comments,comments_writer
"아니라고 하시는분들 있겠지만 인프피 엔프피분들 대부분 저렇더라구요.
그리고 다들 하시는 말이, 본인이 깨달아야하고 똑같은 사람 만나서 거울 치료 당하거나
인간관계 다 망쳐봐야 조금이나마 깨닫는다고 하더라구요.
본인의 문제를 아는것만으로 긍정적인 것 같아요.
본인이 문제라고 생각되는 부분에 대해서 많이 찾아보고 공부?해보세요.",ISTJ후
저는 엣프피지만... 섭섭할거같은데요 저 빼고 만나는거ㅠ,냐 뇨
이번엔 다른사람 의견으로 하자~이거는 이해할것같아용,냐 뇨
이분은 nf라..ㅋ 어떨지 모르겠어요,초록색
다수결로 투표 하세용 그러고 투표결과대로 결정하고 싫다하면 그럼 담에보자 이러면 됩니다,두두둥두둥 ENFP
세명이라 2:1로 나오면 너무 속상해할것 같아서요ㅠㅠ,초록색
그럼그냥 지난번에 너가 가잔곳 갔으니 이번엔 누구누구 하자는대로 하자! 하셔요 그분은 다른사람 무안할거 생각안하고 싫다고 기분표현 다 하는데 속상할거 생각할 필요가 있을까요,두두둥두둥 ENFP
"저에게 작게나마 배신감 느낄까봐요ㅠㅠ
그동안 엔프피 친구 의견으로 들어줬는데(엔프피 친구가 더 좋기도 하고..)
저한테 섭섭해할까봐 걱정이네요
별 생각 다하죠.. 저 인프제에요ㅠ",초록색
"따땃하네요,,하지만 다른사람 의견 존중하는거도 엔프피 친구가 배워야 더 오래 좋게 볼 수 있을거에요~",두두둥두둥 ENFP
"엔푸피인데 ’난싫음ㅋㅋ싫은건안함‘같은말....안하는데
뭔가 되게 자기중심적인 분같은데 아니면 어리거나..(저도 어릴땐 그랬던 것 같아요...)
엔프피친구분말고 다른친구분의견이 더 좋다고 이번엔 그친구의견따르자 뭐 이러시고 그래도 엔프피분이 난 싫어~~하면 엔프피친구 제외하고 이번엔우리끼리만 볼게? 뭐 이러셔야 할것같아요 모든게 본인위주인 세상은 없으니 엔프피친구분을 위해서라도 아닌건 아니고 다른친구의견이 더 좋으면 다른친구의견따르고 그러시는게 좋을듯합니다",냥연 EINFP
"의견 안맞는 친구랑 좀 티격태격 하면서도 잘 지내는 사이에요
저랑도 사이는 좋아서.. 그동안은 제가 엔프피 의견에 맞춰줬어요.

솔직히 제가 가운데서 곤란할때가 있는데 제가 어떻게 해줘야 의견도 어필하고 기분도 안상하게 할수 있을지 궁금합니다",초록색
냥연님 말에 공감해요. 저 포함 제 주위 같은 유형 친구들도 안돼 안해 이런 부정의 말을 안하고 아무리 마음에 안들어도 괜찮다고하거나 참거나 돌려말해서..,나는야비타민엥뿌삐
"단호박으로보단
안햌ㅋㅋ 안내킴ㅋㅋㅋ 별롴ㅋ 이런식이요",초록색
"말그대루 다른친구 의견이 더 좋을때는 다른친구의견이 더좋다고 솔직히 말해주시는게......기분도 안상하고 의견어필하시는거같아요 그냥 이번에는 너 빼고볼게 이러면 오히려 섭섭하고 더 서운한거같아요 근데 솔직히 말했는데도 난 안내켜 별로야 이러면 그때는 그러면 이번에는 너빼고 볼게 이러시는게 좋으실거같아요 +참고로 안내킴이나 안해 별로 이런말두 잘 안해요ㅠㅠㅋ진짜 별로일때 말고는,,, 왠만하면 맞춰주려고 하는편이라...!",냥연 EINFP
"다른 친구 의견이 진짜 별로였었나봐요.. (그 친구를 엔프피가 별로 안좋아하기도..)
저랑 단둘이 만날땐 저런 표현은 안 썼었어요.

다른 친구 의견이 더 좋다고 한번 말해볼게요!🤗",초록색
의견주장하는 친구랑 한번 시간을 맞춰서 엔프피친구가 대답하기전에 먼저 의견주장하는 친구가 가자고 하는걸 좋다좋다 하는건요? ㅋㅋㅋㅋ 그럼 자연스럽게 2:1이 될텐데 그때도 엔프피가 고집하면 그건 엔프피가 꺾어야하는부분이죵,책읽고싶은ESFP
"좋은 방법이네요
엔프피 친구가 말하기전에
동조를 해볼게요ㅎ",초록색
"흠 저는 모임에서 반기를 든 적이 정말 한 손에 꼽을 정도로 드문데 신기하네요,,,
~빼고 할게 이러면 오히려 서운해서 더 그럴 수 있으니 윗분 말처럼 저번엔 ~ 말대로 했으니 이번엔 00이 말대로 하자 ! 정도가 좋을 것 같아요!",에엔프피프피
"엔프피 친구가 그 다른 친구를 막 좋아하진 않거든요
그 친구에겐 팩폭도 잘해요..
~빼고 할게는 안해야겠어요!",초록색
"엔프피가 원래 이기적인게 많아요 자기하고싶은데로해야하는게 많움.....
다수결로정하자고해용",메롱 enfp t 2w1
다수결 하면 2:1(엔프피) 나올텐데 마음 상하면 어쩌죠..ㅠㅠ,초록색
한번고집꺾어놔야해요 안그럼 안하무인 심해짐ㅋㅋ,메롱 enfp t 2w1
만약에 삐져서 안본다 그럴수도 있을까요?,초록색
저번엔 엔프피 의견 대로 했으니 이번엔 000말 대로 하는 게 좋지않을까? 라고 하면 괜찮지 않을까요? 나 빼고 만나는 거보다 상처는 없어요.. 근데 그렇게까지 다독다독 해야되는 건 좀 피곤한데ㅠㅠ,나는야비타민엥뿌삐
"빼고 만나는건 절대 안해야겠어요 ㅋ
여자들간의 오묘한 심리전은 언제나 어렵네요",초록색
추가로 대부분의 여자 엔프피들은 예민하다기보다 감성적이에요. 뒤끝이 있다기보다 그때그때 말하면 누군가는 상처받을 수 있고 굳이 나쁜 소리하기싫어서 안하다보니 혼자 마음을 닫는 경우가 있는거구요:) 구체적으로는 모르겠지만 적어주신 것만 보면 여자들의 문제라기보다는 그냥 사람간의 문제같네요,나는야비타민엥뿌삐
"보면 단톡에는 저리 표현하지만
단둘 톡에는 안그러더라구요
혼자 마음을 닫기도 하는군요
오늘 엔프피에 대해 많이 알아가는듯 해요ㅎ",초록색
마음 가는 사람이면 오늘 당장이라도 할 수 있음,김담인프피
"호감없으면 절대..마음없는걸 말하지 않아요
호감있어도 못 말할 것 같은데요? 진짜 마음다짐하고 말하는데도 엄청 오래걸릴 것 같아요
친한 만큼 지금까지 친구로 지내왔는데 어색해지는 것 싫고..
만약 제게 이성친구도 호감있는게 확실하다 싶으면(쌍방이면) 할것같아요.",B infp K
처음부터 호감있었는듯하네요,포도 INFP
"저는 친한 오빠인데, 절대 이성적 감정 없는데 사랑한다 가능",INFPo
이성간에는 연애하는 게 아니라면 힘들것 같아요....,생각많은infp
연락을 왜 불편해 해요? 어떻게 하시는데요?,ENFP는과학
어떻게 하셨길래여?!?!,I가되고 싶은 ENFP
그냥 대뜸 지원하셨던 회사 붙었냐구 물어봣어요... 저도 그 회사 지망한다구요ㅠㅠㅠ 미쳤나봐요,벼리이
"음.? 물어보는게 어때서여..?
그분이 불편해하셨나요??

저도 엔프피인데 물어봐주면 좋아하는데.. (?)
아 갑자기 물어봐서 좀 그랬나. 불편했을수도 있겠네요.

지금 연락하는건 어떠세요?? 말투라던가.. 연락하시나요ㅠ?ㅠ",I가되고 싶은 ENFP
지난주에 연락하다가 말았는데.. 제가 회사 관해서 물어보는거엔 장문이에요.. 불편하냐했더니 돌려 말했을것이라고 한게 거슬려서요...,벼리이
"바로 직빵으로 물어보는건 불편해하실 수 있었을 것 같네요.

사과하시면서 잘 설명해보세요.
불편하게 하려는게 아니였는데 의도치 않게 그랬다. 제 말실수에 서운하셨으면 죄송하다는 뜻으로요.
제가 불편할 수도 있으시겠지만, 사과는 드려야할것같아서 연락드리게되었다고..

저는 이정도면 거의 풀리는데, 같은 성격이신지 모르겠네요 ㅠ_ㅠ

쓰니님은 그분이 마음에 드신건가요!?",I가되고 싶은 ENFP
"네... 사과는 그때 물어보면서 바로 했어요.. 근데 지금보니 너무 싸가지 없게 한거 같기두 하구요..ㅠㅠ 사과에 대해 괜찮다곤 하셨는데..ㅠㅠ
잠깐이였지만 매너나, 하는 행동이 너무 괜찮으셔서요..",벼리이
"엔프피가 첫인상 좋기로 유명하죠.
싸가지없게..? 어떻게 하셨나요..??

엔프피는 진짜 말투나 행동에서 그 사람을 평가(?) 하기 때문에, 말투 엄청 좋심하셔야하고, 목소리 톤도 조심하셔야해요.
실제로 말하는 그 대화내용보다 말투에서 상처받는게 더 많아용..",I가되고 싶은 ENFP
저 그냥 일에 미친년으로 보였을듯요.. 계속 제 일 얘기만 나불나불거렸어요... 그분이 일 얘기하는거 진짜 좋아하는거 같다 하실 정도였으니까요ㅠㅠ,벼리이
아..첫인상이 망했으면...쉽지 않아요..더군다나 접점도 없고 연락을 불편해하면 이미 그분은 마음속에서 기피대상으로 자리잡으셨을수도ㅠㅠ 상식선에서 벗어난 일만 아니면 희망이 생길 수도 있어요. 단지 이미 그 사람은 날 썩 좋아하지 않는데 연락하는거면 더 불편해서 일단 첫인상부터 정화시켜줘요,나는야비타민엥뿌삐
첫인상이.. 30분에 한번씩 담배피러 나가는 꼴초였습니다..;;,벼리이
아......그분이 비흡연자시라면.......좀 힘들거같긴한데ㅠㅠ,나는야비타민엥뿌삐
전자담배 피시던데.. 그래도 제가 너무.. 꼴초적면모를..;;,벼리이
"대댓글까지 다 봤는데,, 접점이 없는데, 첫인상이 별로면 정말 쉽진 않을 것 같아요 ,, ㅠㅠ enfp infp 기본인성 이런거 굉장히 중요시 합니다. 자연스럽게 스며들어야해요,, 이 사람이랑 있을 때 나 즐겁고 행복하구나 하는 느낌이 들정도로 티키타카가 되야해요 ,,,, 그래서 접점이 있는 경우가 수월한거구 ...",댓글달려고가입
제가 만나자고해서 만드는건 무리겠죠..??,벼리이
"소소하게 선물같은거 주면 바로 넘어갑니다...(enfp)
간식같은거 몇번 챙겨주세욥",순두부먹곱
오호 과자좋아하시는것같았는데 참고할께요 감사해요!,JATION ISTP
윗댓+팩트로 조지기보다 둥글게 예쁘게 말하기(마냥 좋은 말만 말하라는 건 아니고 같은 말이라도 돌려서 말하기),나는야비타민엥뿌삐
언어선택을 예쁘게 해야겠군요 둥굴게 둥굴게 감사합니다,JATION ISTP
"이쁘게말하기 칭찬하기 리액션 해주기(과하게)

이 세개만 있으면 댕댕 엔뿌삐 넘어간다구..~★☆",I가되고 싶은 ENFP
오웅 탠션좀 올려서 예쁘게 주접멘트좀 장전해야겠군요!!,JATION ISTP
리액션보다 잘들어주고 소소하게 챙겨주고 여자들은 예쁘다고 외모칭찬 가끔하면 잘먹혀요,메롱 enfp t 2w1
오호 항상예쁘다고 느끼지만 남발하지 않아야겠군요 참고하겠습니다,JATION ISTP
"감동 엄청 받았을테구, 비싼 택시 태워주셔서 언젠간 꼭 2배 3배 10배로 보답해야지 하는 마음을 가지고 있을꺼에요🤗",산골총각 INFP A 4w5
"그랬으면 좋겠네요..🥺🥺
그런데 인프피는 왜 좋은 표현을 잘 안하는(혹은 굳이 틱틱대는 농담으로 돌려말한다거나)건가요..???
가끔은 제가 챙겨줘놓고 인프피가 너무 돌려 말해서 제가 미안하다고 하고 있는 ㅠㅋㅋㅋㅋㅋㅋㅋ",에엔프피프피
"인프피가 어릴때는 좋은 표현을 잘 안하고
나이가 들면 들수록 점점 좋은 표현을 잘하게 될거에요🤗",산골총각 INFP A 4w5
정말 어려운 것 같아요 뭔가 바라고 해주는 건 아니지만서도..절제된 표현들 ㅋㅋㅋㅋ 인프피에겐 그것조차 노력이겠지만요,에엔프피프피
너무 좋아요🤍,눙눙낭낭 infp
"근데 왜이렇게 좋은 티가 안날까요!!
저는 정말 온 힘을 다해 표현하는 느낌이면 인프피는 뭔가 절제된 고마움 느낌 ㅜㅋㅋㅋㅋㅋㅋㅋ",에엔프피프피
너무 감동이에요.......하지만 저도 표현방식이 서툴러 절제하며 고맙다고 표할것같아요 속으로는 너무 좋을 것 같아요!,생각많은infp
"감동일 것 같다고 말해주시니 마음이 놓이네요 ㅜ ㅎㅎㅎㅎ
그르게요 엔프피는 정말 표현해줘야 그 마음을 아는데,, ㅋㅋㅋㅋㅋㅋ 그래도 인프피 귀여우니까 봐줘야겠어요 ㅎㅎㅎ",에엔프피프피
아마 속으로는 너~~무 좋아했지만 조금은 절제해야겠다!라고 생각해서 겉으로는 고마워~가 끝일수도 있지만 계속해서 생각 날 것 같아요 ㅎ ㅎ,생각많은infp
"아 완전 감동인데요...!?? ㅎㅎㅎ 아파서 리액션할 컨디션이 아니였을 수도 있고, 진짜 어떻게 좋게 돌려주지 생각했을 것 같아요 ㅎㅎㅎ",댓글달려고가입
"연인간에 자야겠어요도 아니고 주무셔야겠어요면
어렵고 불편할것같아요 저라도ㅜ
약간 애교스럽게 말 먼저 놓으시면
상대도 그렇게 되지않을까요",in ftjp 반반
"그분과 술은 드시나요?
술 한잔 하시면서 분위기를 바꿔보시는건 어때요?
많이는 말구요 담날 초기화 될수있으니ㅜ",in ftjp 반반
"으아......저는 제가 연하라 존댓말을 하고 있는데,
사실 말 놓을 타이밍 놓쳐서 ㅋㅋ큐ㅠ
상대가 말 놓아도 된다고 했는데도 이러고 있네요🥲
아마 그분이 저와 비슷한 마음일 수도 있을 것 같아요
어느날 갑자기 편하게 말할지도...??
처음 한 번이 참 어려워요..",이너 INsFP
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 닫을게요 그럼,ENFP는과학
ㅋㅋㅋㅋㅋ웃겨요,두다뒤다
킹받는건 못참쥬 😉,ENFP는과학
인프제도 눈물 흘려요...ㅠㅠ,딸림음 INFJ 7w6
