comments,comments_writer
"네.. 근데 뭐 단답만 하고 카톡텀도 길고하니까 뭔 얘기가 안되는 상황이어서.. 저도 답답하네요 ㅠㅠ
이렇게 연락을 거의 안하다보니까 남친이 이 생활에 익숙해져서 제가 없다고 느낄수도있을것같아요 ㅋㅋㅋ...........
어차피 저랑 만나면 예민해지고 싸우고하니깐요..ㅠㅠ",estj듀듀
"단답이어도 휘둘리지마시고 그자리 그대로 여기있다는듯 지지해보세요
저라면 마지막이라 생각하고 해볼때까진 해볼것같아요 내키진 않지만;;

엣티제들이 속은여린데 자존심이 강한타입들이 많아서 이런대화가 왠지 힘들것같긴한데
인프제들도 웬만하면 포용하려는 성격들이 강해서 아마 꾸준하게 연락을 하신다면 흔들릴 가능성이 커요",그래내가infj
"아 그런가요? 전 저런식으로 말하면 얜 분위기 파악도 못하나싶을거같아서 저런식으로 말했던건데........
평소 말투에 대해 지적하긴했어요.. ㅠㅠ",estj듀듀
마자여 평소에도 자존심이 너무 쎄다고 저한테 그러더라구여 ㅋㅋ........ 갑자기 미친년마냥 헤헤거리면 그것도 이상할거같은데.. 참 어렵네요 ㅠㅠ,estj듀듀
"텀이길어도 답장이오는상황이라면 아직 '손절' 단계까지 간건 아닌것같아요
긍정적으로 기다려보세요
엣티제분들 참을성하나는 갑이라고 들었는데
본인의 특장점을 살려서 잡으시길 바라봅니다ㅠ

카톡보내실때 최대한 따뜻하게 보내보세요
인프제 어디가서 짜고있을확률(본인마음알아줘서) 커요ㅠ",그래내가infj
"마자여 인내심의 최대치를 지금 여기에 다 쏟아붓고있는거같네용,,ㅠㅠ
아침에 카톡오고 제가 좋은하루보내라구 했는데 답장이 없는데 밥이라도 먹었냐 물어볼까하다가 신경쓰지말라고 얘기할거같아서 얘기안하는데 한번 물어보는게 나을까요....? 근데 또 연락 자제해달라고해서 안하는게 나을거같기도하고 ㅠㅠ
머리가 터질거같네용ㅋㅋ큐ㅠㅠㅠㅠㅠ",estj듀듀
"정 물어보는거힘드시면 엣티제님 얘기를 살갑게 보내보세요~
나 이런거 먹었다~너생각나서 사진찍어보낸다~
이런식으로요
이거저거 보내다보면 분명 반응오는게 있을겁니다!",그래내가infj
네 지금 상태가 제가 무슨 말을 하든 다 꼬아서 듣는거같아서 좀 그렇지만 ㅠㅠ똑같이 딱딱하게 하지말고 자연스럽게 한번 시도해봐야겠어요,estj듀듀
"엣티제시네요 공감이 너무 가요 ㅋㅋㅋ 제 엔프제 남친도 지금 하루에 카톡 5개? 오는 것 같아요
속 터질 것 같지않나요?ㅋㅋㅋㅋㅋㅋ",ESTJ 한호
"분위기가 냉랭하니 더 그래여 ㅋㅋㅋㅌㅋㅋㅋ
다 집어치워버릴까해여 ㅠㅠ
그나마 성격 죽이거 죽여서 제가 잘못한거니깐…
겨우겨우 다시 세상밖으로 꺼내려고 하는데
그나마 좀 나아졌어요…휴",estj듀듀
엔프제는 사랑입니다...♡,이너 INsFP
감사합니다 ㅋㅋ,ENFJ94
인프제가 유독 군중 속 고독과 소외감을 느끼기 쉽다고 본 적 있어요,꽃말이 infj
"저는 그래서 회식 자리 신입 때는 억지로 갔다가 그 다음부터는 핑계찾아 자주 빠졌,.진짜 불필요한 문화인 것 같아요.",dodori2
다른 얘기지만.. 엣프제 남편분이랑 엄청 재미있게 사실듯ㅎㅎ,Arte
네..지금esfj남편이 라면도끓여주고 제 주정 다들어주고 같이흉보고있어서 마음의평화가 찾아왔어요..ㅠㅠ조울증인가봐요ㅠ,INFJ아내 ESFJ남편
"엣프제처럼 사람 좋아하면서도 적당히 본인 이익 딱 챙길 만큼만 챙기고
깊은 생각까지는 안 빠지는 게 진짜 최고인데 말이죠...",Arte
"esfj특징을 명쾌하게 파악하셨네요!
제가 부러워하는점입니다^^
사람좋아하는데 여우같고 깊은생각안하고ㅎㅎ",INFJ아내 ESFJ남편
"인프제 입장에서 쉽지는 않겠지만
옆에 사회생활 만렙인 유형이 있으니
억지로라도 그냥 무지성으로 따라해보려 하시면 도움이 되지 않을까 싶어요~
본질은 변하기 힘들다 해도
생각 없이 무작정 따라하도 보면 어느 정도 비슷해지는 경우도 많으니까요.",Arte
"회식자리 뿐만 아니라
6인 이상이나 낯선 사람 포함된 단체안에서 항상 그래요",인프제6
회식자리에서 호응을 해줘야하는 분위기라던지 이런것들이 정말 본인이 친하고 편하게 여기는 사람들이 아니라 업무적인 관계에 있는 사람들이어서 이사람들에게 맞춰서 실례가 되지 않게 배려하고 신경쓰려한다면 정신적인 에너지 소모가 클거 같아요😲,yun INFJ 4w5
"글쓴이님이 놓친 게 아니라, 그분이 떠나간 겁니다.",Arte
무슨 말슴 이신지 모르겟어요..,호호이
"저런 인프제분이라면 글쓴이님이 대단히 노력하셨어도
냉정하게 말해 어차피 잘 안 되셨을 거예요.
인프제는 어차피 본인이 간택해서 연애를 하는 유형이라.",Arte
본인이 간택 당하는게 아니고요? 너무너무 수동적인 유형인데 본인이 간택 한다구요?,호호이
'그 정도로 수동적인 본인'을 버텨줄 수 있는 사람을 간택하는 거라서요..ㅎ,Arte
아놔........ 그럼 제가 더 불도저 같이 했었으면 이뤄졌을까요? 이게 요즘 제 가장 큰 궁금증이긴해요,호호이
"말은 이렇게 했지만, 당연히 상대방이 더 들이댔으면 가능성이야 높긴 하죠.
애초에 회피성이 강하거나 노심초사하는 성향이 강하면 그마저도 답이 없고요.
이 게시판에서만 글쓴이님 같은 사연 일주일에 한 20~30개는 가볍게 올라와요..😅",Arte
슬프네요.. 저는 이남자 너무 좋아햇는데.... 별거 아닌 말에 상처받았나 내가 잘못한건가 이런 생각도 들고.. 근데 이런식으로 연락 서서히 안하면서 썸 종결 시키는것도 너무 화나요.. 사실 나중에라도 재회 하고싶긴 한데 가능할까요? ㅠㅠㅠ,호호이
"인프제는 한 번 고백했다가 까였다고 해도 끝인 유형이 아니에요~
물론 상대적으로요. 외적인면이 본인 취향에 부합해야 하거든요. 일단 이게 예선전이고 입구컷입니다.
어차피 길~~~게 보는 유형이라 옆에서 다시 스며들 수 있는 유형이에요.
문제는 가능성이 있다는 것일 뿐 반드시 되는 것은 아니고,
그 시간을 상대방이 버틸 수 있느냐에 있다는 것이고요. 1년도 각오하셔야.
어차피 지금 포기하셔 봤자 불완전연소라서 불편하실 텐데 딱 한 달만 잡고 들이대보세요.",Arte
저도 한 소심 해서...저는 제가 완전 차엿다 생각중이거든요???! 근데 인프제 (또는 인프피) 썸남이 일케 서서히 연락 안하는거 제가 차인게 아닐수도 있는건기요? 진짜 이게 어케된 상황인지 저조차 모르겟고 그래요..,호호이
"근데.. 본문 내용만 보면 제3자 입장에선
그냥 일반적으로 봤을 때 썸타다가 잘 안 된 상황으로 밖에 안 보여요~
썸인데 차이고 말고 따지는 게 무의미한 것 같아요.
네. 그리고 다들 인프제랑 썸탈 때 이게 도대체 무슨 사이인지 헷갈려들 하세요.
그래서 확실하게 본인 마음이나 관계를 정립해야 하고요.",Arte
그럼 여자인 제가 제 마음을 다 이야기 해야한단 뜻인가요ㅠㅠㅠ??? 고백을 안하더라구요 남자가..,호호이
"https://cafe.naver.com/mbticafe/759290
인프제는 죽을 때까지 고백 안 한다고 생각하셔야 해요..ㅎ
그게 마음이 차라리 편합니다. 그냥 내가 을이려니...
링크 참고해보세요~",Arte
아니..남자가요? ㅠㅠ 일반적인 연애란게 잇자나요 ㅠㅠ 저는 그래서 저 갖고 장난치는줄 알고... 이남자는 나 책임지기 싫어하는구나 생각햇거든요,호호이
"으음...?? 인프제는 일반적이지 않으니까요..?😂😂 모든 유형 중에서 제일 어려워요.

비판하고 싶지만 글쓴이님을 갖고 논 게 아니라 본인의 속도와 거리감을 유지하면서
하나하나 본인 기준에 상대방이 부합하는지 확인하는 과정이었던 것이고 일반적인 어장 그런 건 아니에요.
물론 그 상황에서 좀 더 나은 사람이 나타나서 이상형에 부합하면 당연히 그쪽으로 기울기는 하고요.
이것도 어장이라면 어장이지만..
이걸 감내할 수 있어야 인프제에 '간택'된다고 말씀드린 거예요~
이 과정에서 상대방이 힘들어하니까 그냥 초반부터 들이받으라고 하는 것이고요. 계속 인프제의 속도에 끌려가니.

드릴 말씀은 다 드린 것 같고
일반적인 상식선에서 생각하고 행동하시면 그냥 다 인프제한테 집니다.
본인 마음 생각해보시고 좋은 선택하시길 바라요.",Arte
감사합니다.. 새 여자가 생겻다 정말 그런 생각은 드는데.. 어렵네요 ㅜㅜ 새겨듣고 곱씹어 생각해보겟습니다....,호호이
"저도 이래요 ....킹받게하는 엔프제 ㅂㄷㅂㄷ....
근데 만나면 세상 다정다감 말도 이쁘게하고 이래서 만나는군 싶고 그래여 ㅎ",곤다
아 그러신가요?ㅜㅜ 뭐라 말하는게 좋을까요 진짜 불안해서 미치겠네요 전남친들이 다 이별말하기전에 카톡 텀 느리고 갑자기 이별통보 한 트라우마땜에..,꾸시 Isfj 9w1
"저는 그냥 이해해요 ㅎ 나이도 잇어서
으른의 연애는 이런거구나 생각하고 ㅎㅎ 처음에는 먼저연락오는 횟수가 적어서 나한테 호감아닌가보다 햇는데 연락하면 보자고 하고 만나서 행동이 완전 호감이엇고
생각보다 표현을 잘 안해주네 싶었는데 자기딴에는 애교도 많고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
연락하라고 말햇는데도 안고쳐지면 스트레스 받을거같아요 .. 그리고 연애는 쌍방인데 무조건 연락 많이하라고 강요하기도 그렇고 ㅎ 저도 그냥 똑같이 하는중이에요
하루종일 선톡 안하면 오빠가 먼저 연락오고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭔가 웃겨요 ㅋㅋㅋ",곤다
앜ㅋㅋㅋ저는 20후반이에요..저 혼자 전전긍긍하다가도 또 답장오면 기분바뀌고...롤러코스터타는 기분이에요 ㅜㅜ 제가 전화를 싫어해서 카톡으로 하는거긴한데 집에서도 비밀해야하기때문에....ㅠ 근데 남친은 제 이상형이 아니에요 ㅋㅋㅋ저보다 키가작은...ㅠ그래서 큰 기대는 안하면서 만나고있긴한데...만나면 또 엄청 화끈한 성격도 있고 엔프제가 맞나 싶더라고요,꾸시 Isfj 9w1
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ답장오면 기분풀리고 접니다 잇티젠데 연애하면 에프성향 빡 나와요 .. ㅎ 저는 30대라 .. 흠... 그래도 얘기하고 싶으면 한번은 하세요 !
저도 썸인줄알앗는데 아닌가 이런감정들어서 둘이 술마시다 급발진으로 뿌엥하고 사귐여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",곤다
앜ㅋㅋ넹 용기내서 말하려구용ㅋㅋ엔프제는 카톡 느린편이냐구..ㅋㅋ 남친이너무 쿨과 핫이 나뉘어있어서 혼란스럽긴한데 카톡에선 쿨이 보이지가않아요 카톡 느린거 빼고는..ㅜ 너무 저도 급발진으로 사귄케이스라..이게맞나싶긴하네여 ㅋㅋ,꾸시 Isfj 9w1
"즈는 맨날 선톡 날려요 제가 ...^^ 답도 빠름........ 근데 할말만하고 끝ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거 사귀는거 맞냐구 ....킹받아............
화이팅이에여 꾸시님 ㅠㅠㅠㅠ 고통받는 is_j ㅠㅠㅠㅠ",곤다
"저도 ㅋㅋㅋ제가먼저 일어나는 스케줄이라…
좀 빡치는건..대화중에 칼답을 제가했는데 갑자기 안읽씹?한다는게 자주되서 ㅜㅜ ㅋㅋㅋ늦으면 한시간 이상이에요 ㅜ 제 이상형도 아닌데 마음이 식어질라그러네욬ㅋ",꾸시 Isfj 9w1
와쒸.. mbti 과학 맞냐구여.......... 엔프제들 왜구래..... ㅠㅠㅠ 제발 날 힘들게 하지말아조~~~~~,enfp라뉘
ㅎㅎ....어제 아파서 톡 안햇더니 연락와서는 집에 죽 사들고 왓더여 ...히히 난 행보캐...,곤다
제 남친도 그래요ㅎ 말해도 아마 원래 자신의 모습이라 신경쓴다해도 고치기 어려운가봐요. 대신 전화를 하면 바로바로 받고 전화를 더 좋아하는 편이더라구요 저도 불안형이라 처음엔 참 힘들었지만 이해중입니다... 걱정마세요..! 이정도면 이런 엔프제들도 있나봐요ㅎㅎ,또로로infj
그렇군요 ㅋㅋㅋ제가 카톡 저랬으면 분명 맘 식어가는중이었을텐데 행동이 정 반대라서 더 전전긍긍하게되네여 ㅜ 제가 집착하는것같기도하고 ㅋㅋㅋ,꾸시 Isfj 9w1
그쵸? 저도 칼답장러라ㅋㅋㅋㅋㅋㅋ 연락=애정이라 생각해서 정말 이해하기 어렵지만... 만났을때 행동을 잘 보세요! 그리고 난 연락이 중요한 사람이라 조금만 노력해주면 좋겠어 라고 얘기 잘 해보심 좋을거 같아요ㅎㅎ,또로로infj
사귄지 얼마안됬지만 제가 한번 말을 했었는데요 솔직히 말하라는 식으로..ㅋㅋ그랬더니 다른생각 하지말고 자기는 그런거 아니래요 ㅜ 그래서 서로 맞춰가자고 그랬는데 쉽지가않군요..제가그냥 기대를 좀 놓아야하나봐요 ㅋㅋ 근데 대화중에 칼답했는데 안읽는건 좀 빡쳐요 ㅜ,꾸시 Isfj 9w1
아니 저도 !!! 연락=애정 아닌가여???? 휴우 그 하나 보내는게 모가 글케 어려븐지~~~~ 근데 또 만나면.. 모냐... 호감덩어리...,enfp라뉘
어머머.. 어머머.. 저도저도.. 저 아직 썸단계인데 낼 확실하게 얘기하고 시작이든 끝이든 맺음을 지을라구여...,enfp라뉘
솔직히 말해봐라 마음이 식은거냐 라고 묻는 질문은 식었다라는 말이 듣고싶어서 물으신건가요😂 부정적인 질문을 들으면 저 같아도 식을 것 같구 연락부분이 문제라면 딱 연락부분만 얘기하심 될거같아요. 저같은 경우엔 나는 연락은 배려와 애정이라고 생각하는 사람이고 원래 하루종일 일상스몰톡하는걸 좋아하는데 너는 그런게 전혀없어서 섭섭하다 라고 얘길했어요 그렇냐고 노력하겠다는 답변을 들었고 여전히 노력중이면서 나 잘하고있지 않냐라고 본인이 한번씩 확인해요😅,또로로infj
와.. 현명한거 같아요!! 저도 원래 하루종일 일상스몰톡 좋아하는데..ㅠㅠ 근데 나 잘하고 있지 않냐는 확인 자체가 엔프제 답고 넘 귀엽네요...,enfp라뉘
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그렇죠? 저도 참 강한t강한f 인 인프제라 화났을땐 아니 부족해, 내가 원하는건 그게 아냐 이렇게 말하지만 지금 생각하니 참 귀엽네요ㅋㅋㅋㅋㅋㅋㅋ",또로로infj
제가 불안해서 부정적인 생각을 하고있어서 그런가봐요 ㅜㅜ 님말대로 말해봐야겠어요 ㅎㅎ,꾸시 Isfj 9w1
"오늘 오전에 남자 엔프제 답글봤는데
만나보니 내가 그렇게 좋아한게 아닌경우 가 있다고 하더라구요. 충격!
저도 그래서 헤어진듯! 저랬거든요",가제 entp
"저건... 이성적 호감이어야 하죠... 잘 때마다 굿나잇 인사는 선 넘었죠...
문제는 저런 행동을 인간적 호감이랍시고 해대는 엔프제가 있다는 것이고요.
그래서 엔프제는 고백하기 전까지 몰라요~
말이 좋아 유죄인간이지, 그냥 이성관계에 대한 사회적 보편성이 떨어지는 겁니다.
애초에 유사연애로서 즐기는 것이든가.",Arte
"유사연애..좀 그런것같네요
둘다 아무도 만나고있지않으니",향ㅇ
저는 호감이 많다고 보여요 그렇지 않고서는 선 넘는 애정표현들이 많네요 다만 상황이 안좋은거면 조금 고민은 하고있는걸텐데 저정도면 그냥 엄청난 이성적 호감이에요,완전ENFJ
"네..늘 호감과호의에서 헷갈렸는데
호감표현이 확실하다
말씀해주시니까 ..그런데 이런상태가
2년가까이 유지중이라서
..더 의문이들었어요",향ㅇ
"2년 유지 중이면, 이 상황을 그냥 가만히 놔두는 글쓴이님도 행동이 분명치 못하신 것 같아요..😂
이제 적당히 글쓴이님이 들이대시든가, 대답을 들으세요...
저러다 더 마음에 드는 사람 나타나면 그 사람 찾아 떠나가요.",Arte
"제가 철벽을 치고있는 상황이기도 해요
마음은 먼가 생기는데 나이차가
너무 많아서 현실불가능이에요
그래서 저는 비혼주의라고 계속
연애는 불필요하고 혼자가 좋다고
말해왔어요
그러는 저에게 너무 극단적이단말도 했었고
필연도 있을수있다는말도 하기도했어요
현실적으로 안되는거아니까
그리고 철벽치기전부터도 그런애매한 분위기가
길었기에 제가 더 선을그은것이기도 해요
좋은추억으로 남기려구요",향ㅇ
"그럼 그냥 상대방이 글쓴이님의 가치관을 알고 깊은 관계는 포기한 것에 가깝겠네요.
딱 이렇게 이성적인 설렘은 느낄 정도로 지내면서요.
저분 글쓴이님께 이성적으로 마음이 있지만 이러한 관계로 지내는 것일 거에요.",Arte
"네 저에게
이성적 호감은 있었다는것은 알았네요
고맙습니다
댓글덕분에 기분이 좋아졌어요",향ㅇ
