mbti,comments
ISTJ,진짜 매너 개똥이네요! 무조건 연락 와요 언젠가든.. 그때 똑같이 해줍시다!
ENTJ,"얼른 왔으면 좋겠네요 똑같이 해주고 지금보다는 그래도 맘편히 지내고 싶어요,,,,"
INTP,"저도 intp이지만 뭐라 해야할까.... xnxp 들 중에 좀 지멋대로하는 사람들이 많아요. 거기에 f가 비교적 높으면 정병(우울증, 혼자 땅굴파기) 같은 것도 잘 걸리고.
불건강인 경우 intp은 진짜 힘들죠. 차라리 잘 걸렀다고 생각하심이 좋겠어요ㅠ..."
ENTJ,"그렇군요,, 최소한의 예의는 있는 사람일거라고 생각했는데... 너무 많이 아쉽네요"
ENTJ,맞아요. 지금 당장힘든게 문제죠ㅠㅠ....ㅎ
ENTJ,"감사해요,,"
ESFJ,앜 그래요..? 잔소리 듣기 귀찮아서 해달라는대로 해주는줄 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ
INTJ,ㅋㅋㅋㅋㅋ 그런데 저 이모티콘 강아지 이름도 깜자 아닌가요? 인팁분 별명도 깜자시네
ESFJ,맞아요!!!! ㅋㅋㅋㅋㅋ 쟤 귀엽다고 좋아하길래 그냥 깜자라고 해놨어요 ㅋㅋㅋ 피부 까매서 감자 같기도 하고^^...
INTP,오눌 웨 어린이날이죠
ENTP,저번주 금요일 부로 큰 프로젝트가 끝났고 팀장이 출장 가서요. 주변에 저보다 높은 사람이 안 보이네요.
INTP,아 다른분도 오늘 어린이날이라길래 저 몰래 어린이날 생긴줄 ..
ENTP,아ㅋㅋㅋ 혹시 나이가 대략 어떻게 되시는지 물어봐도 될까요?
INTP,ㅍ 요
ENTP,혹시 회사에 다니시나요? 저도 회사에 다니면서 어린이날이 무슨 의미인지 알게 되었거든요ㅎ
INTP,"움 ,, 부모님도 자영업 쪽이고 저도 개인사업 준비중이라 ,, 그래서 잘 모르뎃서요 어늘은 할로윈인줄 알아슨ㄴ데.... 회사 넝담인가요,,"
ENTP,네 회사에서 보통 상사들이 하루종일 자리를 비우는 등 평소보다 굉장히 너프한 업무환경이 만들어지는 날을 어린이날이라고 많이들 부르더라고요! 회사농담인 셈입니다ㅋ
ISTJ,막줄 너무 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTP,ㅋㅋㅋㅋㅋㅋ급하게 막 올리다보니...
ENTP,"언젠가 잘 하게 되든, 그전에 더 좋은 일을 하게 되든 잘 해결될 거예요. 언제나처럼 본인을 믿으십쇼"
ENTP,"저도 항상
ㅋㅋ응 아직멀었어~
헐 ㅈ됐다
를 반복하며 살고 있습니다.."
ENTP,저도 이제 슬슬 해야 하는데 손에 안 잡히네요ㅋㅋㅋ
ENTP,이해합니다. 십분.
ENTP,쓸모없음의 쓸모님 닉네임을 저번에 처음 보고 뭔가 글이 떠올라 몇 글자 끄적여둔 게 있습니다. 언젠가 글로 완성되면 좋겠네요ㅎ
ENTP,오 많은 기대 시작합니다
ENTP,그냥 글을 좋아해요ㅎㅎㅎ 어릴때는 오히려 글 쓰는 게 싫었어요!
ENTP,저는 누가 뭐라해도 제가 좋아요ㅋㅋㅋㅋ
ENTP,어떻게 안맞으세요?
ENTP,그루개요... 읽씹.. 왜죠? 따끔하게 한마디 하세요
ENTP,어느정도 안맞는거면 노력하는데 너무 안맞아서 노력해도 안되겠다 싶으면 끝내요
ENTP,꼭 잡고 싶다면 고치려고 하겠지요
ENTP,읽씹하는 엔팁 자발적으로 혼나겠습니다
ENTP,네!!! 읽씹은 정말 아무한테나 합니다ㅜㅜㅜ 정말로요!!
ENTP,"저 읽씹이나 칼답은 호감 유무와 별로 상관이 없구,,, 저는 전화가 중요합니다 내가 먼저 전화 건다? 극호감"
ENTP,님에 대한 마음이 크다면 고치려고 노력 할거에요. 근데 전 썸탈땐 읽씹 잘 안하는데 ㅠㅠ.. 차라리 안읽씹을 하지..
ENTP,저도.. 읽씹잘하는데.ㅎㅋ.. 좋아해도 읽씹해욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ엣팁이 저한테 연락좀잘하라고 할정됴^.^... 확실하게 좀 쎄게 연락좀잘하라고 말하면 고치긴합니당 아마.. 삼일에서 일주일정도..
ENTP,"일단은 죄송합니다
엔팁으로써 읽씹은 문제가 안돼요
읽었다는건 무슨 말을한건지 궁금은 해서 읽는거거든요 ㅋ
싫으면 안읽씹이 생활이라...
연인 한정 칼답입니다
서운하다고하면 고치려고 노력합니다 ㅎ"
ENTP,긍정적이다.
INTP,인팁도 질수없어서 일단 들어왔습미다.
ENTP,아 그럼 NTP로 옮겨야겠다.
INTP,휴 일단 아주 얼렁뚱땅 잘 삽니다.
INTJ,안사랑스러운 엔팁분들은 모이면 안되나요?
ENTP,안 사랑스러우면 엔팁이 아닙니다.
INTJ,과연 그렇군요
INTP,문제해결을 잘하는 편?이에요!
ENFP,"엔프피인줄 알고 왔더니
안되겠네요 ㅋㅋㅋ"
INTP,아놬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTP,미쳐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얼른 바꿔야지
ENTP,추진력!!!!!!!! 발싸아아아ㅏㅏㅏ!!!!!!!!!!!!!!!!!!!!🔥🔥🔥🔥🔥
ISTP,사랑스러운 잇팁도 끼고싶읍니다.... 😎
ENTP,오신 김에 아무 거나 댓글 한 말씀!
ISTP,잇팁 츤데레 개매력적임미다 간택 당하신분들 축하드려여
INTJ,가장 좋아하는 유형이 엔팁/인팁이라 그냥 끼어들고 싶어서 왔습니다.
ENTP,오신 김에 아무 거나 댓글 한 말씀!
ENTP,전 귀엽습니다!🫶🏻
INTP,잉 띱 조 앙
INTP,넘 무 조 앙
INTP,순수결정체 크하하
ENTP,"전 사랑스럽다기보다 멋진 편이라 지나가려했으나..

못참고 하나 떨구자면- 가장 스스로에게 자랑스러운 부분은 인간의 불완전함을 사랑하는 마음, 편견없이 사고하는 습관입니다."
INFP,잉뿌삐는 못 오나용
ENTP,그래서 저는 제가 쓴 글이 좋아요 크흣ㅋㅋ
INFJ,잘 보았습니다 글적어주신거를 토대로 엔팁분들 글을 봐봐야겠네요
ENTP,제글도 그런가효?🥲 의식의 흐름대로 적는것같은데
ENTP,"구구절절 맞는말씀. 서로 타협할 가치와 의지가 없는 사람은 연락강요, 공감강요, 가르치려고듦, 무논리 감정호소 등등 대부분 이런 요소들 때문에 엔팁이 나가 떨어지든 그사람이 나가 떨어지든 둘중 하나가 되는것 같아요. 👍"
ENTP,"공감이 되셨다니 뿌듯하네요
맞습니다
보충 설명을 잘 해주셨네요 👍🏻
저는 그중에서 가장 눈에 띄는 게 무논리 감정호소이네요 제발 그러지마…. 그리고 편견과 넘겨짚기

저는 사람의 가치도 보지만 우리 관계의 가치에
대해서도 고려합니다"
ENTP,"맞습니다
타협을 즐길 수 있는 사람..
한쪽이 일방적으로 맞추는 관계를 원하지도 않고요 엔팁이 손절하는 이유 중 하나이기도 한 것 같아요"
ENTP,"ENTP 추진력 정말 자주듣고요
혼자 해외여행 고딩때부터 했고
발표 정말 잘하고 전공도 아닌데 연극도 했고
총대도 맞아요ㅋㅋㅋ
근데 전 불확실성을 싫어하고 전형적인 삶의 안정감을 좋아해서
진로는 그렇지 못하네요ㅜㅜ"
INTP,저는 안정적인게 재미가 없어서 자꾸 변화를 주려는 거 같아요 근데 역시 추진력은 entp의 특징인가보네요
INTP,에니어그램이 어케되세여?? 저도 일이 진행이 안되고 답답하면 총대맵니다 ㅠㅠㅠ 긍데 오래유지는 뮷함 ㅎ 항상 새로운거 좋아해서 도전 많이하고 안쳐다보기도 하고 흥미가 금방 사라질때도있아용
INTP,"제 애니어를 잘 모르겠어요 검사하는 사이트마다 다르게 나오더라구요 보통 1, 4, 5 높게 떠요 어떤 자칭 애니어전문가 분께서는 절 7번 같다고 하셨는데 그것도 모르겠고요. 유독 애니어가 딱 맞는게 없네요"
ENTP,잘하는거 같은데.. 전 사업하는데 사업이 체질이긴해요
INTP,오 사업 체질이라니 부럽네요 저는 사업 잠깐 발 댔다가 에너지 딸려서 그만 뒀거든요.
ENTP,저도 비슷해요! 혼밥도 잘하고 혼자 잘놀고 외로움도 안타고 발표 할거 있으면 딱딱 할말 정해서 하고 특히 조별 과제할때 말씀하신것처럼 어쩌다보면 제가 리더되서 이끌어가는데 답답한거 못견뎌 하는 편이에요! 그런데 여행은 워낙 사건사고가 많고 불확실성이 많아서 혼자가는걸 선호하진 않는것 같아요! 진로나 전공도 하고싶은 꿈이 확실해서 확확 바꾸지는 않는거 같은데...그럼에도 이것저것 찝적대는 성격은 맞는것 같아요ㅋㅋ 대학때 교직이수 했으나 지금은 그쪽으로 안갔어요.
INTP,entp분들이 그런 점이 많이 있으신가보네요 근데 불확실성을 기피하시는건 약간 의외인거 같아요 저는 entp 분들이라면 저보다 더 변화무쌍하고 불도저 같은 삶을 살고 계시지 않나 생각했거든요
ENTP,"확실히 변화무쌍하기는 해요ㅋㅋ특히 제 입맛에 안맞으면 바로 뱉어버리고 관둬버리고 아주 난리 변덕 부르스라 어릴때랑 20대 초반에는 정말 힘들었어요. 저 스스로도 이런 성격이 좋긴 한데 넘 피곤하다 해야하나..근데 나이먹으면서 나 자신에 대한 고찰 시간을 갖고 나니 조금 괜찮아졌어요!

새로운걸 도전하는걸 좋아해서 뭐든 새로운거!를 외치고 온갖 다양한 세계음식을 먹는것도 좋아하는 편이지만, 제가 진짜 엄청 아픈적이 있었는데 그뒤로는 조금 뭔가 불확실한 상황이나 제가 통제불가능한 상황일때 혼자 있으면 확실히 힘들더라구요! 그런 점에서 경계하는 차원에서 다른건 다 괜찮은데 여행만큼은 제가 감당못할 상황이 일어나는게 싫어서 특히 해외여행일 경우는 혼자 어딜 간다는건 별로 안좋아하는거 같아요ㅋㅋ"
INTP,저 저질체력에 몸치에요. 생체 에너지는 누구보다 낮은 편이라고 생각합니다.. 오 사이비종교 저는 본거지까지 따라가보진 않고 일부러 낚인적은 있어요. 본거지 들어가는건 무섭 ㅠ
INTP,그게 저도 궁금해서 글을 올린 것입니다ㅋ.ㅋ 대체 어디서 나오는 에너지일까요
INTP,가능한 요인들이 상당히 많네여 허허
INTP,와 감동입니다 진짜 정성스러운 댓글 ㅠㅠㅠ 추천 기능이 있었으면 하네요👍 말씀하신 부분들이 전체적으로 다 맞는 말 같고 링크 너무 감사합니다 저런 조합이 가능한지는 처음 알게됐는데 전 확실한 외성내향이네요! 크으 깨달음을 얻어갑니다
INTP,
INTP,"의외로 답답한거 싫어해서 총대매는 거 잘하는 intp분들이 많으시군요! 이게 내향형이 리더 역할 하면 외향형분들은 의외라는 반응이더라고요. 혹시 개방성이 높은 편인거 같으세요? 편견 없는 편이시고 외국 문화나 언어, 그 외 새로운 거 배우는데 관심 많으신지?"
INTP,I/E 비율은 어떻게 되세여?
INTP,생각보다 e가 높진 않으시네요 혹시 P가 높으신가요??
INTP,"제가 여전히 가장 힘든게 프리젠테이션입니다.
대면 설득이기도 하구요. 글은 계속 수정하며 가급적 내 생각이나 방향성을 온전하게 담아낼 수가 있겠는데
말만 했다하면 어버버..버벅..
가끔은 거르지 못한 말이 튀어나가 수습하느라 진땀도 흘리구요.

여행은 혼자 잘 돌아다녀요. 혼자 캠핑가고, 혼자 스노쿨링하러 여름 휴가에 잠수타고..
운동 조차도 테니스같은 페어 운동은 극혐이라 혼자 물 속에서 고요하게 하는 수영이 잘 맞아요.
일 빼고, 사적 모임에서 리더 한 적은 단 한번도 없습니다.

추진력은 타의 추종 불허한다는 얘기를 가끔 들어왔어요.
할만하다 싶은 아이디어나 판단이 떠 오르면 일사천리로 바로 실행에 옮겼고
실패(손해)본 적이 없어요."
INTP,저도 사실 말보단 글이 훨~씬 좋습니다! 글로 전해야 온전히 더 정확하게 전할 수 있는 거 같아서요. 혼자서 스노쿨링은 안 무서우신가요? 전 물 무서워하는데 혼자서 스노쿨링이라니 상상만해도 무섭네요ㄷㄷ 추진력은 의외로 xntp 모두 있는가봅니다
INTP,"같이 일하는 J를 비추어 생각해 보면.
J들은 성공에 대한 상상이나 모호한 기대보다는
실수나 실패에 대한 경우의 수를 파악하는데 많은 시간과 에너지를 쏟고,
부정적 결론을 내거나 시도자체를 망설이는 경우가 대부분이었어요.
사업가중에 참모진에는 J들이 많을지 몰라도
창업주는 P기질이 강한 사람들이 대부분이지 않았을까 추측해보게 되는 대목입니다.
J들이 제일 싫어하는게 불확실성이더군요.
반면 P들은 주도면밀한 계획성이나 디테일한 설계 능력이 떨어지는 덕분에
불확실성에 대한 공포가 낮은 P들은 대체로
가능성과 큰 틀만 보고 직진하는 경향이 강한게 아닌가 싶습니다.
임기응변에 강하고, 도중에 변수가 생겨도 상대적으로 훨씬 유연하고요."
INTP,오호 P가 높아서 그런걸까요? 상당히 설득력이 있네요 그러하다면 '머리로만 생각하고 행동으로 안옮긴다'는 intp 설명 글에는 공감 못하는 intp 분들도 꽤 계실것 같단 생각이..
INTP,남이 시키면 미루신다닝ㅋㅋㅋ 자기 사업을 하셔야겠는데요!
INTP,저도 그래요 하지만 제 생각과 의견을 말로 표현하는 것이 너무 어려워서 피하려고 하는 편이에요
INTP,"1. 네 그런 소리 듣는 편이에요
2. e i 반반인데 해당됩니다. 하고픈 일이나 말은 단전에서 튀어나오듯 발현됩니다 한 마디로 못 참는거죠.."
INTP,"전 본가가 엄한 편이라 성인 되자마자 독립하긴 했습니다,, 학생때라서 더 그랬겠지만 통화는 정말 하기 싫어했어요 ㅠ"
INTP,"바뀐다는 게 초반같은 달달함이 줄어든다는 뜻일까요?
연애에 골인하신다면 그대로일 거예요!
변했다는 생각이 드신다면 그건 인팁이 정말 변한 게 맞기 때문에 썸붕나거나 연애를 하더라도 오래 못 갈 확률이 높습니다"
INTP,"대화 잘 통하고 편한 건 기본인 거 같아요
예전에는 사랑을 정말 로맨틱하고 예술적인 거라고 생각했는데 요즘은...
글쎄요 나 스스로 하기도 귀찮거나 힘든 일을 선뜻 나서서 해주는 거 아닐까요 새우껍질 까주기 같은 거 혹은 포기하는 것"
INTP,인팁이 자랑스럽습니까?
INTP,인팁이라서 자랑스럽다는 생각은 해본 적 없지만 제 존재 자체는 매우 자랑스럽게 여깁니다😉
INTP,👍
ESFJ,이상형 궁금해요!
INTP,"웃음코드가 잘 맞되 경박스럽지 않고, 하나의 주제가 아닌 마인드맵처럼 뻗어나가는 대화를 할 수 있는 사람, 배울점이 많고(단순히 학력 같은 걸 보는 건 아니에요 전 다양한 분야에서 지식을 쌓고 싶은 열망이 강해서 새로운 것들을 주입해줄 수 있는 사람을 좋아합니다), 서로 가진 것들을 자랑하는 게 아니라 나눌 수 있는 사람을 좋아하는 것 같아요. 단순한 쾌락에만 그치지 않고 서로를 팽창하게 만들어주는 관계를 지향합니다!"
ESFJ,너무 인팁스러운 답변이라 흥미로워요.. 저런거 쓰실 때 그냥 막힘없이 써지시나요??? 엣프제인 저는 저런 답변 쓰려면 10분은 붙잡고 있어야할듯...
INTP,이상형에 대해서는 종종 생각했어서 그냥 술술 적힌 것 같아요 ㅎㅎ
ESFJ,대부분의 nt분들은 표현력이 진짜 풍부하신거 같아요 저는 좀 단순하게 겉핥기 식으로 적는 경우가 많은데.. 저런 거 보면 멋있어요!! 좋은 하루 되세요☺️
INTP,🩷
INTP,"확실하게 티가 나는 거라면 당연히 이유가 있을텐데 단무지님께서 아무리 생각해도 뭔지 모르겠다 싶으시면,,, 그냥 흥미가 다 떨어졌을 수도 있어요. 썸타는 관계이신가요?"
INTP,먼저 말하는 성격은 아니라 만약 정말 뭔가 문제가 있었고 사과할 내용이라면 조심히 물어보셔도 될 듯 해요 ㅠ
INTJ,"꼭 인팁뿐만이 아니고 P들 마지막 톡에 대답 없는거 넘 흔한 일인 듯 한데..
돌려말하시면 못알아들으니 내가 굿나잇인사하면 너도 해줘 이런식으로 얘기해주시면 또 시키는대로 해요...ㅋ_ㅋ;;"
INTJ,"아아 아니에여ㅠㅠ 그게 아니고,,, 같이 인사해주던게 노력한 거였을 확률이 높아요... 자기 모습으로 돌아가는 거 같아 보입니다;; 끝까지 답장하는 게 원래 자기의 행동양식이 아닐 거예여... 좋아하니까 좋으니까 힘냈던 게 이제 관계가 편안해지면 조금 힘을 빼게 되면서 원래 모습으로 돌아가는 거라고 생각해요... 그렇다고 덜 좋아하는 게 아니라 그냥 긴장이 좀 덜 되는 거라고 보시면 돼요...ㅎㅎ;; 근데 이게 너무 힘드시면 연애하시기 힘들거 같아여ㅠㅠ 얘기하면 고치긴 할건데, 하히루으님이 하나하나 잘 알려주셔야 돼요. 돌려말하면 못알아듣는 애기(;;)라고 생각하시고 말해주시면 상대방분이 노력하실 거구, 그러지 않는다면 그만큼의 애정이 없는거겠죠.. 근데 어떻게 이것도 몰라?? 라고만 생각하시면 본인 맘만 상할 뿐이에요. 사고회로나 행동양식 어느 하나 비슷한 게 없는 두 유형이 만났으니 이 사람은 이렇게 다르구나~ 하고 본인의 마음이나 바라는 것들을 솔직하게 얘기해주실 자신이 없으시면, 알아서 잘 하는 사람을 만나셔야 할 거 같아요."
INTP,"개인적으로 참 난해하다고 생각되는 지점이..
언제까지 계속 한가한 말 꼬리잡기 놀이처럼 모든 톡에 일일이 답을 해줘야 하나..
잘 자라는 의미로 선톡 보내줬으면 되었지 않나요.
무의미한 답꼬리잡기로 계속 톡창 보고 있기가 싫어서 그럴 수도 있어요.
심지어 제가 좋아하던 sf이성과 톡을 했을때..
와..진짜 끝을 낼 생각이 없어 보이더라구요.
톡을 종결하자는 의미로 댓글을 보내도 그거에 또 답장하며 다음 답글을 기대하는 것에 한 번 크게 질려서..."
INTP,"그냥 저분의 의도를 대충 알아들으세요. ㅎㅎ
잘 시간이라고 나름 '선톡'까지 보냈을 정도면 말이죠.
선톡에 방점을 두시면 됩니다.
무의미한 댓글 꼬리에 가치를 두지 않아서 그럴거에요.
이런걸 인성운운할 일 정도까지는 아니죠."
INTP,어우굿나잇 인사받기만 하는거 극혐인데요? 그런인간 저도 주변에 한명 있어요. 굿나잇뿐만 아니고 습관적으로 그러지않아요?
INTP,"배려심 없는거 맞아요. 대답을 마무리안하면 상대가 기다릴수도 있고 한데,,,솔직히 시켰는데 못하겠다하면 손절추천요. 개이기적이라 생각합니다."
ENTP,아.. 그게 사람마다 다르구나.. 인팁이가 일어나서 인사 밥먹는거 출근 자기전에 인사 그런 간단한 인사말은 절대 중요하니까 까먹으면 죽인다고 했는데... 안하는 사람도 있구나..?
ENTP,"마지막 말을 그냥 상대방에게 하시면 될 거 같아요.
사람마다 기준이 다를 수 있습니다. 그런 연락이 기본적인 거라고 생각하지 않는 사람한테 챙김 받고 싶으면 얘기를 해보는 게 좋죠. 기본이니 배려니 하면서 해줘야 할 걸 안 한다고 생각하고 있으면 불편한 감정만 생깁니다. 기왕이면 따지지 마시고 <내가 연애에서 원하는 건 이런 거다. 그러니 니가 좀 신경 써줬으면 좋겠다> 와 같은 태도로 부드럽게 요구하시면 좋을 거 같습니다.

성향이 많이 다른 연애에서 잘 풀어가는 핵심은 존중입니다.
존중하라고 했다고 다른 걸 다 받아주란 게 아닙니다. 생각이 다를 수 있음을 인정하되 불편한 부분은 의논하고 맞춰가시면 돼요."
ENTP,드메르님이 내사람(=바운더리에 들여놓는)이라고 생각하시는 분들은 다 개성이 강하네요! 뭔가 특출난 구석이 하나씩 있는 느낌! 그럼 이렇게 바운더리에 들어온 사람에게는 물질적으로는 어디까지 해주실수 있다고 생각하시는 편인지도 궁금해요!
ENTP,"제가 말한건 담보,대출,돈 빌려준다 이런 의미가 아니라 정말 문자 그대로 '물질적'인것을 말씀드린거였어요. 하지만 드메르님께서 이런 의미로 받아들이셨다면 충분히 지금처럼 말씀하실수 있을것 같다고 생각해요! 다른 관점에서 자세하게 의견 말씀해주셔서 감사합니다!!😊"
ENTP,"비슷합니다
마음,시간,물질
퍼줄 수 있죠 제 능력 안에서"
ENTP,피오님은 저랑 비슷하시군요!! 😆
ENTP,공감해요. 아직까지 돈문제로 저한테 찾아온 친구나 지인은 한명도 없지만 혼자 가정해봤을때 저렇게 생각하면 내가 상대방을 어떻게 생각하고 있는지 다시한번 돌아볼수 있게되서 좋은거 같아요👍
ENTP,"순수하고/ 악의가없고 /나한테 피해안줌/피곤하게안함
이러면 바운더리않에 들어오는데 한층 껴줌"
ENTP,"""피곤하게 안함""이부분이 진짜 공감가요ㅋㅋ 연락문제로 징징 거리는 사람들은 너무 힘듭니다."
ENTP,저도요! 즐거우면 일단 호감인것 같아요. 인간적인 호감이 생기면 점점 깊어지고 더 잘해주고 싶은 마음이 들어요.☺️
ENTP,"눈치보지 않아도 된는것 저한테는 그사람 기분,비위 맞추지 않아도 되는것 이라서 너무너무 공감갑니다!!ㅎㅎ"
ENTP,"계산 안하고, 만나면 반갑고 즐겁고, 나를 인정해주고 이해해주는 사람"
ENTP,저랑 비슷해요 👍 계산적이지 않고 기브앤테이크 되는 사람 너무 중요하죠!!
ENTP,"그들의 결정에 지지를 보내고 응원해주신 다는 말씀이 참 좋네요. 저도 옆에서 보면 너무 남일처럼 느껴질지 모르나, 자기 인생이고 자기가 책임져야 하는데 옆에서 돈한푼 안보태 주면서 감놔라 배놔라 하는것보다 그사람이 하고 싶은걸 응원해주는게 좋다고 생각해요. 😆"
ENTP,ㅋㅋ엔팁 답게 답변이 시원시원하셔서 너무 공감갑니다!!😁
ENTP,오 맞아요!! 저도 가식적이고 내숭떨고 뭔가...너무 오픈하지 않는 사람은 친해지기 힘들더라고요..🧐겉핥기 식으로 대하게 되서 자연스럽게 멀어지는것 같아요. 그리고 바운더리 사람이 늘어나면 그만큼 관심도 분산되서 제가 신경을 덜쓰는것 같아요. 도드님 말씀 넘 공감됩니다.👍
ENTP,ㅋㅋㅋ근데도 공감가는 부분이 있어서 너무 좋았어요ㅋㅋ!! 우리 유형은 다르지만 공통점이 있네요!!😆
ISFP,"제 남친 엔팁은 사람 안믿는다고 하더라구요,.? 어느정도 선이 있고 그 바운더리에 들어오는 사람은 없대요
여자친구입장에선 아무리 잘해줘도 이런 소리 들으니 참 서운한 부분,,,"
ENTP,"근데 그건 저도 그래요. 사람 안믿어요. 음...친구,지인 제 바운더리에 들어온 사람들이 '내사람' 딱지를 붙이고 있어도 이사람들이 나에게 가식,위선 떨지 않는 모습을 보여줬기 때문에 의리를 다하겠다 이런 의미지 이 사람들 자체를 무조건 믿어! 이런 무한 신뢰는 불가능해요.

제가 사랑하는 남편도 우리 남편은 절대 바람필 사람이 아니야 라고 맹신하지 못하는것 같아요. 이거는 사랑하는걸 떠나서 '인간'이란 존재가 얼마나 가볍고 쉽게 변할수 있는지를 경계하는 자세 때문인것 같아요. 그렇게 믿는 순간, 판단력이 흐려지거든요!

서운하실수 있는데 이런 차원에서 생각해주시면 조금 나으실거에요!"
ENTP,"사람은 절대적으로 안 믿긴 하는데요.
단 둘이 술 먹을 정도 되면 그래도 어느정도 대화는 통한다고 생각하는데, 요즘엔 그것도 쉽지 않아서 그냥 아무도 안 믿기로 했습니다.
바운더리를 다 정해놔서 먼저 연락하는 사람은 한정적이네요"
ENTP,의뭉스럽지 않고 속이 투명하고 솔직한 사람이면 애정이 가는 것 같아요! 그리고 서로 신뢰와 애정이 있는 관계라는 생각이 들면 내 사람이라고 생각합니다! 저는 내 사람한테는 진짜 다 퍼주려고 하는 것 같아요
ENTP,진짜 맘에 안드는면도 봐주게 되는지 못참겠는지의 차이인것 같아요☺️ 꼰대나 편견많은 가식적인 피해의식심한 스타일은 아웃
INTP,"일단 인사를 안하는게 아니라 못봐서 못할 가능성이 클거에요.
그럴때마다 먼저 다가 가서 눈맞추고 반갑고 환하게 웃어주세요.
아무리 인팁이어도 자기에게 호감 갖고 늘 환대해주는 사람에겐 인간적인 호감과 신뢰가 싹틉니다.
자주 마주치고, 늘 주변에서 보이면 그 분 머릿속에 님의 지분이 커져 갈거에요."
INTP,"재밌게 해주고 자연스럽게 스며들면 오히려 인팁이 들이댈 수도 있어욤,, (제가 그럽니당)
근데 저도 친해지고 싶은 인티제 친구가 있는데 먼저 연락하지 않아요 ㅎㅎ 조금씩 다가가보시길,,,"
ENFJ,인프피 같은 인팁이더라구요 ㅎㅎ 긴답변 감사합니다
INTP,그쪽에서 열정적으로 표현하면 저도 합니다.. 그러다 어쩌다가 급발진하기도 하고 암튼 이상해요..
ENFJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENFJ,설레기두 설레지만 별명 부르기로 했는데 그래야 편해지지라고 해서 편해지지?! 싶더라구요
