mbti,comments
ENTJ,"아니면 그분이 아직 표현하는 데 미숙해서 그런 걸 수도 있겠네요 어떤 식으로 어떻게 말해야 하는지 몰라서요 회피형일지도요

그것도 아니면 인간관계를, 서로 맞춰 나가는 게 아니라 나와 맞는 사람 아닌 사람을 가르며 사귀는 거라 생각하는 사람일지도요 사회성이 없는 걸 수도 있겠네요"
ENTJ,그럼요~ 미래님께 사랑을 듬뿍 줄 사람 많고 더 좋은 사람도 많아요
ENTJ,엔티제 소유욕 강합니다..
ENTJ,"사실 질투가 없다는 건 그렇게까지 사랑하지 않는다는 것이죠 그저 스쳐 지나가는 사람 중 한 명으로 생각하는 것뿐

집착과 건전한 질투를 구별 못해서 질투 자체를 잘못된 거라 생각할 가능성도 있겠네요 그런 도덕적 의무감, 당위성에 절여져 객관화가 안 되는 분 많습니다

질투를 안 한다고 했지만 질투가 날 상황을 겪은 후에 관계가 안 좋아졌다
마찬가지로 질투를 속박으로 생각하는 걸 수도 있고
질투하고 구속하면 상대방이 나를 버릴까 두려운 걸 수도 있고요

말 없이 혼자 생각 정리하고 관계 끝내는 회피 성향들은, 어느 MBTI나 다 있더군요..ㅜ"
ENTJ,"이 사람 아니면 안 된다, 결혼까지 생각했다가 아니면 놔주고 마음 추스리시는 게 좋을 듯해요~!"
ENTJ,"완전히 놓기에는 아깝다, 미련이 있다, (내가 너에게) 좋은 사람으로 남았으면 좋겠다(나쁘게 말하면 착한척, 열려 있는 사람인 척), 이성적 사랑으로서는 별로였지만 친구로서는 괜찮은 거 같다 등이 아닐까요?

이거나저거나, 오빠 동생 사이하자 한 후로 다시 이성적 관계로 나아간 사람은 못봤어요 있을 수도 있겠지만

어장이라고 느끼신다면 어장일 겁니다


저는 미련이 있거나 헷갈릴 땐 극단적으로 맘 접어보거나 극단적으로 매달려 보거나 하는 성격이에요 그럼 더 확실해지고 상대방 마음도 확실히 알 수 있게 되거든요
어차피 답은 정해져 있다, 과감히 답안지 펼쳐서 확인하는 것만 남았다는 마인드라서 좀 저돌적입니다ㅋ..ㅎㅎ
호불호가 갈리는 방식이지만 혹시 미래님 결정에 도움이 되실까 하여..말씀드려 봅니다"
ENTJ,"댓글 보니..삐쳤나 보네요ㅋㅋ
그냥 운동 파트너를 원했나 봅니다^^
모두의 욕구를 채울 수 있는 대안은 많은데 그런 거 생각해보지도 않고 헤어질 맘을 먹었다는 건,,"
ENTJ,"엔티제는 보통 본인 감정을 잘 모른다고는 하지만 음..

정말 운동 파트너가 필요했다는 생각밖에 안 드네요..ㅋ 함께 운동할 애인을 원했나 봅니다"
ENTJ,"음 저는 그런 질문을 하는 것도 좋아하고 받는 것도 좋아해서 괜찮은데

그분은 잘 모르겠네용 끝까지 회피하고 싶을 수도 있고 상대가 먼저 알아봐주길 원하실 수도 있구요

저라면 그냥 묻고, 답을 기다리지 않을 거 같아요"
INTJ,"회피형 같네요, 갈등 상황에 서로 터놓고 대화로 풀면서 그러면서도 서로 납득이 안되면 헤어지는 게 순서지 ㅎ ㅎㅎㅎㅎ"
ESFP,엔티제...이거 어쩌지..엔티제는 매력있고 섹시한데...저러한면이 맘이 힘들게 하는것 같아요. 이번에 안그랬음 언젠가는 했을거예요. 빨리 끝나서 좋을 수도 있어요~힘냅시다!!!
ESFP,"아~~이유를 상대에게 설명해주지 않고 혼자 정리하고 정리해버리는 사람이요. 상대를 너무 맘 상하게 하잖아요. 온갖 상상으로 자책하게 만드는 것 같습니다. 원래 그러한 사람인지 모르지만요..

저의 경우엔 제가 그분이 좋고 미련이 남는다면, 연락할 것 같아요. 저는 그런 경험 있어요. 전남친이 나중에 말하더라구요. 끝내고 싶었는데, 너무 자연스럽게 계속 연락해서 본인도 그냥 하게 되었다고.."
ISFP,오... 되게 전략적으로 공략(?)하시는군요ㅎㅎㅎ 근데 제가 말한 분은 mbti 자체를 별로 안좋아해서 제껄 분석해서 일부러 연락 안하는거 같지는 않긴해요..ㅋㅋㅋㅋ
ISFP,ㅋㅋㅋㅋㅋ 그 분도 제 엠비티아이 기억해주면 좋겠네요 :) ㅎㅎㅎ
ESFP,제가 지난 한달정도 했던 고민을 그대로 하고 계시군요..제 일기장을 복사해서 붙여 놓은줄..이런 엔티제 유죄인간 ㅎㅎ 잘되시길 바랍니다. 저는 예쁘다 보고싶다 못들어봤어요. 맨날 놀리기만 하던데. 부럽~
ISFP,저도 못들어봤습니다.. 다른분이 들으신거 같아용ㅋㅋㅋㅋㅋㅋ 유죄인간!! ㅠ_ㅠ
INTJ,어떻게표현할줄몰라서요 인공위성처럼 주위를 뱅글뱅글돕니다
INTJ,스며들기요 천천히
INTJ,"네 상대방이 호감있으면 고백하면 사귀구요 만약
상황상 감당이 안되거나 이성적호감이없다면 안만나요 빙빙둘러서 이야기하진않아요 효율을 따지거든요
서로 호감이 있으면 고백하시게될때 고민도 없이 사귈거에요 아마두요"
INTJ,네 우선 피하고 사정권에 있어요
INTJ,이건 호감인듯요. 호감없으면 일이 아니고선 사람이 하는 부탁으로 안봄요
ISTJ,ㅋㅋㅋ너무 웃겨요 사람이 하는 부탁이 아니면 뭘로 보이나요?!
INTJ,호감이 없으면 사람이 하는 소리가 아니라 지하철나 자동차 지나가는 소리와 다를바가 없죠 ㅋ
INTJ,출력값이 나올정도의 호감이 있는것같아요 :)
ISTJ,아아 딱 그 정도의 호감으로 보면 되겠군요!!
INTJ,"1. 상황마다 다른데..! 완전 번아웃와서 아무것도 손을 못대고있거나 생각할 정도의 여유가 있으면 우선순위를 빠르게 바꿔서 바로 실행해욤

2. 저는 후자였어요! 첨엔 큰 틀만 잡구 세세한건 쫌씩 공부하다가 실전에 들어갔을때 데이면서(..) 제가 편한 형식으로 바꿔 일했습니당 요래 해야 일 진짜 빨리 쳐낼 수 있어서😎!!!"
INTJ,"1. 잠깐 멍때리고 환기한다음에 그래서 뭐부터 해야되는지 정리하고 시작해요. 아예 업무가 터져서 다시해야되는 경우라면, 원인부터 찾고 그거 피해서 뭐부터 해야되는지 정리하는 편이에요~ :)

2. 일 자체는 열심히 배우니까 평균속도는 되는데, 사람과 같이해야하는 작업들은 사람마다 요청할때 말하는 스타일이 다르니, 분위기상 느낌상 알아서 잘 알아듣는 부분은어렵더라구요~ 같이 일하는 사람에 대한 정보가 좀 쌓여야 더 나은 편이에요~ :)"
INTJ,"1.일단 무조건 환기시키고 그래도 정신이 안돌아오면 무조건 침대에서 쉬면서 계획조정해요
2.저같은 경우 완벽하게 습득하기까지 평균 6개월정도 걸리는데, 별의별 짜잘한 실수 다하다가 6개월이후부터는 날아다녀요😎"
ISFJ,저도 혼자가 편하지만 사람인지라 공허함은 어쩔수없네요
ISFJ,nt는 외로움 안타는줄알았어요
INTJ,네 거절안해요. 시간 안될 것 같으면 다른날로 맞추자해요.
INTJ,거절할 이유가 없으니 가자해서 간 것 뿐이지 않을까요? 인티제분이 먼저 가자고 한거면 인간적인 호감은 있는 거에용
INTJ,여러번 거절하시고 대안을 얘기하지 않으신 걸로 보아 직장동료에 대한 인간적 호감 이상은 아니신 걸로 보여요. 적어도 아직은요. 앞으로는 모를지도...
INTJ,"그건...유형으로 특정할 수가 없는 거 같아요. 이성적 호감은 같은 인티제라도 요소가 다 달라서...
그리고 아마 인간적 호감도 계속해서 보고싶은 흥미?가 있어 보이지는 않아요.
그 흥미라는게 있어야 발전 가능성이 있는데요.... 뭔가 인티제의 눈길을 계속해서 끌 만한 것이 지금으로선 딱히 없어보여요.
지금 여기서 뭘 해서 달라질 수 있는지 구체적으로 그 사람을 아는 것이 아니라 모르겠네요.
흥미나 관심사가 겹친다거나, 그 겹치는 관심사에 대한 작성자분의 관점이 참신하고 재밌다거나 뭐 그렇다면 호감은 올라갈 수 있어요. 그게 이성적으로 발전할 수 있느냐, 그건 이제 또 개인차가 있습니다..ㅎㅎ;;
+)어디가요 거기가 더 재밌을거 같은데는 진짜 거기가 더 재밌을거 같아서 간다면 거절한 곳보단 거기가 나을고 같다는 진짜 자기의 판단을 서술한내용처럼 보이네용ㅎㅎ"
INTJ,거절 안 해요. 저같은 경우엔 좀 영화가 안 땡겨도 호감있는 사람이면 하자는 대로 해요
INTJ,저라면 인간적이던 이성으로써던 호감있으면 싫은 것도 참고 하는 편이에요. 거절 안하죠 ㅋ
INTJ,"거절할 수 있는 경우의 수도 있긴 하죠. 이전의 경험이나 성향에 비추어 정말로 마음에 안드는 활동 또는 영화이거나, 상대에 대한 호감을 들키고 싶지 않아서일 수도 있고요."
INTJ,"내가 상대를 좋아한다는 사실을 상대에게 들키고 싶지 않는 일반적인 마음이요. 때로는 그런 마음때문에 괜히 더 단호한 행동을 하고 후회할 때가 있는데, 그냥 하나의 경우의 수에 불과해요"
INTJ,"멀리서 뚫어져라 보는거+옆에 가면 눈 안 마주치는거 = 부끄러운거 맞는 거 같습니당..
그냥 눈 안 마주치고 말하는건 약간 기본값일 수도 있는데(호감 있는 사람이 아니라도.. 눈 보고 말하면 기빨려요..), 멀리서는 보고있는 거라면 이성적 호감 있는 거 같아요.
진짜 웃기게 생겼다거나........눈길이 안 갈 수 없을 만큼 희한한 모양새........라도 뚫어져라 보지는 않으니까... 뚫어져라 보는건 호감 맞는 거 같아요."
INTJ,무작정 처음부터 질문폭격을 하지는 않아요… 내향인이잖아요. 여사친한테야 친하니까 그리고 친구니까 편하게 말을 하는거죠… 관심없음 인사도 잘 안 할 수도 있어요… 예의없는게 아니라 안보임..;;
INTJ,얼굴 직접보기는 부끄럽잖아여…. 저도 멀리 지나가거나 제가 안 보일 것 같을때는 엄청 보고있는데 막성 옆에 앉으면 못 본척하고 절대 그쪽 안봐요. 얼굴보면 좋으하는걸 들킬것 같아서요..
INTJ,"글쓴이를 위해서 인티제분은 나름에 최선의 선택을 했지만서도
나름 잡아 줬으면 어땟을까 라는 생각과 동시에 미국가기전에 한번은 꼭 만나자고 해보세요."
ISTP,인티제는 헤어지면 그 사람한테 시간 쓰지 않으려 한다던데 그래도 연락하면 얼굴은 볼 수 있을까요.. 편지 전해주는건 괜찮겠죠..?
INTJ,"그분이 저라면, 좋아하는 사람에겐 시간을 씁니다. (그외 공적인건 시간은 쓰지않지만)
그래도 잘 사귀어왔는데 얼굴을 안보고 떠나는 건 그분도 찝찝할거에요. 미국으로 떠나도 사귀는게 유효하면 편지는 괜찮을거 같지만, 그게 아니라면 1번 이상은 아닌듯합니다."
ISTP,상대가 저한테 너무 미안해해서 마지막이다하고 해주고 싶었던 말들만 적어서 전해주고 저도 정리하려구요!
INTJ,"그 정도라면 괜찮을거같네요. 진짜 좋아했으면 그래도 인생 삼세번이라고 붙잡아보세요.
너무 붙잡지 않아도 나름 생각이 많기때문에 이정도밖에 안됬구나라고 생각할 수도 있을거 같아요.
물론 저의 기준입니다만. 글쓴이분이 마음 먹고 헤어질 생각이라면 그러실 필요는 없구요."
ISTP,너무 감사해요! 큰 도움이 됐습니다ㅠㅠ!!
ISTP,감사해요.. 인티제와는 좋은 이별을 하고 싶어요ㅜㅜ
ISTP,잡으려는 늬앙스 말고 출국하면 이제 아예 못보는거나 마찬가지니깐 마지막으로 얼굴 한번 봤으면 좋겠다고 얘기하면 좋을거 같아요
ISTP,넵넵 조언 감사합니다ㅠㅠ
INTJ,"저라면 나쁘게 헤어지는것도 아니고, 심지어 자신의 상황을 이해해달라고 할 수 없는 상황적 이슈가 있어서 헤어지는거니 있던 호감도가 갑자기 없어지진 않을것같아요~
저라면 저건 자기상황이 불가피한거라 감히 이해해달라고 못할것같아요... 저라면 가기전에 밥한번 먹자그러면 오히려 마음이 편해질 것 같아요~ :) 상대분은 어떨지 모르지만요!"
ISTP,감사합니다ㅠㅠ 어떻게 보낼지를 고민해야겠군요ㅠㅠ
INTJ,많이 고민하고 이야기했을텐데 부담 없는 친구로 남으시면 좋을 것 같아요.. ^^
ENFP,그거 우울증이나 ADHD 증상 같아요
ESTJ,"와...맞아요.
은근 진짜 많아서..."
INTP,"절대 미리 챙겨주지 마세요.
경험상 그런 사람에겐 극약처방이기는 하지만,
실수로 인한 부정적인 경험을 크게 몇 번 해 봐야 개선이 됩니다.
특히 직장 동료나 후배라면 내버려 두세요.
대신 결과는 철저하게 문책하고 책임지도록 하면 됩니다.
J입장에선 P들이 홧병 유발자들로 보일 것 같다는 생각을 아주 가끔은 합니다 ㅎㅎ"
ISTP,22222222222222222
INTJ,"엄... 과학(우주), 철학, 인간의 본질.... 등등 이런거 재밌고 어떤 이슈 생기거나 했을 때 그 문제에 대해 객관적으로 의견을 나누는? 것도 좋구요 (여기서 주관적으로 막 이상한 말 하면 정털림) 아니면 가끔은 아재개그도 재밌었어요"
INTJ,썸타고있음 다 재밌을 것 같지만..! 파악된 상태라면 인티제가 좋아하는 분야에 대해 주제만 꺼내놔두 디따 좋아할 것 같아욤 혼자 신나서 얘기하는 걸 볼 수 있을것이와요 ..
INTJ,"저 같은경우엔 한가지에 꽂히면 모든 것을 알아야하기 때문에, 최근에 자세히 알아본 내용이나 공부한게 있는지 한번 유도 질문해보심이 어떠세요. 주제가 맞으면 밤새도록 토론 할 자신 있음"
ENTJ,전 여자이지만 거부감 들거 같은게 특히 남자 분이시면 한두번이면 이해하겠지만 이게 계속된다면 속으로 이 사람이 나를 남자로 안보나라는 생각이 들거같아요.
ISTP,"앗 그렇군요 ,, 답변 감사합니다 ㅎㅎ !"
INTJ,별 생각 없어여 전
ISTP,ㅋㅋㅋㅋㅋㅋㅋ 그렇군용 답변 감사합니다 ㅎㅎ !
ENTJ,한 두 번 정도만.. 그 이상은..윽
ISTP,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하... 괴롭히고 싶다.... 답변 감사합니다 ! ㅎㅎ
ENTJ,ENTJ들은 복수의 달인입니다. 1번의 괴롭힘이 3번의 번뇌로 돌아갈 수 있습니다.
ISTP,아 악... 명심할게요...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 엔티제들은 복수를 좋아하나봐요... 이 친구도 복수 얘기를 자주하던뎈ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋ
INTP,"저요.
깊고 검은 산 속의 숲이 주는 적막감과 청량함이 좋고.
말 한마디 필요 없는 고요한 시간이 몹시 좋아서 혼자 갑니다.
빛공해, 소음공해, 인공향료공해 같은 것 없는 곳에서
백패킹용 작은 텐트 하나에 의지해 밤이슬 맞는 시간을 좋아합니다.
뱀이나 곤충 무서워 하는 분들은 시도하지 마세요."
ISTJ,온전히 그 분위기를 즐기러 가시기도 하는군요. 듣기로는 혼자 가서 불 피워놓고 영화보고 하룻밤 묵고 왔다고 들었어요. 취미가 워낙 다양한 사람이라.. 혼자 사색하러 갔을 수 있는 상황인데 시기가 이별시점과 맞물리다보니 괜한 감정이입해서 쓸쓸하고 애잔해보이는 느낌이 들어서 여쭤봤어요. 이건 제 추측일 뿐이니까요. 답변 감사합니다..
ISTP,저도 혼캠 자주 하는데 취미도 다양하고요. 어느 순간 안나가다가 어쩌다 시점이 맞물리면 갑자기 가고싶어지기도 하더라구요. 쓸쓸한거 맞습니다ㅎㅎ.. 쓸쓸해서 좋기도 하구요
ISTJ,아.. 오롯이 그 쓸쓸한 분위기를 즐기기 위해 가는거군요. 저는 캠핑은 안가봐서 혼자 가시는 분들의 마음이 궁금했어요.. 남친은 이별했으니 쓸쓸한 무드 느끼기엔 최적의 장소였겠네요. 답변 감사합니다.
ENFP,"저요!
혼자 있는 시간을 즐기려고
혼캠 가끔 합니다!
그 분위기와 음식,자연
해를 보면서 일어나는 아침

이런거 즐기는걸 좋아해서요.

혼자 있는 그시간이 생각정리하는 시간이기도 하구요"
ISTJ,이색적인 공간 자체를 즐기러 가시는 분들이 많으시네요. 환경이 조성되니 주변 간섭없이 고요한 시간을 보내기도 적절한 곳이기도 하구요. 답변 감사합니다.
INFJ,"저도 혼캠 가려고 합니다 유튜브를
즐겨보는데 화로 불피워서 불멍하는거라던가
고양이나 강아지들 만나서 힐링하는거
산속 걷고 자연경치를 누워서
보는거
고기랑 여러가지 음식들을 연탄에 구워먹을수 있는것도 매력적인거 같아요"
