mbti,comments
ENTJ,"INFJ-t 라면 16Personalities 무료검사 하신 것 같은데 그건 MBTI 검사가 아니에요. MBTI가 궁금하시면 정식검사를 해보시는 것도 추천드려요
INFJ가 아닐지도.."
INFJ,흔치 않은 경우네욤 본인 이야기가 흔치 않은 일이라 숨기고 싶을 수도 있고 그래서 현실에 숨는 것일 수도 있을 가능성이 있습니다 윗 분 말처럼 인프제가 아닐 수도 있구요
INFJ,"평생 한번도 안해봤어요.
고백공격 1번 빼고.
상대방 마음 100% 확인되면
형식상 합니다."
ENFJ,"제 친구는 관계에 있어서 상처를 받더니 istj로 바뀌었다고 듣긴했어요.
아마 회복중이라서 그런게 아닐까싶긴해요."
ENFJ,저도 끝이요 !
INFJ,"음.. 뭔가 글쓴이가 좋지만 국제연애니까, 나이차이두 10살이상차이가나구.. 또 미래를 생각하면 복잡해서 저렇게 할 수도 있다고 생각해요!"
INTJ,이경우는 재회 가능성 매우 낮을 거 같아요
ENFJ,"엔프제이지만, 제가 보기에도 가능성이 희박해 보입니다."
INFJ,전부다 애매하기도 하고..확실히 좋아하는 맘을 알수있는건 안느껴지고 약간 알고싶은맘+정보전달 같아요
INFJ,"인프제는 좋아하면 대부분 인생결말까지 생각하고 미래를 그려요
그런의미로 한 얘기같네요"
INFJ,의미있다고 보여요 탐색같은 느낌이네요
ISTJ,짐짜 한번도 못만나봐서 넘 궁금해요 앵뿌제남자~~! 지인으로만 봤는데 지인에게도 너뮤 친절하고 계속 챙겨주더라구요 (남자에게도) 골든 리트리버 그 잡채ㅋㅋㅋㅋ
ENTP,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맞죠
INFJ,그쵸 내가 가진걸 소중히하쟈!😊
INFJ,맞아요ㅋㅋㅋㅋ 그럴 가치가 있을때 소중히하자
ENFJ,"의외로 esfp, enfj 조합 좋아요 ㅎ"
ESFP,진짜 불도저+표현 그잡채 입니다 ><
ESFJ,"진짜,,, 저랑 동갑이신데 엔프제 남친 만나서 하루하루 행복하네요 항상 다정하구 예쁘게 말해주고 ㅠㅠㅠ 오늘도 퇴근하고 만나는데 빨리 보고싶네요 ㅠㅠㅠ 제 남친도 매일 이런 말들을 너무 아무렇지않게(?) 해용 ㅋㅋㅋㅋㅋㅋ 최공🙊🙊"
ESFP,저희랑 비슷하네요 ㅎㅎ 진짜 표현잘해주고 진짜 스윗하고 사랑꾼 그잡채 ㅠㅠ 얼마나 되셨어용?! 저도오늘 퇴근하고 만나는데 ㅎㅎㅎㅎㅎ 그것까지 똑같네용 ㅋㅋㅋㅋㅋㅋㅋㅋ
ESFJ,"저 이제,,!!46일째에용 ㅎㅎㅎ 아직 얼마 안되었는데도 잘 사귀면 결혼할 수도 있겠다 싶을정도네요 ㅎㅎ 이런 감정까지 느낀 사람은 없었는데 ㅎㅎ 인생에 또 다시 다정한 사람 만나기는 힘들겠다 싶었는데 만난 것 같아 너무 행복해요 ㅎㅎ"
ESFP,헐 저도요......ㅋㅋㅋㅋㅋㅋㅋ 너무신기해요 저희는 만난지 3주됐는데 내년 2월에 예비신행이라면서 취소불가한 해외항공권도 끊었어요....ㅎ ㅠㅠ 둘다 잘 만났으면 좋겠네요오
INTJ,엔프제엔프피 나오는 남자친구라 그런지 첫 과정부터 다 공감요 ㅎㅎ 3년차인데 한결같은 편이에요 ~
ESFP,우와 INTJ와ENFJ의 조합이라 뭔가 안맞을 것 같은데 인연이 또 있나봐요 ㅎㅎ 제옆에있는 분도 한결같으면 좋겠네요 ㅎㅎ
INTJ,ENFP>ENFJ이긴 해요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ JP 다른 조합이 더 좋은 거 같아요 ㅎㅎ
ENTJ,저도 엔프제남친 완전 비슷하게 사겼고 결혼준비 중이랍니다❣️이쁜 사랑하세요!
INFP,꺄 알겠습니다!! 먼가 관계에 진전이 있다면 꼬옥 올릴게용 ㅎㅎ
INFP,머를용??
INFP,다른 말 다 종합해 봤을 땨 제가 느끼기엔 간접 고백 같진 않았어요 ㅠ 토요일에 만나기로 해서 다시 말 해보려고요
INFP,넵 감사해요!!!
ENFJ,헤헤좋네요~~
INFP,좋아해주시니 다행이네요 ㅎㅎ 앞으로도 자주 올려볼게용!!
INFJ,상대가 호감표시하면 거부의사일때 확실히 끊어주는게 인프제인데 저분은 거부하면서 연락한다니 연애는 하기싫고 썸은 타고싶은건지...좋은느낌은 아니네요;;;
INFJ,네 그렇게 말한거보면 확실히 아닌거니 작성자님을 위해 멀리하세요~
INFJ,"그런가요. 전 주위사람들이 ""저한테 호감표시하면 손절당한다""는 얘기들을 우스갯소리로 하는데 오해받는게 싫고 특히나 나한테 호감있는 사람이랑은 제대로 된 대화가 되지않을것같고(어떤 고민상담이든 나를 좋아하니 본인 유리한 쪽으로 할것같아서) 이어나갈 이유가 없는것같은데 이해가 잘 안되네요"
INFJ,"혼자 있고싶으면서 사람을 그리워하는거 맞아요ㅎ
주위에서 벽이 느껴진다고 하는데 그런얘기 듣고 맘을 터놓고 애정을 나누자는 생각도 많이 들고요
나이 들수록 그냥 가벼운 인간관계는 별로 맺고싶지가 않아요 소수라도 진정 나를 이해해주고 나도 이해할 사람만 옆에 두고싶은 맘이라 희망고문으로 오해받을 사람은 옆에 두고싶지가 않아요 그게 상대를 위한거라고도 생각하고요"
INFJ,"원래 인프제는 안그런데 왜 저런 행동을 하는지 무언가 빠진게 없나 싶기도 하네요.

확실히 명확하게 우리 관계 뭐냐?
사귀는거니? 나 좋아하니?? 라고 물어본게 맞나요??

아니면 흘러가듯 장난하듯 스치듯 얘기한건가요.

저도 ESTP여성과 비슷한 경험이 있어서 좀 더 깊게 물어봅니다."
INFJ,"그렇다면 명확하게 마음을 전달하셨네요

스킨쉽이
포옹했거나 키스를했다면.

인프제가 아닌 저 사람이 나쁜사람이 맞네요.

만약 그게 아닌 손잡기정도? 만 했다면.
무언가 다른 이유가 있을수 있습니다."
INTJ,"과거 인프제 나왔고 엣팁에게 고백도 받아봤는데 (제가 여자)
저런 멘트는 확실한 거절로 보시면 되요, 이성적으로는요
기본적으로 성별관계없이 다 그정도로 친절해서 종종 고백들 하더라구요 ㅎㅎ"
ENFJ,힝 ㅠㅠ 좋아 빨리 죽여줘!!
INFJ,와. 친절과 다정 차이 공감되네요. 이렇게 알아주는 따님이 있어 아버님이 부럽네요
ENFJ,정성 담은편징. 편지!
ENTP,남자친구의 약점 하나만 적어주신다면?
INFJ,일의 노예ㅋㅋㅋㅋㅋㅋ😉
INFJ,"상대방을 먼저 챙긴다
꾸준히 먼저 연락한다
상대가 좋아하는 행동을 한다 (티안나겠지만 의도적일것임)"
INFJ,저는 요즘사람답지 못하게 대면보다 카톡장문이 가장 편하네요.. 요건 제가 특이할지도🫠
INFJ,주것으요 근데 이제 동물보면 살아나요ㅋㅋㅋ 진짜 대단한 인간성 가진 사람봐도 존경심이 피어오릅니다✨️
INFJ,앗 집순이는 문화활동 하지 않습니다... 산책이 다에요😊
INFJ,"카톡, 유튜브, 넷플릭스, 엠헬카페 봐요
저는 항상 혼자 다녀요ㅋㅋㅋ"
INFJ,앗 아뇨ㅋㅋㅋ 애인이써요
INFJ,한마디로 저와는 다른 매력을 가진사람? 입니다
INFJ,"오 맞아요ㅋㅋㅋㅋ 저라는 사람을 있는 그대로 받아들여주는사람... 체고👍
사실 서로 비슷한점이 꽤 있는듯해요"
INFJ,피아노? 마음먹기에 따라 완전히 다른소리를 낼수있다는 점에서 피아노 같아요 🎹
INFJ,좋아하는 인프제 있으세요? (역질문)
INFJ,그럴것 같았습니다요😙
INFJ,언제 고백하시나요? 혹은 다가가시나요 다른분들처럼 썰 풀어주시길 은근 기대하는중..🥰
INFJ,좋은소식 기대하겠습니다🤭 기대되는 잠재적 커플들이 너무 많네요
INFJ,아뇨 너무 감사합니다😭 절하고 싶을듯... 마음속으로 했을지도요
INFJ,넵! 썸에서 발전하시기를 응원합니다
INFJ,강아지는 분양 받으신건가요 받기전에 걱정은 안되셨어요 받고나서 지금은 후회하지 않으신가요? 제가 요새 강아지랑 같이 캠핑 가는 로망에 잡혀서요 키울자신이 없어서 걱정입니다 강아지에 마음뺏긴적은 3년정도 된것 같아요 아는 지인 강아지 맡아서 3개월정도 챙긴 경험이 있습니다
INFJ,"강아지는 키운지 이제 5년이 넘어가서 너무 익숙한 존재입니다ㅋㅋㅋ
키울 자신이 없다면 추천드리진 않습니다🥲 특히 멍멍이 애기때는 졸졸 쫒아다니면서 배변훈련 앉아 기다려훈련 사회화훈련 등등 교육시켜야 할게 많고 이갈이 시기에는 온 집안 물건을 난장판으로 만들어 놓는답니다... 저희집도 버린 물건이 한두개가 아니에요 쇼파도 버려졌어요ㅋㅋㅋㅋㅋ
모든 마음의 준비가 다 되었을때 고려해보심이 좋을듯합니다! 좋은 선택하세요👐"
INFJ,감사합니다 역시 쉬운게 아니네요 제가 온전히 책일질수 있을때 해야겠습니다
ENFP,"안녕하세용 :) INFJ 남과 연애한지 한달 정도 되었는데 ㅎㅎ 밖에서 놀다보면 텐션이 낮아지는게 실시간으로 보이더라구요ㅠㅠㅠ
계속 끌고다니기에(?)는 뭔가 미안해서 이럴 땐 어떻게 하는게 좋냐고 물어봤는데 그냥 가만히 놔두고 원래대로 해도 된다고는 하는데
밖에서 기빨린 상태에서는 어떻게 해주는게 좋은지 궁금합니다 ~!!ㅎㅎ"
INFJ,"그나마 기를 충전할수 있는 실내로 들어가시거나 사람이 많이 없는곳에서 둘만의 오붓한 시간을 보낸다거나 하면 좋을것 같아요!
근데 내향인들은 밖에 나오면 기가 빨리는게 디폴트라서 너무 걱정 안하셔도 돼요ㅋㅋㅋㅋ 그냥 두셔도 됩니다 본인도 모르게 그런 순간이 찾아오는거라서😹"
ENFP,ㅠㅠ 집에선 제가 텐션이 떨어지고 밖에선 인프제가 텐션 떨어지고 ㅋㅋㅋㅋㅋ 반반씩 집/밖에 있어야 겠어요ㅠㅠㅋㅋㅋ
ISFJ,엔티제가 주변에 희귀하고 잘 없어서 모르는데 엔티제의 연애스타일은 어떤가요?
INFJ,"솔직함 돌직구 확실하게 표현
이 삼박자가 잘 어우러진 사람 이라고 봅니다 근데 이제 엄청난 일중독자에요👍"
INFJ,글을 적으심에 흡수력이 있으시네요 읽다보면 빠져들어요 술술 읽히고요
INFJ,ㅎㅎ
ISTJ,"인프제- 나는 함께하지 못한 15년의 시간을 알고 있잖아요. 그때 누나는 얼마나 더 예뻤을까
엣팁: 아 15년엔 못비비지ㅋㅋㅋ킹정이누

🥹🥹🥹 부럽다 진짜"
INFJ,ㅎㅎ달달하네요 제. 잇티제남친은 10년전 드라마보고 송혜교 이쁘다는 저에게 10년전엔 자기가 더 이뻤어하더라구요ㅋ알고지낸지 1년도 안됐는데 10년전의 절 본줄..ㅋ
INFJ,인프제절미 ㅋㅋㅋㅋㅋ
INFJ,주접에도 길 들여지거나 맞장구 쳐 주는 인프제가 있다면?! ㅎㅎ 그럼에도 순수하다면? 앙 깨물어줘야 쥬
ENFJ,글을 읽었을땐 남성분이 엔프제라고는 느낌이 잘 안드네요…
INFP,ㅋㅋ 제가 지웠어여 부끄러워성.. ㅠ
INFP,네엥 알겠습니당
INFJ,부끄러우실수도 있죠 뭐 저는 괜찮아요 뭔일있나 했어요 댓글에서 험악한 뭐가 있었나
INFP,아녜요 감사합니당
INTP,"먼가 따수운 .. 인류애 느껴지는
글 .. 이네여"
INFJ,"읽는 내내 함께 행복해지네요
인프제분도 작성자님도 서로를 알아보고 이런 사랑도 주고받는다는게 좋은사람이고 성숙한 사람이기에 가능한거겠죠
주는기쁨 받는기쁨이 같이 어우러지는게 진정한 사랑이라고 봐요 항상 감사하는마음으로 서롤 바라본다면 쭈욱 계속되지않을까싶어요 행복한 사랑 하세요~^^"
INFJ,몽글🫧 너무 좋아요 이렇게만 달달해쥬세요 서로를 이해하고 배려하는 모습이 아주..🥹
ISTJ,(대충 떼쓰는 여우 이모티콘) < ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅌ
ENFJ,"한달이나 지났지만 아직 지키지못한약속(생각정리하고 연락준다)를 지키고 싶지 않아서 언팔한것같은,,
마음정리는 애초에 끝났을거고 굳이 생각정리한거도 알릴필요없다-책임감가질 필요없다-에서 나온 언팔인것같아요"
ENFJ,징짜 회피걸러야해요ㅜㅜ화나네요 예의없는 이별
ENFJ,"솔직히 이별만큼 중요한순간에 회피를 하냐, 안하냐가 회피형으로 갈리는 중요한 부분인것같아요
회피형들이 제일 힘들어하는게 갈등, 이별이니까요..."
ENFJ,"만난경로, 교제기간, 1주간 만나는 횟수, 거리, 싸움 빈도 한번 적어주세요."
ENFJ,"아 자매님… 글을 읽렀을 땐, 남성분이 쓰니님을 어려서부터 호감 갖었던 것 같아요. 그래서 커서도 연락 했던 것 같고. 저희 유형이 잠수이별이나, 카톡 통보 이별을 하는 경우가 희박할 정도로 케이스가 적은데… 아마 그 남성분이 6개월 미만 목표로 양다리 걸쳤거나, 불건강한데 교제중에 숨겼던 사람 같아요…."
ENFJ,"휴… 그 x 놈을 대신해 제가 사죄를
표합니다. 당언컨데 그 xx는 제때 연애, 결혼 못 하고 사람으로 평생 고생할겁니다. 쓰니님은 빠른 시일 내에 마음의 상처 회복하고 좋은 인연 만나시길 기원하겠습니다 ㅎ"
INFJ,"저도 글쓴이님이랑 비슷해요. 
아프다고 하면 어디가 아픈지 병원은 갔는지 필요한 건 있는지 이렇게 다 물어보고 많이 힘들겠다 까지 하는 편이에요. 

근데 제가 힘들고 피곤한 상태에서 저렇게 너가 F였으면 좋겠다 라는 말 들으면 갑자기 피곤해지고 공감해주기 싫어지기도 해요.. ㅎㅎㅎ"
INFJ,저도 그렇게 무지성 공감아니네요
ENFJ,"포기하셔야할 것 같아요. 가치관이 달라서 헤어진 것이면 만나는 시간이 낭비였던 것이죠. 분명 만나는
3년 기간동안 가치관을 같이 만들어갈 시간이 있었을텐데… 안타깝네요."
INFJ,귀찮은거죠... 굳이 관심도 없는데 부딫히는게요
INFJ,안친한데 관심있으면 속으로 의식하죠 겉으론 티안내요
INFJ,"전 주변에서 힘들어하면 많이 챙겨주는 편이긴 한데 이성이고 제가 마음이 없는 상대라면 챙겨주는 행동을 억제하려고 노력하는 편이에요...혹시 오해할 수 도 있으니,,"
INFJ,"흠, 남녀간 친구로 모든게 가능합니다.
인프재는 동화같은 친구를 원하기때문에

그런 친구가 되려 노력해요.
이 글만 봐서는 호감인진 알 수 없어서
더 필요해요 내용이~!"
INFJ,"힘들어 하거나 우울해하면 잘챙겨줘요!
남녀를 불문하고 챙겨주고 싶어요"
INFJ,인류애를 박살 시킬 만큼 인프제의 가치관을 부숴버릴 만큼의 노답 인간이 아니라면 남녀 불문하고 챙겨주려는 표시를 티 안 내게 하려고 하는 게 인프제 입니다 다만 이성적으로 보는 것 하고는 또 다른 별개의 문제 같아요 정말 내 사람으로서의 관심이 있느냐와 오해 받을 소지가 있냐 등 애매한 관계가 되버린다면 차라리 오해 안 사는 게 낫죠
INFJ,그냥 챙겨주신거 같은데요 의미부여 안하셔도 될거같습니다
ISFP,"네..저부터가 건강하지못하는데 누굴 응원하고 치료한다고 오지랖인지..그냥 그걸 핑계로 계속 그친구 옆에 들러붙고싶었던거같아요ㅋㅋ
그친구 마음 뜬거 진작 알았는데도 글쓰면서 확인사살 받고싶었나봐요
조언감사해요 정신 차리겠습니다!"
ISFP,"처음에 사랑받을때의 기억이 너무 좋았어서
쉽게 놓아버린 제가 너무 후회가되서
여지만 있다면 다시 잘해보고싶었던건데..
이제는 진짜 부질없는거 깨달았고
지나간 인연 더는 붙잡지않고
저부터 좀 제대로 살고봐야겠어요"
ISFP,"앞전글에 제가 미련있어서 다시 잘해보자고했고 엔프제가 시간달라고했다고 썼는데..저는 꾸준히 그 친구한테 미련이 있어서 그렇게 말했고 연락하면서 다시 생각해보겠다고한건 엔프제에요
그래서 저는 엔프제 마음 돌리기위해서 노력한건데 어떤 점이 제 마음대로 한다고 느끼신걸까요?"
ISFP,"아..제가 글쓴지가 좀 되서 미묘하게 다르게 기억하고있었어요ㅎㅎ근데 생각할시간을 달라고해서줬고 나중에 연락왔을때 그 친구가 분명히 여지를 줬기때문에 저는 나름 믿음을 주려고 노력을 한거거든요
제가 어떻게 했어야하는걸까요?
그때 연락을 끊겠다고 결심했을때 끊었어야됐던거죠?그랬으면 이번글은 쓸필요도없었을텐데요.."
ISFP,"애매하게 감정이 남았다는 그 말에 희망이 있는줄 알고 여태 질질 끌려왔네요
그때 딱 끊을걸..
제가 쉽게 헤어지자고한 잘못으로 더 믿음주려고 나름 노력한건데 다 부질없다는걸 알면서도 남한테 들어야 정신을 차리게되네"
ISFP,"넵!죄송해요 위에 제 댓글 저기서 끊은줄 몰랐어요ㅠ의도적으로 반말한게 아니니 양해 부탁드려요ㅠㅠ
더 좋은 사람 분명히 있겠죠!데구르르님도 좋은분 만나시길요!"
ISTJ,"에 정말요? 계속 생각나구 연결되어있는 느낌이라던데.. 그렇게 해석할 수도 있군요,,"
ISTJ,"제가 궁금한게 그럼 아르테 님은 저 연결되어 있다는 느낌이라는 말을 들었을 때 이해가 되시는거죠,, ??"
ISTJ,네....ㅋㅋㅋㅋ좀 너무 빠른 거 같고 진심인지 … 신뢰도도 떨어지는 거 같구 그냥 하는 말인건지 믿어도 되는 건지…. 듣기좋은 말처럼 빈말 하는 건지…. ㅜㅜ 어려워요 엔프제 너무너무
ISTJ,제가 불안해서 망쳐버릴까봐 걱정되요 ㅜㅜ 제 속도에 맞추면 텐션이 떨어지는 거 같아서요 아무래도 의심이 기본 베이스라서 너무 힘드네요.. ㅜㅜ ㅋㅋㅋ 결혼은 진짜 제가 받아쳐주면 해버릴 거 같아서 결혼 얘기는 적절히 쳐내고 있어요
ISTJ,상처받을까봐 솔직히 신뢰가 잘 안간다구 말은 못했어요 ㅜㅜㅋㅋ 왕도대로 솔직하게 가볼게요 조언 감사합니다
INFJ,"에고..헤어짐을 준비중인거 같은데 관계개선의 의지가 없고 저런식으로 행동하는건 다시 만나도 작성자님이 너무 힘들어질걸로 보여져요..
서운한거 다 참고 만나시는 관계밖에는 안될듯하고 그런관계가 또 얼마나 지속될지...하는 생각입니다"
INFJ,"그 서운한 부분이 누가 생각해도 아닌부분이라면 굳이 만나시는게 맞을까싶고요 이대로 헤어질수도있고 닥달하면 닥달한다고 헤어지거나 냅두면 냅둔다고 헤어지거나 좀 어려운상황같네요
싸워서도 아니고 불만말했다고 저런다니...상대가 무안할정도로 몰아부치신거 아니라면 그정도의 마음밖에는 안된다고 보이네요"
INFJ,"헤어지자는 뜻은 아니지만, 기분이 많이 상한 듯 하네요 ㅠㅠ 생각할 시간이 조금 필요할 듯 싶습니다"
INFJ,혹시 어떤점이 서운하셨는지 여쭤봐도 될까요
INFJ,"제주도 여행때도 그랬는데 같은 문제로 또 이야기를 들었으면 생각이 많아질거 같긴하네요
그외에 다른문제도 있었을수도 있어요 얘기는 안했지만 자신은 이게 생각이 안맞다 느꼈지만 그냥 이해하고 넘어갔는데
상대는 이런나를 이해못하고 서운해 하네 제주도때 한번 그랬는데 또 다시 같은문제로 이러네 이러면서 맘을 정리하기 시작했을수 있어요 저 문제만 갖고 이렇게 까지 관계가 위축되는거는 이해가 안되네요"
INTJ,어......근데 저 말 저희 남편이 하던 말이네요...ㅋㅋㅋㅋㅋ 엔프제라서가 아닌 거 같은....ㄷ...🤔
ENTP,ㅋㅋ저도 이게 당연히 사람의 취향 차이인거 라는걸 알지만!! 뭔가 남편이 계속 단순히 '수치심'이라기 보다는 나는 사랑하는 사람한테만 내 소중한곳을 보여주고 싶다고 계속 고집하길래...해당 유형이신 분들도 비슷한 생각을 하시고 계신건지 너무 궁금해서 여쭤보았어요😅
INTJ,"Aㅏ..확실히 nf스러운 이유네용...ㅎㅎ 근데 보면 남자나 여자나 이성은 불편하게 여기는데, 여자들은 동성을 그렇게 불편하게 여기는게 남자들보다 좀 덜한 거 같아요. 그래서 댓글 달았습니당ㅋㅋㅋ 엔푸제분들의 답도 궁금하네요~"
ENTP,그쵸?! 저도 그게 궁금해요...남자라면 같은 남성이 제모해주는게 싫을수 있겠지만 다른 여자가 해주는건 이렇게까지 싫어할 일인건지 저로써는 잘모르겠어서요ㅋㅋㅋ 어디까지나 이 일을 하시는 여성분이 한명의 직업인으로써 해주시는 거일텐데도 너무 싫대요ㅋㅋ 차라리 저보고 왁싱을 해달라고..하는 상황입니다ㅋㅋ근데 그러다 다치면 우짤려고 저러는지...😭저희 남편은 머리도 저보고 잘라 달라고하고 미용실을 안가요ㅋㅋㅋ
