mbti,comments
INTP,밖에선 조용하고 깔끔한 동선과 군더더기 없는 시민질서ㅋㅋㅋ 안에서는 또 다릅니다. 실내형 취미가 오조 오억개라 사부작사부작 바쁘지만 조잘조잘 편안한 텐션ㅋㅋㅋㅋ
INFJ,환상의 궁합
ENFP,우리 집이라서 잘 아는데 ㅋㅋㅋㅋ (엄마가 INTJ라 약간 차이는 있음) 엄마가 아빠의 장황한 설명과 다양한 관점을 잘 받아주는 느낌? INTJ는 자물쇠 가끔씩은 걸던데 INFJ는 상관없이 막 웃을 것 같아요
INFJ,미련이 있는건 확실해 보이네요....
ENTJ,"정말 미련이라니,,,ㅎㅎ…. 오늘 먹은 저녁이 소화가 안되는 기분….."
ENTJ,"이러다가 폐업 못하는 게 아닐까 싶어요..^___^
오늘도 저희 집 찾아와주셔서 감사해요😇🙏🏻

ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아이고 두야…"
INFJ,어떤 마음이신지는 잘 모르겠으나 남자분 입장에서는 여지 준다고 느끼실 수 있을 것 같아서..맘 없으시면 딱 잘라 정리하는 것도 좋을 듯요.. 헤어졌는데 감정소비 하시는 것 같아서요ㅠ
INFJ,쓰니님이 여지를 줬다기보다니 연락이 계속 통하는 상황이라 말씀 드린거였어요! 너무 오해할 소지있게 말씀 드렸네용..
ENTJ,"휴우,,ㅠㅠ 맞죠
제가 관계를 끊어냈던 이유는
마음이 남아있는 상태였는데 현실적으로 다시 만나기에는 조금 어려운 상황 + 그래서 친구로라도 지내기를 바라는 인프제 
친구든 뭐든 애매한 관계를 이어가기 싫어서 이건 아닌거 같다 얘기했고 서로 동의하에 연락 끊었었는데
확실한 인프제의 마음을 도저히 알 수가 없어서
계속 갈팡질팡 찾아오는 이 사람이 신경쓰이긴 해요,,ㅎㅎ"
INFJ,아이고..그렇군요..남자분이 미련은 확실히 흘러넘치네요…기운 내세요!!
ENTJ,"감사합니닷!!! 서로 그냥 행복했으면 좋겠어요 ☺️
주신 조언 감사해요 :) 때가 되면,,, 완전히 어느식으로든 정리가 되길 ,,"
ENTJ,지금은 어떻게 되셨나요???????
ENTJ,"6년이요…????????
그정도면 사귀거나 손절하거나 진작 결판이 났을거 같은데 세상에,,
인프제가 다시 만날 생각은 없다고 하나요??"
ENTJ,"이정도면 그냥 지금 연애중인거나 다름 없지않아요? ㅋㅋㅋㅋㅋㅋ큐ㅠㅠ
사귀자고 하면 더 깔끔할것을… 도저히 그 속을 모르겠네요,,,,😇 결혼이라니… 오와,,"
ENTJ,"오마이갓……쉽지 않네요 정말…
헐 근데 저한테 제가 안식처라고 하긴 했었어요 전에
헐 .."
ENTJ,"네??????!??
이건 그냥 연애잖아요퓨ㅜㅠㅠㅠㅠㅠ"
INFJ,"코카젤리님이 그 인프제를 좋아하는걸 인프제는 아나요...???
모르는것 같은데요.....
인프제가 그걸 안다면 그렇게 행동할 수 있을 리 없어요🤔
표현을 받기만 하고 안 하신건 아닌가... 싶어요"
INFJ,공감합니다... 관심이 있는 이성이 있으면 절대 다른 이성과 약속을 잡을리 없어요...
INFJ,"인프제는.. 눈치 빨라서 알 수 있는 정도로는 안 돼요.
인프제 입장에선 티라는 티는 다 낸거 같은데요....
너 나 좋아하는거 아니었어? 라고 물어보시는게 젤 나을 것 같아요.
(그 분한테 뺏겨도 상관없는게 아니라면요.)
왜냐면 인프제 관점에선 고백 빼고는 다 한 거거든요...
만약에 그렇게 물었는데 아니었다고 대답하면,
아 그래? 난 또 나 좋아하는 줄~ ㅎㅎㅎㅎ
하고 말면 됩니다.."
INFJ,네넹 댓글 수정했으니 ㅎㅎ 참고하셔요
INFJ,저라면 호감 있는 사람에게 연애안할거라는 말은 안할것같긴하네요..
INFJ,"제가 인프제이긴 한데...
이 지역 처음 왔으니 여행 왔다고 생각해라 << 부터 쫌 아닌것 같아요
제가 호감 있는 상대였다면,
이 지역에 여기 여기 여기 맛있고, 그래서 나는 (너랑 같이) 여기 여기 를 가보고 싶어
라고 계획을 짜 왔을거예요...."
ENFJ,처음부터 이성으로써의 감정이 없었던것같은데요.. ?
ISFJ,알아요.. 굳이 팩폭할 필요는..ㅠ
ENFJ,죄송해요..그럴 의도는없었는데
INFJ,뚝딱거려서 그런거라고 봅니다...
ISTP,그런걸까요…? 오늘 만남 제가 동네형인줄 .. ㅠ
INFJ,"그 인프제에게 호감 표시 하셨나요..?
너 나 좋아해? 라고 돌직구 던져 보세요
그 정도는 힘들면, 고백 빼고는 다 한다 싶을 정도로 확신을 줘야 해요."
ISTP,만날때마다 영양제 챙겨주고 오늘도 아주 작은거지만 선물도 주고.. ㅠ 나름 호감표시 했다고 생각했는데 ㅠㅠ 제가 더 적극적으로 다가가야겠네요 어렵다 힘들다 인프제
INFJ,"선물 자주 주는거는, 그냥 평소에 그런 사람인가보다 하고 말 수 있어요.
이번 주말에 시간 되면 만나서 밥 먹자고 하는게 가장 빨라요"
ISTP,오늘 밥 먹다가 제 눈을 뚫어지게 쳐다보길래 저도 안 피하고 똑같이 봤거든요… 눈을 피했어야 했나 별별 생각이 다 드네요 더 적극적으로 표현해야겠죠?
INFJ,부끄러워서 그러는거 같아요
ISTP,부끄러워해서 그러는거면 좋겠는데……. 뭔가 오늘 대차게 꼬인거 같습니다 ㅠㅠ
INFJ,직접 물어보시는것도 좋을거같은데 쓰신 댓글 봐도 뚝딱이는거 같아요
ISTP,네…. 제가 사서 걱정하는 스타일이 아닌데 참 인프제씨만 얽히면 오만가지 걱정이 다 생기네요 일단 조금 더 지내봐야겠죠 늘 감사합니다
INFJ,저도 지금 남친 너무 좋아하지만 카톡으론 사랑해 많이해도 직접 말로 한건 한번뿐이예요 약간 오글거리는..?만나서도 다정하거나 스킨쉽 많이하거나 그러지도 않구요 그리고 내감정 너무 많이 보였다싶음 약간 밀당하기도 하거든요 나만 표현했나싶을때...제가 보기엔 그런거같아보이네요
ISTP,아……… 답변 감사합니다!! 저 혼자 너무 지레짐작하지 말아야겠네요
INFJ,"저도 그래요~
글로 표현하는 방법이 제일 잘 표현하는것 같고 전화통화로도 말은 많이 하는편인데 통화 잘 하다가도 글로 쓰면 잘 나올 말을 통화중에는 목구멍이 콱 막힌것처럼 목에 걸려서 안나올때가 있고 직접 만나면 통화하는거랑 비교할때 심각할만큼 말이 안나와요...

좀 친해져야 글이랑 실제 말하는것의 간격이 좁혀져요

실제로는 어떤분이신지 모르겠으나 ""카톡이랑 만났을때랑 말하는게 많이 다르네~ 만나서 말하는건 아직 어색해?"" 하고 한번 물어봐주세요^^"
ISTP,말은 잘해요…. 오늘도 서로 대화도 잘 통했는데 미세하게 다른 태도가 느껴집니다 ㅠㅠ 그래도 포기 안할겁니다
INTP,그냥 고백만 안했지 사귀는 초반처럼 지내다가 고백하는게 맞는거 같아요 저도 그랬거든요
ESFJ,"카톡이랑 오프랑 엄청 달라요 ㅋㅋㅋㅋㅋ 다르면 부끄러워서 그런게 맞구요 (뭔가 카톡에선 없던 용기가 막 생김)
안 좋아하면 똑같아요 카톡이랑 실제모습이랑
-이상 인프제남 -"
ISTP,아!!!!!!!!!!! 헤어지고 밤엔 다시 온갖 미사여구를 동원해서 마음 표시하더라고요 ㅋㅋㅋ 감사합니다 조금 더 이해할 수 있겠어요
ESFJ,카톡이 진심이라고 자신있게 말할 수 있어요 전
ISTP,알수록 궁금한 생명체(?)네요.. 오프라인 온라인은 아주 다른 사람인데 .. ㅋㅋ 답변 감사합니다
ISTP,하하하하 아직 좋아한다고 들은게 아니라서요.. 일단은 저 혼자만입니다
INTP,우리는 결이 안맞는것 같아 이말 아닌가요?
INFJ,"첫댓 말씀과 동의해요
일도 일이지만, 쓰니님에게 말하지 못한 안맞는 부분들이 있는 것 같아보여요
제 말이 정답이라 할 순 없지만, 저는 힘들면 일만 힘들다 그러지 연인관계까지 힘들다하진 않는 것 같아요ㅜㅜ"
INFJ,22222
INFJ,"저도 이분 말씀 동감이요...
그런데 상대방분이 나빠서가 아니라 성향이 그렇다 보니 계속 만나시더라도 본인이 의도하지 않아도 이런 일이 계속 반복될것 같고 글쓴님이 힘들어 하실것 같아요

상대방분께는 죄송하지만 헤어질 마음이 없다고 하더라도 글쓴님이 제 친구라면 ""그냥 니가 먼저 정리하고 끝내"" 할거같아요

저도 저분과 많이 다르지 않은것 같아서 저 분 마음 알것도 같지만 그래도 글쓴님 행복 찾아가시길 권해드려요^^;"
INFJ,"저도 사람과의 관계속에서 지속적인 만남을 오래 가지지는 않는 편이예요
또다시 인연을 이어간다고 해도 잠수 했다가 다시 나타나요

연인관계에서는 그렇지는 않지만요

사람들과의 지속되는 관계속에서 한계가 오면 다 그만두고 쉬고 싶어져요

사람들에게 미움.원망.갈등 이런게 없어도 쉬고 싶어져서 잠잠해지는 편이여요

그리고 나오면 다시 힘내서 하게되고요

사람들이 보기에는 이기적이고 이해 안되는 모습일수 있어요

그 모습을 인지하는 저도 그점은 너무 싫으니까요
그런데 쉬지 않으면 힘들어요
버티다가 버티다가 안되면 다 내려놓고 사라져요
슉~ 은 아니지만 연락뜸하고 모임안나가고 집콕이나 혼자만의 시간을 갖는식이예요

다른사람들은 이해를 못하니 이해를 바라지는 않아요
그냥 놔뒀으면좋겠다는 느낌이예요

상대방분이 그냥 놔뒀으면 좋겠다고 나름 쉬고싶다는 얘기는 하셨네요^^;;

상대방이 이걸 인지하지 못하고 쉬고싶다고 얘기하지 그랬냐고 하는 일들이 반복되면 그 조차도 이해받지 못한다는 생각에 나중에는 그런 말 조차도 힘겨워서 정말 아무 말없이 차단하고 잠수타는 경우들이 생기더라구요
그게 남자분들이 조금 더 심하신거 같아요

물론 더 자세하게 얘기해야되는게 맞지만 글쓴님을 배려하지 않으려는 의도는 없어보여요

혼자만의 시간을 가질수 있도록 글쓴님께서 먼저 끝내주세요

그래야 서로의 상처도 덜할것 같아요^^

제가 그분 마음을 정확하게 아는건 아니니 참고만 하셔서 좋은결정 하시길 바래요^^"
INFJ,좋게 봐주셔서 감사합니다^^
INFJ,"네~ 상대방이 쉬고 싶다고 하시니 이런일들이 반복되고 나중에 서로 지치고 맘상하고 안좋게 헤어지시는것 보다는 나을것 같다는 생각이 들어서요^^
혹시라도 나중에 상대방이 끝내고 싶은 마음이 아니었다고 하더라도 그 말에 흔들리지 않으셨으면 하는 마음이예요"
INFJ,왠지 안맞는다는 얘기를 무게잡고 하는거 같습니다ㅠ
INFJ,"인프제 특성상 그런 뉘앙스로 꺼낸 말인듯.
어쩌자는 거냐고 꼬치꼬치 캐물으면 더 피곤해 할거 같아요.
그냥 한동안 시간 가져보는게 어떠냐고 하는게 젤 나을거 같아요ㅠ
님도 상대에 대해 생각해보시는 시간을 보내보시구요."
ESTP,와 진짜 저렇게 돌려 말하는데 어떻게 알아들어야하는지.... 저로썬 아주 난감하네요..
ISTJ,"으 스트레스 FFFFFFF............ 그냥 직구로 속시원하게 얘기해주면 편한데 ㅜㅜ

힘드시겠어요...."
ENTP,"음 제 예전 연애를 비춰봤을 때 대체로 infj 는 개복치여서 연인들 말고도 일상에서 겪는 불안도와 생각이 남들보다 높은데 이걸 연인이 해결해줬음 하는 생각이 있어요! 그래서 저한테 의지도 많이하고 사소한 것도 다 물어보더라구요. 근데 이런 연인이 버팀목이 아니라 되려 infj한테 과도하게 기대고 거기에 감정적 분출까지 분기별로 이뤄진다면 어느 순간에 저렇게 지쳐하더라구요. 상대방 입장에선 자연스러운 상황인데 infj는 세상에 대한 원망까지 느끼더라구용 전 후 상황은 모르겠지만 전 날까진 그냥 지내보자 했는데, 아무리 생각해도 아닌 거같다는 느낌같네용"
INFJ,"그.. 말이라는게..
저는 그냥, 아휴 말해서 뭐하냐.. 싶어서 그냥 말하기가 너무너무너무 귀찮고 덧 없어서 말 안 하고 말 때가 있거든요. 왠지 그런 성격이신 듯 해요.
저는 잠수는 안 타는데..... 특히 애인한테는 얘기하는게 예의라고 생각해서 다 얘기하는 편이구요.
근데 상대가 서운해할 게 뻔하니까;; (단적으로, 주말에 집에서 쉬고 싶어서 이번주엔 만나지 말자고 얘기하는 그런것...)
그냥 얘기를 안 하고 참는 편이긴 한데, 그것도 한두번이지 너무 지치긴 하더라구요...."
INFJ,"진짜 말 그대로 너무 힘들고 지쳤다는것 같아요. 그 와중에 여친까지 생각하고 배려하려니 너무 버거워 보여요..
저는 전 남친이랑 헤어졌던 이유 중 하나가, 매주 만나야 하는 의무(?)가 너무 힘들었거든요.
넘 피곤해서 쉬고 싶다고 하면(정말 진짜 말 그대로) 또 서운해 하는게 보이니 ㅠㅠ 그것도 한두번이지 ㅠㅠ..

집에서 잠이나 자고 맛있는것 먹고 영화 보고 드라마 보고 싶은데 (혼자)
매주 그 사람을 만나기 위해 씻고 준비하고 나가서 지하철 1시간 타고 그 사람 집으로 가는 것도 힘들었고
그 사람이 제 집으로 오면 계속 신경써야 하는 것도 힘들었어요.
매주 누군가랑 하루 종일 혹은 이틀을 보내는게 너무너무 극심한 스트레스였어요.."
INFJ,"음.. 저는 여자이긴 한데 👀👀
저는 모든 연애가 그랬어요
그래도 짧게 사귀진 않고 최소 1년, 보통 2년 정도 사귀었는데...
처음엔 당연히 너무너무 좋으니까 어떻게든 더 보고싶고 만나고싶었는데, 그건 한...... 8개월 정도였던 것 같아요.
그리고 일이 좀 한가할땐 더 만날 여력이 있는데, 일이 너무 바쁘고 매일 10시에 퇴근하니까.. 나를 위한 휴식시간이 너무 절실했어요.(가장 최근 얘기. 5시에 퇴근하더라도 연락은 간단하게 하거나 전화 조금 하고 끊는게 좋고, 내 시간 필요..)

안 만나기로 한 주말에.. 혹은 퇴근하고 쉴때 유튜브나 넷플릭스 보는데 카카오톡 알림 계속 뜨는거 진짜.. 견디기 힘들고 ㅠㅠ
그렇다고, 나 드라마 보고 있으니까 나중에 연락하자 하면 서운해할거 뻔하니까 그렇겐 말 못하고 ㅠ 안읽씹 시전해야했어요.. 물론 그게 참 미안했어요.
근데 개인 시간을 존중하지 못해주는 것도 조금 문제 있다고 생각하는 편이예요..ㅜ"
INFJ,"헤어지길 바라는건 아닌데, 제 경험상 가장 좋은 선택은 헤어지는거였어요...
헤어지고나면 그 의무(???)들에게서 해방돼서 너무 홀가분하고 너무 좋았어요ㅠ
아마 남친분도 헤어지면 얼마나 편할지 알긴 할텐데, 잇티제님에 대한 미안함땜에 말을 못 하는것 같아요... 그리고 막 마음이 식은게 아니니까, 그냥 좀... 지쳤다는걸 얘기하는 선에서 멈추는 정도인 듯 싶어요.

개인시간을 존중해준다 해도, 몇달 연락 두절은 안 되잖아요ㅠ
아마 그... 홀가분하고, 아무것도 신경 안 써도 되는 상태를 원하시는것 같아 보이긴 해요..ㅜㅜ"
INFJ,"마음이 식은건 아니고 그냥 죄책감인 것 같아요. 누가 봐도 헤어짐의 귀책이 자기한테 있는거니까요. 자기는 최선을 다했다 뭐 이런걸 원하는것 같은데...
그냥 헤어지자 하고 끝내는게 가장 깔끔해 보이네요.
저는 그 정도면 좀 짜증나고 질리는 편이라 끊어내는것도 바로 가능하거든요..

근데 남친분한테, ""네가 원하는 게 대체 뭐야?"" 이라고 물으면 아마 똑바로 대답 못 할거예요.
헤어지는걸 원하는것도 아니고, 그렇다고 의무(연락하고.. 신경쓰고..)를 하고싶은 것도 아니거든요.
저 상태면 답도 없어요."
INFJ,"헤어지자 하면 미안하다고 붙잡을 수는 있는데, 어차피 지금 지치고 힘든게 해결되는 거 아니면 똑같을거예요.
저게 일종의 권태기 같은거라서요...... 그냥 모든게 너무너무 피곤할 뿐이예요, 진심으로.
권태기는 극복 가능한데, 저 상태는 답이 없어요.

남친분한테 대놓고 물어보세요.
네가 원하는게 뭔지 정확하게 나한테 설명해줘. 라고..
그러면 아마 비슷한 답 나올 것 같네요
뭘 딱히 원하는건 아닌데 그냥 너무 피곤하고 지친다..
네가 나에게 해줄 수 있는건 없어.. 라고 할거예요"
INFJ,"남친은 헤어지길 원하는 상태가 아니예요.
그냥 진짜 진짜 너무 피곤하고 답답하고 지친것 뿐이예요.

마음이 있으신거고 , 편하게 해주고 싶으실 정도로 좋아하시는거면

""연락 안 해도 되고, 네가 편할 때 연락 해. 너 더 피곤하게 하고 싶지 않고, 진심으로 너 좋아하니까 내가 기다릴게"" 라고 하시는게.. 👀👀
그럼 좀 회복되면 연락 올거 같아요"
INFJ,"인프제가 16가지 유형 중에 가장 복잡한 유형이래요..ㅎㅎ...
E보다 I가 복잡하고
S보다 N이 복잡하고
T는 1더하기 1은 2 이런 식인데
F는 그게 아니니 또 복잡하고
P보다 J가 또 복잡하죠 ㅎㅎㅎㅎ

그래서 지이이이인짜 복잡한 유형인거 맞아요...ㅎ"
INFJ,"엄청 좋아하시나봐요.
인프제가 그 맘 알고 좀 회복되면 돌아와주길..."
INTP,유익해요~
ENTP,헐 맞아요.. 혹시 도사님...?
ISTP,일리가 있네요 자기 서운한감정얘기하면 이게 공감이안되고 애같아서 싫어요 그냥사실그대로 말해주면 좋겠음
ESTP,"t 나는 이게 싫어 이랬으면 좋겠어
f 어떻게 이렇게 차갑게 말할수 있지 너무 상처받았어

f ... (상대가 기분나빠할까봐 속으로 참음)
t 누가봐도 삐쳤는데 왜 말을 안해줘?(뭘 말을 해줘야 알지 , 돌려말하면 어껗게 알아들으라는거지?)


---
갈등해결방법
t는 직설적 화법 대신 부드럽게 표현하도록 노력해야함 최대한 다정한 말투와 온화한 표정으로 ~~하면 어떨까? ~ 해줄 수 있겠니?
f는 최대한 표현해줘야함 t에게는 6하원칙으로 설명해주면 좋은 결말을 맞을 확률 90%이상임

어디서 본거에요 ㅋㅋ"
ESTP,"이게 서로가 생각하는 회로가 달라서
t는 f가
f는 t가 싱기한 상황이 생기더라구요
말투를 부드럽ㄱㅔ 해주면 갈등상황이 급격히 줄어든다고 어디서 봤어요 ㅋㅋㅋ 저도 쬐끔 공감하구요
윗 글 보니 f입장에서는 이렇구나 ~~ 잘 와닿게 써주셨네요 ㅎㅎ"
ENTP,ㅋㅋㅋㅋㅋ완전 공감됩니다 화가 나는데 나긴 나는데!! 정확히 정의를 못 내리겠고 그냥 화만 내는 사람이 되어있어여 ㅋㅋㅋㅋ
INFJ,완전 꿀팁이에요 ㅋㅋㅋ 삭제하지 말아주세요 ~!!
ENFJ,저정도 오지랖에 다정함이라면 엔프제가 분명합니다. 도와주고싶어서 안달이나있죠.
ENFJ,ㅋㅋㅋ 괜스레 저의 찐친들한테 미안해지는군요.... ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENFJ,저도 친구들 여럿... 사람 많이 고쳐놨죠.. 이제와서는 내가 왜 그러고 살았지 생각이 들어요 ㅋㅋㅋㅋㅋ
ENFJ,맞아요 ㅋㅋㅋ 저도 친구들 예의를 많이 알려준것같아요 인간관계에서의 지켜야할 예의.. 친구들이 많이 고맙다고해요 괴로운님도 친구한테 많이 고마워하는 편인가요? ㅋㅋㅋ
ENFJ,"ㅋㅋㅋㅋ 오... 엔프제 친구가 옆에있어서그런지.. 전문가세요 ㅋㅋㅋㅋㅋ
눈치 많이봅니다 저도 친구가 오바좀 그만하라고 합니다만.. 생각이 자꾸 그렇게 넘어서까지 드니깐 ㅜ ㅜ
아마 옆에 누가 없고 혼자였다면 오지랖부릴 가능성이 높습니다 ㅋㅋㅋㅋ"
ENFJ,네 진심이죠 도와주고싶어서 뭔가 이사람이 고민이 있는것같으니까 내가 저사람 위로해주고싶다 도와주고싶다 마음이 강한거죠 ㅋㅋㅋㅋㅋㅋ 참... 제가 엔프제지만 별나네요
ENFJ,"털어놓아도 됩니다 ㅋㅋ 도움을 받아주시옵소서 저는 친구들이 저한테 고맙다고하면 역으로
나를 좋은친구로 생각해줘서 고맙다고 까지 말한적 있어요 ㅋㅋㅋㅋㅋ"
ENFP,엔프제 일거같아요ㅎㅎㅎ 엔프피는 그냥 가서 기분 안좋아? 왜ㅜㅜ? 이러고 웃겨주려고 해요
ESTJ,이성이고 물어보니 남자친구도 있는 친한 동기라길래 저도 남사친이랑 전화하니까 똑같은가보다 하고 넘어갔어요.. 갑자기 헤어지자하니까 너무 어이가없어서 올렸네요.. ㅠ 감사해요
ESTJ,"저도 남사친 만나고, 그 이성분도 남자친구가 있다해서 그런 부분은 쉽게 풀었어요 반대로 생각해도 똑같은 입장일거니까요.. 가게일이 바쁘다는게 진심이라고 생각하고있는데 어렵네요"
ESTJ,"좋은글 감사해요
오늘 다시 이야기 하자고 전화한다면서 아침에 보낸 카톡도 읽씹했더라구요 생각할 시간이 필요한가보다하고 기다리고있는데 저도 지치네요. 질질 끌려가는 기분이랄까 .. 사귀고 한번도 안싸우다가 갑자기 이별통보 받으니까 속상하기도하고요.. 참고있었던게 맞았을거같아서 더 미안해지네요. 단호하게 이야기 하는 모습 생각하니까 끝내는게 맞을것같아요. 감사합니다"
ESTJ,"한가지만 더 여쭤봐도 될까요?
어제 전화한다면서 연락이 끝까지 없더라구요 혼자 생각할시간이 필요한건지 그냥 끝났다고 생각하는건지.. 제가 먼저 정리하자 아니면 생각하고있냐 라고 보내도될까요..?"
ESTJ,아침에 보냈더니 방금 좀 더 생각하고 전화한다고 답왔어요 ㅎ.. 결말은 똑같을텐데 왜 질질 계속 끄는지 ㅎ.. 감사해요
ESTJ,저희는 만나서 좋게 끝냈습니덩 ~
ENFJ,저는 아닌거 같아요. 쉽게 잘 안 믿고 워낙 신중한 스타일이라서... ㅎㅎ
ENFJ,"개인적으로는 타인에게는 비교적 관대한편이지만, 제 자신에는 엄격한 스타일인거 같아요. 그래서 더욱이 세심하고 신중하게 고려하는편인거같아여. 모든 결과가능성을 분석하는 버릇이 ㅎㅎ"
