mbti,comments
INTJ,좀 그런거 느껴요 친구도 계산적으로 따져가며 사귀는 느낌 그래도 귀여운 매력이 있는 그들이죠 ㅎ
INTJ,22222
ISTP,3333
ISFP,"유형을 떠나서 누구나 본인의 기준을 가지고 친구나 사람을 사귀지않나요?isfx만 그런거였어요??
싫은사람,별로인사람,안친한사람과는 굳이 친해지고 싶지않고 굳이 손해보고싶지않은게 사람마음 아닐까싶어요

아니다 isfx만 그런거다라고 생각하신다면 어쩔수없지만요🤷🏻‍♀️"
ENFP,22…거의정반대 아닌가요…?
INFJ,사람들과 시간을 보내면 에너지가 생기시나요
INFJ,"와 어떻게 그렇게 변하죠 신기하네요
인프제였을땐 사람들과 오래 있었을때 힘드셨나요"
INFJ,진짜 변하셨네용ㅋㅋㅋ저는 아무리 E가 되보려 해도 안되더라구요
INFJ,넹ㅋㅋㅋㅋㅋ완전 똑같아요
ENFP,"J에서 P로 바뀌었는데...
J의 특징 중 기본적인 생활습관 (물건정리, 정해진 위치 등) 자체가 바뀐건가요?
또 여행갈떄 계획세우는게 즉흥적으로 바뀐건지요? ㅎ
(J에서 P로 바뀐게 신기해서요~)"
ENFJ,ESFP에게 ENFJ 친구는 어떤 존재인가요?
ISFJ,"ㅋㅋㅋ 42살인데,,, 질투도, 장난끼도 많아요😅"
ISFP,ㅠㅠ저랑 비슷하시네요 공감됩니다ㅜㅠ저도 그래서 퇴사 고민하고 있어요
ISFP,"ㅠㅠ,,, 몇달 차 되셨나욤???"
ISFP,10개월이니 1년 다되갑니다ㅜㅠ몇 달 되셨나요?!
ISFP,"저 이제 6개월 되는거 같아요.....!!!!! ㅠㅠ 아직더 혹시 힘드신건가요?? 나아지는
느낌은 안드세오..????"
ISFP,"아하 그러시군요ㅜ6개월이면 그래도 꽤 다니셨네요! 저는 제가 기획력이 없어서 기획업무를 하지않지만 기획이 필요한 회사라 정말 존재감도 없어지고 그냥 한계가 보이는
것 같네요ㅜㅜㅜ"
INFJ,"잇프피님이 가자고할때 묻고따지지말고 고! 외쳐보세용
은근히 기억에남는 일들이 생겨요ㅋ
제가 그렇습니다ㅋㅋ"
ISFP,"음 상대방이 조금이라도 걱정하는 모습 보이면 바로 접어요~ 잇프피가 뭐 하자고 제안하는거 자체가 큰 에너지로 용기내서 한거거든요. 그냥 잇프피가 뭔가 하자~ 어디 가자~고 할때 반대의견이나 걱정되는 의견 내지말구 한번쯤 그냥 가보는 편이 좋을 거 같아용

뭔가 준비도 안되어있고 무계획적인 모습에 불안하시겠지만.. 잇프피는 의외로 임기응변과 실전에 강합니다... 닥치면 엄청 생각보다 효율적으로 행동력있게 잘해용"
ISFP,아 나 보는 줄 알았네 ㅋㅋㅋㅋㅋㅋㅋㅋ 즉흥적 금방 포기~!
ESFJ,그럼 좋아요 누르고 그러실때 재회 하고 싶은 생각도 없고 그냥 미련도 제로이셨던거죠? 지금은 저렇다가도 나중엔 연락올 가능성있는지 궁금해요
ESFP,그 이후로 연락같은건 안오셨나요..? 저도 지금 당했는데 제 머리론 이해가 안되는 행동이라... 전 좋게 마무리 하지도 않았습니당..ㅎㅎㅎ
ESFP,"상대방이 밀당한다고 밀어버리면 우주밖까지 밀려서,,,?상대방이 흥미가 떨어진거같으면 상처받기 전에 미리 정리해서,,?🥹 아니면 내가 관심이 사라져서거나 난 썸이라 생각안했다 였던거 같아유"
ESFP,한 줄 요약 정확합니당
ESFP,상대방이 엣프피시군욯ㅎㅎㅎ? 윤임님이 많이 표현해주시면 엣프피도 표현 많이 해줄겁니당 ☺️
ESFP,제 기준 썸까지의 진입 장벽은 상당히 낮은 편인데 연애 시작은 너무 심사숙고.. 아마도 연애시작(진지한관계)하면 최대한 상대방한테 맞춰주는 편이라 스트레스를 생각보다 많이 받아요. 그래서 내가 과연 이사람과의 연애에 그정도 각오가 되어있는지 많이 고민하게되더라구여
ESFP,썸타는 단계에서 거슬리는 언행보이면 빠르게 손절해요. 그 짧지않은 기간동안 걸러지지않고 남친이 된 사람이면 이제 맞춰나가는 단계인거죠~ 근데 워낙 싸우는걸 싫어해서 웬만하면 제가 참고 맞춰주는 편이에요
ESFP,2222!
ENTJ,전 엣프피남친 고백 대놓고 엄청 깠는데 2개월간 해바라기해서 만났어요 썸이 아니었어서 가능했나..
ISFJ,"제 남자친구는 ""이유가 어디있어~ 그냥 ㅇㅇ니까 좋은거야"" 이런식으로 뭉뚱그려서 얘기하더라구요"
ESTJ,"제 남친도 ""그냥 좋으니까""이런 대답만 해욬ㅋㅋ"
ENTJ,"단순해서 그런거같아요. 그냥 감정자체가 좋으니까 만난다고 생각하더라구요 ㅎㅎ
제 남친도 그냥 좋으니까 좋은거지 뭔 이유가 있나? 라고 답하더라구요. 어디가 좋고 뭐가 좋고 부연설명 거의 없어요."
ESFP,제 전남친(isfp)도 좋은게 좋은거지~ 식이라... 이뻐서 만나는거야. 그냥 좋아~ 이런 식이었던거 같네여
ESFP,어떤 부분이 잘 안 맞는다고 생각하세요?!
ESFP,"아 그쵸 이과 너드남이랑은 거리가 너무 먼 느낌이긴 해요! 그리고 미래보단 현실에 조금 더 초점을 두고 사는 오늘이 행복하고 잘 살아야, 내일, 미래가 행복하다는 주의랔ㅋㅋㅋ 근데 운동 인싸남에 끌리는 스타일 이신가봐요"
INTP,이싱하게 꼭 안맞으면서도 그런사람이 끌리게 되더라구여 ㅜㅜ 파국이다!!
ENTJ,너드면 NT쪽으로 가셔야 할텐데 하핳..
ISFJ,"제 남자친구는 처음에도 연락이 많이 없어서
저는 조금씩 적응 된거 같아요😵‍💫
초반엔, 성향을 모를 땐,,
다들 연락으로 사랑을 확인 하는거
아니냐구 했었는데...
남자친구는,
연락에 좋은 기억도 많이 없어서
트라우마를 굳이 제가 건드리고
싶지 않아서,,,
이젠 바쁘겠구나, 요러면서
제 할일 하고, 퇴근하면 연락
하니까 저도 마음 편해요
제 남자친구 처럼 연락 없는
사람도 없을듯 합니다😂"
INTJ,저는 불안형이라 그런지 쓰니님 처럼 연락에 해탈하기 넘 어렵네요
ISFJ,"저도 불안형인데,,, 저 자신에게 집중하니
좀 낫던걸요😌"
ISFJ,"남자친구랑
출근할때 퇴근할 때 카톡, 전화,
틈틈히 전화하고, 주말엔 혼자 쉬라고
연락 안해요
밤에 한번 살아있어? 하고 전화 하거나
월요일 출근길에 연락 합니다~

다른 커플들에 비하면, 연락 진짜
살아 있는지 확인 하는 정도예요ㅋㅋ
어떻게 이러지? 그러지만,
서로 믿으니 가능한거 같아요
남자친구가 잇프피라 잠이 많기도
하고, 일이 힘들어서 주말엔
쉬게 냅두는 편입니다,,
실제로 집밖에 안나와요🫠
그런 성향 존중하고 이해 하니까
남자친구도 가끔 일요일에
나오기 싫어도 나와서 시간 내어주고,,,
이렇게 하니 의무감 없어요🙂

대화는,
하루에 힘든건 없었는지,
밥은 잘 먹고 다녔는지,
소소한 일상, 금요일 마다 만나는데
목요일엔 내일 뭐먹지? 요런거
이야기 하고, 영화 개봉 이야기도 하고
일주일에 한번,
서운하게 했던거 없었는지,
요런거 주로 이야기해요~
거의 다들 비슷 하지 않으실까요😅"
INFP,진짜 잇프피들은 너무 똑같은거같아요 복사붙여넣기한것처럼....제 마음을 읽은 것같아서 댓글씁니다ㅠㅠ 저도 연락=애정이라고 생각했는데 반대로 잇프피는 많이 부담스러웠겠다 생각들어라구요..어제 제가 퇴근길에 전화했는데 ‘왜 전화했어?’ 라고하길래 너무 서운해서 엉엉 울었어요ㅠ 근데 다시 마인드바꾸고 혼자노는중이에요...ㅋㅋ 이게 맞나싶지만...이런사람도 있다고 말해주고싶었숨니다...ㅎ
ISFJ,"제 잇프피도 퇴근하고 전화하면
왜전화했어 라고 이야기 합니다ㅋㅋ
여보 목소리 듣고 싶어서 했지~
요러면 웃으면서 고생했다고,
집에가서 쉬라고 그래요🫠
저는 이제 서운하지 않고, 표현을
못하는 사람이니 내가 더 표현하면 되지
요럽니당ㅎㅎ"
INFP,ㅠㅠㅠㅠㅠㅠ우와 댓글감사합니다ㅠㅠ 저는 인프피라그런지 이생각저생각 다 들고 구렁텅이로 빠지기 직전이었가든요ㅠㅠㅠ ㅎ ㅏ..오늘도 한층 더 보살이 됩니다...ㅜㅜ
ISFJ,"말은 그렇게 해도, 연락은 뜸해도
좋으니 만나는거지,,
싫으면 절대 안만나더라구요
그냥 냅두고, 우리 할일 해요ㅋㅋ
저는 나한테 자유시간 많이 주는구나
생각 하고 있어요😅"
ISFJ,"저희는 연락은 진짜 자주 하지만 애정표현은 잘 안 하는 편이라 제가 한 번씩 물어보면 본인은 관심 없는 사람한테 절대 시간 안 쓴다는데 사실 맞는 말이기도 하고.. 제가 잇픕한테 사실 성향상 넌 돈이랑 게임이랑 유튜브랑 침대만 있음 외로움도 딱히 못 느끼고 살 사람 아니냐 그랬더니 맞다고 그만큼 널 좋아한다고 말하는 거 보고 뭉클해지더라고요ㅠㅠㅠㅠㅠ
잇픕 연락 문제 다들 힘들어하시던데 그냥 먼저 연락 때리면 또 잘 받아주는 성향 같아요..ㅠㅠㅠ"
ISFJ,"연락에 좋은기억이 없는 사람이기에
강요하지 않아요, 처음엔 뭐지 싶었지만,
이젠 저도 저 혼자만의 시간 가지고
그러니 좋은거 같기도해요
전화하면 잘 받아주니, 그걸로 예쁘다
하구요ㅎㅎ"
ENFJ,"이거좋져 ㅋㅋ ㅠㅠㅠ 저두 엣프피가 전남친이고 현남친도 엣프피인데 전남친은 엣프피지만 출퇴근 카톡마저도 잊고 잘안하는모습을 보고 정이떨어졌어요 쓰니님처럼 기본적인연락이라도 하자고 수백번말해도 고쳐지지않아서 헤어짐을 택했는데 현남친은 같은 엣프피인데도 연락의 중요성이 높은 가치관을 가져서 엠비티아이와 별개로 저랑 너무잘맞더라구요ㅠ,,
저렇게 기준정해서 잘 지켜나가는 커플이셔서 가능했던 일 같아요 !! 저도 저렇게 해보려다 상대방이지키지않아
새사람을 만났지만ㅜㅜ 저렇게 해보고도 안되는 사람이랑은 정리하는것도 맞는거같네요 ㅠㅠ 넘 좋은 마인드에요 저거 !!! ㅋㅋ"
ISFJ,"규칙을 정하고 잘 지켜주니 너무 고맙고
예쁘다고 하니까, 칭찬은 고래를 춤추게
한다고 그러죠ㅎ.ㅎ
칭찬해 주니 더 잘 지켜 주는거 같기도 해요"
ENFJ,"맞아요 !!! 근데 진짜 사람의 노력차이도 큰것 같구,
규칙을 정했을때 잘 지켜줘야 고맙다는 소리도 나오는것 같아요 ㅠㅠ
그리고 무엇보다 프제님 남친분처럼 마음이없으면 이렇게안한다는 확신적인 멘트도 중요하구요

전 그 세가지가 안보여서 헤어짐을 택한건데
엠비티아이를 떠나 그렇게 지켜가는 모습이 넘 아름다워용
응원하겠습니다"
ISFJ,"남자친구는 노력 진짜 많이 해주는 편이긴 해요
마음이 없으면 일요일에 제가 놀아줘 하며
간다고 해도 못오게 할꺼라궁 그러니까,
저도 존중해줄꺼 해주고, 서로 한걸음씩
배려를 할 수 있는거 같아요~
저희도 초반엔 너무 다퉈서 생각한게
지킬 수 있는 범위내에서
규칙 정하기 였거든요🫠
감사합니다^^ 플님도 예쁜 사랑 하세요^_^*"
ENFJ,"좋네용 ㅋㅋ 저두 지금 현남친이랑은 너무 너무 잘해주서행복하게 지내구있오여
햅삐하게 지내보아요 우리 ㅠㅠ"
ESFJ,글 보면 너무 좋으신분이라는게 느껴져요!! 좋은 글 잘 보고 있어요 ㅎㅎㅎ
ISFJ,ㅎㅎ 부끄럽습니다^^;;
ENTP,저는 같이 일하는 동료한테도 얘기해두고 알람 설정도 해둬요... 저도 건망증이 심해서...ㅠㅠ 달력에도 써두고 폰 달력에도 써둬요 최대한 많은곳에 기록합니다
ISFP,헐 완전 저네요 중요한거 메모해놓고 메모한거 잊어버려요 ㅋㅋㅋㅋ 그래서 그냥 달력 항상 책상위에있으니까 달력에다 작성하거나 데스크탑달력 또는 메모로 화면은 맨날 보니까 거기다 작성해요!
ISFP,"저는 멜로디 듣고 맘에들면, 가사를 찾아봐요. 위로곡이라고 하는 팝송이 궁금하네요. 친구분이 마음이 따뜻하시네요 글쓴이분을 위로해주고 싶었나봐요"
ISFP,"보통 가사 중요하게 생각 하는데, 멜로디만 좋아도 들어요~
가끔 좋은 멜로디에 이상한 가사면 괴로워 하면서 듣습니다,, 흐린 눈..."
ISFJ,전 멜로디요. 멜로디 좋으면 가사 찾아보고 가사마저 더 좋다? 그럼 무한 반복 재생 들어갑니닷
ENFJ,222222
ISFP,"음만 계속 듣게돼요

가사가 잘 들리는순간 매력이 없어지더라구요
가사 알듯말듯 들릴듯 말듯 흥얼거릴때가 제일 좋음"
ISFJ,멜로디
ISFP,"저도 멜로디 먼저 듣습니다

들어보고 괜찮으면 찾아듣고 하죠"
ISFP,멜로디가 좋아야되요 저는 발라드 알레르기 있어서 가사 없는 EDM을 더 좋아해요
ESFP,저는 남들이 뭐라 평가하든 제가 직접 겪은거 아니면 이렇다저렇다 결론 내리지 않아요. 사람 관계에는 상성이 있어서 남한테는 손절 칠 사람이어도 나에게는 귀인일 수 있다. 생각합니다
INTP,Intp가 친하게 지내기에 괜찮은 유형인가요?
INTP,많이 삐걱거리는 관계라고 본 듯 해서요
ENFJ,"짱친 되고싶은 ESFP 친구가 있는데 그 친구가 완전
인싸에요 대체로 다 그런건가요? ENFJ인 제가 친하게 지내기에 괜찮은가요? 친구는 동성이에요"
ESFP,남자는 엠비티아이떠나서 스킨쉽 싫어하는 사람 없을껄요🤭
ESTP,Esfp가 찬거면 절대 재회할생각 안하나요?
ESTP,헤어진지 2달됐고 다른이성없는듯해요!
ESFP,재회 자주... ㅎㅎ
ESTP,앗...ESFP본인이 찬 경우에도요...?
ESFP,네. 제가 끝냈어도 정성스럽게 잡으면 재회하기도 하네요
ENFJ,너무틀려요 ㅠㅠ 근데 본연의 esfp만의 사랑스러움은 비슷한거같아요
ENFJ,"헐 진짜영?? ㅜㅜ 반반이거나 비율차이도있을수있겠어요 근데그냥 노력이부족했던 사람같아요
초반모습만 보구 엄청 버티고 좋게보려고 하구 그랬었는데, 회피는 못참겠더라구여 ㅠㅠㅠ
말도 싸울때 넘 유치하게하구ㅠ,,,,,,,,,,,,,ㅋㅋㅋㅋㅋㅋㅋㅋ
넌다잘했고 난 다못했어 !!!!이런식으로............ㅋㅋㅋㅋㅋ"
ENFJ,그런거같아요 연애는 오히려 애착유형이 중요한거같아요 ㅋㅋㅋ
ENTJ,엠비티아이가 다르거나 불건강이었을 수도 있어요~
ENFJ,제 눈앞에서 테스트했었던거라 틀릴리는 없는데 뭔가 비율이 반반이거나 사귀면서 바뀌거나 불건강이된걸수도있겠어요.....엠비티아이는 같은데 저한테해주려는 마인드차이일수도있구여 ㅠ 너무신기했어용 그래서 그냥 너무 맹신하진 말아야지했네요
ENFJ,"엇 예민해요 !! ㅋㅋㅋ 남녀바뀐기분 저도 느끼고있어요 ㅋㅋ 제남자친구 10번넘게해도 엣프피인사람이라 찐엣프피인데, 서운해하기도하고 서운한거있을때 나 무지서운해!!!!!!!이렇게 하고 잘삐지고 잘째려보고 가끔 제가 화나게하면 흰자보이면서 삐져요.........ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 귀여워서그냥오구구 하면금방풀려지는거같아여 저도이제 11일됐어욤 그만큼 섬세해서 제 감정변화캐치도잘해서 좋은거같아요"
ENFJ,ㅋㅋㅋㅋ악 ㅋㅋㅋ 제남친두 눈 흰자보이면서 붸에에 이러면서 삐져요 ㅋㅋㅋㅋㅋㅋ 근데금방 풀려용 사랑행아이잉 이러면풀려요
ENFJ,대화자주나눠용 ❤︎
ENFJ,잍쁘제 님 아이디 기억할래요ㅠ
ESFP,"같은 엠비티아이여도 본인의 기질, 자라온 환경, 경험치에 따라 천차만별입니다. 그리고 가장 중요한거... 상대방한테 얼마나 애틋한가에 따라 너어무 차이나죠ㅎㅎ"
ISFJ,"차단하고, 연락하지 마세요,,,
나쁘네요ㅡ.ㅡ"
INTJ,의도적으로 보여요. 끌려다니지 마세요.
ESFP,내가 원할 때 언제든 가질수있는건 소중해지지 않죠
ISTP,제주위 엣프피 표본 자체가 적긴 하지만 그중에서도 남자엣프피 한명뿐이에요ㅋㅋㅋ
ISFP,호적메이트가 엣프피에여 찐E…🫨🫨🫨🫨
ENFJ,헐 제주변에 엣프피 천국이에여 !!!!! ㅋㅋㅋ 제남친두
ISFP,크로스핏이나 축구하는곳에 많을듯 왠지
ESTJ,엣프피 사람많고 노는곳에 많아요 ㅋㅋㅋ
ISFP,저는 즉흥적인 ES_P유형이 더 좋아요ㅋㅋ
INTJ,아하 네 ㅋㅋ 평소 매우 부지런한 사람보면 어떤생각드세요?
ISFP,보면 아무생각은 없는데 갈등있으면 오지랖에 불만 많을꺼 같아요 그래서 안끌려요…
INTJ,비호감은 아니군요 다행이네요
ISFJ,저는 너무 좋아요! 대신 나한테 게으르다고 훈계하거나 하먄 안됨
ISFJ,"잇프피 남자친구,,, 피곤해도 약속 까먹지 않던데요,,,
그래도 만나는 사람인데... 너무 무관심 이신듯요;;;
만약 본인이 잘 까먹는다 싶으면 달력 일정에
입력하는 노력 이라도 해야 하는게 사랑 이라고
생각해요;;; 남자친구분과 대화를 해보세요"
ISTP,"이런것까지 이해하고싶진않네요..
살면서 중요한순간들이 많은데 그걸 다 까먹었다고 이해시킨다면 그닥.."
ENFJ,그런 사람들 많지않아요? 은근히 많다고 생각해요~ 그냥 사는게 바쁘다보니 깜빡하는 느낌인거뿐이라고 생각해요.
ISTP,"근데 기록하는 습관이 없으면 그럴수도 있고 저도 오늘 저녁에 약속있는거 캘린더에 적어놓고도 아침에 다시 폰 보다가 깨달았는걸료,,,
한강가자라고 말한거 자체를 까먹는게 아니면 일주일에 약속이 차있고 어느날 뭘 해야하는 계획이 세워진 삶을 사는게 안 익숙해서 그럴지도 몰라요 카톡 캘린더 등에 같이 등록하거나해서 딱 약속날! 이라고 정해놔보는건 어떨까요"
ISFP,이건 mbti나 관심있고 없고를 떠나서 걍 무례한거 아닌가요 ㅋㅋㅋ 한두번 뭐 까먹을수도 있다지만 자주 하는거면 걍 예의가 없는거죠 이거를 뭐 사는거 바빠서 깜빡할 수 있다 그런 특성이라 자주 깜빡할 수 있다 특정짓는 분들이 이상한거 같아요 저는
ISFP,"카톡말투가 실제말투는 아닌데
그부분으로 계속 고민하고 계시네요"
ISFP,"톡으로 판결 짓는건 좀...........

말투는 만나서 드껴보심이 좋을거 같습니다"
ISFP,"옷입고 치장하는게 자존감에도 영향이있어요
집에서 입던옷 입고 슬리퍼 끌고 외출하는것 보다
화장하고 예쁘게 입고 나가면 기분이 다르잖아요
운동도 하시고 건강한 만남 이네요^^"
ISFJ,"남자친구는 연락에 집착은 안하는데,,,
요런걸로 표현 해요@.@
화장도 과한건 아니니 그나마
다행인듯 합니다ㅎ.ㅎ
연애는 건강하게 하는게 좋은거 같아요^^"
ESFP,"허어어어 저는 썸일 때 뚝딱이고 연애 시작!하면 바로 모든걸 표현했는데 사실 ㅎㅎㅎㅎ사람마다 다르니까요!
장난 많이 쳐주세용🫶🏻 표현 많이 해주면 해준만큼 또 더 해줄거에요👐🏻"
ISFJ,"보통은 여자들이 화장 지우고
편하게 있을 시간이고,
땀에 얼굴 빨갛게 되었는데...
민망 했습니다😧
평소엔,, 영상통화 잘 안하는데,
제가 인사 안드린 분들 만날 땐
꼭 영상통화 걸어서 부끄러워요ㅜㅜ
저랑 술먹을 때 남자친구가 엄마께도
영상통화 걸어서 인사 시키구요🙄
잘 안하는 사람이 하는거면,,,
많이 좋아하는건가요👉👈
그랬으면 좋겠습니다,
워낙 표현이 없는 사람이어서요🫣"
ISFJ,"저는 친한 친구들과도 영상통화는
안하거든요 부끄러워서ㅋㅋ
근데,,, 인사도 안드린 분들과
영상통화라니😅
진짜 공원에 어디 구멍 있으면
숨고 싶었어요🤭
표현은 원래 못한데요ㅋㅋ"
ISFJ,"ㅋㅋ 의사 따위 안물어 봐요😂
본인 마음을 저렇게 표현 하는구나 라고
생각해도 되려나요ㅎㅎ
싫으면 지인이든, 친구들이든 굳이
인사 시키려고 하지 않을 테니까요😅"
ISFJ,"평소엔 무뚝뚝인데,,, 왜 술만 먹음
어디에서 용기가 나오는건지 모르겠어요🤭
말보단, 역시 행동으로 보여주는 성향
못말립니다ㅋㅋ"
ISFJ,"예쁘지 않다고 하면서 자꾸 영상통화
하자고 하니까 부끄러움 + 민망함이
몰려 왔어요😂
예전 여자친구랑은 영상통화도
잘 안했다고 하던데😵‍💫
소개시켜 주고 싶은 마음은
본인 마음을 이렇게 표현해
주는거라구 생각해야겠네요🫠"
ISFJ,제 잇픕 보면 지인들한테 어떻게든 만나서 저 소개 시켜주려고하더라고요 저랑 단둘이 영통은 해도 절대 영통으로까지 소개시켜주진 않던데 아마 영통으로까지 하실 정도면 너무 자랑하고 싶으신가봐요 ㅋㅋㅋㅋ 귀여우시네용
ISFJ,"예쁜모습일 때 영통 하자 하면 괜찮은데,,,
뛰고 하필 폐인인 모습일 때 하니 더 부끄럽네요😂
표현은 없어도 영통 걸어서 소개 해주는거 보니
말하지 않아도 내 마음은 요래~ 하고 표현해
주는거 같아서 더 찡한듯 해요😌"
ISFJ,"받아 들이는거에 따라 다르지만,
술먹음 사람 기분이 업이 되기 때문에
귀엽게 봐주는거죠;"
ISFJ,사람마다 생각 하는게 다르니까요;
ISFP,"신나고 재밌는 감정에 있는거 같아요
이거 봐라! 내 여자친구다! 인사해라!
얼마나 신나면 동네방네 다 보여줄까요
소개시켜줄 사람이 있어 마음 한켠이 든든하고 좋고 행복해 보이는거 같아요"
ISFJ,"늘 신나고 즐겁게 살려고 하는 사람 이예요😅
제대로된 사람을 만나보지 못해서
더 그러는거 같아요,
영통 걸어서 누구 보여준적 없다고
하더라구요"
ISFJ,"ㅋㅋ 제 남자친구보니 유튜브 보고,
카톡은 쌓아둬서 알지요😅
에너지 소모가 크군요🫠"
ENFJ,실제론 누워서 하루종일 핸드폰 보더라구요... 핸드폰은 보지만 연락 잘안받고 잘 안하고
ISFJ,"제 남자친구는 유튜브 보고, 핸드폰
멀리두고 잘 안보더라구요,
신기했어요😵‍💫"
ISFJ,"으잇 남자친구도 할일 없고 약속 없으니
계속 잔다고 그러던데ㅋㅋㅋ
잠은 자라고 있는거라고 그러구요😅
잠 깊이 주무시는건 너무 부럽습니다😄"
ISFP,주말에는 빨리 일어나면 아침8시에 일어나서 폰2시간 만지닥 거리다가 다시자고 2시 쯤에 일어나서 냉장고에서 간단한거 먹고 1~2시간 게임이나 폰하다가 5시쯤 되면 또 잠자요 그리고 밤10시나 11시에 일어나서 세수하고 편의점 갔다가 야식먹고 새벽5시 까지 초롱초롱하고 6시쯤 되면 잠자요 이게 무한 반복
ISFJ,"신기하네요,
제 남자친구도 대부분 그런거 같아서요😅
그냥 편하게 혼자만의 시간 보내도록
해주는데 쉬면 텐션은 올라 가더라구요ㅋㅋ"
ISFP,"잇프피 삶은 침대에서 일생을 보내기 때문에 햇빛 약간 덜 들어오는 아늑한 방에 냉장고,인덕션,과자 진열대,침대 퀸사이즈,배드 테이블,컴퓨터,아이패드,티비,콘솔게임기 이렇게만 있으면되요"
ISFJ,"에너지 충전을 혼자 쉬는걸로 하는거 같아서
존중해 줍니다ㅎㅎ
남자친구도 그러더라구요,,,
연락 없어도 당신에 대한 마음은 식은게
아니라구요,
식었으면 왜 만나겠냐구 그래요ㅎㅎ"
ISFJ,"주말에 쉴때를 말하는 겁니다,
주말은 거의 자더라구요,
뭐 전화는 잘하니 괜찮습니다~"
