mbti,comments
ENFP,와 제가아는애랑 똑같아요. 다만 그 j는 일적인것만..j고 여행은 절대 j가 아니더라구요..
ENFP,님 잇프제ㅠㅠ남친의 특징좀 알려쥬셍ㅅ유ㅠㅠㅠ
INFP,와 제 썸남도 잇프제인데 식당 데이트장소 영화뭐볼건지 다 저한테 맡겨서 뭐지? 나한테 관심없나 했거든요....!!
ISFJ,"저도 약속있을 때 계획 안 짜요 ㅠ... 제가 짠 계획 상대방이 안 좋아할 수도 있단 생각..? 제가 찾아서 좋다고 갔는데 별로면 ㅜ 괜히 미안해지는 ㅜ
그리고 미래 계획은 없어요. 그냥 현재 해야 할 일에 충실. 대신 하루 단위 계획이 있고, 모든 일에 마음 속으로 '이거 하고, 그 다음엔 이거' 생각하면서 행동해요 ㅎㅎ. 예를 들면 회사에서 '지금 탕비실 들렀다가 화장실 갔다 돌아오는 길에 ㅇㅇ님 자리 가서 물어보고 ㅇㅇ과 가서 요청하고 와야지!' 이런 식이에요. 저만 그런 걸 수도 ㅎㅎ"
ISFJ,Isfj가 배려가 강한성향이다보니까 계획다세우면 다 내가 하고싶은거고 님의 의견은 안들어간거니까 오히려 불편해요 차라리 즉흥적으로 하면서 님이 하고싶은걸 같이해주고 싶은 마음이 큰거같아여. 그리고 J하고 P를 구분할때 계획을 잘세우냐마냐보다 계획이 틀어졌을때 스트레스를 받으면 J. 계획이 틀어져도 타격없으면 P라네요
ISFJ,"계획은 기본적인 틀만 짜는거에여.. 세부사항 잡잖아여? 그거 다 틀어집니다 ㅋㅋㅋㅋㅋㅋ 계획을 세세하게 잡으면 안됩니다... 가볍게 가는거면, 굳이 계획까지 안가도... 되지 않을까 싶은..."
ENFP,"홀,...... 왜 이러는걸까요. 본인도 제게 미안한게있따는걸 아는건가"
ISFJ,저 잇프제여인데 자주 하는 말이예요..
ISFJ,"자존감이 낮으신분 아니실까요?
저는 안그래요"
ENFP,제 남친도 그말했어요 잇프제임요
ISFJ,사바사 이긴 한데 진짜 끝이라고 생각하고 끝냈으면 저는 후폭풍 안오더라구용
ISFJ,"정리 전까지가 진짜 힘들고, 입밖으로 꺼내고나서 며칠 바쁘게 지나면 그냥 미련 없어지는 것 같아요"
ISFJ,어쩔수없이 헤어진 경우 아니면 후폭풍 없었어여
ISFJ,"사바사 아닐까요..
저는 참다참다 서운한걸 이야기 하고.. 개선되지 않으면 서서히 놓는것 같아요
그렇게 천천히 마음정리 하면서 지내다 이젠 정말 아니다 싶을때 헤어지자 얘기 하는것 같아요
그때는 후폭풍이고 뭐고없어여~
매달려도 안되는듯요"
ISFJ,저는 연애에 매번 최선을 다하기 때문에 헤어지면 후폭풍 거의 없는편
ISFJ,"남자 isfj지만 저도 제가 사겼던 여자들 지금 생각해보면 제 이상형은 높은데
정말 아닌가용?"
ISFJ,장거리 연애는 해보셨어요?
ISFJ,"혹시 오픈챗 가능할가여
댓글 도배하기도 싫고"
ESFJ,"밤에 굿나잇 인사를 10개월간 빠지지 않고 했는데, 회사가 바빠지고 피곤해지면서 1주일에 두번은 퇴근때 인사하고 사라졌다가 아침에 잠들었다고 오더라구요 이게 진짜일까요? 퇴근7시 이후부터 아침까지.. 의심하지 않는게 이상한건지 잇프제는 그럴 수 있는지.."
ESFJ,자주는 아니고.. 바빠지고 피곤해지고 나서 그러네요.. ㅜㅜ 초반 사귈때 분위기랑 너무 달라서 저도 힘들다보니 헤어지자고 두번 얘기했어요 그랬더니 더 잘한다고 자기 마음 모르냐며 잡더라구요.. 일은 계속 바쁘고.. 변할 수 없을텐데.. 요즘 톡은 인사로봇이 된듯이 굿모닝 출근잘해요 점심 맛있게해요 퇴근해요 이게 반복이에요.. ㅜㅜ 어쩜 좋을까요
ESFJ,잇프제가 잡는 건 예의인가요.. 정말 속을 모르겠는 잇프제 놓아주어야하나 힘이 드네요😔
ENFP,저도 제가 쓴 글 보시고 댓글 한번만 부탁드려도 될까요??ㅠㅠㅠㅠ
ENTP,많이 참아서 그래요… 조금씩 터트려야해요
ISFJ,으어어어...! 정색 안 하고 위트있게 할 말 잘 했음 좋겠네요 ㅠ.ㅠ ENTP분들 보면 참 부러워요
ENTP,"엔팁도 잇프제의 예의가ㅜ부러워요 ㅋㅋㅋㅋ
모두 장단점이 있죠"
ISFJ,헝 감사합니다...! ㅜ 진정이 되네요
ISFJ,"저도딱그런거같아요 .. ㅎㅎ 예민해지거나 하면 하나하나 맘에안드는데 그게 티가 나버려서 확 !!
발끈했다가 나중되어서 미안 하다고 ㅠ 하고 왜그랬지 후회많이해요 ㅠ"
ISFJ,토닥..ㅠㅜㅜㅜ 모든 상황에 의연해 지고 싶어요
ISFJ,"전 n과 s 반반인 상태에요 ㅋㅋㅋ
i, f, j는 고정!"
INTP,2222맞아요 n느낌이 별로 없어요
ISFJ,저도 비슷한데 잇프제만 5년째입니다ㅎㅎㅎ 그전엔 인프제이긴했어요~
INTJ,"찐n은 자기가 n인지 s인지 헷갈리는 경우가 적고 이 고민하시는 분들은 대부분 n의 특성에 대해 감을 잡기 어려워하시는.. s인 분들이 많아요. 적어주신부분을 보면 잇프제라는 근거가 훨씬 다양하고 구체적인데 반해 인프제라는 근거는 모호하고 희미하며, 인프제의 특성에 대한 이해도가 떨어져 보입니다. s 같으세요.
정식검사에서도 ns 점수가 같으면 s로 판단합니다."
ISFJ,저 관심있는 사람 말두 잘 잊어버리는 편이긴해요 ㅠㅠ치매인가 생각도 들정도🥲
ISFJ,저도 잘 까먹어여.. 좋아하는 사람일인데듀 헷갈리고 까먹어여 그 외 관심 밖인 사람들은 더 심해여.. ㅠㅠ
ISFJ,저는 안적어두면 잊어버려서 약속이나 중요한건 꼭 메모해두긴 해요 안하면 99프로 생각 안나요 ㅜ
ISFJ,그리거 상대방이 했던 얘기 다음에 들으면 처음 듣는거 같은데 상대방은 전에 말 해줬다거 할때가 많아여 저는 제가 뇌에 문제가 있나 했는데 다들 그렇다고 하니 안심되네여 ㅋㅋㅋ ㅠㅠ
ISFJ,"저도 잘 잊어 버리는 편이라@_@
친구들한테 상처 받지 말라고 합니다😂"
ESFP,저는 엄청 상세하게 기억하눈편이라 ㅠㅠ 근데 댓글보니 아닌가보네여
ISFJ,"진짜 제 관심사 아니면 몇번 들어도 까먹어요 ㅠㅠ
남자친구 얘기도 잘 까먹어요
나 언제언제 약속있어 라고 말해줘도 까먹고"
ISFJ,"마음이 따뜻해지고 있어요..........
저는 선뜻 그런일 있어도 못나설거같은데 특히 정차중이라 ..
넘 멋있으세요 ㅠㅠ"
ISFJ,"저도 가끔 오지랖인가...싶을때 있지만...!
오지랖인들 어떠한가요!? 내 맘 편해지고~ 받는 사람도 기분 나쁠(?)일은 아니니까요 ㅎㅎ"
ISFJ,저도 그런 오지랖 부리고 싶을때가 많아요ㅜㅜ 할까 말까 고민하다 하면 뿌듯한데 안하면 하루종일 신경쓰여요 ㅋㅋㅋ
ISFJ,"너무 멋진데요 저같아도 그렇게 했을 거 같아요. 전 실제로 몇년전에 아이들과 우산쓰며 집에 가는데 앞에서 어떤 할머니께서 유모차에 몸을 의지하며 끌고서 걸어 가시더라구요. 우산도 없으신데 다리가 아파 유모차 끌고 걸으시는 분께 제가 우산을 드린다 해도 한손으로, 우산, 한손으로 손잡이 잡고 가신다는 건 무용지물일것 같고..
그냥 제가 애들한데 할머니 데려다드리자고 하고 씌어드리고 같이 집까지 바래다 드렸어요. 초딩 아이들도 흔쾌히 그러자구 했구요.

안그랬으면 그 거리를 비 다 젖어서 맞고 가실 거 생각하니.유모차 속에 가방도 있었고.. 할머니도 감기걸리실까 걱정되고ㅠ 가족들도 다 나가서 없다고 하더라고요ㅜㅜ우산들고 나와줄 사람 없단 말에 그렇게 했어요.

근데 계속 가는 내내 미안하다고 고맙다고 감사하다고 얘기하시더라구요.
약간 소극적인 할머니셨던..ㅋㅋ 같은 i가 아니었을지ㅋ"
ISFJ,싫으면 연락 안하겠져 완전 빼박 호감이라고 감히 말씀은 못드리겠지만 어느정도 호감은 있다고 생각되는데요 ㅎㅎ 천천히 조급해하지말구 다가가시면 될 것 같아요!
ISFJ,그 당시엔 호감이었고 지금은 아닐 수도 ..
ISTP,222 새로운 인물 등장일까요?? ㅠㅠ
ENTP,연인에게 바라는 점 궁금해요!
ESFJ,연락 잘 하고 나를 좋아한다는 걸 많이 느끼게 해주길 바라는 것 같아요!
INFP,"연인의 어떤행동에서 사랑을 느끼는지,
또 어떤행동이 정떨어지는지 궁금해요ㅎㅎ"
ESFJ,"나를 생각하고 좋아하고 있다는 게 느껴지면 사랑을 느끼고, 정 떨어지는 행동은,,, 음 전 선을 넘을 때 정이 떨어지는데 이건 사람마다 기준이 달라서 딱 뭐라고 말씀을 못 드리겠어요ㅠㅠ 추가로 연인에게 정이
떨어진 적이 없는 것 같,,,"
ENFP,"본인이 마음이 식어서 이별을 말한 경우라면 재회는 다신 없을까요?
저만 갖고 있는 매력을 잃어버렸는데 회복하면 가능성이 있을지 어렵네요. 상대가 유일하게 길게 연애한게 저라고 ㅠ"
ESFJ,마음이 식어서 이별한 경우라면.. 아마 그 전부터 계속 생각하고 있었을 거예요. 이별 후에 후회하고 있다면 재회가 가능하지만 먼저 연락은 안 할 수 있어요..! 단순히 하나의 매력으로 오래 사귄 건 아닐텐데ㅠ 그 매력을 잃었다고 마음이 식은 것도 아닐 수 있어요ㅠㅜ 재회하고 싶으시면 더 늦기 전에 먼저 연락해 보시길 조심스럽게 추천드립니다..!
ENFP,"섬세하게 말씀해주셔서 감사합니다!
말씀해주신게 다 맞아요
벌써 두 달이 지나긴 했는데ㅎㅎ

혹시 하나 더 여쭤봐도 되나요?
제 스토리를 볼줄 몰랐는데, 제가 잘 사는 모습 보여주면 심경의 변화가 있을까요? 생각보다 잘 사네 뭐~ 라던지, 질투라던지, 아니면 아무생각 없을지.."
ESFJ,"음.... 저는 전연인 sns 염탐해도 흔적은 안 남기려고 하는데, 만약에 스토리를 누가 보는지 아는데도 보는 거라면 일부러 자기가 본다는 걸 티내는 것도 있을 거예요..! 잘 사는 모습 보면 나 없이도 잘 사네? 이런 생각 할 것 같아요ㅠ! 어떤 내용인지는 모르지만 아무 생각 없진 않을 것 같아요"
ISTP,연인과의 연락패턴과 사랑이란 감정 느꼈을때 상대에게 어떻게 하시는지 말해주세요
ESFJ,"저는 연인에겐 무조건 연락 잘 해야 한다는 생각이라, 바빠서 폰을 못 볼 때 빼고는 연락 잘 하려고 노력 합니다! 사랑이란 감정을 느꼈을 때는 상대에게 제가 할 수 있는 모든 걸 해 주려고 노력해요. 예를 들어 그 사람을 생각한 사소한 선물이라든가 상대방의
시간에 맞춘다든가 ! 거의 모든 면에서 사랑 받기 위해 노력합니다"
ISTJ,다른 사람 말투 따라하면 이유는 뭘까요?
ESFJ,이성의 말투요...? 음... 이성이 아니라도 저는 딱히 이유는 없을 것 같아요..! 그냥 얘기를 많이 해서 자연스럽게 그 말투가 나오는 ..?
ESFJ,"음.. 저라면 나를 배려해주지 않는다고 느낄 것 같아요.. 바쁘다고 얘기한 건 이런 저런 거 다 생각해서 못 만난다는 말을 한 건데 굳이 계속 보자고 한다..? 근데 별 일이 아니다..? 그럼 좀ㅠㅠㅠㅠ 
만약 호감이 많이 있거나 연인이라면 바빠도 먼저 보자는 얘기 들었을 때 본인이 시간 조정해서 어떻게서든 볼 수 있게 할 거예요..! 앗 나도 보고싶은데! 라고 생각하면서🤧"
ESFJ,"음 저는 호감 가는 상대에게만 공감력 max에 칼답하는 편이긴 합니다! 호감 없으면 공감이든 연락이든 귀찮아서,,, 근데 공감은 사람마다 느끼는 게 달라서 그냥 하는 말인데도 상대방은 다정하게 느끼거나 공감 잘 해준다고 느끼기도 하는 것 같아요!"
ISFJ,저도 그래서 일 그만뒀어요 ㅠㅜ 사소한 실수에 스스로가 회사에 피해주고 있다고 생각이 들어서 괴롭더라고요
ISFJ,전 영화관 잘가여 뮤지컬은 싫지만
ISFP,"👍 👍 와 이건 남자친구분 정말 지극정성이시네요.

내집도 이렇게까지는 못하겟네요 저는"
INFP,정말 너무 꼼꼼하고 세심해요 ㅎㅎ
ISFP,저번글도 그렇고 낭만님이 정말 엣프제분께 사랑받고 있구나 느껴져요 ㅎㅎ 부럽네요
INFP,헤헷
INFP,또 이렇게 엣프제한테 빠집니다..
INFP,물심양면으로 너무 잘챙겨줘요 👍👍
ESFJ,와우 진짜 찐 엣프제신데요~~~~~~~~~~~~ 크흐 bb
INFP,찐 엣프제 맞아요 ㅎㅎ 👍👍
ESFJ,저도 계획적 이라서 저렇게 완벽 하게는 못해도 비슷 한거 같야오 ㅎㅎ
INFP,"어찌나 꼼꼼하게 잘챙겨주시는지
인프피는 매번 감동합니다 ㅎㅎ"
ESFJ,네.. 저도 저렇게 해요!!! 정말 마음이 다 편안해지는 정리본이네요. ㅜㅜ
ISTP,222 저도 잇프제입니다.
ISFJ,"저는 사소한거 많이 챙겨주려고해용
선톡은 안하는데 카톡하게되면 밥먹었니봇돼여ㅋㅋ"
ISFJ,22
ISFJ,선톡하고 톡 답장이 빨라지는 정도..?
ISFJ,22...
ISFJ,"몰래 몰래 쳐다보고 주변에 괜히 얼쩡거리면서 챙겨주고 싶어해요. 카톡하는 사이면 연락 안 끊고 스몰톡이라도 꾸준하게 하는거 같아요. 처음부터 선톡은 좀 힘든데, 상대가 먼저 연락 자주 해주면 저도 선톡하고 표현해요ㅎㅎ"
ISFJ,"짝사랑하는 사람이 있고,,,

그 사람을 갖고있는 사람에게 나도 너가 거진 걸 갖고싶다 이런 건가요?"
ISTJ,저 가사에 어느부분이 와닿으신가요!!
ISFJ,"감당하지도 못할 것들을 손에 꼭 쥐고서/
아픈 기억들 위로 매일 혼자 걸어 난

이 부분들이 계속 두세번 보게 되더라구요."
ISFJ,잇프제의 이별은 되돌릴 수 없어요
ISFJ,일단 연락을 하시기 보다는 기다리는게 더 좋아요. 님의 빈자리를 느끼면 다시 연락이 올 수도 있겠지요. 저는 결혼 이야기 쉽게 하지 않아요. 그만큼 님을 사랑했다는 것이겠죠?
ISFJ,너무 희망을 품으면 글쓴이님만 힘들수 있어요. 잘 살고 있는 모습 보여 주세요
ISFJ,"저는 복숭아님이랑 딱 반대 상황이에요..ㅠㅠ 저도 잇프제고 잇프제 여자친구랑 3년을 만났는데.. 둘다 바빠서 2, 3달 제대로 데이트 못하던 사이에 권태기가 왔다고 헤어지자고 하더군요..어찌저찌 잡아서 다시 3달을 만나면서 매주 찾아가고 데이트하고 노력해왔고 저번주만해도 저랑 있어서 행복하다고 해놓고 갑자기 이제 그만하자고.. 좋아해보려고 노력하는거 지친다고 미안하다고 하더라구요... 저도 잇프제지만 잇프제들은 한번 아니다 싶으면 돌아오기 힘든 것 같아요ㅜ"
INFP,멋지쥬👍👍
ISFP,"이야~! 준비 많이하셧네요.
사랑꾼 남친이셔요🙈🙉🙊"
INFP,"저도 사랑꾼이라고 생각하는데
엣프제에 비하니 부족하게만 느껴집니다 ㅎㅎ"
ISFP,"ㅎㅎ 엣프제,잇프제들이 워낙 다정하다고 하자나요.
인프피는 힘내세요... 잇프피도 있는걸요 ㅠ"
INFP,"잇프피는 분발하세요 ㅎㅎㅎ
저도 연인한테 꽤 다정하고 세심한편인데
엣프제한테는 밀리네요 ㅎㅎ"
ISFP,나름 잇프피도 다정하구욧!! 나름....
INFP,선물은 필요 없고. 저기 돈은 갖고싶군요
INFP,히힛
INFP,뿔소은행 202303121113으로 입금 바랍니다
INFP,? 누..구세요?
INFP,🦏입니다
INFP,기억이 나지 않습니다
INFP,(기억 복구 중...45% 완료)
ISFJ,"와 ㅋㅋㅋㅋㅋ
대박멋져요
보는사람도 기분 조아짐"
INFP,멋지쥬 ㅋㅋ 🥰
INFP,표몽님 오랜만입네다 🙋‍♀️
ESFJ,ㄲㅑ 너무 보기 좋아요 >_< 세상에나 부럽습니다
INFP,헤헤 행복합니당
INFP,자상한 남자가 최고에요! ㅎㅎ
ESFJ,"우와
남친 대박이다!!!
진정 사랑꾼 아닌가욤"
INFP,최고의 사랑꾼 입니다👍👍
ESFJ,isfj infj isfp 잘 맞았던 것 같아요 대화흐름이 편했어요
ESFJ,"사실 어떻게 끝났냐에 따라 다를 거 같아요, 근데 80퍼센트 확률로 전 재회 없다고 봅니다 ! 서로간의 응어리도 제대로 못푼채 끝났다면 대화하고싶어서라도 미련이 남겠지만 엣프제가 아 이제 진짜 끝이다 이렇게 맘 먹은 상태로 헤어졌으면 미련없을 것 같아요"
ENFP,"답변 감사합니다!

연애 1~2달씩 하던 사람인데 저랑은 1년반 길게 했어서 좀 다를까 싶은데
어쨋든 그럼에도 더 오래 이별을 준비하지 않았나,
미련이 정말 없을까 생각이 들어서요."
ESFJ,아고.... ㅜ 그래도 좋은결과 있으셨으면 좋겠네요..
INFJ,"1.상대한테 호감을 어떻게 표현해요?

2. 파티피플이시죠?

3. 먼저 고백은 안하시죠?

4. 이모티콘 거의 안 쓰시죠?

5. 오글거리는거 싫어하죠?"
ESFJ,"상대에게 호감표시할땐. 그사람이 너무 부담스럽지않게 첨에 다같이 친해지고 기념일 같은때도 꼭 챙겨주는데 먹을걸 줄때 더 많이 준다던가 사실 나만 알지만 ㅋㅋㅋㅋ , 부담스럽지않게 연락하다가 둘이만날래? 이런식보단 같이놀자? 이런식으로 상대방이 안부담스럽게 차근차근 피라미드 쌓듯이 연락해요, 그리고 그사람한테 칭찬이라던지 하루일과를 물어보고 반응해주기?

파티피플이라...음 저는내향이 40인 인간이라. 파티피플은 아니고 근데 만남을 거부하지는 않아요 ㅋㅋㅋㅋ 주선된 모임은 가는편이긴 합니다 .. 주말은 약속은 다 있었던 것 강아요


먼저고백... 아직 해본적은 없어요 근데 이 사람이다 하고 꽂히면 할 생각있습니다 .


이모티콘 사회생활할때 ㅊ덜친한 좋은 관계인 분들한테는 쓰지만 친한 관계에서는 그닥


오글거리는거? 뭐 애기야 아가야 이런거 말씀하시는걸까요? 극혐이긴 해용 ㅎ ㅎ"
INFJ,"근데 두루 친근하게 대하니까 그냥 인간적호감인지 잘모르겠더라고요..

오글거리는거...
예를들면 xx는 할 수 있어
같은 좀 격려같은거요?

근데 드라마나,영화에 나올법한 멘트는 싫어하겠군요"
ESFJ,맞아요 좀 몽상가 같은 말 싫고 격려 좋아요! 맞아요 두루 친근하게.대하니까 인간 적 호감인지 헷갈리시죠... 근데 엣프제로써 티나는게 너무 부끄러워서 그래요 ㅜㅅ ㅜ 한사람 못챙겨주면 좀 그렇고..
INFJ,상대방에게 인사를 깍뜻하게 하는게 선긋는것중 하나일까요?
ESFJ,어떤 사이냐에 따라 다를 것 같은데요 나이차라던가 그사람과의 관계가 사회적 생활을 해야하는 곳이라던가 안친한 선배면 그렇습니당 ㅎㅅㅎ
INFJ,나이차이가 좀 나는 직장사이인데.. 저한테 말을많이거시고 저는 주로 듣기만 하는데... infj입장에서 선을 잘 안넘고 편하게 대화가 되는편인데 그외에는 호감느낌은 없어요.
ESFJ,상사분이 eafj신가요?? 그외에 호감느낌이 없다는게 엣프제 상사분이 카카내이님께 말걸때 그냥 말을 많이거는데 호감느낌이 없다는걸까요??
INFJ,제가 나이가많습니다. 저한테 자기일많이 얘기하는데 마치고는 카톡으로는 연락은없거든요. 저도 그사람한테 중립인데 사회적친절인지가 구분이어서
ESFJ,"음 카톡으로 연락이 없는거면 이성적으로 호감이 있다고는 생각은 안돼요! 엣프제로써 호감이 있으면 처음엔 말할 구실이 필요해서 업무적인 이야기 뭐 물어본다거나 그런식으로 자연스럽게 카톡을 시작해서 연락을 주고받을려고 할 것 같은데 , 아마 말을 많이 걸고 그러는건 상사분이 인간적으로 좋으신 사람 같아서 그런 것 같아요."
INFJ,저도그렇게느껴서요. 불필요하게 더 다가갈필요는없겠네요 감사합니다
ISFJ,잇프제 왠만해서는 안좋은 상황 만들기 싫어서 헤어지자는 말 안하는데... 그런말이 나온거면.. 진심인거 같아요....
ISTP,미래가 보이지 않아서 그런 거 아닐까요? 친구와는 미래를 그릴 필요가 없으니.. 상대가 싫은 건 아닌 것 같습니다.
ENFP,호감은 없겠죠...
ENFP,저를 사랑한다고 하면 그 말이 헛소리라서 안한다는 말씀이시죠?? 참 슬프네요..ㅠㅠ 자기도 저를 사랑하려고 노력한다는데 그게 안된다는건 그냥 제가 아니어서 안된다는 뜻이겠네요... 이 관계를 놓아줘야하나봐요 그럼..
INFP,"사실 잇프제 특징은 잘 모르겠고 제 남자친구도 외국인인데요 ..! 저희는 아직 사귄 지 100일도 안됐지만 사랑한다는 말은 서로 안 하고 좋아한다는 말만 많이 하고 있어요! 저도 사실 한국인 특성상 (?) 사랑한다는 말이 어렵지 않은 편이고 지금도 물론 사랑함을 느끼고 있지만, 역시 아무래도 외국인이고 제 남친도 그 전 3년간의 연애를 끝내고 조금 상처를 많이 받은 것 같아서 스며들 때까지 계속해서 애정을 주고 있어요! 아직 1년이 된 건 아니니까 조금 더 확신이 들 때까지 기다려보시면 되지 않을까요 ..? 사랑한단 말이 어쨌든 저희보다는 무겁게 쓰이는 사람들이니까! 그 전애인한테는 썼었는데 어쨌든 상처가 많았던 관계였다고 하시는 걸 보니, 이번에는 사랑함을 충분히 느끼지만 그러고 나서 다시 어긋나게 된다거나 또 상처를 받을 수도 있으니까 조금 신중하고 싶은 걸 수도 있을 것 같아요! 아님 마음을 조금 천천히 주고 싶은 사람이라든가 ..? 그걸 “사랑하려고 노력한다”로 표현한것 같은데 이미 엔프피님이 충분히 느낄 정도면 노력 정도가 아니고 본인은 신중하고 싶다는 걸로 해석해도 될 것 같거든요."
ENFP,마자요 저도 외국인이기에 조금 더 조심스럽게 그 단어를 사용하려고 하는 것 같다는 생각을 하기는 하는데 또 막상 이렇게 말로 들으면 또 괜히 서럽기도 하구 그렇더라구요.. 또 한편으로는 나는 그 사람에게 신뢰를 주려고 최선을 다하고 있는데 그게 너무 부족한 건지 여전히 신뢰를 못주는 것 같아서 답답하기도 하구요.. 오늘도 내일도 초대를 해서 남친 가족들이랑 같이 시간 보내야하는데 겉보기엔 너무너무 가까운 연인 같은데 막상 그 사람의 속에는 내가 없는 것 같아서 참 혼란스럽네요 ㅠㅠㅠ
INFP,"그쵸 ㅠㅠㅠ 막상 말로 저렇게 하면 저도 좀 상처 받을 것 같아요 .. 일단 제 남친은 그렇게 가족들한테 보여주고 집에 초대하고 그러는 게 엄청난 의미라고 하더라고요! 그래서 저도 그런 엄청난 의미면 사랑하는 거 아닌가? 싶기도 했는데 아직까지 말을 좀 더 신중하고 싶은가보다 했어요..! 속에 없다기 보다 있는데 진짜 신중한 거라고 보는 게 나을 것 같기도 해요! 절대 자존감 떨어지지 않으셔도 될 것 같고, 그냥 조금 더 믿고 지켜봐주시는 게 어떠실지 ! 그러다가 사랑할 정도의 관계로는 발전을 못할 것같다는 말을 하게 되면 그때는 관계를 정리하시는 것도 늦지는 않으니까 ..!"
