mbti,comments
ISTJ,"그쵸?
저보다 동생인 사람이 높은 학번이니.. 사회적으론 반말 할 수 있다고 하지만...
그래도 아무리 초면에 면전에 대고 반말은 많이 불편했네요ㅠㅠ"
ISTJ,"그니깐요 ㅋㅋㅋ 이번에 새로 들어온 23학번들도 첨엔 다 존댓말 하면서 나이까고 반말 할 사람들끼린 반말 하던데ㅠㅠ
그 동생 휴학하고 나선 부디 마주칠 일 없었음 하네요 ㅋㅋㅋㅋ"
ISTJ,아하 ㅋㅋㅋㅋ 그럼 실제로 만나시면 어케 대하시나요?
ISTJ,"아 선을 지키시면서 생활하시는군요~
꿀팁 하나 얻어갑니다 ㅎㅎㅎ
이번에도 엠티 갔을 때 항상 앵길까봐 무의식적으로 제가 그 동생 피해 다녔는데 혹시라도 리더한테 고발할까봐,, 걱정이었는데 걍 적절한 선 지켜야겠어요 후...^^"
ISTJ,그쵸 ㅎㅎ 그래서 아직까진 아무에게도 말 안하고 제 자신과의 비밀로 지키고 있어요 ㅋㅋㅋㅋ 감사합니다😁
ISFJ,솔직하게 말해봐요 한번더 만나 뵙고 싶다고요 거절하시면 그걸로 정리하는게 편안하지 않을까요?
ESFP,사실 저도 완전히 꽂혔다기보단 좀더 알고 싶은 마음이라 이정도의 마음으로 먼저 연락해도되는건지 고민이되더라구요! 잇프제 분들은 보통 소개팅 하면 확실히 맘에 들 경우에만 애프터 하시나요??
INFJ,어떻게 잘못보낼수가 있져 헐….. ㅜ
ENFJ,남친이 ㅣ잇프젠데 연락엄청해요 ㅠㅠ 거의 하루종일하는느낌... 근데 친구들이랑은 극절친아니고서야 약속잡을때+프사언급 정도만 선톡하거나 며칠잠깐대화하고 안하더라구요...? 연인이나 극도로친밀해야 뭔가 완벽히 터놓고 밀착돼있는거같다고 하더라구요 ㅠㅠ
ENFJ,네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ극호감이래요 ! 호감과 사랑없이는 모든게 귀찮고 의미없다고 생각된다고 하네요..
ISFJ,저도 할말 있는거 아니면 먼저 연락 안해용..ㅎㅎ
ISFJ,가족이랑도 특별한 이슈 없이는 먼저 연락 잘 안 해요..! 답변은 잘 하구요ㅎㅎㅎ;; 친구들이랑도 1년에 선톡은 한 2-3번? 만날 때만 하고.. 음 연인 한정으로만 소소한 얘기나 일상 관련 대화 매일 하고 있어요..
ISFJ,"저도 여자친구한테 말고는
먼저연락한 적이 거의 없어요."
ISFJ,"가족,친구들, 모든 인연한테 특별한 용건이 있는게 아니면 선톡 또는 연락 거의 안합니다..연락이 오면 반가워하고 좋아하지만 내가 선톡을 하는건 굉장히 조심스러워합니다 상대방이 구찮을까봐요
희안하게 생각은 많이해도 연락을 안하는 제 성격ㅡㅡ스스로 이상하기도 해요ㅎㅎ;;"
ISFJ,"연락하는거 좋아해요
선톡을 잘 못할뿐… 일상이야기 하시다가 속깊은 이야기, 힘든 이야기 가볍게 털어 놓으시다보면 잇프제 입장에서는 챙겨줘야겠다는 생각 들어서 편하게 연락할거에요"
ISFJ,네 선연락은 진짜 안해요 ㅠㅠ 저같은 경우는 먼저 연락 했다가 오히려 어색해지거나 거절당할까봐 안합니당…
ENTP,"그러게요..
그냥 제 반응을 회피하고 싶었던 것 같기도 해요..
감사해요ㅠㅠ"
ENTP,감사합니다ㅠㅠ
ENTP,"와...어이없....글쓴님 빡치진않던가요..저는 글만 읽었는데 빡쳤어요
무슨 이유가 됐던 이건 상대방에 대한 예의가 아니지않나요"
ENTP,"거기에 통보 한줄이 새벽5시반...?
와...저 같으면 그 시간에 구남친 대문 앞에서 꽹과리 치면서 나와 이색희야!!!시위했음"
ENTP,"진짜 너무 어이없고 이렇게 기본적인 예의도 없는 사람이었나 엄청 열받죠
지금도 사실 엄청 열받아요
근데 지금 제 감정을 뭐라고 표현해야 할지 모르겠어요..
좀 제가 부정적인 감정을 말로 풀어내서 이렇다 설명하는게 어려워서ㅠㅠ하.."
ENTP,"아 분류 안된 그 감정 어떤 느낌인지 알 것 같아요 ㅋㅋㅋㅋ남들은 잘만 표현하던데 저는 입에서 귀에서 정수리에서 김만 슉슉 나더라구요.
아놔 제가 대신 욕해줄께요. 이런 개나리십장생우리집개도퉤퉤할개껌보다도못한색희"
ENTP,"보통 차단은 정말 꼴도 보기 싫은 사람한테 하는거 아니에요..?
제가 뭘 그렇게 잘못했나 싶고..
전혀 갈등 상황이 없었는데..
진짜 이 감정 이 기분 뭐라고 설명해야 할지 모르겠어요"
ENTP,"본인은 그게 편해서 그렇게 한거고 지금 편하겠지만 온갖 상처는 고스란히 다 제가 받네요
그렇게 회피하는 사람이라면..
일찍 헤어진 게 다행인 것 같네요
감사합니다.."
ENTP,저런 사람들은 나중에라도 그런 부분에 대해 미안해하지도 않고 후회도 안하겠죠..?
ENTP,"저런 사람이었는데 스스로 떨어져나갔음에 하늘에 감사해야죠. 더 깊어지기 전에 타이밍이 좋은듯...
절대 슬퍼하지말고 열받은거 지인분들이랑 실컷 풀고 오세요."
ENTP,"많이 힘드셨겠어요..
오늘 어떻게 일을 하고 하루를 보냈는지 모르겠어요..
다시 온 전화 받아주셨어요?"
ENTP,"환승인가 생각까지 했지만
그렇게까지는 제 자신을 위해서 생각하지 않으려구요..
근데 좀 많이 아프긴 하네요. 감사합니다ㅠㅠ"
ENTP,"네..
얼른 털어내도록 하겠습니다 감사해요!"
ENFP,"ㅠㅠ 저도 2주 전에 비슷하게 잇프제한테 갑자기 이별통보 받아서 어떤 마음이실지 정말... 잘 알아요
너무 갑자기라 충격이 크실거예요
말로는 형용이 안되는 충격이고 그러시죠?ㅠ
기운내세요"
ESFJ,할말 없으면 씹긴해요 애정이 그렇게 크게 없다면
ESFJ,저에게 읽씹이란 바이바이
INTP,한달뒤 다시연락오던데요ㅎㅎ보자고
INTP,넵
ISFJ,"밖으로 더 다녀야 E로 나오나요? ㅋㅋㅋㅋㅋ 전 밖에 많이 다닌다고 해도 잇프제만 나와요,,,,"
ESFJ,"여초회사에서 일하니 변하네요…ㅋㅋㅋㅋ
여초회사를 가셔야할거같아용.."
ISFJ,"저도 밖으로 많이 다니는데,,,
늘,,, 잇프제 입니다ㅋㅋ"
ISFJ,호감같은데요 두 분 다ㅎㅎㅎ
ESTP,"부담없이 다가가려면 어떻게 다가가면 될까용?

전 약간 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데 그렇게 가면 상대 입장에서는 부담스러울수도 있을거 같아서요 ㅠ"
ESTP,"교회라고해서 모두 친절하지는 않더라구요...

특히 저같은 경우는 이성관계에서는 싫으면 싫다고 말하는 타입이라서.."
ISFJ,관심 없으면 굳이 퇴근하고 금요일인데 안 볼 것 같습니다 어느정도 호감이 있어보여요!
ESTP,"그럼 부담없이 다가가려면 어떻게하면 될까용?

전 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데
그렇게 가면 상대에 따라서는 부담스러울수도 있을거 같아서요 ㅠ"
ISFJ,그쵸 갑자기 막 밀어붙이면 부담스러울 수 있어요! 지금처럼 둘이 보는 약속 많이 잡으세요! 적당히 자주 보는 게 좋습니다.(맨날x) 약속 잡는 게 어려우시다면 만났을 때 다음에 뭐 영화라든지 다른 음식을 먹자던지 해서 자연스럽게! 약속을 그날 잡는 것도 괜찮을 것 같아요 이렇게 약속을 잡았는데 그분께서도 오케이하고 바로잡는다면 작성자님께 호감이 있다고 조금 더 확신할 수 있지 않을까요?
ESTP,"저도 예배끝나고 밥먹자는 얘기 들어도
호감없고 관심없는 사람이면 다른일정있어서 가봐야한다고 하거나
같이먹을사람 더 구해서 다수로 갔었거든용 ㅎㅎ"
ISFJ,저는 밥 약속은 별로 안친하고 관심1도 없어도 ㅇㅋ해요! 더군다나 교회사람이면 더더욱 마음을 놔요 ㅋㅋㅋㅋ 밥먹는거에 딱히 부담갖거나 그게 이성관계로 발전할거라는 생각을 잘 안해서… 오히려 사람으로서의 호기심이나 더 알아가고싶다 라는 마음이에요!
ISFJ,저도 남자분한테는 제가 이성적으로 느끼는 분 말고는 불편해요.. 못다가가요 ㅠㅠ 오히려 좋아하는 마음생겨야 발랄하게 하는거같아요
ISFJ,"헉 진짜요? 저랑 반대에옄ㅋㅋㅋ 전 약간 이성적으로 느끼는 분한테는 완전 말 못걸어요ㅠㅠ 그분이 물어보면 대답은 밝게 말하는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ 이성적으로 안느껴야 막 말도 걸고 그러는거 같아욬ㅋㅋ 신기방기

아 근데 그런 저를 약간 다가가기 어려운 사람이라고 생각할 수도 있을 것 같아섴ㅋㅋ 걱정.."
ISFJ,저는 직업상 다 여자분들이고 다 또래라 첨엔 되게 조용히 있었는데 이제 좀 친근해졌다고 장난도 한마디씩 툭툭치고 그럽니다! 근데 할 말 없는데 굳이 말 걸진 않습니다!
ISFJ,그쳐! 저도요 ㅋㅋㅋㅋ 할말 없는데 굳이 말걸지 않는다!
ISFJ,전 성별을 떠나서 할말이 없어서 맨날 쭈뼛쭈뼛합니다😅
ESTJ,오늘 당장은 말고 혹시 담주 중에 시간 되는 날 있냐고 물어볼까봐요!!!하ㅎㅎㅎㅎ
ESTJ,진짜 대체 어째야 할 지.... 저도 열공하다가 잤는데 ㅋㅋㅋㅋㅋㅋㅠㅠ 봐도봐도 모르겠네요 ㅋㅋㅋㅋㅋㅋ
ESTJ,어려운 그들ㅋㅋㅋㅋㅋㅋㅠㅠㅠ 답변 감사합니다!
ESTJ,츤데레+예의+매너 다 지켰다고 생각했는데 ㅋㅋㅋㅋ ㅠ 증말 어렵습니다 티를 안 내면 평생 모를 것 같고 내자니 도망갈 것 같고 ㅋㅋㅋㅋㅋㅋㅋ 반포기상태에요ㅠㅠ
ESTJ,와 댓글 계속 읽으면서 거의 씹어먹는중입니다 ㅋㅋㅋㅋㅋㅋㅋ 조언 감사해요 ESTP님도 화이팅입니다... 저는 한다고 마음 먹으면 해버리는 스타일인데 요새는 마음이 왔다갔다하네요 연락하자 했다가 아 아니다 하지말자 했다가 이거 하루에도 수십번반복중ㅋㅋㅋㅋ괴롭네요..
ESTJ,와 응원이 따뜻해서 기분이 많이 나아졌습니다!ㅋㅋㅋㅋㅋ 한번질러봐야겠네요.... 이번 달에 시간 괜찮을 때 밥 한 번 먹을래~??!!!! 아님 말고 하는 마음으로요!!(물론 아니면 너무 슬프고 자존심 상하고 부끄럽겠지만)
ESTJ,다음주안에 연락한번해볼게요! 응원 감사합나다 맘 따뜻하신 삐뚤어진 잇프제ㅎㅎ와 ESTP님ㅋㅋㅋㅋㅋㅋㅋ ㅠㅠㅠㅠㅠㅠ
ISFJ,글에 이주전에 단둘이 밥 먹었다를 제외하고는 전혀 정보가 없어서 잘 모르겠어요...😂... 꾸준히 개인적인 연락을 주고 받고 하나요??
ESTJ,아니요........ㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 딱히 적을 만한 정보가 없는 ... 처참한 수준입니다...ㅠㅠ 업무 용건 있을 때만 드물게 연락합니다 ㅎ
ISFJ,"핳.. 2~3일정도 연락을 주고 받으면서 호감도를 확인하고 약속 잡는건 어떨까요..?
소개팅처럼 처음부터 목적 있는 관계가 아니었다면 스며들기 중요해요..ㅎㅎ.."
ESTJ,뭔가 영역 침범?하기가 미안한 맘이 들기도 하고 제가 계속 적극적인 상황이라 웃기기도 하고 그렇네요 ㅋㅋㅋㅋㅋ ㅠㅠ 소중한 조언 감사합나다 용기내볼타이밍인가 싶내요...
ISFJ,저도 위에분 말 공감이요. 화이팅입니다!
ESTJ,감사합니다😆
ESTJ,미쳤다 좋은데요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ🤭
ESTJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저도 즉흥약속은 선호하지 않아서 그런가... 흐름이 재밌네요 ㅋㅋㅋㅋㅋㅋㅋ 고생하셨서요 연락하게 되면 미리 약속잡겠습니다! 현재로서는 연락할 용기가 안 나네요 ㅋㅋㅋㅋ ㅠㅠ
ISFJ,괜찮으나 사내라서 엄청나게 걱정스럽고 진지하게 미래에 만약에 사겼는데 헤어지게된다면 까지 다 생각한 다음에 확신이 생겨야 마음을 드릴테니 천천히 진행부탁드려요 ㅠㅠ
ESTJ,맞습니다 진심으로 이해해요 저도 그런 생각 자주해서... 차라리 회사를 옮기고 싶을 정도 ㅋㅋㅋㅋㅋㅋㅜ 마음 간 지는 1년이 넘어가는데 저녁도 최근에야 먹어봐서 생각이 많아졌네요 답변 감사해요!!
ISFJ,"저도 사내에서 잇티제분이 먼저 다가온적이 있는데
신입때기도 했구.. 제가 너무 사리는 바람에 둘이 타이밍이 안맞았어서 아쉬웠던 경험이 있어 댓글남깁니당ㅎㅎㅎㅎ 답글감사해요!!"
ESTJ,맞아요 타이밍 중요하죠 .... 제가 급발진 그자체 인간이라 참기가 힘들지만ㅋㅋㅋㅋㅋ 이성 붙잡고 천천히 가보겠습니다ㅠㅠㅠㅠ 좋은 밤 되세요!!
ISFJ,희한하네요....마음 정리가 안된 상태라서 정리 안 한 것도 이상하고 마음 정리가 다 된 상태인데 정리 안 한 것도 이상하고...
ENTJ,"와 저한테 하는 태도랑 다 다르네요 ૮ ˃̣̣̥᷄ᴥ˂̣̣̥᷅ ა 관심이 넘 없는게 확고해서 슬퍼요 흑,,"
ISFJ,1번만 해당되는 거 같아요ㅠㅠㅠㅠㅠ
ESTP,이분 혹시 제 남자친구세요...? 1부터 6까지 다 들어맞고도 남는 수준이예요...!!
ISTP,"여자 잇프제도 그런데.. ㅎㅎ
정말 잇프제답게 상세히 잘 쓰겼어요~"
INFJ,한번보고 잇프제에게 까였는데 ...해당이 다 안되네요 흑 ㅜㅜ 잇프제 너무 좋는뎅..
ENFJ,빨리 3편 들고와주세요. 당장
ENFP,잇프제 재회 해보신적 있으세요?
ENFP,"네 그러면 잇프제님이 이별하시고 먼저 연락하신거예요?
제가 잇프제 전남친과 헤어진지 열흘되었고 재회하고 싶어서 잇프제가 조금 괜찮아지기를 기다리고 있는데 잇프제가 잦은 다툼으로 이별을 고했다면 어느정도 지나고 연락 시도하는게 좋을까요? 개인차 있겠지만 님 기준으로요"
ENFP,네 답변 감사합니다 그럼 한달은 너무 짧을까요? 겹지인이 있고 서로 직장이 가깝고 직장에도 겹지인이 있어서 왔다갔다 볼 일들이 있어서 그게 넘 괴롭네요 ㅜㅜ 잇프제분들 기준 시간을 갖는 정도는 두달~세달 정도면 괜찮아지실까요?ㅠ
ENFP,정말 감사드려요 두달동안 마인드 컨트롤 잘 해볼게요 감사해요:)
ENFP,"제 글도 읽어주실 수 있으실까요?
아이디를 중간에 바꿔서 아이디가 글마다 다르게 나오더라구요
https://cafe.naver.com/mbticafe/822755?tc=shared_link"
ISFJ,"그래도 좋게 헤어졌고
글쓴이님도 좋은 분이라 생각해서
먼저 잇프제님이 아는 척 한거 같아요.

다만 재회의 가능성은 낮아 보여요.
잇프제가 먼저 이별 통보를 했을 정도면...
그만큼 상처를 다시 받기도 싫어할 테니까요.

아는 척 하더라도... 연인으로서의 신뢰 문제는 별개..."
ISFJ,감정쓰레기통마냥 퍼붓겠다는게 아니라는 목적이라면 괜찮을듯 싶어요. 아마 잇프제 상대분도 애매한 관계보다는 명확하게 정의된 관계가 훨씬 편할거에요.
ISFJ,"인간관계에선 내 바운더리에 들어오는거 자체가 힘들기때문에 한번 내보냈어도 밑댓처럼 그만큼 쌓아놓은 정때문에라도 다시 기회를 주곤 하는데... 이성관계는 또 다르거든요. 이성관계에서만큼은 칼같은 잇프제가 많아서... 상대 잇프제분이 쓴이님께 이성적 호감 제외하고 인간적인 호감과 신뢰가 얼마나 쌓였었나의 문제인거 같아요. 

여러번 반복된 감정적인 대화였다면 부담스럽기 보다는 얘 또 그러네? 왜 이렇게 감정적이야 할건데 그게 아니라면 한번쯤은 신중하게 생각 해볼만한거 같아요."
INTJ,"안녕하세요~ 예전글 기억하고 있습니다.

상대가 안받아주면 다시 투명인간 취급으로 돌아가실건가요?
같은 직장이라 위험부담이 있군요...
글고 비싼저녁 사주면서 걱정했다는게 누가 그렇게 했다는거에요? 잇프제가 사준거면 조금더 잘될 가능성 있겠지만..

제 생각에 잇프제도 고집이 있어서 누나동생 사이로 지내자는 말을 왜이렇게 안 들어줄까 내 입장에서 생각 왜 안해줄까 이럴수도 있고..

암튼 고백하는게 이기적인 마음으로 안보이게 하는게 포인트일거에요

하지만 같은 유형으로써 지금 솔직히 한번더 고백하고 싶다는건 상대를 위해서가 아니라 내 욕심이 크다 쪽이라는 생각이 듭니다 ㅠ

하지만 이렇게 질러야 앞으로 어떤 방향이든 결론이나고 매듭이 지어질것 같기는 하네요 후우"
ISFJ,게임이나 드라마&영화 ?
ISFJ,저는 요즘 유튜브로 드라마 몰아보기에 빠졌어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ISFJ,와우 주말에 베이킹... 부지런하십니당..!
ISFJ,결과물이 나오는 취미생활이라 자존감도 올라가고 좋을거 같긴 해요! 어떤 이유가 됐든 취미가 있다는게 진짜 멋지세용 😭
ISFJ,이것도 이쯤되면 엠비티아이 특징일까ㅎㅛ..
ISFJ,"옷구경 브랜드 구경, 혼술, 누워서 유튜브, 드라마, 애니 보기"
ISFJ,다 집에서 하는건가용?
ISFJ,혼술만 밖에서 해요! 작은 이자카야 같은 곳에서요
ISFJ,와 그거 진짜 제 로망인데...🥲... 제가 사는 곳은 촌이라 한번도 혼술 하시는 분들을 본 적 없어서 못하는중... 짱 부럽습니당
ISFJ,그냥 혼자 유튜브 보면서 맛있는거 먹으면서 가볍게 한 잔 넘 좋죠!
ISFJ,저도 혼술 좋아하지만 집술ㅠㅠ
ISFJ,와... 집에서 나가는거 자체가 넘 멋져용
ISFJ,어떻게 그럴 수 이찌...! 멋지세여 진짜루..
ISFJ,아니 이것두 너무 멋진 추ㅣ미인데여... 제가 잇프제 절망편이었군녀...
ISFJ,저도 자격증 공부 따로 하고 있긴 한데 억지로 하는거라😂.. 에고공 이별 하셨으면 취미고 뭐고 손에 잡히는게 없을거 같아여...
ISFJ,스트레스가 긍정적 요인으로 작용하길...!! 화티이잉!!!!!
ISFJ,"그정도면 혹시 isfp신거 아닌지 의심해봐야하는거 아녜용?ㅋㅋㅋ 저는 평일에는 헬스, 수영강습가구 주말에는 데이트나 클라이밍.. 이게 다 주변에 열심히사는 ENTJ보고 영향받는게 큰거같아요"
ISFJ,저 완전 잇프제 맞아요 ㅠㅠㅋㅋㅋㅋㅋ 제가 잇프제 절망편인가봐요 호호.. 다들 갓생 사시네요 홍홍홍..
ISFJ,근데 저도 작년만해도 퇴근하고 누워서 폰겜만하고 유튜브만보고 무기력하게 살았는데 어느순간 자극받는게 중요한거같아요 우리 잇프제가 또 한번 시작하면 잘하잖아요!
ISFJ,그쳐그쳐! 저도 사실 뭐 하나 꽂히면 그거만 파긴 해요! 그게 지금은 여행인거 같기도 해요ㅋㅋㅋ 역시 잇프제... 무기력한 저에게도 넘 따스워요💕
ISFJ,"월요일 기타레슨 화요일 바이올린 레슨
목요일 피아노레슨 드럼은잠시 쉬고있어요"
ISFJ,"않희,,, 제 기준 삶의 여유 어디 가신거냐며,,,😂😂"
INTP,이런적이 첨이라 부담스러워할까봐 너무 사리고있었는데...조금더 적극적으로 해봐야겠네요
ISFJ,"네... 만약 제가 저 상황이라면
친화력 좋은 사람이구나 생각하고
그외 별다른 신경은 안 쓸거 같아요."
INTP,좀더 티를 내봐야겠네요 ㅜㅜ
ISFJ,물어보세요!! 확실한게 좋습니다
ISFJ,모임에서는 너무 티내지 않으면서 한 번씩 자주 말 걸어주시면 약간 느끼지 않을까 싶어요
INTP,말거는것도 중간에 다른 분들이 계시니 괜히 부담스러울까봐 티도 못내고....진짜 집와서 너무 후회했네요..좀더 티내봐야겠어요 ㅋㅋ
ISFJ,사람 너무 많은 곳에서는 조금 약하게요!!
INFP,"현직 E/ISFJ 인데요. 마음에 안 들었던 분에게도 따로 얘기드린 적 없지만, 정말 마음에 들었던 분도 어떻게 이어가야할지 잘 몰랐던 때가 있었어요. 주변인들에게 물어봤더니 왜 돌직구로 안 물어보고 앓다가 사람 보내냐고....-_-;;; 실제로 나중에 주선자에게 물어보면 제게 관심있던 분들 있었는데 제가 애프터 삼프터 안 해서 관심없는 줄 알았다는 분이 많았어요. 그러니 맘에 드시면 걍 돌직구로 우리 또 언제봐요 날리고 아님 말고 하시죠....그게 거절당할까봐 자존심도 있고 그래서 좀 아프긴 한데 늙어보니 애매한 것보다 훨씬 낫더라구요 ㅋㅋㅋㅋㅋㅋ"
ESFP,ㅎㅎㅎ 약간 근데 나이가 없는것도 아니라 저정도면 관심 없으신거 티낸거같기도 해서 맘접으려구요 ㅜㅜ
INTP,네;;;;;;더이상 얘기못하게 끝맺네요
ESFP,제가 여자 상대가 남자는 맞아요..! 이렇게 뜨뜻미지근한데도 한번더 트라이 해봐야될까요...? ㅎㅎㅎ 이미 시그널을 준거 아닌가 싶긴해서요...
ENFP,엥 며칠 지켜보세요 답을 안하지는 마시고. ㅎㅎ
ESFP,이미 일주일전에 끊겼어요 ㅠㅠ(제가 답을 안한..)
ISFP,"제가 지금 그상황...ㅎ
첫만남때 대화 질문 정말 잘 이뤄져서 좋았는데
이후 잇프제랑 카톡이 거의 마비되는 상황이라(상대방의 안읽씹) 혹시 부담스러울까봐 안읽씹 무시하고 선톡하기 무서운"
ISFJ,아직도 현재진행형인 거죠?ㅜㅜㅜㅜ
ISFP,네.. 상대방이 어제까지 장기여행 다녀와서 혼자서 좀 쉴 시간이 필요하겠다 싶어서 담주 화요일쯤 스리슬쩍 보자고 안읽씹을 씹고 선톡해보려구요...ㅎ
ISFJ,소개팅으로 만나신 건가요?
ISFP,상대방이 인스타그램 보고 먼저 보자고 했어요! 만나기 전까진 dm 되게 칼답하고 했었는데 만나고 카톡으로 오니 느려진..
ISFJ,잇프제가 연락에 신중한 면이 좀 있어서 그런가봐여ㅠㅠ 저도 지금 잇프제 짝사랑 중이라 둘다 적극적이지 않아서 저라도 적극적으로 해보려구요ㅠㅠ
ISFP,"우리 화이팅해요.. 좋아하는 사람이 직진합시다 ㅜㅜ 상대방 연락에 신중하거나, 비중두지 않는걸 아는 상태니까 만나서 많은 관계를 쌓는걸루!!"
ISFJ,"제 여친님이 잇프피예요.
저희는 억지로 카톡하는 게 부담인걸 서로 알아서
필요할 때만 딱 카톡하고 그랬어요.
그리고 만남도 정기적으로는 하되
서로에게 부담이 안가는 걸 최우선으로.

그렇게 서로 티키타카가 되니
부담도 안느끼고 더 친밀해지고...
그렇게 이어지고 그랬어요."
ISFJ,그렇군요!! 참고하겠습니다!
INFJ,지나가다 요즘 잇프제 만나는 인프제인데…. 님도 예전에 인팁남 만나서 고생한 인프제이시군요! ㅋㅋㅋㅋ 저도 인팁 전남친 1여년 만나고 학을떼서…. 요즘 잇프제 만나는데 잇프제도 만만치 않게 탐구 대상입니다. 일단 초반 러쉬하고 방전되는 경향이 잇으니 인프제 특유의 김칫국 안마시려 노력하기를 시전해서 천천히 나가는거 추천이요. !
INFJ,그정돈 아닌거 같은데 약간의 온도차는 있습니다 그래도 미세하게 좀더 견고해진다는 느낌은 있으니 낫지 않을까요?! 대신 인프제보다 좀더 감정적인 기대감이 큰거 같아요 본인편에서 공감 해주는거 좋아하고 바라는듯 저도 T만 만나다보니 약간 공감보단 해결책이 먼저 떠오르는데 그런것만 주의 하심 될거에요 ㅋㅋㅋ
ISTP,잇프제 조심스러운 단계 넘으면 불도저이고 나무꾼됩니다. ㅎㅎ
ISFJ,보통 낯가려서 말을 잘 못해서 그건 이해가 가는데 나머지 행동은 예의가 좀 없네요...
ISFJ,혐오까진 아닌데 가까워지지가 않아요;;
