mbti,comments
ENTP,그러게요 ㅋㅋㅋ 반반 최고!
ISTP,T80%인 제가 봐드리자면 그냥 반반이라는 결론에 도달하시면 될 것 같습니다
ENTP,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ넵 알겠슴당
ENTP,"저도 t가 50대 f가 40대예요. 어릴 땐 갈팡질팡 했는데 중심 잡고 나니까 판단 할 때 t기능 쓰는게 훨씬 편해요.
근데 아직도 남의 감정 자유자재로 파악 못함. 명명하기 힘든 감정을 오롯이 느낀다는게 무척 버겁고 이상해요"
ENTP,그렇겠네요.. 아직 가치관을 성립해가는 20대 중반인지라 ㅎㅎ 좋은 점을 잘 받아들여야겠어요!!
INTP,저욧
ENTP,"F가 좀 높은 T에요
거의 반반이라 왔다갔다했었는데
요즘은 t밖에 안나오네요.. ㅋㅋㄱㅋㄱㄱㄱ
T가 62 F가 38정도?
예전엔 거의 반반이었는데"
INTP,저두 그렇습니다. 미워도 쉽게 끊지 못해요 ㅠ
INTP,환경에 변화된 NTP 지만.. F 가 남아 있습니다. 그래서 드라마 보다가.. 영화 보다가 잘 울어요 ㅋㅋ 😂
ENFP,맘이 너무 아파요 ㅠ-ㅠ .. 그냥 나만 운명이라고 생각했던건지....나만지키고싶은건지..ㅠㅠ
ENFP,엥뿌삐 ㅠㅠㅠ 꼭 잘 지켜내세요 ........부러워요 저두 돌아가면 더 잘할텐데
INTP,업무적 금전적 이유로 멀어진다면 우선순위에서 밀린 거기 때문에 가능성이 높지 않습니다
ENFP,Sns를 계속 보는 이유는 단순 궁금증일까요? ㅠㅠ
INTP,SNS을 계속 본다는 게 스토리를 본다는 말씀이시라면 그냥 스토리 넘기다가 봤을 가능성도 있습니다.
ENFP,으앗 팩폭 너무 아파요ㅠㅠ 그친구가 저랑 좋아하는 가수만 팔로우 한 계정이긴 한데 정말 그냥 보는건가보네요... 하하하 행회 실패
INTP,희박하지만 가능성은 열려있다는 생각이 듭니다. 다만 저렇게 상황이 힘드니 헤어지려는 사람과 다시 만나는 건 글쓴이님에게 안 좋은 일이 될 수도 있다고도 생각해요.
ENFP,맞아요... 정말 나쁜 사람이예요.... ㅠㅠ 댓글 감사합니다..... 그런데도 너무 좋아하고 보고싶은 저자신이밉네요.............. 이럴 때 인팁은 그냥 기다려야겠죠? 연락 안하고? ㅠㅠ 오펜하이머 보러가기로 했는데 내일 개봉이라니까 너무 마음이아파요ㅠㅠ
INTP,저는 썸 길게못타요.길면 흐지부지돼요.한번빼고는 전 일주일안에 사겼던거같아요.두세번보고 결정
INTP,"썸보단 소개받아서 처음 얼굴보기까지가 오래걸리고(만나도 되는사람인지 확인하느라) 썸은 길게못타여 확실한게 좋아서
저는 거의 만나면 하루만에 다 결판냈던거같아여"
ISTP,"음 늦었나요?
저는 첫 만남 전 3주 정도 연락하고 만났고, 썸은 딱 한달 정도 탄 것 같아요.
남자가 먼저 고백했어요.. !"
ENFJ,한달동안 데이트 몇번 하셨어요
INTP,누가 모라그러면 감성은 N이 담당하는 거라고 반박해주세요. 왜냐면 S는 오감이지만 N은 육감으로 느끼기 때문이죠. F는 감정담당입니다.
ENTP,아 그런 건가요. 저 예술에 감동받아 눈물 흘릴 때도 많거든요 흑흑흑 아가리 파이터로 요약되기에는 내 감수성 돌려내라는 느낌이에요. 이게 전 F인 줄 알았으나 T 가 나오니까 저도 맞춰서 논리적이어야 해...이런 의무감까지 드는 것 같고 옛날에 촉촉했던 그 모습 그대로가 그리워요 따흑
INTP,논리랑 감성이랑 상관없으니까 다시 촉촉해지세요ㅠㅠ
ENTP,그거 어떻게 하는 고예요? ㅋㅋㅋ 의식하지 않을 때는 자연스럽게 공존 가능했으나 의식하기 시작한 순간부터 어려워지는 지점이 있는데 피치님은 극복하신 고예요? 깁미어팁!!! 내가 자꾸 디지털 AI가 되는 것 같아서 슬퍼요
INTP,"으음.. 저는 울게되는 상황에서 딱히 T라는 의식을 안하는데 의식 안하는 방법을 물어보신다면..... 그저 의식이 안되어서 의식을 안했다고 밖에 할 수가 없.. 그냥, 예술이 참 감동적이구나~ 하면서 있는 그대로 즐기세요. 예술에만 집중! 만약 또 생각이 나신다면 나는 N이라서 감수성이 풍부하구나~ 하면서 마저 즐기셔봄이 어떨런지요"
INTP,그리고 NT보다는 NF가 감수성이 더 풍부할 경향이 높긴할텐데 어쩃든 T여도 100% T가 아닌이상 F부분이 있기때문에.. 너무 크게 신경 안쓰셔도 될 것 같아요
ENTP,"아하 그렇군요. 자연스럽게 둬야 되는데 괜히 MBTI 한 후로 제가 의식하게 된 듯. 그쵸. 저 진짜 예술은 미술, 음악, 소설부터 잡식성으로 좋아했는데 아가리 파이터라고 나와서 조금 불편했던 듯요. 예술 보고 듣다가 눈물을 흘리는 것은 인간이 당연히 취할 수 있는 즐거움이거늘. 앞으로 당당하게 질질 짜야겠어요. 쓸데없이 T 나온 거 의식해가지고. 조언 감사드려요 ㅋㅋㅋ N으로 예술이 심장에 닿는대로 실컷 즐기도록 해야 겠어요. 그럼 좋은 밤 되세요 ㅎㅎ"
INTP,"ㅋㅋㅋ 기여우세요
잘자영~"
INTP,님도 잘자영~
ENTP,두 분다 좋은 밤 되세용 히힛. 따숩당 ~
ENTP,저 푸바오 죽순도둑.. 감성에 미친 사람 입니다..
ENTP,감수성은 N의 영역 입니다 ㅋㅋ 저도 예술을 많이 많이 사랑하고 예술이 저를 잘 울려요 사람때매 잘 안우는데 ㅋ
INTP,개인사업을 ...
ENTP,"님아 그 길을 가지마오...
차라리 교육기관 강사나 이런 쪽이 맞을거예요. 지금 가는 길은.. 잠수복 입고 모델워킹하는거랑 똑같음..."
ENTP,"매사 꼼꼼하고 애들을 통제하면 할 수록 칭찬 듣는 곳이예요.
엔팁에겐 너무 어려움ㅋㅋㅋ애들 의견,취향 다 존중해주고 싶은데 그러면 내가 학교장이나 학부모한테 혼날 듯ㅋㅋㅋㅋㅋㅋㅋㅋ"
ENTP,교육계 잠깐 발 담궜다가 앗뜨거하고 도망 나온 사람입니다 ㅋㅋㅋ지금은 직장생활해여 일 자체는 비교할 수 없을정도로 빡세지만 맘은 편함ㅋㅋㅋ
ENTP,요즘 전공 크게 신경 안쓰는 회사도 많아요. 대신 자격증이나 해당 경력을 더 중요하게 봄.
ENTP,너무 부정적으로만 보지 마시고 나름 이 경험을 살려보리라! 전투력을 불태워봅시다.
ENFP,고민이 많겠어요.. 일단 직장 다니면서 다른 사업이나 진로쪽으로도 길을 마련해보시는게 좋을 것 같은데 ㅜㅜ 글만 읽어도 잘 맞지 않는 부분 때문에 일하면서 힘들 것 같아요..화이팅이에요!
INFJ,와 엔팁이 유아교육과나온거부터 어떻게 되신건가여...ㅋㅋㅋ
ENTP,와우 쉽지 않은 길을 걷고 계시네요 ㅜㅜ 교직이더라도 엔팁은 고학력으로 갈수록 잘맞는 것 같아요 ㅜㅜ 최소 고등학교 혹은 대학교.. 최고는 학원강사라고 생각합니다 ㅎㅎ
ENTP,세상에 길은 많고 엔팁이니 어디든 잘 헤쳐나가실 겁니다ㅎㅎ 더욱이 요즘은 전공과 관련없는 길로도 많이 가니깐요!! 흥미와 적성을 연구해보시고 끌리는 쪽으로 힘차게 도전해보시죠 아자아자!!!💪🏻💪🏻💪🏻
ENTP,맞아여 엔팁 장점 중에 하나가 뛰어난 적응력이니까요 어딜가든 금방 배울거예요.
INTP,"댓글까지 읽다보니 꽤 자존심은 물론이고 자부심과 그에 대한 나름의 책임이나 각오가 있으신 거 같아요

쉽게 말하긴 어렵지만 따지고보면 난이도 자체가 고차원적으로 어렵다기보단
익숙하지 않고 낯설어서 생긴 어려움인만큼 차츰 적응해가면서 상상했던 적성과 능력을 활용할 방도를 찾아내고 또 그런 방법을 나름대로 만들어낼 수 있기를 바라요"
ISTJ,"교직은 사실 잇티제들의 천국이랄가,, 고등학교 교사인데 최고에요,,, 근데 아이들한텐 진짜 소중한 선생님 같은데ㅠㅠ 접지 마셔요 흑흑"
ENTP,"선생님!!!!!!!!!
저랑 정말 비슷하시내요...!
저는 담임교사는 아니고 특기&방과후 교사로 유치원 풀타임근무 하는데요...
저 말빨도 좋고 가르치는거 좋아해서 자신있게 했다가 애들 대하는게 너무너무 힘들어서 이걸 계속 해야하나 고민즁이에요...."
ENTP,"ㅋㅋㅋㅋㅋㅋ저 유아교육 한길만 파고 지금은 원감까지 하고 있어요ㅋㅋㅋㅋㅋㅋ맞는곳이 있을거에요. 원 분위기, 원 특색 등등 분명 맞는 곳은 있어욬ㅋㅋㅋㅋ저는 퇴근 후 스트레스 해소하는 편이에요. 잘 할 수 있을거에요~~"
ENTP,저도그래요
ENTP,나이 차이가 많이 나면 뭐라할까 본인만의 가치관이라고 해야되나 고집이 많이 센 분들이 많더라고요 약간 어린 아이 취급을 한다할까 몇 몇 만났어요 ㅠ 다 그런건 아니겠지만요
INTP,"나이는 중요치 않다고 생각하며 사는데 6살이하 친구도 50대 친구도 있네요.
그렇게 사니 생각 폭도 넓어지고 배우는게 많아 좋습니당"
INFJ,상대방한테 불안한 모습이나 약한 모습 보여도 괜찮아요.그걸 보듬어주고 이해해주는 유일한 존재가 연인이죠.그동안 만난 분들은 그렇지못했던 것뿐이에용.힘내세요!
ENTP,진짜 좋은 위로의말이네요 제가 다 위로되네요
INTP,관심있는 사람이라면 호기심이 생길수도 있겠죠?
INTJ,과거에 인팁한테 호감을 표현했다면요?
INTP,인팁분이 호감이 있어야 가능할 듯 해요.
INTJ,역시 그렇겠죠??
INTP,솔직하게 말하면 관심 전혀 안생겨요ㅜ
INTP,전혀없어요
INTP,아뇽 스토리자체에 관심도없으영
INTJ,인팁이 막 제가 올린 스토리 저한테 만나서 물어보면 어떤거죠?
INTP,친구친구
ENTP,"아무래도 친화력도 서로 좋고 하다보니 연락 말투는 이미 너무 둥글고 (동성친구보다도?) 뭔가 달리해야할 거 같은데 잘 모르겠는 ..
찾아보면 남성분들은 주로 분위기나 외적인 게 좀 확 달라지면 그 때 달라진 걸 느낀다해서 다이어트 결심했어요 ㅎ..
지금도 보통 체중이지만 뭔가 헤어랑 전체적으로 더 꾸미려는 마음이 …!."
ISFP,너무 친구같은 사이면 오히려 진지함이 1도 안묻어서 힘들어요
ENTP,"막 별의 별 이야기 다 하고 이런 친구 사이는 아니고 ,, 고민 털어놓고 해결해주고 하는 사이랄까요…? 근데 확실히 친구사이라 그냥 접을까 싶어요ㅠ 이건 걔랑 한 디엠.!. 입니다"
ISFP,그냥 바운더리 친구로 두는게 좋을꺼에요!
ENTP,마음 버리는 게 맞는 거겟죠ㅠ
ENTP,"야ㅋㅋㅋㅋ 넌 왜 여친 안사겨ㅋㅋㅋㅋㅋㅋ
이런 식으로 조금씩 관심 있다는 티 내보세요"
ENTP,친구에서 연인가는거 쉽지않을텐데 힘드시겠어요
INTJ,겉으론 당당해보이고 마이웨이 같지만 속으론 여리고 아이같은 점이요
ENTP,인티제의 답변을 기다리고 있었습니다 ㅎ
INTJ,"좀 더 길게 써보자면

혼자 열심히 말하거나 신나보일 때 귀여워보이기도 하고 통통 튀는 매력이 있다고 생각이 들어요 확실히 아이같은 점이 귀엽다고 볼 수 있겠네요

연애한다고 가정하면 뭔가 다투더라도 덜 조심스러워도 되고(막 대한다는 건 아닙니다) 한 편으론 3차 기능 쓴다고 상상해보면 귀엽기도 하구요 ㅋㅋㅋㅋ

기본적으로 관심 분야같은게 겹칠 가능성도 높고 말도 잘 통할 가능성도 높고 개방적인 편이라 좋다 생각해요"
INTP,인팁의 답변도 기다리고 있을거 같은
ENTP,긴 답변 부탁드려요
ENTP,"밝고 명랑하단 평 많이 들어요. 밖에서는 F페르소나 많이써서 엔프피인줄 알더라구요.
친해지면 뭔가 이상하단걸 알게 될거임ㅋㅋㅋㅋ뼛속까지 대문자 T니까요 ㅋㅋㅋ
회사에선 intp와infp의 중간 어디쯤인 척 하고 있는데 아주 좋아요. 편안해요"
ISFJ,저랑은 완전 반대라서요. 제가 못하는거를 잘하는게 큰 매력 같습니다
ISFJ,저처럼 답답한 느낌의 잇프제 남자 보다는 훨 나아보이네요!
ENTP,잇프제가 뭐가 어때서요!!제가 까먹은거 짚어주고 놓치는거 꼼꼼히 검수해주는 빛과 소금 같은 존재임
ISFJ,하하... 업무적으로는 좋아하시는 분들도 있는데 (딱 일만하고 선 안넘어서) 사적으로 만나면 남자답지 못한 성격 때문인지 여성분들이 크게 흥미를 못느끼는것 같더라고요
INTJ,쿨하고 사교적인데 바운더리는 또 확실한 점
ENTP,엔팁녀는 성격이 좀 상남자스러워서(?) 여성스러운걸 선호하는 한국에서는 선호도가 적을수밖에 없는것같아요 ..알고보면 귀여운데...😐
ISFJ,선호도 낮은사람중 1명... 여기 있습니다
ENTP,"엔팁인데 인기 많은 편입니다..
이쁘다, 귀엽다 이런 소리들 들었어요
좀 밝고 사람들이랑 금방 친해지는것도 있고
(남녀상관x)
근데 겉으로 보이기엔 enfp처럼 보여요 ㅋㅋ"
ENFJ,엔팁여자를 대체할 수 있는 여자는 이 세상에 존재하지 않습니다. 너무 매력적이에요ㅋㅋ
ENTP,사랑에 빠진듯
INTP,완전 호감이네요 ㅋㅋㅋ
INTP,Gravity 라디오를 들었던 생각도 드네요
ENTP,"우주는 미지라 신비하지만 불안도 많이 내포하는 반면 지구는 익숙하니까 편안하고 안전하게 느끼는 게 보편적인 감성일 거예요. 아마 인간은 진화의 과정에서 안 가본 길은 위험한 거고 고립되면 죽는다는 정보를 DNA에 새겨뒀을 겁니다. 그래서 안 가본 길을 좋아하는 사람들은 상당히 별종일 가능성이 높겠죠.

제 주관적인 해석인데요. 그래비티에서 지구와 우주는 상징적인 의미로 쓰였기에 더 극단적으로 묘사된 거 같습니다.
주인공은 지구에서 큰 상실을 겪었잖아요. 우주연구는 그로 인한 도피로 떠나게 된 게 아닐까 추측할 수 있는 장면도 있었고요. 하지만 우주에서도 험한 일을 겪고 다시 지구로 귀환하는 게 주된 스토리인데. 여기서 지구는 내가 부딪쳐서 살아왔던 현실의 상징이고 그 현실에서 상처를 받고 고립된 자아가 우주 공간으로 표현이 된 거 같습니다. 그래서 우주는 좀 더 고독하고 불안한 곳으로 묘사될 필요가 있었겠죠. 그리고 우주에서 겪은 일들을 자아의 혼란과 깨달음의 과정으로 본다면 지구로의 귀환은 자아의 회복과 현실로의 복귀를 상징할 수 있기 때문에 그래서 대지를 밟았을 때는 유독 감각적이고 환희에 넘치는 장면으로 연출이 된 거 같습니다. 스토리는 재난 영화 같은 흐름을 따르고 있긴 한데 실체는 힐링 영화라고 생각해요."
INFP,아.. 그렇군요..!! 그럼 보통 미련이.. 남으면 저렇게 굳이 헤어지고 나서도 연락을 저렇게 하는건가요 이 연락이 오기 몇 주 전에도 만날 때 찍었던 사진 중에 저만 나온 사진이 있는데 버릴거라면서 예쁘게 나왔다고 줄까? 하는 연락이 왔는데 그때도 미련인건가요🤔 저는 그 메시지 보고 아.. 걍 버리면 되는데 굳이 물어봐 라는 생각이 들었어요 ㅋㅋ
INFP,"제가 굳이 그걸 왜 지금에서야 물어보냐는 식으로 얘기하니까 본인이 저를 과대평가 하고 있었는지가 궁금했대요 ㅋㅋ.. 그래서 본인이 뭔데 날 과대평가 한다 만다 같은 개소릴 하지..?라고 생각해서 기분이 너무 나빴어요,, 본인이 우위에 있다는 듯 말해서...."
ESTP,질문을 봐야 알 것 같은데… 전 오히려 그냥 단순 빡침+궁금증에서 물어봤을수도 있다고 생각해요! 근데 일단 연럭헌거부터가 미련이긴함ㅋㅋㅋ
ENTP,"헤어졌을 때 진실된 대화를 다 하고 서로 인정하고 사과하고 끝낸 게 아니라면,
사귈 당시 빡침, 이해안된거 궁금증 못참고 차였을 경우
본래 궁금증 못참는 것도 있지만, 자존심 상할 때
저럴 수도 있다고 생각해요."
INFP,🥹🥹 아니에요.. 헤어질 때 서로 이제 별로 안 좋아하게 된 것 같으니 그만 만나자고 타협(?)이랄까.. 그렇게 헤어진거예요 ㅠㅠ
INFP,답장으로 제가 너와 헤어진 뒤로 대화 한 번을 안했으니 뭐에 대한 사과를 원하는지 어떻게 아느냐. 나는 짐작도 할 수가 없다. 그렇게 물어보면 나는 해줄 수 있는 말이 없다. 라고 얘기했더니 모르겠으면 됐어 이러고 말던데요ㅠㅠ
INFP,"헤어졌으면서 밤에 무례하게 본인 궁금증만 해결하고 내빼는게 저로서는 너무 기분이 나빴어요,, 원래도 제가 생각 많은 사람이라는 거 분명히 알고 있을텐데 굳이 밤에 저렇게 생각 많아지게 하는 질문 보낸게 너무너무 싫었어요,, ㅠㅠ 헤어지고 나서 한 달은 족히 지났을 때란 말이죠.."
ENTP,"좀 늦었긴 했는데…
글쓴님이 뭔가 본인에게 잘못한 게 있다고 생각하는(또는 발견한) 것 같아요. 그리고 사과해야 할 일이라는걸 정말 내가 마음 주고 좋아했던 사람이 모를까? 하는 의문일 것 같구요.."
ENTP,"만약 모른다고 하면 와 내가 사람 잘못봤네.. 라고 생각할 수도 있구요… 여태까지 만나왔던 사람과 다른 사람같다는 느낌에 그동안의 시간을 부정당한 느낌이랄까?!

글쓴님 잘못 없을수도 있지만 그냥 엔팁으로서 생각해보면 그럴 수 있을 거 같네요"
INTP,편한게 좋지요
INTP,답장 느림의 정도가...어느정도이실까요ㅠㅠ?
INFP,그정도면 빠르지않나여...+_+
INTP,앗 그정도면 빠릅니다...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나쁘지 않네요
INTP,ㅋㅋㅋㅋㅋ거의 동시에 쓰셨네욬ㅋㅋㅋㅋㅋㅋㅋ아웃겨
INFP,단답이면 서운하죠...근데 저도 비슷한 경험있었는데 제가 느끼는게 맞았어요..ㅜㅜ
INFP,ㅋㅋㅋㅋㅋㅋㅋ그쵸 저정도면 아주 빠릅니다!!
INTP,단답은 또 경우가 다르긴 한데 ㅠㅠ...너무 지치지 않게 적당히 스스로 아끼면서 가세용!
ENTP,이게 뭐가느려옄ㅋㅋ 시간보다 계속 티키타카가 되는지가 중요한거 아닙니까 오둥이씨
ENTP,"꺅 기쁘시대♡

그렇게 또 알아주는 사람한테는
기가막히게 잘 하져~캐치가 빨라서
NTP는 자기사람 잘 챙겨여
이쁜 사랑하세요♡"
INTP,사바사….? 저는 관심 많으면 칼답. 그냥저냥이면 1시간. 무관심은 24시간 이상이요 ㅋㅋㅋㅋㅋㅋ
INTP,일반적인 대화 이어가는게 재미나 관심이 없으니 거기다 또 집중까지 안돼서 뭐라할까 고민하다 말아버리구.. 막섞여여 그래서 연락텀보다는 만나려는 의지와 텀이 별다른 이유없이 줄고 늘어나면 좀 뜬거여
INTP,저는 맘이 줄어들면 느리게 하는편이에여
ENTJ,그 설렘이 너무 부럽습니다ㅎㅎ
INTP,인팁동지 버려버려
INFJ,mbti가 바뀌셨군요 축하드립니ㄷㅏ
INFJ,저 요즘 엔팁같이 지내요!
INFJ,네니오...?(엔팁으로 살지만 극인프제)
INTJ,암튼 NTP네요ㅋㅋㅋ
ISFP,나태지옥 3인방에서 제외되셨군요
INTP,침대천국 isfp
ENTP,"전 요즘 엣팁이랑 왔다갔다 하더라구여 ㅋㅋㅋㅋ
잡생각이 많이 없어진 느낌은 있어요 ㅋㅋㅋㅋ"
ENTP,1279
ENTP,9번만 공감요
ENTP,3478 공감해용
ENTP,"3,4,5,6,8"
INTP,128이용
INFP,쉽게 질리편이신가요? 장기연애 이신지 궁금
ENTP,저는 이전연애도 5년이상 이구요 ㅎㅎ 빨리질리는편은 아닌 것 같아요 오ㅐ나면 일단 맘에들기 전까지 굉쟝히 많은 것을 보기땨뭌이죠
ESTP,서로 표현 많이 하세용?
ENTP,남자친구가 더 마니해용 ㅎㅎㅎ
ENTJ,같은 엔팁끼리도 사귀기 전 상대방 의도를 모르겠다~~ 이런 부분이 있으셨다면 어떨 때였는지 궁금합니다!
ENTP,엔팁이 기본적으로 눈치도 빠르고 배려가 챙김 배려 멘트가 기본이라 이게 그냥 모두에게 할 수 있는 건지 나에게만 하는건지 이 부분이 헷갈렸어요. 그래서 저는 그냥 제 마음을 믿고 먼저 고백했습니다 ㅎㅎ
ENTP,텀을 주지 마세요 ㅎㅎㅎ 저라면 계속연락하면서 잊지 않게 하는게 좋을 것 같아요
INTJ,방전될 대화에서 사라지면 이해하죠.. 짧은 대화에서도 그래요
INTP,원래 그런 부류입니다
INTJ,가끔은 내 말 듣고 있나? 싶습니다..
ENFP,인팁 그런 경우 백퍼 안듣고 딴 상상 하는중이던데 ㅋㅋㅋ
INTJ,아ㅋㅋㅋㅋ진짜
INTP,"진행중인 그 이야기에 흥미도가 좀 떨어지면 그래요.
한 가지 주제에 길게 집중을 못하는 것 같아요 ㅠ
P의 특징인건지 뭔지..."
INTJ,!!!!!! 이 말을 제가 대놓고 못했는데요ㅋㅋ 말하다 보면 흥미도가 떨어져도 듣는 시늉은 해 주고 넘어가야죠. 어차피 금방 딴 얘기 할텐데 급 말 씹고 뇌가 딴세상 가요
INTP,듣는 시늉하면 계속 이어질 것 같아서..그게 감당이 안될 것 같 바로 돌린 것 같아요
INTJ,말을 자연스럽게 돌리면 차라리 좋겠어요. 뭔가 처음 겪어보는 느낌이에요ㅋㅋㅋ 되게 착한데..어려워요
INTP,기차타는 원숭이
INTJ,그걸 생각 중이었군욬
INTJ,네ㅠㅠ 스킵에 적응이 필요해요 제가
INTJ,으잌 인팁이신가요ㅋㅋ 대화는 매우 좋아하더라고요
INTJ,인팁이시군요. MBTI 신기하네요ㅎㅎ 아마 저런 이유 같아요.
INTJ,"기분 완전 짜증나요. 짜증 낼 수도 없는 게 해맑게 다른 이야기를 신나서 해요.......
스킵인거죠ㅋㅋ
편해서라면 다행인데 딴 데서 그럼 욕먹을까 봐 걱정이에요."
ENFP,댓글중에 듣는 시늉이라도 했으면 좋겠다구 적어놓으셨던데 인팁중에 엄—-청 사회화 된 타입 아니면 그런 시늉 하는 사람 없을걸요..? 겉과 속이 똑같은 타입이라.. 저도 그래서 안맞더라구요. 나는 인팁이 잡소리해도 맞춰주는데 ㅋㅋㅋ 인팁은 지 관심없으면 다 흘려들어요 맞춰주고 이런거 없더라구요 ㅋㅋ
INTJ,그래서 참 이상했어요. 분명 사람은 착한데 이기적이란 생각이 들더라고요ㅋㅋㅋ
ISTJ,배려가 없는거 같죠 ㄷㄷ 근데 그게 인팁분들이 다 그렇고 배려가 없는게 아니라 원래 그렇다니까 J들 입장에선 힘든부분인거 같아요
ISTJ,"예전에 INTP분이랑 얘기했었는데, 어느순간 10시간이 지나도 답이 없길래, ""저희서로 잘 안맞는거 같네요"" 하니까 저친구랑 있어서 답 못한건데요? 이랬는데, 그땐 인팁어를 몰라서 ㅃㅃ 했거든요. 요즘 다시 인팁분이랑 썸중인데, 연락문제로 너무 힘드네요... ㅜㅜ"
INTJ,인팁어가 있나요ㅋㅋㅋ 소통에서 자꾸 거슬림이 생겨서 제가 지금 다름에 대한 이해가 필요해요.
INTP,T를 개발하신거라고도 볼 수 있지요
INTP,F 감은 떨어졌네요 f를 개발해야 하는 상황인데 타인이 필요한 영역 같아서 어렵네요ㅎㅎ
INTP,F 개발에는 타인이 필요할거 같아서 어렵네요 ㅎㅎ
ENTP,"그냥 너무 어리고 이상한 분 만나신거 같네요.
당연히 모든 엔팁이 그러지 않습니다.
앞으로 살면서 사회화 된 엔팁 보시면
굉장히 매력적인 사람들이 많다는것을 알게 되실 듯ㅎㅎ
그냥 그 사람 문제에요."
ENTP,ㅋㅋㅋㅋㅋ코딱지와 마중나온 콧털에 빵 터졌네요ㅋㅋ정말 마음이 넓으신 분이시네요.제가 여자분이라면 하루도 못사귈꺼같아요
