mbti,comments
INTJ,"다행입니다 ㅜ 남친어머님도 어서 쾌차하셨으면 좋겠네요 그사이에 작성자님이 외롭지않게 그동안 미뤄놓았던? 독서, 그리고 그동안 못했었던 다양한 취미를 하시면서 나만의 시간을 보내시는 것도 좋은것같아요.. 연애하면 그런시간은 오히려 없어지니깐요
좋은 하루 되세요~:)"
ISTJ,감사합니당..ㅎ맞아요 저도 개인적인 시간을 즐기면서 연애를 할까해요 안그럼 남친한테 서운한게 조금씩 생길 수 있으니..ㅎㅎ 스카이님도 좋은하루되세요^^
ESFP,헐 예쁜사랑하세요 ㅠㅠㅠ 🫶🏻
ISTP,저도 짧은 인연이 더 힘들었어요
ISTJ,짧은 인연은 나쁜 기억이 많이 없어서 더 아쉽더라구요ㅠㅠ
ISTP,아 그래요? 전혀 몰랐는데 한번 테스트해볼게요ㅋㅋㅋㅋ
INTP,에... 그런 것도 사람들이 신경쓰는구나 몰랐어요
ISTP,다른사람은 신경 안쓰는데 동생만 유독 신경쓰긴 해요 읽었나 안읽었나ㅋㅋㅋㅋㅋㅋ
ISFP,"ㅋㅋ저는 제가 보고싶은 스토리만 봐요. 위에 뭐 떠있던 말던 관심도없음요.
그러다 잘못누르면 넘겨버려요.
윗분이 말씀하셨던것처럼 오른쪽으로 넘기면 첫번째꺼만 본걸로 되요!."
ISFP,김치국 보단 김치찌게요
INTP,헉.... 더... 의미없다는건가요....?
ISFP,의미 있단 뜻
INTP,어느 방향에 계신가요 큰절올리겠습니다
INTP,꺗! 저에게 용기를 주셔서 고맙습니다!
ENFP,네..ㅜㅜ 편도 한시간 30분 거리입니다 둘다 대학생이에요
ENFP,"저희가 만난기간이 아직 5달밖에 안되긴 했어요... 원래는 1-2주에 한 번씩 만났었는데 이번 9월부터 개학하고 팀플 2개에 취준에 알바에 여러가지 바빠지면서 혼자만의 충전시간이 많이 필요했던거같아요
조언감사드립니다.. 잘 생각해보겠습니다"
ENFP,"원래도 카톡 연락 엄청 꼬박꼬박하고, 항상 물어봐줬었는데 스트레스에 취약한사람인지라 3번째 다툼에 번아웃이 온거같네요
연인간에 맞춰나가는 과정이라고 생각했는데,,, 제가 감정적이긴 했지만 그렇게 싸우면서 안맞다고 느끼는게 스트레스였나봐요"
ENFP,"주르륵.. 할말하않..
공격으로 받아들여버렸네요..
개복치발동..

토닥토닥..
잘 해결되시길 바랍니다..
만나시려면 글보니 쓰니님이 맘고생 하실꺼에요
만나서도 잇프피그대로 인정해주고 내려놓으셔야 될듯해 보입니다"
ENFP,"개복치가 발동되면 아무리 사랑하는 여자친구어도 놓고싶어지나봐요.... 저도 나름대로 상처받은거같아요
조언 감사합니다"
ISTJ,아니요..그건 아니에요..
ENTP,힘내세요 ㅠㅠ
ISTJ,벌써 이렇게 힘든데..앞으로 어쩌죠
ISTJ,힘들어요 벌써... 답답하고 그래요..
INFJ,ㅠㅠ
ISTJ,끝까지 다정한 사람일 것 같아 더 가슴아파요
ISTJ,잘 추스려질까요..? 다정했던 사람이라 더 슬퍼요
ISFP,에엥....아직 헤어지신거 아니잖아여 ㅠㅠㅠ... 그런 슬픈 생각하지말아여 ㅠㅠ
ISTJ,항상 댓글 남겨주셔서 감사해요.. 남친이 연락준다고 기다리라해서 꾹 참고 기다렸는데.. 돌아오는건 이런건에요.. 그냥 내삶이 송두리째 뽑히는 기분이에요..
ISFP,진짜 그렇게 기다렸는데 헤어지자고 말하는거면 저도 화날거 같아요..... 그 동안 봄님이 걱정되는거 기다리고 참고 그랬는데........... 제발 헤어지자는말이 아니고 고맙다고 안아줬으면 좋겠어요.....제발...
ISTJ,저두요..근데 제가 계속 혹시 내가 생각하는 그 말이냐..그런말은 하지말아달라..이렇게 톡보내도 그런거 아니라고 부정하지 않는거 보면.. 맞는 거 같아요ㅠ
ENFP,"저도 상황의 디테일함은 다르지만... 잇프피 남자친구와 헤어짐을 앞둔거같아요
남자친구가 요즘들어 너무 상황적으로 바쁘고 여유가 없었는데 저까지 보채니 번아웃이 온거같아요...
아직 전 이별이 준비가 안되었지만... 끝나게되면 마음이 너무 찢어질거같네요"
ISTJ,저두요 가슴이 찢어질 것 같아요 그말을 들을 준비가 전혀 안됐어요..
INFJ,꼭 그말이 아닐수도 있잖아요 대화 잘 나누세요
ISTJ,제발 그러길 기도하고 있어요...
ISTJ,"뭔가 남자는 여러 풍파가 닥쳤을때
여자가 자신에게 소홀해지는것에 불만을 갖거나 불안해하는게 티가 나면 멀쩡하다가도 갑자기 이상해지더라고요;
뭔가 그 모든게 부담으로 느껴지나봐요
그래도 여자가 그래라하고 자기 할일 잘하고 좀 자기한테 관심 끊으면 또 알아서 회복해서 오는데... 여자가 계속 관계의 연결성을 확인받고 싶어하는 티가나면 오히려 멀어지더라구요..난 어려운 일 생기면 오히려 남친이 생각나고 의지하고 싶고 그때 곁에 충분히 있지 않아주는거에서 관계 유지가 고민되던데... 어려운거 같아요"
ISTJ,저 불만을 얘기하지 않았어요...ㅠ ㅠ카페에만 그렇게 글썼지..남친한테 서운한거 티낸적 없어요ㅠ
ISTJ,그게 티 안낸다 해도 다 느껴지는거 같더라구요.... 그게 과중되면 놓게 되는거 같아요..! 그래도 잘 해결되어 다행이지만 전 글들 보면 너무 연애에서 불안해 보이셔서.. 나이도 있고 남친이 어리신데 불안한 모습 티날수록 관계엠 안좋을거 같아요. 이번 기회에 사랑을 위해서라도 개선해 나가시는게 좋을거 같네용...
ISFP,엥 갑자기요? 너무 뜬금없믄데 ㅜㅜ
ENFP,"쓰니님이 거절해서 다가가진 못하지만 혼자 힘들어할 가능성이 많음
미련가지죠
정이 많더라구요
(차인입장이니 더욱 미련가질듯)"
ISTJ,뻥! 차버리세여!!!!!!!
ENFJ,"저번에 추석때 갑자기 뜬금없이 헤어지자했던 사람 아닌가여..? 다시 만나시나보네여ㅠㅠ
시간낭비 하고계신것 같아요.."
ENFJ,"당시에 보고 너무 황당해서ㅋㅋㅋㅋ 기억에 남네용😅
추석에 가족들이랑 뭐하구있다 하는데 갑자기 나말고 가정 화목하고 다정한사람 만나라고 헤어지자했던..
결핍이나 심적으로 문제가 심한것 같은데 쓰니님이 채워주고 고쳐줄순 없을거예여
저라면 그냥 카톡으로 이 연애는 나는 더는 못하겠다고 할것같은데
어떻게 끝낼지는 쓰니님이 어떻게 끝내야 최대한 마음이 편해질수 있을지 스스로 많이 고민해보고 하셔야겠지용🙂"
ISFP,일단 접으시는게 좋을 것 같아요
ENFP,2222
ISFP,"미안해서 말을 못하는 것 같아요,, 나중에라도 만날 마음이 있다면 기다려 줄수 있겠냐고 물어봤을 것 같아요"
ENFP,"잇프피들이 정도 많구; 마음도 약해서
돌려말하는 화법 잘쓰더라구요
잘해볼생각 이었으면 상대방이 잇프피를 좋아하는거 알고 있는 이상
다시 어떻게든 만나려할꺼에요
그리고 현실주의자라서 현실이 안좋을경우 좋아해도 안만나는 경우가 있을꺼 같기도.. 현실적으로 힘들면 포기하는?"
ISFP,"누가 잘못했다고 했나용,,,,?? 잘못한게 아니라 상대가 지금 여유가 없어보이고 이상태로 계속 만나는건
망밍님이 상처받으실 게 뻔해 보여서 드린 말씀이에요,"
ISFP,"저분이 읽씹했을때, 나랑 얘기하기 싫어? 연락하지말까 하고 단도직입적으로 말하는게 차라리 좋았을 것 같아요,,!
솔직하게 기분나빴던 점을 얘기하고 연락을 이어갈건지 말건지 대놓고 물어보세요 차라리 그게 좋을 것 같아요"
ISFP,"잇프피라고 다 회피하진 않고 저라면 제가 중요한 시험을 앞두고 제가 다시 재회하자고 한 입장하에

애인한테 이런 상황이니 연락 못해도 조금만 기다려주라 라고 매너있게 말할거같아요 .. 잇프피가 다시 찾아오고 재회 하자고 했다면서요..! 그럼 잇프피님이 행동을 똑바로 해야 하죠 ㅠㅠ

글쓴이님 소중한 시간 낭비하지 마세요.. 제발.. ㅠㅠ 본인 시험이 중요는 하다만 남 시간도 소중한거죠!"
ISTP,"지금 잘해결된다고 해도 살아가면서 바쁘고 힘든일 생기는거 분명 있을텐데, 저런 사람들은 결국 똑같은 행동을 보이더라고요"
ISFP,"저 같으면 그냥 헤어지자고 할거같아요
이틀동안 답 없는거 ....와 저는 못참아요
차라리 그냥 공부때문에 힘들거 같다라고 말이라도 해주면 얼마나 좋아 ...억지로 마시자고 하는것도 아니고"
ENFP,"헐.. 개념없는 인간들 ..🤬
ㅂㄷㅂㄷ
저같으면 기분나쁠꺼 같아요ㅠㅠ
뒤집어 엎을듯🤯"
INTP,"저두 복붙된 .. 게시물 보고 본인이 쓴것마냥 게시한게 기분나빠 대단한 글은 아니지만 출처남기던 , 재가공한다고 언질좀 해달라했슴돠 .."
INFJ,무서운데요... 저는 누가 제가 쓴 글을 퍼가서 올린다면 (그럴일 없겠지만 혹시나) 바로 신고때릴겁니다☺️ 특히 개인적인 카톡내용은 다 퍼가지 못하게 설정도 해놨는데..
ENFP,"222
저도 신고때릴듯
개인적인 톡내용 엠헬님이 올린적있었는데(애정글이었음) 그걸
누가 불펌해서 올린걸
어떤 엠헬님이 모르고 퍼와서 엠헬에 올리신거 보고 충격받은적이(나쁜의도는아니고이분이 몰랐던거)..
그래서 댓글로 이거 엠헬분이 올린거다라고 알려드렸더니 모르셨다구 삭제하셨는데
어디싸이트에서 퍼오셨다 하더라구요

소름ㄷㄷㄷ"
ENTP,진짜 그런 예의없는 사람들이 왜이렇게 많은걸까요..글하나 쓰는데 투자된 시간이 얼만데..개매너네요..
INFP,"요즘 이런 사람 늘어가는것 같아요
원래 부터도 있었지만
요즘 유튜브 숏츠도
해외영상 퍼와서
자극적인 제목 붙여놓는 사람이 좀 보이더라구요"
ISFJ,무섭..
ENFP,"저 찐친이 엣프피인데요..
진지한얘기 싫어하더라구요ㅋㅋㅋ
(본인이 말해줌 진지한분위기가 싫데요ㅋㅋ)
위로도 안되고 ㅋㅋㅋ
위로해주는게 그냥 힘내! 이러기만 하구ㅠ
술먹고 놀면서 기분전환해 이런식이에요ㅜㅜ
말도 잘 안들어줌ㅋㅋㅋㅋ
그래서 진지한얘기는 안하고
그냥 신나게 놀기만 해요🤣"
ENTP,진지한 이야기를 가장 싫어하는 유형입니다.
ENTP,Esfp랑 대화하는거 진짜힘들던데
ISTP,진지한 얘기 엄청 싫어하고 불편해해요ㅋㅋㅋ
ESFP,헐.. 그런거같아여 뭔가 진지한이야기할때 몸서리쳐진달까요 못견딘달까여 아몰랑 시전ㅎㅎㅎ
ESFP,헐.. 전 진지한 이야기도 좋아해요..!
ENTJ,무거운 얘기 싫어하더라고요
ESFP,넵ㅋ
ISFP,"저도 잘 못 쳐다보는 거 같아요.😅 죽도록 말 걸고 친해지고 싶은데 오히려 별생각 없는 사람이랑 더 가까워지고 좋아하는 사람이랑은 멀어지고 오히려 짝사랑하는 상대가 역으로 싫다고 느껴질 정도로 피할 때도 있어요.😔
너무 좋으니까 상대 잘 못보고 뚝딱거리는 건 어쩔 수 없네요.😏😋"
ISFP,"아무 관심 없는사람: 너무 편하게 대해서 빠르게 친해짐
좋아하는 사람: 이사람한테 하는 모든 말 행동 신경쓰여서 뚝딱거리다보니 친해질수없음...눈도 못마주침 최대 플러팅은 옷 잘입는거임. 선톡, 칭찬,눈마주치기 등등은 상대방이 부담스러워서 도망갈까봐 절대못함

이런타입입니다 저는 ㅜ"
ENFP,"우와.. 옷잘입는거 공감
저만날때 무슨색좋아하냐구 골라달라고 하면서 둘중에 하나 고르라고 하더니 뭐지?하면서 골랐는데
제가 고른색으로
옷입고 왔다구 하더라구요ㅋㅋㅋ
아 추억돋네요🤣"
ENFP,"잘 못쳐다봐요ㅋㅋㅋ
제가 딴곳 보고있으면 그때 뚫어져라
쳐다보고 눈마주치면 당황하고
귀빨개지고 뚝딱거리고
뚫어져라 쳐다보는데 몰래 쳐다봐요ㅎㅎ

지금은 편해져서 잘 만 쳐다보는🤣
그땐 귀여웠는데..🤭"
ISFP,저는 잘쳐다봅니당ㅎㅎ; 상대와눈마주치면서 대화하는걸 선호하다보니요
ISTJ,와..진짜 이런댓글을 기다리고 있었어요.. ㅜㅜ눈물납니당 감사해요~
ISFP,"윗분 말씀대로 저도 문제가 해결이 되야 그 다음에 돌아보는 성격이에요
문제가 해결이 안되면 주변이 보이지도 않고 그것만 잡게 되거든요
지금은 그냥 냅두시는게 좋아요
어머니 문제가 해결되면 신경 못써줘서 미안하다고 연락이 올겁니다~"
ISTJ,정말요ㅜㅜ위로가 되네요 정말 큰 위로가 됐어요 감사합니다!
ISTJ,잇프피들이 그런가보네요ㅜㅜ전 힘든상황 있어도 남친이 우선이라 연락은 계속 하려는 편이거든요..ㅎ 나는 이런데 얘는 아니구나..싶어서 속상했는데 댓글들보며 마음이 놓여요.. ^^
ISTJ,감사합니다 안그래도 나 신경안써도된다고 엄마 잘 보살피고 너도 밥챙겨먹으라고 톡 남겨놓으니 고마워 연락할게 라고 답장왔어요 넘 슬프네요 해줄 수 있는게 없으니..ㅜㅜ 얼른 내일이 와서 이 상황이 끝났으면 좋겠어요 혼자 버티고있는 남친도 안쓰럽구ㅜㅜ 상황정리되서 만나면 토닥토닥 해주려구요~
ISFJ,"제 남자친구도 원래 그랬어용ㅎㅎㅎ
요즘따라 애가 힘없어서..ㅜㅜ"
ISFJ,"일처럼 안 느껴지게 할라고 편하게하고 있어요.고민 있냐고 물어도 남자기도하고 잇프피라 말을 잘 안해용 그냥 묵묵하게 기다려주는게 맞더라구용.
며칠동안 너 왜이러냐궁..제가 부담스럽게 물어보고 왜케 달라졌냐궁하고 그랬거든요.
혼자만의 시간이 필요하다고 요즘 축 늘어진다면서..아무것도 하기 싫대요.그러면서 저한테는 미안해하고 좋아한대요.
이런 이중면을 띄고 있어서 미안하다고 계속 그러네용.
저는 갑자기 왜이러질 ㅜㅠㅋ하고 어색해지고 눈치보이다가..잇프피님이 제 다른글에 답변한것처럼 편하게 대하고 부담스럽지 않게~~에너지 소비가 크지않게 대하니까
애교많아지고 평소처럼 저한테 대하더라구용.
근데 아직도 고민과 무기력??우울 가을타는것 같아서 남자친구가 놀자고 할때까지 물흐르듯이 잘 지낼려고해용.ㅎㅎ고마워용"
ISTP,"맞아요 종종 자기혐오를 좀 하더라구요 저도 느끼고는 있어요 자기자신이 맘에 들지 않아 바뀌려는 모습은 좋으나
이게 너무 시니컬하고 쿨하고 세상과 등지듯이 나만의 길을 간다 뭐이런 이미지로 가고 싶어하는게 보여요
근데 그러기엔 사람한테 너무 휘둘리고 정많고 그 성격대로 갈수가 없는 성격이라 그냥 본성격대로 살았으면 하는건데 참..볼때마다 안쓰럽네요"
INTJ,흠 Fi가 높은분들께 종종 보이더라고요
INFJ,3333333
ISFP,세상 잇프피들은 다 똑같네요 ㅋㅋㅋ🌞
ISFP,오 남친분도 잇프피시군요 잇프피들 특인가봐요 티내기 싫어하는거 ㅋㅋㅋ
ISFJ,저도 잇프제인데 비슷해요! ㅋㅋ 좋아하면 티를 어떻게 내시는 편인가요?
ISFP,"티는 안 내고 일부러 웃긴 모습 보여주고 털털한척해요 ㅋㅋㅋ 좋아하는거 안 들키고 싶은 마음 때문에 그런건데 상대는 그런 제 모습을 보고 점점 저를 편하게 생각하면서 결국 고백하더라구요?(친한 친구로만 생각할거 같은데 그것도 신기..) 근데 막 망가지는 모습을 보여주거나 그런건 또 아니고 그냥 어색함이 싫어서 털털한척 해요
너무 떨려서 눈도 못 마주칠 정도로 좋아지면 그냥 냅다 피하는데 상대는 자기 싫어하는줄 알고 오해하기도 한답니다.. ㅠ 잇프제도 그런가요??"
ISFJ,"네 저도 좋아하는 마음이 생기면 숨기기 바쁘고 그냥 좋다고 하면 되는데 괜찮은거 같은데?라고 빙빙 둘러 이야기 해요ㅋㅋ 상대가 눈치챘으면 좋겠다 너가 표현해줘!라고 마음속으로 외치고 있어요ㅋㅋㅋ

그래서 제가 좋아하는 잇프피가 있는데 서로 숨기는 게 보이는데 티를 못내겠구 빙빙 돌려 이야기해도 뭔가 표현을 안해주고 도망가는 거 같아서 참으로 저도 답답 상대도 답답한 상황입니다!"
ISFP,"isf들이 문제군요 ㅋㅋㅋ 
한쪽이 먼저 신호를 준다면 겉잡을 수 없이 시원시원하게 표현할텐데 그 신호의 시작이 어려운 것 같아요ㅠ 근데 또 서로 숨기니까 상대방 마음이 뭔지도 확실히 모르니 먼저 다가가기도 애매하시겠어요
‘표현을 먼저해줬으면 좋겠다, 눈치챘으면 좋겠다’ 이부분 정말 공감…
그래서 잇프피인 저는 먼저 다가와주는 E랑 많이 사겼던 것 같아요
잇프피는 뭔가 .. 지켜보는 주변인들이 더 속터지는 ㅋㅋ 그런 짝사랑을 즐기는 것 같아요 ..(약간 변태..) 
근데 변덕 있고 모순 심한 잇프피들이라 내 자신도 진짜 내 마음이 뭔지 헷갈릴 때도 많습니다 
그래서 표현을 더 아끼는게 아닐까 싶어요"
ISFJ,그런가요? 그래서 이러단 고백도 못해보겠가 싶어서 호감신호를 조금더 적극적이게 하고 있습니다 ㅎㅎ 신호 줄때까지 단계 계속 높일 예정이구요! 고민상담 받은 거 같아서 좋네요~ 감사합니다!
ISFP,"제 남친도 같은 잇프피인데 저는 티가 많이 나는 타입인데 남친은 진짜 티가 1도 안나더라구요
고백하면서 여태 숨기느라 힘들었다고 하더라구요ㅋㅋㅋ"
