mbti,comments
ESFP,헐 저도요......ㅋㅋㅋㅋㅋㅋㅋ 너무신기해요 저희는 만난지 3주됐는데 내년 2월에 예비신행이라면서 취소불가한 해외항공권도 끊었어요....ㅎ ㅠㅠ 둘다 잘 만났으면 좋겠네요오
INTJ,엔프제엔프피 나오는 남자친구라 그런지 첫 과정부터 다 공감요 ㅎㅎ 3년차인데 한결같은 편이에요 ~
ESFP,우와 INTJ와ENFJ의 조합이라 뭔가 안맞을 것 같은데 인연이 또 있나봐요 ㅎㅎ 제옆에있는 분도 한결같으면 좋겠네요 ㅎㅎ
INTJ,ENFP>ENFJ이긴 해요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ JP 다른 조합이 더 좋은 거 같아요 ㅎㅎ
ENTJ,저도 엔프제남친 완전 비슷하게 사겼고 결혼준비 중이랍니다❣️이쁜 사랑하세요!
ISTP,계속 올려주세요!!!!!!!!!!+_+
INFP,꺄 알겠습니다!! 먼가 관계에 진전이 있다면 꼬옥 올릴게용 ㅎㅎ
INFP,머를용??
INFP,다른 말 다 종합해 봤을 땨 제가 느끼기엔 간접 고백 같진 않았어요 ㅠ 토요일에 만나기로 해서 다시 말 해보려고요
INFP,넵 감사해요!!!
ENFJ,헤헤좋네요~~
INFP,좋아해주시니 다행이네요 ㅎㅎ 앞으로도 자주 올려볼게용!!
INFJ,고백햇을때 저리 나오면 일단 냅두는게 맞는거 같아요 아침에 자잘한 인사는 미안해서인듯
INFJ,네 그게 나으실듯 ㅠㅠ 자기가 아쉬우면 다가올거에요
ENTP,"호감이 1-10로 가정할수 있을때 사귈 호감까지가 8이라고하면 아직 5-6정도로 사귈만큼의 호감이나, 신뢰감(확신)은 들지않아서 아닐까요? 저라면 저는 잘해준 후 같이 거리둘것 같아요. 생각할시간 충분히 주고 내가 이렇게 잘했지만 너가 아직 만나고 싶지 않으면 어쩔수없지 이런마음으로요!!"
ENTP,"책임감이 있는 편이라 사귀기전에 고민을 많이하는듯해요 지금 긴가 민가 한 상태인것 같은데
안읽씹 할거같아요 나를 좋아하는쥴 알고 고민중이였는데 연락이없네..?̊̈ 뭐지? 이런 생각들게요 ㅋ̊̈"
INFJ,상대가 호감표시하면 거부의사일때 확실히 끊어주는게 인프제인데 저분은 거부하면서 연락한다니 연애는 하기싫고 썸은 타고싶은건지...좋은느낌은 아니네요;;;
INFJ,네 그렇게 말한거보면 확실히 아닌거니 작성자님을 위해 멀리하세요~
INFJ,"그런가요. 전 주위사람들이 ""저한테 호감표시하면 손절당한다""는 얘기들을 우스갯소리로 하는데 오해받는게 싫고 특히나 나한테 호감있는 사람이랑은 제대로 된 대화가 되지않을것같고(어떤 고민상담이든 나를 좋아하니 본인 유리한 쪽으로 할것같아서) 이어나갈 이유가 없는것같은데 이해가 잘 안되네요"
INFJ,"혼자 있고싶으면서 사람을 그리워하는거 맞아요ㅎ
주위에서 벽이 느껴진다고 하는데 그런얘기 듣고 맘을 터놓고 애정을 나누자는 생각도 많이 들고요
나이 들수록 그냥 가벼운 인간관계는 별로 맺고싶지가 않아요 소수라도 진정 나를 이해해주고 나도 이해할 사람만 옆에 두고싶은 맘이라 희망고문으로 오해받을 사람은 옆에 두고싶지가 않아요 그게 상대를 위한거라고도 생각하고요"
INFJ,"원래 인프제는 안그런데 왜 저런 행동을 하는지 무언가 빠진게 없나 싶기도 하네요.

확실히 명확하게 우리 관계 뭐냐?
사귀는거니? 나 좋아하니?? 라고 물어본게 맞나요??

아니면 흘러가듯 장난하듯 스치듯 얘기한건가요.

저도 ESTP여성과 비슷한 경험이 있어서 좀 더 깊게 물어봅니다."
INFJ,"그렇다면 명확하게 마음을 전달하셨네요

스킨쉽이
포옹했거나 키스를했다면.

인프제가 아닌 저 사람이 나쁜사람이 맞네요.

만약 그게 아닌 손잡기정도? 만 했다면.
무언가 다른 이유가 있을수 있습니다."
INTJ,"과거 인프제 나왔고 엣팁에게 고백도 받아봤는데 (제가 여자)
저런 멘트는 확실한 거절로 보시면 되요, 이성적으로는요
기본적으로 성별관계없이 다 그정도로 친절해서 종종 고백들 하더라구요 ㅎㅎ"
ISTP,"신기하다 .. 너무너무 다르당ㅋㅋㅋㅋㅋㅋㅋ
잇팁: 앞에서 욕하면 듣는 사람은 나인데 욕은 좀 그렇지 않아? 이미 지나간 일인걸.. 아직까지 마음에 담아두면 너만 손해야 아무튼 오늘 하루 너무 고생 많았어..! 기운차려

엔프제의 사랑방법도 교육받고 갑니당😍 
엔프제분 만나면 공범+새끼의 어휘를 이용해서
간택당해야 겠군녀🥰"
ENFJ,힝 ㅠㅠ 좋아 빨리 죽여줘!!
ENFJ,마자요ㅜㅜ
ISTP,인프제는 뭔가 저로서는 속을 모르겠어여 아버지가 인프제라니 너무 부러워여.. 🥰🥰
ISTP,헉 인프제가 괜찮은 사람인지는 어떻게 알수있나옄ㅋㅋ 그리고 인프제는 화낼때 어떻게 하는지 너무 궁금하네여
INFJ,와. 친절과 다정 차이 공감되네요. 이렇게 알아주는 따님이 있어 아버님이 부럽네요
INFP,이거 뭔지 너무 잘알 ㅋㅋㅋ
ENFJ,정성 담은편징. 편지!
ENTP,남자친구의 약점 하나만 적어주신다면?
INFJ,일의 노예ㅋㅋㅋㅋㅋㅋ😉
INFJ,"상대방을 먼저 챙긴다
꾸준히 먼저 연락한다
상대가 좋아하는 행동을 한다 (티안나겠지만 의도적일것임)"
INFJ,저는 요즘사람답지 못하게 대면보다 카톡장문이 가장 편하네요.. 요건 제가 특이할지도🫠
INFJ,주것으요 근데 이제 동물보면 살아나요ㅋㅋㅋ 진짜 대단한 인간성 가진 사람봐도 존경심이 피어오릅니다✨️
INFJ,앗 집순이는 문화활동 하지 않습니다... 산책이 다에요😊
INFJ,"카톡, 유튜브, 넷플릭스, 엠헬카페 봐요
저는 항상 혼자 다녀요ㅋㅋㅋ"
INFJ,앗 아뇨ㅋㅋㅋ 애인이써요
INFJ,한마디로 저와는 다른 매력을 가진사람? 입니다
INFJ,"오 맞아요ㅋㅋㅋㅋ 저라는 사람을 있는 그대로 받아들여주는사람... 체고👍
사실 서로 비슷한점이 꽤 있는듯해요"
ESTP,"인프제를 악기에 비유한다면
뭐라고 생각하시나요?"
INFJ,피아노? 마음먹기에 따라 완전히 다른소리를 낼수있다는 점에서 피아노 같아요 🎹
ESTP,"오... 이해가 가네요

기본적으로 낮은톤부터 높은톤까지 소리낼수있는 범위가 넓으니
과연...?!ㅋㅋ"
INFJ,좋아하는 인프제 있으세요? (역질문)
ESTP,있습니다ㅎㅎ
INFJ,그럴것 같았습니다요😙
ESTP,"뜨끔...?!

ㅋㅋㅋ"
INFJ,언제 고백하시나요? 혹은 다가가시나요 다른분들처럼 썰 풀어주시길 은근 기대하는중..🥰
ESTP,"속도를 올리자면 얼마든지 올릴 수 있지만
되도록이면 맞춰가려구요ㅎㅎ"
INFJ,좋은소식 기대하겠습니다🤭 기대되는 잠재적 커플들이 너무 많네요
ESTP,감사합니다ㅋㅋ
INFJ,아뇨 너무 감사합니다😭 절하고 싶을듯... 마음속으로 했을지도요
INFJ,넵! 썸에서 발전하시기를 응원합니다
INFJ,강아지는 분양 받으신건가요 받기전에 걱정은 안되셨어요 받고나서 지금은 후회하지 않으신가요? 제가 요새 강아지랑 같이 캠핑 가는 로망에 잡혀서요 키울자신이 없어서 걱정입니다 강아지에 마음뺏긴적은 3년정도 된것 같아요 아는 지인 강아지 맡아서 3개월정도 챙긴 경험이 있습니다
INFJ,"강아지는 키운지 이제 5년이 넘어가서 너무 익숙한 존재입니다ㅋㅋㅋ
키울 자신이 없다면 추천드리진 않습니다🥲 특히 멍멍이 애기때는 졸졸 쫒아다니면서 배변훈련 앉아 기다려훈련 사회화훈련 등등 교육시켜야 할게 많고 이갈이 시기에는 온 집안 물건을 난장판으로 만들어 놓는답니다... 저희집도 버린 물건이 한두개가 아니에요 쇼파도 버려졌어요ㅋㅋㅋㅋㅋ
모든 마음의 준비가 다 되었을때 고려해보심이 좋을듯합니다! 좋은 선택하세요👐"
INFJ,감사합니다 역시 쉬운게 아니네요 제가 온전히 책일질수 있을때 해야겠습니다
ENFP,"안녕하세용 :) INFJ 남과 연애한지 한달 정도 되었는데 ㅎㅎ 밖에서 놀다보면 텐션이 낮아지는게 실시간으로 보이더라구요ㅠㅠㅠ
계속 끌고다니기에(?)는 뭔가 미안해서 이럴 땐 어떻게 하는게 좋냐고 물어봤는데 그냥 가만히 놔두고 원래대로 해도 된다고는 하는데
밖에서 기빨린 상태에서는 어떻게 해주는게 좋은지 궁금합니다 ~!!ㅎㅎ"
INFJ,"그나마 기를 충전할수 있는 실내로 들어가시거나 사람이 많이 없는곳에서 둘만의 오붓한 시간을 보낸다거나 하면 좋을것 같아요!
근데 내향인들은 밖에 나오면 기가 빨리는게 디폴트라서 너무 걱정 안하셔도 돼요ㅋㅋㅋㅋ 그냥 두셔도 됩니다 본인도 모르게 그런 순간이 찾아오는거라서😹"
ENFP,ㅠㅠ 집에선 제가 텐션이 떨어지고 밖에선 인프제가 텐션 떨어지고 ㅋㅋㅋㅋㅋ 반반씩 집/밖에 있어야 겠어요ㅠㅠㅋㅋㅋ
ISFJ,엔티제가 주변에 희귀하고 잘 없어서 모르는데 엔티제의 연애스타일은 어떤가요?
INFJ,"솔직함 돌직구 확실하게 표현
이 삼박자가 잘 어우러진 사람 이라고 봅니다 근데 이제 엄청난 일중독자에요👍"
INFJ,글을 적으심에 흡수력이 있으시네요 읽다보면 빠져들어요 술술 읽히고요
ISTP,앗 .. 좋게 봐주셔서 감사합니다 :)
INFJ,ㅎㅎ
ISTJ,"인프제- 나는 함께하지 못한 15년의 시간을 알고 있잖아요. 그때 누나는 얼마나 더 예뻤을까
엣팁: 아 15년엔 못비비지ㅋㅋㅋ킹정이누

🥹🥹🥹 부럽다 진짜"
ISTP,ㅋㅋㅋ 성향차이가 뚜렷하네요 인프제가 계속 저러니 제가 더 소중히 대하려 하다가 가끔 고장납니다 🤣🤣
ISTP,와 역대급!!!ㄲ ㅑ !!!!!
ISTP,인프제 참 사랑스럽습니다 😊😊
ISTP,오 ㅏ!!! 갑자기 제 소개팅남 인프제가 순간 생각난 순간이엿어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ갑자기 확 스쳐지나가네요 ㅋㅋㅋ
ISTP,잘 버리셨습니다 (단호)
ISTP,"ㅋㅋㅋㅋㅋㅋㅋㅋ 다른
사랑 찾아 떠나는중입니다 ㅋㅋㅋ"
INFJ,ㅎㅎ달달하네요 제. 잇티제남친은 10년전 드라마보고 송혜교 이쁘다는 저에게 10년전엔 자기가 더 이뻤어하더라구요ㅋ알고지낸지 1년도 안됐는데 10년전의 절 본줄..ㅋ
ISTP,앞으로도 뭐든 다 얘기할겁니다 전혀 고민거리도 아닌데 혼자 생각 많이하다 사고칠뻔했네요 ㅋㅋ 저 달달함이 얼마나 갈까요 ㅎ
ISTP,요즘 장꾸미가 스물스물 올라와서 저런 멘트는 별로 없긴 합니다. 연애 좋은거네요. 진작에 할걸
ISTP,인프제에 대한 환상이 ..^^; ㅎ
INFJ,인프제절미 ㅋㅋㅋㅋㅋ
INFJ,주접에도 길 들여지거나 맞장구 쳐 주는 인프제가 있다면?! ㅎㅎ 그럼에도 순수하다면? 앙 깨물어줘야 쥬
ENFJ,글을 읽었을땐 남성분이 엔프제라고는 느낌이 잘 안드네요…
INFJ,"많이 달라요. 엔프피는 덜렁대서 손이 많이 가는 쪽이라면, 엔프제는 일부러 손이 가게 만드는 거(뭘 함께하고 싶다던지) 빼고는 차분하고 생각이 많아서 그런일은 잘 없어요"
INFP,ㅋㅋ 제가 지웠어여 부끄러워성.. ㅠ
INFP,네엥 알겠습니당
INFJ,부끄러우실수도 있죠 뭐 저는 괜찮아요 뭔일있나 했어요 댓글에서 험악한 뭐가 있었나
INFP,아녜요 감사합니당
INTP,"먼가 따수운 .. 인류애 느껴지는
글 .. 이네여"
INFJ,"읽는 내내 함께 행복해지네요
인프제분도 작성자님도 서로를 알아보고 이런 사랑도 주고받는다는게 좋은사람이고 성숙한 사람이기에 가능한거겠죠
주는기쁨 받는기쁨이 같이 어우러지는게 진정한 사랑이라고 봐요 항상 감사하는마음으로 서롤 바라본다면 쭈욱 계속되지않을까싶어요 행복한 사랑 하세요~^^"
ENTJ,어머 좋은 말씀 감사합니당! 인프제분들은 다들 마음씨도 따뜻하고 말 한 마디가 참 마음을 움직이는 것 같아요 ㅠㅠ 항상 서로 감사하는 마음으로 오래도록 같이 했으면 좋겠다고 말해 주고 와야겠어요ㅎㅎ 인프제님도 항상 행복하세요 ❤️
ESTP,차단 박아버려요.. 뭔 좆의 숙주도 아니고..
ISTP,좋아해주셔서 감사합니다 (..) 전화하는 거 그거 별거 아니더라고요 ㅎ 오늘도 행복하게 보내세요
ISTP,앗… 감사합니다 ^^;; 종종 올려보도록 할게요
INFJ,몽글🫧 너무 좋아요 이렇게만 달달해쥬세요 서로를 이해하고 배려하는 모습이 아주..🥹
ISTP,가끔은 지나친 배려는 독이 될거 같기도 하지만요 😂😂 참 다른 두 사람이기에 더 많이 노력해야 합니다 ^^
ESTP,하 유자맛님 글 계속 보면서 구독까지하구잇는데 정말 너무 달아요 달아....🫠
ISTP,상대분의 마음을 몰라서 혼자 삽질하는 거 아닌가 싶어 갈팡질팡하며 하나씩 올려봤을 뿐인데.. 감사합니다 ^^;;
ISTJ,(대충 떼쓰는 여우 이모티콘) < ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅌ
ISTP,뭔지 아시겠죠? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘도 인프제분은 떼 쓰는 중 … 😅
ENFJ,엠티떠나서 걍 회피형 아닐까요??
ENFJ,"한달이나 지났지만 아직 지키지못한약속(생각정리하고 연락준다)를 지키고 싶지 않아서 언팔한것같은,,
마음정리는 애초에 끝났을거고 굳이 생각정리한거도 알릴필요없다-책임감가질 필요없다-에서 나온 언팔인것같아요"
ENFJ,징짜 회피걸러야해요ㅜㅜ화나네요 예의없는 이별
ENFJ,"솔직히 이별만큼 중요한순간에 회피를 하냐, 안하냐가 회피형으로 갈리는 중요한 부분인것같아요
회피형들이 제일 힘들어하는게 갈등, 이별이니까요..."
ENFJ,"만난경로, 교제기간, 1주간 만나는 횟수, 거리, 싸움 빈도 한번 적어주세요."
ENFJ,"아 자매님… 글을 읽렀을 땐, 남성분이 쓰니님을 어려서부터 호감 갖었던 것 같아요. 그래서 커서도 연락 했던 것 같고. 저희 유형이 잠수이별이나, 카톡 통보 이별을 하는 경우가 희박할 정도로 케이스가 적은데… 아마 그 남성분이 6개월 미만 목표로 양다리 걸쳤거나, 불건강한데 교제중에 숨겼던 사람 같아요…."
ENFJ,"휴… 그 x 놈을 대신해 제가 사죄를
표합니다. 당언컨데 그 xx는 제때 연애, 결혼 못 하고 사람으로 평생 고생할겁니다. 쓰니님은 빠른 시일 내에 마음의 상처 회복하고 좋은 인연 만나시길 기원하겠습니다 ㅎ"
INFJ,"저도 글쓴이님이랑 비슷해요. 
아프다고 하면 어디가 아픈지 병원은 갔는지 필요한 건 있는지 이렇게 다 물어보고 많이 힘들겠다 까지 하는 편이에요. 

근데 제가 힘들고 피곤한 상태에서 저렇게 너가 F였으면 좋겠다 라는 말 들으면 갑자기 피곤해지고 공감해주기 싫어지기도 해요.. ㅎㅎㅎ"
INFJ,저도 그렇게 무지성 공감아니네요
