mbti,comments
ENTP,"음 이상주의적인 부분이 있으시네요 ㅎㅎ
사람 자체에 기대를 하지 않기 때문에 실망을 느끼지도 않고,
원래 모든 사람은 다 내면에 악이 있지만 사회적으로 지킬 것들이 있어서
감추고 산다고 생각하는 저로써는 같은 엠비티아이지만 전혀 달라서 흥미로워요.

모든 사람이 순수하다면=욕망이 없어야 하는데, 욕망이 없없다면 이렇게 과학적,경제적으로 발전할 수 없었겠죠

스트레스를 받아하신다니 안타깝지만,
지금 이렇게 잠수타고 회피함으로써 얻는 게 큰지
힘들고 스트레스 받을 걸 감수하고 조금 변해보려고 했을 때 얻는 게 큰지
현재뿐만 아니라 미래도 생각해서 잘 결정하셨으면 좋겠어요"
INTP,"전 ""인간은 대부분 선하다""를 전제로 살아서 그런가봐요 ㅠㅠㅋ 변하고싶지는 않은것 같고 얻을것도 크게 없을것 같은데ㅜ남편얻는덴 문제가 있으니 문제가 있는것 같기도 하고...!!! 위로의 말씀 감사합니다"
ENTP,"전 완전 바뀌라고 강제하려고 말했던 건 아니고,
스트레스 받지 않으셨으면 하는 마음에서 얘기드린 거였고, 혹시나
기분 상하실까봐 걱정 중이였는데
잘 받아들여주셔서 감사합니당

같은 전제를 가진 좋은 분과 만나시길 바랄게요~!!"
INTP,ㅠ ㅠ정성스럽게 생각해주셨는데 그방향대로 못하는 제가 죄송하죠 흑흑ㅠㅠ 감사합니다!!
INTP,"저는...새로운사람 만나는건 즐기는데, 깊게까지 들어가기가 정말 너무너무힘들어요. 깊게 들어오려고하면 철벽을 치는듯 .. ㅠㅠ 저도 고민이입니다 ㅋㅋㅋ 스몰톡도 의미없고 감정소모되는것같구요. 인간관계 그래서 전 좀 포기했습니다"
INTP,저도 이제 좀 포기해야하나 이런 생각이 들어요 요며칠 ㅠㅠㅋ 뭐 안해도 혼자 잘놀긴해요ㅠ 그래도 박력있는 남편한명 있으면 좋겠는데...
INTP,저 5개월째 히키코모리중요;; 블로그빼고 다 잠수 질문만 대답중
INTP,저도 블로그빼고 다잠수할건데ㅠ 블로그친구라도 하실래요...?
INTP,오 좋아요 ㅋㅋ 별거없지만 https://m.blog.naver.com/hyebinggu 여기에용
INTP,방금 신청했어여 ㅠ매우 열심히 기록하고 있담니다
INTP,히키도 만나야 결혼을 하지않냐능?!?!
INTP,저완전 히키코모리…. 기빨리느니 심심한게 나은거 같읍니다 결혼은 언제하죠?
INTP,저 약간 진지하게 평생꿈이엇는데 포기할까 생각중임니다 ㅠ
INTP,"잠수...의 기준이 모에요?
그냥 일단 현실 세계와 연을 끊고 싶긴 하네요 푸항항"
INTP,"책에서 그렇게 사람들은 말을 해야 사랑받는줄 안다고 하길래 하기 시작한것 같아요. ""나는 꼭 애정표현을 해줘야 알아서 애정표현이 듣고싶어""라고 말씀 하시면 될것 같슴니다"
ISTP,음 기억하고 한번 말해볼게요 !
INTP,"사귄지 얼마나되셨나요?
저같은경우는 사귀어도 사랑한다는 말하기까지는 좀 걸리는거같아요
그래도 상대가 대놓고 요구하면 해줄수는 있는데 그게 진심은 아닐수도있어요(형식상해주는 말로 들릴수도 있겠네요)
마음으로 우러나는 표현은 좀 걸리는 편이라.. 그런걸로 전 연인들이 많이 지쳐했던 거 같아요.
차라리 먼저 사랑한다고 해보시면 어떨까요
먼저 사랑한다고 하시고, 나도 사랑한다는 말 듣고싶다고 요구를 해보시는게 좋을거같아요"
ISTP,"사귄지는 정말 얼마 안됐어요.. 한 2주차..?
사실 사랑해는 섣부를 것 같아서 좋아해, 이쁘다, 귀엽다 이런 말들을 듣고 싶은 마음이 큰 것 같아요 ㅎㅎ
나를 정말 좋아한다는 듯한 느낌이 필요한가봐요 !"
INTP,"ㅋㅋㅋ 그런거 진짜 잘안하긴하는거같아요 ㅜㅜ 서운하시겠다 ..
근데 인팁은 정말 거울같아서 상대가 하는만큼 따라하려고 해요. 물론건강하다는 가정에서요!"
ISTP,"원래 저도.. 거울같은 면이 있어서 상대가 하는 만큼 했었거든요..
뭔가 애정표현 같은게 나오면 쑥스러운지 그냥 대화에 엄지만 누르고 딴말하는게..
점점 서운한 감정이 올라오는 것 같아서 ㅠ 그래도 제가 한번 계속 해봐야겠죠.."
INTP,맞아요 ㅋㅋㅋ 잇팁이랑 인팁이랑 한끗차이라 ㅠㅠ Ixtp의 한계일까요 ㅠㅠ 그래도 어느순간 마음열고 더 댕댕이같아질거에요 ㅋㅋㅋ 2주면 .. 아직 낯가릴때라
ISTP,"그쳐.. 그래서 저도 아직 섣부른가? 하면서 생각은 하고 있답니다 ^_^ ㅎㅎ..
2주면 사실 정말 얼마 안되기도 했고,, !
혹시 뚱냥님은 보통 연애할때 편해지는 데까지 얼마나 걸리셨어요~?"
INTP,저는 말많아지면서 표현하는시기는 1달2달은 넘겨야되는거같아요 ㅎㅎ 썸탄거에따라서 다르겠지만요
ISTP,"썸은 한 2달 정도..?
2달 정도 연락하고 3번 만났고..
첫번째 만남에 호감 확인하고 세번째에 인팁이 먼저 사귀자고 했어요.. ! (사실 안하면 네번째에 제가 하려고 드릉 하긴 했음)
분명 처음에 비해 편해진 것은 맞는데 서로 아직 낯가리는 시기인 것도 맞는 것 같아요 ㅎㅎㅎ
1달, 2달이라 역시 아직 섣부른 걱정이고 서운함이겠죠!"
ISTP,"으음 사랑해는 섣부른것 같고, 나 좋아해?라고 물어보며 확인정도는.. ㅎ.......ㅠ"
INTP,해달라고하면 신경써서 해줄꺼에요.. 상대방이 이런생각 하고있을줄 모를것 같아요
ISTP,"징징거리거나 강요로 들릴까봐 방식을 조금 고려 중에 있답니다 .... !
나 좋아해? 하고 좋아한다는 표현이 오면 왈칵 울어버릴듯.."
INTP,잘 못하기는 하는데 안하는 건 아니에요 상대가 말로 하는 표현을 원하면 합니다.. 오글거리고 어색해하면서ㅠㅠ
ISTP,"아 근데 이 댓글을 보니 제 인팁에 대해서도 다시 한번 더 생각해보았는데..
제가 뭐 하자 이거 할까? 라고 하는 말에는 전부 yes 라고 대답하긴 하더라구요..
하긴 뭐.. 행동으론 확실히 이 친구는 날 좋아하는구나 라는게 느껴지긴 해요.."
INTP,"넹 말보단 행동파입니다!
해달라고 하면 뚝딱대며 할걸요
먼저 하는 건 아주 드물겠지만요"
ISTP,힝 🥲 답변주셔서 감사합니다 ! 혹시 쪽지 나중에 드려도 괜찮을까요? 귀찮으시려나 ..
INTP,아니에옹 궁금하신 점 있으심 편하게 쪽지주세용😚
ISTP,감사해요 ♥️
ISTP,그럴수도 있겠어요.. ^_^.. ㅎ핳핳ㅎ .. 근데 1도 없는데!!! 그렇게 느끼면 굉장히 곤란한데!
ISTP,후 제가 한번 스며들게 만들어야 하나요..!?!?! 흐엥 답변 감사해요 !
INTP,"사랑해 좋아해 같은 표현을 받았을 때 고장나는 느낌... 그런 오글거리는 표현보다는 보고싶다, 생각난다, 귀엽다, 설렌다, 걱정된다, 안고싶다 등등 이런 표현들이 상대방이 해줬을 때 저도 표현하기가 쉬웠던 것 같아요 ! 첨엔 적응 안됐는데 사랑해보다는 부담없는 표현이여서 자연스럽게 스며들었던 것 같아요. 상대방이 요런 표현들을 계속해서 써주면 인팁도 스며들지 않을까요~??"
ISTP,호오.. 쪽지 드려도 괜찮을까요?
INTP,넹
INTP,카톡 고백이 되는거였다고요?
ENFJ,"와 t의 고백 ㅋㅋㅋㅋ 수치로 말을 하네요
100퍼는 아니지만 70정도 좋아해
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저라면 상상도못할! 진짜 인팁 너무 특이하다고 느껴요. 너무 무드도 없고 그런데 귀엽고 솔직해보여서 또 나쁘게 보이진않네요 ㅎㅎ"
ENFJ,제가 거의 t만 사귀었는데도 인팁고백은 진짜 특이하네욬ㅋㅋㅋㅋ 근데 제가 좋아하눈 사람이면 또 귀여워보일듯 ㅋㅋㅋ
ENFJ,"와 근데 완전 정밤대네요
Esfj intp니까 정반대시네요 ㅋㅋㅋ!!"
INTP,좋아하는거예여 완전좋아해 하기엔 뽀랑님에게서 자신에대한 기대치가 높게? 생겨버릴까 걱정에 저러는듯해여 잔잔한편안한 연애를 그리구있을수있겠다싶네여
ISTP,말 안한대놓고 바로말하네 의지박약이신분
INTJ,"멋지네요
바로 저런게 돌직구죠"
ENTP,전 무조건 맛있는거 먹기 + 전시회 같은 차분하면서 볼거리 생각할거리 많은 공간 좋아해요! 시끄러운거 싫어해용
ENTP,"저는 새로운 곳에 가보는 걸 좋아하고
북적거리고 에너지 넘치는 것고 좋아요
근데 맛있는 건 필수입니다!
양 적고 맛잇는거 안되고
양 많고 맛있고 가성비도 좋아야 맘편히 먹을 수 있눈 거 같아요 ㅋㅋㅋ"
ENTP,"같은 유형이라고 취향까지 다 같진 않을 거예요.
저는 미술관이나 영화관 가는 거 좋아합니다. 예술 문화에 흥미가 많고 정적인 활동 좋아해요. 그래도 카페에 가만히 앉아서 말하는 거보다는 공원이라도 걸으면서 얘기하는 걸 더 좋아합니다. 먹는 건 크게 중요하지 않은데 좀 재밌으려면 안 먹어본 거요. 맛보다는 새로운 경험을 즐기는 거 같아요.

상대분과 직접 대화해 보시면 어떨까요? 어디로 갈까 뭘 할까 이것만으로도 즐거운 소재가 될 거 같네요 :)"
ENTP,새로운건 웬만하면 다 좋아요 새로운영화 새로운곳여행 새로운맛집 새로운곳가서 쇼핑 등등 그래서 이벤트 축제 팝업스토어 전시 이런것도 환장합니다🥺🫶
ESFJ,"대화를 많이 안하시는게 아닐까요
충분한 대화을 해보세요..
그러고 이별을 생각하는거도 나쁘지 않아요
저는 무조건 내 서운함, 생각 말해봅니다 초반처럼 알아가고 맞춰가는 시기는 나중에 없으니까요..!"
