mbti,comments
ESFP,사실 저도 완전히 꽂혔다기보단 좀더 알고 싶은 마음이라 이정도의 마음으로 먼저 연락해도되는건지 고민이되더라구요! 잇프제 분들은 보통 소개팅 하면 확실히 맘에 들 경우에만 애프터 하시나요??
ENFJ,남친이 ㅣ잇프젠데 연락엄청해요 ㅠㅠ 거의 하루종일하는느낌... 근데 친구들이랑은 극절친아니고서야 약속잡을때+프사언급 정도만 선톡하거나 며칠잠깐대화하고 안하더라구요...? 연인이나 극도로친밀해야 뭔가 완벽히 터놓고 밀착돼있는거같다고 하더라구요 ㅠㅠ
ENFJ,네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ극호감이래요 ! 호감과 사랑없이는 모든게 귀찮고 의미없다고 생각된다고 하네요..
ISFJ,가족이랑도 특별한 이슈 없이는 먼저 연락 잘 안 해요..! 답변은 잘 하구요ㅎㅎㅎ;; 친구들이랑도 1년에 선톡은 한 2-3번? 만날 때만 하고.. 음 연인 한정으로만 소소한 얘기나 일상 관련 대화 매일 하고 있어요..
ISFJ,"연락하는거 좋아해요
선톡을 잘 못할뿐… 일상이야기 하시다가 속깊은 이야기, 힘든 이야기 가볍게 털어 놓으시다보면 잇프제 입장에서는 챙겨줘야겠다는 생각 들어서 편하게 연락할거에요"
ISFJ,네 선연락은 진짜 안해요 ㅠㅠ 저같은 경우는 먼저 연락 했다가 오히려 어색해지거나 거절당할까봐 안합니당…
ENTP,"그러게요..
그냥 제 반응을 회피하고 싶었던 것 같기도 해요..
감사해요ㅠㅠ"
ENTP,감사합니다ㅠㅠ
ENTP,"와...어이없....글쓴님 빡치진않던가요..저는 글만 읽었는데 빡쳤어요
무슨 이유가 됐던 이건 상대방에 대한 예의가 아니지않나요"
ENTP,"거기에 통보 한줄이 새벽5시반...?
와...저 같으면 그 시간에 구남친 대문 앞에서 꽹과리 치면서 나와 이색희야!!!시위했음"
ENTP,"진짜 너무 어이없고 이렇게 기본적인 예의도 없는 사람이었나 엄청 열받죠
지금도 사실 엄청 열받아요
근데 지금 제 감정을 뭐라고 표현해야 할지 모르겠어요..
좀 제가 부정적인 감정을 말로 풀어내서 이렇다 설명하는게 어려워서ㅠㅠ하.."
ENTP,"아 분류 안된 그 감정 어떤 느낌인지 알 것 같아요 ㅋㅋㅋㅋ남들은 잘만 표현하던데 저는 입에서 귀에서 정수리에서 김만 슉슉 나더라구요.
아놔 제가 대신 욕해줄께요. 이런 개나리십장생우리집개도퉤퉤할개껌보다도못한색희"
ENTP,"보통 차단은 정말 꼴도 보기 싫은 사람한테 하는거 아니에요..?
제가 뭘 그렇게 잘못했나 싶고..
전혀 갈등 상황이 없었는데..
진짜 이 감정 이 기분 뭐라고 설명해야 할지 모르겠어요"
ENTP,"본인은 그게 편해서 그렇게 한거고 지금 편하겠지만 온갖 상처는 고스란히 다 제가 받네요
그렇게 회피하는 사람이라면..
일찍 헤어진 게 다행인 것 같네요
감사합니다.."
ENTP,저런 사람들은 나중에라도 그런 부분에 대해 미안해하지도 않고 후회도 안하겠죠..?
ENTP,"저런 사람이었는데 스스로 떨어져나갔음에 하늘에 감사해야죠. 더 깊어지기 전에 타이밍이 좋은듯...
절대 슬퍼하지말고 열받은거 지인분들이랑 실컷 풀고 오세요."
ENTP,"많이 힘드셨겠어요..
오늘 어떻게 일을 하고 하루를 보냈는지 모르겠어요..
다시 온 전화 받아주셨어요?"
ENTP,"환승인가 생각까지 했지만
그렇게까지는 제 자신을 위해서 생각하지 않으려구요..
근데 좀 많이 아프긴 하네요. 감사합니다ㅠㅠ"
ENTP,"네..
얼른 털어내도록 하겠습니다 감사해요!"
ESFJ,할말 없으면 씹긴해요 애정이 그렇게 크게 없다면
ESFJ,저에게 읽씹이란 바이바이
INTP,한달뒤 다시연락오던데요ㅎㅎ보자고
INTP,넵
ISFJ,"밖으로 더 다녀야 E로 나오나요? ㅋㅋㅋㅋㅋ 전 밖에 많이 다닌다고 해도 잇프제만 나와요,,,,"
ESFJ,"여초회사에서 일하니 변하네요…ㅋㅋㅋㅋ
여초회사를 가셔야할거같아용.."
ISFJ,"저도 밖으로 많이 다니는데,,,
늘,,, 잇프제 입니다ㅋㅋ"
ISFJ,호감같은데요 두 분 다ㅎㅎㅎ
ESTP,"부담없이 다가가려면 어떻게 다가가면 될까용?

전 약간 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데 그렇게 가면 상대 입장에서는 부담스러울수도 있을거 같아서요 ㅠ"
ESTP,"교회라고해서 모두 친절하지는 않더라구요...

특히 저같은 경우는 이성관계에서는 싫으면 싫다고 말하는 타입이라서.."
ISFJ,관심 없으면 굳이 퇴근하고 금요일인데 안 볼 것 같습니다 어느정도 호감이 있어보여요!
ESTP,"그럼 부담없이 다가가려면 어떻게하면 될까용?

전 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데
그렇게 가면 상대에 따라서는 부담스러울수도 있을거 같아서요 ㅠ"
ISFJ,그쵸 갑자기 막 밀어붙이면 부담스러울 수 있어요! 지금처럼 둘이 보는 약속 많이 잡으세요! 적당히 자주 보는 게 좋습니다.(맨날x) 약속 잡는 게 어려우시다면 만났을 때 다음에 뭐 영화라든지 다른 음식을 먹자던지 해서 자연스럽게! 약속을 그날 잡는 것도 괜찮을 것 같아요 이렇게 약속을 잡았는데 그분께서도 오케이하고 바로잡는다면 작성자님께 호감이 있다고 조금 더 확신할 수 있지 않을까요?
ESTP,"저도 예배끝나고 밥먹자는 얘기 들어도
호감없고 관심없는 사람이면 다른일정있어서 가봐야한다고 하거나
같이먹을사람 더 구해서 다수로 갔었거든용 ㅎㅎ"
ISFJ,저는 밥 약속은 별로 안친하고 관심1도 없어도 ㅇㅋ해요! 더군다나 교회사람이면 더더욱 마음을 놔요 ㅋㅋㅋㅋ 밥먹는거에 딱히 부담갖거나 그게 이성관계로 발전할거라는 생각을 잘 안해서… 오히려 사람으로서의 호기심이나 더 알아가고싶다 라는 마음이에요!
ISFJ,저도 남자분한테는 제가 이성적으로 느끼는 분 말고는 불편해요.. 못다가가요 ㅠㅠ 오히려 좋아하는 마음생겨야 발랄하게 하는거같아요
ISFJ,저는 직업상 다 여자분들이고 다 또래라 첨엔 되게 조용히 있었는데 이제 좀 친근해졌다고 장난도 한마디씩 툭툭치고 그럽니다! 근데 할 말 없는데 굳이 말 걸진 않습니다!
ISFJ,전 성별을 떠나서 할말이 없어서 맨날 쭈뼛쭈뼛합니다😅
ESTJ,오늘 당장은 말고 혹시 담주 중에 시간 되는 날 있냐고 물어볼까봐요!!!하ㅎㅎㅎㅎ
ESTJ,진짜 대체 어째야 할 지.... 저도 열공하다가 잤는데 ㅋㅋㅋㅋㅋㅋㅠㅠ 봐도봐도 모르겠네요 ㅋㅋㅋㅋㅋㅋ
ESTJ,어려운 그들ㅋㅋㅋㅋㅋㅋㅠㅠㅠ 답변 감사합니다!
ESTJ,츤데레+예의+매너 다 지켰다고 생각했는데 ㅋㅋㅋㅋ ㅠ 증말 어렵습니다 티를 안 내면 평생 모를 것 같고 내자니 도망갈 것 같고 ㅋㅋㅋㅋㅋㅋㅋ 반포기상태에요ㅠㅠ
ESTJ,와 댓글 계속 읽으면서 거의 씹어먹는중입니다 ㅋㅋㅋㅋㅋㅋㅋ 조언 감사해요 ESTP님도 화이팅입니다... 저는 한다고 마음 먹으면 해버리는 스타일인데 요새는 마음이 왔다갔다하네요 연락하자 했다가 아 아니다 하지말자 했다가 이거 하루에도 수십번반복중ㅋㅋㅋㅋ괴롭네요..
ESTJ,와 응원이 따뜻해서 기분이 많이 나아졌습니다!ㅋㅋㅋㅋㅋ 한번질러봐야겠네요.... 이번 달에 시간 괜찮을 때 밥 한 번 먹을래~??!!!! 아님 말고 하는 마음으로요!!(물론 아니면 너무 슬프고 자존심 상하고 부끄럽겠지만)
ESTJ,다음주안에 연락한번해볼게요! 응원 감사합나다 맘 따뜻하신 삐뚤어진 잇프제ㅎㅎ와 ESTP님ㅋㅋㅋㅋㅋㅋㅋ ㅠㅠㅠㅠㅠㅠ
ESTJ,아니요........ㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 딱히 적을 만한 정보가 없는 ... 처참한 수준입니다...ㅠㅠ 업무 용건 있을 때만 드물게 연락합니다 ㅎ
ESTJ,뭔가 영역 침범?하기가 미안한 맘이 들기도 하고 제가 계속 적극적인 상황이라 웃기기도 하고 그렇네요 ㅋㅋㅋㅋㅋ ㅠㅠ 소중한 조언 감사합나다 용기내볼타이밍인가 싶내요...
ISFJ,저도 위에분 말 공감이요. 화이팅입니다!
ESTJ,감사합니다😆
ESTJ,미쳤다 좋은데요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ🤭
ESTJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저도 즉흥약속은 선호하지 않아서 그런가... 흐름이 재밌네요 ㅋㅋㅋㅋㅋㅋㅋ 고생하셨서요 연락하게 되면 미리 약속잡겠습니다! 현재로서는 연락할 용기가 안 나네요 ㅋㅋㅋㅋ ㅠㅠ
ISFJ,괜찮으나 사내라서 엄청나게 걱정스럽고 진지하게 미래에 만약에 사겼는데 헤어지게된다면 까지 다 생각한 다음에 확신이 생겨야 마음을 드릴테니 천천히 진행부탁드려요 ㅠㅠ
ESTJ,맞습니다 진심으로 이해해요 저도 그런 생각 자주해서... 차라리 회사를 옮기고 싶을 정도 ㅋㅋㅋㅋㅋㅋㅜ 마음 간 지는 1년이 넘어가는데 저녁도 최근에야 먹어봐서 생각이 많아졌네요 답변 감사해요!!
ISFJ,"저도 사내에서 잇티제분이 먼저 다가온적이 있는데
신입때기도 했구.. 제가 너무 사리는 바람에 둘이 타이밍이 안맞았어서 아쉬웠던 경험이 있어 댓글남깁니당ㅎㅎㅎㅎ 답글감사해요!!"
ESTJ,맞아요 타이밍 중요하죠 .... 제가 급발진 그자체 인간이라 참기가 힘들지만ㅋㅋㅋㅋㅋ 이성 붙잡고 천천히 가보겠습니다ㅠㅠㅠㅠ 좋은 밤 되세요!!
ESTP,이분 혹시 제 남자친구세요...? 1부터 6까지 다 들어맞고도 남는 수준이예요...!!
ISTP,"여자 잇프제도 그런데.. ㅎㅎ
정말 잇프제답게 상세히 잘 쓰겼어요~"
INTJ,"안녕하세요~ 예전글 기억하고 있습니다.

상대가 안받아주면 다시 투명인간 취급으로 돌아가실건가요?
같은 직장이라 위험부담이 있군요...
글고 비싼저녁 사주면서 걱정했다는게 누가 그렇게 했다는거에요? 잇프제가 사준거면 조금더 잘될 가능성 있겠지만..

제 생각에 잇프제도 고집이 있어서 누나동생 사이로 지내자는 말을 왜이렇게 안 들어줄까 내 입장에서 생각 왜 안해줄까 이럴수도 있고..

암튼 고백하는게 이기적인 마음으로 안보이게 하는게 포인트일거에요

하지만 같은 유형으로써 지금 솔직히 한번더 고백하고 싶다는건 상대를 위해서가 아니라 내 욕심이 크다 쪽이라는 생각이 듭니다 ㅠ

하지만 이렇게 질러야 앞으로 어떤 방향이든 결론이나고 매듭이 지어질것 같기는 하네요 후우"
ISFJ,게임이나 드라마&영화 ?
ISFJ,"옷구경 브랜드 구경, 혼술, 누워서 유튜브, 드라마, 애니 보기"
ISFJ,혼술만 밖에서 해요! 작은 이자카야 같은 곳에서요
ISFJ,그냥 혼자 유튜브 보면서 맛있는거 먹으면서 가볍게 한 잔 넘 좋죠!
ISFJ,"그정도면 혹시 isfp신거 아닌지 의심해봐야하는거 아녜용?ㅋㅋㅋ 저는 평일에는 헬스, 수영강습가구 주말에는 데이트나 클라이밍.. 이게 다 주변에 열심히사는 ENTJ보고 영향받는게 큰거같아요"
ISFJ,근데 저도 작년만해도 퇴근하고 누워서 폰겜만하고 유튜브만보고 무기력하게 살았는데 어느순간 자극받는게 중요한거같아요 우리 잇프제가 또 한번 시작하면 잘하잖아요!
INTP,이런적이 첨이라 부담스러워할까봐 너무 사리고있었는데...조금더 적극적으로 해봐야겠네요
INTP,좀더 티를 내봐야겠네요 ㅜㅜ
ISFJ,물어보세요!! 확실한게 좋습니다
ISFJ,모임에서는 너무 티내지 않으면서 한 번씩 자주 말 걸어주시면 약간 느끼지 않을까 싶어요
INTP,말거는것도 중간에 다른 분들이 계시니 괜히 부담스러울까봐 티도 못내고....진짜 집와서 너무 후회했네요..좀더 티내봐야겠어요 ㅋㅋ
ISFJ,사람 너무 많은 곳에서는 조금 약하게요!!
INFP,"현직 E/ISFJ 인데요. 마음에 안 들었던 분에게도 따로 얘기드린 적 없지만, 정말 마음에 들었던 분도 어떻게 이어가야할지 잘 몰랐던 때가 있었어요. 주변인들에게 물어봤더니 왜 돌직구로 안 물어보고 앓다가 사람 보내냐고....-_-;;; 실제로 나중에 주선자에게 물어보면 제게 관심있던 분들 있었는데 제가 애프터 삼프터 안 해서 관심없는 줄 알았다는 분이 많았어요. 그러니 맘에 드시면 걍 돌직구로 우리 또 언제봐요 날리고 아님 말고 하시죠....그게 거절당할까봐 자존심도 있고 그래서 좀 아프긴 한데 늙어보니 애매한 것보다 훨씬 낫더라구요 ㅋㅋㅋㅋㅋㅋ"
ESFP,ㅎㅎㅎ 약간 근데 나이가 없는것도 아니라 저정도면 관심 없으신거 티낸거같기도 해서 맘접으려구요 ㅜㅜ
INTP,네;;;;;;더이상 얘기못하게 끝맺네요
ESFP,제가 여자 상대가 남자는 맞아요..! 이렇게 뜨뜻미지근한데도 한번더 트라이 해봐야될까요...? ㅎㅎㅎ 이미 시그널을 준거 아닌가 싶긴해서요...
ENFP,엥 며칠 지켜보세요 답을 안하지는 마시고. ㅎㅎ
ESFP,이미 일주일전에 끊겼어요 ㅠㅠ(제가 답을 안한..)
ISTP,잇프제 조심스러운 단계 넘으면 불도저이고 나무꾼됩니다. ㅎㅎ
ISFJ,보통 낯가려서 말을 잘 못해서 그건 이해가 가는데 나머지 행동은 예의가 좀 없네요...
ISFJ,혐오까진 아닌데 가까워지지가 않아요;;
ISFJ,"저는 애매하다 싶으면 안하는게 더 안전하단 생각입니다.

원래 촬영금지면 안하는게 맞는거고요.
어찌보면 그게 잇프제가 말하는 에티켓인거고요.

두번째는 잇프제가 도와줄 수 있는 선에서 도와주겠다는 호의를 먼저 베푸는걸로 보이기에 그 기회에 물어보는것도 기회라고 생각 합니다.
(선만 넘지 않으면 된다고 봐요.)"
ISFJ,네 남한테 피해주는 사람 싫어해서 엄청 신경써요...!
ISFJ,아아 이런 일이군요...! 그분한테 물어보셔도 괜찮을것같아요! 순두부찌개님이 고민하는 이유까지 잘 설명해주시면서 직접 물어보는게 더 나을것같아서 물어본다고 말씀하시면서요ㅎㅎ
ISFJ,저는 중요하게 생각하는 편이에요.
ISTJ,확실히 xT와 yF가 안맞는게 큰가봐요! 저는 가족에 잇프제가 둘이나 있어 그런가 isfj 가 안맞는 사람이 있나? 싶거든요 그냥 상대에 잘 맞춰주니까..! 근데 또 infj는 isfj보다 훨씬 안맞어요ㅋㅋㅋㅋ sj유형은 그냥 보여주는 모습만 받아들이면 되는데..! 가까운 관계일수록 그게 힘들거 같긴하네요.
ISTJ,잇프제는 속마음이야 어떻든 겉으로는 내가 속마음을 유추할 필요가 없게 해주는데.... 인프제는 그래서 괜찮다는건지 아닌건지 제가 파악을 해야해서 더 힘들어요..ㅋㅋㅋ 메뉴 정하는 상황이라 치면 잇프제는 난 아무거나 괜찮아! 중식? 그래 중식먹자~(어제 중식 드신 분) 이런 느낌이면 인프제는 난 아무거나 괜찮긴 한데... 음.. 뭐먹지... 중식...? 아.... 이런 느낌?
INFJ,바운더리라는건 우리 인프제 빼고는 다 갖고 있나봐요?
ISFJ,케바케긴 한데 거의 같이 들어가는걸 선호하긴 해요 ㅋㅋ
ISFJ,저도 같이 들어가는게 좋아요!! 혼자 먼저 주문하는 것도 그렇고 주문 안하고 앉아만있는 것도 좀 그래서요ㅎㅎ
ISFJ,"저도 그렇게하는건 좀 별로인거같아요
웨이팅이 엄청길어서 미리안서면 못먹는정도가아니라면 같이 식당에 들어가서 메뉴고르고 기다리는것까지도 식사의 일부라고 생각해요(사실 부담스러운것도있음)"
ISFJ,"저도 웬만하면 같이..ㅠㅠ
그래도 상황에 따라 먼저 주문해놓고 기다리는 건 할 수 있어요.
혼밥 아니고 곧 오는 거니까~"
ISFJ,자리를 맡아야 한다거나 이런 거 아니라면 웬만하면 같이 들어가는 걸 선호합니다 일단 들어가서 가만히 앉아있는 것도 눈치 보이고 좀 그래용
ISFJ,쪽지 드렸는데 보시고 답변 부탁드려요!
ISFJ,답드렸어용
ISFJ,"저는 T/F 반반인 남자 잇프제 입니다! 저도 엠헬 보다보면 보편적인 잇프제 특성과 다른 부분들이 몇개 있긴합니다. 대표적으로 적극적으로 다가가면 부담스러워하며 피하려 한다거나 이런 것들이 저랑은 다르다고 느꼈습니다. 저는 누군가 저에게 적극적으로 다가와도 딱히 부담스러움을 느껴 본 적은 없거든요.

첨부해주신 영상 속에서 나온 내용들 중 저와 다른 부분이 있다면..
●답장이 느릴 수는 있지만 씹지는 않는다 -> 잘 씹습니다..
●타인에겐 관대, 나에겐 엄격 -> 타인에게도 엄격하고 나에겐 더 엄격합니다
●남이 한 부탁은 잘 들어주는데 남한테 부탁 하는건 어려워한다 -> 부탁 잘 들어주긴 하는데 부탁 하는 것도 딱히 어려워 하지는 않아요.
●화나면 분노로 따지기보다 눈물이 먼저 남 -> 어지간해서는 잘 화내지 않긴한데 화나더라도 딱히 분노, 눈물 양쪽과는 거리가 먼거 같아요. 내가 화난 이유를 차분히 설명하며 사과를 받아내는 편. (이건 확실히 잇프제보단 잇티제스럽네요)
●기분 나쁜 일이 생기면 상대방에게 동의 받으려함 -> 굳이...
●마음의 문을 여는데 오랜 시간이 걸림 -> 처음 본 사람들과도 금방금방 친해지는 경우가 꽤 있어요. 항상 그런 것은 아니지만요. 확실한건 제 마음에 들면 바로 마음의 문 열고 내 바운더리에 넣어줍니다. 기간은 중요치 않아요. 다만 초반에 마음에 안들면 절대 안열어줍니다.

대충 이런 것들이 있는거 같습니다! 영상 속 다른 부분들은 저와 비슷한거 같아요."
ISFJ,"거의 다 맞는데 저는 NT유형 나올때도 있어서요..! 몇가지 다른점을 적자면
착하다→아니다, 거절을 못한다→특정 상황에서는 그냥 끊어냅니다,
(윗 댓분과 동일하게) 마음 문 여는데 시간 오래걸림→누가 적극적으로 다가와도 부담은 커녕 반가워합니다. 그리고 케미만 잘 맞으면 단기간 안에도 친해질수 있더라구요
직설적이고 무례한것 싫어함→무례함은 저도 극혐할만큼 싫은데 상황에 따라 직설적 얘기는 반드시 필요하다는 생각이라서 가끔 합니다."
ISFJ,"잇프제만 해당되는 이야기는 아니네요. 내 고민을 덜어주고, 불안을 가려주며, 부드럽게 웃어줄 수 있는 인연은 소중합니다.
배려 가득히 접근해보세요 !"
ISFJ,썸남이요?
ISFJ,남자친구도 아니고 썸남인데 붙잡은 상태라는게 혹시 어떤 상황일까요?
ISFJ,썸 단계라 일단 기다려 보시는게 좋을 것 같습니다 너무 안 온다 싶을때 연락 해보세요!
INFP,현직 E/ISFJ 치대지 않으면 냅둡니다. 근데 자꾸 연락오면 맘 아파서 차단해요. 드물게 이별 사유에 따라 상대가 찐 병신 같을 때는 정말 확실히 차단합니다…
ISTJ,"Isfj는 거절을 잘못한다고 알고 있는데 그냥 사람으로 좋아서 곁에 여사친을 둘 수 있나요? 그분 친한친구한테 들었을 때는 원래 그분이 누구한테 먼저 어디 가자 뭐 하고싶다고 하는 편이 전혀 아니라는데 저한테 밥사줄테니깐 한번 보자, 간단하게 술 괜찮으시냐, 뭐 좋아하냐 , 뭐 싫어하냐 ,프사에 있는 사진 보고 되게 예쁘시다 등 질문 많이하는데 단순 친해지고 싶어서 하는 건가요? 칼답이고 보통 선톡을 매번 하셨어요"
ISTJ,감사합니다. 그래서 저도 오랜 고민 끝에 뭔가 여사친 남사친 대화가 아닌 썸의 대화 같아서 물어봤는데 그냥 되게 좋으신 분이라 친해지고 싶었고 이성적으로 관심 있었던 게 아니라고 하더라고요...그냥 본인 취향이 아닌거죠?
ISTJ,"천천히 지켜봐야겠네요 정말 감사합니다:) 저는 누군가를 좋아하면 애정 어린 잔소리하고 행동으로 발벗고 나서서 도와주거든요..뭐 챙겨주거나,,근데 이런 것들보다는 말투가 상냥하고 잘웃는 게 좋을까요? 제가 애교있는 편이 아니라 ㅠㅠ 저는 츤데레인데 isfj는 대놓고 다정한 걸 좋아하나요?"
ISTJ,ㅎㅎ앞으로 애정을 담아서 챙겨줘야겠네요 자세한 답변 정말 감사합니다! 애같다 해도 마냥 귀엽네요 ㅋㅋㅋㅋㅋ
ISFJ,"같은 잇프제인데 남자 잇프제님도 걱정이 많은 편이세요? ㅠㅠㅠㅠ 일어나지도 않은 일 앞서서 걱정하는거요,,,"
ISFJ,하... 지나고 나면 정말 별일 아닌데 왜이리 걱정을 하고 사나 모르겠어요 그냥 태생이 이런거 같아요 ㅠㅠㅠ
INTP,잇프제가 보는 인팁 장단점은 뭔가요? 저희 남편이 잇프제 추정인데 속을 모르겠어요.
INTP,하 울 남편이랑 말하는게 똑같아서 뭔가 열받네요 ㅋㅋㅋㅋㅋㅋ 그래도 행복한 하루 보내십쇼!!
ISFP,"잇프제 남과 한달 반 정도 매일 연락하고 주말마다 만나서 데이트하고 서로 좋아해, 사랑해 표현도 했습니다.
제가 더 적극적으로 다가갔었고, 관계정립을 하려고 하면 자기 마음을 잘 모르겠다는 식으로 말해서 계속 기다려주다가 얼마 전에 이제 이런 관계를 그만 했으면 좋겠다고 만나서 좋게 얘기하고 서로 고마웠다. 행복했다. 마음이 있다 이런 말들을 주고 받았습니다.
그 때 계속 이제 정말 연락 못하는지, 못 보는지, 뭐하고 사는지 모르는지 물어보기도 했는데 이 남자 후회하고 있을까요?"
ESFP,소개팅 했는데 선톡없으면 마음 없는거겠죠..? 자만추로만 만나서 소개팅 어렵다고는 했는데.. 그래도 맘있으면 연락 잘하죠? ㅎㅎㅎ
ISFJ,전 안쿨해요ㅠ완전 질투쟁이에요
ISFJ,쿨해 보이고 싶은데 질투 좀 많아요
ISFJ,"질투 없는 척 가리는데 무의식적으로 보냅니다. 티나요, 티나는것도 알아요! 알아주길 바라면서..
질투 항아리 미어 터져요 펑펑"
INFP,"헐 정말요 ?!!🥹 혹시 이성으로 인프피는 어떠신가용????
그리구 엣프제는 한 번 마음 닫히면 끝이죵,,?🥺"
INFP,상대방이 장거리에 대해서 어떻게 생각하냐는 질문에 순간적으로 “난 장거리를 해본적이 없어서 그런가.. 내키진 않아. 아니 불안해서 못할것 같애”라고 아무렇지않게 대답했더니 그럼 우리 장거린데 시작도 못하지 않냐며 솔직하게 말해줘서 다행이라고 연락 그만하겠다고 하더라구요..ㅠㅠ제가 생각해도 너무 닫아놓은 대답인 것 같아서 그 뜻이 아녔다구 번복하고 싶은데 불가능하겠죠오..?🥺
INFP,"아 그런가요? 제가 그 뒤로 분위기 살핀다고 이틀뒨가 스토리에 올라온 영화 재밌냐구 물었더니 말투가 바뀌어서,,🥲선뜻 그때 제가 했던 대답에 대한 얘기를 못 꺼내겠더라구요😟
그럼 엣프제한텐 크게 호감이 떨어질 답변은 아니니까 다시 말해봐도 될 것 같다는 거죵????"
INFP,"아🥹🥹답변 감사합니다🙏🏻,,,!!!! 히ㅎㅎㅎㅎ"
ENTP,"나이신경쓰는것 같더라구여 ㅎ 그래서 더 적극적이지 못하는건지
제가 살짝 다가가는중입니다. 크크 스케줄나와서 먼저 물어보니 빨리 조잘 해보겠다구 하네옹 ㅎ"
ENTP,"그렇군요 그럼 꾸준히 관심을 보여야겠네요 ! 그러게요 전에 나이로놀렸더니
그얘기 하더라구여 ㅎㅎ 넘 적극적이면 도망강까바 조심중이에요 ㄹㄹ"
ENTP,감사합니다🥰
