mbti,comments
ESTP,와우...일단 그 이상형인분한테 미안하다하고 만나고 있는 애인하고 더 잘지낼듯? 어짜피 지금 만나고 있는 애인도 내가 맘에들어서 만나고 있는거기 때문이죠
ENFJ,"오호.. 다행이네요
흔들리면 mbti를 다 떠나서 인간성이 이상한거라고 생각해야겠어요ㅎㅎ"
ESTP,흔들리는기 이상한겁니데이 ㅋㅋㅋ
ENFJ,맞네요ㅋㅋㅋㅋㅋ감사합니다
ESTP,전 여자친구가 엔프제...였는데 친구같이 잘 놀았읍니다 호호
ESTP,액티비티한것도 좋고 정적인것도 좋아용 여자친구따라서 달라지는덧?!
ESTP,ㅋㅋㅋㅋㅋ헷 들켰다
ISFJ,"지금 estp(남)분이 저는isfj(여)입니다
여자친구가 있는 상황인데 저한테 호감을보이고 (예를들면 여자로 보인다,진지하게 생각해도되냐, 나와다른성격에 끌린다,돈도잘씀)있는데 저도 이러면 안되지만 직진인모습에 만났어요
그러다 그쪽여자친구한테 걸려서 1달동안 연락끊기다가 생일이라고 연락했더니 여자친구 몰래 저를 만날려고 하는게 보이더라구요?
가볍게 생각하고 싶은데 이 남자의 대한 의중이 궁금해요
아 이 남자는 지금 여자친구랑 결혼할 생각이라고 합니다
저도 그거 알고 만나는 거구요.."
ESTP,"알고 만난다는거보면 구르미님도 엣팁분의 의중을 이해하신거 같고 이런 상태를 유지하는 것도 옳지 않다 라는것도 알고 계신거 같은데 어떤게 궁금하신건지...
현 여친과는 다른 스타일이라 그냥 즐길려고 만나는거 같은데 고민하는 것 자체가 전 잘못된 것 같아요? 이런관계에 힘드신건지 뭔진 모르겠지만 얼른 정리하는걸 추천 드려요~~~한번이 어렵지 두번은 쉬워요~"
ISFJ,"끊어내야 하는데 같이있으면 즐겁고 그러니까 쉽게 못끊을것같고 그 남자분도 지금 여자친구한테 걸리면 끝날걸 알면서도 나를 굳이 만날려고 하는게 보여서 저는 상대방에게 미안함+고마움 이런게 있는것같아요

엣팁이 마음에 들면 직진이라고 하는데 그 모습에 그냥 빠져든것같아요.......
머리는 정리하라고 하는데 마음은 하........... 미치겠어요"
ESTP,"갑자기 ""그사람은 그런 부분만 빼면 다 괜찮아"" ""단지 같이 있으면 즐거워"" 이게 제일 위험한거 같다는 생각이 듭니다
잘 못 된걸 알고 끊는다면 다행이지만 정리하기 힘들다,, 미안하다,, 이런 생각이 자꾸 드신다면 만나서 어떤 방법으로든 상처받는 엔딩은 각오하고 이 상태를 유지하심이... 구르미님의 빠른 정리가 제일 중요 할 것 같습니다"
ESTP,"저든 다른분들이든 더 조언을 구하는 것 보다 구르미님의 결정, 판단이 중요!!!!"
ISFJ,네 감사합니다ㅠㅠㅠㅠㅠ!!!!!
ESTP,전 빨리 정리해서 구르미님이 괜찮은 (솔로인)사람 만났으면 합니다ㅎㅎ
ISFJ,"그제 여친몰래 1시간가량 잠깐만났는데 남자쪽 여친(estp)질투심하다고함) 이 의심을 했는지 어제 저한테 >>>잠시차단할게요<<<이렇게 연락이 왔어요
그이후로 저도 따로 연락은 안하고 있어요

혹시 연락이 올것같다고 생각이 드나요?
물론 그 애를 잡거나 다른번호로 연락할생각 1도없습니다...."
ESTP,mbti를 떠나서 그냥 구르미님도 차단하고 신경 안쓰시는게 좋겠네용 연락이온다면 그사람도 제정신 박힌 사람은 아닌것 같아서요
ENFP,ENFP랑 잘 맞는거같나용??
ESTP,괜찮았던거같아요ㅋㅋㅋㅋ극e외향인이면 조용해지고
ESTP,뭐해? 뭐하고 살어? 그냥 찔러보는거같은데용
INTP,놀아줘용
ESTP,인팁조아~
ESTP,엣팁남자 주변에계신다면 어떤가요
ESTP,거울치료되는 거 같아서 킹받아욬ㅋㅋㅋㅋㅋㅋ 칭구로는 좋지만 애인으로는 별로입니다 ㅎㅎ
ESTP,저랑 똑같은생각이네요 ㅋㅋㅋㅋㅋ친구로 좋지만 애인으론 절레절레.....
ESTP,이성적으로 안느껴져서 그렇지 그래도 가치관은 비슷해서 인간 대 인간으로는 체애애애고 ^^
ESTP,공감합니다... 같은 엣팁 이성은 친구로만...
ESTP,zzzㅋㅋㅋㅋㅋㅋㅋㅋ 다들 동족혐오하는 거 왤케 웃기죠 ㅋㅋㅋㅋㅋ
ESTP,ㅋㅋㅋㅋㅋㅋㅋ완전 웃기좈ㅋㅋㅋㅋㅋ 엣팁은 엣팁 단점도 잘 알아서 안끌리는것 같아여 서로 넘 잘알..
ESTP,밸런스게임으로 상대방 곤란하게 하는 거 좋아합니다ㅎㅎ
ESTP,"남친이 떡볶이님한테
딱밤을 '1대'가 아닌 '2대'나 때렸다면 떡볶이님의 대응은 ?
+ (살살살 도망가는 것까지)
(악의 1도 없는 건 알겠다는 거 가정.) 😏
(생각, 의견이 아닌 '대사'로 말씀하시면 됩니다. 😏)"
ESTP,ㅅㅂ뒤질래?
ISTJ,무슨 떡볶이가 최애십미까!
ESTP,응떡이영 ㅎㅎ
ESTP,굳이요?
ESTP,굳이🐲?
ESTP,원래 약속을 옮기면서까지..? 저는 좋아하는 사람한테도 그런 귀찮은 짓 안해요ㅋㅋㅋ
ESTP,"한두번은 그럴수있겠는데
매주 한두번?... 이해불가입니다."
ESTP,대 호---감
ESTP,심심하면 한번쯤 만날수도 있는데 매주한두번은 아닙니다
ESTP,안좋아해도 만나는데 존나심심하면 내시간을 조정하면서까지 만나지는 않아요
ESTP,"ㅋㅋㅋㅋㅋ 위에 댓글들이 저를 대변해주는 기분이네요... 굳이 ?를 생각하면서 들어왔는데 ㅋㅋㅋㅋ
역시나 굳이 가 있네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ESTP,"포장 안 하고
마음에도 읍는 🐴 안 하니까🐲~ 😏
특유의 투박한 매력이 있어🐲~ 😏
뭐랄까 ? '골동품', '고대 물품' 같은 느낌이랄까🐲?? 😏"
ENFP,맞아요! 딱 그거같아요 관섭안하고 자유롭게 ㅎㅎ
ISTP,저도 잘 모르겠어요 왜 그러지? 난 부모님친구분들이나 형들 누나들이 좋아하던대...... 아가씨들말고 아이고 두야 ㅎㅎㅎ
ENFP,그니까요...ㅋㅋㅋㅋ신기해요
ISTP,하 그러게요 왜 남자놈들이 그렇게 들러붙는지....너무 현타옵니다
ENFP,딱 이거같아요..!ㅋㅋㅋㅋ
ISTP,변함이없어서??
INTJ,딱 친구로서만 좋은듯요 ㅋㅋㅋ
ENTP,아잉 모야모야 달달한 냄새가 나는데 완전 청춘 로맨스영화 프롤로그 같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ
ISTP,톡에서 온도 차이 확실함
ISTP,"친구 그냥 뭘해도 상관없음
이성 그냥 뭘해도 신경쓰임 ㅋㅋㅋㅋ"
ENTJ,그렇군요
ENTJ,오 관심이 있고 없고의 차이가 심한가보네요
ENTJ,아하 ㅋㅋㅋㅋ 이해했습니다
ISTP,22
ENTJ,상대가 연락이 잠시 없는 사이에 본인이 계속 카톡을 보내두는 건 관심 뿐만이 아닌 호감인가요?
ISTP,저는 호감있는 상대에게만 하고 나머지는 그냥 카톡도 몰아서 읽거나 하는 거 같아요
ENTJ,그렇군요
ENTJ,오호... 감사해요
ISTP,먼저 말은 절대 안걸고 질문에 대답만 해줌
ESTP,헤어질생각 아니고 냉전기간이라 표현해야 맞을듯요. 엣팁은 시간지나면 다 풀리고 그 당시 열받던 감정을 까먹어서 그래요
ESTP,"미래가 안보일때
마음이 식었을때
헤어지자고 말합니다
싸운다=헤어진다는 아닙니다"
ISTP,"행동이 예전 같지 않을 때, 나를 더 좋아한다고 생각하지 않을 때, 답답하게 질질 끌 때.. 오늘 전화해서 헤어질거면 헤어지자 하고 끝냈습니다..ㅎㅎ"
ISTP,연락이 뜸해짐
ISTP,잠수
ISTP,서로 좋아하는걸 확인했으면 그냥 사귀는거아님?? 왜 잠수타는거임??? 확인 안되면 잠수 타긴하는데
ISTP,서로 좋아하는뎅... 왜 썸이 끝나유?
ISTP,그러니까요...? 위에 서로 좋아하는걸 확인 했는데도 썸을 끝낸대요...?
ISTP,그렇죠 난 계속 좋아한다고 하는데 상대방이 확신을 안주면 굳이 썸을 더탈 필요는 없죠 내 에너지를 더써야 할까 생각됩니다
ISTP,"일단 전 없습니다 한번 마음 고생했으면 족하다고 생각합니다 두번은 싫네요 절 또 그렇게 만들거 같거든요
저에게 확신을 주는 사람을 만날겁니다"
ISTP,피해갈 수 있는 유형이 어디있겠어요 mbti일 뿐인데
ESTP,저도 우울은 없어요. 감정기복도 워낙 없어서.
ENFJ,"우울증은 MBTI와 관계없이
누구에게나 찾아올 수 있는 것 같아요!!"
ESTP,건강했던 때로 돌아가고싶네요…
ESTP,엄청 큰 사건 있었을때 우울증왔어요 근데 죽고싶거나 그정도까진 아니었고 상황 나아지니 금방 지나갔어요 ㅋㅋ 근데 잘까먹는 엣팁이지만 안잊혀지더라구요
ESTP,저는 남편일때문에 타지로 이사오면서 우울증이 한번 오더라구요. 그리고 일때문에 공황도 한번 왔어요. 상담받도 약을 먹으니 기분은 나아졌지만... 같이 웃음도 없어지더라구요. 점점 약먹고 나아졌어요. 아파트 단지내에서 운영하는 에어로빅에 재미붙이면서 약도 끊었던 것 같아요. 내가 좋아하는 것에 집중해보세요!
ESTP,"저는 바닥치면 esfp되는듯요..
다시 estp된다음엔 우울한 기분 못느꼈어요"
ESTP,요즘 생전 안느끼던 우울감이 들어서(워낙 단순해서 내 인생에 우울따위 없을 줄 알았는데) 가을타는건지 뭔지 심란했는데 확실히 새로운걸 배우고 모임 나가서 새로운 사람들 만나고 하는게 자극이 되니까 도움은 되는 것 같아요 혼자 방구석에 있기 절대절대 금지입니다ㅠ 한도끝도 없이 가라앉더라구요 러닝도 미친듯이 뛰면 후련해서 뭔가 효과 있었고 갬성충만한 노래는 살짝 멀리하고 있어요 근데 전 밖으로 티내진 않아서 다른 사람처럼 바뀌진 않았는데.. 모쪼록 잘 지나가셨길
ESTP,내가 잘못했거나 못해준게 많아서 후회가 남은 사람이요 윗분처럼 많이 좋아했어야 후회가남긴합니다
ESTP,"익숙함에 속아 그사람을 잃었을때요 !
그사람이 나에게 정말 잘해주고 나를 좋아하고있었구나를
이별통보받고 깨우쳤을때 잡았어요.
소잃고 외양간고친다고 하죠."
ESTP,외모가 내 이상형이어서 많이 좋아했고 다시 이런 사람 만나기 힘들것같은 아쉬움 있을때
ESTP,"사바사인 것 같아요 제 개인시간에 방해될 만큼 평소에 너무 잦은 연락을 한다거나 제가 봤을 땐 문제 될 정도로 연락을 안 하는 건 아닌 것 같은데 상대가 계속 해서 뭐라고 한다면 그건 스트레스 많이 받을듯요..
제가 하고 싶을 때만 하는 경향도 없지 않아 있어요ㅠㅋㅋㅋ 그래도 애인한테는 최대한 기본적인 일어났을 때, 출근할 때, 퇴근 할 때, 자기 전에는 잘 말하는 편입니당 만약 애인이 이거로 서운하다고 한다면 전 고치려고 노력 먼저 해보고 안 될 것 같으면 고치기 어려운 이유랑 상황을 말하고 잘 맞춰볼 것 같아요"
ESTP,아니요 그정도가 힘들면 연애를 어케하는지ㅠㅠ칼답 바라는것도 아니고 그정도는 충분히가능하다고 봐요! (단 별로 관심이 없거나 흥미가 떨어진상대가 그러면 힘들고 스트레스로 다가옵니다)
ESTP,근데 작성자 분이 원하시는 내용은 전혀 힘든 게 아닌데ㅜ 저것도 힘들면 연애하지 말아야죠
ISTJ,제일 싫어하고 못견디는게 구속인거 같더라구요. 근데 저정도를 구속이라 느끼면 개눔시끼 연애하지 말아야됨
ESTP,"저도 똑같은 생각입니다
진짜진심이아니라면 저정도는 아닐껍니다 더 적극적이였음 더적극적이였지....."
ESTP,그걸 정형화 해놓으니까 더 안하는거 같긴 한데 기본적으로 애정이 없어보여요 하루종일 질문 폭탄으로 집착하는걸 싫어하는거지 그냥 놔두면 시키지 않아도 알아서 잘 합니다.. 그정도면 그냥 애정이 없는거에요
ESTJ,결국 헤어졌어요. 말씀하신 대로 애정이 없었던 거 같습니다.
ISTJ,저도 사귀기 전이랑 사귀고 나서랑 연락 빈도가 줄었다는 느낌이 드는데요… 연락 문제로 헤어지신건가요?
INTP,누군가에게 좋아함을 받기도 쉽지 않던데...
ISTP,이런거 알아주는게 진짜 찐인뎁.. 물론 누가 좋아한다고 해서 억지로 사겨줄 이유는 없지만욥
INFJ,바운더리 안만 해도 전 충분히 만족인데..!🫠
INFJ,너무 뜬금없어서 잘못 보냈나? 했어요.. 히히…
INFJ,잌ㅋㅋ저도 떠요 웃기고 귀여워요ㅋㅋㅋㅋㅋ
INFJ,헉 저 입꼬리 올라가요 헝헝..
ISTP,주말엔 ..? 퇴근하고나면 카톡도 쉬었으면 좋겠어요.. 오늘도 열심히 사회생활하는즁 흑흑
ISTP,헉 22… 제가 늦게한만큼 기다렸다가 똑같이 보내는사람은 더 시러요.. 쩝 ㅋㅋ
INTP,"일부러 카톡 두개 이상 보내죠.ㅋㅋㅋㅋㅋ


굿모닝
ㅋㅋㅋ


이러면 ㅋㅋㅋ 앞에 뭔지 궁금해서라도
눌러보겠죠.ㅋㅋㅋㅋㅋㅋㅋㅋ"
ISTP,잇팁들 때문에 내 카카오 주가가 떨어지는 거 같아요.
ISTP,좀 그런편인듯합니다
ISTP,그 전까지는 그래듀 마니 슬퍼하고 아파해요
ISTP,쪼끔만 운다!!!!!!!!! 마니는 안운다!!!!!!!!!!!!!!!!!!!!!!!!!
ISTP,앗싸뵤~!
ISTP,사연이요!?!!!!!!!!!무슨 사연이요??><!!!!
ISTP,ㅇ ㅏ!!!!!!!!!!!!!!!!!!!!!!!!!!!그거슨..... 맞아요..!!!!!!! 감사해요 샤이 댕댕.. shy dang dang.. ♡(제가 그 사람과 헤어진 이유는 .. 다른 이유가 되어버렸지만...)
ISTP,저는 girl..인데....뿌잉..ㅠ 뱃살.. 따숩네요~ 얼마에요? >< 저도 심시매효..
ISTP,oh my goshhhhhhhhhhhhhhhhhhh 당신의 뜻이 그렇다면 존중 합니다 !!!!!!!!!!!!!! 방구 뿡! 담에 또 만나~~~~~~~~~~
ISTP,나도 이 세상 행복하게 살아보려고 태어났다!!!!! 이 말이야~!!!!!!!!! 날 힘들게 하지 말아조
ISTP,난 이런 사람이야요????????????????? 그게 무슨마리에요옹??
ISTP,만나자고 먼저 얘기 하신 분이 글쓴 분이시니 먼저 연락하셔서 약속 잡으시는게 더 빠를꺼 같은데요
INTJ,먼저 연락 올 일은 한세월 걸리겠죠?
ISTP,"저 대화 보면서 느낀거는
만약 저라면..
연락하기 쉬운 ..헤어진 사이니.. 사이는 아니라서 저렇게 얘기 주고 받을때 서로 되는 날로 약속을 잡아 버렸을꺼 같아요"
INTJ,"아핫 대화될 때 ㅎㅎ 담주 쯤 다시 물어보려고 했었거든요,,"
ISTP,제여자친구도 mbti는 달라도 성격이나 성향이 아주 아주 비슷해서 너무 좋습니다. 저도 저렇게 자주 싸우면 왜 만나야 하는지 이해가 안되요 싸우면서 연애를 해야하나요? 행복하려고 연애하는거 아닙니까? 아주 이기적인거에요
ISTP,저도 잇팁이지만 마른편인데 집에서 안누워 있어요 먹는거는 귀찮아 하는 편이지만 삼시세끼는 잘 챙겨먹습니다 위장이 그리 좋은 편이 아니라서 밥 꼭꼭 챙겨먹어야 해서 ..
ISTP,제 경험상 몸무게가 조금씩 늘때는 ..위와 장 때문인지 화장실을 시원하게 못가는게 누적 되면 그런거 같아서 1년전 부터 귀리가루 랑 청국장환을 매일 챙겨 먹고 있어요 챙겨 먹으니 몇키로 빠지더라고요 혹시 다이어트에 되실까 하여 ^^
ISTP,아직 변하지도 않았는데 걱정을 하시네요 엣팁답지않아여..!!! 즐기세요
ENTP,오히려 고마워서 주도권 다 넘겨드릴 판인데
ENTP,남자나 여자나 선고백 안하는 이유는 같거나 비슷합니다.
ENTP,전 사정이 복잡해서...ㅎㅎ
ENFJ,ㅋㅋㅋㅋ 이거 완전 사귀기 전 제 모습인데요? 저두 엣티제남친과 애매한 관계를 두세달 지내구 주변에서도 다 사귀는걸로 알아서 고백 하겠지 했는데 안해서 제가 결국 했는데 받아줬어요! 저는 그냥 좋아하는 사람 있다고 그게 선배라구 했어요 ! 저두 저 혼자 짝사랑이면 어쩌지 했는데 전혀 아니었어요 지금 관계가 애매하고 이거때문에 힘들면 결판 보시는 게 좋을거 같아요
ISTP,"잇팁커플인데 3개월 정도 연락하고 제가(여자) 먼저 고백했어요!
주도권 넘어간다, 을의 연애다 는 사바사예요
고백 이후 먼저 용기내줘서 고맙다했구 그동안 했던 연애 중에 사랑 제일 많이 받고있는 것 같아요. 좋은 소식 있기를요!!"
ISTJ,누가 고백하냐로 쥬도권이 넘어가진 않는거 같아요! 오히려 여자가 먼저 고백하면 안될거 같아서 남자 고백만을 기다리는게 더 주도권 넘기는거 아닐까요?
ENFJ,잇팁 남친과 사귀는 중인데 아프다 어떻다 매일 찡찡거리는데 이건 연인한정인가용? ㅎㅎ
ISTP,"3번 ..저는 기분 변화가 전혀 없고 거의 항상 같은 상태 입니다 가끔 몸이 피곤하거나 안좋을때 그럴땐 좀더 말을 안하는 경우는 있으나.. 기분에 따라? 그런건 전혀 없는데
같은 잇팁이라도 전혀 다르시네요 ^^"
ISTP,어 저도 3번은 루나님이랑 비슷한듯
ISTP,친구까지의 친함이 아직 아닌 것 같은데 애정이라해서 약간 거리둬야겠다 생각 들 수 있을 듯하네여...
ISTP,"마지막에 상대방이 감사합니‘댜’ 라고 말씀하셨는데 저는 보통 이게 어색할때 이런식으로 잘 안쓰는 사회적 페르소나 애교를 씁니다
맨위에 안경낀 콧수염 이모티콘도 잘쓰는건데 그때까지는 그렇게 까진
어색하지 않은 (무의감정) 으로 인간으로 대하다가 , 눈치빠르게 느껴진 부담에 살짝 뒷걸음 친게 느껴지네요"
ISTP,"저 개인적인 입장으론 사실 처음부터 어떤 제 호감의 기준선을 넘긴 이성이 아닌다음엔 모두 부담 스럽습니다. 그래서 잇팁한테는 간택 당해야 한다는 말이 나오는게 저는 좀 이해가 갔거든요.. 애매한 사이에서 이성으로 인지 하려면 알고있던 모습에서 엄청나게 다른 매력적인 모습이 빰!! 보여야 다르게 볼수 있지만 한번 부담이 느껴지면 저는 기회를
안주기는 합니다……하지만 긴 시간을 두고 의외의 모습으로 매력을 보면 조금 관심이 더 생길지도요
여기서 의외의 모습은 외모, 외모관리,외적으로 세련되거나 센스있는 모습 , 이것이 연결 되어있는 자기관리+ 스마트함 ..?"
INTP,꿍꿍이가….
INTJ,미련있는 것 같아여
ENTP,이전 글 다 봤었어요 ! 응원합니다...!!!
INTJ,좋은 생각입니다. 예쁜 사랑하세요!
INTP,"100퍼 그 성향 몰빵이 아니라면
어느정도 반대의 성향도 보유중일테니
그냥 참고용, 이해하는 용도까지가 딱인 것 같아요."
ENTP,이성과의 관계에 있어서 mbti는 '아 이 유형들은 이러이러하구나'보단 '저 사람은 이 유형이니깐 이렇게 공략해야지' 정도로 관계진전에 해당 유형의 성격을 파악 혹은 이해하는 정도로만 사용해야지 모든 mbti유형에 그 사람을 대입시키면 곤란합니다
ISTJ,인스타 학생때하고 안해요
ISTJ,참고로 둘 다 17살입니다
INTP,"지금 뭐해
드라마 뭐봐
예능 뭐봐
유튜브 뭐봐
이러면서 아는 사람 나오면 뒷담화도하고
저녁 뭐먹었냐
맛있냐 등등"
INFJ,"공통 주제나 취미있으면 좋을 것 같아요!
s는 주로 일상얘기 많이 한다던데, 저희는 둘 다 n이라 영화 한 편만으로도 이야기 마인드 맵 그려가면서 얘기해요,,, 그러다보면 2시간 순삭입니당ㅋㅋㅋㅋ큐ㅠㅠ"
INTJ,저도 전화가 어려워요 ㅠㅠ 콜포비아 ㅠㅠ
INTP,생각하는 대로 말하기요
ESTP,엣팁도 뭐 그닥 전화로 말 많은 스타일은 대개 아니라서 관심 있는 주제나 던져주며 ㄴ이야기 잘할겁니다
INFJ,대박입니다 ㅎㄷㄷ
ENTJ,완전다르죠 진짜
INFJ,"잇팁: 감수성
잇픕: 관찰력
뭐야 바꼈네요?!"
ISTP,잇프피가 못하는 팩폭을 잇팁은 합니다 ㅎ
INFJ,엣팁이 못하는 팩폭을 엣티제가 하죠(??)
INFJ,엣찌가 뭔가요??
INTJ,f가 좀 감성적이고 공감능력이 좀 더 있는 것 같아요
ENFP,"2222
그나마..ㅋㅋㅋ"
ISTP,그게 뭐가 어렵다고 안하겠어요 ㅎㅎ
ESFJ,그러게요 말 안하면 모르고 안할거라고 생각하니…요구가 어렵더라구요
ESTP,"그런거 하나 못말하는 사이의 연애는 하면 안돼요!!
ㅎㅎ
잘하셨습니다
별 거 아니에용"
ENTP,엔팁이 먼저 좋아해서 하는 거면 그래도 오래가는 편인데 남이 먼저 좋아해줘서 시작한 연애는 쌍방이 아닌 이상...
ENTP,취향은 엔팁끼리도 확연하게 갈리는 부분이라...
ENTP,노출 사진 올리는 여성이라면 진지하게 보는게 더 이상하지 않나요ㅠ
ESFJ,그사람이 저에게 잘못한게 많아서 하나하나 얘기해주고 싶은데 고민이네요ㅠ 뭔가 말을 해야 제 마음이 풀릴꺼같은뎅 안읽으면 소용이 없으니까여
ESFJ,아 그런가요? 약간 그사람과 추억을 회상하고 붙잡는게 아니라 너가 나에게 이렇게 해서 나는 기분이 이랬고 그래서 나는 더이상 못하겠으니 헤어지자 너보다 더 좋은 사람만날게 이런식으로 보낼꺼에요! 괜찮을까요?
ESFJ,아ㅎㅎ 그럴수 있죠 보통은 그렇게 보내니까요ㅎㅎ 저는 이사람이 시간을 가지자고 했는데 언제까지인지도 말도 안해주고 그냥 하염없이 기다리기에는 관심 없어보여서 먼저 끝내려규요ㅠ! 제가 먼저 안보내면 엣팁인 이사람 성격에는 뭔가 연락 아예 안오고 잠수탈꺼같아서용 그래서 그냥 제 할말 다보내고 끝낼려고 합니당ㅠㅠ
ESFJ,넹넹ㅠㅠ 감사해용ㅠㅠ🥹
ESFJ,그렇군용!! 보내고 나서 답장이 올지는 모르겠네용! 제가 기다려달라고 한거에 기다려줘야하는건데 먼저 이렇게 연락해서 될 관계도 안되는건 아닌가 싶지만 그래도 보내는게 마음이 더 편할꺼같아서 보내려구용!
ESFJ,아 그런가용?? 그럼 열심히 적어서 보내봐여겠어용!!!
ESFJ,팩트로 조졌습니다ㅎㅎ 완전 후련하네용
ESTP,장문 안읽어여
ESTP,읽긴하는데 결론만 보죠.
ISTP,역시 잇팁은 설득이 약이네요 ㅋㅋㅋ
INTP,친구에서 발전됐으니 끝까지 사랑해 주셔야 겠네요
ENTP,만약 남친분께서 제로투 댄스 같은거 춰달라 하면 해주시나요?
ESTP,저는 출수 있어요
ENTP,아 ㅋㅋㅋㅋ
INTP,Intp 가 왔다가요
ISTP,감정이 폭발해서 감당 어려울정도로 급발진 하시기도 하나요?
ISTP,"그렇군요 부럽습니다 ㅠ 전 어릴땐 거의 건들면 터지는 수준이었다가 이제 많이 완화되긴 했는데
그래도 1~2년에 한번쯤 폭발하더라구요 ㅠㅠ"
ISTP,"식욕은 맨날 폭발하고....
음 아무 의도 없이 얘길 했는데, 갑자기 시비를 건다거나
여럿이서 억울하게 몰아간다거나
무지성으로 욕을 한다거나
이런 경우요?
약간 억울한 경우가 많은것 같네요 ㅎㅎ"
ISTP,"저도 바로바로 다 말하죠 ㅎㅎ
그래도 너무 말이 안통하거나 억울하게 되면 확 올라오는것 같아요 ㅠㅠ
답변 감사합니다!"
ESFP,혹시..쪽지로 질문 하나만 드려도 되나요?ㅋㅋ
ESFP,감사합니당! 지금 보냈어용!^___^
ESFP,감사해용! 쪽지 하나 더 드렸는데 한번만 더 봐주세용 힛 감사함당
ENTJ,"맞아요 전남친 istp인데 첫모습하고 완전달라지고 귀찮아하고 잠겁나많고 아님 누워있고 혼자있게해달라고하고 하...
상극...너란남자는 연애는 안어울리니까 하지마라했었네요 지금estj랑 결혼했는데 완전 매일 깔깔웃고 삶의 태도 방향성
대화깊이 뭐 안맞는게 s.n빼고 한개도 없네요!"
ENTJ,아뇨 혼자 조용히 세상을 떠난것같이 있을 동굴이 항상 필요한 사람이고요 영화봐도 자고 먹고나면 자고 데이트하고자고 사람들만나고오면 자고 삶이 그냥 빨리 닳는 폰처럼 방전과충전의 연속이고 에너지가 많이 없어요 ㅋㅋㅋ
ENTJ,"맞아요 이제나왓는데 지겹다고 가자고
소음피해서 집에가자고 가면 밥먹고 바로 방전되서 잠으로 충전하고요 .. 무표정이 디폴트입니다."
ISTP,"원래 찐사랑이면 초반엔 불도저가 맞아요ㅋㅋㅋ
근데 그게 없는 에너지 끌어쓰는거라 관계가 안정되면 차차 본모습으로 돌아갑니다.
문제는 남친분은 일마저 바빠버리고 아프고 그러니 더더욱 에너지가 떨어져서 그게 가속화 된것 같아요.
리액션 저정도면 제기준에선 최대한 한거예요...실제 기쁜만큼 표현 못하거든요"
