comments,comments_writer
어떤 상태인지 알려주는 게 서로 관계에 좋다고 생각합니다! 이런 걸 걱정하실 정도면 엄청 찡찡대지는 않으실 거 같아요 애인이라면 도와줄 수 있는 부분은 도와주고 싶어 할 거라서 좋을 거 같아요!,부아
네 ㅎㅎ 감사합니다,ISFPJ빙봉
헤어진 사람이 연락하면 정떨어지나요?..🥲,인픚ㅔ
연락했다고 정떨어지지는 않을것 같아요! 그 후 어떤 대화와 어떤 행동을 하는지에 따라 다를것같아요~,im esnftjp
어떤 스타일 좋아하시나요??,솔숲
"과묵하면서 저랑은 티키타카 잘되면 좋아해요! 자기관리 하면서 본인이 하는일에 자부심 있는사람, 본받을수 있는 사람을 이성으로 느껴요!",im esnftjp
"집에서 많이 우나요? 우는거 일부러 우나요?
보호받고 싶어서? 이득을 취하기 위한 약한 모션인가요?진짜가 어떤 모습인가요? 엄청 계획적인가요?",E에스TP
"슬픈일 있으면 울고 털어내 버려요! 그래야 속시원 하고 마음정리가 돼요
일부러 우는건 아니지만 감정적으로 힘든 상황이 오면 우는것 같아요
약한 모션이라고 생각은 안하고 오히려 더 감추려고 해요
엄청 계획적이다? 기준을 모르겠지만.. 큰 계획이 있어야 움직이는게 가능합니다",im esnftjp
"딱히 누굴 정해둔 건 아닌데, 자꾸 소개 한 번 알아보겠다며 저에게 물어보는 건 무슨 심리일까요?ㅋ ㅋ 누군가에게 소개시켜주기에 제가 정말 괜찮은 사람이라서 일까요?",뀰infj
네!! 댓님이 괜찮은 사람이니깐 소개해준다고 할거예요! 그게 아니라면 오히려 감추죠,im esnftjp
담에 한 번 보자는건 볼 마음이 진짜 있는건가요? 아님 상대방이 담에 한번 보자고 하니까 예의상 말하는건가요?,잉쁘피 infp
음 다음에 한번 보자하고 일상 텍스트 메세지를 계속 하다면 정말 보자는 말이고! 연락 안하면 빈말로 하는말 같아요!,im esnftjp
헤어지고 재회하신 적 있으세요?,enfp예욤
(너하고) 미래가 보이지 않는다 아닐까요? 미래가 보이지 않는 다는 말만 곧이 곧대로 믿으셔서 충격이 클 것 같은데...헤어질 때 말이야 다 갖다 붙이면 되는 거고.. 헤어졌다는 그 사실 하나만 생각해보면 마음이 그냥 거기까지라 헤어진거예요. 소개팅하고 싶은가보죠...,leesoo
우리가함께하는 미래가 보이지않는다 인것같습니다..,나나리
"우선 전체적인 분위기나 대화가 굉장히 차분하고 조용한 느낌이에요~
가치관을 물어보면 확실히 티가 나실 수도 있는데 도덕성,예의 굉장히 중시하는데
제일 중요한건 너무 진지한 성격이라 대화 자체가 노잼이라면 확률이 높은...ㅋㅋㅋ",잇뿌제ISFJ
흠 그렇군용ㅠ 근데 그런 분위기에 분도 제가 예상한바랑 너무 다른 mbti셔서 놀란적이 많거든요 분위기나 대화가 차분하다고 판별이 어렵더라구요..ㅠㅋㅋㅋㅋ,저는 isftp
사실 아직 제 주변에 isfj 남성분들과 만나서 이야기를 해본적이 없어서 그런가 어렵네요ㅠ 저는 진지한 이야기 좋아하거든요ㅠ,저는 isftp
"우선 대화에서 주도보단 잘 들어주며 공감 리액션을 잘 해주는것 같아요~
굉장히 진지하죠ㅠ 저 같은 경우에도 농담,진담 구분 못할만큼 유머쪽으로는 센스가 없어서ㅠㅠ
같은 엠비티아이라도 사바사니깐 차라리 간접적으로 질문을 던져서 그 대답으로 유추해 보는 방법밖엔 없을 것 같네요ㅠㅠ",잇뿌제ISFJ
흠 그렇군요 알려주셔서 감사합니당👍👍👍,저는 isftp
isfj같든 안같든 오... 뭔가 isfj같으시당 이 라고 던지면 맞으면 오! 맞아요! 아니면 아 아니에요 라고 할 것입니다 묻지는 않았으나 알아내기 스킬 굳,intp냐냐냐냐 5w6
ㅋㅋㅋㅋㅋ그런가요? 그렇게 물어보는게 제일 편하겠죠?ㅋㅋㅋ,저는 isftp
"1. 다음주에 내 친구들이 다같이 모여 놀기로 했는데 너도 올래? - 응이라고 대답하면 찬다.

2. 만약에~ 로 시작하는 비현실적 질문을 마구 던진다. - 즐거워하면 찬다.

3. 사실을 전달하는 게 중요하다고 생각해, 아니면 타인에게 상처주지 않는 게 중요하다고 생각해? 하고 묻는다. - 사실을 전달하는 게 중요하다고 답변하면 찬다.

4. 나랑 아무 계획 없이 훌쩍 여행갈래? 하고 묻는다. - 가겠다고 하면 찬다.

모두 통과한 사람과 만난다.",돼지꿈 ENTP 7w68sxso
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좋네욬ㅋㅋㅋㅋㅋ,저는 isftp
"공감!! 사귀기전 모두 해당이었는데
여친이 된 지금의 isfj는 저 한정 4번은 무조건 콜ㅋㅋㅋㅋㅋ",ENFJ 쥐연
천재시네여!!!!,꿈동산isftj
"이거대박이다ㅋㅋㅋisfj 잘알ㅋㅋ
절대 싫은것만 적어놓으셨어ㅋㅋ",isfj 6w7
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 질문 읽다가 찬다에서 뿜었어요!! ㅋㅋㅋㅋㅋㅋ,잉쁘피 infp
"나혼자산다 보셨는지요?
천정명씨가 ISFJ인데.
제 주변 잇프제 남자분들 딱 저런 분위기, 성격이에요.",그래서 초록
"장도연 권상우 잇프제
일단 잇프제는 얌전하고 낯가리고 경청 잘하고 배려가 넘치죠",eisnftj
"귀차니즘이 P인게 아니라구욧

하지만 저는 귀차니즘인 P입니다.
찡긋. 웰컴투 피월드",intp냐냐냐냐 5w6
ㅋㅋㅋㅋㅋㅋ ㅠㅠ 근데 귀차니즘이 있는데 j일수가 있나요? 그러면 엄청 스트레스 받을거 같아요,깜찍한망둥isfj
환영합니다ㅋㅋㅋㅋㅋㅋㅋ,홍대사과대추요정infp
흑흣 안돼요..저 j할래요ㅠㅠ 근데 확실히 스트레스는 정말 사라졌어요..헤헤 그치만 너무 나태해졌어요 ㅋㅋㅋㅋ,깜찍한망둥isfj
"울회사에 esfj 라는 사람이 딱 글쓰신 내용 저렇던데
행동이나 일하는거 보면 j 라는데 좀 많이 p 같아 보이지만
p 인 제가 보기엔.. 융통성? 그런건 없어 보이긴 해요",루나러브굿istp
아 맞아요 ㅋㅋㅋ뭔가 하던 대도 계속 시도해보기만 하지 새롭게 도전할 생각은 많이 안해요.. 그냥 게을러진 걸까요 ㅋㅋㅋㅋ,깜찍한망둥isfj
졸업하고나서 주체적으로 살아가면서 p가 되았습니다 ㅋㅋ자취하면서부터 더더욱 실체가 드러나고요,겨울빵 INTP
저 진짜 자취하면 큰일날거 같아요.......,깜찍한망둥isfj
생각정리 후 보내야지 이 생각은 글쓴님만 알고 계시는거니.. 상대는 짚고 넘어가야할 문제에 대해서 얘기했는데 읽씹 당했다고 생각할 것 같아요. 그래서 상처받음+홧김+사전차단 이런 감정으로 했지 않았을까 싶어여!,로링 ESFP
읽씹좀 할 수도 있지,별로
차단 할 수도 있는거죠~,너무잇프제
누가 뭐래요? 작성자가 차단한 이유 궁금해하길래 답한건데요,별로
"잇프제 남친한테 물어보니 손절이라고하네요.
바로답장안했으니 잇프제는 그사이에 많은 생각을 했을꺼라고..",I가되고 싶은 ENFP
제가 본 잇프제들은 예의 중시하고 선이 명확했어서 자기생각에는 읽씹당했다고 여기고 기분이 나빴던 것 같아요!,갸브 INFJ
"저도 저런 상황이라면 차단은 안하지만 번호, 카톡 친구 삭제 해요. 손절이죠...",행복하고 싶은 isfj
전 손절할때 그냥 차단해요..다시는 안풀생각으로 ㅜ,ISNFJ 미니
쌓인게 많았나보네요.. 글고 읽씹은 왜 하시는건지ㅠㅠ 무시받는 기분이 들어요,깜찍한망둥isfj
그냥 생각 좀 해보고 답장 할테니 시간을 달라고 남겨놓으시지.. 저라도 이렇게 얘기하는 와중에 읽씹당했다 생각하고 기분나빠서 정리할듯요,집에가고싶은 INTJ
"상황이 좋은 상황도 아니었고
상대가 읽씹하고 연락 없는 거면 그냥 끝이라고 생각했을 것 같아요",엔푸젱
222 좋은 상황이 아닌 얘기를 하는중에 아무말 없이 읽씹이면 상대방은 뭐지? 싶죠 생각 더 해보고싶다고 내일 연락 다시 하자고 말했으면 잇프제도 저렇게까지 안했을거예요,나도나를모르는걸요
"저는 읽고 생각해보고 답해야지
이거 극 공감하는데
댓글보니 다른 성향들은 이해 안가는 행동인가보네요 ㅠㅠ",entp러버
그러게요 ㅠㅠ.....지금까지 이렇게 갑자기 차단당한적은 없었는데 좀 어리둥절한 마음...ㅎ ㅏ,마룽entp
"P들 읽고 그냥 넘어가는거 J들은 숨넘어가요;
특히 잇프제는 나중에 얘기할 거면 안읽씹하는 사람들이라;; 굉장히 무례하다고 느끼셨을 거 같네요.
나중에 얘기해야지 하는건 혼자 생각하신 거니 어떻게 알겟어요...
담에 또 이런일이 있으시면 자고 일어나서 다시 얘기하자고 얘기하시면 이런 결과로는 이어지지 않을거 같아요...ㅎㅎ",INTJ 7w8 쏘스윗
"안읽씹보단 읽씹이 더 싫은..
아 이사람은 날 거부했구나
그래 나도 너 거부 흥~",내도날잘몰
"읽씹 마상 당하는 잇프제입니다
정말 오해의 소지를 주셨네요
아침도 아니고 점심이라뇨 너무 늦었어요
차라기 안읽씹하고 담날 답장이 낫죠
구리고 두분 mbti로 봐서 너무 안맞아요
그러니 타이밍도 안맞은듯요
상대는 갑자기일수 있으나 잇프제에겐 갑자기란 없어요",eisnftj
"읽씹말고 차라리 지금 말하면 직설적으로 말할거 같아서 내일 연락하겠다고 했으면 이해했을거에요...ㅠㅜ
그리고 잇프제 싸우는거, 논쟁 같은거 싫어해서 저 상황자체를 더 심각하게 생각했었을 수도 있어요.
그 이후로 읽씹이면 더 얘기하기 싫다는 의미로 받아들였을 것 같은데요..?
잇프제 입장에서는 읽씹하고선 왜차단? 갑자기? 라고 생각하는게 더 놀라워요",링링 isfj
"흐아...여러분들 생각 듣구..많이 깨닫구 갑니다..허허허 ..다들 댓글 감사합니다 이유를 몰랐는데 댓글 보고..뼈저리게 깨닫고 갑니다..(눈물)ㅠ맴찢.... 
저랑은 완전 정반대인 사람이 맞기두 하네요
댓글써주신분들이랑 제 성향이 아예 반대라서
읽으면서 신기하기두 하고..껄껄 .. 하하하
차단에 상처받았지만...그러려니 해야겠어여 다들 감사합니다 ㅎㅅㅎ...",마룽entp
"제가 잇프제 24살인데(잇프제 치곤 연령이 낮은 편) 확실한건 그 주에 잇프제가 바쁘단거에요.

다음 주에 약속 잡아서 잇프제 마음 꼭 사로잡길 바라요! 😊",ISFJ 남자 6w5
바쁜건 정말 확실한 것 같아요 ㅋㅋㅋ 감사합니다!!,리코타INFJ
호감없으면 ~~이래서 바쁘다 구체적으로 얘기 안해요ㅋㅋㅋㅋ 다음주에 약속 잡아보세용,ISFJ 1w9당
용기가 좀 생기네요~! 감사해요 도전해 보겠습니다^^,리코타INFJ
토욜 만나서 슬쩍 던져보세요,내도날잘몰
네네!! 감사감사합니다~!!,리코타INFJ
나이차이가 꽤 나는 사이인가요??,DPFFLTK ISTP
네 좀 나이차가 있습니다..! 그래서 더 망설여지는 것도 있어요ㅠ,리코타INFJ
제가 저 맥락만 읽어봤을때는 어른을 대하는 느낌..?이 들어서 나이차이가 나는 상황이냐고 물어본거였는데 진짜로 나이차이가 좀 나는 관계셨군요 ㅜㅜ 호감은 있는거 같은데 그게 이성적인것 보단 사람에 대한 호감으로 보여요...10살 이상 차이인가요??,DPFFLTK ISTP
딱 10살입니다..! 이성적 호감은 현재로선 저도 기대하진 않고요 만나보고 이야기 나눠보면서 그런 흐름으로 이어질 수 있을지를 살펴보고 싶어요~ 근데 또 연락하면 너무 만남에 집착하는 모양새일까 싶어서 여쭤보았습니다!,리코타INFJ
만약 만날 생각이 없는 상태라면 연락이 부담스럽게 느껴질 수 있을 것 같아요! 토요일 모임에서 은근슬쩍 던져보고 파악해보시는게 좋겠네요~ 화이팅입니다!,DPFFLTK ISTP
네 다른분들 댓글도 참고해보니 아무래도 그렇게 하는 게 제일 자연스러울 것 같아요!! 현명한 조언 감사드립니다^^,리코타INFJ
유형상관없이 관리하면 좋지않을까요ㅋㅋ,번호 ISTP
저는 여자지만... 자기관리의 개념보다는 건강관리의 개념에서 바라 보는거 같아요ㅋㅋㅋ 걱정인형이라 그런가 살 찌면 건강에 안좋으니 살 빼라 라는 잔소리를 하게 되더라고요. 살찐게 보기 싫은게 아니라 건강이 걱정 돼서...,행복하고 싶은 isfj
"본인도 주변 사람들, 부모님이 하시는 말 다 인정하고
스스로 생각하기에도 글쓴이님에 대한 현실적인 불만은 있는 상태.
다만 너무 현실적인 문제라서 저 부분에 대해서 얘기하면 답도 없고 기분만 상하니 회피하는 중.
또한 감정적으로는 사랑하기 때문에 만나는 중이고요.
사랑으로 극복해보려고 하는 것으로 보여요.
잇프제가 전형적인, 현실적인 조건은 다 생각하면서도 감정적으로 퍼주는 유형이니.",Arte
제 친구 잇프제가 꼭 연인한테는 못한 불만을 주변에 얘기해요... 그래서 그 문제를 둘이 해결을 못 하더라구요... 정도 많지만 현실적인거 많이 따져요.,감자맨
"말 거친건 안좋죠, 상대를 위해서 한번 생각하고 말하는 필터링을 항상 장착하고 있어서 저도 배려는 항상 중요한 미덕중 하나라고 생각하네요😞
저랑 그냥 다른 생각을 가진 사람은 적으로 만들 필요없이 서서히 거리를 둬야해여~",방긋ISTPA
"그게 어렵지만 저도 노력하고는 있어요.

도덕의 틀과 융통성의 범위(즉 눈치)를 잘지키는 사회인이 되고 싶어요.",ISFJ 남자 6w5
화이팅이에요!,방긋ISTPA
"착한사람보다는 여린사람이여
자기 스스로 착하다고 생각하는 사람치고 별로 착한 사람 못봤어요..",서로 INTP 4w3
222222,닉넴짓기귀찮INFP
"근데 죄송한데 이 글은 제가 착하다고 주장하는 글이 아니에요.

전 단지 집단에 있어 예의라는 틀을 지키는게 왜 중요한지에 대해 적은것 뿐이에여",ISFJ 남자 6w5
"착한사람이 피본다는 1번 문구에 써있는 글에 대한 생각을 쓰신게 아닐까요!

댓글이라는게 여러사람들의 다양한 생각을 공유하고 남길 수 있는 공간이니까여 하핫..",방긋ISTPA
"저기서 얘기하는 착한 사람은 자기가 착하다고 주장하는 그런 사람을 얘기하는게 아닙니다.

집단의 틀 안깨고 남에게 예의 잘 갖추고 융통성 있게 사회생활 잘하고 있는 다수를 얘기하는거에요.",ISFJ 남자 6w5
저도 글 읽었어요! 댓글 쓰신분은 착한사람에 대한 자기생각을 그냥 댓글로 쓰신거 아닐까요,방긋ISTPA
글 작성자분께서 대댓글로 글의 핵심 요점에 대해서 잘 설명해주셨네요 :),닷지 ISTfJ 3w4 spsx
"전 작성자분의 글과 모순된 댓글이 자가당착 같아서 제 일도 아닌데 대댓글 남기게 된것 같네여. 
“제가 너무 착하다고 주장했나요?”라는 식으로 상대방을 배려해서 말하는것도 아니고 “저 착하다고 한 글 아니에요”라고 하면 대댓 쓰신분들이랑 싸움뿐이 더 되나요?
댓글 남기신 분들이 잇프제님을 비하할 의도로 쓴 댓글이라는게 명확하지도 않은것 같거든여. 그냥 글을 잘못 해석하셨을수도 있다고 생각이 들어서 그랬어요^.7 ;;그럼 전 이만.",방긋ISTPA
"본인에게 착하지 않다고 말한 것이 아니고 1번 문항에 대한 제 생각을 그냥 말한겁니다.
여린 사람 혹은 집단에 잘 적응하는 사람이었다면 글쿤 했을거 같아요.
착한사람이라는 기준이 너무 모호하다고 느껴서 댓글 남기게 되었습니다.
제 생각을 얘기한게 공격으로 느껴지시고 불편하셨다면 죄송하고 글쓴이님께 한 개인적인 말으로 받아들이지 않으셔도 됩니다.
이 댓글에 찬반입장이 계속 달리게 되면 싸움으로 번지게 되니 답변하실 게 있으면 쪽지로 부탁드립니다.",서로 INTP 4w3
"저도 서로님의 댓글을 잘못 이해하고 적은 점 사과드립니다.

처음에 봤을때 주제와 관련이 없어서 무슨 의도로 적으셨는지 저도 이해를 잘 못했던것 같아여!

제 댓글이 너무 날카로웠다면 죄송합니다.
저도 댓글 의도를 잘못 이해했어요.",ISFJ 남자 6w5
넴! 좋은 하루 되세용!,서로 INTP 4w3
"말은 이쁘게 하는게 좋은건 맞는것 같아요 상황따라 다르겠지만
기본적으로 팩트라고 봄",닉넴짓기귀찮INFP
"어찌보면 기본인데 그 기본마저 안된 사람도 꽤 있더라고요.

말 끝마다 ""씨×"" 붙이거나 명령투로 기분 나쁘게 얘기하는 사람이 없는것 같아도 있거든요!",ISFJ 남자 6w5
"동감합니다
욕도 써보니 재밌고 속이 시원해 지는게
습관 안되게 조심해야 겠더라구요",닉넴짓기귀찮INFP
저도 ISFJ인데 말 이쁘게 하는사람 좋아합니다. 가는말이 고와야 오는말도 곱다고 생각해서요,유밍뜨
저도 그래용! 그런 사람들이 세상에 많아야 긍정적인 에너지를 서로 공유하기도 하고요 :),ISFJ 남자 6w5
"그래서 전 말 이쁘게 하려고 노력하는데 다른 사람들이 보기엔 바보같다고 보이거나 답답해보인다고 하더라구요...
저는 저한테 충고라고 하고 그냥 말 하는 사람들 안좋아해요 ㅎ",유밍뜨
"잇프제 분들 자체가 말씀을 이쁘게 하시려고 노력하시는것 같아요. 본성도 착한데 노력하니까 더 착한..?
제 주위에 잇프제분이 딱 한분있는데, 그동안 봐왔던 유형중에 제일 착하신거같아요..

저도 착하고 바보같다는소리 많이들어봤는데, 그분앞에서는 그저..
그리고 굉장히 긍정적인 마인드같아요. 불건강이 아니여서 그런지는 모르겠지만..(?)
제가 흔들릴때 안정적이게 잡아주시는거 같더라구요

너무좋아요 잇프제 ♥",I가되고 싶은 ENFP
잇프제 그래도 좋게 봐주시니까 제가 감사하네요 🥰,ISFJ 남자 6w5
"저는 제가 좋아하는 사람이 다른 사람을 더 좋아하는 거 같으면 포기하고, 저를 더 좋아하는 거 같으면 직진합니다 ~",엣퓌줴
그렇군요ㅎㅎ전 고민상담한건데...너무 얘기를 많이들어줘서..혹시나햇어용,홀로서기INFJ6w7
혹시 나이대가 궁금한데 알 수 있을까요...?,홀로서기INFJ6w7
만 30세 입니다.,엣퓌줴
"부정적)
ENTJ: 왜? / 뭐할래? / 뭐 먹을래? / 넌 어때? / (대충 생각, 의견을 물음)
-ISFJ: ('솔직하게 대답하면 싸우게 될지도 몰라', '의견이 다르다는 걸 굳이 확인사살 당하고 싶지 않아', '대답하면 또 왜? 하는 거 아냐? 여기서 끝내고 싶어') 그냥 / 몰라 /
('배려하고 싶어 확답을 못하겠다') 글쎄 /
('내가 먹고 싶은 게 있기는 하지만, 내가 먼저 고르면 너가 먹고 싶은 거 먹지 못하게 될까봐', '배려해줬는데 나도 배려해줘야징') 너가 원하는 거
-ENTJ: (폭발)

ISFJ: (원하는 답을 듣기 위해 빙빙 둘러 말함)
-ENTJ: (원하는 답이 뭔지 앎. 근데 해주면 계속 이렇게 빙빙 둘러 말할 거 같아 속이 답답해짐 + 원하는 건 똑바로 말하고 쟁취하길 바람. 강하게 키우고픔 => 모르쇠)
-ISFJ: (뚁땅)

ENTJ: (상대가 원하든 원하지 않든 채찍질 겁나 한다)
-ISFJ: (기가 죽거나 폭발)


긍정적)
ISFJ: 나 이런 일 해보고 싶어
-ENTJ: (관련 정보 다 찾아준다. 더 친하면 상대 페이스에 맞춰 코치까지 해준다)

ISFJ: (숨쉬듯 뱉는 자연스러운 애교 + 배려)
-ENTJ: (사람이 되어감)",록사 ENTJ
잇프제를 정확히 아시네요 ㅎㅎㅋㅋㅋㅋㅋㅋ 완전 공감가요 엔티제한테는 최대한 의견 표현하도록 해야겠네용ㅋㅋㅋㅋ,ISFJ 1w9당
"만난 지 한 달밖에 안 되신 거면 너무 이른 것 같아요
그리고 꼬박꼬박 모아놓으신 건 훌륭하신데요? 한심하다기보다는 대단하다는 감정이 더 크게 듭니다 너무 본인을 깎아내리지 마세요",소마 IStfJ
"너무 부담스럽게 느껴질까요,, 잇프제에대한 제 감정이 너무 깊어지기 전에 오픈하려고했는데.. 부담으로 다가갈수도 있겠군요ㅠ ,, 진짜 여기서도 잇프제분 천사.. 감사합니다₍o̴̶̷᷄﹏o̴̶̷̥᷅₎",슈끄림 isfp
상대도 글쓴님을 결혼 상대로 바라보는지는 잘 모르겠지만 그것과는 별개로 만난 지 한 달이면 객관적인 판단이 아직 서지 않을 때라 조금 더 지난 후에도 그 감정이 꾸준하게 유지된다고 느끼실 때 말씀하시는 게 나을 것 같아요,소마 IStfJ
"너무 감사해요!!..생각정리가 깔끔하게 되었어요! 제가 자기중심적인 사람이라, 제생각만 하고 부담주려했네요⭐️ 시간이 좀더 지난후에 좀더 확신이 들 때 말을 하는게, 그사람을 위해 낫겠어요..!! 이번여행은 즐기다만 오겠습니닷ㅎㅎ 진짜 감사해요",슈끄림 isfp
저도 글쓴님과 비슷한 시기에 비슷한 감정을 느꼈어서 더 공감되는 것 같아요ㅋㅋㅋ 즐거운 여행 되시길 바라겠습니다,소마 IStfJ
진심으로 생각 나눠주셔서 감사합니다!!,슈끄림 isfp
"당장 결혼할게 아니기 때문에 금액은 중요하게 못느낄거 같구요
본인사정을 솔직하게 말해준거에 너무 고마워할거 같네요
그치만 그시기가 닥치면 어떨지는...",내도날잘몰
"앗,,, 무섭네요,,그시기,,, 벌써 걱정이에요... ㅠ고마워할수도있겠지만,, 부담도 될것같고,, 일단은 저만의 속마음으로 담아둬야겠어요! 답글 감사합니다!!",슈끄림 isfp
20대 중후반에 2600 모으셨으면 적은 금액이 아닌데요??!ㅎㅎ 아직 한달 밖에 안됐으면 금전적인 부분 전부 오픈하는 건 이른 것 같아요! 천천히 오픈 하시는 게 좋을 것 같아요.,자몽 isfj
지금 당장 오픈하면 잇프제는 부담스러워할거예요 잇프제는 뭐든 신중하고 시간이 좀 걸리는편이예요 나중에 시간이 좀 지나고 자연스럽게 결혼에 대한 얘기가 나오면 얘기해도 늦지 않아요,나도나를모르는걸요
가식인지조차 분별 못하는 사람들이 아주 많습니다,압생트한모금intp
222,갓블레스유INTJ
"압생트님처럼 저도 분별 못해서 나중에 상처받아요
고집쟁이님처럼 한번에 가식을 알아볼수 있으면 좋겠네요",갓블레스유INTJ
딱 어느순간에 몇 명은 알아보겠더라고요.. 완전히 까지는 아닌데,열정적
전 그래서 요즘 그냥 제가 소울리스로 반응해요.,Arte
"저도 구런데
저 제가 가식적인 행동 말하면
스스로 소름까지 돋더라구요",eisnftj
"가식이 모지 전 잘모르겠어요
음흉한 사람 아니면
그냥 그런갑다 싶어요
매번 진심일순 없으니까요

가식을 과하게 떨면 무서운데
그거 아니면 전 그냥
자동자판기 리액션인가 싶고 별생각이 없어요",닉넴짓기귀찮INFP
"예를 들면 무서운건 이런쪽

굳이 지가 하겠다고 해놓고
자긴 그냥 한말인데
센스가 없다고 뒤에서 욕하는
사람들 무섭더라구요

이런 타입 아니면 전 오히려
잔잔바리 사회 리액션은
오히려 이사회가 돌아가는데
유익하다고 봐요

사람들이 전부 남눈치 전혀 안보면
사회 돌아가는게 껄끄러울것 같아요",닉넴짓기귀찮INFP
"엔프피도 가식이란걸 알고싶어여.
가식이 뭔가요 ??!?!!?!?!?!?!?!?",I가되고 싶은 ENFP
그렇게 갑자기 돌아가신 거면 친구분이 경황이 많이 없으실 거에요. 그냥 자리 지켜주시는 것만으로도 정말 큰 위로가 될 겁니다. 보이는 곳에 내 친구가 있다는 게 또 느낌이 다르거든요.,벚꽃의 꿈 ENFP
"철천지한 원수여도 장례식은 가는 게 좋다는 말이 괜히 있는 게 아닌지라,
결혼식에 온 친구도 평생 못 잊는데, 장례식에 와준 친구는 더 기억나요.
그냥 친구들 얼굴 한 번 더 보는 게 도움되는 거니, 한 번 더 가세요.
친구분 밥도 잘 안 넘어갈 테니 죽 간단하게 사가시면 되고요.
그리고 어차피 친구분도 정신 못 차릴 상황이니 가서 말씀하세요.
이런 일이 처음이라 나도 어떻게 해야 할지 모르겠는데 도움 필요하면 언제든 연락하라고.",Arte
"내일가셔서 곁에만 있어주세요
힘들때 옆에 자리 지켜주며 있어주는거 그것만큼 큰위로도 없는거같아요",인잇프피어딘가
"요새 장례식장 지원 다 잘되어 있어서, 딱히 챙겨줄건 없을텐데, 여자분이시라 발인도 참석 안하실거 같고요.
혹시라도 가실거면 일회용품 같은거 필요한지 친구분께 물어보세요. 일회용품 이것도 다 돈이라서요",안녕ISTP
일단 곁에 계셔주는거만으로 친구분은 너무 고마워하실겁니다. 글쓴이님 같은 분을 친구로 두셔서 친구분이 참 부럽네요,유자맛에일 istp
"다녀가신것만으로 고마워할겁니다
친구무리들 다같이 의논해보시는것도",내도날잘몰
"조금만 기다려 보는 건 어떨까요?
(저는 Esfj 남자)",고집쟁이
"네 님 신경 안쓰는거 같네요
초반이 가장 신기하고 신경쓰이고 잘보이고 싶을 때인데 술마시고 연락도 거의 없고 이건 뭐 ㅜ",솜뭉치
"개인적으로isfj,esfj 마음 알기 굉장히 어렵고 마음열기 어려운 타입인것 같습니다 ㅜㅜ",복잡한INFP
표현 확실히 해주셨는데 반응 미적지근 한거면 음.. 아닌 것 같아요 ㅠ,ESFJ또또이A
"못참아요
계속 생각나요",내도날잘몰
궁금해서가 아니라 알림뜬거를 빨리 없애버려야하는 강박 같은게 있는것 같아요,단지잇프제
약간ㅋㅋㅋ 조건반사같은건가봐요 강아지처럼 바로 달려가서 확인하게되는 ㅠ,33isfj
"전 알림뜬거를 빨리 없애려는건 없는데 시간날때 보고 궁금한게 있음 꼭 물어보고 답을 얻어야돼요ㅋㅋ
열람기록이 걸리는 사람껀 아예 보지도 않고 궁금해하지 않아요",isfj냥
좀 빨리 보는 경향 있는듯용...ㅋㅎㅋㅎㅋㅎㅋ,리타 ISFJ
저도 빨리보는 경향이 있긴해요!,ISFJ 남자 6w5
