comments,comments_writer
글만 봐서는 좀 애매한 것같아요 엔팁들도 엄청 불도저라 그냥 관심있으시면 만나서 확인해보는 게 좋을것같아요,catt
흠 막 취해서 여러 사람한테 불도저 처럼 하진 않나요 보통? 사바사 물론 있겠지만 태생적으로 불도저와 플러팅 장인이 엔팁인 것 같아 여쭤봅니당,Datasql
"한방 같이 쓰니까 자는 사람 배려해야한다 vs 한방 같이 쓰니까 루틴 지키는 친구 배려해야한다

ㅎㅎㅎㅎ 저는 최대한 조용히 나가요~",EnfJ일까 1w2
"친구가 좀 배려가 없었다고 생각해요.. 미라클어쩌구는 자기 혼자 있을 때나 하던가. 그렇게까지 여행가서까지 유난부르스떨꺼면 친구들과 여행을 가지마시오....😅

진정한 갓생러는 설령 그것이 자신에게 중요한 루틴이더라도 상황에 따라 옆사람 생각도 해주는 사람들이 아닌가 싶네요..",데구르르 intp 8w9
나름최대한 조용히...ㅠ 일어나서 그냥누워있을수는읍자나요,ESTP메로
"보여주기 갓생이 아닌가,,,,",지나가세요
"뭐 얼마나 부스럭댔는지 모르겠지만 그냥 대단하네 생각하고 다시 잤을 것 같아요
같이 일어나자고 강요한 것도 아니고 같이 가는 여행에서 약간의 소음 정도의 불편함은 감수할 수 있을 것 같아서 별 생각 안듭니다",SPACE INTP
저는 미라클모닝은 아니지만 여행가면 잠이 없어서... 그냥 쥐죽은듯이 폰보고 누워있습니다 ㅋㅋ 옆사람 피해주기 싫어서요,istj피치
미라클 할 수는 있지만 굳이 다 자는데 씻고 시끄럽게 해서 깨게하는건 매너가 아니라고 생각해요. 안씻고 산책하면 될 것을 ?,엣퓌줴
22 하는건 괜찮음. 씻으면 열받음.. 드라이기 사용하면 ㅎ..,서로 INTP 4w3
5시가 미라클은 아닌데…ㅡㅡ 그냥 아침잠이 없어서 아침부터 부시럭 거리는 편이에요.. 함께 방쓰는 분이 아침잠이 많으면 최대한 조용히 나가서 시간 떼우고 제가 스케줄 짜는 사람이면 아침부터 움직일 일정 짜고 그래요.,노노해INTJ
E 같습니다.,돼지꿈 ENTP 7w68sxso
혼자있어도 괜차느면 i비율문제죠,알아서할게istp
저랑 똑같으시네요,록사 ENTJ
이런게 궁금하면 E ㅋㅋㅋㅋ,늉늉삼 intj
E,에단INTJ 5w6
"저도 e가 55퍼 정도인데,,그게 또 i로는 절대 안나오는..또 윗분님 말처럼 나는 내향인같은데~이런 생각을 한다는 자체가 확실한 e가 맞다더라고요.",esfp핫도그박사
"헐 그런게 있군용….몇몇 E들이 저한테 자기도 저처럼은 못하는데 제가 어떻게 I냐고 자기보다 더 E같다는 말도 자주 들었어요
친구가 없어서 여태 I로 나왔나…🤣",숭구리 INTJ
"사람들 앞에 나서는게 어렵지 않다. <- E
사람들 앞에 나서는게 어렵고 스트레스다. <- I

저는 e이지만 뭔가를 나서서 리드하고 하는 건 에너지 소비가 되서 잘 안 하거든요. 그런데 목적이 있고 동기부여가 되면 합니다.",르르옹
"선택해보세요.
직장 동료들이 하나같이 일머리가 없는 바보 멍텅구리일 경우.
1. '나를 따라오라!'하면서 어떻게든 그들을 이끌고 간다.
2. '다 놔둬. 나 혼자 알아서 할 테니까.'라면서 혼자서 해낸다.

어디선가 봤는데.
1의 경우가 엔티제
2의 경우가 인티제라고 하더라고요.",새의언어INTJ
안 맞아요ㅠㅠ 전 t높은 f인데도 극f는 진짜 안 맞아요 극f끼리 만나야 편한 듯요,도토르리 infj
선 긋는게 좋지 않을까요?? 밥도 혼자 못 먹고.. 그런 일이 있으면 감정적이고 서운해하고.. 저라면 너무 힘들 것 같아요ㅠㅠ,isTp 울라라라랄
"저도..저말이....왜 나한테 이소문 얘기 안했니?라는 책망으로 들렸거든요.

하지만 내가 모든 말을 다 전달할수도 없고
하나도 미안하지 않은데 저란 말을 들으니...저사람 옆에서는 맨날 서운하다는 말을
듣겠구나 하고..아차 싶더라구요.",인티제엘
일단.. 이런 경우가 몇 번 더 생기시면 거리 두는걸....ㅠㅠㅠ,isTp 울라라라랄
"T 성향의 강약으로 인해 그런다기 보다는 회사에 가깝게 지내는 사람이 글쓴님외에 별로 없기 때문에 그럴수도 있어요.
T 와 F는 판단의 기준이니 T 가 높다고 해서 님에게 더 달라붙거나 그런건 아니에요.
다른 여러사람과 두루두루 친해지지 못하고 늘 겉돌다가... 아마도 인식이 주기능이 아닌 판단이 주기능이 T 이신분같네요.
그런분들에게는 확실하게 얘기하고 선을 긋는것도 좋아요.두루뭉실하게 얘기하는건 좋지 않아요.^^",orange77k ENTP
t는 제가 높아서요.,인티제엘
저는 특히 fj를 이해할수가 없어요. 저도 fj인데 사회에서 만난 fj들 전부 이해가 잘 안되요... T들이 편한..,바나나킥99
저도 F지만 나만몰랐어? 이건 저도 싫더라구요~ 님한테까지 꼭꼭 보고해야하나 싶고^^; 뭔가 사회생활 덜한 사람느낌들어요. 모를수도 있는거지;;; 그리고 거기 직장아닌가요? 직장에서 밥도 혼자 못먹고 소문도 챙겨야한다면....어후 조용히 바이바이 할래요~,EnfJ일까 1w2
엇...그런데 정말 좋은거 맞으...신거죠??,aruui
네!!! 너무 좋은데유!!!! 히힛 오늘 점심도 맛있는걸 먹게 돼서 기분이 넘 좋네요,생선꾸꾸 intj
그렇군요 저도이따 뭘먹으면 좋을지 고민되네요..,aruui
옹 ?? 꾸꾸님 어쩌다 그렇게 되셨어요 ? 😄,Infp달이
긍정적인 사람이 옆에 생기기도 했고 요즘 즐거운 일에 집중해서 그런 것 같아유 ㅎㅎ 악기도 배우고,생선꾸꾸 intj
오히려 좋아 ~ 지금부터가 반전 ~~,성냥
오히려 좋아!!!!!!!!!,생선꾸꾸 intj
"오 저도 좀 비슷해요!
엄청 힘들고 비참하다가 이상황을 어떻게 벗어나지 생각하다 갑자기 몰입해서 상황 해결하는걸 즐기는거 같아요! 그리고 늘 계획대로 안됐을 때 더 좋은결과가 나오는 것도 많구요!",여자 INTP 4w5
맞아요 ㅎㅎ 저도 그런 부분 때문에 요즘 p가 늘어났습니닷,생선꾸꾸 intj
상대방의 대쉬를 계속 받으면서 호감 매력을 강하게 느꼈다면 가능해요,귀귀
자기가 먼저 대쉬 했을 수도 있을까요??,ESFxJ
저라면 확률적으로 보았을 때 10프로도 안돼요 ! 저도 여사친.동성친구도 많지 않고 외부 활동도 없어서 변수10프로 라는 결론이 나왔네요ㅎㅎ,귀귀
그분과 많이 비슷한 것 같아요! 혹시 sns 친구를 끊지 않는 이유는 뭘까요…??,ESFxJ
"같은 mbti라도 개인 성향에 좀 차이는 있는걸 감안하면 ""신경 쓸 필요가 없다 = 안중에도 없다""로 판단되지만 ... 좀 흥미롭네요 저의 경우는 선물&sns&사진 다 지워버려요",귀귀
근데 두세 달 정도면 다 정리가 되는 편인가요 원래…? 같이 붙어있던 시간이 많아서 생각이 가끔날까 궁금하네요…,ESFxJ
본인 마음 정리가 빠른편이면 가능하죠 !그보다 더 빠를수도 있어요 저도 전여친이랑 헤어지고 한달만에 와이프한테 대쉬받고 매력에 빠져서 결혼까지 했지요,귀귀
제 전남친도 인티제였는데 전여친이랑 이별한지 한달만에 저랑 만났었어요,엣팁한우
앗 지금도 예쁘게 사귀고 계신거죠??!,ESFxJ
"상황에 따라 다를 듯 해요 ~
더욱이 20대에는 긴 텀 없이 연애 계속 이어 했구요",INTJ A 제시
전 아뇨,갓블레스유INTJ
"공부는 이해와 암기의 반복이며 추가 응용까지 입니다.이해가 안되서 외우면 금방기억이 안되고 암기 하는데 시간 소요가 많이 발생되죠
결국 노력이 뒷받침되어야합니다
완벽히 이해했다는건 그 내용을 타인에게 막힘없이 설명할정도가 되어야
합니다",탐탐ixtj
역시 T다 (저도 tㅋㅋㅋ),지나가세요
"오래 앉아있고 두시간 집중하는건 보통 공부 되게 잘하는 사람의 특징인데... 체계가 잡히지 않는다는 것은 목차를 이해(이해를 바탕으로 한 암기)하지 않는 것 같습니다.
그 책이 왜 그런 구성을 갖는지 스스로 남득시키는 과정이 있으면, 전반적인 흐름(중요도)를 파악하기 좋아요.
그리고 어떤 시험인지는 모르겠으나, 자격증 같이 특정 기준을 넘으면 되는 시험의 경우 개념에 빠지기보다는 기출 양치기가 단기가 합격률을 높이는데에 정말 좋습니다. 반복해서 나오는 개념이 핵심개념이며, 이것을 중심으로 놓고 곁다리로 뻗어나가는 식으로 해보세요!",지나가세요
집중력이 부족하신듯여 엉덩이힘이 있어도 몰두를 해야 효율이 나오는데 그게 안되어보여여,도깨ㅂINTP
"이해하려고 자료 찾고 하다보면 노출되는 시간이 많아져서 저절로 암기가 되는 경우도 있더라구요.
자신이 무엇을 잘하는지를 먼저 찾고 공부방향을 그쪽으로 잡아보는게 어떨까요?",여자 INTP 4w5
"마음 많이 상하시겠어요.나름 노력했는데...
ENTP 라면 우리나라 교육에 가장 안 맞는 유형이기도 해요. 있는 그대로 받아들이기 보다는 꼬아보고? 왜? 또는 그 넘어의 개념까지 파악하려니 시간은 잘 흐르는데 진도는 가끔 다른 길로 빠지기도해요.
시험을 위한 공부에는 좀 약해요. 하지만 공부가 무조건 외우고 시험보는게 다는 아니듯이 창의적으로 무언가를 만들고 기획하는 면에서는 뛰어나니까요. 저는 장점을 사랑하거든요.^^ 일반적인 공부방법 보다는 나만의 공부방법을 찾아보는 게 제일 좋을 듯해요. 남들과 다르게... ^^ 힘내세요. 화이팅.^^",orange77k ENTP
"평소에 공부하면 시험공부는 따로 필요하지 않죠.
오답노트 체크정도?

근데 암기가 잘 안 된다는 건 그만큼 많이 읽지 않았다는 얘기입니다. 이해가 잘 안되어도 계속 읽으면 본문이 통째로 외워지고 그렇게 하다보면 어느 순간 이해가 되거든요. (분야에 따라서 처음부터 이해가 되서 그냥 외워지는 경우도 있음.)",르르옹
"외우는걸 외운다! 하고 외우지마시고 반복해서 꾸준히 규칙적으로 계속 본다 라고 생각해보세요.
그리고 영어 토킹은 외우는 것도 도움이 되긴하는데 말을 해보는게 중요한거라",난나나나난나나나나나
썸이거나 그러면 넘 감동할 것 같고.. 막 친해져가는 아무런 사이 아니어도 고마울 것 같아요 ㅎ,ENTJ뇽뇽ㄴ
오 그러면 말하구 챙겨주는게 낫나요 안말하고 챙겨주는게 낫나요?? 이따 약이라도 줄까? 이렇게요,ISFJ 1w9당
"약은 좀 다를거 같아서 그냥 말없이 따뜻한 차 주면서 이거 먹으면 빨리 낫는다고 한마디 툭 던지고가면 좋을거같아요
처방받는 약만 먹는 사람도 있거든요~!",극 ENTJ
그럼 당연히 괜찮다고 주지 말라할거에요 ㅎ 말하지 말고 주세요,ENTJ뇽뇽ㄴ
앗 알겠습니다 감사합니다ㅎㅎ,ISFJ 1w9당
고마워서 감동할듯요^^,eNTJ A 3w4 골목길
호기심이 커져가던 단계에서 약 사다 챙겨준적 있었는데. 나중에 말하길 진심으로 고마웠다고 그러더라구요. 저의 엔티제는 남들앞에 서는 사람이라 강해보여야한다는 강박속에 사는 사람인것 같아요,esfp핫도그박사
와앗 맞아요ㅋ.ㅋ 아픈 거 약해진 거 들키기 너무 싫어요~,ENTJ뇽뇽ㄴ
"저 님한테 질문하나만요~~
(다른사람한테도 아프다고 말하는지는 모릅니다..)
1.첨 밥먹고 논게 9월 중순,
2.상호작용을 통해 제가 처음 호기심이 생긴게 9월 말,
3.10월 초부터는 자기감정을 외면했다가 또 접근했다가 기간이었는데 그러면서도 계~~~~속 아프다고 하더라구요. 허리아파, 근육이 다 뭉쳐서 너무아파, 자긴 늘 두통에 시달린다.

이거 저한테 약한모습보이고, 기대려고 하는건지요? (일주일전에 제가 등마사지 5분정도 해줬어요. 이제 보면 자꾸 해달래요. 이제 2일전에 감정 확인하고 손 잡은 상태예요)",esfp핫도그박사
인티제의 장난은 편해서 거는겁니다.,고앵INTJ
"특정 캐릭터 닮았다고 하는데 전 기분이 나빠서 저 싫어하냐고 했더니 그게 왜 싫냐고 귀여운 건데 이러시더라고요 -_-
우씨 ....... 제가 생각했을 땐 그 캐릭터 닮았다고 하는 게 진심 같은데 제가 기분 나빠하니까 돌려말하는 거 같거든요 ? 어떻게 생각하세용",또여니언니
캐릭터가 어떤건지모르겠지만 그사람눈에는 그 캐릭터가 귀여울수도 있습니다.,고앵INTJ
농담이나 장난은 편하고 친해지고 싶어서 그래요.ㅋ,노노해INTJ
아하 그런 거라면 다행이에요 ! 저는 절 싫어해서 그러는 줄 알았어요 ㅜ-ㅜ,또여니언니
싫어 하면 가는 길도 돌아 갑니다. 마주치지도 않아요. ㅡㅡ,노노해INTJ
"편해서 그런거 맞아요.
싫어하면 놀리지도 않아요.",I54NTJ
편하게 생각하는 건 좋은거죠 ?!,또여니언니
"놀리면서도 챙겨주는거니까요.
좋은쪽으로 생각하세요.
인간적인 호의를 가지고 계실거예요.",I54NTJ
인티제가 선장난이라면 이건 사랑인데…🫶 또여니님이 엄청 귀엽고 선한 스타일이신가 봐요,INTJ 1w9 Jimin
허얼 정말요 ? 저를 좋게 생각하시는 건 분명한거죠 !?@,ESFP 귀여움대마왕
넹 싫어하면 그냥 무시하고 투명인간 취급해요 ㅋㅋㅋ,INTJ 1w9 Jimin
일단 인간적으로 호감이 하나도 없으면 눈길도 안줘요,ExINTJ
오늘도 저 놀리는 게 제일 재밌다고 하면서 놀리고 퇴근하면 하루가 보람차다고 ^0^ .. 하하 이게 정말 맞는 건가요 ?,ESFP 귀여움대마왕
놀렸을때 상대 반응이 너무 재밌고 상대 보고있으면 너무 귀여워서 자꾸 놀리고 싶어요… 히히ㅣ,ExINTJ
"일단 저는 잡히든 안 잡히든 제 마음 가는 대로 합니다 선택은 상대방 몫이라고 생각하구요

대신 바로 붙잡으면 가벼워 보이고 매달리는 것처럼 보이니까 몇 주 뒤나 한 달 뒤에 붙잡습니다

진솔하게 핵심만 간추려서요",록사 ENTJ
너무 사랑하는데 본인도 어쩔수 없이 헤어지는게 맞다고 판단이 선다고 울면서 얘기 하더라구요ㅠㅠ 남친도 저에게 마음이 많이 남아 있는상태인데 지금바로 잡는것 보다 한두달 뒤에 잡는게 나을까요?,엔프엔프제
"음 어렵네요
미래 때문이라면..전 해결법을 제안한다면 재고하겠지만 그게 아니라면 맘 굳게 먹고 또 거절할 거 같아요",록사 ENTJ
"다른건 다 잘맞고 미래가 그려지는데 운동파트너로써 남친 스스로가 자괴감이 들어서 저를 만족시키지 못하는 부분때문에 힘들어 하는거거든요. 가장큰 이유래요. 두번다시 이렇게 잘맞는 사람은 못만날것 같다면서, 근데 이게 이별의 이유가 될수 있을까요?",엔프엔프제
"열등감이나 능력 부족이라면 이별 이유가 될 수 있을 거 같아요 특히 남자로서

남자에겐 민감한 요소니까요..😔",록사 ENTJ
이런부분에 있어서 현실적인 해결책을 제시 하면 다시 생각해볼 의향이 생길까여?,엔프엔프제
"넵 정말 그 문제 때문에 헤어지는 거라면 전 다시 생각해봅니다

유보하는 성향(P)도 좀 있는 편이라, 개선의 여지가 있다면 기회는 항상 열어 놓습니다 (논외로, 제게 회복할 수 없는 해악을 끼치지만 않는다면요.)",록사 ENTJ
"크리티컬한 문제에 대해 깊게 고민해서 답이 없다고 판단하고 내린 결론일텐데, 더 나은 방법이 있다면(알려줄 수 있다면) 충분히 가능할 것 같네요.",구롬entj
네 조언 감사드립니다. 이런 부분에 대해서 진솔하게 대화를 나눠본적이 없는데 서로 시간을 가지고나서 얘기를 해봐야 할것 같아요!,엔프엔프제
"안녕하세요
저도 같은 경험으로
힘들었던 시간이 있었습니다
이별문제로
많이 힘드실텐데 힘내세요
감정적으로 대응하지 않고
이성적으로 대응한다면
재회가능합니다
네이버에서
사랑은 고백에서 부터
라는 카페인데 가보시면
많은 도움이 될거에요
간절한만큼 1%희망을
포기하지 마세요",sjjkkjkj2222
사소한거 하나까지 다 말하던데욥...ㅠㅠ,엣티ㅂ
"다 말하는 성격 같은데 갑자기 이렇게 자기 혼자 생각 내리고 결정한 다음 나한테 이별 통보하니까 당황스러운데..

딱 제가 그만큼이였나 보네요..",더 나은 미래를 위해
"그동안 계속 얘기했거나 돌려말했거나 했는데 잊을정도로 안들었을경우, 그게 아니라면 진짜 딱 그만큼이었을 경우..",INTJvsENTJ
얘기를 한 적이 전혀 없어서.. 있었음 제가 고치고 했겠지만 전혀 없었거등요 서운한 거 때문인 지 최근에 살짝 갈등이 있고나서 확연히 연락이 줄었는데 그 이유라고는 하는데 정확히 어떤 부분에서 맘 식었는 지 말을 안 해주더라구요.. 딱 그정도까지였나보네요 ㅋㅋㅋ,더 나은 미래를 위해
"고쳐서 될 게 아니거나
말할 필요가 없는 거거나 고칠 필요가 없는 거거나
말해도 고칠 수 없는 거라 판단했거나 말해도 고칠 수 없을 거라 판단했거나
말하는 거 자체가 에너지가 소모되어서거나 이건 말하기가 좀 (자신이) 찌질하다 느껴서이거나
굳이 상대를 나에게 맞춰야 하나 굳이 그렇게 내가 상대를 바꿔야 하나는 생각이 들었거나
연애할 때는 잠시 고쳐도 결혼하면 다시 본성이 나올 거라 생각했거나

이유는 이렇게 여러 가지입니다",록사 ENTJ
그렇게 생각할 수도 있겠네요.. 뭔가 되게 기준이 높네요.. 그런 걸 이야기 하면서 서로 노력하고 피드백이 되길 바랬는데.. 왜 혼자 판단하는 걸까요?,더 나은 미래를 위해
"아니면 그분이 아직 표현하는 데 미숙해서 그런 걸 수도 있겠네요 어떤 식으로 어떻게 말해야 하는지 몰라서요 회피형일지도요

그것도 아니면 인간관계를, 서로 맞춰 나가는 게 아니라 나와 맞는 사람 아닌 사람을 가르며 사귀는 거라 생각하는 사람일지도요 사회성이 없는 걸 수도 있겠네요",록사 ENTJ
회피형이다 생각은 했는데.. 참 해결 방식이 안타깝네요.. 저도 빨리 맘 추스리는게 낫겠죠?,더 나은 미래를 위해
그럼요~ 미래님께 사랑을 듬뿍 줄 사람 많고 더 좋은 사람도 많아요,록사 ENTJ
그쵸.. 근데 하나 entj 분들께 궁금한 게 있어요. 그 분은 자기 입으로 질투가 없다고 했는데 제가 그 분이랑 같이 취미생활 소모임에서 만났는데 대체로 남자분들이 많아요! 거기선 비밀스럽게 지냈구요.. 근데 제가 그냥 사람도 좋아하고 그런 성격이라 다른 이성들에게 그냥 거리낌 없이 이야기 했는데 질투가 나는데 말하는게 자존심도 상하고 그런 이유로 혹시 혼자 생각정리 할 가능성도 있을까요?,더 나은 미래를 위해
엔티제 소유욕 강합니다..,극 ENTJ
"사실 질투가 없다는 건 그렇게까지 사랑하지 않는다는 것이죠 그저 스쳐 지나가는 사람 중 한 명으로 생각하는 것뿐

집착과 건전한 질투를 구별 못해서 질투 자체를 잘못된 거라 생각할 가능성도 있겠네요 그런 도덕적 의무감, 당위성에 절여져 객관화가 안 되는 분 많습니다

질투를 안 한다고 했지만 질투가 날 상황을 겪은 후에 관계가 안 좋아졌다
마찬가지로 질투를 속박으로 생각하는 걸 수도 있고
질투하고 구속하면 상대방이 나를 버릴까 두려운 걸 수도 있고요

말 없이 혼자 생각 정리하고 관계 끝내는 회피 성향들은, 어느 MBTI나 다 있더군요..ㅜ",록사 ENTJ
그랬군요.. 이제까지 잘 지내왔다가.. 갑자기 이러는 것도 신경 쓰이고..ㅠㅠㅠ 혹시 그런 이유 때문인지 뭔지.. 난 알려주면 그 분들이랑 대화도 조심하고 그럴텐데.. 정말 편하니까.. 동성들 대하듯이 했거든요..후.. 그냥 먼저 헤어짐을 말했고 다시 돌아갈 일 없으니 저도 연락 안 하는게 맞겠죠?,더 나은 미래를 위해
"이 사람 아니면 안 된다, 결혼까지 생각했다가 아니면 놔주고 마음 추스리시는 게 좋을 듯해요~!",록사 ENTJ
넵! 조언 감사합니다! 아무리 생각해도 결혼까진 아닌 거 같아요! 감사합니다,더 나은 미래를 위해
저 하나만 더 물어봐도 될까요? 아예 관계가 끝났는데 친한 오빠 동생으로 지내고 싶다는 건 뭘까요?,더 나은 미래를 위해
"완전히 놓기에는 아깝다, 미련이 있다, (내가 너에게) 좋은 사람으로 남았으면 좋겠다(나쁘게 말하면 착한척, 열려 있는 사람인 척), 이성적 사랑으로서는 별로였지만 친구로서는 괜찮은 거 같다 등이 아닐까요?

이거나저거나, 오빠 동생 사이하자 한 후로 다시 이성적 관계로 나아간 사람은 못봤어요 있을 수도 있겠지만

어장이라고 느끼신다면 어장일 겁니다


저는 미련이 있거나 헷갈릴 땐 극단적으로 맘 접어보거나 극단적으로 매달려 보거나 하는 성격이에요 그럼 더 확실해지고 상대방 마음도 확실히 알 수 있게 되거든요
어차피 답은 정해져 있다, 과감히 답안지 펼쳐서 확인하는 것만 남았다는 마인드라서 좀 저돌적입니다ㅋ..ㅎㅎ
호불호가 갈리는 방식이지만 혹시 미래님 결정에 도움이 되실까 하여..말씀드려 봅니다",록사 ENTJ
그쵸.. 저도 그렇게 생각해요.. 제게 식은 이유가 뭔지 모르니 무튼 감사합니다! 잘 추스릴게요..감사합니다 정말로,더 나은 미래를 위해
"저도 99% 똑같이 생각해요
연인이든 친구든 고쳐지지도 않겠거나 고치게 만드는 과정이 너무 힘겹거나 내 에너지만 소모될거 같음 그냥 제거 해 버려요.",애플 민트
싸움의 원인이 뭐였고 얼마나 만나셨죠?,귀차는인간
나는 데이트를 하고 싶은데 그 분은 저랑 운동을 가기 원했어요 근데 저는 오랜만에 데이트라 같이 있고 싶다 하다가 그 분이 운동을 가기 너무 원하셔서 그 전부터 난 오빠랑 있고 싶다 했는데 자꾸 말해서 제가 정색을 하고 좀 안 예쁘게 말했어요.. 그러다가 그런 채로 서로 집에 갔는데 무튼 잘 풀었다고 자긴 아무렇지 않다 했는데 아까 전화로 말하길 맘이 그 뒤로 계속 식었다 하더라구요 정확한 이유는 자기도 잘 모르겠다 그러구 한 달 밖에 안 됐어요 슬프거나 그런 건 없는데 그냥 맘이 좀 복잡하네요..,더 나은 미래를 위해
그 전 날까진 엄청 행복했어요.. 어떤 이윤지.. 자기도 잘 모르겠지만 그 갈등 이후에 맘이 식었다 하네요 ㅎㅎ,더 나은 미래를 위해
