comments,comments_writer
나는 애정표현 해주는데 남친은 안해줄 때!! 나도 좀 받고싶은데 '-` ...,ISFP 케찹도둑
2222 근데 막상 서운하다 말은 못해요.. 그런 말 꺼내는거 자체가 갈등을 빚는 시발점이 되는 거 같아서....ㅠㅠㅠ그냥 속으로 서운하고 속으로 삭혀요....,Ignite
저도 원래 그러는 편인데 주변 사람들한테 물어보니 불만인 건 말하는게 좋다고 해서 심장 쪼들리며 말했더니 그 뒤로는 잘 해주더라구요ㅋㅋㅋ 자기가 무심했다고,ISFP 케찹도둑
"상대방에 대한 배려가 넘쳐 흐르는 잇프피에요,,, 특히 상대방에게 피해나 부담을 느끼게 하는 행동은 거의 안 하는 편인 거 같아요!!
제가 보기엔 호감이 있는거 같아요!!",kkk20236
답변 감사합니다!!,기리보이1
최근 카페에서 자신의 유형에 투표하는 글을 보면 조회수가 400에 육박하는 현재까지 엣프피는 0표예요ㅠㅋ 거기다가 남자 엣프피로 한정하면 카페에는 정말 드물 거예요. 개인적인 생각으로는 나름 MBTI에 대해 잘 아시는 분들이 있으니 답변 요청을 엣프피로 한정해 물어 보실 필요는 없을 것 같아요!,돼지꿈 ENTP 7w68sxso
헉 조언 감사합니다 ㅋㅋㅋㅋ!그럼 제목을 바꾸는게 나을까용?,도키워홀 ISTJ
네 저라면 그렇게 한 다음 글도 끌어올리거나 아예 다시 올리겠어요ㅎ,돼지꿈 ENTP 7w68sxso
앟ㅎ 감사합니당~,도키워홀 ISTJ
"그 친구분이
다른 사람은 잘 만나면서 그런거에요?
그냥 안땡기면 안봐요
옆집 살아도 안봐요
멀어도 땡기면 봐요
서운하져…내맘 같지 않고…
그런데 얘기해도 달라지진 않아요
전 예전엔 얘기하고 개선되고자
말했던건데 살다보니
말해도 달라지지 않는거
굳이 말해봐야….소용이 없네로 바꼈어요",eisnftj
"음.. 자기 친구들이랑은 자주 보는거같아요! 거의 매주 보던데요?
근데 저랑도 9월달까지 봤다가 그 뒤로 안 봐요! 보자고도 안하구요..왜 우리는 안봐? 이 말이였는데
우리 진짜 많이 보지않았어? 하는데.. 와 .. 너무 서운하고 그러네요 ㅎㅎ...
매일 연락하는데 무슨 이게 카톡친구도 아니고 ㅋㅋㅎㅎ...",ㄷ이이잉
"서운하죠 저도 저런 경험 있엇어요
그 친구왈, 꼭 연락을 자주하고 만나고 해야 친한거라 생각 안한다데…자주 보는 친구가 따로 보이니까 전 서운 했거든요 제가 요즘 느끼는게
오랜 친구고 소중하면 자주 안보는게, 매일 연락 안하고 거리두는게 좋은거 같더라구요 얼마전 피드 양희은 피드 보는데 공감했어요
전 매일 연락하고 자주 보는 이들이랑 트러블이 잘 나서 빠그러진 경험을 하다보니까….양희은님도 친하고 소중한 사람은 생각나면 한번보고 매일 보고 자주 연락 일부러 안하려한대요
그냥 두세요 내 사람이면 그냥 둬도 이어가게 되고 아니면 멀어지더라구요 보고싶음 그냥 보자고 하세요
저는 성향이 또 먼저 보자고는 안하는 성향이라 그 친구분은 어쩐지 몰라도 나오라고 하면 나가는 스탈이면 그쪽에서 불러서 자주 만나는거로 보일수도 있구요",eisnftj
"음 전에는 이 친구가 먼저 보자 만나자 하는 편이고 저는 한 두세번? 먼저 보자고 했구요,, 원래 보자고 하면 귀찮아도 나오는 스타일인데 이번에는 진짜 많이 보지않았냐고 하더라구요..사실 제가 이 친구에게 잘못한게 너무 많아서 저를 보고싶지도 않을수도 있어요..ㅎㅎ.. 제 뇌피셜이지만요!",ㄷ이이잉
저런식으로 말하니까 저도 굳이 만나자고 하고 연락도 굳이 할 필요가 있을까라는 생각마저 들어요..자기 친한 친구들만 보고싶고 연락하는 친구라면 저도 만나고싶지않네요..,ㄷ이이잉
사실..저한테 너랑나랑 예전만큼 친하게지내기는 어려울꺼다 쉽게 관계가 개선될꺼같지는 않다라고 하긴했어요..저렇게 말한뒤로 보자고도 안하고 장난도 안 치고 전화도 안하고 그냥 카톡만하는편이예요….,ㄷ이이잉
제가 이 친구한테 잘못한게 너무 많아서 손절과 차단위기까지 갔다가.. 친구가 저렇게 말한거였어요..그뒤로는 자기가 다 내려놓고 체념해서 제가 뭘 말해도 화도 안나고 스트레스도 안 받는다고 하더라구요..,ㄷ이이잉
이 친구가 남사친인데 제가 좋아하는 남자애이야기 제발 하지말라고 사정사정하고 화도 내고 좋게 말도 했는데 제가 자주 했거든요.. 듣기싫다고도 했는데..ㅠㅠ,ㄷ이이잉
"그뒤로는 보자고해도 시간안된다 바쁘다..
전화도 안하고 장난도 안 쳐요..저는 변하지않을꺼라면서..그래서 그러는건가싶기도 하구요..",ㄷ이이잉
제가 놓으면 끊길 관계라고 다들 이 친구를 놓아주는게 베스트라고 하더라구요,ㄷ이이잉
뭐가 왜 그러세요? 라는 말씀이신지..ㅎㅎ..하하 네 알겠습니다..!,ㄷ이이잉
"저는 엣프제랑 사귀고 헤어질때 당일날에 차단당했어요
근데 일주일 지나니까 차단 풀려있던데요..? 흠
갑자기 홧김에 차단하긴하더라구요 그리고 진짜 인연이 끝났다싶을때도 하고.. 상대방의 마음은 모르겠네요 ㅠ",INFP입니다만요
그 뒤로 연락하셨었나요?? 아님 연락이 오셨었나요??,Infp걸
응원합니다~🤗,ESFtPA커브
회피형이면 읽씹이나 안하면 다행이죠..,안녕ISTP
읽씹은 안하는데요ㅜㅜ엉엉,욜룰룰ENTP
만나서요,ESFP엣뿌삐
그전에 티 내나용?,욜룰룰ENTP
식으면 티나요….,ESFP엣뿌삐
"본능적으로 이 사람이랑은 안 맞는다고 주기적으로 느껴온 사람인데
만나면 너무 좋았던 사람이라 마음이 약해질거라 생각하면
대면 이별은 안 하려나요?",욜룰룰ENTP
아녀 맘 확실히 먹엇음 해요,ESFP엣뿌삐
지인꺼 쭉 보다가 하트찍 하는뎅 제가 조와하는 사람들은 왜 인스타를 안하는지 의문이에여,레이니데이 esfp
ㅋㅋㅋ제가 좋아하는 엣프피는 인스타 눈팅만 하네요,포라
그리고 엣프피는 밝은게 어울려요..,aruui
그렇죠ㅎㅎ,돼지꿈 ENTP 7w68sxso
어두울 땐 혼자있어서 남들이 알수가 없을 듯,ESFtPA커브
앗 그런 것도 있군요ㅎ,돼지꿈 ENTP 7w68sxso
"눈치 의외로 빨라요..ㅋㅋ
알면서도 모르는척 잘하고
진짜 모를때도 있음ㅋㅋㅋ",해삐eNfP 7w8 sx
"눈치빨라요...
아는데 모른척 잘해용",잇프피융
"전직 잇프피인데 예나 지금이나 저도 그 분 처럼 행동해요.

모쏠인거랑 알면서 모른척 하는게 똑같네요.",ISFJ 남자 6w5
"잇프피들 눈치 빨라욬ㅋ 전형적인 배려형 mbti라 주변을 잘 살피다보니 타인의 행동, 표정, 미묘한 텐션 변화에 민감해요.",6w5도도한조르디isfp
"근데 배려의 영역에는 상대가 난감하거나 곤란해 할 부분도 배려하기위해 알고도 모른 척을 하지요ㅎㅎ
그렇습니다. 셀프 칭찬입니다",6w5도도한조르디isfp
이성적 호감 없어도 가능하죠. 지금 거기 둘이 있는거 아니에요? 둘이 있는데 굳이 따로 다니는것보단 코스 맞으면 같이 다니는게 좋져,ESFtPA커브
그렇겠죠?? 덕분에 저는 하루종일 햄벅했읍니다 ㅋㅋㅋㅋㅋㅋㅋ 우선 친해지는 건 성공한 것 같아요!!! ㅋㅋㅋ 감사합니당 ㅎㅎ,하이루미
"일단 친해지고 자주보면 되요.
엣프피 자주보는 잘해주는 재미있는사람 좋아합니다",esfp핫도그박사
"댓글 감사합니다!!
어제 하루종일 웃고 떠들고 재밌었어요 ㅋㅋ 그렇게 웃긴 분인줄 몰랐는데 계속 웃었습니다 ㅋㅋㅋㅋㅋ 근데 자주 보자고 하면 혹시 부담스러워 할까요? 아직 이성적으로보단 친구의 느낌으로 다가가는 중인데 ㅋㅋ 맨날 따라다니면 부담스러워 할까봐 걱정되네용…!",하이루미
"ㅋㅋㅋㅋㅋㅋㅋ 앜ㅋㅋㅋㅋㅋ 맞아요
티엄청 나요ㅋㅋㅋㅋ
말투부터 달라져요ㅋㅋㅋㅋ
이유가 쓰니님 때문이 아니라고 하신거면

그냥 아무일 없단듯이 물흐르듯 넘어갈일은 넘어가고 평소처럼 애교피우고 그러면 금새 돌아오더라구요..ㅋㅋ

잇프피 어려워요
뭐때문인지 쓰니님이 알아서 잘 캐치하셔야되구..
말할수 있게 판깔아주시거나
또 장난식으로 투정부릴수도 있는데 그게 장난인지 진심인지 구분도 잘 안되는데
전 어렵더라구요..😂
물어보니 투정부리는건 장난이었다구 하는데..

아무튼 직설적으로 속내를 잘 말하는 스타일은 아니라
어렵더라구요..ㅋㅋ",해삐eNfP 7w8 sx
하 그러니까요 혹시 남자친구 분이랑 몇일이신가요 ㅠ? 이럴때마다 성격긎한 전 진짜 미칠지경 ㅋㅋ 좋아하니까 참아지긴하는데 하 어려워요 ㅠ 평소엔 너무 온순한 성격이다보니 자주그러진않은데 한번 이러면 넘 오래가니 미치네요 ㅎ,재간둥이 엣팁걸
그리고 만약 원인이 저일땐 어떻게 하시나요? 잇프피 다루는법이 너무 어려워요 ㅠㅠ,재간둥이 엣팁걸
"저 n년차 연애중이고 1년동안 많이 싸우고ㅋㅋㅋ
지금은 결혼전재로 동거중인데
하두 싸우다 보니 속마음 끄집어내고 직설적으로 듣기도하고 알게되긴 했는데
그러다가 아 진짜 심각하게 삐진거나 그런거면
그것만은 하지말라고 말하는구나
하고 어느정도는? 알수 있게 되었어요..ㅎㅎ
잇프피가 배려형개인주의라서 수용이 장점이에요.

저는ㅠ 답답한거 못참아서
잇프피한테 싸움닭소리까지 들었었어요..ㅋㅋㅋㅋㅋ
고라니 잇프피를 많이본ㅋㅋ

근데 보통 잇프피들이면 뭐라하면
도망갈꺼 같아요..ㅠㅎㅎ
개복치라ㅠ

예쁘게 잘 물어보세요ㅠㅎ
예쁘고 다정하게 말하는 사람 좋아하더라구요.,ㅎㅎ",해삐eNfP 7w8 sx
"제 남친도 isfp이고 저도 마찬가지인데
아직 남친이 기분나빠하는걸 본적이 없어서 모르겠지만 ....
저도 기분이 나빠지면 말투부터 바뀌고 티도 엄청나는데 또 금새 풀리긴 하거든여...
두 분이서의 트러블이라면 두 분이서 진솔한 대화를 가지는것도 중요해요
불만이 있어도 꽉꽉 마음에 담아두는편이라 얘기를 꺼내시면 술술 말할꺼에요",ISFP 케찹도둑
"좀 뒀다가 조심스럽게 톡톡 건드려보시는거 추천 ㅎㅎ
본인때문 아니면 활기차게!",6w5도도한조르디isfp
성품 좋고 부담스럽지 않은 감성을 가진사람 + 밝은 모습,6w5도도한조르디isfp
다 품어줄 수 있는 보살,S가 좋은 잇티제쟈나
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ😂,해삐eNfP 7w8 sx
리드잘하는사람+활발한사람,12시간 자는 잇프핑
"1.예의있는 사람
2.배려있는 사람
3.귀여운 사람
4.개냥이 같은 사람 적당히 츤츤도되면 좋음
(너무댕댕이도부담느낀다고함ㅋㅋ)
5.독립적이면서도 의존하기보단 배울수 있는사람
6.말 예쁘게 하는 사람
7.잇프피 그대로를 인정해줄수 있는 사람 (전못함😅ㅋㅋ)

또 뭐가 있더라..🤔

잇프피 어렵습니다😵‍💫
속내를 모르겠는게 어렵는

일단 잇프피 댓글들,글들,제남친 보고
비슷한 부분들 남겨봤습니다!",해삐eNfP 7w8 sx
"감정에 휘둘리지 않고 잔잔한 성격에
옆에서 꾸준히 표현해주는 사람",iSfP 흔녀
"예의바르고
밝은 사람
내가 배려해주는걸 당연하게 생각 안하는 사람",잇프피란다
말하는게 이쁜사람이용,잇뿌피잉
"일단 외적으로 끌리는 게 무조건 하나는 있어야 함
그리고 똑똑한 사람 좋음 내가 무슨 말을 했을 때 알아먹어야 함 (센스)
나의 흥미를 끌어야 함 궁금하게 만들기
나에게만 제일 다정해야 함 그게 아니면 천년의 사랑도 식음 (어설픈 밀당)",1SFTP
"- 그냥 잘 찍혀서
- 감정에 취해서
- 떠보는 거",Arte
굳이굳이 다 가려놨던 사진을 왜 보이게 수정했을까요 그 귀차니즘 사람이..,박선비
미련같아요 그동안 만났던 사람과 헤어졌거나 계절을 타거나..괜히 후폭풍와서 싱숭생숭 해져서 공개 했지 싶은데 그러다 다시 정신 차리거나 다른 사람이 생기면 비공개로 돌리지 않을까요 근데 여지껏 사진 가지고 있던거 보면 미련이 아닐까하는..,ISFP 탱글탱글
말씀 주셔서 고맙습니다!,박선비
8개월째 위 사진을 카톡프사랑 배경으로 해놓은 isfp랑 매우 유사하군요...,밤 산책ISTJ
바람 비슷한것은 뭘까요… 님의 질투나 의처증 비슷한걸로 차인거면 맘이 있어도 돌아가기 힘들죠,인팁코로로
"제가 해외 출장 갔을 때 몰래 데이팅 어플 한 거 들켰어요

한 번 신뢰 잃고나니 마음이 서서히 식어서 제가 헤어지자 했구요",박선비
이건 좀…. 잘 헤어졌네요,인팁코로로
참 온순하고 집밖에 모르던 사람이라.. 너무 아꼈던만큼 상처가 크더라구요,박선비
"저는 잘모르겟어요 저는 전남친이 사준악세사리같은것도 그냥 별생각없이 하고 사진찍어서 프사해놓기도해요 그냥 사진이 잘나와서.. 그리고 걔가 찍어줬던 배경사진 그런것도 다 안지우고 프사해요 단지 사진이 맘에들어서..?
저같은경우에는 그랫는데 그분은 어떨지 모르겟어요",isfp 뷰
"제가 질의드린 포인트는
사진 한 장 안 보이게 다 가려뒀다가 갑자기 모든 사진이 보이게 해 둔 것에 대한 의미부여입니다.

차단하거나 멀티프로필 해둔줄 알았거든요",박선비
음 근데 확실한건 헤어지고 직접적으로 연락온거아닌이상 크게 의미부여하면 안될거같아요,isfp 뷰
"예 말씀주셔서 고맙습니다.
곰곰이 생각해봤는데 연락이 온들 다시 그사람에게 마음이 생기진 않을 거 같네요",박선비
"저도 전에 헤어지고 힘들어하고 엄청 카톡에 의미부여 했엇거든요
심지어 먼저헤어지자해놓고
엄청난 장문의 카톡까지왔었어요 본인이 너없이 힘들다고 그래서 다시 만나자는뜻인줄 알고 눈물흘릴만큼 좋아햇는데 그건 또 아니래요
; 그냥 자기가 힘들어서 해본말이라네요 그때 엄청 상처받고 그뒤로 카톡에 의미부여 하는걸 제가 극도로 (?) 반감이 생겨서 님한테 이렇게 말하는걸수도있네용 연락이 온다해도 마음이 생기시지 않을 정도면 그냥 흘려보내셔야겟어용 좋은인연이 분명 또 올거에용^^",isfp 뷰
"안보이게 가려뒀던건 헤어지는 순간 화나고 욱해서 보기싫어서, 하지만 지우지않은 이유는 사진은 잘나왔거나 맘에들었기때문.
이제와서 다시 오픈한이유는
1. 감정에취해서
2. 그냥 이유없음 진짜 사진이 잘나와서 내 프로필에 보이게 수정만 한거
일 수 있겠습니다.",iSfP 흔녀
감정에 취한것도 내가 내감정에 취한거지 미련은 아닐수도 있습니다.,iSfP 흔녀
오............다행입니다..... 헤어지자고 했으면 제가 남친분 때렸어요!! 축하드립니다! 더욱 더 애틋한 사이가 되셨다니~,ISFP 케찹도둑
감사합니당ㅜㅜ 누군가는 저를 바보같다고 하겠지만.. 지금은 그냥 마음가는대로 하려구요 나중에 후회를 하더라도..,istj봄님
"어휴... 구독까지 해가며 후기 기다렸는데 다행이네요....
좋은 만남 계속 이어나가셨으면 합니다-!",Arte
어머낫 구독까지! 걱정해주셔서 감사합니당! 서로 정신적으로 힘이 되주는 존재가 되려구용!,istj봄님
"다행이네요오.... 아까 글 읽고 마음이 안좋았었는데.. 그래도 남친분이 놓치기 싫으셨나봐요.. 저는 저런얘기 하면서도 잡히는거면 마음이 있으니까 잡히는 거라고 생각하거든욤 ㅜㅜ 하실거 하시면서 씩씩하게 기다리시구, 남친분 어머님두 하루빨리 건강해지셨으면 좋겠네요. 회이팅이에요!",33isfj
넹...미안하다고 반성할거라고 하더라구요~ 저도 잡혀줘서 얼마나 고마운지ㅠㅠ 나중에 후회하더라도 지금은 마음가는대로 하고싶어요~ 이쁘게 잘 만날게용,istj봄님
"마음이 예쁘셔요 ^^
행복한 사랑 하시고
어머님도 건강하시길 응원해요",케모INFJ
감사합니당! 예쁘게 잘 만날게요~ ㅎ,istj봄님
"봄님 글읽고 놀랬어요!!!
남친생각 남친걱정하는것도 좋지만
그렇다구 밥굶어가면서 나자신을 해치지마세요
1순위는 봄님으로 생각해줘요ෆ╹ .̮ ╹ෆ
이쁜사랑 하세요 다 잘될거에요🍀",12시간 자는 잇프핑
감사합니당~ ㅎㅎ 아직은 헤어지기에 제가 남친을 너무 좋아하나봅니다...ㅎㅎ 저는 꼭 제 마음가는대로 해야 직성이 풀리는 성격이라 나중에 후회를 하더라도.. 이게 맞는것 같아요. 앞으로 잘 만나도록 할게용ㅎ,istj봄님
"다행입니다 ㅜ 남친어머님도 어서 쾌차하셨으면 좋겠네요 그사이에 작성자님이 외롭지않게 그동안 미뤄놓았던? 독서, 그리고 그동안 못했었던 다양한 취미를 하시면서 나만의 시간을 보내시는 것도 좋은것같아요.. 연애하면 그런시간은 오히려 없어지니깐요
좋은 하루 되세요~:)",스카이 intj
감사합니당..ㅎ맞아요 저도 개인적인 시간을 즐기면서 연애를 할까해요 안그럼 남친한테 서운한게 조금씩 생길 수 있으니..ㅎㅎ 스카이님도 좋은하루되세요^^,istj봄님
헐 예쁜사랑하세요 ㅠㅠㅠ 🫶🏻,레이니데이 esfp
화이팅 화이팅!,6w5도도한조르디isfp
저도 짧은 인연이 더 힘들었어요,ISTP네네
짧은 인연은 나쁜 기억이 많이 없어서 더 아쉽더라구요ㅠㅠ,시토 ISTJ
걍 오른쪽으로 쫙 넘기면서 보면 첫번째꺼만 보이잖아여,S가 좋은 잇티제쟈나
아 그래요? 전혀 몰랐는데 한번 테스트해볼게요ㅋㅋㅋㅋ,ISTPww
에... 그런 것도 사람들이 신경쓰는구나 몰랐어요,ㅎ ㅏㄹ intp 9w1
다른사람은 신경 안쓰는데 동생만 유독 신경쓰긴 해요 읽었나 안읽었나ㅋㅋㅋㅋㅋㅋ,ISTPww
"ㅋㅋ저는 제가 보고싶은 스토리만 봐요. 위에 뭐 떠있던 말던 관심도없음요.
그러다 잘못누르면 넘겨버려요.
윗분이 말씀하셨던것처럼 오른쪽으로 넘기면 첫번째꺼만 본걸로 되요!.",iSfP 흔녀
김치국 보단 김치찌게요,쌈무 ISFP
헉.... 더... 의미없다는건가요....?,eintp랍니다
의미 있단 뜻,쌈무 ISFP
어느 방향에 계신가요 큰절올리겠습니다,eintp랍니다
꺗! 저에게 용기를 주셔서 고맙습니다!,eintp랍니다
남자친구와 장거리이신가요?,ISNFJ 미니
네..ㅜㅜ 편도 한시간 30분 거리입니다 둘다 대학생이에요,낄낄 enfp
남자친구가 정말 한달에 한번 만나지도 못할정도로 여유가 없을까요..? 전 사랑하는 사람이 만나지못해 힘들어하면 어느정도 이해해주고 서로 맞춰나가는게 맞다고 생각하는데 .. 남자친구 입장에서는 쓰니님이 이기적이라고 생각할수도있지만 이기적인건 남자친구라고 생각해요.. 한달에 한번 여친 만날 시간도 없는 사람이였다면 연애는 왜하는건지 물론 전화도 나름대로 노력하는거였겠지만 혼자있는시간이 우선이고 자기 바쁜게 우선이기때문에 여자친구분을 외롭게 두는게 아닐까요.. 전 쓰니님 맘 십분 이해해요 남자친구는 더이상 노력의 의지가 안보이는데 정말 계속 힘들게 이어나가고싶으시다면 남친분이 어떤 상황이든 다 이해해줘야한다는말밖에 없을것같아요 ㅜ,ISNFJ 미니
"저희가 만난기간이 아직 5달밖에 안되긴 했어요... 원래는 1-2주에 한 번씩 만났었는데 이번 9월부터 개학하고 팀플 2개에 취준에 알바에 여러가지 바빠지면서 혼자만의 충전시간이 많이 필요했던거같아요
조언감사드립니다.. 잘 생각해보겠습니다",낄낄 enfp
"원래도 카톡 연락 엄청 꼬박꼬박하고, 항상 물어봐줬었는데 스트레스에 취약한사람인지라 3번째 다툼에 번아웃이 온거같네요
연인간에 맞춰나가는 과정이라고 생각했는데,,, 제가 감정적이긴 했지만 그렇게 싸우면서 안맞다고 느끼는게 스트레스였나봐요",낄낄 enfp
"주르륵.. 할말하않..
공격으로 받아들여버렸네요..
개복치발동..

토닥토닥..
잘 해결되시길 바랍니다..
만나시려면 글보니 쓰니님이 맘고생 하실꺼에요
만나서도 잇프피그대로 인정해주고 내려놓으셔야 될듯해 보입니다",해삐eNfP 7w8 sx
"개복치가 발동되면 아무리 사랑하는 여자친구어도 놓고싶어지나봐요.... 저도 나름대로 상처받은거같아요
조언 감사합니다",낄낄 enfp
헣 결혼....?,Ililililililililili
아니요..그건 아니에요..,istj봄님
힘내세요 ㅠㅠ,entp러버
벌써 이렇게 힘든데..앞으로 어쩌죠,istj봄님
힘들어요 벌써... 답답하고 그래요..,istj봄님
ㅠㅠ,헤이즌 INFJ a 9w1
끝까지 다정한 사람일 것 같아 더 가슴아파요,istj봄님
잘 추스르시길 바라요... 글이 절절하네요 너무...,Arte
잘 추스려질까요..? 다정했던 사람이라 더 슬퍼요,istj봄님
에엥....아직 헤어지신거 아니잖아여 ㅠㅠㅠ... 그런 슬픈 생각하지말아여 ㅠㅠ,ISFP 케찹도둑
항상 댓글 남겨주셔서 감사해요.. 남친이 연락준다고 기다리라해서 꾹 참고 기다렸는데.. 돌아오는건 이런건에요.. 그냥 내삶이 송두리째 뽑히는 기분이에요..,istj봄님
진짜 그렇게 기다렸는데 헤어지자고 말하는거면 저도 화날거 같아요..... 그 동안 봄님이 걱정되는거 기다리고 참고 그랬는데........... 제발 헤어지자는말이 아니고 고맙다고 안아줬으면 좋겠어요.....제발...,ISFP 케찹도둑
저두요..근데 제가 계속 혹시 내가 생각하는 그 말이냐..그런말은 하지말아달라..이렇게 톡보내도 그런거 아니라고 부정하지 않는거 보면.. 맞는 거 같아요ㅠ,istj봄님
"저도 상황의 디테일함은 다르지만... 잇프피 남자친구와 헤어짐을 앞둔거같아요
남자친구가 요즘들어 너무 상황적으로 바쁘고 여유가 없었는데 저까지 보채니 번아웃이 온거같아요...
아직 전 이별이 준비가 안되었지만... 끝나게되면 마음이 너무 찢어질거같네요",낄낄 enfp
저두요 가슴이 찢어질 것 같아요 그말을 들을 준비가 전혀 안됐어요..,istj봄님
꼭 그말이 아닐수도 있잖아요 대화 잘 나누세요,iINFJ A 4w5
제발 그러길 기도하고 있어요...,istj봄님
"뭔가 남자는 여러 풍파가 닥쳤을때
여자가 자신에게 소홀해지는것에 불만을 갖거나 불안해하는게 티가 나면 멀쩡하다가도 갑자기 이상해지더라고요;
뭔가 그 모든게 부담으로 느껴지나봐요
그래도 여자가 그래라하고 자기 할일 잘하고 좀 자기한테 관심 끊으면 또 알아서 회복해서 오는데... 여자가 계속 관계의 연결성을 확인받고 싶어하는 티가나면 오히려 멀어지더라구요..난 어려운 일 생기면 오히려 남친이 생각나고 의지하고 싶고 그때 곁에 충분히 있지 않아주는거에서 관계 유지가 고민되던데... 어려운거 같아요",시토 ISTJ
저 불만을 얘기하지 않았어요...ㅠ ㅠ카페에만 그렇게 글썼지..남친한테 서운한거 티낸적 없어요ㅠ,istj봄님
그게 티 안낸다 해도 다 느껴지는거 같더라구요.... 그게 과중되면 놓게 되는거 같아요..! 그래도 잘 해결되어 다행이지만 전 글들 보면 너무 연애에서 불안해 보이셔서.. 나이도 있고 남친이 어리신데 불안한 모습 티날수록 관계엠 안좋을거 같아요. 이번 기회에 사랑을 위해서라도 개선해 나가시는게 좋을거 같네용...,시토 ISTJ
엥 갑자기요? 너무 뜬금없믄데 ㅜㅜ,ISFP슈슈슈
"쓰니님이 거절해서 다가가진 못하지만 혼자 힘들어할 가능성이 많음
미련가지죠
정이 많더라구요
(차인입장이니 더욱 미련가질듯)",해삐eNfP 7w8 sx
잡았는데 거절하셔서 연락안올거 같네용 ㅠ,나는누구이고여긴어디
미련 남았어도 차인 경우면 다시 잘 안 붙잡아영,잇프피그잡채 8w7
뻥! 차버리세여!!!!!!!,시토 ISTJ
"근데 저도 공부해본 입장에서
공부압박으로 아무리 좋아하는 사람도 뒷전되더라구여
사랑의 크기라기보다는 지금 공부한다고 진짜 힘들구나 스트레스 장난아니구나 생각하심 될 듯여",나는누구이고여긴어디
"그렇다고 이틀, 삼일 아무 연락도 없이 저러는 것도 이해해야 하나요?....ㅜ",밍밍밍망밍
"미래가 달린 일이라 그런거 같아용
그래서 저는 취준생이나 어떤 급박한 스트레스인 상황일 때는 연애를 안하는게 제일 베스트라 생각합니다.
저분도 사실 연애하면 안되는 상황인데
님을 놓치고는 쉽지않나보졍
저도 공부엄청할 때 예전 남친이 저를 많이 이해못해줬거든영",나는누구이고여긴어디
"저번에 추석때 갑자기 뜬금없이 헤어지자했던 사람 아닌가여..? 다시 만나시나보네여ㅠㅠ
시간낭비 하고계신것 같아요..",이슬 ENFJ
