comments,comments_writer
좋아하고 있거나 신뢰하는 대상이어서 그래요,얼음랭면
특별히 인팁이 신뢰할 때 하는 행동이 있나요?,엔픞핑
저도 10년지기 친구 3명인데 단 한명에게만 아낀다는둥 소중하다는 둥 그런 말 합니다. 완전 특별한 유일무이한 존재죠,댕구
그럼 인팁이 고민상담을 할 때 어떻게 반응하는게 좋을까요…?,엔픞핑
"본인만의 방법을 찾아서 해결해야하는 타입이라. 고민상담은 보통 해결을 위해 데이터 수집중인거에요.
진정성과 솔직함이 최고입니다. 만들어서 보여지게끔 하는거 기볍게 던지는 거 다 티나고. 진지하게 들어주고 내 케이스 이야기하고 더 해줄 수 없는 것에 안타까워 해주고 뭐 그게 다죠",댕구
그나마 특별한 게 아니라 정말 특별한 사람 중 한명일거예요.,옴뇸뇸놈
헙.. 그럼 인팁이 자신의 바운더리 안에 있다고 여기는 사람에게 특별히 하는 행동이 있나요?,엔픞핑
"저같은 경우 빈말하는 걸 싫어해서 일단 저런 말 자체를 누군가에게 하기 쉽지 않아요. 선연락, 비밀공유, 본인의 tmi도 거부감 없이 말한다면 충분히 바운더리 안에 있는 사람에게 할만한 행동이에요!",옴뇸뇸놈
저 같으면 이성적으로 끌리는 것과는 별개로 인간적으로 믿을 만하거나 좋은 사람이라고 생각되는 사람에게만 해요,Isomer NTP
이성적 인간적 둘다 해당됨 글고 인팁 인프피 번갈아 나오는게 가능한가요...? 주기능 열등기능이 아예 정반대인걸로 알고있는데 아마두.... 어케 가능하죠 그게...,isntp123
신기방기......,isntp123
그래 그럼~ 별 생각 없는데용,우주최강엔팁
좋아하는마음 거절당한느낌,entp남자
저라면 배려 받았다고 느낄 거 같아요. 그런데 전 여자라 남녀 입장 차이가 있을 거 같네요. 너무 신세 지기 싫어하면 밀어내는 느낌이 들 수도 있으니 가끔은 호의를 받아들이고 대신 많이 이뻐해 주시면 좋을 거 같아요.,하양 ENTP
오 독립적이군. 좋다. 끝.,SONGJURO
"해줄수 있고, 해주고 싶어서 제안한거라 굳이 제 입장에 서서 힘들게 생각해주지 않는게 저는 더 좋아요. 해주고싶어요 그냥 ㅋㅋ",ENXP 퓨지
거절도 존중합니다. 배려 필요 없다면 금방 수긍해요. 근데 이게ㅜ루틴이 되면 배려를 점점 안하게 돼요..,열일하는ENTP
좋으니까 배려해주는 거예요:) 서운하면 서운하다고 표현하고 한번씩은 그냥 눈감고 허락해달라고 말해보세요,태지ENTP
그래~,보라해 IENTP
"전 F이지만 T반반인데요
상대,상황에 따라 융통성 있게 기능 쓸수 있으니 좋다구 생각합니다!
결론: 반반 최고!",울보eNfP 7w8 sx
그러게요 ㅋㅋㅋ 반반 최고!,파도 entp
T80%인 제가 봐드리자면 그냥 반반이라는 결론에 도달하시면 될 것 같습니다,신istp
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ넵 알겠슴당,파도 entp
"저도 t가 50대 f가 40대예요. 어릴 땐 갈팡질팡 했는데 중심 잡고 나니까 판단 할 때 t기능 쓰는게 훨씬 편해요.
근데 아직도 남의 감정 자유자재로 파악 못함. 명명하기 힘든 감정을 오롯이 느낀다는게 무척 버겁고 이상해요",열일하는ENTP
그렇겠네요.. 아직 가치관을 성립해가는 20대 중반인지라 ㅎㅎ 좋은 점을 잘 받아들여야겠어요!!,파도 entp
저염.. 46/54이렇게 T와 F가 골고루 고만고만해서 걍 인프피 인팁 다 인정하고 있어용.. 작년엔 f가 54였는데 얼마전엔 t가 54… 만족합니다^^,개그천재양락
저요!!!!!,ENㅡP
저욧,INTP 5W6인팁녀
저도 주변 사람들이 f인지 t인지 의견이 갈리더라구요 ㅋㅋㅋ 반반인갑다 해요,Cielo einfp 4w3
"F가 좀 높은 T에요
거의 반반이라 왔다갔다했었는데
요즘은 t밖에 안나오네요.. ㅋㅋㄱㅋㄱㄱㄱ
T가 62 F가 38정도?
예전엔 거의 반반이었는데",ENTP가나오네요
저두 그렇습니다. 미워도 쉽게 끊지 못해요 ㅠ,피루엣 intp
환경에 변화된 NTP 지만.. F 가 남아 있습니다. 그래서 드라마 보다가.. 영화 보다가 잘 울어요 ㅋㅋ 😂,INTP긴한데
ㅜㅜ 저도 속상하네용..,개그천재양락
맘이 너무 아파요 ㅠ-ㅠ .. 그냥 나만 운명이라고 생각했던건지....나만지키고싶은건지..ㅠㅠ,ENFP 그리고 ENTP
저도 인팁썸남이랑 연락하는 enfp로서 속상하네요,엥뿌삐댕댕
엥뿌삐 ㅠㅠㅠ 꼭 잘 지켜내세요 ........부러워요 저두 돌아가면 더 잘할텐데,ENFP 그리고 ENTP
"ㅠㅠㅠㅠ 성향은 정말 달라요
대화로 많이 풀어가는 것 같아요",엥뿌삐댕댕
업무적 금전적 이유로 멀어진다면 우선순위에서 밀린 거기 때문에 가능성이 높지 않습니다,동희 INTP A 5w6
Sns를 계속 보는 이유는 단순 궁금증일까요? ㅠㅠ,ENFP 그리고 ENTP
SNS을 계속 본다는 게 스토리를 본다는 말씀이시라면 그냥 스토리 넘기다가 봤을 가능성도 있습니다.,동희 INTP A 5w6
으앗 팩폭 너무 아파요ㅠㅠ 그친구가 저랑 좋아하는 가수만 팔로우 한 계정이긴 한데 정말 그냥 보는건가보네요... 하하하 행회 실패,ENFP 그리고 ENTP
희박하지만 가능성은 열려있다는 생각이 듭니다. 다만 저렇게 상황이 힘드니 헤어지려는 사람과 다시 만나는 건 글쓴이님에게 안 좋은 일이 될 수도 있다고도 생각해요.,동희 INTP A 5w6
맞아요... 정말 나쁜 사람이예요.... ㅠㅠ 댓글 감사합니다..... 그런데도 너무 좋아하고 보고싶은 저자신이밉네요.............. 이럴 때 인팁은 그냥 기다려야겠죠? 연락 안하고? ㅠㅠ 오펜하이머 보러가기로 했는데 내일 개봉이라니까 너무 마음이아파요ㅠㅠ,ENFP 그리고 ENTP
"저도 인팁이랑 3개월넘게 썸타는고 비슷한 고민에 여기에 글도 올려보고 다른 인/잇/엔팁 글 다 읽어보고 했는데 케바케 사바사같아요.
몇 번 안보고 바로 연애하는 인팁도 있고 썸만 3-12개월 타고 연애하신 인팁도 았디더라구요 ㅠㅠㅠㅋㅋㅋ",엥뿌삐댕댕
"아 사바사군영
앞으로 어케 될진 모르겠지만 당분간 적극적으로 해보고 반응 없으면 정리해야겠네요
아무리 고백을 안하는 타입이라지만 자기가 놓치기 싫으면 노력하겠죠",나초링
맞아요 마은이 크면 그렇지않을까요!?,엥뿌삐댕댕
저는 썸 길게못타요.길면 흐지부지돼요.한번빼고는 전 일주일안에 사겼던거같아요.두세번보고 결정,INTP 5W6인팁녀
"썸보단 소개받아서 처음 얼굴보기까지가 오래걸리고(만나도 되는사람인지 확인하느라) 썸은 길게못타여 확실한게 좋아서
저는 거의 만나면 하루만에 다 결판냈던거같아여",INTP 냐옹
고백도 하셨어요? 남자 인팁이신지,나초링
"어차피 상대방이 고백할 거 각오해야 하는 유형이고요.
썸 길게 안 타는 이유는 그러한 과정이 너무 무의미하다고 느껴지니까.",Arte
남자가 인팁이면 짧은 썸 기간에 여자가 고백해야 이뤄지는거겠네요?,나초링
"음 늦었나요?
저는 첫 만남 전 3주 정도 연락하고 만났고, 썸은 딱 한달 정도 탄 것 같아요.
남자가 먼저 고백했어요.. !",isfPistP잇팁잇프피
한달동안 데이트 몇번 하셨어요,멍뭉ENFJ
"오히려.. 파견을 나가 있어서 한달동안 두번 정도?
만날 수 있는 시간이 별로 없었어요 ㅠ 근데 서로 좋아하는 마음이 있어서 연락은 매일 자주 했어요!",잇쁘잇띠이
누가 모라그러면 감성은 N이 담당하는 거라고 반박해주세요. 왜냐면 S는 오감이지만 N은 육감으로 느끼기 때문이죠. F는 감정담당입니다.,피치 INTP
아 그런 건가요. 저 예술에 감동받아 눈물 흘릴 때도 많거든요 흑흑흑 아가리 파이터로 요약되기에는 내 감수성 돌려내라는 느낌이에요. 이게 전 F인 줄 알았으나 T 가 나오니까 저도 맞춰서 논리적이어야 해...이런 의무감까지 드는 것 같고 옛날에 촉촉했던 그 모습 그대로가 그리워요 따흑,왱 ENTP 7w6
논리랑 감성이랑 상관없으니까 다시 촉촉해지세요ㅠㅠ,피치 INTP
그거 어떻게 하는 고예요? ㅋㅋㅋ 의식하지 않을 때는 자연스럽게 공존 가능했으나 의식하기 시작한 순간부터 어려워지는 지점이 있는데 피치님은 극복하신 고예요? 깁미어팁!!! 내가 자꾸 디지털 AI가 되는 것 같아서 슬퍼요,왱 ENTP 7w6
"으음.. 저는 울게되는 상황에서 딱히 T라는 의식을 안하는데 의식 안하는 방법을 물어보신다면..... 그저 의식이 안되어서 의식을 안했다고 밖에 할 수가 없.. 그냥, 예술이 참 감동적이구나~ 하면서 있는 그대로 즐기세요. 예술에만 집중! 만약 또 생각이 나신다면 나는 N이라서 감수성이 풍부하구나~ 하면서 마저 즐기셔봄이 어떨런지요",피치 INTP
그리고 NT보다는 NF가 감수성이 더 풍부할 경향이 높긴할텐데 어쩃든 T여도 100% T가 아닌이상 F부분이 있기때문에.. 너무 크게 신경 안쓰셔도 될 것 같아요,피치 INTP
"아하 그렇군요. 자연스럽게 둬야 되는데 괜히 MBTI 한 후로 제가 의식하게 된 듯. 그쵸. 저 진짜 예술은 미술, 음악, 소설부터 잡식성으로 좋아했는데 아가리 파이터라고 나와서 조금 불편했던 듯요. 예술 보고 듣다가 눈물을 흘리는 것은 인간이 당연히 취할 수 있는 즐거움이거늘. 앞으로 당당하게 질질 짜야겠어요. 쓸데없이 T 나온 거 의식해가지고. 조언 감사드려요 ㅋㅋㅋ N으로 예술이 심장에 닿는대로 실컷 즐기도록 해야 겠어요. 그럼 좋은 밤 되세요 ㅎㅎ",왱 ENTP 7w6
배우고갑키당,엥뿌삐댕댕
"ㅋㅋㅋ 기여우세요
잘자영~",피치 INTP
님도 잘자영~,피치 INTP
피치님도 왱님도 좋은 밤 되세요😍,엥뿌삐댕댕
두 분다 좋은 밤 되세용 히힛. 따숩당 ~,왱 ENTP 7w6
저 푸바오 죽순도둑.. 감성에 미친 사람 입니다..,푸바오 죽순도둑 ENTP
"저도 엔팁이지만 예술에 일가견 있습니다. 전공이기도 하고...
엔팁도 눈물도 흘릴 줄 압니다(로보트 아닙니다ㅠㅠ)
애니보면서 내용 슬퍼서 눈물 흘려 본(레이어스)",F가 높은 ENTP
와 저도 아름답고 황홀한 걸 보면 눈물이 나는 사람입니다. 아주 감성적이고 예민한 사람이죠.,우주최강엔팁
감수성은 N의 영역 입니다 ㅋㅋ 저도 예술을 많이 많이 사랑하고 예술이 저를 잘 울려요 사람때매 잘 안우는데 ㅋ,뽀잉 ENTP 4w5
개인사업을 ...,Yellowintp
저는 개인사업 무서워서 생각도 안 해봤는데..ㅋㅋ 엔팁분들 대부분 프리랜서일 하시거나 개인사업 하시긴 하시더라고요.. 아니면 개발자..!! 전공은 역시 버려야할까요 ㅋㅋ큐큐ㅜㅜㅜㅜ,싱싱한 3w4 sxso eNtp
"님아 그 길을 가지마오...
차라리 교육기관 강사나 이런 쪽이 맞을거예요. 지금 가는 길은.. 잠수복 입고 모델워킹하는거랑 똑같음...",열일하는ENTP
후... 이미 와버렸는걸요....!!!! ㅠㅠㅠㅜ,싱싱한 3w4 sxso eNtp
이제봤는데 잠수복 입고 모델워킹ㅋㅋㄱㅋㄱㄱ 맞는 것 같아요..... 맞는 것 같은데.. 이 세상에 제가 잘 해내지 못할 일이 있다는 게 너무 킹받고 억울하고 자존심이 상해요.. 그래도 현실을 인정해야겠죠...?! 교육기관 강사.. 고려해보겠습니다..,싱싱한 3w4 sxso eNtp
"헐 저도 애기들 좋아해서 유아교육도 생각했었는데(잠깐 스치는 생각이긴 하지만 ㅎㅎㅋ)
오히려 창의력, 개방성 이런거 요구할 거 같아서 꺼렸었어요
꼼꼼함과 세심함, 안정성이 중요하다니
웬걸 나에게 천직이잖아?!",S가 좋은 잇티제쟈나
"너무 부러운걸요... ㅠㅠㅜㅜ 잇티제님은 유아교사 잘 하실 것 같아요.. 주변 동료교사 분들이 전부 S유형이신데, S 유형 특유의 감각적인 꼼꼼함과 세심함을 십분 활용하시더라고요.. 저는 아무리 노력해도 안 되는데 말이에요...ㅋㅋ큐ㅜㅜ 매일 잊어버리고 놓치고.. 제 잃어버린 자존감을 찾습니다...",싱싱한 3w4 sxso eNtp
제가 그 자리에 들어가겠슴다.... 지금 글과 댓글들을 보니.... 아니 출근이 너무 행복할 것 같아요......... 천직이로구나....,S가 좋은 잇티제쟈나
ㅋㄱㅋㄱㅋㄱㅋㅋㄱ앜ㅋㅋㅋ 제발 와주세요!!!! 천직을 찾으셔서 저도 기쁩니다...(?),싱싱한 3w4 sxso eNtp
"매사 꼼꼼하고 애들을 통제하면 할 수록 칭찬 듣는 곳이예요.
엔팁에겐 너무 어려움ㅋㅋㅋ애들 의견,취향 다 존중해주고 싶은데 그러면 내가 학교장이나 학부모한테 혼날 듯ㅋㅋㅋㅋㅋㅋㅋㅋ",열일하는ENTP
혹시.. 초등교사신가요...?? 진짜예요 정말ㅜㅜㅜ 저는 통제하는 것도 싫고 통제당하는 것도 싫은 통제와는 거리가 먼 사람인데... 개별화교육도 유아중심 놀이중심 교육도 현장에서는 전부 꿈과 같은 단어더라구요...ㅎㅎ ㅜㅜ,싱싱한 3w4 sxso eNtp
"유아교사들은 손재주도 좋죵?! 되게 아기자기한 거 잘 만들 거 같은 느낌?!? 물론 배우면 저도 그거에 따라서 할 수야 있겠지만 제가 알아서 주도적으로 해야하면 절대 싫은데....

갑자기 상상하니 좀 재밌네요 ㅋㅋㅋㅋ",S가 좋은 잇티제쟈나
교육계 잠깐 발 담궜다가 앗뜨거하고 도망 나온 사람입니다 ㅋㅋㅋ지금은 직장생활해여 일 자체는 비교할 수 없을정도로 빡세지만 맘은 편함ㅋㅋㅋ,열일하는ENTP
국공립은 어떨지 모르겠는데 사립은 거의 학습지 중심으로만 활동해요..ㅎㅎ 만들기 꾸미기 하더라도 요즘 거의 다 사서 사용하거나 학부생들이 만들어놓은 걸 당근하거나 해서.... 원마다 케바케긴 하지만요..ㅎㅎ 찐 잇티제시면... F의 기운이 낭낭한 유아교육기관에서의 동료교사 및 학부모와의 관계문제?! 정도가 힘들지 않으실까 싶네요. 일단 저는 그렇습니다...,싱싱한 3w4 sxso eNtp
혹시 어느분야에서 일하고 계신가요?! 교육전공이어도 다른 계열에서 일할수 있는걸까요..? ㅠㅠ 혹시 참고할까 해서요...,싱싱한 3w4 sxso eNtp
"아유 그렇네요
그래도 사회화 가면 쓰면 잇프제긴 하지만 태생적 T는 불변이라서 ㅋㅋㅋㅋㅋㅋ F 기운이 낭낭한 분위기면 ㅎㅎㅎ 힘들긴 하겠네여 ㅋㅋㅋㅋ 가식 떨어야할 것 같고 ㅎㅎㅎㅋㅋ
역시 그냥 마음속에 묻어두는게 제일 좋아요 ㅎㅎㅎ",S가 좋은 잇티제쟈나
요즘 전공 크게 신경 안쓰는 회사도 많아요. 대신 자격증이나 해당 경력을 더 중요하게 봄.,열일하는ENTP
너무 부정적으로만 보지 마시고 나름 이 경험을 살려보리라! 전투력을 불태워봅시다.,열일하는ENTP
그렇구만요...^^ㅜㅜ 그럼 좀 더 제 앞날에 대해서 넓게 생각해봐야겠네요....,싱싱한 3w4 sxso eNtp
,싱싱한 3w4 sxso eNtp
고민이 많겠어요.. 일단 직장 다니면서 다른 사업이나 진로쪽으로도 길을 마련해보시는게 좋을 것 같은데 ㅜㅜ 글만 읽어도 잘 맞지 않는 부분 때문에 일하면서 힘들 것 같아요..화이팅이에요!,장따뚜이 enfp
"따뜻한 말씀 감사해요... 그래도 기왕 자격증 딴 거 5년 정도는 어떻게든 버텨볼 생각이니, 그 사이에 다른 재주를 부리든 자격증을 따든 해서 다른 길을 생각해보는게 좋겠어요...! ㅋㅋ",싱싱한 3w4 sxso eNtp
와 엔팁이 유아교육과나온거부터 어떻게 되신건가여...ㅋㅋㅋ,파워INFJ
그러게나 말입니다... 저는 제가.. 잘 할 줄 알았죠.. 잘 할 줄 알았는데....ㅎㅎㅎ,싱싱한 3w4 sxso eNtp
와우 쉽지 않은 길을 걷고 계시네요 ㅜㅜ 교직이더라도 엔팁은 고학력으로 갈수록 잘맞는 것 같아요 ㅜㅜ 최소 고등학교 혹은 대학교.. 최고는 학원강사라고 생각합니다 ㅎㅎ,푸바오 죽순도둑 ENTP
일단 제가 학력이 낮아서..ㅋㅋㅋ 그쪽으로 가려면 우선 방통대로 학사부터 따고... 대학원 석사까지는 따야할 것 같아요.. 제가 제 성향을 더욱 면밀히 파악했어야 했는데.. 진짜 눈 앞이 깜깜하네요...ㅋㅋㅋ,싱싱한 3w4 sxso eNtp
세상에 길은 많고 엔팁이니 어디든 잘 헤쳐나가실 겁니다ㅎㅎ 더욱이 요즘은 전공과 관련없는 길로도 많이 가니깐요!! 흥미와 적성을 연구해보시고 끌리는 쪽으로 힘차게 도전해보시죠 아자아자!!!💪🏻💪🏻💪🏻,푸바오 죽순도둑 ENTP
,싱싱한 3w4 sxso eNtp
맞아여 엔팁 장점 중에 하나가 뛰어난 적응력이니까요 어딜가든 금방 배울거예요.,열일하는ENTP
"댓글까지 읽다보니 꽤 자존심은 물론이고 자부심과 그에 대한 나름의 책임이나 각오가 있으신 거 같아요

쉽게 말하긴 어렵지만 따지고보면 난이도 자체가 고차원적으로 어렵다기보단
익숙하지 않고 낯설어서 생긴 어려움인만큼 차츰 적응해가면서 상상했던 적성과 능력을 활용할 방도를 찾아내고 또 그런 방법을 나름대로 만들어낼 수 있기를 바라요",카페별별명설정 INTP
응원과 격려의 말씀 감사드립니다!!! 요즘 자신감이 많이 낮아져서 혹시라도 내게 자격이 없나.. 진짜 이 길 그만두어야 하나 했는데... 초임인 만큼 희망을 가지고 배움의 자세로 견뎌내보도록하겠습니다..!ㅎㅎ,싱싱한 3w4 sxso eNtp
"교직은 사실 잇티제들의 천국이랄가,, 고등학교 교사인데 최고에요,,, 근데 아이들한텐 진짜 소중한 선생님 같은데ㅠㅠ 접지 마셔요 흑흑",지각쟁이 ISTJ
우악... 역시 교직에서 중요하게 쓰이는 기능은 내향감각이 맞나봐요ㅋㅋㅋㅋ 너무 부럽습니다....!!!,싱싱한 3w4 sxso eNtp
