comments,comments_writer
두분다 좀 어리신거같은데 잇팁도 좀 자기감정표현이 다른사람들에비해 많이 낮다는걸 인지하긴해야할거에요. 그래서 힘드시더라도 계속 말해주고 요구하시면서 교육시켜주세요ㅠㅜ 기분나빠하지 않을거에요. 님이 지금 느끼시는 불안은 상대빙이 좋아서 느끼는 불안일거에요. 서로 애착관계가 형성되니 표현방법이 달라 그런건데 제가 다 안타깝네요ㅠㅜ 잇팁이 님을 안좋아하는건 아닌데 님이 그런 불안을 보이시면 잇팁은 더 움츠리고 회피모습을 보이면서 표현을 안하게될거에요. 원래도 좀 자기중심적이라 그래요. 님이 더 자신감을 갖고 성숙한모습으로 처음잇팁이 좋아했던모습으로 돌아가셔서 잇팁에게 당당히 생각이나 감정을 “말로” 설명해주세요ㅜㅜ 눈치는 빠른데 상대방 감정을 정말 말로들어야 알아먹어요ㅠㅠ,셩9
"운동하러 간다는 생각보다 잠시 출석 도장 찍으러 간다, 사람 구경하러 간다, 그곳만의 향기를 맡으러간다고 생각하면 부담 없더라고요
운동 시설에 있는 샤워장(온도, 습도, 인테리어 등)이 특별히 좋아서 찜질방, 사우나 가는 기분으로 가기도 하고요",록사 ENTJ
그래서 짐 깔짝이라도 하자싶어서 갈려고 맘 먹엇어용,ESSSSSSTP
"야구 좋아해서 일단 런닝머신에서 야구만 보고 오자는 생각으로 간적 있었어요.
가서 샤워나 하고 오자는 생각도 좋을거 같네요 ㅎㅎ",안녕ISTP
매일 같은 시간에 가다보면 관성적으로 가게 되던데여,성냥
"저는 안 써봤는데, 이런 앱도 있더라고요
아마 찾아보면 이와 비슷한 방식의 다른 앱들도 있을 것 같아요",그물
몸매좋은 사람의 사진을 실컷구경하고 전신거울을 봅니다.....,aruui
이거슨..지금 쓰고있는 방법 하..미치것네요,ESSSSSSTP
그럼 그 호랑이 관장님 아시죠? 거기센터를 가보셔요..,aruui
제가 헬스만 했을때 너무 지겨워져서 크로스핏 1일권 (드랍인) 끊어서 갔어요. 그랬더니 해결되더라구요.,마늘빵 INTJ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ESSSSSSTP
저는 인바디 수치로 채직질 합니다!,여자 INTP 4w5
"솔직히 그냥 천장 보고 '에이 ㅅㅂ!!' 외치고서 일단 무작정 가는 게 최고..
생각하면 할 수록 더 하기 싫으니.",Arte
가면 겁나 열심히하는데 왜 고민하는지 알수가 없어요 제스스로 ㅋㅋㅋ,ESSSSSSTP
"그런 분이시라면 유튭에서 5초의 법칙 영상들 한 번 봐보세요~
행동력 자체가 없으면 모를까, 그냥 일단 가는 게 최선이죠ㅎ",Arte
카톡으로는 완전 ~ 사랑꾼인데 만났을때는 틱틱대는건 부끄러워서 일까요 ? 그런경험 있으신가요?,또리야 intp
카톡으로 하는건 상대적으로 에너지가 덜 들기도 하고.. 만났을 때 틱틱거리는건 그분 성격이지 않을까용?! 틱틱거리는게 근데 츤데레?? 같은 느낌일까용!? 저는 카톡이랑 만났을때랑 일관적으로 로봇같은 상태를 유지하고는 있습니다ㅋㅋㅋㅋㅋ,울랄랄라라리
츤데레 같은거 맞아요! 근데 카톡은 안그렇고 하니~? 뭘까 하는 그런 의문이 들어서요,또리야 intp
용건 없이 이성한테 선톡 하시나요??,entp피이이이
대화하실 때 말로 공감이나 위로받는게 필요하신가요 ?! 같은 잇팁이고 전 아닌데 어떠신지 궁금해요 !.!!,잇티비야
이성으로 istp vs enfj 어느쪽에 매력느끼시나요,잇팁둥히 PJ반반
엣팁이 좀 그런거 있는것 같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ저는 가볍게 무시합니다..,XD
무시 가자아아아ㅏㅅ앗,ENFP 쿵쓰
"근데 조금 궁금한게 소개팅상대 직업이 그냥 일반사무직 직장인? 이었다면 괜찮은건가용?

그냥 팩트로 정보전달식 으로 말한건지 아님 평소에 항상 무조건 자랑? 만 하는지... 그런게 궁금해요!

제 주변 엣팁들은 진짜 너무 멋쟁이 커리어우먼들인데... 이름만 들어도 알만한 회사에서 한자리씩 차지중... 근데 타인이 무슨일 하시냐 물으면 '아..그냥 회사다녀요ㅎ' 이러고 말더라구요 ㅋㅋㅋ",eStj로니
그냥 일반 사무직 직장인(?) 이면 그냥 직장인이라하고 대기업정도나 남들이 들었을때 우와 할 정도는 꼭 저렇게 말해요,ENFP 쿵쓰
"그냔ㅇ.. 엣팁은 자신이 있어보이는거, 좋아하는거 공개하는걸 좋아하는것같아요 듣는것보다 보여주는편~!",Elina enfj
"걍 있었던 팩트를 친구한테 말하는 걸로 보이네여
저것만 봐선 딱히 자랑인건 모르겠네여",S가 좋은 잇티제쟈나
자랑하는거 좋아하는 사람들이 있죠!,미리 infp
저런걸 자랑이라고 하면 무슨 말을 해야 하나요 ㅋㅋㅋㅌ,ESTfP요요
돈문제에는 항상 답이 정해져있죠..ㅜㅜ,XD
돈으로 엮이면 돈으로 끝난다는.. 어떡하죠..? 제가 이 관계를 유지 하고 싶으면 돈얘기 안하는게 맞는건가요..? 내 250만원은 증발하고ㅠㅠ,isfffj보라보라
돈받고 끝내셔야죠... 이런 관계로 유지된다면 결과는 정해져있을것 같습니다ㅜㅜ,XD
돈얘기를 하면 끝나는게 맞죠?ㅠㅠ어차피 그분도 애인이 있으니까 ! 그분은 돈 안갚고 저랑 계속 관계 유지 하려고 하는게 보여서 힘들어요ㅠㅠ,isfffj보라보라
진짜 나쁜사람이네요.... 어떻게든 돈 받아내셨으면 좋겠습니다.....애인도있고 돈도 안갚고.....후,XD
ㅠㅠ후... 저는 진짜 10만원이라도 갚을거라 생각했는데ㅠㅠ 일부러 돈 안갚고 저랑 이렇게 바람피면서 자기 좋을데로 행동 하는것같아요ㅠㅠ 계륵같은 존재에요 제가.... 그래서 을이 되고ㅠㅠ 알아서 돈 주면 좋을텐데 갈팡질팡하네요ㅜㅜ,isfffj보라보라
절대 알아서 안주죠ㅜㅜ독하게 나가셔야할것같은데..아니시면 돈은 포기하시고 얼른 손절하심이 정신건강에 더 좋으실수도 있겠네요ㅜㅜ,XD
"돈.. 포기는 안되죠ㅠㅠ저는 진짜 진심으로 다 해줬는데 이걸 지금에서야 깨닫게 됐어요ㅠㅠ
몸도 마음도 돈도 다 퍼주고... 너덜너덜 해졌어요
관계 끊고 싶은데 정이 뭐길래ㅠㅠ",isfffj보라보라
"어장까지 되는지도 모르겠어요.. 그냥 돈줄.. 돈 받고 끝내세요 그냥... 돈 바치고 맘 바치고 몸 바치고..ㅠ
득될게 보라님한테는 하나도 없는데 왜 굳이.. 저 사람 님한테 연민도 없어요",ESTPA멘붕
"맞아요ㅠㅠ제가 돈줄이였던것같아요ㅠㅠ
돈주고 디올 신발주고 밥 사주고ㅠㅠ
미쳤나봐요ㅠㅠ 만날때 세상 다정한 사람이라 거기에 홀라당 넘어갔나봐요
말은 청산유수처럼 하고 관계 끊으려고 하면 그사람이 잡고ㅠㅠ
너무 힘들어요..",isfffj보라보라
"만나서 까는 이빨에 속지 마시고.. 진짜 좋으면 그 사람이 돈을써야죠, 돈이 없으면 마음을 쓰던가요.
데리러 버스타고서라도 오던가, 데려다 주던가, 시간을 쪼개서라도 보러 가던가, 미안해서 돈이라도 재깍재깍 갚던가
진짜 막말로 여친 정리하고 보라님한테 정착을 하던가요.. 가진게 몸밖에 없다고요..
암것도 안 하는데.. 뭐가 그렇게 다정해요? 말만 씨부리는거는 누구나 다 할텐데..
남이 안 해주는 차별화 된 뭐를 해줘야 보라님도 사랑받는다고 느끼는거죠... 저놈은 보라님 돈을 사랑한거 같지만요ㅠ",ESTPA멘붕
"아ㅠㅠ 만나면 돈 잘쓰고 항상 데리러 오고 데려다 주고 이런건 그냥 변함이 없고 저를 진짜 어친 대하듯 세상 다정한척 사랑꾼인척 하는데
점점 시간이 지나면 지날수록 저를 이용하는것같고 저혼자만 애쓰고 있는 기분이고 이건 아니다 싶어서 관계 끊으려고 하면 제가 연민때문에(바람피다 걸려서 여친이랑 동거해서 한달에 한번 봐요..) 저도 책임이 있다 생각이 들어서 못놓고 있나봐요..",isfffj보라보라
돈이 워낙 없다면서요...? 그 남자..? 앞뒤가 안맞지 않나요... 음 데리러 오고 데려다주고 그 정도에 세상 다정하다고 맘 뺏긴 님도 ㅇ이해가 안되기는 하네요... 이용한다고 느끼면서 못 놓는거도.. 그리고 뭔 연민을 느끼시는 거에요?? 연민 뜻 아시는 거 맞죠...??? 같이 죄를 저지른 동지의식인가요..??? 그리고 같이 범죄자가 되려하지 마시고 벗어나려고 생각을 하셔야죠;;;;;,ESTPA멘붕
ㅠㅠ 네 알겠습니다.. 내일 정확하게 말하고 이런 관계는 끊어야겠네요..,isfffj보라보라
진짜 남자가 쫌만 다정하다고 넘어가는 여자보면 얼마나 사랑을 받아본적이 없으면 저깟 혀놀림에 넘어가는지 싶어요.돈 안드는 이빨 털기보다 쉬운게 어딨다고.전 입만 터는 놈들 저한테 어떤 투자도 하지 않고 쉽게 가려는 남자 만나지도 쳐다보지도 않아요.,귀차는인간
ㅠㅠㅠㅠㅠㅠㅠ 외로웠나봐요ㅠㅠㅠ좀 제 자신을 돌아봐야겠어요ㅠㅠ,isfffj보라보라
"ㅠ몇살이세요?..정신차리세요
갚을 놈이었으면 진작에 갚았을거고
애초에 여친 있는 상태에서 님 만난거면 도덕성도 빻은 놈이라는건데 그런 놈에게 돈 갚을 양심이 있다고 생각하세요? 저 솔직히 님이 제일 이해가 안가요.그 남자 욕 할 것도 없이 똥인지 알고 똥 먹었으면 250만원으로 인생 경험 했다치고 제발 현명하게 사시면 안될까요?ㅠ 저한텐 이 글이 남현희급 사연이네요",귀차는인간
"처음에는 아니겠지 했는데 제가 더 보고 싶은 마음에 연락한 제가 한심하네요.. 다시 돌아가고 싶어요ㅠㅠ
4달째 이러고 있어요... 도돌이표가되요
저를 이용하려고 하는것도 알고 관계 끊어야 되는것도 아는데 몸도 마음도 돈도 다 주다 보니 지금 멘탈이 너덜너덜해졌네요.. 정신차릴게요",isfffj보라보라
"자기 자신을 지키지 못하는 순정과 무지는 정말 최악이에요.난 이렇게 마음 몸 돈 다 줬는데라고 혹여나 자기 연민하지마세요.님 정신 제대로 차리지 않으시면 앞으로 더 한 화를 살면서 당하실거에요.남자 그깟게 뭐라고.이번 일은 다 님 선택에 대한 결과이니 더 내가 다치기 전에 어서 자신부터 챙기세요.남자 그깟거 떠나도 내 통장과 나 자신은 절대로 떠나지 않으니 죽을때까지 내 곁에 평생 있을 나 자신부터 살뜰히 정성껏 챙기세요.사랑,남자 없다고 안죽어요.그리고 남자 보는 눈이 없으시니 사람 신중하게 많이 신중하게 두고보고 나서 만나시구요.",귀차는인간
"장거리세요~? 한달에 한번이요?;; 여친있는 상태고 음주합의금까지 해주고 정말 도덕적으로 바닥인 인성인데...
얼마나 유지될 관계라고 생각하시는거에요ㅠ.ㅠ
님을 어장으로라도 생각하는 남자였으면 말 안해도 조금씩이라도 갚았을거고..
걍 돈줄..호구..라고 여기는듯한데요..",isfj냥
맞아요.. 다들 그래요 호구 잡았다고.. ㅠㅠ 그분이랑 얘기 해야겠네요..,isfffj보라보라
"글쓴이님이 마지막에 쓰셨잖아요 감정 상할대로 상했다고... 근데 엣팁분이 관계를 유지하려고 일부러 돈을 안 갚는 걸까요? 좋아하는 사람 일부러 기분 망치려는 사람이 어딨을까요
좋은 관계 유지하고 싶으면 돈도 갚고 여친이랑도 헤어지고 더 잘해주려고 하겠죠...
그분이 너무 좋아서 행복회로 돌리시는 거 같은데 제3자의 입장에서 봐보세요...ㅠㅠ",미리 infp
맞아요 그분이 좋아서 아쉬워서 더 놀고싶어서 제가 못놓고 있었어요.. 아차피 이루어지지 못할 관계라는거 아는데.. 제가 끊어내질 못했네요.. ㅠㅠ,isfffj보라보라
음...ㅠㅠ 이건 본인이 직접 경험해봐야 알듯 하네요... 힘내세요,미리 infp
"지팔지꼰입니다
정신차리십시오",시토 ISTJ
돈달라하고 끝내세요 안주면 신고하세요,화안났음
당장 돈 받고 끊어내야 할 판국에 지금 ..;;관계를 이어나갈라고 돈을 안갚는거냐고 묻는다구요??엣팁이고 뭐고 스레기에요..아니 여친있는데 썸탄사람을 왜 만나요?왜 못끊나요…본인이 그여친입장이 될거라고 생각안해보셨나요?….,ESSSSSSTP
엣팁이 다정하단소리는 처음들어요 ㅎ 의외네용 행복하세요!,entj 소미
엣팁은 엄청난 츤데레인듯해여ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,XD
정말 다정 그 잡채예요.,엔팁 7w8
정말... 이사람 무슨생각일까싶을때 한번씩 감동을 주네요ㅎㅎ,XD
"어디서 봤는데... 나이대 상관없이

연하지만 연상같은 성숙하고 속깊은매력, 연상이지만 연하같이 귀엽고 통통튀는 매력...

즉, 반전 매력을 소유중인 (중요) 내 타입 얼굴, 몸매를 선호한다고ㅋㅋ",eStj로니
잇팁 너는 저엉말~~~~,INFP라구요
윗댓처럼 성숙한 연하가 죠아요,ISTP 옥수수차
망나니 같은 연상은 아주 틀려먹었군요..?,INFP라구요
ㅋㅋㄱ아뇨 저도 20대까진 연상 조아했어요. 근데 차분한 연상.. 망나니같으면..ㅎ,ISTP 옥수수차
연상이요,36 ISTP
간섭을 싫어해서 연상 아는척 꼰대질 극혐요,알아서할게istp
걍 말장난 같아요.. 갠적으로 잇팁이랑 안맞는이유 ㅋㅋㅋ,갓생갓생
귀여운장난에ㅜ 제가 맞춰주지 못한거였군요ㅠ이럴수가,cherryade ENTP
잇팁이라 다 그런건 아니겠지만 저도 다 듣고는 있지만 생각만하고 말안할때가 많아서..ㅋㅋㅋ저분도 그냥 뭐라할지 생각하고있었을것 같은데요,ISTP네네
"버퍼링이 필요하군요… 생각해보니 그게 맞네요
저가 워낙 대화할 때 대답이나 답변 도출이 빠르게 일어나다보니 대답할 시간이 필요할 수 있다는 걸 간과했네요 ㅠㅠ 답변 감사합니다!!",cherryade ENTP
생각하신 그대러 피곤한가보다 라고 생각했다고 하셨음 됩니다,라이이언ISTP
이제 어떻게 답변해야 하는지 알겠어요!! 감사해요 ㅋㅋ,cherryade ENTP
처음엔 농담으로 말했는데 돌아오는 반응 때문에 갑자기 급발진 한 것 같네요 ㅋㅋㅋ 그냥 그렇게 생각안했고 왜 대답안했냐 어케 생각했냐고 하셨음 대답햇을거같아요 ㅋㅋㅋㅋㅋ걍 뭐라할지 생각한듯요,no doubt
생각의시간이 필요한 잇팁… 저장완료했습니다🤗 감사해요!!,cherryade ENTP
