comments,comments_writer
"남자친구가 인티제인데
먼저 연락한다, 전화통화를 한다(그것도 두시간?!?!)는 점에서 호감에 한표 드립니당..",쿠롬isnfp
꺅ㄱㄱㄱㄱㄱㄱㄱㄱ 감사합니다,그든냥
"근데 저도 그렇고 카페에 인티제를 연인으로둔 동지분들의 경험글들을 보면..썸일때가 젤 불타고(?) 알콩달콩한것같아요ㅋㅋㅋㅠㅜㅜㅜ관계가 안정될수록 연락이 본인 원래패턴대로 점차 뜸해지고 전화도 짧게 하더라구욬ㅋㅋㅋ
지금도 좋지만 처음 썸일때가 그립네여..하..⭐️지금 이순간을 충분히 즐기세요...",쿠롬isnfp
아ㅠㅠㅠㅠㅠㅠㅠㅠ 관계가 안정될수록 원래 패턴으로 가다니 너무 슬픈 것 같은데요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,그든냥
카톡이든 전화든 먼저 연락하면 호감이에요,갓블레스유INTJ
우왕 매번 제가 했는데 ㅠㅠㅠ 감격이네영,그든냥
제가 알던 엔티제도 꼭 답을했어요! 안해도 되는데 꼭 하길래~ 나도 해야하나? 이런생각도 들더라구요,잇팁과엣팁사이
헐 엔티제 성향일수도 있겠네요 신기해요 뭔가 T인 분들은 선입견일 수도 있지만 ㅋㅋ 굳이 답 안해도 되는 카톡은 넘길 거 같았거든요,맨두
"저는 j라서 그런가?? 그랬거든요 제가 엔티제분에게 한번은 읽씹했더니 난리가 나서 똑같이 최선을 다해주길 바라는 것 같아요~
전 그럼 너무 지치고 힘듦ㅠㅠ",잇팁과엣팁사이
아 저도 읽씹 잘 안하는 편이긴 해요. 근데 상대가 읽씹 잘하면 저도 읽씹 시전함요..,소운하 ENTJ 5w4
제가 겪은 엔티제도 그런거같아여 ㅋㅋ 근데 이제 에프가 살짝 섞인…,쭈쭈구리
"선택적 바지런ㅋㅋㅋ
원하는 것에만 부지런합니더😭",Intj 6w5
22222ㅋㅋㅋ,숲속이웃
아닌듯..,Eintj 어딘가
선넘지않기. 예의지키기. 개인시간존중하기,IJ
2222 이거에요,INTJ 서라
"성별 불문하고 INTJ라면 해당될 수 있는 건데, 멍청하게 행동하지 않기요.
주변의 INTJ들을 관찰한 바탕으로 보았을 때, 멍청한 사람은 연인으로든, 친구로든 가까이하지 않으려 하더라고요.

물론 작성자님이 멍청하단 건 아니고요, 장난치다가 오해받는 사람이 간혹 있어서 적어 보았습니다.",카테르지나 INFJ 7w6
"저는 다정하고 배려 있는 사람들을 좋아해요 곁에서 지내다 보면 배우는 점이 많아서요
무례하고 왈가닥인 사람들 별로 안 좋아하구요
개인적으로는 엔팁이랑 있으면 기 빨려서 거의 리액션만 합니다
고민 있을 때 생각지 못한 마이웨이 해결책을 빨리 내줘서 좋긴 해요",콩뇨롱 INTJ
자기 민감한 점을 건드는 말을 안 하는 게 좋을 거예요,딸림음 INFJ
"선 넘는거 정말 싫어하고요, 개인적이지만 저는 엔팁과 잘 맞는다고 생각해본적이 없습니다. 오히려 싫어하는 편에 가까워요. 시끄럽고 과하게 활발한게 저한테는 너무 힘들어서요.",ExINTJ
상대가 하고있는 일이 있나요?,Yellowintp
네 일도 업무강도가 있는 편이고 저 만나기 전에 하고있는 활동들이 많더라고요,jinfp
"얼마나 바쁘신지는 모르겠지만 일반적인 경우에는 그 바쁜 시간을 할애하면서까지 만날 만큼 좋지는 않다.. 는 뜻인데, 돌려서 말한 것 같아요.",entjjjjjjj
22222222,도레미파솔라시도
네. 저도 제가 우선순위가 아닌 것도 이해 하는데 그럼에도 제가 마음이 더 가는 사람이라 저도 제 일 하면서 기다려보고 싶어서... 아예 가능성이 없는 일인가 궁금해서요,jinfp
"은근히 생각 많이 하고 말 한 것일 거에요.
안그러면 연락을 좀 덜하더라도 별 다른 얘기 없이 지켜봤을거고..
물론 사바사가 있긴 하지만 이미 입으로 뱉은거에서부터 가능성은 별로 없어 보입니다 ㅠ",entjjjjjjj
네 답변해 주셔서 감사해요.,jinfp
"전쟁통에도 연애는 했고, 장윤정도 연애/결혼 다 했습니다.",Blue INTP
마음을 내려놓는게 맞겠지요?,jinfp
네. 최대한 돌려서 말한거예요. 저도 저렇게 거절한적 있거든요.,ENTJ캣
애매하다는 뜻 같아요,파스타좋아 ENTJ사자
"댓글 감사합니당ㅎㅎ 예전과 달라진 점이 있다면, 이제는 제 도전에 대한 책임을 확실하게 지려구요",생선꾸꾸 intj
응원합니다.,N티제
감사합니다 ㅎㅎ,생선꾸꾸 intj
응원해요! 이런 고민들이 쌓여서 더 의미 있고 가치있는 선택을 하게 될 거라 믿어요 ㅎㅎ,접니다
"요즘 너무 무료하고 안일한 삶이였는데, 나태했던거 같아요. 글 읽으면서 자극 받고 가요!!!!!!!",인티티제
멋져요 꾸꾸님 요즘 아무 것도 안하면서 불안해하는 그지같은 상태에 있었는데 약간 자극이 되었어요 ^^,Infp달이
"연애에 있어서
연락이 의무가 되고 규칙이 되는 순간부터
이미 사랑은 깨진거라고 봅니다 개인적으로..
3번추천해요",인팅제
제가 연애를 많이 해보질 않아서 잘 몰라요ㅠㅠ 그래서 여기서라도 물어봤어용,찐 인티제
연락에 강박을 갖지않고 어떻게되는지 따라줘보고 결정해보면될거같아요 그렇게 서서히 멀어지게 만드는? 사람이면 멀어지고 연락외에 다른것에서 잘 노력하고 문제없으면 내욕심을 좀 줄이 겠죠..,캐스퍼 INFJ 6w5
"그냥.. 그런거 재지말고, 먼저 선톡하고 연락하세요. 근데, 하기싫고, 원하기만 한다면. 진지하게 대화해보세요. 그래도 결론이 안나면.. 더 좋은 사람 만나세요.

제갠적으로 강요는 넘 힘들어서 ...제생각을 말씀드려요..

ntj+ntj만난건 정말 우연이기엔 대단해요!!

서로 노력하자 서로 더 표현하자. 난 너무 원한다. 먼저 애가해보세요 용기있는 자만이 기회를 잡을 수있어요 잊지마세요",intj사임당맘
하루에 한두번 선톡 해오면 충분히 문제 없는것 같아요! 그리고 좋아하고 사랑하는데 누가 먼저 연락 하고 안하고 생각 할 필요 없는 것 같아요! 상대방이 없으면 내가 먼저 하면 된다 생각해요!,푸제뿌제
한 두번은 이런거에 대해 진지한 이야기를 해보세요 근데 거기서 타협이 안되거나 그러면 서로 연락이 의무처럼 느껴지고 그럴거에요 그때 헤어져도 늦지 않으니 이야기는 해보실 말 안하고 이대로 가면 쓴이님이 지칠듯,estp istp 반반
"연락보다는 사랑이라는 확신이 드는걸 원하시는게 아닐까 잠깐생각해봤어요
매일 한번씩은 연락한다면 연락자체는 문제가 아니라 표현이나그런게 좀더 확신을 느끼고싶으신게 아닌지
서로 표현하기쉬운방법을 고민해보시면 도움이될까요
초반의불안함은 정상적이고 당연한거에요
그런 흔들림을통과하는과정이 애정과 신뢰의 기반벽돌쌓기라고 생각하시고 즐기세요
애정과 관심이있으니 그렇게 느끼는거에요(불안 초조 두려움)ㅎㅎ
감정의 번지점프와 널뛰기를 언제 또 해보겠어요
낯설어도 감정의 놀이동산이 개장되었다 여기고 받아들여보세요ㅎㅎㅎ 그 시기가 지나면 안정과 신뢰의 단계로 접어들거에요 (좋아서 괴로움과 진짜 아닌 선만 기억하심돼요)
인생에서 누군가를 내 마음에 들일정도로 좋아한다는것 자체가 대단히 큰 행운이고 기회이니까요",홍삼먹음 엔tp
"우와 ㅎㅎ 정말 좋은 비유, 좋은 마음가짐인 것 같아요. 지나가다가 위로 받고 갑니다 :)",ISFP 허쉬초코
"누군가를 좋아하면 좋아하는 마음은 이득인거같아요
그런 서툰 자신의 모습과 실수들도 다 언제 해보겠어요ㅋㅋ 좋을때다~라떼is,,이런거죠",홍삼먹음 엔tp
다른 즇은분 만나실꺼에여,도레미파솔라시도
끄앙,유링유
오잉 근데 한번봐서 모르겠다 보자구하네영,유링유
ㅋㅋㅋ그럼 혼자 생각하고 망했다고ㅠ한거에여? ㅋㅋㅋㅋㅋ,도레미파솔라시도
"본문읽어보시면ㅋㅋㅋ
엔티제 특성을 적극대시하고나서 알게되서 질문하면서 망한거같다고쓴거져ㅜㅋ",유링유
관심없음 저렇게 연락 잘 안하는데. 일하거나 내시간 보내기에도 바빠서요. 더 재촉하지 마시고 그냥 기다려보고 애프터 없으면 버리셔요~,소운하 ENTJ 5w4
음 얼마나 더 기다려보면 될까요? 오늘이 2일째인뎁ㅠ,유링유
다른 일에 집중하시면서 연락에 신경 좀 내려놓으시는게 좋을거 같아요. 안오면 안오는거고 오면 좋고~ 너 아니어도 남자 많다 이런 마인드! 엔티제분이 아쉬우면 애프터하겠죠. 근데 보통 엔티제들 성격 급해서 맘에 들면 바로 애프터하긴 하는거 같아요. 잊어버리고 유링유님 할일 하고계시는게 좋을거 같아요,소운하 ENTJ 5w4
"미리 계획짜지 마시고 일단 만나시기로 했으니까 가서 내 감정이 어떤지 함 느껴보세용 ㅎㅎ
일단 서로 호기심은 생긴 상태인데 더 끌릴지 어떨지 모르겠네요
개인적으로 저는 같은 유형한테는 동족느낌이라서 이성적 호감 많이 안 오더라구요
특히 서로 좋을때는 괜찮지만 싸우거나 다퉈버리면 답이 없을듯한 느낌 ㅠ",INTJ5w4팬더
ㅋㅋㅋㅋㅋㅋㅋ아 인티제남분이 호기심은 생긴 상태인가요?,INTJ는하니해
개인적으로 저런 말들은 mbti 관계없이 애정이 넘치는 시기라면 누구나 할 수 있는 말이라 생각해요 그리고 저 intj인데 빈말 합니다 잘은 못할 뿐...,나는야 iNTJ 5w6
ㅋㅋㅋ맞아요 저 또한 애정이 넘치는 시기라 무조건 좋게 해석하기!ㅋㅋㅋ댓글 감삼다😊,디디디리
빈말 잘 해여 ... 제 인티제도 초반에 저 꼬실때 플러팅 한다고 빈말을 아주 남발 했더랬죠 ㅋㅋ 결혼해야된다는 둥 ㅋㅋ 같이 살아야 한다는 둥 혼인신고를 하러 가자는 둥 ㅋㅋ,푸제뿌제
장난식으로는 잘던져요,intjt후추코
"노력하면 되기는 하지만 갑자기는 못합니다
갑자기 떠보면 진심 나옵니다 ㅋㅋ",INTJ5w4팬더
"빈말아닌데 남들은 빈말이라고 생각하더라구요(?)
장난식이긴하도 진심 백프로 결혼하면 행복할것 같아서 미래 계획을 짠거 아닐까요~?",인티티제
빈말 잘 안하든듯요~~,엔프엔프제니
"남들이
들을땐 빈말처럼 느껴지기도 하지만 인티제는 모든게 다 근거가 있어요 명확해요",INTJ 서라
"음. 그렇진 않아요 식진않아요 체면을 하죠. 그분이 극엔티제면.... 무시? 할수도잇을것 같아요. 근데, 몇년지나도 만나고 계신다면, 님께서 따라가게되있어요. 다 맞아떨어지는 상황결과를 겪으시게 되서요. ㅎㅎㅎㅎ",intj사임당맘
"마자요 인터넷에는 많은데...
밖에서 진짜 nt 여자 보기 힘들어요🥲",데구르르 인팁 8w9
사실 남자 I×FJ도 여기서나 좀 보이지 밖에선 잘 안보이더라고요.,ISFJ 남자 6w5
대부분 ixfj 밖에서는 엄청 조용히 있기도 하고 엠비티아이에 관심 없는 경우가 많다보니...ㅎㅎㅎ,데구르르 인팁 8w9
"인티제 남친 둔 인팁으로써
꽤 기분이 좋군요 흔치 않다니..!",귀찮 and INSTP
Nt 진짜 희귀함 .. ㅜ,INTP 그잡채 7w8
"NT는 남자, SF는 여자가 많다는 말이 맞는 것 같아요",딸림음 INFJ 4w3
"사람들과 섞이는 자체를 싫어해서 모를뿐이지
여러분들 곁에 많이 있어요
다이소 올영 등등 혼자쇼핑하는 여자들 ㅋㅋ",인티제이 스치는 바람
ㅋㅋㅋ 맞네요 나인줄,INTJ5w4팬더
앜ㅋㅋ,NTP 프
헉ㅋㅋ 들켰네요,blooming INTP
제의견 그대로 말하며 놀때가 여기밖에 없어요 사회에서 엔티 여자 모습 보여야 좋을것 없어서 말없이 지내거든요,갓블레스유INTJ
진짜 맞아요. 회사에서 허튼말 할까봐 입 잘 안떼요 ㅋ 어차피 좋은말 안나옴,INTJ5w4팬더
"엔팁여자보다 인팁여자가 더 많아용
인팁이 희귀한건 잘 모르겠습니다",나는누구이고여긴어디
"남동생이 INTP인데 극혐이에요 ㅠ 가족이라 그런 듯 ㅋㅋㅋ
ESFP남친이랑 알콩달콩 잘 만나고이써용 ㅎㅎ 대신 서로 노력 정말 많이 하긴 해요
INFP는 안맞더라고요 ISFP도 안맞고....(여자포함)",ENTJ 7w8 SX 블링
오 맞아요 esfp도 좋더라구요 ㅎㅎ 오히려 enfp보다,운동하기싫음eintj
어우 저도 ENFP는 감당이...ㅎ,ENTJ 7w8 SX 블링
"ISTJ는 ENTJ가 위에 있을 때 괜찮습니다. 원래 참모형 타입이라 누군가를 따르고 싶어하는데요, 문제는 ISTJ가 ENTJ위로 가면 파국입니다. 불안감을 느끼고 과도하게 통제하려는 욕구가 생기므로 이 경우에는 차라리 떨어져있는게 답이죠. 참고로 저희 아버지 istj 저 ENTJ라 아버지는 저를 항상 불안한 시선으로 바라보고 아버지로서 훈계 및 통제하려고 하는데 제 기준의 아버지는 꽉막히고 누군가만 쫓아다니고 싶어하는 답답한 모습이죠",존테리 ENTJ
"사바사같아용..
저는 제가 전형적인 잇티제고 남편이 엔티제인데
제가 위에있고 엔티제가 밑에있는데 서로 만족입니다 ㅎㅎ
일단 저는 누구를 따를 생각이 없고 비선실세라도 해야되구여(잇티제가 참모인건 전면에 나서기 싫은거지. 사실은 비선실세를 원할거라고 생각함. 본인이 통제하는걸 조아하는애들이 남을 따르는.. 남이 날 통제하는걸 좋아할리가여..)
엔티제는 저의 결정을 많이 신뢰하는데다 사업하느라 결정할 일이 많아서 결정하는게 지긋지긋하다고 제가 가이드라인을 주면 되려 좋아해요 ㅋㅋ
둘중 상대를 더 신뢰하고 리스펙하는 사람이 밑에 있음 되는거 같아여",인크루팅istj
오오 결혼생활어때요? 잘 맞나요??,운동하기싫음eintj
"네 저희는 일단 둘다 이해심이 많고
저는 제가 없는 entj의 추진력과 행동력, 심플함 불같음 공격성. .이런걸 리스펙하고ㅋㅋ
남편은 본인이 부족한 신중함, 안정감, 차분함. 꼼꼼함 이런걸 리스펙해여
남편의 지나친 활동을 제가 절제시켜주는 구조고
저의 많은고민으로 인한 타이밍을 놓침& 정신적 에너지 낭비ㅋ그리고 잘 싸우지못하는걸 남편이 잘 해줘여
둘다 완벽주의인데 본인들의 단점보완이되니 매우 만족하며 삽니다 넘 좋아여ㅎㅎ",인크루팅istj
"Entj는 제 뇌로만 늘여놓은걸 직접 실행하는 존재라 멋있어요. 그리고 호기심 많아서 질문 많은것도 정말 좋고 끌어주는 리더쉽도 좋고요

전 xntp에 가까워서 intj entj가 많이 끌리더라고요",렛서판다 INT
인팁이랑 결혼했습니다. 벌써 4년째 함께네요. 서로 평생 안 질릴 것 같이 케미가 좋습니다. 확실히 결은 같으면서도 서로 상호보완이 되는 그런 관계입니다.,샤인 ENTJ 8w7
"인팁/인티제가 나오는데, 엔티제 좋습니다 말이 잘통해서☺️",blooming INTP
인팁좋아영,파이널리intj
비 오는거 좋아하세요?? (장마 말구..),INFJ 댕댕
비보단 맑은게 좋구요 비오는날 집에서 쉬는 일정인 경우 오히려 좋아합니다 ㅋㅋㅋ 운치있어요,ENTJ8w7
정말 혼자서 안맞는부분 맘에 안들었던 부분 속으로 카운트세고 휙하고 매정하게 돌아서는 스타일이신가요ㅠㅠ,보리밥지리산
어 맞아요 ㅋㅋㅋㅋㅋ 이부분 엔티제 정확한 설명인데 카운트셀때 말은 합니다만 상대가 고쳐지지않고 노력할 의지없는 경우 참고참다가 이사람이 내 옆에 없을때 vs 계속 옆에 두고 스트레스 받을때 상황 비교를 여러번 시뮬레이션 돌려보고 고민끝에 돌아섭니다. 그럴땐 찐 매정해요 급하게 결정한게 아니니까요ㅠㅠ,ENTJ8w7
와 너무 정확해서 소름이네요... 이럴경우엔 붙잡아도 소용없죠..? 2년반 사겼습니다,보리밥지리산
