comments,comments_writer
"부담없이 다가가려면 어떻게 다가가면 될까용?

전 약간 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데 그렇게 가면 상대 입장에서는 부담스러울수도 있을거 같아서요 ㅠ",ESTP 루아
천천히 스며들어야 한대요..저 밀어붙혓다가 한번 까인적 있어서..ㅋㅋ 플러팅만 살짝씩해주고..이렇게 나를 조련하는 남자 처음임 ㅋㅋ진짜로 들엇다 놨다,ESSSSSSTP
근데 교회라는 곳은 모두 친절한 곳이기에 둘이 볼 수도 있다고 생각합니다.,너무잇프제
"교회라고해서 모두 친절하지는 않더라구요...

특히 저같은 경우는 이성관계에서는 싫으면 싫다고 말하는 타입이라서..",ESTP 루아
관심 없으면 굳이 퇴근하고 금요일인데 안 볼 것 같습니다 어느정도 호감이 있어보여요!,3아웃ISFJ
"그럼 부담없이 다가가려면 어떻게하면 될까용?

전 불도저같은 면모가 있어서 쌍방이라는 확신이 들면 확 밀어붙이는 타입인데
그렇게 가면 상대에 따라서는 부담스러울수도 있을거 같아서요 ㅠ",ESTP 루아
그쵸 갑자기 막 밀어붙이면 부담스러울 수 있어요! 지금처럼 둘이 보는 약속 많이 잡으세요! 적당히 자주 보는 게 좋습니다.(맨날x) 약속 잡는 게 어려우시다면 만났을 때 다음에 뭐 영화라든지 다른 음식을 먹자던지 해서 자연스럽게! 약속을 그날 잡는 것도 괜찮을 것 같아요 이렇게 약속을 잡았는데 그분께서도 오케이하고 바로잡는다면 작성자님께 호감이 있다고 조금 더 확신할 수 있지 않을까요?,3아웃ISFJ
"교회라 해도 단둘이 밥먹은적 없는 듯 한데요...
호감 맞는 듯 ~",무지개 젤리곰
"저도 예배끝나고 밥먹자는 얘기 들어도
호감없고 관심없는 사람이면 다른일정있어서 가봐야한다고 하거나
같이먹을사람 더 구해서 다수로 갔었거든용 ㅎㅎ",ESTP 루아
저는 밥 약속은 별로 안친하고 관심1도 없어도 ㅇㅋ해요! 더군다나 교회사람이면 더더욱 마음을 놔요 ㅋㅋㅋㅋ 밥먹는거에 딱히 부담갖거나 그게 이성관계로 발전할거라는 생각을 잘 안해서… 오히려 사람으로서의 호기심이나 더 알아가고싶다 라는 마음이에요!,헬로 ISFJ 6w5
저도 남자분한테는 제가 이성적으로 느끼는 분 말고는 불편해요.. 못다가가요 ㅠㅠ 오히려 좋아하는 마음생겨야 발랄하게 하는거같아요,시소 ISFJ
"헉 진짜요? 저랑 반대에옄ㅋㅋㅋ 전 약간 이성적으로 느끼는 분한테는 완전 말 못걸어요ㅠㅠ 그분이 물어보면 대답은 밝게 말하는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ 이성적으로 안느껴야 막 말도 걸고 그러는거 같아욬ㅋㅋ 신기방기

아 근데 그런 저를 약간 다가가기 어려운 사람이라고 생각할 수도 있을 것 같아섴ㅋㅋ 걱정..",isfjjjin
저는 직업상 다 여자분들이고 다 또래라 첨엔 되게 조용히 있었는데 이제 좀 친근해졌다고 장난도 한마디씩 툭툭치고 그럽니다! 근데 할 말 없는데 굳이 말 걸진 않습니다!,3아웃ISFJ
그쳐! 저도요 ㅋㅋㅋㅋ 할말 없는데 굳이 말걸지 않는다!,isfjjjin
전 성별을 떠나서 할말이 없어서 맨날 쭈뼛쭈뼛합니다😅,헬로 ISFJ 6w5
잇프제가 갑작스러운 급약속 어려워한다던데 차라리 어디어디 맛잇는데ㅜ잇다던데 같이 가실?이런거는용??,ESSSSSSTP
오늘 당장은 말고 혹시 담주 중에 시간 되는 날 있냐고 물어볼까봐요!!!하ㅎㅎㅎㅎ,오엠 ESTJ
저도..썸깨졋다가 다시 잇프제 꼬시는중이라 공부중이거든요..ㅠㅠ뭐 거절을 잘못하는 성격들이라던데 그리고 좋은면 직진도 한다고..근데 넘들이대면 도망가고 밀면 한없이 밀려난대여…스며들라고 ..어렵습니당 ㅋㅋㅋㅋ,ESSSSSSTP
진짜 대체 어째야 할 지.... 저도 열공하다가 잤는데 ㅋㅋㅋㅋㅋㅋㅠㅠ 봐도봐도 모르겠네요 ㅋㅋㅋㅋㅋㅋ,오엠 ESTJ
아 근데 언제 시간될때 먹으러 갈래?이러면 좀 배려받는 느낌에 호감+1 되지않을까여 ㅠㅠㅠ,ESSSSSSTP
어려운 그들ㅋㅋㅋㅋㅋㅋㅠㅠㅠ 답변 감사합니다!,오엠 ESTJ
"지나가던 잇프제 잉데여~보니까 꼬시기 진짜 힘들긴 하네여ㅋㅋㅋ 저 같은 경우 츤데레처럼 무심한듯 은근 챙겨주면서 예의 바르고 매너 있는거 좋아해요!

좋아하는거 너무 티내면 멀어져요!
그렇다구 너무 무심해도 멀어져여!
츤데레가 딱 고 중간~ㅋㅋㅋ
화이팅!!",삐뚤어진 잇프제
츤데레+예의+매너 다 지켰다고 생각했는데 ㅋㅋㅋㅋ ㅠ 증말 어렵습니다 티를 안 내면 평생 모를 것 같고 내자니 도망갈 것 같고 ㅋㅋㅋㅋㅋㅋㅋ 반포기상태에요ㅠㅠ,오엠 ESTJ
"둘이 밥먹으러 가자고 하면 나 좋아하는구나 다 알아요!ㅋㅋㅋ먹으러 간다고 오케이 하는게 약간의 긍정이기도 해요! 저는 조금이라도 불편하면 거절하거든요

약속 잡는것두 처음부터 '다음주에 시간 가능해요? 언제 가능해요?' 당장 급한 느낌 보다는 '괜찮으면 시간 날때 저랑 밥 먹을래요?' 가 같은 질문이지만 더 거부감이 없달까? 그리고 나서 좋아요! 하면 그때! 언제 가능한지 물어보는 거예용!

그런 문장이 잇프제를 존중해주고 시간 나면 먹자는게 매너 있어보이구 그렇더라구요! 워낙 문장 하나하나에 느낌을 각각 예민하게 받아서ㅋㅋㅋㅋ어우 제가 봐도 피곤하네요!!! 어렵댱어려워~!",삐뚤어진 잇프제
"🫠🫠🫠🫠🫠….저 원래 불도저인데 요즘들어 참 잇프제한테 톡할때는 썻다가 지웠다가 ㅠㅠ
엄청 고민하고 연락해요 ..내잇프제야 알고있니? 엄청 공들이는 중이란걸 ㅋㅋㅋㅋㅋ",ESSSSSSTP
