comments,comments_writer
"남자는 제가 남자인적이 없어 모르겠습니다ㅋㅋㅋㅋ 잇티제 여자와 잇티제 남자는 닭 소보듯인 관계라,,,",시토 ISTJ
넵!,시토 ISTJ
왜냐면 잇티제는 나에게 밀려오라 - 하는 아우라를 풍기기 때믄이에요,레이니데이 esfp
전하 소신은 그런적이 없사옵니다ㅜ 억울하옵니다ㅠ,시토 ISTJ
ㅋㅋㅋㅋㅋㅋㅋㅋ,레이니데이 esfp
2번 공감해요..ㅋㅋㅋ따뜻함과 냉정함이 공존해서 그런가 모르겠네용,잇티젯
진짜 나같으면 나랑 친구 굳이 안할거 같은데... ㅋㅋㅋㅋㅋ,시토 ISTJ
"저는 기질적으로 웃음이많았어가지고..초반에 낙천적이고 유쾌한사람(으.로.만.!) 오해많이받아요ㅋㅋ
그것도 저의모습은 맞는데 ㅋㅋ 다들 저랑 친해지고나서는 너 단순하게 웃긴앤줄만 알았는데 되게 진중하고 계획적으로 사는구나 이런말하더라구요ㅋㅋㅋ",잇티젯
오~~ 그러시군요! 저도 뭔가 비슷해요’ e 비율이 큰 차이가 안나서 그런가 되게 말을 가감없이 쎄게 하는 편이라 그런거에 즐거워하는(?) 사람들이 있더라구요ㅋㅋㅋ 웃기다는 말도 많이 듣고 (왜..?)... 뭔가 잇티젯님은 겉모습은 엔팁같은 그런 느낌인가봐요 ㅋㅋ,시토 ISTJ
"1번부터 터지네요ㅋㅋㅋㅋ
목적 없는 친목 따위ㅋㅋㅋ",Arte
진짜 왜하는거에요 그런거....세상 그런 낭비가 없는데....,시토 ISTJ
"잇티제 기준에서 일 다 끝냈을 때 오는 그런 희열감 있죠? 보람도 있고.
누가 알아주지 않아도 나 혼자 그냥 느껴지는 뿌듯함.
물론 잇티제는 애초에 이런 감정, 감각 자체가 크지는 않지만요.

어떠한 유형들은 '사람'과 친해졌을 때 그 뿌듯함을 느껴요ㅎ
시간 낭비가 아니라 행복의 과정인 거죠🙂",Arte
"우와.... 그렇게 비유해 말씀해주시니 찰떡같이 와닿고 너무 소중하겠구나 싶은데

사람과 친해졌을때 왜 뿌듯하지?
란 생각에 참 사람이 이렇게 다르구나 싶어요ㅋㅋㅋㅋㅋㅋㅋ",시토 ISTJ
"다른 유형과 비유해서 설명하기가 제 장기입니다ㅎㅎ
저도 잇티제가 그냥 위에서 하라는 대로 군말없이 따르는 게 너무 신기하고 부러워요.
전 납득이 가지 않으면 설명을 부탁하니까..^^",Arte
그러게욬ㅋㅋㅋㅋ 아르테님은 엠비티아이 박사신가요? 뭔가 다른 유형도 속속들이 아시는거 같아요 신기방기.... 뭐 납득이 안가도 내가 덤터기 쓰거나 너무 비효율적인거 아니면 그냥 하는 편....어차피 지 책임일건데 뭐... 이런 느낌ㅋㅋ,시토 ISTJ
"시토님이 엣팁님을 보며 다른 유형도 어느 정도 이해가 가능하듯,
타 유형의 특성까지 알게 되면 더 설명이 원활해지더라고요ㅎ
엣팁 기준으로 치자면 오늘 하루 아무런 걱정, 생각없이(단 1초도 의식하지 않았어야 함) 놀았으면
그게 잇티제의 업무 완료와 비슷한 것이고요ㅎ",Arte
뭔가 저는 제 근접한 친한 이들만 그 느낌이 와닿는데ㅋㅋㅋㅋㅋ 아 아르테님은 내향인 분양er셔서 친한 이들이 전 유형 다 있으신가요?? 급 궁금합니다,시토 ISTJ
"저는 제 최대 장점이... 모든 사람과 친해질 수 있고 이것저것 다 물어볼 수 있는 능력이라서,
mbti 이론 공부 다 끝나고 실전에 들어갔을 때 각 단톡방에 들어가서
대답봇(?) 해줄 수 있는 친구들을 2명씩 뽑아뒀어요ㅋㅋㅋ 진짜 꼬치꼬치 캐물어요...^^;;
물론 그 친구들도 소개팅하고 그럴 때 저한테 물어보고요ㅎㅎ",Arte
아르테님 대답봇 친구분들 수가 제 업무단톡 포함 단톡방 총인원수보다 훨씬 많네요...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,시토 ISTJ
"함께한 시간에 가치를 둔다는게 꽤 오랜 시간 친하게 지냈던 잇티제 친구를 생각나게 하는 말이네요..ㅎㅎ
그 항목만 빼면 인티제와 거의 똑같은 루트인듯...ㅋㅋㅋ다른게 있다면 함께한 시간이 잇티제만큼 중요하지는 않은 듯 해요.
잇티제들 참 좋은 친구예요.",INTJ 7w8 쏘스윗
약간 오래 보고 오래 곁에 있을수록 좀 흐린눈하며 관대해지게 되는거 같아요ㅋㅋㅋㅋ 손절도 잘 안함 손절할 정도로 안맞는 사이였으면 애초에 친구가 안되기 때문에....,시토 ISTJ
"사실 그 친구의 잘못은 아니었는데, (친구모임중 둘이 좀 더 가까운 사이였음) 제가 정신적으로 많이 힘들었던 시기에 친구모임 단톡방이 너무 괴로워서 탈출하면서 처음으로(알고 지낸지 12년?쯤) 연락 끊었었거든요. (각자 취업하고도 한두달에 한 번씩은 만나고 일상 나누던 사이) 그게 그 친구에게 참 큰 상처였겠다 새삼 생각하게 되네요 ㅎㅎ,, 서로 애틋한 자매같은 사이였는데, 그 뒤로는 제가 멘탈을 좀 추스르고 나서 자초지종과 함께 사과를 했지만 사이를 이어붙이긴 어려웠어요. 그 친구가 먼저 (사이가 나빠지기 전)결혼할 때 제가 냈던 축의금(50만원이 넘는 돈이었어요)만큼 축의금을 들고 제 결혼식에 왔었는데, 지나간 시간을 되돌리긴 어렵다는 걸 알았고, 성격상 받은 만큼은 갚아야 하니 그만큼 들고온 걸 알았으면서도 참 고맙고 반가웠어요... 시토님이 쓰신 글을 보고 오랜만에 그 친구가 생각나네요.",INTJ 7w8 쏘스윗
그 친구분의 마음과 입장에 1000% 공감이 가고 이입이 되네요... 축의금 들고 오신것까지요ㅜㅜ 맘아프네요......축하드립니다 잇티제를 공감하게 하셨습니다ㅠㅠ 친구붕껜 그 12년이 부정당하고 먼지처럼 사라져버린 느낌이었을거 같네요ㅠㅠ,시토 ISTJ
"저도 그게 너무 마음 아팠어요... A4용지 세 장이 넘는 편지로 구구절절 그때 내가 너무 아팠고, 내 아픔에 매몰되어서 너에게 얼마나 상처가 될지 알면서도 내가 죽을 것 같아서 그랬다고 미안하다고 설명했지만, 시간을 갖자는 말을 마지막으로 사이가 스러졌거든요. (이후 1년쯤 지나 제 결혼식때문에 연락을 주고 받고, 결혼식에 옴)

제 목숨같이 여기던 친구였어요. 부담이 될까봐 한번도 그렇게 말한 적은 없지만. 서로 힘든 시절 지날 때 대신 울어주고 어깨를 빌려주던, 친자매보다 더 친한 사이였는데, 제 손으로 끊어낸 모양이 되어버렸네요..ㅎㅎ",INTJ 7w8 쏘스윗
넘 슬프지만 ㅠㅠ 스윗님도 어떤 나쁜 의도가 아니라 본인이 너무 힘들어 살려고 하신 행동이니ㅠㅠ 인연이 아니었나봐요..... 저도 그런 친구 있었다가 시간이 좀 지나고 다시 화해해 다시 친하게 지냈지만 절대 예전 같지 않네요. 사람 인연이란게 그런가봐요,시토 ISTJ
"그냥 스쳐지나갈 수도 있는 상관없는 사람의 댓글을 구구절절 읽고 공감해주시고 따뜻하게 대답해주셔서 정말 감사합니다, 시토님:) 쓸쓸한 마음에 온기가 전해졌어요. 즐거운 저녁 보내세요!",INTJ 7w8 쏘스윗
스윗님두요🩷,시토 ISTJ
잇티제 너무 귀여워요...진짜 와랄랄라하고 싶은 매력이 있어요. 츤츤 거리면서 챙길거 다챙겨주고 똑똑하고 차분하고 생활력강하고❤️제기준 최고에요.,노드 ENTP
"아악..... 저도 여자 동생들한테 둘러싸여 귀여움을 잔뜩 받은 집단이 있었는데 은근 좋더라구요 E의 귀염둥이가 되는것,,",시토 ISTJ
시토님은 여기서 댓글로만 봐도 귀여우신데 실제로는 더 귀염폭발 하실거 같아요ㅋㅋ 게다가 유머센스도 있으셔서 더 E들이 좋아하지 않을까 싶습니다. 일단 저는 시토님 너무 좋거든요ㅋㅋ😚,노드 ENTP
앗 역시 플러팅 장인 엔팁.... ㅋㅋㅋㅋㅋㅋ 저 지금 헤벌쭉하고 있다구요 책임지세여!!!!,시토 ISTJ
제대로 들어갔나요?! 판사님 저는 사실만 말했을뿐입니다.😉👍💕,노드 ENTP
어우 노드님 주변 내향인 여성분들의 심장에 애도를....여자깨나 울리실 팔자십니다ㅋㅋㅋㅋㅋㅋ,시토 ISTJ
와... 저 중에 하나도 난 아닌데??? 라고 할수있는게 없어요!!! 세상엨 ㅋㅋㅋㅋㅋ 제 20년 절친도 저렇게 친해졌거든요 ㅋㅋㅋ,Iris istj
저도...esfj의 간택을 받아......여기까지...,시토 ISTJ
케헤헥 파티에 데려가주마ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,entp남자
도대체 어떤 일을 겪으신 건가요..??,홍대사과대추요정infp
모루겠어요 하도 주변에서 너는 T같다 그래서 아니다 나는 F다 라고 고집했는데 해보니 티가 나오네요^^;,infpimda
부러워서요ㅋㅋㅋ,홍대사과대추요정infp
인프피가 싫은신가보네요 ㅎㅎ 전 아무생각이 없는데ㅎㅎ 하도 주변에서 에프아닌것 같다 넌 티다 그래서 해봤어요,infpimda
나자신인데 그래도 싫다고 하는건 좀 그렇고ㅋ 가끔 불편할때가 있긴 하죠,홍대사과대추요정infp
아하 그럴수도 있겠네요 ㅎㅎ 암튼 제가 약간 현실주의더라고요 ㅎㅎㅎㅎ그래서 저렇게 나온것 같습니다,infpimda
"5w6이 나오셨으나,1w9,3w4 또한 충분히 고려해볼만합니다",INTJ 5w6 Frt19417
"오홋? 제가 애니어그램은 잘 해석할줄 모르긴 하는데 1w9, 3w4 들과 어떤 비슷한 성향이 있는걸까요???",Iris istj
디스도 티키타카 맞아야 하는거쥬~~ㅋㅋㅋㅋㅋㅋ,번호 ISTP
ㅋㅋㅋㅋ 잘맞는건가여 ㅋㅋㅋ 😃👏🏻,레이니데이 esfp
ㅋㅋㅋ서로 재미있어할거같은데여~,번호 ISTP
😍 예잉 ~,레이니데이 esfp
근데 엠비티아이 배제하고 사귀는 사이도 아닌데 그렇게 싸우면 아 벌써 안맞네 할거같아요,ISTPPPPPPPPPPPPPPPPP
아마 엔팁빼고 그럴걸요 ㅎㅎ ; ;;,ENTPppppip
남자는 아니지만 피곤하고 싸울일 자체를 안만들듯 생각만해도 에너지 후달림 특히나 나이들수록 정리하게되죠 열정도 없어지고,istj 사탕
경험상 싸우면 많이 식어요,Ephraim Estj
"저는 썸 때 싸워도 이성적으로 잘 싸울 줄 아는 사람이면 오히려 + 요인이예여
싸우는 방법이 또 연애할 때 엄청 중요하기 때문이져",S가 좋은 잇티제쟈나
전 연애할 때도 싸우면 마음이 조금씩 식더라고요ᅲᅲ,잇티제 istj 2
"어디서 봤는데
엣티제랑 인팁이랑 엠벼 궁합이 좋다던데
그걸까요",닉넴짓기귀찮INFP
인팁 독립적이라서 좋아할거에요,Ephraim Estj
드럽게 책임감없네,entp남자
ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 속 시원합니다,엔팁이entp
방구 뀐 놈이 성내는거고 적반하장도 유분수죠 개노답,안녕ISTP
다 핑계 맞겠죵?,엔팁이entp
"전 인스타 안하는데 sns에 차단 기능이 없을리가… 본문 글로만 보면 가스라이팅으로 님 이상한 사람 만드네요
서운한거 얘기했다고 3일동안 읽씹하는게 비정상이죠",안녕ISTP
불건강 어장충이 말이 참 기네요;,허니자몽블랙티
어장충 ㅋㅌㅌㅋㅋ,엔팁이entp
미성숙하게 행동해놓고 혀가 기네요 잠수는 정말 상대에 대한 예의1도 없는 행동 입니다,잇팁여자
그쵸 !,엔팁이entp
"적반하장이네요
나잇값 하란소리 들으니 좀 뜨끔한듯요
찌질한데 버리세요
엔팁 자존심 지키시죠 ㅋㅋ",entp러버
에이 떠나가는 사람 잡지 않습니다 단지 이유가 너무 궁금했어요 ㅋㅋㅋㅋ,엔팁이entp
네 잔소리머신이에요 운동해라 밥세끼먹어라 영양제먹어라 귀에서 피나요 ㅋㅋㅜ,잇티비야
그럴걸요. 옷도 단정히 예쁘게 입어야하고요,레몬수다
"저는 제가 빡세게 관리하는 편인데 살좀쪄라, 밥좀 제발 많이 먹어라 하던데요.. 근데 옷 단속은 너무 심함",하얀 entj
"연애 14년째 건강관리 해라 소리 듣고있습니다.
""다 너를 위한거다~"", ""너가 아프지 내가 아프냐~""
예전에 잇티제 앞에서 기절 했었거든요ㅋㅋㅋ 깨어나니까 그때 화를 엄청 냈어요 ""그니까 내가 건강관리 하라지 않았냐!""ㅋㅋㅋ그 후로 운동합니다",삐뚤어진 잇프제
썸이셨는데 끝나신건가요?ㅠㅠ,뚜루뚜룹
잘생긴 쓰레기ㅠㅠㅋㅋ,귀차는인간
특히 남자분들은 얼굴값을 좀 한다는게 그냥 있는 말은 아닌 것 같습니다 ㅋㅋ ㅠ 😅,닷지 ISTfJ 3w4 spsx
이전글 보니까 남자분이 선톡도 거의 없고 물어본것만 답하는 느낌이라 어장느낌은 전혀 아니던데 급 진한 스킨쉽이라니….. 놈팽이가 잠시 외로웠나? 얼굴 잘생긴 사람들은 얼굴값 하는 경우가 꽤 있져 ㅎㅎ,잇티제 istj 2
동시 두명 만났나보네요 나쁜놈,레몬수다
하 진짜 똑같은 사람 만나라;;;;;;;;;; 제가 다 열받네요........ 못된것...,횽아
저울 쟀네,eisnftj
(험한욕 심한욕),시토 ISTJ
부롲다..저도퇴사했는데 그런연락 받아보고싳네요,히히헤헹ㅇ
ㅠㅠ마음이 싱숭생숭해여,eeeeentfj
"엣티제가 은근 인싸 재질이라 f기능 많이 갖추면 저러는 경우가 간혹 있긴 한데,
12시에 굳이 저런 톡 남긴 거면 마음이 없지는 않다는 쪽에 동전을 걸어보겠습니다.
기면 기고 아니면 아닌 유형인 데다 글쓴이님 유형 보니 직진 가능하실 것 같은데
어차피 퇴사했으니 한 번 직진해보셔도 될 듯한데..",Arte
12시는아니지만 밤 열시였고용ㅎㅎ 막 저희동네지나면서 제가있나없나 확인을했다는둥..너무 헷갈려요ㅠㅜ 제가 예전에 맛있다고 한 식당을 연말에 가자는둥..그냥 친분이깊어서그런건지..,eeeeentfj
답변감사합니다!,eeeeentfj
"mbti 전 유형 중 가장 불도저로 꼽히는 유형 중 하나이고,
'의미 없는' 행동 거의 하지 않아요. 그 정도의 말을 했다면 호감 맞을 거에요.
글쓴이님 본인 사연이니 조심스러울 뿐,
제3자 입장에서는 엣티제인 거 감안하고 봤을 때 그냥 뒤로 봐도 호감이에요ㅎ",Arte
용기를 얻어갑니다!!!👏🏻👏🏻👏🏻👏🏻👏🏻,eeeeentfj
"퇴사 전에도 갠톡햇었나요?
퇴사전엔 안하다가 퇴사 후에 한거라면 호감이요!",슈슈 ISTJ
갠톡거의안했었어요 ㅎㅎ 진짜 호감이면좋겠어요ㅠㅠ,eeeeentfj
전형적인 estj 입니다~ 퇴사 했음에도 물어본다는건 관심이 있다는겁니다,플러스알파
ㅎㅎ저정말 행복해서잠못자요,eeeeentfj
저 정도면 호감 있는거 진짜에요,라엘 ESTJ
12시에 안부인사한거면 관심입니다,Ephraim Estj
ㅎㅎ밤 10시였어용!..근데 술먹고 생각나서 연락한 느낌이에요,eeeeentfj
그럼 마음에있었다는 이야기네요,Ephraim Estj
무슨 관계에서요?,소마 IStfJ
"썸을 타거나 사귀는 사이가 아닌 그냥 편한 이성관계욥 ㅎㅎ
혹시 상대방과 어떤 관계냐에 따라 다를까요?",2SFP
"긍정적인 감정은 크게, 부정적인 감정은 작게 표현하려고 노력은 합니다만 종합적으로는 겉으로 감정이 크게 안 드러나는 것 같아요 말을 직설적으로 할 뿐이지
다만 연인한테는 최대한 표현하려고 하는 편이에요",소마 IStfJ
오 말 직설적으로 하는 건 좋은 거 같네요! 댓글 감사합니다 ^_^,2SFP
"저희 잇티제는 저랑 관계없는 일엔 호블호가 명확한 편인데, 저와 관련한 일엔 모호해요!
제가 뭐 하자고 하는거나 제가 좋다고 하는건 다 좋게 반응하려고 하는 것 가타요!!",에쁘제애인
"표정 관리 정말 어지간해선 쉽지 않을 땐 부정적인 의사를 강하게 표현하는 편이예요. 정도만 넘지 않으면 잘 돌려서 표현합니다. 왜냐하면 제가 아무리 '회덮밥'이 싫어도 제 주변의 누군가는 회덮밥이 좋을 수도 있잖아요? 그 상황에서, ""회덮밥 XX 싫음. 그딴거 왜 쳐먹는지 모르겠음"" 이렇게 강하게 불호를 표현해버리면 이 음시을 좋아하는 다른 사람에겐 거북한 분위기를 조성해버릴 수도 있어요.

긍정적인 표현은 많이 씁니다. :)",닷지 ISTfJ 3w4 spsx
"그만큼 마음 상하게하기 싫어서 아닐까요
제남친도 화를 안내요 저라면 화냈을거같은게 몇번 있었는데 매번 조곤조곤 설명해줘요 최근에는 ""딴사람이면 이렇게 설명도 안한다.그냥 버겁다하고 헤어지자하지""하던데 그게 애정 아닐까싶어요",iINFJ A 4w5
본인이 원인 제공을 해서 싸운건데도 그냥 미안하다고만 하고 고쳐지지 않는건데 그냥 포기해야되는 걸까요?퓨 ㅠ,뇨뇨뇽이
근데 잇티제가 왠만한 불만은 고쳐주던데..도저히 고칠수없는 부분 아닐까요?,iINFJ A 4w5
싸움의 원인이 반복되어 익숙해짐+화 낼 만한 일은 아닌 것 같음+지금은 좋아하는 마음이 큼+싸우기 귀찮음+오래 갈 관계는 아니라 교정할 필요를 못 느낌 정도일 것 같아요,소마 IStfJ
복잡하네요.ㅠ ㅠ 절대 헤어지자고 안하는애인데 본인이 원인제공을 해놓고 하도 뭐라하니까 정이 떨어져서 그냥 귀찮아서 저러는건지.. 물어보니까 왜 화를 내야되는지 모르겠다고 하더라구요 그럼 제가 기분 더 안 좋아지지 않냐고 하던데요,뇨뇨뇽이
그러면 그냥 뻗대는 것 같은데요 항상 글쓴님이 헤어지자고 하신 거면 상대는 헤어짐 자체를 딱히 생각하지 않는 것 같아요 자기가 원인 제공을 해놓고 고칠 의지 없이 관계를 이어가고 싶어보입니다 상대가 어떤 부분을 잘못했나요?,소마 IStfJ
"둘다 가능성 있어요
정말 화 안나서 귀엽다고 하고 넘어가기
화낼 정도의 마음은 아니라 그냥 대충 넘어가기
근데 그분은 전자 아닐까 싶네야",S가 좋은 잇티제쟈나
제가 그라데이션 분노가 심해서 하나 꽂히면 와다다 몰아 붙이거든요.. 근데 그걸 그렇게 해도 꼼짝도 안하고 화풀렸어? 미안해 괜찮아? 우쭈쭈 해주는데 정말 모르겠어요 포기해서 그러는건지.. 아 원인제공은 다 남친이었습니다..ㅠ 누가봐도 헤어질 사유였구요 별것도 아닌 것도 있지만요..,뇨뇨뇽이
남친이 원인제공 한거라… 아무말 못하는거 아닐까요?,잇티제 istj 2
"그거는 그냥.... 어물쩡 넘어가려는 수법 같네여...;.... 안좋아해서 그러는 건 아닌데 그냥 풀어주기 귀찮아서 대~충 넘어가려는 수법 같네요;;; 자기도 할말이 없겠죠
누가봐도 헤어질 사유면 헤어지는게 맞지 않나여",S가 좋은 잇티제쟈나
"별 난리를 쳐도 가만있어요

이 부분이 좀… 걸리네요
저도 연애하면서 싸울일이 거의 없다보니
감정기복 심한 모습을 보거나
싸우게되면 늘 정이 떨어지더라구요…
마음의 크기가 확 줄어요

몇번 싫은 행동을 말했는데 안 바뀌면
또 저러네? 얘랑은 안되겠다 싶어서
서서히 마음정리합니다ㅜㅜ

물론 그 과정에서 싸울 필요도 못느끼구요
잇티제 잔소리가 없어진단게 좋은게 아니라..😭",잇티제 istj 2
그래서 예전에는 많이 싸우고 엄청 헤어졌었거든요 맨날 다시 돌아왔지만.. 지금은 그냥 뭐라해도 웃고만 있고 우쭈쭈 해줘서 기가 막혀가지고 저도 말이 안 나와요,뇨뇨뇽이
말해봤자 안 달라지니까 그런거죠 뭐 ㅎㅎㅎ 오히려 안싸우면 더 좋은거 아닌가요????,잇티제 istj 2
"1. 처음엔 이해가 안되서 같이 개거품물었는데, 이젠 이해가 되서 걍 귀여움
2. 여전히 이해는 안되지만 화를 내는게 내가 더 힘들고 스트레스라 나 자신의 평안함을 위해 상대가 듣고싶은말 해주기

같아요. 상대방한테 물어보는게 젤 빠른데. 상대가 포기한게 아니다. 이제 니 패턴 알고나니 귀여워서 그런다 하면 그게 맞는거 아닐까요",잇티제A
왜 본인이 화를 냐야되는지 모르겠대요 그럼 제가 더 싫지 않냐고 ..하네요,뇨뇨뇽이
"귀엽다 사랑한다고 얘기하고, 미안하다고 말하는것이면 저는 그냥 있는그대로의 쓰니님을 받아드리기로 한것이라고 생각해요. 그게 포기는 아니죠. 있는그대로의 쓰니님을 인정해주는만큼 쓰니님도 잇티제님의 있는 그대로를 받아주신다면 잔소리, 짜증, 화가 조금은 줄어들지 않을까 생각합니다.",호이호이호이호이
싸움의 원인은 항상 상대방에게 있었고 그 부분때문에 잔소리를 했던건데 그냥 아무리 뭐라해도 고쳐지지 않는걸 있는 그대로 받아들여야 하는건가요..?ㅠ,뇨뇨뇽이
아 싸움원인이 상대방이군요! 잇티제가 뭐를 쓰니님을 힘들게했나요??,호이호이호이호이
작성자분께서 아무리 짜증내고 화내도 ISTJ기준에선 정말 데미지 없어서 그래요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제가 그렇긴해요 진짜 진짜 데미지가 없어서요! ㅋㅋㅋㅋㅋ 가까운 사람에게만 그래요. 그래서 감정이 식었다는 것하고는 관련이 없어요.,닷지 ISTfJ 3w4 spsx
"사실 싸움의 원인이 상대방한테만 있다고 말하는 건 조금 조심스운 부분인 것 같지만,

글쓴이 입장에서는 그렇게 생각할 수 있기 때문에
(이런 경우라면 남친은 처음엔 왜 이런걸로 화내? 하고 싸우다 이젠 남친이 글쓴이와 자기가 다른 걸 인정하고 그래 너랑 나랑 달라서 그런거지 하고, 싸울 일이 아닌거에 화내는 글쓴이를 이해해서?),

그건 차치 하고 글쓴이 입장에서 생각해보면, 남자친구가 원인제공을 했으니까 화를 내면 안되는 게 맞는데 왜 화를 안낸다고 이상해하시는지 궁금하네요. 남친말처럼 화를내면 더 기분나쁘지 않아요? ""아니 원인제공은 너가 했는데 왜 너가 화내??"" 이렇게 되지 않을까요?",컴온굿리액션
다른걸 다 떠나서 회피성향은 애인으로 두면 힘듭니다,햇살나무
인정합니다 싸워서 얘가 회피할 때마다 앱 하나씩 정리하고 있어요,겉바속바 ISTP
"그냥 처음부터 솔직하게... 나랑 놀던 시간에 왜 다른 여자유저와 계속 먼저놀고있는지
그건 여자친구에 대한 배려와 예의가 아니라고 말씀하시지그랬어용.. 당근 여친을 항상 우선시해야죠ㅠ
""반대로 넌 내가 갑자기 모르는 남자유저랑 너랑 놀던시간에 먼저 맨날 그사람과 놀고있으면 기분좋겠니?""하고
역지사지 시전해주시고 진지하게 얘기해서 푸는 시간이 필요해보입니당!",구구콘맛이쩌
"맞아요 처음부터 말햇어야 했는데 처음엔 저도 괜찮은가 싶다가 점점 곱씹다보니 기분 나빠서 입 다 물었던 거 같아요
역지사지는 제가 나도 똑같이 해볼까 하니까 똑같이 해보래요
진지하게 대화하고 싶은데 그냥 너무 안 싸워본 티나고 말하는 방식이 그냥 잼민이 같네요
조언 감사합니다!!",겉바속바 ISTP
"근데 글 읽어보면 두분 다 나이 어리신것같아서 ㅎㅎㅎㅎ 두분 다 이해는 가요 ㅎ
뭐이렇게 싸우면서 맞춰가는거죠 다들 그래요 ㅎㅎㅎㅎ",구구콘맛이쩌
