comments,comments_writer
"아 저도 20대때는 친구관계 거리감각이 없어서 의무적으로라도 연락했던것 같은데 점차 정신력도 체력도 안받쳐줘서 거의 끊었어요ㅋㅋ
회사다니기 시작하면 친구관계 신경쓸 여력이 없어요
무리하실 필요 없습니다..",INTJ5w4팬더
오? 관심있는거 같은데요!!!,별하나둘INTJ
"정말요? 그 다음 단계로 넘어가려면 어떻게
해야할까요 근데 제가 티내는걸 안 좋아해서ㅜㅜ",랄infp
저 정도면 관심있다고 생각합니다,사이iNTJ A 5w6
괸심 없으면 저런 행동을 하진 않으시죠?,랄infp
네네 인간적 호감으론 저 정도까진 안할 거 같아요,사이iNTJ A 5w6
"제가 해야할
행동이 있을까요? 어떻게해야할지 모르겠습니다",랄infp
"관심있는거 같아요!!
인티제의 선톡이라니!!",우유생크림빵
"근데 카톡 저렇게만 하고 더 이상 하지 않네요ㅜㅜ
사내 메신저도 그렇구… 뭐 어떻게 해야할까요…",랄infp
"인티제에게 연락을 그리 기대하심 안돼요!
그래서 지금 연락만으로도 꽤나 관심이 있어보여서요.. 아집 인프피님이 먼저 연락해보셔두....!! 좋아할지도 몰라요",우유생크림빵
아하…ㅜ 어쩐지.. 그냥 사내메신저로 모르는거 물어보는거 뿐이에요 뭘할지 모르겠어여ㅜㅜ,랄infp
번호 저장도 안되어있는데 회사 내 연락처 보고 굳이 잘 들어가고 있냐고 물어보다니 제기준 엄청 플러팅인딩...,민트트
근데 저기서 더 이상 말 하진 않으시고 끝이에요ㅜㅜ,랄infp
랄님이 그다음 뭔가 반응을 보여주시면 될 거 같은데용..,민트트
지난번에 제가 커피 사주기로 한거 오늘 커피 사달라고 하셔서 사드렸러용 그리고 제 자리도 놀러오셨는데 음… 제가 뭘 해야할지 모르겠어요ㅜㅜ,랄infp
그것도 상대방이 먼저 사달라고 한 거잖아요 님자리로 놀러간것도 상대방이잖아요 님이 먼저 한 게 없는데요?,민트트
인티제님은 뭘 좋아하시나요?,랄infp
관심이죠! ☺️,blooming INTP
다음단계로 넘어가려면 어떻게 해야할까요?,랄infp
다음 단계는 작성자님이 시작하는 게 좋아보여요~,아이앤티제이
보통 이런경우에 인티제님은 뭘 받는게 좋으신가요?,랄infp
잇프제임저는 안돼영,괴로운xsfj
"그사람이 정말 좋았다면 그럴수도 있을 것 같긴한데, 만약에 현상황의 문제가 상대에게 있고
그 상대때매 못만나게 된거라면 그 사이에 다른 사람을 만날 수도 있을 것 같아요.
근데 좋은사람을 못만나게 되면 기다렸다가 그 사람 만나고 싶을수도 있을 것 같아요!",entxxxx
"질문이 많긴해요~ 근데 워낙 초면인 사람한테도 다른 유형보다 잘 대하주는 성향이라 선톡이나 연락, 스케줄 보고 만남등 먼저 하면 호감 맞아요! 엔티제는 헷갈리지 않더라구요",잇팁과엣팁사이
정답,잇팁덕질
어.. 보통 마음이 없을수록 칼답하긴합니다,2iNTj5w6
아악 슬프군요...🥲,생각이너무많아 INFJ
"인간적인 호감과 유대는 분명 있으신듯한데
마음이 없을수록 칼답이라는 건 조금 거리가 먼듯해요
(대화의 내용이나 흐름으로 판단 가능하겠죠)",잰르미온느
"성격이 급해서 칼답할때가 있고요 단답할 내용이면 또 칼답하고요
근데 반응속도말고 대답의 내용을 보셔야죠
글이 좀 길고 챙겨주는 말투, 감정이 들어간 말투면 호감 유
그냥 건조하게 대답만 하는거는 관심없음이고요

약간은 챙겨주는 분위기긴 한데 깊은건 아니에요 아직은.
좀더 말랑한 반응내용을 가져오십시오 ㅋ
뚝딱인다거나",INTJ5w4팬더
슬프지만 말랑한 반응내용은 없네요🥲🥲 회사사람이라 제가 더 표현을 못하겠는게 아쉽네요... ㅋㅋㅋㅋㅋ,생각이너무많아 INFJ
'퀘스트 느낌표는 못참지' 입니다(RPG게임 이야기),된장속강아지 INTJ
아ㅋㅋㅋㅋㅋ 어떤 느낌인지 알거같아요,생각이너무많아 INFJ
마자요 ㅋㅋ 다 해치워야 속편함,INTJ5w4팬더
"카톡에서 이성적 호감 유무는 칼답이 아니라 대화를 이어나가려는 의지를 보셔야하는데 거의 읽씹으로 끝난다 하셨으니 이성적 호감은 없어보이네요

인간적 호감은 있으니 아래와 같이 친절하고 편하게 대하시는 거 같습니다",사이iNTJ A 5w6
인간적호감이라도 있으니 다행이라고 생각해야겠어요 ㅋㅋㅋ🥲,생각이너무많아 INFJ
읽씹은 원래 그래요..,그냥INTJ
회사는 솔직히 판단하기 힘들다 생각해요 ㅋㅋ,난나나나난나나나나나
그렇겠죠??역시 따로 만나서 이야기를 해보는 기회를 가져보는걸로....,생각이너무많아 INFJ
카톡창을 빨리 클리어해야 마음이 편해서 되도록 칼답입니다ㅋㅋㅋ 해야할게 쌓여있는거 못봄,숲속이웃 INTJ
왠지 그런 느낌 맞는거같아요 할말 우다다다ㅏ 빨리 답해주고 사라지기...😅,생각이너무많아 INFJ
"딱 서로 힘든 상황에서 이별을 맞이한거 같아요 ㅠㅠ
엔프피님 시험은 잘 해결되셨나요??
인티제에게 혼자만의 시간을 주고, 엔프피님의 상황이 좀 안정적으로 되셨을때 먼저 연락해보셔도 좋을거 같아요",우유생크림빵
"내년 시험 준비하게 되었어요..
시험 결과가 좋았다면 살황이 이렇게까지 악화되진 않았으리라 생각 들기도 해요..ㅠㅠㅠ
인티제가 지금 많이 힘들고 지치다고 하니 한 동안 연락은 못 할 것 같아요..
댓글 감사합니다 !",엔뿌피야안녕
"과거의 사람으로 자연스럽게 정리된다는 말이 너무 슬픈데요..ㅠㅠ
인티제가 헤어지자고 할 때 딱 그렇게 말을 했어요
지금 우리 계속 다투고 있고 만나더라도 똑같은 이유로 다투게 될 거니 더 상처 받기 전에 그만하자고요..
댓글 감사합니다..!",엔뿌피야안녕
"네! ㅠㅠ 일단 저에게 집중하면서 공부 열심히 해보도록 할게요..!! 
조언 너무 감사합니다 .. ㅠㅠㅠ",엔뿌피야안녕
남의 이야기 같지 않아 제가 다 슬프네요.... 상황이 연애에서 정말 중요한거 같아요. 잘 이겨내시길 바랄게요,지각쟁이 ISTJ
"위로해주셔서 감사해요 .. ㅠㅠ
인티제가 옆에 있을 때 제가 더 배려를 해줬어야 했었나봐요..
지각쟁이님은 예쁜 연애 하시길 바랄게요 ㅎㅎ
댓글 감사합니다..!",엔뿌피야안녕
아니에요 충분히 배려하신거 같아요...! 인연이라면 다시 닿을거에요 잘 추스르시길요,지각쟁이 ISTJ
네!! 감사합니다ㅠㅠ,엔뿌피야안녕
"댓글을 이제 확인하네요ㅠㅠ
서로 힘든 상황에서 둘 다 신경이 곤두서 있으니 둘 다 다기가 더 배려받고 싶다는 생각을 했던 것 같아요..
더 이해해주지 못하고 더 뱌려해주지 못해서 미안할 따름이에요..ㅠㅠ
답변 감사합니다 !!",엔뿌피야안녕
네 완전히요. 삶의 전 과정이 도전이라 여겨요. 꿈 많고 배우고 싶은 거 도전하고 싶은 거 버킷리스트 이런 거 많아요. 실제로도 과감하게 선택한 결정들이 많고.. 85-90은 될 거 같아요.,온도
"전 흥미로만 도전하진 않고 필요한건지
성공할 수 있는건지 어느정도 투자를 해야하는지 재보는거 같아요
투자대비 효율이나 적성안맞는다 싶으면 포기합니다",INTJ 5W6 별사탕
22 저도 그렇습니다.,삶이란 INTJ
전 철저하게 재미있어보이는 걸 재미있는 만큼만 해요,INTX팝콘5w6
"가벼운 취미생활은 바로 도전
꾸준히 해야하는 거면 어느 정도 완벽하게 준비?하고 계획 짠 뒤 도전",INTJ뒤A타입5WX
저도 7-80퍼 정도용,사이iNTJ A 5w6
90~95% 정도요.,Ri7272 INTJ 5w6 583
호기심이 원동력이라 도전 합니다,니체의말intj
"도전의 가치를 정말 높게 평가하는데요. 하지만 시간과 자원은 한정적이기에 가치있고 필요한 도전만 하고, 유리 멘탈인지라 감당 가능한 선에서만 도전합니다.
조건이 이래저래 복잡해서 %로 나누긴 어려울 것 같아요",삶이란 INTJ
"똑같네요 나만 희생하고 나만 배려하고 나만 기다리고.. 저는 그걸 2년을 했네요
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ포기 정도가 아니라 이제 꼴도 보기 싫어요",entp남자
일단 싫어하는 스타일을 걸러내고 난 다음에 찾는 것이 맞는 듯 합니다.,별의별INTJ
먼저 관심보인분?? 고백은 누가 먼저하셨나용??ㅎㅎ,힝구
"남자친구가 먼저 관심을 보이고 고백했어용!ㅎㅎ
근데 둘다 썸 전에도 인간적인 호감이 있었어요 ㅎㅎ",우유생크림빵
어디가 좋으신가요?,욜룰룰ENTP
저요! 눈물이 많아서요,숲속이웃 INTJ
2222,나나INTJ
"3 저도 눈물 많아요 😢
그밖에 상대방 지적 해야 될 때 (냉정한 조언, 업무 같은) 아니면
대체로 포장해서 좋게 말하려고 하고 배려하려하는 포지션을 취하다 보니까 대체로 제가 착하다(?)는 이미지가 만들어지는 거 보면서
이게 Fe인 건가 싶고 나 INFJ 아닌가? 싶은 생각이 스멀스멀 나오더라고요 ㅋㅋ",AuroraDust INTj
전 전혀요,갓블레스유INTJ
전형적인 T이신가봐요 혹시 T 점수 몇 점 나오셨는지 알려주실 수 있으신가요?,AuroraDust INTj
int 모두 70이상이였어요,갓블레스유INTJ
오 ㅎㅎ 공유감사 드려요ㅎㅎ,AuroraDust INTj
전 오히려 내가 너무 감정이 없는 걸까 생각했어요 티비에서 후원광고 이런 거 봐도 일말의 측은함도 못 느끼고 그래서요,아이앤티제이
"저도 너무 연출티나면 그런 광고는 슬프긴한데 그냥 무시하고 넘길 순 있는데
일상 다큐 같은데서 슬픈 장면 나오거나 동물 관련 슬픈 영상 보면 울더라고요.
댓님은 그런 일이 거의 없으신 거죠?",AuroraDust INTj
저도 눈물이 많아서요 ㅋㅋ,인팁티제ㅔㅔ
ㅋㅋㅋ INTJ 다들 감수성 짙은 거 같아요 ㅎㅎ 남들한테 표내진 않지만..ㅎㅎ,AuroraDust INTj
저도 눈물이많아서욧!,소고기양양
INTJ 중에 울보가 많군요 ㅋㅋㅋ,AuroraDust INTj
"저랑도 감정적 감상적 부분에서 좀 비슷하신 거 같아요 ㅎㅎ

근데 결론적으론 T로 생각하시는건가요?",AuroraDust INTj
아하..ㅎㅎ 공유 감사 드려요^^,AuroraDust INTj
"인티제도 눈물이 있어요........????
제 인티제 근데 저한테만큼은 극 F였어요!
공감능력도 너무 뛰어나고 세심하고 따뜻하고...",ENFP 3W4 뇸뮥
"음..INTJ 다른 INTJ는 모르겠지만 저는 있어요. 근데 남한테는 거의 안 보이니까..아마 이미지 상으로는 잘 안우는 것처럼 보일 수 있을 것 같아요. 남자면 더욱 더 그렇지 않을까 싶어요.

제가 느끼기에도 다른 INTJ나 저를 보면 겉으로는 딱딱하게 말하는 경우도 좀 있는데,
내면이 감정적으로 예민+섬세한 구석이 있는 거 같아요. (물론 진짜 쿨- 그 자체인 분들도 계시겠지만)
내면은 NFP의 그것과 비슷한 구석이 있다고 생각해요.
그래서 NTJ랑 NFP랑 은근히 친구인 경우도 있는 것 같아요.",AuroraDust INTj
지나가다 댓달아요 공감능력은 지능이라 t f 상관 없어요,민트트
눈물이 많기도 하고.. 다른사람 반응 눈치보거나 혼자 삽질할때 혹시..? 합니도,닌자
인티제는 아니지만 안맞을듯 해요,라라 entj 8w7
"전 infj . entp. enfp 랑 연인으로 괜찮고, 친구는 isfp. infp. enfp 요.

결혼상대 고르라면 infj.istj. entp. entj. intj. 좋을듯해요",라라 entj 8w7
s랑 연인이라면.. istj 빼곤 전 다 죄다 안맞을듯 합니다.,라라 entj 8w7
2222 제 친구 intj인데 isfp랑 몇년째 연애하고 있긴 하네요,소운하 ENTJ 5w4
맞아요. 그리고 잇프피가 s 중에서 그나마 n에 가깝대요. istj 잘맞는건 같은 i_tj라 그런거 같구요,소운하 ENTJ 5w4
노잼인거는 공감이요ㅋㅋㅋㅋㅋ,소운하 ENTJ 5w4
하지마심시오...,에단INTJ 5w6
무슨 일이 있으셨던겁니까...,DoD INFJa 6w5
네이버...,에단INTJ 5w6
INTJ ISFP 커플 온라인에서 몇 번 봤어용ㅎㅎ 몇 년 이상 만났다는거 보면 괜찮나봐여!,DoD INFJa 6w5
저는 ISTP 만나고 있습니다. 제가 F로 만들어 버리긴 했습니다만 저는 잘 맞습니다~,INTJ 코코
"불건강은 힘들 것 같아요~ 제 잇팁도 이직문제 때문에 힘들어하지만 나름 공감과 해결방법을 항상 던져주고 있답니다~ 미래에대한 이야기를 항상 같이 이야기해서 그런지 둘다 극 T 였지만, 잇팁은 F가 반반으로 나오고 저도 많이 늘었답니다. 서로 신기해서 잘 맞아요 ㅎㅎ",INTJ 코코
"저 잇프피 남친 인티제.. 1년반밖에 안됐지만 3개월때부터 동거 시작해서 쭉 24시간 둘이 붙어있거든요ㅋㅋㅋ(둘다 자택경비원)
t/f차이로 서로 감정 상한적은 있어도 큰 위기 없이 잘 만나고 있어요ㅎ",쿠롬isnfp
전 결혼은 s랑 n 차이는 상관 없을 것 같고 tj는 절대 지켜 주의라… 근데 길게 보면 큰 가치관이 다를 수도? 경제관 자녀 교육관 등등에서 숲을 못 보고 나무만 본다던가,넹 INTJ 5w6
"ISTJ랑 7년연애 결혼4년차 둘이 같이 궁극의 목표가 같았을때는 1년에 세번 싸울까말까 주변에서 서로를 개부러워했음
아이 생기고 나서 가치관이 다르다는걸 세부적으로 매일매일 경험함 안맞음
S 특이 나무를 보는걸 좋아해서 그런가 지금 당장 본인이 짜증나고 스트레스 받는게 가장 중하고
N특인 나는 지나가는 순간일 뿐이고 미래를 생각하며 이겨내면 되는데 왤케 스트레스받고 힘들게하냐
이거로 서로 공감 못하고 의견차가 매우큼
특히 하루 일정 틀어지면 하루종일 스트레스받아함; 단 하루일뿐인데..",숭구리 NTJ
그래도 주변 부부들 보면 합이 매우 잘 맞는편 쓸데없는 말한마디로 시작되는 감정싸움(?) 같은건 아예 없음,숭구리 NTJ
"제가 여자요ㅋㅋ 오히려 잇티제가 그런 세세한 부분때문에 감정이 상하거나 자존심 상해하거나 하는 경우가 있는거같아요
제일 중요한건 토론 형식의 의견이 다를때 나누는 대화 자체를 시간아깝다고 여기더라구요 지금 이렇게 얘기할시간에 일정대로 해야해!
이미 이렇게 해왔으니 이 방법을 고수해야해! 하는식으로…
쨋든 제가 논리적으로 이거저거 설명하고 반박하고 시간 주면 알아서 납득하기는 하는데 쉽진 않네요
저도 지금당장 힘들고 괴로운 잇티제 위로하는법을 아주 열심히 터득하고있어요ㅋㅋ",숭구리 NTJ
"와… 미쳤다 제 남편이랑 저에요
전 숲이 안보이고 나무가 너무 중요해요
나무 그 자체가 모여 숲이 되는건데
어찌 숲이 생길거라 믿어요??!!!",하하하하로
안맞아요,INTJ 터앙
별생각없을듯요.. 바쁘거나 귀찮거나ㅠ,일개미INTJ
알림꺼놨었다네요 ㅋㅋㅋ 전화하니까 받아서 월요일에 보기로했어요,냐 뇨
"ㅋㅋㅋㅋㅋㅋ제가 남자는 아니지만
네..인티제라 가능한것같습니다ㅋㅋㅋㅋㅋㅋ",인티제야호
못할건 없을거같긴합니다 ㅋㅋㅋ,에단INTJ 5w6
헐..인티제라서 가능한 이유는 뭐에요?!,꽃INFJ
인티제는 가능 이성이 모든 욕구 위에 있는 느낌??? 절제할 필요가 없는 욕구 외에..,넹 INTJ 5w6
쉐어하우스 아닌가요? 불가능할건 뭐죠??,라크 INTJ
"기본적으로는 멜로디요. 물론 너무 이상한 가사인 노래는 애초에 제외..
+저라면 별 생각이나 심리없고 그냥 순전히 노래 자체가 좋아서?",밀리 INTJ
오 네 멜로디시군요 ㅋㅋㅋ,entxxxx
"저는 무조건 멜로디요.
가사는 너무 숭하지만 않으면 딱히 신경은 안 쓰는데 프로필에는 정상적인 걸 올립니다 ㅋㅋ
+ 저라면 그냥 노래 자체가 좋아서?",앙도 INTJ
ㅋㅋㅋㅋ그쵸 프로필에 올려놔서 좀 뭔가 싶더라구요..! 그냥 노래가 좋아도 해두는군요 ㅋㅋㅋㅋㅋ넵 감사합니다,entxxxx
"멜로디여
가사는 신경잘안써요~",인팅제
오 전부 멜로디군요 ㅋㅋㅋㅋ 그래도 만약에 정말 대놓고 가사가 너 떠날래 잊을래 이런 내용인데도 노상관이에요!?,entxxxx
"프뮤로해놓는건, 본인감정 좀 드러내는것 아닐까요? ㅋㅋ",인팅제
그쵸 프뮤여서 좀 의아했습니다!ㅋㅋㅋㅋ,entxxxx
저도 둘 중에는 멜로디요 가사에 너무 많은 의미 담는 거 구리다고 생각해서.. 그냥 노래 없는 음악이 젤 좋아요 ㅋ 연주곡,넹 INTJ 5w6
오 압도적인 멜로디군요 ㅋㅋㅋㅋ,entxxxx
처음에는 리듬과 멜로디를 듣지만 두번 째부터는 가사를 같이 들어요. 가사가 멜로디에 찰떡같이 붙는게 있거든요. 그럴 때 오오오 이렇게 감탄하면서 들어요.,꼬리별 INTJ 4w5
오 네 다들 멜로디가 먼저시긴 하네요! 프뮤 곡 선정할때는 어떠세요? 그냥 너무 멜로디가 좋아도 가사 무시하고 할수 있으신가용?? ㅋㅋㅋ,entxxxx
그렇지는 않아요 프로필뮤직은... 거의 제가 좋아하는 가수껄로만 하는데 그 노래들 중에서도 멜로디와 가사 다 좋은 노래들만 해요. 저는 가사가 좋아야 오래듣는 것 같아요.,꼬리별 INTJ 4w5
"멜로디 우선이고 가사도 좋으면 더 좋아하게되긴 합니다. 가사 없어도 상관없어요, 오히려 해석의 자유가 늘어나서 좋기도 합니다.",에단INTJ 5w6
ㅋㅋㅋ오 정말 극 멜로디군욬ㅋㅋㅋ,entxxxx
역시 멜로디…! 이쯤이면 정말 intj분들 다 멜로디인걸로 ㅋㅋㅋ,entxxxx
ㅋㅋ ㅋㅋㅋㅋㅋㅋ그쵸 진짜 너무 한결같이 다 멜로디라해서 놀라울정도에요..,entxxxx
무조건 멜로디요. 가사는 아예 관심이 없는데 대체로 가사 없는걸 듣긴 해요. 근데 메탈은 뭣도 모르고 가사 안보고 즐겨듣고 공유하다가 나중에 가사보고 식겁하기도 해요 ㅋㅋㅋㅋ메탈 장르 특성상 가사 거시기한게 많아서..,마늘빵 INTJ
와 가사는 아예 관심이 없으시군욬ㅋㅋㅋ 메탈 가사 식겁 공감이욬ㅋㅋㅋ,entxxxx
저도 멜로디입니다. 인간 목소리는 굳이 안들어가 있어도 무관해요. 가사 듣다보면 멍청한 내용이거나 한심한 내용이거나 앞뒤가 안맞는 내용이 많아서. 아예 몽환적이거나 시적이거나 못알아듣는 가사면 좋은데 말이죠~,루테스
ㅋㅋ ㅋㅋㅋㅋㅋ인간목소맄ㅋㅋㅋ 찐 인티제 시군요,entxxxx
멜로디요,INTJ 웨이브가이드
INTJ 멜로디.. 거의 무조건이군요..,entxxxx
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뒤늦게 가사보고 엥 ㅋㅋㅋㅋ 제이팝 가사 넘 특이해요,entxxxx
"멜로디 7
가사 3

정도요",사이iNTJ A 5w6
정말 인티제분들 하나같이 짜신건가요 어캐 다 멜로디신거죠!!!ㅎㅎ신기,entxxxx
증말 멜로디로 대동단결이네용..ㅎㅎ,entxxxx
"목소리와 노래 할 때 모습이요.

마이클 잭슨을 좋아하고
박효신을 좋아하며
윤상을 좋아합니다.",새의언어INTJ
오 다른 관점이시군요 !ㅋㅋㅋ,entxxxx
"전 그때그때 다릅니다.
기분좋거나 아무일없는 일상이면 멜로디,
생각이 많고 그럴땐 가사요!",INTJ 5W6 별사탕
오 네 저도 그렇게 되는거 같긴해요 ㅎㅎ,entxxxx
전.. 가사인데… 프뮤는 진짜 좋아하는 노래하는거라 멜로디보고 한걸수도요..?,꼬로로기intj
ㅋㅋㅋ오 가사분 등장..! 멜로디 좋아해서 해둘수도 있군요!!,entxxxx
저도 멜로디가 먼저인거 같아요,INTJ왜
너를 위해 헤어지자는 마음은 도대체 뭘까요.. 그게 말이 되는걸까요 ㅠㅠ 사랑하는데 왜 놓아요..,괴로운xsfj
"저랑 같은 sfj이시네요ㅎㅎ 제가 일로 힘들어서 초기 우울증 증세가 나타날 정도였는데, 남자친구는 사업 때문에 저를 만나기 조차 힘든 상태였거든요 그래서 놓아주는거래요 늘 옆에 있어줄 수 있는 사람을 만나래요…",fallinlovew
뭔가 남자친구가 연애에 신경을 못써도 덤덤하게 본인 일 하시면 저 생각이 줄어들면서 만날 수 있을 것 같다고 생각들 것 같기도 해요.,엔티제팡팡
"일단 제 자신부터 돌보고 돌아봐야겠네요..
남자친구에게 힘든 감정을 표출하지 않도록요.. 답변 감사합니다!",fallinlovew
"자기 사업에 집중이 가장 필요한 시간이라 여자친구에게 애정이 커도 거기에 쏟을 에너지가 없을텐데
옆에서 힘들어하거나 원하는게 많아지면 차라리 보내주는게 낫다고 생각할 거 같아요.
꽤 힘드실 듯 ㅠ",ENTJ 7w8 SX 블링
에너지 쏟을 힘이 없는거 공감하네요.. 그사람 일이 안정되고 힘든일이 좀 지나가면 그때는 저에 대마음정리가 다 되어있겠죠?.. 엔티제들은 금방 괜찮아질 것 같아서요,fallinlovew
"그런데 앞으로 다시 만나도 계속 같은 문제 반복되고 외로워질텐데 그게 정말 괜찮은건지, 정이나 상실감 때문에 못 놓고 있는 것 아닌지 진지하게 한 번 생각해보시면 좋겠어요",하얀 entj
그럼 이제 인티제 되신건가용? ㅎㅎ,도애 EXFJ
네! 거진 반반이지만 인티제에 더 가까운 것 같네요ㅋㅋㅋㅋ,산딸기잼
지친것과 >>> 미련과 후회가 느껴져요,갓블레스유INTJ
의미 부여 안하는게 낫겟죠…?,estp마라탕
근데 노래방가서 불렀어요?,난방열주의 ENTJ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ네,estp마라탕
한곡 부르고 나왔어요?,난방열주의 ENTJ
질문 넘 귀여우시네요 ㅋㅋㅋㅋ 아니요 ㅋㅋㅋㅋ 저 노래랑 성시경 한번 더 이별 인가 그것도 부르고 다른 한곡도 불렀던 것 같은데 저 노래만 부름 눈물 나올것 같다길래용,estp마라탕
"근데 가사 상관 없이 눈물 나올거 같다는거 자체가 이미 미련아닌가용

행복했을때 듣던 노래가 이별노래든, 뭐든 그 사람이랑 함께한 추억이 있는 노래인데다가..

여튼.. 그냥 미련이나 후회는 무조건 있을거같아요.. 잡고 싶으면 잡는것도 뭐",난방열주의 ENTJ
