mbti,text
ENTP,저는 엔팁이에요. 도라이일까요?
ENTP,엔팁과 인팁
ISFJ,나혼자산다 김대호 아나운서 진짜 INTP 같으신가요?
ENTP,entp 엔팁 특유 말버릇
INFJ,엔팁분들 질문이요!
ENTP,entp은 온라인하고 오프라인 갭이 꽤 큰듯해요
ENFP,인팁분들 나중에 만나자고 하면 진짜로 약속 잡으시나여..?
ESTJ,펑 (댓글 감사해용)
INFP,엔팁분들.. 이런걸 갑자기 왜 쓰는걸까요?🤔
ENTP,내일 출근하는 슬픈 엔팁 무물합니다.
ESFJ,엔팁분들께 질문해요
ENFP,"intp, 인팁남과 이별 후 재회 가능할까요"
ENTP,감수성 예민한 ENTP
ENTP,엔팁 나이따지는편
ENTP,남사친한테 관심이 생겼는데 도와주세요ㅠ
ENTP,엔팁 여자의 매력은 뭘까요?
INTP,인/엔팁님들 애착유형이 궁금함미다.
ISFP,계속 톡을 해도 될까요
ENTP,엔팁 무물받아요
ENTP,엔팁분들! 면접 볼때 긴장 많이 하세요?
ENTP,따뜻함에 면역이 없는거 같아요
ENTJ,🥔 엔티제가 본 엔팁 🥔
ENTJ,🍊 연애를 할 때 엔팁남 관찰기 🍊
ENTP,엔팁분들은 연애로 이어질때 크게 보는 점이 뭔가요?
ENFJ,인팁남과 재회
INTP,intp분들 남자친구/여자친구로 좋았던 유형 있으실까요?
ENTP,"나와 다른 ENTP과 함께 협업한 이야기 (거울치료, 긴글 주의)"
ENTP,XNTP 인팁이랑 엔팁 둘 다 나옵니다 무물할게용
INTP,심심해용 무물받아요 (인팁)
ENTP,여성 ENTP 분들께 남사친 관련 질문 드려요.
INFP,5달 만에 연락온 엔팁
INFJ,엔팁 친구에서 연인으로 가능한가요?
ENTP,정말 해바라기였던 제 인팁 경험담
ENFJ,펑
ISTJ,엔팁 연인 행복하게 해주는 방법 궁금해요!!
INFJ,엔팁분들! 도와주세여! (펑)
INTJ,entp질문
INFJ,ENTP INFJ 커플 있으신가요?
INTP,인팁이 연애하기 적합한 이유 하나
INTP,연애 관련..인팁 분들께 질문(NTP 분들 답변 환영)
INFJ,저 엔팁 포기 못해여.... 아니 안해... ㅜㅜ
ENTP,엔팁 여자 질뭉 받아요 ☺️
ENTP,그전에는..
ENTP,mbti 과몰입 안하고 싶어도 자꾸 보여요
ENFP,Intp 남자특징 궁굼합니다!
ISTJ,"엔팁 전화 얼마나 자주,오래하나요"
ENTP,꼭 챙겨먹는 영양제 있으신가요?
ENTP,엔팁 무물보
ISTJ,엔팁남분들 한번 봐주세요
ENTP,노는날 쉬는날 구분하는 분 계세요?
ENTP,ENTP 분들(혹은 T인분들) 힘든거 인지못하고 일할때 있나요?
ENTP,Isfj 와 친해지는 법 알려주세요 본인 entp
ENTP,엔팁 무엇이든 물어보시죠
ENTP,ntp 분들! 책 추천해 주세요
INFP,엔팁 만나는 동안 제일 궁금했던 점
ESFP,본인이 거짓말한걸 들켜놓고 연락 안하는 인팁 남자친구의 심리
INFP,엔팁분들 궁금합니다 이게 무슨 의도인가요?
INTJ,INTP왜이래요
INFP,ENTP 전남친에 대해서
ISFJ,INTP 썸 붕이겠죠?
ENTP,🚀INTP분들~ INTP-A INTP-T 투표부탁드려요^^🚀
ISFP,intp 좀 멋있는거같아요
ENTP,intp-a intp-t 비율이 보통 어느정도되나요?
INFJ,Entp 남자.. 엔팁은 한 번 거절이면 끝인가요 (펑)
ENTP,인팁에게 급발진 예정
ENTP,여ㅕ자 entp 질문 받습니당(심심)
ESTP,ESTP-> ENTP 로 변했는데
ENTP,ENTP가 짝사랑할 때 행동들
ENTP,원조 맛집 엔팁의 무물보 재개장
ENTJ,인팁이 제가 자신을 닮아서 좋다고 합니다. 이건 뭘까요?
ENTP,좋아하는 사람 앞에서 엔팁..
INTP,인팁 무물받아용 헤헤
INTP,결국 헤어졌네요
ISTJ,엔팁에게 전화란? 사친이란?
INFJ,MBTI 별 사랑할 때
INTP,애플로고 황금비 10억지(?)
INTP,오랜만에 저장한 인팁짤들
ENTP,엔팁이 정말 싫어하는 행동과 화법..
ISFJ,INTP 썸 연락없음
ESFJ,인팁남자친구 사용 설명서에 대해서 알려주시겠웁니깡!!!!
INFP,엔팁분들!! 재회
ENTP,좋아하는 감정 앞에서는 엔팁의 특징이고 뭐고 무의미한 거 같아요
INFJ,엔팁의 말하다가 침묵하는것에대해..
INFP,엔팁남이랑 대화하면서
ENTP,mbti 분석해보는 거 재밌네요
ENTJ,엔팁분들은 거절 어떻게 하시나여
ISFJ,엔팁남친 심리가 뭘까요?
INFP,"['제목처럼 말을 상처받게 하는 인팁 친구와 대화하는게 요새 지칩니다 어떻게 해야할지 모르겠어요', '', '3년 전에 친해져서 지금까지도 꽤 자주 대화하고 놀러도 가는 친구입니다. 다만 이 친구가 평소에 대화하거나 말을 할 때 필터링 없이 본인의 감정 날 것 그대로를 이야기해서 상대방을 상처받게 할 때가 있습니다. 비단 말 뿐만아니라 표정도 굉장히 무표정에 정색을 하며 말을 해서 더욱 상처를 받아요. 나중에 이래서 상처받았었다 하면 농담이었는데 내가 그렇게 정색을 했느냐 몰랐다 이렇게 말을 하는데 정말 농담이란 걸 아는데도 불구하고 이미 상처받은 마음이 잘 회복이 안됩니다. 근데 그게 거의 2년 반이 넘어가서 무뎌진줄 알았는데 요새는 이 친구와 대화하는게 좀 싫증..이 나고 있다는걸 느꼈습니다. 애초에 인팁인 친구라 다른 사람들에 비해서 오가는 대화가 많진 않아도 성격을 생각하면 나름대로 많은 대화가 있었는데 요즘엔 그마저도 좀 몇번 대꾸하면 할말이 없어집니다. 하지만 제가 평생을 그렇게 살아온 그 친구의 말하는 방식을 제가 기분 나쁜 거 하나로 바꿔달라고 하기도 미안하고 대화할 때 상처받게 말하는 것 빼곤 정말 유머있고 털털하고 다재다능한 친구라서 좋아해서 막연하게 관계를 끊어내기가 어려워요. 어떻게 하면 좋을까요..', '', '말을하자니 친구가 평생을 그렇게 살아왔으니 참견하는 것 같고 이전에도 엇비슷한 의미로 말했는데 그게 내 성격인걸 어떡하냐 알고 있는데 못바꾸겠다 이렇게 대답했었고, 저는 친구가 상처받게 말할 때마다 혼자 급격하게 기분이 안 좋아져서 하루종일 그 말에 신경쓰고 며칠을 꽁해있고 몇 번은 혼자서 울었던 기억도 있어서 계속 그런 말을 감수하며 지내긴 싫고 그럽니다..']"
INTP,"['제가 인팁이라 인팁 글이 많이 보이는지는 몰라도, 인팁인 상대방이 사랑이 아닌 것 같다며 이별을 하고 친구로 지내고 싶은 늬앙스를 풍기는 사례가 많더라고요. 착한 이별은 없습니다. 그런 사람에게 빠지면 허우적대다가 끝날 뿐입니다.']"
INTP,"['잠수 자주 타시나요?', '요며칠 속세에서 벗어나고싶다는 생각이', '많이 드네요!', '(사실 이미 잠수타기로 마음먹었어요l)', '', '저에게 속세 :', '커뮤니티, 카톡, 게임, 비대면 독서토론 등', '현실이던 온라인이던 인간관계 귀찮고...', '보거나 들어가면 속시끄럽고', '역시 혼자가 편한건가...', '', '사람이랑 잘 노는 사람들 보면', '한편으론 부럽기도 하고', '늘 겉도는 저를 보면 한숨이...', '또 굳이 친해지자 다가와도', '어터캐 친해지는지도 모르겠고.', '', '아!아는건가?!', '사람들은 주로 별거없이', '스몰톡 하면서 친해지는것 같은데', '스몰톡이나 리액션하는것보다', '히브리어로 된 반야심경 번역하는게', '더 정신소모도 적고 쉬울것 같지않아요?', '', '결혼해서 평범한 가정 꾸리는게', '어릴적부터 꿈인데', '밖에 안나가 술도 안먹어', '이러캐 히키코모리로 살다가', '언제 남편 만나죠?ㅠㅜ', '', '저만 힠킼코모리인거 아니라고 해조요', '']"
INFJ,"['사실은 꽃다발 받는 일인데, 받았을지 몰라서.. 가볍게 챙겨주고싶은데요. 꽃 한송이 어때요? 들고다니기 안무겁게 걍 기념정도로.', '', '비싼 선물 줄 정도는 아니구요!']"
ENTP,"['', 'EN - 찐 외향', 'ES - 차분한 수다쟁이', 'FP - 챙김 받음 그리고 잘 챙겨줌', 'TP - 단순. 가끔 공감하는 것 처럼 보임', 'TJ - 찐T 찐J', 'FJ - T처럼 보이기도 함', 'IN - 찐 내향', 'IS - 할말은 함', 'NF - 상상력 풍부', 'NT - 아이디어 뱅크', 'SF - 걱정이 있으면 끙끙 앓음', 'ST - 은근 허당(?)', 'E_TP - 도른자', 'E_FP - 순수하게 도른자', 'E_TJ - 똑또케', 'I_FP - 순수 그 자체', 'I_FJ - 밖에서 보기 힘듦', 'I_TP - 역시나..', 'I_TJ - 당신 또한..', '']"
INTP,"['오늘 오후쯤에', '새로산 기계를 배송받아야돼서', '외부인이 집에 출입할 예정이거든요', '', '어느방에 놓을지도 생각해야되고.', '기사님이 조립, 교육도 해주실 예정이라', '집에 오래 있을것 같은데 제 집 보면...', '청소해야되는데 몸이 안움직여요', '', '빨리 청소하러 가라고', '무슨 말이든 해주세요!!', '되도록이면 와닿게끔...ㅠㅠ', '아니면 어질어질하게?!', '최대한 최근 있었던 나쁜일에', '저를 투사하는 느낌으로...?', '', '', '', '감사합니다 두분 덕분에', '일단 식기세척기를 돌리는데 성공했습니다!!']"
ENTP,"['', '', '사랑은 뭐라고 생각하세요?', '전 나보다 상대를 더 위하는 마음이 들면 사랑이라고 생각하는데 이게 엔인팁한테는 되게 어려운것 같거든요.', 'NT들이 희생..이런거에 거리가 멀다보니 ㅋㅋ 살면서 이런 감정을 느껴본적이 거의 없는거 같아요.', '', '', '그리고 궁금한게 사랑하는 사람이 행복할거면 나랑 행복해야지 나랑 행복하지 않을거면 차라리 불행한게 낫다 or 나 없어도 그 사람이 행복했으면 좋겠어', '', '이 두개 중에 어떤쪽에 생각이 쏠리세요? 전 완전 전자인거 같아요. ㅋㅋ 이기적일수 있지만 ㅋㅋㅋㅋ']"
INFJ,"['저는 23살, 인팁 남자는 20살입니다', 'INTP-A 로 알고 있어요', '', '근데 이 인팁이 몇년전엔 INFJ가 나왔다네요', '(본인도 이게 왜 나왔었는지 모르겠다고 함)', '', '최근 결과표 보니까 T랑 F가 거의 반반이었어요', '', '', '', '상황 몇개를 정리했는데,', '이게 친구로서의 호감인지 아니면 이성적 호감이 조금이라도 있는 건지 궁금합니다', '', '친구로써의 호감이라면 저는 짝사랑을 포기할 생각이기에', '냉정하게 답변 주시면 감사하겠습니다..', '', '글을 빨리 쓰느라 음슴체가 많습니다 양해 부탁드려요', '', '', '', '', '', '4월부터 연락해서 지금까지 계속 연락 중이에요', '텀은 길지만 거의 매일 연락합니다', '', '전화를 서로 안좋아해서 아직 안해봤어요ㅠㅠ', '', '', '', '', '1.', '인팁 남자는 20살 백수. 내년 수능 준비 예정', '', '인팁은 일주일에 한번씩 병원을 예약해서 감', '(어디 아프냐고 물어보면 대화주제 돌려서', '예의상 더 물어보지 않음)', '', '', '', '5월에 내가 만나자고 해서 한번 만나서 놀았음', '', '누나 남사친 많을 것 같다,', '누나가 되게 사람을 편하게 만들어준다는 얘기를 함', '(내가 좀 셀기꾼인데) 물어보니 사진이랑 그렇게 다르지 않다고 함', '인팁은 셀카 찍을 줄도 모르고', '인스타에 사진도 안 올리는 사람인데', '인생네컷 찍자 이것도 다 추억인데 하면서', '사진 찍자고 해서 찍음', '', '', '2.', '인팁 연애경험 없음.', '학생 때 자기를 좋아하는 사람이 두명정도 있었는데', '(친구한테 들었다고 함)', '자기는 그 사람들이 인사해도 안 받고 그랬다고 함', '', '', '3.', '친구들끼리 여행을 가서 여행 관련 얘기하는데', '""남자친구랑 잘 놀구와"" 라는 말을 함', '남친 없는거 확실하고 친구들이랑 가는 거 티냈는데 이런 말을 함', '', '나 남친 있었어?? 너는 여자친구랑 가봤나봐? 하니까 대화주제 돌림', '', '> 혹시 이거 선긋는건가요?', '', '', '5.', '인팁 외모가 내기준 정말 잘생겨서 내가 칭찬을 많이 하는데', '그럴 때마다 자기는 그렇게 생각 안 한다고', '자존감 낮다고, 대학 붙으면 나아지지 않을까 생각한다고 함', '그래서 자긴 연애하면 안된다고 함', '', '자존감 낮으면 집착에 질투에 상대방이 불쌍하다고 함', '', '', '6.', 'A는 저, B는 인팁남', '', 'A 친구한테 너 친한 남동생이라고 소개했어', 'B 친구분 예쁘신가요 예쁘면 소개좀', 'A 왜? 요즘 여자가 궁해?', 'B 저 여미새 아닙니다(갑자기 태풍 얘기함)', 'A 어떻게 날 두고 그런 말을 할 수가 있어? 난 너가 말 돌린게 태풍보다 더 쓰라려', 'B 절대 안넘어가주네ㅋㅋ 친한 남동생 말에 쓰라리실거까지야..', '', '> 이게 친한 남동생이라는 말이 걸렸을 확률이 있을까요?', '', '', '7.', '아파서 진통제 먹었는데도 아파서 일찍 잔다고 연락보내고 잤음', '', '누나 컨디션 안좋았구나ㅠㅠ 하고', '다음날 선톡으로 ""누나 몸은 좀 괜찮아졌어??""라고 옴', '', '나는.. 나 걱정해주는 거냐고 잘생긴 애가 그러면 유죄라고 호들갑 떨어줬음', '', '', '8.', '해외축구 좋아하길래 나도 축구 관심 있어서', '관련해서 대화 많이 함', '인팁이 직관 다녀온 뒤에 ""누나가 축구 좋아하는거 알았으면 같이 다녀오는건데 아쉽"" 이라고 함', '', '', '9.', '인팁이 주식에 관심있고 나도 주식은 조금 하고 있는데', '관련 대화하다가 인팁이 자기가 배우는 주식 관련 오픈채팅방 초대해줌', '', '', '10.', '인팁이 초반엔 자기얘기만 하다가', '내가 인팁이ㅣ 키우는 고양이에 엄청 관심 가지니까', '내가 키우는 강아지도 가끔 안부 물어봄', '하지만 자주는 아님...', '', '', '11.', '인팁이 연락텀이 길어서(3-4시간 정도)', '내가 그 사이에 일기마냥 내 얘기랑 사진들 우루루루 보내놓는데', '별로 중요하지 않은건 스루하고 마지막 말만 답장하거나', '질문에는 답변하고 ""누나는 어때?""라고 물어봄', '', '', '12.', '너는 연애하면 다정할 것 같다고 하니까', '여자친구가 있다면야 세상 다정해질 수 있다고 함', '', '', '13.', '인팁이 정말 정말 집에만 있고', '만나자는 제의(공연 보러가자, 여행 당일치기 같이 가자) 두세번 정도 했는데 인팁이 컨디션 안좋아서 거절함', '', '만난건 한번밖에 없음', '최근에 여자 만난건 누나밖에 없다고 함', '', '', '14.', '내가 번호 알려달라고 해서 인팁이 번호를 알려줬는데,', '내 번호는 안 물어보길래 문자 하나 보냄', '', '답장이 없어서 내 번호 저장했냐고 차단한 거 아니지? 하니까', '인팁이 웅 하고 ""ㅇㅇ이"" 라고 저장한 캡쳐 보냄', '', '', '15.', '인팁 이름이 ㅇㅇ현 이라고 가정했을 때', '현이~ 라고 자주 부르는데', '인팁도 나를 그런 식으로 가끔 따라 불러줌', '', '누나라고 할 때도 있고 이름으로 부를 때도 있음', '', '', '', '', '', '', '', '', '', '일단 생각나는 것만 적었는데', '짝사랑하는 입장이라 기억하고 싶은 것만 기억하는 걸수도 있지만 ㅠㅠ', '냉정한 답변해주시면 감사하겠습니다..!!', '', '', '', '', '', '', '']"
ENTP,"['', '좋아하던것도 다 무감각하고 재미없어짐', '멘탈 튼튼한 편이라서 그런지 한번 깨지면 바스라지는 것 같음', '시간이 지나면 까먹거나 저절로 회복하긴 하는데 멘탈이 한번 깨지는 것 자체가 넘 스트레스 받는 듯', '휴', '']"
ENTP,"['저의 개인적으로', '놀때 잘맞는 - ENFP, INTP', '내가 노력해야하는 관계 - STJ', '', '완전 별로다 하는 유형은 없었고', '장단점은 다 있겠지만 그래도 완전 잘맞는다! 하는 유형도 없는 것 같아서,,', '', '대화할때 편한건 S보다 N유형이 더 티키타카가 잘 되는것 같네요.', '', '어떤분들이랑 잘맞는지 or 안맞는지 궁금합니다 !', '자유롭게 써주세요~']"
INTP,"['', '속상할 때 힘을 주고 화가 풀어지게 만드는..', '', '이해받지 못한다는 생각에 힘들때도 많고', '인간관계때문에 짜증날때가 많은데', '내 상황도 잘 모르고 무슨 일인지 잘 몰라도', '힘들었겠거니 위로해주고 응원해주니 감동.. 🥲', '', '카톡은 너무 귀여워서 캡처 ㅎㅎ', '']"
ISTJ,"['1. 연락이 잘 안됨', '- 설마 했지만 자기가 하고싶을때 연락하는게 맞았음', '이런 행동들이 좋아하는 사이가 맞나 ...? 싶음', '근데 사랑한다고함 어이가 없네요 ㅎ..', '', '2. 자존심 (자존감x) 하늘을 찌름', '- 대화하다보면 ENTP이 나름순화 한다고 하지만 사람이 이렇게 안 겸손할수가 있구나 싶음', '근데 악의는 없고 순수 자기 자신이 잘났다고 생각하는것 같아 귀엽기는 함.', '근데 저는 겸손한 사람이 더 끌리네요', '', '3. 도대체 무슨 일을 벌이는지...', '- 도대체 무슨일을 벌이고 있는건지 모르겠음', '일단 바쁘긴 바쁜데 동해번쩍 서해번쩍 느낌', '안정적인거 좋아하는 유형들에게는 스트레스 그 잡채', '머하는지 가늠이 안되는 유형', '', '4. 하루에 약속이 1638201012829 개', '- ESFP보다 더 놀기좋아하는 유형이 ENTP 같음', '노는게 제일좋아가 인생좌우명이되어야할듯', '하루에 약속을 몇탕을 뛰는 건지', '정말 가벼워보임', '', '5. 사람이 가벼워 보임', '- 하는 행동들을 보면 사람이 가벼워보임 생각도 없어보임', '이런행동을 했을때 상대방이 어떻게 느낄지에 대해서 전~~~~~혀 생각이 없어보임', '다정과는 거리가 먼 유형', '', '6. 은근 감수성이 높음', '- 글쓰기를 좋아하고 감수성이 높아보임', '약간 오글(?) ..', '무튼 또 어디에서 영감받아 글을 씀 ㅎ...', '', '7. 센스가 없음', '- 먼저 솔선수범하는 모습이 없음', '그래서 썸 단계에서나 연애할때 기대치가 0에 치닫게 됨.', '예를 들면 식당에 갔을때 수저를 세팅한다던지', '물을 따른다던지 등등', '', '8. 되갚아 주는 유형(?)', '- 자신은 받은만큼 꼭 되돌려주는 유형이라고 함', '필자에게 고맙다고 여러번 했고', '되돌아 오는건 연락 3~6시간 텀 선사 ..?', '이렇게 갚아주는 건가...', '', '한달 정도 엔팁을 지켜봐온 결과..', '단점이 많아보이는데 좋은점도 분명 있어요', '', '친구들중에 엔팁이 딱 한명 있는데 그래도 사회화가 되어 그런지 덜하지만', '개인적으로 저랑은 결 자체가 정 반대의 사람같다고 느꼈네요', '이리저리 안맞다고 느끼지만', '먼저 고백해주고 호감을 보였기에 계속 지켜보고있네요', '', '', '']"
INFJ,['조언감사해요']
ENTP,['최근에 소중하다고 생각하는 사람들한테 좀 데였는데 내탓이 아닌건 알지만 한번도 아니고 연달아 데이니 이게 멘탈이 좀 바스락바스락 되는 느낌이에요;; 회복탄력성이 좋은편이라 금방 괜찮아질거 알긴 하지만 뭔가 이 바삭거리는 멘탈이 오래갈거같은 예감이 들어서 .. 하아. 다들 안좋은 일 연달아 당하시면 어떻게 멘탈 관리 하시나요? 이런적이 처음이라 어찌할바를 모르겠네용']
ENTP,['멍청한 윗대가리들 회의에 껴서 아무말도 못하는 상황']
ENFP,['댓글감사합니다!!']
INFJ,['정성스러운 답변 감사합니다.']
INTP,['읽을 거리가 없어서 모태인팁이 무물 받아요. 성실한 답변 드림니다']
INTP,"['오늘 퇴근 전까지... 일할 게 없으므로 무물합니다ㅎ.ㅎ', '댓글 안 달리면 펑할게용~! 달리면 열심히 답해드려용']"
ESFJ,"['펑', '(답변해주신 분들 감사드립니다!)', '']"
ISFJ,['같이 살아보니 어떠세요??']
INTP,"['노르웨이 멘사 기준 131이 나왔네요..', '저번에 정식으로 테스트 한 아이큐 테스트에서는 130쯤이 나온 거 같은데... 비슷비슷한 수준!', '', '저는 지극히 평범한 수준이네요!', '멍청하진 않은 거 같아 다행입니다', '']"
INTP,['인팁무물받아용']
ENFP,"['검색에 걸려서 펑!', '댓글주신분들 감사해요:)']"
INFP,"['1. 서로 장난칠 때 제일 맞는다.', '인팁이 뜬금없는 드립을 날릴 때 인프피 특유의 좋은 리액션 + 인팁의 드립이 취향저격 = 폭발적인 반응 → 인팁 최강만족', '우스갯소리로 자존감 떨어지면 인프피 찾아야겠다는 말을 할 정도로 잘 맞는다.', '타격감 좋은 유형이라 소문난 인프피 → 인팁, 인프피 앞에서만큼 엔팁이 되어서 미친듯이 놀린다 → 인프피의 맛있는(?) 반응 → 조금씩 더 친해지면 돌아오는 인프피의 반격 → 둘의 무한 티키타카 시작', '', '', '', '2. 인팁의 소심한 배려를 알고 있는 인프피', '인팁은 절대 선 넘는 장난은 하지 않는다. 타인 배려하는 것에 민감한 인프피는 그런 인팁의 배려를 잘 알고 있다.', '', '때로는 인팁의 장난은 의도를 담고 있을 때가 있다. 평상시 타인에게 위로나 칭찬 등의 따스한 표현을 잘 못하는 인팁은 분위기가 너무 무거운 것이 아니라면 장난을 치면서 표현을 해온다.', ""인팁의 장난은 때로는 사과일 때가 있고, '괜찮아'라는 말일 때도 있고, '수고했어' 등의 위로일 때도 있다."", '모든 것을 장난으로 넘어가려 하는 인팁이지만 그 안에 담긴 따뜻한 의도를 눈치채는 인프피는 그 장난을 받아주는 것으로 대답한다. (그리고 앞서 쓴 최강의 티키타카 시작ㅋㅋ)', '', '또 인팁은 개인주의형 배려를 한다. 누군가는 타인에게 적극적으로 다가가며 도움을 주는 방식으로 배려를 하는 반면, 인팁처럼 누군가는 타인에게 아무것도 하지 않는 방식으로 배려한다.', ""그게 왜 배려냐면, '내가 선뜻 도와줬다가 오히려 그게 그 사람에게 안 좋은 거면 어떡하지.'라는 걱정에 그냥 가만히 냅둔다."", '인팁은 인프피가 힘들어 보이면 건들지 않는다. 평소에 하던 짖궂은 장난들이 멈추고 거리를 두고, 기다리면서 눈치를 보고 있다.', '이게 인팁의 무심함으로 보일수도 있지만, 다른 식으로 해석하면 가만히 냅두면서 무관심한 척 구는 게 그들의 배려다.', '', '', '', '3. 많은 공감대 형성', '게으름', '소심함', '특유의 자유분방함', '집에만 있고 싶음', '연락 귀찮음', '', '그 외에도 수많은 공통점을 공유하면서 성향이 비슷해서 서로에 대한 불만이 크게 쌓이지 않는다. 오히려 비슷한 면들에 의한 공감대가 형성된다.', '연락이 귀찮은 공통점 덕분에 불만도 없이 서로에게 소홀한 연락을 자유롭게 할 수 있다.', '', '', '', '4. 비슷한 듯 다른 부분에서 흥미를 느낌', ""나와 내 지인 INTP은 서로에 대해 '독특하다'라고 표현한다. 웃기게도 서로가 서로에 대해 연구대상이라고까지 말한다."", '인픞과 인팁은 비슷하지만 다른 점이 분명히 있다. 그런데 그 다른 점이 서로에 대한 흥미를 이끌어낸다.', '나랑 비슷한 점이 많아서 같은 부류의 사람인 줄 알았더니, 사고방식이 다르다는 것을 느끼고 호기심이 생긴다.', '같은 것을 생각하고도 결론이 다르고, 결론이 같은 경우에는 그 결론까지 도달하기 위한 생각의 과정이 다르다. 그래서 상당히 흥미롭다.', '', '같은 생각을 두고 인프피는 좀 더 감정적이고 관계지향적이다. 인팁은 좀 더 이성적이고, 개인적이고, 논리적이다. 확실히 그 차이가 있다.', '같은 말을 할 때 둘 다 말하는 게 추상적인데 인팁 쪽이 좀 더 정리가 되어 보인다. 논리적이기 때문이다.', '', '인팁이나 인프피의 또 하나의 공통점은 스스로에 대한 고찰이 많다는 점이다. 그러나 그 고찰을 타인에게 쉽게 오픈하지 않는다. 왜냐하면 너무 개인적인 영역이고, 한 번 말하기 시작하면 끝이 없을 것 같을 정도로 그 생각의 깊이와 양이 방대하기 때문이다.', '그러나 타인에게 잘 보여주지 않던 내면의 이야기를 인프피와 인팁이 서로 열어준다면 둘은 서로에게 더 많은 흥미를 느끼고 얻어갈 수 있는 게 많을 것이다.', '', '', '', '', '']"
INTP,"['스티브 잡스의 유형에 대해 의외로 다양한 의견이 있는 것 같습니다.', '', 'ENTJ로 보는 분들이 많은 것 같은데, 제 생각엔 ENTJ는 아닌 것 같습니다.', '', ""스티브 잡스를 ENTJ로 보는 것은, 결과적으로 애플이라는 거대기업을 일군 '성공한 사업가' 이미지가 강하기 때문이 아닌가 합니다."", '', '하지만 잡스의 인생 궤적을 보면 리더십이나 사업수완은 엉망에 가깝다고 할 수 있습니다.', '', '매킨토시 II 인가를 만들 때는 너무 완벽한 제품을 추구하느라 가격이 너무 높아져서 사업적으로 실패했고,', '직원들을 이끄는 리더십에 문제가 있어서 결국 자신이 만든 회사인 애플에서 쫓겨나는 일까지 있었습니다(평균만 돼도 이런 일은 안 일어날 것입니다).', '', '그가 이룬 성취는 탁월한 아이디어, 완벽함에 대한 집착이 운좋게 컴퓨터와 IT붐을 만나서 이루어진 것이라 봅니다. 이러한 운을 만나지 못했다면 잡스는 세속적인 기준으로는 실패한 인생을 살았을 거 같습니다.', '', '저는 개인적으로는 INTP이 아닌가 싶은데, 다른 분들 생각은 어떠신지요?', '']"
ISFP,"['제가 엔팁한테 치대고있는데 (집에 같이 가자고 하거나, 얘기 하자고 하거나, 뭔가 같이 하자고 하는 거)', '부담 느낄까요?? 그리고 엔팁은 싫으면 절대 안한다고 하는데 제가 만나자고 하는 것 받아주는 거 보면 부담스러운 건 아니겠죠....?', '그리고 자기는 스스로 사람이랑 친해지는데 되게 오래걸린다고 하더라고요...', '사실 제가 엔팁이랑 성격이 좀 반대여서 걱정이 되지만 대화보다는 뭔가같이 하는걸로 친해지려고 시도하고있는데 잘 하고잇느걸까용...', '카톡은 잘 안한다고해서 따로 연락은 안하고 최근 일주일에 세번정도 본거같아요 (따로 두번 다같이 한번)']"
