mbti,text
ENTP,자기를 어떻게 보는 지 궁금하다는 잇팁 남자 심리!
INTP,잇팁분들
ISTP,이거 그냥 오늘 만나기 귀찮앗던거 맞죠 ㅋㅋㅋ잇팁!
ESTP,엣팁 애니어그램
ESTP,엣팁 여자 결혼했어용
ISTP,공능제
ENTP,잇팁남친 전화
INFJ,ISTP녀와 끝
ISTP,잇팁이 바라본 다른 mbti들 (재미로 봐주기)
ISTP,잇팁여자는 어떤유형과 잘맞을까요?
INFJ,"엣팁,잇팁은 좋아하는 사람한텐 더 말이 없나요..?"
ISFJ,잇팁이 못생겼다하면
ESTP,대구 치맥페스티벌 가시는분!
ESTJ,잇팁 전남친 이제 진짜 끄읏!!!(사진펑예)
ISTP,잇팁도 감성 이런거 좋아하나요??
ISTP,"엣팁 여자분들 도움요청드려요,,"
INFP,엣팁남한테 사과했는데 안읽씹중이에요 (펑)
ESTP,측근들이 다 F인 내가 본 F별 성향 차이
ESFJ,단순 지인정도 호감?
ESTP,ISTP 들의 힐링 방법은 ???
ESTJ,ISTP 여자 느낌 어떤가요!?
ISTP,잇팁의 감정
INTP,로맨스 영화 추천 해준 잇팁
ISTP,전일 올린글에 대해 잇팁남친과 대화했습니다. (펑예)
ENTP,istp 남자의 호감표현이 뭔가요?
ISFJ,제 잇팁이 자랑하고싶어서요 ㅋㅋ
ISFP,엣팁 플러팅장인 맞나요?
ENFJ,전남친은 무슨 생각을 하고 있을까요?
ISTP,잇팁들은 친구가 이성으로 느껴진적
ISFJ,ESTP 위로 방법 추첨 점여 ..
ENTP,엣팁남 힘이 되줄 방법은요?
ESTJ,ISTP한테 계속 대시 할지 멈출지 알려주세요!
ISTP,잇팁들 자주 못만나면 마음이
ISTP,잇팁이랑 끝났는데 심리좀요…
ISTP,잇팁이 정떨어졌대서..
INTJ,잇팁분들 다들 이러시나요??
ISTP,잇팁님들은 제 상황과 프로필 뮤직 들을때 어떤거 같아요? (펑예)
ESTJ,잇팁 이별 1주차
ISFJ,잇팁 5년전 연락 끊긴 후 최근 ... (긴글)
ISTP,잇팁의매력
ISFJ,엣팁(여자)분들 궁금한 게 있어요!!!
ISTP,애인이 각자 약속 있을때 보고 스타일은??
ISTJ,잇팁의 퉁퉁 거리는 말투
ESFP,특이한 잇팁을 만난거 같아요
ENFJ,잇팁 진지하게 터놓고 얘기하면 대화 될까요?
ISTP,잇팁이 다 그런건 아니겠지만🤔
ENFP,엣팁 남성분들께 궁금합니다
ISTP,잇팁 카톡 하트
ESTP,엣팁의 장점은 뭘까요
ISTP,제가 제일 싫어하는게 용건없이 카톡하는건데
ENFP,엣팁!!
ISFJ,엣팁(여자)분들 궁금한 게 있어요!!!
ISTP,애인이 각자 약속 있을때 보고 스타일은??
ISTJ,잇팁의 퉁퉁 거리는 말투
ESFP,특이한 잇팁을 만난거 같아요
ENFJ,잇팁 진지하게 터놓고 얘기하면 대화 될까요?
ISTP,잇팁이 다 그런건 아니겠지만🤔
ENFP,엣팁 남성분들께 궁금합니다
ISTP,잇팁 카톡 하트
ESTP,엣팁의 장점은 뭘까요
ISTP,제가 제일 싫어하는게 용건없이 카톡하는건데
ENFP,엣팁!!
ISTP,잇팁들 전화 싫어하는 이유가
ENTP,엣팁 자석인 나..
ISTP,잇팁 남자 꼬시는 방법 중에 가만히 있는것도 답인가요
INFJ,그냥 잇팁 좋다고 쓰는 글
ENFJ,잇팁과 한 달만에 이별했어요
ESTJ,헤어진 잇팁 남친 심리? 재회? 어우 내가 이런 글을 쓸 줄이야
ENFP,고백성공했습니당ㅎㅎㅎ
ESTP,연애를 오래 쉬니깐 만사가 귀찮습니다
ISTP,상황이별 잇팁 (마지막)
ESTP,같은 엣팁끼리 연애하면 어떨거같으세요?
INFP,근데 엣팁은 친해지고 싶으면
ISTP,도와줘요 잇팁이랑 싸우는중인데 (펑)
ISTP,잇팁한테 멀프왜했냐고 물었는데
INFP,잇팁은 무슨 상상하나요?
ISTP,잇팁의 애정표현?
ISTJ,엘리멘탈 보고 펑펑울었어요 ㅋㅋㅋㅋㅋ
ESTJ,잇팁과 이별 허허
ISTJ,estp인 딸아이 매일 약속있어요....😂
ISTP,잇팁분들 이런 사람보면 답답한가요?
ISTJ,잇팁남 질문요
ISTP,잇팁한테 챙김받고 싶은데
ISFP,Istp 남자 연락
ISTP,반반인간이네요
ISFJ,동거중인 잇팁
ISTP,잇팁 사랑한다는 말 믿어도 .. 되나요
ISTP,연애를 하는데 외로워요
ISTP,잇팁분들
ESTP,엣팁 무물
ESTP,엣팁 여자 무물
ESFP,estp는 안 좋아해도 단 둘이 만나나요??
ENFP,잇팁 왤케 인기 많나요
INTJ,잇팁 여자분들
ENTJ,"잇엣팁 분들 ""관심만"" 있는 상대한테 어떻게 행동하세요?"
ISTP,잇팁이 썸 끝낼때
ESTP,우울증 걸린 ESTP 계신가요?
ESTJ,estp남자분들
ISTP,저 잇팁 아니라 엣팁인듯
INFJ,잇팁녀분들 질문이요 ~~
ISTP,잇팁님덜...사회생활 괜찮으신가여???
ESTP,이성이 다가올때 철벽 남/녀 테스트
ESTP,꽁해진 사람 보면 답답해 죽을거 같음 ㅠ
ESTP,잠못자서 심심한 엣팁 무물받아요
ESFJ,엣팁분들.ᐟ.ᐟ.ᐟ
ISTJ,엣팁분들 이거 썸 끝인가유 (긴글)
INTP,잇팁남에게 고백했다던 사람인데요…
ISFP,애정표현 많은 잇팁이 있다?!
INFP,잇팁 빈말로 뭐사준다고 하나요?
ESFJ,잇팁분들은 맘에드는 이성은 처음에 정해지나요?
INTP,잇팁 상사분 취했을때 제2의 인격이 나와요..
ESTP,저 엣팁 아닌것 같아요 허허
INTJ,[고민]ISTP친구랑 오랜만에 만나기로 했는데 이렇게 해도 괜찮나요?
ESFJ,istp 질문이요!
ENTJ,잇팁 궁금증이 왜케 많은가요?
ENFP,"잇팁 파해치기(잇팁짝사랑,잇팁썸유용글)"
ISFP,전남친한테 카톡 보낼까요..?
ISTP,Istp은 헤어지고 싶을때
ESTP,Istp 헤어지고 몇년간 연락하구 지내는데용 재결합 가능..?
INFP,엣팁남한테 미안하다는 말 바라지 말아야 할까요? (펑)
INTP,잇팁한테 고백
INTJ,너무 나도 잡고 싶은 잇팁
ENTJ,잇팁이 바라보는 엔티제는 어떻습니까?
INTP,잇팁한테 나 보고싶어? 하면
ENFP,엣팁 본인이 잘못했을때
ISTP,ISTP와 헤어졌?는데요
ESFJ,엣팁에게 헤어지자고 했는데 답장이 왔어요
ESTP,"Estp 8w7 백수는 심심,, 질문받습니당"
ENFP,그럼 잇팁한테 궁금한게
ISTP,나는 왜 내향형 인간이 됐을까에 대한 고찰 (장문주의)
ESTP,잇팁 연인에게 감동받을때
INTJ,Estp 남자 이성적인 마음 있는지 봐주세요!
ISTP,istp는 진짜 이기적인게 맞는거 같기도 해요
ESTP,잇팁 '귀찮아' 뜻
ISTJ,잇팁...이해해보려 하는데요...
ENTP,ESTP남자분들 고민입니다
ISTP,잇팁 특(feat.마미손)
ISFJ,잇팁 남편의 자뻑
ESFJ,엣팁에게 헤어지자고 했는데 답장이 왔어요
ESTP,"Estp 8w7 백수는 심심,, 질문받습니당"
ENFP,그럼 잇팁한테 궁금한게
ISTP,나는 왜 내향형 인간이 됐을까에 대한 고찰 (장문주의)
ESTP,잇팁 연인에게 감동받을때
INTJ,Estp 남자 이성적인 마음 있는지 봐주세요!
ISTP,istp는 진짜 이기적인게 맞는거 같기도 해요
ESTP,잇팁 '귀찮아' 뜻
ISTJ,잇팁...이해해보려 하는데요...
ENTP,ESTP남자분들 고민입니다
ISTP,잇팁 특(feat.마미손)
ISFJ,잇팁 남편의 자뻑
INFJ,"['', '지금 잇팁이랑 한창 연락 잘 주고받고 있는데', '', '잇팁 원래 연락에 무덤덤하고 잘 안하지않나여?..', '', '근데 잇팁이 먼저 저보다 출근하능데', '일어났어 출근했어 집에왔어 씻고왔어', '이런식으로 일일이 보고?라고 해야 할지', '연락아닌 연락을 먼저 해줍니다ㅠㅁㅠ', '먼저 해달라 한 적도 없긴 하지만', '말투는 저렇게 안하고 더 다정하게 말해줘요!🥺', '', '잇팁은 다 그러나요?? 아님 좀 저를 특별하게 생각해서', '연락을 해주는건지 참 의아하고 궁금합니다..!!', '', '후자였으면 좋겠네요 😤😤😤', '', '', '하 근데 요즘 제가 너무 호구같이', '잇팁에게 다 맞춰주고 있는거같은데', '잇팁이 뭐하자하면 무조건 좋다하고', '만나자하면 아주그냥 망설임 1도없이', '다이렉트로 좋다하거든요??', '잇팁이 절 너무 재미없고 매력없고', '시시하게 볼까봐 걱정이네요..🤦🏻\u200d♀️', '밀당같은거 할 줄 모르는데…ㅠㅠ', '좀 차갑게 나가야할가요?ㅜㅜㅜ', '', '+ 추가로 카톡도 거의 무슨 일 없으면', '바쁠 때 빼고는 칼답 하는데 칼답 부담스러워하려나요? 대충 눈치껏 늦게 보내야 되는지..🤦🏻\u200d♀️🤦🏻\u200d♀️', '', '저도 은근 사람 가리고 무뚝뚝하고', '싫어하는 사람한텐 한없이 싸가지없고 단답개쩌는데..', '잇팁한테만 그게 잘 안되네요.. 와르르 무너져버린달까,,', '', '', '도움 좀 주세요 잇팁님들 plz,,,', '여기에 잇팁분들이 많아서 참 좋아요', '팩폭도 시원시원해서 약간 마상이긴하지만', '그래도 헛된 기대나 감정소모 안해서 좋습니다..👍🏻']"
ISTP,['어떤 유형과 잘맞나용????']
ISTP,['펑']
INTP,"['아는 분 와이프가 istp인데', '이분이 아내가 너무 애한테만 관심이고', '자기는 뒷전인거 같아서 서운해 하신거 같아요', '', '뭐 이분이 연애할때는 그냥 외모랑 조용한 모습에 꽃히신거 같은데', '결혼하고나서도 좀 어색한거 같고', '여튼 원만한 결혼 생활을 위해 노력이 필요할거 같아서요', '', '알콩달콩한 결혼 생활을 위해', '어떤 노력이 필요할까요??']"
ISTP,"['와 진짜 ""너무 나잖아!""하면서 가져옴.', '한두개 제외한, 1차원적 아닌 2차원적까지 심플하게 해석해준것도 맞음.', '', '근데 난 정식검사를(한것이지만) 시간이 어느정도 흐른 후에 다시 해볼 생각임..', '', '잇팁 궁금하신 분들 도움 많이 될 것 같아요.', '']"
INTJ,"['잇팁녀를 좋아하는 인티제인데요', '1년반전에 제가 섣부른 급발진으로 인해서', '고백공격 하는 바람에 거절당했고', '그뒤로 서먹서먹해지면서 잇팁이 저를 1년 넘게 거리 두었어요 그리고 3-4개월전에 어찌하다보니 다시 친해진 사이가 되었는데 잇팁이 저를 대하는 태도가 좀 달라졌다고 느껴지네요', '', '첫번째로 달라졌다고 느낀건 그전에는 먼저 꺼낸적도 없었던 먼저 연애 이야기를 자주 꺼내면서 저의 연애 가치관을 알고 싶어한다는 느낌이 강했고 저를 특징잡아서 ‘난 ~~이러한 사람이 이상형이야 이런말도 했던거 같아요’ 종종 저에 대해 궁금해는것도 조금씩 있는거 같아요', '', '두번째는 잇팁이 자기 친구고민 들어줬던 썰 풀어주는데', '그게 저랑 잇팁의 관계성이랑 매우 흡사한 이야기라서', '들으면서도 떠보는건가 라는 느낌이 매우 강했네요', '', '세 번째는 옷차림이랑 말투인데요 그전에는 정말 편한 일상복을 주로 입고 나왔는데 최근 들어 진짜 꾸미고 나온 느낌이 강했고 말투도 많이 상냥해졌다고 느껴져요', '', '그렇지만 또 이건 단순히 호감이 아닐 수 있다고 생각 든 점은', '', '그리 자주 만나진 않는거 같아요 서로 취업준비, 아르바이트 병행하느라 바뻐서 탓도 있지만 평균적으로 2-3주에 한번 보네요', '', '잇팁님들 글 읽어보면 한번 아닌 상대는 영원히 아니라는 말을 너무 자주 봐서 더 의기소침해지는것도 있는거같네요', '', '여기서 어떻게 풀어나가는게 좋을까요 조언 부탁드립니다', '', '']"
ESTP,"['직장인 여러분들 내일만 출근하면 주말입니다.', '힘내자구요,,^^']"
ISFP,[]
ENFJ,"['제가 만났던 잇팁남친두명이 제가 화장을 미세하게 바뀌어도 바로 알아보더라구요.', '그냥 눈썹색을 갈색에서 한단계 밝은 갈색으로 바꿔도 알아볼정도로 다 알아보고 화장품 바꿨네 알아봐서 깜짝 놀랐었거든요.', '', '전 참고로 제 친구들 화장법 바뀌어도 잘 못알아보고 친구들도 바뀌어도 뭔가 분위기가 바뀌었네? 하고 눈치를 잘못채는 둔한 편인데,', '잇팁 그것도 남자가 제 화장 조금 바뀌는걸 다알아봐서 신기했는데, 이게 잇팁이라 그런걸지 궁금해사요', '다른 잇팁분들도 좀 그런편이세요?']"
ESTP,"['무물받음', '', '알림오면 댓글 달아드려요']"
INTP,"['일단 저에게 하는 거', '', '1. 계속 쳐다보고 내 눈치봄', '2. 저한테 쓸데없는걸로 가끔 연락', '3. 제가 둘이 만나자고 햇을때 만남', '4. 자기가 계산하고 다음에 나보고 사라함', '5. 만낫을때 자기얘기 많이함(자기자랑+어필)', '6. 나 놀리고 장난침', '7. 선톡와서 다음에 또보자고 함', '8. 연락시 항상 칼답', '', '저는 저한테 호감있는거 같은데', '뭔가 딱부러지는 액션이 없어서', '답답해요 ㅠㅠ', '근데 잇팁은 본인이 호감잇으면 선연락, 고백도 하나요?', '저한테 호감있는걸까요? ㅠㅠ']"
ESTP,['궁금하신 것 친절히 답 해드립니다']
ISTP,"['전 istp이고 정화사주인데,', '성격적으로나 직업적으로나 mbti만큼 신기하게 잘 맞아떨어지더라구요 ㅋㅋ', '', '불이긴 한데 에너지 넘치게 타오르는 불꽃이 아니라', '은은하게 주변을 밝히고 제련하는 문명의 불빛이래요.', '', '과몰입하면 안 되는데 신기하네요 ㅋㅋㅋㅋ', '']"
INTJ,"['잇팁남이 요즘 체력 떨어져서 힘들다그러면서', '저더러 자기좀 챙겨달라그러길래', '제가 그럼 장어먹으러갈까? 아님 백숙이나 전복??', '이랬더니', '그런가? 그냥 운동부족같애.. 이러는데', '말로 챙겨달라는건지 뭔지 모르겠어요..']"
INFJ,"['남녀 둘다 포함이에여 남녀 입장 모두 궁금합니다', '', '물론 전 여자지만!!', '', '잇팁은 호감있는 상대가? 카톡 노래 바꾸거나', '프뮤해놓으면 한번은 들어본다던지 그러나여??', '그게 만약 예를들어 외국노래라 가정하에', '가사해석 찾아보고 구러나요?..\U0001fae3', '', '전 일일이 해석도 다 찾아보거든요..ㅋ_ㅋ..', '', '']"
INFP,"['일단 제가 아는 엣팁은 절대 이런거 안할사람인데', '이사람 엣팁 맞나요.. eistp같긴한데...', '아니진짜 연락은 끊고 왜이러는거죠....', '', '인스타 친구 열몇밖에안돼고 인스타 평소에 하지도않는데 일주일반전 저랑 연락끊기고', '최근 본인 얼굴나온 사진 다 정리하고, 팔로워도 차단(?)으로 정리도 하고 그러더니, 스토리 계속 올리고,', '아까는 인간관계-연인 처음에 달라도 서로맞춰가고싶다는...? 그런 감성 유투브 숏츠 만화..? 올렷거든요???완전 인프피감성 노래에다가...', '', '저한테 마지막연락때 결정하면 연락 달라햇는데 제가 안해서 연락 끊겼는데,, 설마 연락 제가 안해서 뭔가 그런건 아니겟죠..? 그냥 개인적으로 힘든일잇어서그런거겟져? 스토리보고 또 흔들려서 연락하고싶어졋는데 참으려고요ㅠㅠㅠㅠㅠ', '', '엣팁은 관심잇으면 먼저 하잖아요..! 제입장에선 저만 이런식으로 매번 연락하니 아진짜 나는 아니구나 생각해서 접었거든요.. 무슨 심린지 궁금해요..', '', '', '', '']"
ISTP,['istp남자 여자가 만나면 어떤가요??']
ESFJ,"['잇팁분들은 어떤 연애를 했을 때, 또는 상대방이 어땠을 때', '잊기 힘들고 오래 기억이 남으셨나용?']"
ISTJ,"['', '오히려 전남친이었던 엔프제가 훨씬 불도저에 직진이라서 안 헷갈렸는데 이번 엣팁은 헷갈리는걸 보니 그 정도 마음이 아닌거겠죠 ㅋㅋㅋ 답장텀도 느리고 친구들이랑 놀면 연락두절 ㅎ', '명백한 썸도 아니고 서로 심심해서 하는 카톡친구 + 이성적 호감은 있는 정도 같아요', '저는 외모가 맘에 들긴 해서 신경 쓰이는데 어쩌는게 좋을까요', '']"
INFP,"['맘정리가 안돼서 괴롭네요.', '엣팁같기도 잇팁같기도 엣티제 같기도 햇던 그..', '국가고시 공부중이라 내가 많이 참고 기다려줬던 그', '그래도 한달반 매일 장문 연락하고 세시간씩 전화하고 가까워지고 2주전 마지막으로 4시간 전화햇을때', '마지막에 그거 결정되면 알려달라햇는데...', '', '매번이런패턴.. 마지막에 그거하면 연락줘.. 연락주라..', '왜매번 나만 연락해야하는지? 니가 궁금하면 한번정도는 직접 어떻게됏냐 힘든건없냐라고 물어봐줄수있는거아닌가?', '', '매번 제가 먼저 연락하고, 전화하자하고 끝나면 또 소식없고 멍청한건지 순진한 저는 그사람이 알려달라는 말 햇엇으니까 하면서 연락하고... 매번 저만하고잇더라고요 근 한달간. ㅎㅎ 저쪽에서 먼저좋다고 다가왓는데ㅎㅎ', '', '제가 아파서 취소햇던건 맞는데 그이후 언제만날거냐 언제되냐.. 만나자는 말도 저만 하고잇더라고요?', '우유부단 고치겟다는 말은 시키지도않앗는데 왜하는지? 전화에 응해준것도 전부 우유부단해서엿나?', '', '이주 연락끊기고 하지도않는 인스타 스토리도 올리시고 친구도 추가도ㅣ고 다른여자들 둘러보는거같은데ㅎ 눈은또 높아가지고 잘 진행이 잘안되시는듯ㅎㅎㅎ ^^ ㅎㅎ', '', '맘없으면 떠나가주지 인스타스토리는 왜그렇게빨리본대요연락할마음도없으면서......나만 또 진심이엇지..', '', '']"
ENTP,"['잇팁인 친구가 세명 있는데 저희가 친한게 맞는지 헷갈리네요', '', '1. 개인적인 연애사를 나에게 이야기 했음', '2. 반려 고양이 이야기 나눔', '3. 개인적인 시간을 내서 나랑 밖에서 놀았다.', '4. 같이 술먹고 신나서 나에게 앵겼음(', '', '저는 친하다고 생각하는데 친한게 맞나요?ㅠ']"
ENFJ,"['잇팁 애인을 두 번이나 만나서 그들에게 너무 익숙해진 탓인지,', '그냥 원래 반대 성향을 좋아하는 건진 모르겠지만', '잇팁을 너무 사랑해서 힘이 드네요..ㅋㅋㅋㅋ', '', '비유를 하자면 선인장을 꽉 끌어안는 느낌이에요ㅋㅋㅋ', '선인장을 너무너무 사랑하니까 내가 줄 수 있는 모든 사랑을 주고 싶어서 꽉 껴안았는데,', '가시 때문에 아프고 다치게 되면서도 저는 그만둘 수가 없고,', '선인장은 가만히 있었는데 갑자기 와서 이러니까 어이없고 끌어안고 있으니 답답하고(?)ㅋㅋㅋㅋㅋㅋㄲㅋ', '', '잇팁들이 원하는 사랑과 제가 주고픈/원하는 사랑이 너무 다르니까', '저는 상처받고 아파하고, 잇팁들은 그저 어리둥절하고', '진짜 연인으로선 쉽지 않은 걸 알면서도 끌리는 제가 이해가 안 가네요ㅋㅋㅋㅋ', '반대 성향의 애인을 두신 모든 분들을 응원하고 존경해요\U0001f979', '']"
ESTP,"['퇴근시켜주세요 제발!!!!!!!!!', '', '', '엣팁 아닌 것 같은데 자꾸 엣팁이라 나와서 엣팁으로 살고있읍니다']"
ISTJ,"['이 부분 펑할게요', '', '그래서 그런지... 내 아이는 그냥 평균은 하겠지 했어요.', '지금 영어랑 피아노 다니고있는데 이것만으로 아이가 스트레스 받아하고 수학학원은 가기 싫다 울어요.', '', '저 어릴때는 엄마한테 학원 한번만 보내달라고 했을 정도였는데 오히려 아이는 당연하게 여기는것같고....다니라하니 다니는듯해요.', '', '', '사실 집에서 공부를 강제적으로 시키진 않았는데 해봤자 수학 한장.... 강압적으로 시키면 아이랑 사이가 나빠질까 걱정이고요. 수학 풀어온거 보면 비내리고요. ㅠㅠ', '초3때 선생님이 수포자끼가 보인다해서 연산은 꾸준히 하긴했어요 책읽는걸 좋아해서 국어는 굳이 문제집을 안풀어도 잘나오는데 수학은 제가 봐도 감각이없어요.', '', '', '', '엣팁분들... 공부 잘하신분들 어떻게 하셨을까요?.....', '어떤식으로 공부한게 제일 잘맞으셨나요?', '제가 냅두는게 최선일지 공부를 시켜야할지 고민이에요. 초4', '사실 저랑 너무 다르니깐 이해도 안가고 충격이에요...........', '내 아이는 나보다 잘할줄알았어요. 무의식적으로...', '', '', '노는걸 너무 좋아하니깐....내가 이걸 억지로 시키면 사이나빠질까 걱정이에요.....', '', '']"
