mbti,text
ENFP,정식검사해도 역시 엔프피네요
INFP,저부터 사랑하려고 합니다
ENFJ,INFP(인프피)가 행복해지는 법(feat고양이로써 지구 생존기 2탄)
INTP,엔프피의 긍정에너지는 어디서 오는거죠?
ENFJ,인프피 질문
ENFP,인프피 남 .. 도와주세요
ESFJ,친절한 인프피 유죄.............(호감행동인지 봐주세용)
INFP,애인 손절?
INTP,엔프피 분들한테 좀 궁금한게 있어서 여쭤보고 싶습니다 🙏
ENFJ,INFP(인프피)가 행복해지는 법(feat고양이로써 지구 생존기 1탄)
INFJ,'글쎄요'의 의미...
INFP,엔프피의 행동 변화?
ENFJ,인프피분들!!! 다양한 의견 주세요!!!!
ISFP,인프피님들 도와주세용..!!!🥹🥹
ENFJ,INFP 질문
ISFP,Infp 몇달만에 연락왔는데 무슨의미죠?😞
ISTJ,인프피의 호감?(+추가)
ENFP,연애에서 연락이 중요하지 않다고 생각했는데
INTP,인프피한테 고백
ISFP,인프피님들 도와주세용..!!!🥹🥹
ENFJ,INFP 질문
ISFP,Infp 몇달만에 연락왔는데 무슨의미죠?😞
ISTJ,인프피의 호감?(+추가)
ENFP,연애에서 연락이 중요하지 않다고 생각했는데
INTP,인프피한테 고백
ENFP,인프피남 질문이요!
INFP,infp 서운한 게 넘 많아요
ENFP,ENFP분들 마음 어떻게 다스리시나요? 도와주세요ㅠㅠ
ENFP,인프피 연애 티내는 방법..어렵네요.
INFP,니체처럼 IN유형 위인은 누가 있나요?
ENFP,회사에 좋아하는 인프피
ISFP,(INFP)인프피녀의 고민에 대해 도와주세요 ㅠㅠ
ENFP,인프피도 이런경우가 있나요????
ENFP,엥뿌피님들 좌우명 어떻게 되시나요 ㅎ
ENFP,"다들 왜 엥뿌삐한테 관심 없어효 ㅠ.ㅠ 무물 보면 엔프피한테 질문 거의 적은 것 같아여,,"
INFP,기본적인 인사나 말을 넘 못하는데 극복하신분 있을까요! (infp)
ISFP,친구가 infp인데 고민있음
ENFP,enfp 엔프피 여자 무물~ 질문 받아요! (비율 적어놨어용)
ENTJ,인프피 분들께 질문 드립니다
ESFJ,연락 안올것 같죠?
ENFJ,넷상 철벽 인프피 꼬시는법 알려주세요…
ISTJ,INFP / ENFP 결혼에 대한 현실감각이 이런건가요?
ENFP,여기 너무 편안하네요 ㅜㅜ
INFP,mbti 과몰입 좀 그만하고 싶다 !!!!
ENFJ,유부남과 바람피우는 여자친구 심리 대체 뭘까요
INFP,인프피의 열등감
ENFJ,인프피 infp 남자친구 집착? 어떻게 해야하나요....
ISTP,엔프피
INFJ,엔프피가 이런말을 하는데 무슨 뜻이에요
ENTJ,퍼엉 ..
ISTP,엔프피 분들은 똑똑하단 말 들으면 엄청 좋으세요?
ENFJ,인프피 친구 한마디에 감동
INFP,30대 이상은 NF유형이 정말 없네요...
ISTP,Enfp남이랑 헤어졌는데
INFP,인프피 하면 어떤 동물이 생각나시나요
ENFJ,(인프피) 약속을 또 물어볼까요 말까요
ENTJ,토요일마다 나(애인)말고 친구랑 약속 잡는 INFP
ENFP,"일주일 동안 생각할 시간을 가지기로 했는데,, 여러분 도움이 필요해요..!"
ISTP,엔프피 행동 의도가 있는걸까요???
INFP,인프피 남 무물
INFP,ESTJ에게 자존감 난도질 당한 인프피입니다 ㅠㅠ
ENFJ,넷상 인프피 꼬시는 방법 좀 알려주세요
ISTP,엔프피랑 인티제가 궁합이 좋다고 나오는 이유가 궁금합니다
ENFP,ENFP 여자에대해 궁금하신분
ISFP,인프피 남자
ENFP,ENFP 남자 무물 받을게요!
ENFJ,인프피가 좋아하는? 선호하는 데이트가 뭘까요
INFJ,엔프피 썸과의 연락 텀
ENFP,나의 마음을 모를 때 어떡하면 좋을까요?
ENFP,인프피분들은 상대가 나한테 관심이 있다는걸 눈치를 빨리 채는 편인가요??
ENFP,엔프피에게 바라는 점
INFP,인프피의 연애스타일 ❤️‍🔥
INFP,내가 느낀 인프피의 의외인 점
ISTP,엔프피 분들은 상대를 시험하는걸 좋아하시는 편인가요?
INFJ,엔프피분들 화법에 대해서 질문이 있어요
INTJ,이건 긍정의 시그널 인가요?
ISTP,엔프피 분들은 상대방 잘못에 관대하신 편인가요?
ENFJ,"최종 수정본) INFP,INTP(인프피,인팁)가 좋아하는 사람과 이루어질 수 없는 이유(에니어그램4번 활용한 근본적인 해결책,이루어질 수 있는 방법)"
INFP,인프피 주변엔 항상 T가..
INFP,이런 화법은 t에 가까운걸까요?
INFJ,엔프피와 문제해결
ENFP,엔프피 외길인데 질문 받아요!
ENFP,enfp 남자 심리? 빈말을 잘하나요?
INFP,회사 사람들의 말에 마음 다칠 때 있으신가요?
INFJ,infp 남자. 만나면 굳은표정으로 말 없는거 왜 그런가요
ENFP,enfp 심심해서 질문 받습니다! (극 N/F/P .....ㅎㅎㅎ)
ENFJ,넷상으로 인프피 꼬시는 방법 좀…
ESFP,infp 인프피 궁금해요
INFJ,엔프피와 썸타는 중인데 잘 되가는 중일까요??
INFJ,infp 남자.. 저한테 관심있는건 아니겠죠?
ENFJ,인프피님들 저 질문이요!(상황이 좀 길어요)
ENTJ,펑
INTP,고백 까인 후에도 계속 연락이 되는 심리는?
INTP,인프피남 알다가도 모르겠어요
ENFP,엔프피여성무물받아용~
ENFJ,INFP(인프피) 특징 10가지 2탄(feat고양이라고 생각하면 이해하기 쉬워)
ESTP,Infp가좋아하는 대화방식있을까용
ISFP,INFP 남자친구 연락
INFP,자기를 위해 산다는게 안 익숙한 사람(?)
INTJ,infp 남사친은 왜 그럴까요 . . 우유부단 결정장애 ?!
ISFJ,INFP분들 아무리 상대방이 좋다한들 4시간동안 답장을 안할 수가 있나요?
INFJ,INFP 손절
INFP,꿈에 과거에 상처준 사람들이 등장
ENFP,INFP가 인스타 스토리 좋아요 누르는거 의미부여 해도 되나요?
INFJ,엔프피 남자분들 질문이욥
ENFJ,INFP(인프피) 특징 10가지 1탄(feat고양이라고 생각하면 이해하기 쉬워)
ISTJ,ENFP분들은 언제 안정감이 느껴지나요?
INFP,INFP입장에서 보는 반대 유헝 장단점
INFP,어떤 게 존중하는 의미라고 생각하세요?
ENFJ,인프피 카톡 내용이 이러면 그냥 인사에요?
INTP,infp 남자는 어떤 특징이 있나요?
INFP,정말 신기하네요
ENFJ,인프피(INFP)가 흑화되는 과정(feat불건강한 인프피는 어떻게 행동할까?)
ESTP,인프피랑 친해지는 방법(장거리)
ENFJ,인프피 남성 분들은
INFP,인프피 연락
ISFJ,엣프제/엔프피?와 친구관계 유지가 힘들어요
ENTP,어제부터 INFP (남)과 시작했어요 !
ISFJ,ENFP 엔프피 여자분들에게 물어보고 싶어요!!
ENFP,ENFP 남자 무물받을게요!
INFP,인프피 친구와 강한 아버지..
INFP,저는 인프피입니다
ENTP,INFP과의 관계 발전 (INFP남 ENTP(ENFJ)여성) 난 여자구요
ENFJ,인프피(INFP)가 흑화되는 과정(feat불건강한 인프피는 어떻게 행동할까?)
ESTP,인프피랑 친해지는 방법(장거리)
ENFJ,인프피 남성 분들은
INFP,인프피 연락
ISFJ,엣프제/엔프피?와 친구관계 유지가 힘들어요
ENTP,어제부터 INFP (남)과 시작했어요 !
ISFJ,ENFP 엔프피 여자분들에게 물어보고 싶어요!!
ENFP,ENFP 남자 무물받을게요!
INFP,인프피 친구와 강한 아버지..
INFP,저는 인프피입니다
ENTP,INFP과의 관계 발전 (INFP남 ENTP(ENFJ)여성) 난 여자구요
ENFP,엔프피님들 연애 상대로서 무슨 엠비티아이가 잘 맞았나요??
ISTP,인프피분들은 좋아하면 어떻게 행동하시나요
ENTP,야 ENFP!!!!!!
ISFP,ENFP 여자에게 정중하게 호감표현하는법 알려주세용 ㅠㅠ
ISFP,인프피 맘 되돌리는 법
ENFP,ENFP님들 의외로 팩폭 잘 날리시나요?
ISFP,이별 진짜 생각
ENFP,엔프피 본인이 생각하는 엔푸피 연애와 사랑
INFP,인프피 사회성 어떻게 만들어요?
INFP,enfp에게 궁금한 것
INTJ,저보고는 연락하지마라더니..
INFP,너왜이렇게바빠나랑도놀아줘 이문자를
ENFJ,저는 인프피 포기하려구요ㅠㅠ
ISFP,인프피랑 대화를 어떻게 해야될지 모르겠어여…
ENFP,INFP 심리 궁금합니다! (펑 예정)
ENFP,인팁 만나시거나/ 만난 적 있는 엥뿌삐 계신가여
ISFP,인프피 무슨 생각인지 궁금해요~! (펑예)
INFP,인프피엔프피분들
ENFJ,INFP 남자분 저 가망없는걸까요ㅜㅜ
ENFP,인프피 “처음이야”하는 표현
ENFP,선긋기 인픞 질문이요!
ISTP,(긴 글) 결국 헤어지고.. 보내주기로 했어요..
INFP,너무 힘들고 지쳐요
ENFP,인프피 편지 자주 받으면 질릴까요?
INFP,인상 vs 인성
INFP,IN분들 화가 날 때 이러시나요?
ENFP,인프피 남자
ENFJ,인프피 생각하는거 너무 귀여워요..
ISFP,같은 사무실 ENFP누나인데 귀엽다고 해요
INFJ,인프피는 한번 아니면 아닌거죠?
ISFP,ENFP여성분들 ISFP와 연애해보신적 있으신가요??
ENFP,"인프피남에게 영화보자고하면,,,"
INFP,여러분은 식당 분위기를 체크하나요?
ENFP,INFP 여자 ENFP 남자 궁합 별로인가요..?
INFJ,INFP한테 고백했는데
ENTP,INFP분들 도와주세요 ㅠㅠ
ENFP,ENFP 무물합니다..!
ISTP,헤어지자는 건가요
INFP,우주도 구형모양일수도?
ENFP,제가 불안정 애착일때 스스로 극복하려고 적어둔 메모 공유할게용
ENFP,엄마와 반대 엠비티아이로 형성되어버리는 사람
ENFP,INFP 여자 심리궁금합니다.. (펑)
INFP,상처 받는 마음 과한걸까요?
INFP,사랑한다는건 어떤 걸까요?
ISTP,인프피 소개팅남 심리 좀 알려주세요! 여자분도좋아요
ISTP,전 마음 정리다했는데…
ENFP,왕 저듀 사주보고싶어용
ENFP,제 사주도 한번 봐주실수있나요?
ISTP,제가 ISTP 남자인데 ENFP여자 소개 받을 예정입니다.
ISFJ,인프피 읽씹
ENFP,플러팅이다(펑)
ENTP,INFP와 ENTP의 대화
ESTJ,엔프피 남자분들 썸붕 이후 다시 연락해본사람?
ESFJ,엔프피 회피일까요?서운함 표현일까요?
INTJ,엔프피도 밀당이라는걸 하죠?
ENFJ,infp 궁금합니다.
INFP,인프피 무엇물
ENFJ,"인프피한테 플러팅 강의 해줬더니,..."
ISTJ,"ENFP 친구의 심리,,? (장문주의)"
INFP,Infp 잘 어울리는 MBTI 있나요?
INTP,인프피 여자친구문제
INFP,인프피의 바운더리 안과 밖
INFJ,인프피분들은
ISTP,Enfp남자 궁금합니다
ENFJ,인프피와의 연락
INFJ,인프피남 당일만남 어떤가요?
ENTP,펑
ISTP,엥뿌가 생각할 시간을 좀 달래요
ESTP,ESTP 와 INFP
ISFP,엔프피남자친구.. 궁금해요
INTJ,-
INFP,외모 vs 성격이라고 물을 때?
ENFP,카페글보면서 느끼는건데
INFP,인프피 무물
INFP,엔프피녀는 전남친 sns보나요
ENTP,ENFP뷴들 한국이랑 잘 맞나요
ENFP,엔프피는 워낙 플렉스 디폴트지만 전 차팔고 저축하겠어요….
INFP,저.. 내일 헬스장 등록하러 갑니다.....!
ISTJ,infp분들중에 사회생활 오래하신분들 있나요..
ENTP,entp여자 infp남자 감정노동
ESTP,인프피 너무 귀여운 거 같아유..
ISTP,인프피
ISTP,엥뿌삐가 동굴로 들어가면?
INTJ,톡을 차단 안하는 심리가 뭘까요? enfp
INFP,엔프피녀는 전남친 sns보나요
ENTP,ENFP뷴들 한국이랑 잘 맞나요
ENFP,엔프피는 워낙 플렉스 디폴트지만 전 차팔고 저축하겠어요….
INFP,저.. 내일 헬스장 등록하러 갑니다.....!
ISTJ,infp분들중에 사회생활 오래하신분들 있나요..
ENTP,entp여자 infp남자 감정노동
ESTP,인프피 너무 귀여운 거 같아유..
ISTP,인프피
ISTP,엥뿌삐가 동굴로 들어가면?
INTJ,톡을 차단 안하는 심리가 뭘까요? enfp
ISFJ,"['인프피 남자분과 썸타고 있는 잇프제 여자입니다.', '인프피남이 카톡을 이어나갈 수 없게 ""오늘하루 화이팅!"" 이렇게 오는데', '또 제가 이어가려고 하면 대답은 하거든요,, 근데 금세 다시 이어나갈 수 없는 카톡을 합니다.', '원래 연락을 이렇게 하는건지 그분 특인지 궁금하네요..(제 주변 지인중에도 인프피가 없어서 답답..)', '', '소개팅으로 만났는데 두번 만났는데', '막상 만나면 직진남이예요 약간 눈치는 보면서도 할 말은 다 하는 것 같거든요.', '호감이 있다면서 사귀자고 까지 하는데.. 카톡은 왜 저렇게 하는지 모르겠어요', '인프피남자분들 왜 이러는 걸까요??']"
ENTP,"['일단 겹지인있고....', '그리고 일방적인 이별톡에 저도 자존심부리느라 웅조아! 이렇게 답장했어요.', '그사람도 이기ㅣ적이지만 그래도 제 맘이 싱숭생숭해서 마무리인사할겸 보내고 싶은데 질척거린다고 생각할까요?', '재회할 맘은 없어요. 그냥 다시 지내도 친구정도..?']"
INFJ,"['긍정적인 말과 희망찬 말로 가득한 문자라도 부담을 느낀다면 피하게 되나요?', '문자를 보내고 이틀 뒤에 제게 문자를 보내면서 일상적인 대화를 하게 돼서 놀라긴 했어요.', '다만 서로가 서로에게 느끼는 온도가 다른 것 같아서.. 말을 신중하게 해야겠더라고요.', '저는 저대로 아무렇지 않게 예전처럼 대하고 있지만 과연… 잘은 모르겠네요.']"
INTJ,"['엔프피들 똑똑한 와중에 어딘가 허술한 면이 있는데 그게 너무 귀여움......', '노래 심취해서 듣다가 내려야 할 정거장 지나친다거나', '도장 찍을 때 도장에 잉크 안 묻었는데 덥석 쥐고 찍어본다거나', '허술하다고 해야하나? 약간 경계심 없는 듯한 태도가 늘 시선을 잡아챔', '사교성 좋고 밝고 긍정적인 골든 리트리버 댕댕이들 ㅇㅇ 귀여워어어어 말도 잘 통하고 재밌는 최고의 친구들']"
ENFJ,"['인프피 분들은 이성 인스타 게시물에 댓글달고 상대방이 스토리 올리면 선디엠도 잘하시나요?', '친하다고 생각하는 남사친 여사친이면 상관없이 가능한가요? 아니면 아무리 이성이여도 조심스러우신가요?']"
INFP,"['1번.연애해도 혼자만의 시간이 필요해서 애인과 일주일에 두세번정도? 만난다', '', 'vs', '', '2번.혼자있는시간 필요없다 함께하는즐거움이 커서 애인이랑 매일만나도 좋다', '', '']"
ENFP,"['', '', '', '상담사분도 당황했던ㅋㄱㄱㄱㄱ ㄱㄱㄱ', '88%이상 나온사람 극히드물다며...', '그치만 이게 또 좋은건아니라고 하더라구요', '너무 극단적이라 불건강하다고ㅎㅎ', '', '', '테스트할때마다 벗어나본적 없는 엔프피...', '30대 중반이지만 분명하게 일관성있게 살고있나봐요', '친구가 이거보더니 진짜 희대의 언어살인마라고..', 'F에 토론지향사고는 웬말이냐며', '묘에 파뭇어도 묘밖으로 얘기할년이라고 하더라구욬ㅋㄱㄱㅋ🤣🤣🤣🤣', '', '줄이고 싶은데 입열면 텐션이 올라서', '진짜 TMI 끝판왕ㅠㅠ나를 좀 속이려 입닫아도', '표정이 말하는데 어떡하죠?ㅋㄱㄱㄱㄱㄱㅋㄱ']"
ENFJ,"['인프피 남자분과 어떻게 친해지는지 알아보는 시간입니다', '친해지는 방법이라기보다는 주의사항,,즉 이것만 안하면 자연스럽게 마음을 열고 다가올 것입니다', '감정선이 아무래도 섬세하다보니,, 투박하게 다가가지 않는게 포인트가 되겠네요', '', '첫째. 감정을 존중해주자', '뭔 남자가 그러냐면서,,', '남자는 쿨해야된다거나,, 가시나처럼 편협한 표현 등,, 이런 구시대적인 생각들이요', '뭔가 표현이.. 상대의 감정을 존중해주지 않는 말이 나오는 순간', '자신의 복잡한 감정과 생각을 표현하기를 그만둘 것입니다', '편입견과 선견(두마리의 개)을 갖다 버리세요!', '', '둘째. 강요하지 않으면 절반은 간다', '자신이 억압 압박 받는다고 느낀순간, 도리어 상대를 물어버리거나 도망가버립니다', '오히려 잘해주면서,, 부탁하는것이 좋은 방도가 될 수 있습니다', '', '셋째. 공통 관심사 취미에 어울리면 좋아', '인프피 친구중 축구를 좋아하는 친구가 있어요', '저번주에 같이 축구했는데,, 저를 보는 눈빛이 달라집니다', '다음날 소중하고 귀하다는 인프피가 먼저 다가옵니다;', '이처럼 공통된 분모가 있을때 인프피는 다른 유형보다 눈이 똘망똘망 해집니다', '', '또 저번주에 한 인프피 남자 동생은 볼링이 너무 좋다며 가자고해서,, 갔는데', '(저는 볼링을 안좋아하지만) 그후로 계속 볼링치자며 강제간택 당하는 예시 등..', '네.. 그렇습니다', '', '인프피라고 운동을 안좋아하고 집에만 있는것이 아닙니다 그건 편견입니다', '알고 계셨으면 다행이고요..', '', '아 또 먹는걸 좋아하는 인프피 남자는 맛집 탐방을 한번 다니니', '계속 부릅니다 이처럼 먹방을 좋아하는 친구도 있네요', '', '음식을 만드는걸 좋아하는 남자 인프피가 있어요', '그냥 만들어주면 맛있게 먹어주면 됩니다', '다 다른인물 입니다', '', '나중에 2탄 올리겠습니다']"
ESTP,"['ㅠㅠ', '웅웅', '', '이런거 잘 쓰나요?']"
ENFP,"['', '', '뒤에 맘 드러냈던 구절은 빼고 선물 관련 해서만 적었네요 괜찮은가요?', '', '* 썸 탄지 일주일 , 손만 잡은 상태']"
INFJ,"['.', '']"
ENFP,"['5개월 연애 후 헤어진지 얼마 안됐는데...', '이별 후 폭풍같은거도 안오고 미련도 없고 후회도 없어요.', '그냥 그 사람하고의 관계가 딱 여기까지였구나 라는 생각밖에 안드네요...', '연애할때 항상 최선을 다했고 아낌없이 표현했고 사랑해서 그런건지...', '더 잘해줄걸 그런 생각도 안들어요....ㅋㅋㅋㅋㅋ', '저처럼 이별 후 후폭풍이나 미련같은거 안오신 엔프피님들도 계실까요??']"
ENFP,"['부담스러워서 맘 식을까요....?', '일본 여행 다녀와서 일본 과자랑 먹태깡 ( 먹고싶다고 말했었음) 주고 싶은디']"
ISTP,"['같은 모임 안에서 누군가 자신에게 호감이 있다는 이야기를 들으면 어떤 생각이 먼저 드시나요?', '']"
ISFJ,['인프피는 관심 있는 사람과 연락하면 연락의 텀이 어느 정도인가요? 연락이 계속 이어지긴 하는데 연락 텀이 조금 걸리네요ㅠㅠ']
INFJ,"['처음에는 비슷한 점도 많고 결도 비슷한 것 같았는데, 서로가 서로에게 느끼는 온도가 다른 것 같아요.', '지난 2달 동안의 연락 중에 상대방 인프피녀가 호감 표현으로 보일 만한 표현을 많이 하긴 했지만… 지금 동굴에서 지내고 있어서 원점으로 돌아온 것 같은 기분이에요.', '저는 매순간 진지하지만 가볍지 못해서, 제 감정을 조절하지 못했고요. 너무 진지하기에 상대방 인프피녀에게 부담을 주는 건 아닐까 하는 생각도 들었어요.', '학교에서 만나자고 했으니 한 번은 만날 수 있다면 만나보겠지만, 그 이상으로 지속할 수 있을지 모르겠네요.', '상대방 인프피녀가 제게 자신의 속내를 털어놓는다는 것이 기쁘기도 했지만, 지금은 제가 제 속내를 말해도 상대방 인프피녀가 듣지 않는 것 같아서 좀 ‘뭐지?’ 싶더라고요.', '이젠… 제 머리와 마음만 타협하면 끝낼 수 있을 것 같아요.']"
ENFJ,"['저도 제가 의미부여하는 것 같긴 한데ㅋㅋㅋ', '참고로 저는 엔프제 여자이고 친구는 인프피 남 입니다.', '', '한동안 매일매일 안부묻고 카톡하던 친구인데(썸x, 연애감정x)', '또 한동안은 서로 거~~의 연락을 안하고 살았어요', '단톡방에서는 그래도 간간히 인사는 했구요ㅎㅎㅎ', '', '제가 생일이 20일 언저리 였는데', '어제 저녁에 뜬금없이 생일선물이라고', '깊티 보내주더라구요? 반갑기도 하고', '오랫만인지라 서로 카톡으로 주절주절 잘했는데', '', '제가 ""이런거 안줘도 괜찮아~ 축하만 해줘도 돼~""', '이랬는데 그 친구가 ""아이 우리00이는 그래도 줘야지~"" 이러는데', '조금 설레고 좋더라구요ㅎㅎㅎ', '', '', '왜 연락 뜸했냐고 물으니까 일이 너무 바빴다고 새벽 5,6시 출근에', '저녁 11시 12시 퇴근했다고 하더라구용.. 근데 뭐.. 그전에도', '연락은 자주 뜸해서 아무렇지 않았는데', '간만에 연락오니 왜이리 반가울까요ㅋㅋㅋㅋ', '저멘트도 넘 귀엽고... 저 설레해도 되나요ㅋㅋㅋㅋ']"
ESTP,"['총 세번 만낫고 그중 세번째는 단둘이서 만낫어요', '두번째 만낫을때 얘기하다가', '그럼 지금은 누구랑 연애할 생각이 없겟네~라고 해서', '그동안 내가 연애를 너무 쉬지 않고 많이해서 지금 당분간은 할 생각이 없다라고 말햇는데', '', '세번째 봣을때 좀 호감이 많이 가더라구요', '그래서 사귀고 싶은 마음이 생겻는데', '이번주에 만날때 제가 먼저 사귀자고 하면 받을까요?', '', '먼저 제가 선을 그은것 같아서 남자쪽에서 사귀자는 말은 안나올것 같아여 ㅋㅋ']"
ENFP,['펑']
INFP,"['INF은 내향적이며 생각이 많고 감성적이잖아요.', '20대 후반으로써 제 성격을 잘 생각해보면 누군가에게 상처를 받을 때 오히려 강점이 발현이 나온다고 생각합니다.', '상처를 받으면 혼자서 곰곰히 생각하고 그게 나중에 창의력이나 생각깊이도 이어지는거죠', 'INF분들 힘들겠지만 상처를 많이 받이 받으세요 그리고 그걸 통해 깊이 생각하고 글이나 영상으로 표현해보세요', '그럼 다른 사람들이 생각하지 못 한 생각을 할 수 있습니다.', '참고로 철학자, 심리학자분들 중에 INF유형이 있습니다!!! 상처가 오히려 우리의 강점이 될 수 있습니다!!!']"
INFP,"['제가 얼마전에 사업에 대해서 얘기하니, 어느분께서', '', '비지니스를 인문학하는거냐고...', '', '이런말을 들었어요. 그런데 저는 아무리 생각해도 비지니스보다 인문학을 더 선호하는 것 같아요.^^;;', '', '', '그런데 이건 제 인프피 성향이 크게 작용할 것 같다는 생각이 들어서요.', '', '혹시 공감되시는 분들 계신가요?']"
INFJ,"['그래도 참아야죠…', '현실을 좀 직시하고.', '연락이 끊어진 상대 INFP가 어떤 마음을 갖고 있는지, 어떤 상황에 처했는지, 무엇 때문에 힘든 건지 알 길이 없지만, 참고 기다린 결과가 어떻든 받아들여야겠죠.', '이전과 같은 상황을 기대하는 건 금물.', '제게 필요한 건 인내와 경험하는 것.']"
ISTJ,['펑']
INFP,"['잘못되고 오해한 부분에 대해서 적절하게 지적해준 것에 심각하게 빠져드는 제 자신이 싫어지는 순간이네요. 멘탈이 이렇게 약해서야... 사소한 것 하나하나를 심각하게 생각해버리면 누가 저한테 조언을 해줄 수 있겠어요.', '정당한 비판이라는 것을 알면서도 제 자신에 대한 공격이라고 느끼는 심리가 깔려 있어요.', ""심각하게 잘못한 게 아니라 가벼운 지적이었기 때문에 '아, 다음부터는 조심해야겠다.' 정도로 생각하고 넘어가면 될 일인데."", '', '타인의 비판과 조언을 건강하게 소화하는 방법을 익히지 못한 느낌이에요.', '쓸데없이 그 문제에 빠져들게 되고 무거워지는 마음을 어떻게하면 좋을까요?', '']"
INFJ,"['몇년 알고지낸 아는사람(이성)에게 사랑한다고', '말할수있나요? 친하다는 가정하에요']"
ENFP,"['퇴근할 때 회사 쪽으로 택시 잡아줬어요 편하게 집 가라구..!', '부담이거나 그러진 않았겠지요 ..!!', '고맙다고만 하고 좋은 티를 잘 안내길래 ,,', '속을 잘 모르겠는 ,, 🥺']"
INFP,['.']
ENFP,"['기본적으로 슬프면 눈물이 나는건 당연한데', '화나도 눈물나고 ㅂㄷㅂㄷ > 저게!!!!! 으아아아ㅏㅏ 엉엉 ㅠㅠ', '막 서운한 감정이 들어도 눈물이 와라라라락 > 엇.... 너무햇...... 또르르 또르르 ㅠㅠ', '나름 쎈켄데 눈물샘은 세상 연약한지 왜이렇게 눈물이 많은지 미치것어요!!!!!', '그래서 울기싫어서 눈물나는 상황을 입밖에 안내고 참고 참는데 생각만해도', '엇 또또 눈물샘 말랑거린다....ㅠㅠ', '다른 엔프피 분들도 이러시나요??']"
ISTJ,"['좋아하는 사람 생기면 진짜 하루종일 그사람 생각만 하시나용?', '그사람 생각하면 무슨 생각을 하시나요?? 🤔 궁금합니당']"
ENFP,['\U0001f979']
ENFP,"['제곧내 !', '질문 주세요 히히히', '', '(사실 질문 받는 글 올리고 싶다는 생각은 지금까지 한 7번? 들었는데', '넘 주기가 짧나해서 이제야 올립니다 호)']"
INFJ,"['물론.. 케바케이긴 하겠지만..', '보통 인프피분들이 상대방을 먼저 좋아하게 되었을때, 그 상대에 대한 마음이 길게 가는 편이신지 궁금해요.', '', '그리고 혹시 상대방을 좋아하면서 상대방은 딱히 아무것도 하지 않았는데 스스로 상대와 이어지는게 안될거라고', '선을 그어버리는?... 경향이 있으신지 궁금합니다\U0001fae0']"
