mbti,text
INFP,인프피 엔프피분들 회사휴게실에서 쉴때
ENFP,극 인프피가 쉴때 연락.
INFJ,엔프피 여친
ENFJ,인프피 질투
INFJ,인스타 스토리 좋아요 누르는 거
ISFP,펑
ISFJ,인프피 여성한테 제가 먼저
INTP,펑
ENFJ,인프피분들 저 도움좀주세요ㅠㅠ(펑)
INFP,"['사실 연애, 사랑에 대해 크게 관심도 없고 혼자만의 시간도 사랑하던 저였기에 누군가와의 사랑에 대해 깊게 생각한 적이 없었어요. 하지만 올 해 들어 유독 사랑을 간절히 바라고 있고, 누군가의 관심 애정을 갈구하는 듯한? 행동을 하고 있었네요.. 23년 초에 조금 구석진 촌으로 이사를 와서(반강제적) 지내고 있는데 문화생활도, 친구들도.. 전부 멀어져버렸네요. 혼자만의 시간도 잘 없구요..ㅎㅎ 우울증이 걸린 건 아닐까 생각도 드네요.. 급격하게 감소하는 체중, 너무 많은 생각들.. 좋아하는 사람에 대한 집착..(마음으로는 집착하지만 절대 상대방 불편하게 티내진 않습니다 ㅎㅎ)', '저를 정신 번쩍 차리게 하는 무언가가 있으면 좋겠어요. 과거를 그리워 한 적이 잘 없는데 유난히도 요즘은 행복했던 과거들만 생각이 나네요.']"
ENFP,['우리 엔프피들 금사식 많을까요?']
ENFP,"['저는 enfp 남자이지만 앞에 나가서 춤추라고 하면 긴장도 되고 추기 싫으면서도 추고 싶기도 하거든요', '', '예전에는 학교 축제 열면 아이돌 춤도 추고 친한 애들끼리 있으면 서로 좋아하는 남자 아이돌 있으면', '따라해서 춤추고 그랬습니다', '', '앞에 나가 춤을 보여주면 뭔가 희열감,만족감,뿌듯함을 느끼곤 했죠', '', '그런데 이젠 29 살이고 누가 앞에 나가 추라고 하면 겉으론 엄청 뻘쭘하기도 하고 추기 싫은 느낌이 들면서도..', '', '속으로는 ""과연 아이돌 되면 어떤 느낌일까.. 춤 잘 추고 노래 잘 불러서 커버 영상 올리면 멋있겠다""라는 상상을 합니다', '', '쉽게 말하자면 겉으로 보여주기 보단 속으로 많은 생각한다고 할까요', '', '다른 enfp 분 들께선 회식자리나 길거리에서 춤추라고 하면 추실 수 있으신가요? ㅋㅋㅋ', '', '저 같은 enfp분도 계실 듯 ㅋㅋ', '', '', '']"
ENFJ,"['만나자고 기분전환 시켜주겠다고 하면 엔프제인 저라면 고마울거같고 좋을거같은데', '내향적인 편인 인프피는 불편할까요...?', '', '집안에 일이 있는건 알았는데 워낙 티를 안내고 씩씩한 친구라 전혀 몰랐는데 어머님이 아팠던거같더라구요', '심적으로 힘들텐데 도움 되고 싶고 그런데,', '', '', '내향적인 분들은 오히려 연락 안하는게 나을까요?', '(그래도 평소에 저보다 더 약속은 많은편이라', '엄청 내향적인 사람은 아닌거같아요)']"
ISTP,"['소설 읽는데 되게 와닿네요...', '', '저도 20대 초반에 연애하면서 상대방한테 이런 말 들은 적 있거든요..', '사실은 상대가 그만큼 날 사랑한다기보다는 그 사람이 원하는대로 조종하려는 욕심이 드러나는 순간인데...', '', '암튼 소설 읽으면서 제 20대 때 연애 생각도 나고, 그러면서 성장하는구나~ 싶어서', '카페에 연애관련 고민들 올리시는 분들도 한 번쯤 읽어보면 좋을 듯 해요', '', '']"
ENFP,"['ㅋㅋㅋㅋㅋㅋ 오늘 대화하다가', '제 첫인상이', '', '강해보이고, 목표 지향적 같이 보인다는데요', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무슨 뜻이죠…?', '', '제가 나쁜 뜻이냐고 물어봤는데', '이목구비가 뚜렷해서 그렇다던데요 ㅋㅋㅋ 뭔 말이죠..??']"
ISFP,"['사내 좋아하는 엔프피분이 저한테 여자친구 있냐고 물어보는 질문과 더불어 우리 둘이 만나는 소문이 있다는 사실 알아요?? 라고 단둘이 있을때 이야기 했는데 호감이 있는 걸까요??', '저는 호감이 그 분께 있는 상황입니다']"
ISTP,"['활발하고 텐션 높은 사람보다', '차분하고 조용조용한 여자분을 선호하나요?!', '', '소개팅한 분이 enfp나 esfp가 나온다하셨눈데', '저는 좀 활발한 편이거든요', '물론 소개팅이라 그렇게까지 활발하진 않았지만', '평소에는 텐션도 높고 잘 까부는 성격이라했어요ㅠㅋㅋ', '', '소개팅끝나구 연락은 이어갔는데', '만나자는 말은 없었구', '그렇게 한 이틀?연락 주고받다가 읽씹으로 끊겼어용', '', '어제 이후로 연락 끊겼는데', '오늘 애프터하면 가망 없나요 ㅠㅋㅋㅋ']"
INFP,"['인프피 남자친구와 연애 중인데', '이제껏 해왔던 연애랑은 좀 달라서요 ㅋㅋ', '남친은 저보다 눈물이 많고 감성적이기도 하구요ㅋㅋ', '장난으로 던진 말에 상처 받기도하는 남친 모습 보면서', '저도 말할 때 조심하려고 노력하고 있어요.', '', '그러다보니 남자와 여자가 아니라', '동성?? 또는 무생물 보듯이 찬찬히 관찰하면서', '애정을 쌓아가고 있어요.', '', '그러다 문득 제가 잘 연애를 하고있는 건가 싶기도 해요.', '이렇게 상대방의 감성을 보듬어 주기만하는 게', '남자 입장에서는 여자친구를 당연시 여기거나', '좀 덜 매력적인 것처럼 보이지 않을까? 싶기도 하구요', '밀당 이런 거 없이 절대적으로 지지해주는 게', '과연 우리 관계에 있어서 좋은걸까? 예전 연애들을 떠올리면서 조금 우스운 생각도 들어요.', '', '그러다 아차차 인프피지! 생각이 들면', '보통의 남자들과 다른 존재라고 생각해야겠구나 싶더라구요.', '', '제가 잘 하고 있는걸까요? 인프피 남자분을 의견이 궁금해요.']"
ENTJ,"['참고로 저 엔프피가 연애경험도 많고 사회에서 나름 산전수전?? 도 겪은 편이긴 한데요..', '본인 입으로도 뭐 그닥 상대한테 기대가 없다는 둥 상처가 많다는 둥 그러긴 해요', '근데 요즘 좀 자학? 밉살? 스런 말을 좀 하네여', '나도 너 없어도 잘살거니까 너도 나없어도 잘살라는 둥..', '그러면서 그래도 좋아해주면 좋겠다는 둥...', '뭐 어쩌라는건지 모르겠어요', '뜬금없이 저러니까 이해가 안가요', '가을타는건지..', '뭐 가을에서 겨울쯤엔 한번씩 저러긴 하는데요.', '신경쓰여서 요즘 기분이 좀 그렇더라구요 😮\u200d💨😮\u200d💨', '맥락없이 왜저럴까요', '맨날 불안할 일밖에 없나봐요..', '']"
ENFP,"['10개월 알고 지냈고 한때 썸타다가 타이밍이 안맞아 칭구로 지내고 있는 인프피남이 있어요!', '사실 전 아직 마음이 남았어요.... 인프피남 사정으로 흐지부지된거라ㅠ', '', '사람이 여럿 모여있으면 자꾸 저한테만 틱틱거리고 다른 사람들한테는 웃으며 잘 대해줘요.', '그렇다고 저랑 둘이 안보거나 이것도 아니고', '단둘이 저녁도 종종 먹고 갠톡도 (제가 먼저 9할하지만...)잘하고 통화도 가끔합니다.', '', '그리고 둘이 있을 땐 잘 챙겨주고 친절해요... 근데 사람들 모여있는 곳에서만 틱틱거려요.', '다 있을 땐 뭘봐!뭐~ 이러면서.. 잠깐 둘이 있는 상황이 오면 조용히 오늘 고생했다~ 이러거나', '제 컵에 물이 비어있으면 조용히 따라주고...', '제가 인프피 머리를 정리해주거나 열나는거 같다며 이마 짚어도 가만히 있어요..', '', '하루는 여러명이 보고 나서 한 오빠가 따로 ""너 인프피랑 뭔일 있어? 걔가 너한테 삐진거 같은데? 바로 옆에 앉아 있는데도 널보며 이야길 안해~ 근데 신기한건 막상 또 둘이 같이 뭘 자꾸해... 너네 뭐야?""', '이렇게 묻더라구요...', '', '이렇게 남들도 느끼게 저한테 틱틱대는 인프피 남의 심리가 너무 궁금해요ㅠㅠ']"
ENTJ,"['1. 자신이 사랑 준 만큼 받지 못하면 우울해진다', '2. 세상 누구도 연인을 대체할수 없다 내 연인은 그 어떤 상황이어도 내편이어야 한다는 생각이 있다', '3. 연애 따로 나혼자 충전하는 시간 따로가 아니라 충전할려면 무조건 연인을 만나야 한다', '4. 내가 사랑하는 사람보다 이 세상에 중요한건 없다 돈도 그 무엇도', '5. 내가 사랑하는 사람과의 좋은 관계를 위해서라면 기꺼이 양보하고 희생한다.', '6. 사랑받지 못하는 상황이 너무나 비참하고 견디기 힘들다', '7. 가족한테 못받은 사랑에 엄청난 집착과 우울증세를 보이며 연애에서만큼은 무조건적인 사랑을 받고 싶어한다', '', '', '']"
INFJ,"['썸남은 인프피 저는 인프제입니다', '', '3주 정도 썸탔고 두번 데이트 했습니다 첫주에 두번 데이트 할때 분위기 좋았고', '', '다만', '인프피가 본인이 정한 약속 장소와 시간인데도 일이바빴다며 약속한 시간에 회사에서 출발한다(항상 20-50분 늦었음)', '해서 십분정도 일찍 도착하는 제가 너무너무 일방적으로 기다리는게 맘에 걸렸습니다...제가 시간이 남아도는 것도 아니고(완전 계획형)', '', '그래도 막상 만나면 되게 다정하고 가치관도 잘맞는거 같아서 연락하고 지냈습니다. 인프피 되게 소심인줄 알았는데 예쁘다 귀엽다 몸매 좋다 틈만 나면 칭찬해주고 표현도 잘해주었습니다... 나중엔 인프제 안고 쉬는날 뒹굴거리고 싶다,,,이런 표현도 하더라구요 물론 말만이요(손도 안잡음 삼주간)', '', '', '첫주에 두번 만나고 둘째주에 당일 인프피 썸남이 보고싶다고 저희 동네에 온다길래 넘 갑작스러워서 고민하다가 오케이 하고 저도 준비를 하려하는데,, 약속시간 한시간전에?', '인프피가 자기 야근할거 같다고 부장이 부르네 어쩌네 하면서 다음에 프제가 좋아하는 닭꼬치 사줄게 가고싶다던 다음주쯤 거기 가자.. 이러더라구요 . 또 약속시간 다되가서 취소를 하니.. 살짝 기분은 좋지 않았지만 일이니까 뭐 오케이 담에 보자 했습니다(사실 왜 이번주 많이 남았는데 왜 다음주인지 이해안감)', '', '그러다 이제 부장 면담 올라간다는 인프피 말을 제가 한번 읽십했고 면담 끝나고 인프피가 자기 팀장님이 술마시자 한다.. 톡보내놨더라구요', '', '일이니까 이해는 되는데 저랑은 약속 파토되고 ㅠ 술마신다하니까 속상해서 두시간뒤쯤 ~ 그래 조심히 들어가 수고했다고 보냈습니다.. 평소 삼십분~두시간 전화하다 자는데 그날은 이제 집들어왔다 잘거다 하더니 전화를 안하더군요 인프피가..', '', '그러고 그다음날 아침엔 출근 먼저하며 선톡 날리던 인프피가 처음 선톡을 안했습니다.. 제가 늦게 출근하면서 선톡 날렸고.. 아침엔 평소처럼 대화 잘되다가 오후 12시쯤 제가 톡과 사진을 보내고 계속 안읽더라구요..', '', '그러고 여섯시간뒤에 오늘 바빴다 점심도 못먹었다 점심엔 뭐 피부과 진료가고 진상들 상대하느라 지금 연락한다 이러고 오더라구요', '', '평생 썸타면서 두세시간도 아니고.. 아점부터 연락 두절되서 저녁에 연락받은게 처음이어선가.. 그냥 마음이 없는거 같다고 급 생각이 들었어요', '', '인프제 : 왜이렇게 연락이 없었어~ 오늘 바빴어~?', '인프피 : 미안해 아직도 야근중이야(우는이모티콘)', '인프제 : 나는 그래~ 연락하기 싫으면 그냥 서로 안하는게 맞는거 같아😀', '인프피 : 갑자기..? 나는 그게 아니고 월말이라 연락을 못한거야 자가 소비 올리느라.. 미안해 프제야..', '(한참뒤) 집가려고 택시탔다..', '인프제: 웅!! 좋은사람만나~~🙂', '', '이성적으로 제가 칼치기 한이유', '1. 맨날 약속시간 늦음', '2. 미리 말하고 양해를 안구하고 일터진 직후에 뒤늦게 핑계처럼 말함', '3. 가끔 연락 두절 됨', '4. 데이트 비용 인프제가 다냄', '저랑 데이트하다 카드 잃어버렸다하고 재발급 일주일 넘게 안받음(말로는 데이트후 계좌이체 한다 하면서 제가 받기도 그러잖아요...ㅋㅋㅋ? 그냥 데이트 비용 제가 다냄 카드 잃어버렸다한 순간부터 계속 카드사 전화했냐고 물어봤는데.. 바빠서 전화할시간 없다함^^...)', '', '', '', '이렇게 마지막은 인프피가 읽십하고 연락 끊겼구요.. 처음엔 저는 열이 받다가 나중엔 가끔 인프피가 생각이 나더니.. 지금 5일차인데.. 갑자기 미련생기면서 보고싶어욬ㅋㅋㅋㅋ저도 제가 왜이렇게 이랬다 저랬단지 모르겠는데 ㅠㅠㅠㅜ', '', '좋은사람만나라 해놓고 ㅋㅋㅋ다시 연락하는것도 웃기겠죠...? 인프피 분들은 먼저 썸녀가 칼치기 해놓고 며칠뒤 연락오면 받아 주시나요??', '', '아니 이경우는 그냥 서로 안만나는게 맞나요??.ㅋㅋㅋㅋ 바쁜 상황때문에 헤어진건지 연락패턴 안맞아서 헤어진건지도 구분안가네요..']"
ENFJ,"['초반에 저에게 호감을 표시하던 인프피 남자가 있었는데', '그때 저는 호감이 없었어서 그냥 친구처럼 편하게 지내다가 최근에 호감이 생겼습니다..!', '근데 이 친구가', '이틀동안 카톡을 안읽씹', '하고 있어요', '', '평소에는 늘 선톡에 먼저 전화도 왔었는데 어느날 자기만 연락하는거 같다고 왜 너는 안하냐고 그런 후부터', '제가 늘 먼저하는 패턴으로 바뀌었어요..!', '본인은 원래 카톡을 잘 안보는 성향이라 전화해주는게 좋다고 말해주긴 했는데 이틀이라 심리가 궁금하네용...', '', '그래도 혼자만의 시간이 필요한 것일 수 있으니! 오히려 썸붕날까봐 기다려주고 있는데', '스스로 나오고 싶을 때까지 기다려주는게 맞을까요?', '', '[ 연락이 줄어든 이유에 대해 나름 추측해보면 ]', '1. 예전에 좋아하는 사람이 있다고 고민상담을 했던 적이 있는데 얼마전에 그 사람과 인프피와 단체모임을 가졌음(지금은 그 사람을 좋아하지 않는 상태)', '그 자리에서 그 사람이 저에게 가벼운 스킨십을 하며 하하호호 웃었었는데 이것 때문에 혼자 마음을 접음', '', '2. 자기는 본인만을 바라보는 사람이 좋은데 나는 연애해도 남들까지 다 챙길 것 같다 라는 말을 한 적이 있음 그래서 혼자 생각하다가 마음을 접음']"
INFP,"['', '', '안녕하세요!', '남자친구가 isfj인데 안정감도 주고 저한테 잘해주는데도', '불구하고 제가 불건강한 인프피라 그런가', '자꾸 망상을 하게 됩니다..', '연락이 조금 늦어지면 여자만나는 것 같고,', '그런 상상들이 저를 괴롭혀서 관계를 악화 시키는데요', '이런생각이 저를 잡아먹는 것을 제스스로 알고 있습니다', '이럴때 생각을 긍정적으로 돌리는 방법이', '무엇이 있을까요?', '']"
