mbti,text
ISTJ,인티제 남자 문의
ENTJ,엔티제 너무 착한 것 같아요
INTJ,"인티제 분덜,,, 직장상사랑 잘 지내시나요?"
ENTP,엔티제남이 친구하자는건?
INTJ,INTJ님들 예능 프로 보세요?
ISTP,잠수 중이던 엔티제
INTJ,무엇이든 물어보세요
INTJ,이별은 극복하는 법이 궁금해
ENTJ,엔티제 철벽
ENFP,인티제 톡 이어나가려고안하는거면
ISTJ,인티제 남자는 뭐에 꽂히나요
ISTJ,인티제 호감 문의(펑)
ENTJ,엔티제분들 연락패턴이 어떻게 되시나요?
ENTP,엔티제남이 친구하자는건?
INTJ,INTJ님들 예능 프로 보세요?
ISTP,잠수 중이던 엔티제
INTJ,무엇이든 물어보세요
INTJ,이별은 극복하는 법이 궁금해
ENTJ,엔티제 철벽
ENFP,인티제 톡 이어나가려고안하는거면
ISTJ,인티제 남자는 뭐에 꽂히나요
ISTJ,인티제 호감 문의(펑)
ENTJ,엔티제분들 연락패턴이 어떻게 되시나요?
ISTP,이게 서로 좋아하는거 같나요? ENTJ
ENTJ,ENTJ 분들 뭘해도 힘들고 슬픈 시기는 어떻게 보내야할까요..
ISFP,entj이신분들
INFJ,ENTJ 남자친구 마음을 모르겠어요!!!ㅠㅡㅜ
ISTJ,인티제/잇티제 남 질문이요 (펑)
ISTP,엔티제 남자 궁금해요
ISTP,극효율/주7 일하는 ENTJ끼리.. 이게 무슨 만남 일까요
INFP,인티제분의 호감을 갖고 싶은데 팁좀요
INTP,호감 표현일까요 친절일까요
INTJ,INTJ는 다가가기 어렵나요?
ISFP,이 엔티제남자는 완전 잊었을까요(글펑)
ENTJ,엔티제분들 퇴근 후 루틴 어떻게 되어요? 새로운 목표가 필요해요 요즘 ㅜ
INTJ,사이비 종교에 빠지기 쉬운사람.가스라이팅도
ESTJ,펑
ESTJ,펑
INFJ,Intj 남사친 호감여부(펑)
ESTJ,entj랑 연애하고싶어요
INTJ,사춘기도 아니고 방황은 대체 언제 끝나는 걸까요?
ENTJ,저같은 엔티제 있으신가요
ENTJ,요즘 기분이 좋아 다시한 검사입니다.
ESTJ,내일 구썸남? ENTJ 만나요
INTJ,"Mbti와 궁합, 그리고 불완전함."
ENTJ,ENTJ 분들 가끔 스트레스 받으면 무계획으로 보내는 날 있으신가요?
INTJ,카페에 활동하시는 분들중에 ENTJ 5w6이신분을 아직 못봤네요.
ENTJ,결혼해서 따로 사는거 어떻게 생각하세요?
INFP,INTJ 분들 관심있는사람의 카톡프로필 자주 확인하시는 편인가요?
ENTJ,영철 entj 라 그래서
ENTJ,ENTJ 고민
INFJ,엔티제랑 곧 1년입니다!
INFP,INTJ 헌정 자체제작 바탕화면
ENTJ,엔티제분들은 찐 손절은 잘 안하시나요
INTJ,INTJ 인생책
ENTJ,여기 엔티제 몇분계신가요?
INTJ,선택할 수 없을 때도 있다.
ENTJ,엔티제 꼬시는법
ENFP,엔티제에게 칼답이란??
ISTJ,엔티제 연락
INTP,제가 이제 어떻게 해야 할까요
ISFJ,결정장애 entj 있으신가요?
INTJ,INTJ 5W6 무엇이든 물어보세요.
ISFJ,엔티제랑 친해지는 법 궁금합니다!
ENTJ,엔티제입니다 질문받아여
ENTJ,저처럼 외로움을 느끼고 있는 ENTJ분들 계실까요?
INFJ,entj는 한가지 주제로 계속 대화하는 거 안 좋아하나요?
INTJ,인티제 여자 무물 받아요!
ENFP,인티제 분들 외모이상형 궁금해요
ESTP,인티제 분들 이런 경우에 후폭풍이 오기도 하나요?
INTJ,인티제 분들 다들 어캐 생각하시나요
INTJ,인티제 분들 기본적으로 부지런 하신가요?
ENTJ,INTJ 여성에게 조심해야할 게 있다면 뭐가 있을까요?
INFP,엔티제분들.. (ENTJ)
INTJ,도전과 신념이 정말 중요한가봐요
INTJ,INTJ-INTJ 커플 연락 문제
ESTP,인티제 남자는 고백하는거
INTJ,같은 인티제 지만 어렵네요 ㅋㅋㅋ
INTJ,엔티제 잔소리
ISFJ,"엠헬에 비교적 인티제, 인팁 여자가 많은것 같아요."
INTJ,"entj 여자.. istj, intp 랑 뭔가 있는거 같아요"
ENTJ,여자 엔티제 질문받습니당
INTJ,인티제분들! 해당항목 체크 부탁드려요~
INTJ,intj분들 보통 밖에서 무슨유형으로 보인다하세요?
ENTJ,ENTJ/INTJ 분들 이런 상황에 어떠세요?
ENFP,인티제랑 잘 될 가능성 있을까요?
ENTJ,잘 맞던 ISTP 오래 만나다가
INTJ,인티제 분들 인간관계에 있어서 외로움이 전혀 없지 않으세요?
ENFP,😶... 내 INTJ
ENTJ,차원이 다른 ENTJ의 '효율성과 생산성'의 근원에 대해 써봤습니다.
ENTJ,헤어지면 차단한다더니 안하는 엔티제
ISFP,엔티제분들 상대방이 말 수 별로 없는편이면 어떠세요?
INTP,키스 했는데 취해서 기억이 없다네요
INFP,엔티제 여성분들 궁금합니다.
ENTP,제 INTJ... 억장이 무너집니다 정말...
ISTP,"intj 남자친구, 뭔가 마지막 마음의 문 하나가"
ISTP,Intj 분들 짝사랑 상대방이 나에게 관심없어보일때 짝사랑포기하시나요??
ESTP,인티제분들 이제 돌직구 표현 할때가 됐나요..?(조언좀!!)
ESTP,intj남자의 호감?
ENTJ,인티제 남자분 계시나요?
ISFJ,intj분들 도와주세요
INTJ,제가 인티제가 맞는지 가끔 의심됩니다.
ENTP,동굴로 들어간 제 INTJ...
ENTJ,"엔티제(ENTJ)님들, 찐사랑 느껴보셨나요?"
ENFP,결국 엔티제랑 썸붕났어요ㅠㅠ
ENTP,entj와 소개팅
ISFP,엔티제분들 잇프피 어떻게 생각하세요?
ESTP,인티제분들 이제 돌직구 표현 할때가 됐나요..?(조언좀!!)
ESTP,intj남자의 호감?
ENTJ,인티제 남자분 계시나요?
ISFJ,intj분들 도와주세요
INTJ,제가 인티제가 맞는지 가끔 의심됩니다.
ENTP,동굴로 들어간 제 INTJ...
ENTJ,"엔티제(ENTJ)님들, 찐사랑 느껴보셨나요?"
ENFP,결국 엔티제랑 썸붕났어요ㅠㅠ
ENTP,entj와 소개팅
ISFP,엔티제분들 잇프피 어떻게 생각하세요?
INFP,인티제 남자친구 행동변화
INFP,ENTJ여자분이 다가옵니다
INTP,연락을 할까요 말까요
ENTJ,entj-t 여자 무물받습니다!
ENTJ,잇프제 인프제 여성분들도 그러시나요?
ENFP,내 인티제야🫣
ESTP,인티제분들 챙김 받는거 좋아하시나요?
ISFJ,Intj 인티제 재회 가능성?
INFP,인티제의 돌직구 플러팅
ESTP,인티제남 동굴…
INFP,Intj 답장 스타일이요..!
ENFP,엔티제에게 위로?
INTP,INTJ가 귀엽다고 말하는 건
ESTP,인티제남친 찐사까진 아닌걸까요?
ISTJ,아닌 거 같으면 도망가라는 말?
INFJ,엔티제 선호하는 연락 스타일
ENTJ,ENTJ-A 무물이용 👩
INTJ,밥먹으려고 사는 것 같아요
ENFP,인티제에게 극찬 들었습니다
INTJ,남자분들 이게 무슨 뜻인가요??
INFJ,엔티제남자친구의 사소한 거짓말들..어떻게 해야할까요?
ESFP,엔티제의 대화방식은 보통 이런가요?
INFP,남자친구 심리
INTP,찐 내향형이 친구사귀는 방법이 외향형들에게 간택당하기라는 말 어떻게 생각하시나요?
INTP,간섭많이 하시는 부모님과 사시는 분 계신가요?
INFP,인티제 남자분들!
ISTJ,인티제/엔티제 선디엠
ESTP,인티제분들 원래 연애하면 이렇게 변하나요?
ENTJ,entj 무물보
ESFP,엔티제 만남약속
ENFJ,엔티제분들 호감가는 이성 생기면
ISTJ,엔티제 인티제 멘탈
ENFP,"intj 전남친이 대체 무슨 생각인지 모르겠어요 (긴글, 펑예)"
ENFP,내 INTJ에게🤍
ENFJ,엔티제분들 원래 이렇게 친절한가요!
ISTJ,애인 카톡 프사랑 투데이가 사라졌어요
ENTJ,Entj(본인) & entp 장거리 커플 무물합니당
ENTJ,잠이안오네요... 엔티제 잇프제 커플 궁금하신거 물어봐주세요~ ㅎㅎㅎ ( 30대 중후 입니다.... )
INTJ,전 인티젠데
ESTP,entj 원래 이런가요? (고민상담) - 펑예정
ISTJ,제 짝남이 entj인데 이거 entj플러팅인가요?
INFP,인티제 유죄... (펑예)
ISFP,Intj 연락 안 할 줄 알았는데 … 왜 했을까요
ENTJ,엔티제 무물받아요
ENFJ,엔티제 심리
INFJ,인티제랑 헤어졌습니다
ENFP,인티제 궁금해요
ESTP,인티제 남친의 미련철철 이별
INTJ,인티제 플러팅
ENTP,ENTJ가 직접 말하는 연애관 듣고 있는데
ESTP,intj한테 놀자했는데
ESTJ,INTJ 궁금한 것 있습니다.(받은 거 돌려주기)
INTJ,남친에게 권태기라고 얘기 꺼냈는데
ENFP,Intj분들 도와주세요..!! (펑)
ISTP,엔티제의 결혼확신
ESTP,인티제 남친이 만나자고를 안해요…
INFP,Intj 짝꿍에 관한 기록 (자랑주의)
ENTJ,100% 엔티제 여자 무물보! 장르 다 받아요~
ISTJ,entj한테 다가가는법
INFJ,혼자서 너무 잘 지내는 intj
ENTJ,entj 엔티제 육아 안맞는분들 계신가요?
ISFP,INTJ 와 싸우고 화해후
ENTJ,ENTJ 분들 일 안할때 어떤 취미 하세요??
INFJ,entj 친구가 제 취향 무시하는 말을 했는데
INTJ,인티제분들 만나본 애인의 MBTI
ESFJ,ENTJ 여성 직진 해도 되나요?
ENTJ,종강한 20대 엔티제 무물
ISFP,인티제 물건을 빌렸는데 망가트렸어요
INFJ,이별 후 연락 (상대방은 ENTJ 입니다 )
INTJ,여자 INTJ이신분들 계세요?
ENTJ,심심해서 해보는 엔티제의 무물~
INFP,헤어지면 끝이겠죠?
ESTP,인(잇)티제 남친의 눈물...제가 어떻게 해야할까요?
INTJ,어떻게 하면 식사를 효율적으로 할 수 있을까요?
ENFP,엔티제도 일이 우선이면 연인관계부터 놓으려나요 (장문주의)(카톡캡쳐0)
ENFJ,인티제는 SNS에 티 내나요?
ESTP,엔티제분들 이성으로서 좋아하는 MBTI 있나요>?
ISFJ,INTJ는 어떨때 사랑받고있는걸 느끼나요?
ENFP,내 인티제야...😶‍🌫️
ENTJ,심심해서 해보는 엔티제의 무물~
INFP,헤어지면 끝이겠죠?
ESTP,인(잇)티제 남친의 눈물...제가 어떻게 해야할까요?
INTJ,어떻게 하면 식사를 효율적으로 할 수 있을까요?
ENFP,엔티제도 일이 우선이면 연인관계부터 놓으려나요 (장문주의)(카톡캡쳐0)
ENFJ,인티제는 SNS에 티 내나요?
ESTP,엔티제분들 이성으로서 좋아하는 MBTI 있나요>?
ISFJ,INTJ는 어떨때 사랑받고있는걸 느끼나요?
ENFP,내 인티제야...😶‍🌫️
ESTP,"['소개팅으로 알게된 사이고 토요일에 첫만남을 가졌습니다.', '원랜 둘 다1시에 만나서 4~5쯤 헤어질 생각을 하구있었는데 얘기도 잘 통하고 재미있어서 10시까지 같이있었어요', '잠실에서 만났는데 롯데타워몰 구경하고 석촌호수 걷고 ㅋㅋㅋㅋ', '중간중간 플러팅도 서로 엄청했어요', '저같은 경우는 너무멋지다 잘생겼다, 센스있다 이렇게 ㅋㅋㅋ', '상대방분도 저한테 예쁘다, 귀엽다 너무귀여워서 심장 터질거같다 이런멘트 해주시구요 ㅋㅋㅋㅋ', '또 어젠 제가 일정끝내고 귀가후에 자기전까지 3시간정도 통화도 했었구요', '서로 맘에드는건 워낙 잘 보이는데.. 저두 좋긴한데 뭐랄까 좀 불안한 맘이 없잖아 있는거같아요', '솔직히 안지 3일짼데 저도그렇고 상대도그렇고 넘 직진하는거 아닌가 싶어서..ㅋㅋㅋㅋ', '그냥 맘놓고 직진해도 될까요?? 금사빠 금사식은 아니겠죠?ㅠ']"
INTJ,"['여기서 인간관계는 친구, 가족처럼 사적인 관계를 말합니다.', '', ""이래저래 바쁜 일들에 정신없이 치여살다보면 감정을 느끼고, 표출하고, 돌아볼 여유가 없어지는 것 같아요. 그래서 친구도 가족도 감정에서 비롯된 태도로 임하는 게 아니라, 저도 모르게 합리성을 재가며 행동하게 되더라고요. 구체적으로 예를 들자면 이래요. 오랜만에 친구 블로그에 올라온 일기를 봤는데, 반가운 마음에 댓글을 다는 게 아니라, '오랜만이니까 댓글을 달아야 해.'라는 이성적인 판단에 댓글을 달게 돼요."", '어떤 댓글을 달아야 할까 고민할 때도 반가운 마음, 일기에 적힌 일화에 대한 내 감정에서 비롯되는 게 아니라, 어떤 댓글을 달아야 상대방이 좋아할까를 논리적으로 계산하면서 적게 돼요. 그 과정에서 제 감정은 거의 살펴보지 않아요. 예를 들어, 내가 정말 이 친구가 오랜만에 일기를 올렸다는 사실이 반가운지 안 반가운지는 돌아보지 않고, 어떻게 해야 반가워보이게 표현할 수 있을까를 고민하는 거죠. 심지어 반갑더라도 내가 반갑다는 감정이 들었다는 것을 알아차리지 못해요. 내 감정과는 상관없이 행동하게 되는 거죠.', '방금 딱 그랬어서 이질감을 느끼며 글을 쓰게 됐습니다.. 사실 제가 이런 거에 대해 크게 문제의식을 느끼진 않는데, 그냥 이러다가 어느날 사람이 너무 공허해지거나, 계산적이게 되거나 하진 않을까.. 막연히 우려되네요.', '', '다른 분들도 그러신지 궁금합니다.', '제가 아직 대학생이라 어리기 때문에 관계도 감정도 미숙해서 그런 것 같기도 한데.. 혹시 극복하신 분들은 어떤 계기로 극복하셨는지, 어떻게 했는지 궁금합니다.']"
INFP,"['회사 동료입니다. 상대는 남자분이신데 얼마전에', '저만 자격증을 못따서 회사에서 공부를 하고있었어요 인티제분께서 제 화면을 보고 안타깝다고 사내메신저로 따로 정리한 파일을 주시더라구요. 그때는 그런가보다 했는데 커피 마시러갈때도 제가 다른분이랑 얘기 나누고 있는데 안가냐고 가자고 하면서 남들 다 갈때 저랑 같이 가주시기도 하고ㅎㅎ', '지난주에 동료들끼리 회식이 있었습니다.', '집갈때 인티제분 포함해서 셋이 지하철을 타게됐는데 제가 그분한테 안경쓴거 잘 어울린다고 했어요ㅎㅎ', '그리고 먼저 가셨는데 개인톡으로 연락이 왔어요', '제 번호 모르시는데 회사 내에 직원 연락처 적혀있는거 보고 연락하셨더라구요ㅎㅎ', '', '내용은', '', 'intj : 잘 들어가고계싶니까?', 'ㅇㅇ님 고생했어요 주말 잘보내셔요', '저 : 아항!ㅜㅜ 택시탔어영', 'intj님도 잘 들어가시나요?', 'intj : 네네 잘 들어왔네요', '택시면 다행이네여 주말 잘보내세요~', '저 : 네 intj님도 주말 잘 보내세요~', 'intj : 예압', '', '이렇게 왔어요.', '저도 마음이 좀 있는 상태라 궁금합니다.', '그래서 안경 잘 어울린다는 말도 드렸어요ㅜㅜ']"
ISFJ,"['정말 너무 좋아하고 사랑하지만', '지금 처한 상황이 아무리 머리를 굴려봐도', '현실적으로 둘의 만남이 이루어 질 수 없는 상태라면..', '감정적인 마음은 유지한채 몇년이고 참았다가', '연애할 수 있는 여건이 되었을때', '다시 그 사람을 찾아갈 수 있을까요?', '그게 가능할수 있다고 생각되세요? 엔티제이님들!', '']"
ISFP,"['호감 가는 남자가 엔티제 인데 저한테 관심이 있는지 궁금해요!', '상대방이 저의 연애 여부를 묻고 연애를 안하고 있다 하니 저의 이상형에 대해 물어본 뒤 이상형을 얘기 해주니 한개 빼고 다 난데? 라는 말도 했었고 상대방이 지방 출장이 잦아 바쁘니 바쁜게 지나면 얼굴 보자는 얘기도 먼저 했습니다! 엔티제 분들이 봤을땐 어떤가요~? 호감 인가요 아님 제 착각 일까요?😥 엔티제 남자 분들은 호감 있는 사람에게 어떻게 호감 표시 하는지도 궁금합니다!ㅠㅠ']"
INFJ,"['인티제님들은 관심없어도 칼답 잘하시나요?', '', '인티제님은 일단 같은 회사에 대리님이에요', '제가 관심있기도 하구요 그래서 자꾸 사사로운거에', '의미부여를 하게되네요ㅠ', '', '회사 메신저로 공적인거나 사적인거나 이야기하면', '거의 바로 확인하세요', '회사 메신저니까 또 원래 성격이 연락 쌓여있는걸 못보는 성격같긴한데...', '제가 휴가일때도 대리님이 한번 연락온적이 있었는데 거의 1분만에 답장오고 그랬거든요', '대리님이 휴가일때도 일적인 걸로 저한테 부탁할게 있어서 연락이 온적이 있었는데 그 이후에 사담도 거의 바로 확인하고 답장이 와요', '근데 마지막은 거의 읽씹이에요...요즘은 종종 마무리 대답해주시긴하는데 이야기가 끝날때가 아닌데 그냥 읽씹하고 말더라구요 이건 뒤에 할얘기가 없어서 그런거같긴해요 ㅋㅋ', '', '무튼 이렇게 칼답 하는 사람 오랜만에 봐서 신기하기도 하구요 ㅋㅋㅋ', '인티제님이 전에 회사 사람들이랑 술먹으면서', '자기 바운더리안에 있는 사람들한텐 진짜 잘해준다 말한적도 있었고 저보고는 자기 친여동생이랑 정말 닮았다 얘기도 하고 해서 인간적 호감은 있어보이긴하는데', '뭔가 동생 닮았다는 이야기 이후로는 저한테 이성적 호감은 없어보이기도 하고 그러네요..', '', '그래도 회사에 있으면 저한테 먹을거도 종종 챙겨주고', '회식갈때 자기 차 타고 가라그러기도 하구', '커피도 가끔 사주시고 옛날엔 꼬빡꼬빡 저한테 존댓말 하셨는데 요즘은 반존대하시네요 ㅋㅋㅋ', '', '확실히 제가 편해진건 맞는거같은데', '이성적호감으로는 보긴 어렵겠죠..?', '', '', '']"
ENFP,"['안녕하세요', '', '인티제랑 1년 4개월 정도 만났고 오늘 헤어졌습니다', '', '평소 투닥투닥 하는 건 있었는데 크게 싸우는 편은 아니었고 싸우더라도 하루 내에 다 풀렸었어요', '그러고 요근래 2개월 간 많이 다퉜어요', '인티제는 막 직장 생활 시작했고 저는 수험생활로 최근 있었던 시험 때문데 둘 다 신경이 곤두 서 있었거든요', '', '그리고 이틀 전에 세게 다퉜다가 인티제가 혼자 있을 시간이 필요하다고 해서 이틀 간 연락 안 하다가 오늘 헤어지자고 하더라고요..', '', '저는 아직까지 인티제를 많이 사랑하고 있고 인티제는 저를 아직 사랑하지만 싸우는 그 상황들이 너무 힘들고 상처라고 헤어지는 게 맞는 것 같다고 하더라고요', '', '서로가 알고 있어요 서로가 서로에게 너무 힘이 되어주었고 사랑해주었다는 걸', '', '인티제가 최근 저와의 잦은 다툼 때문에 많이 지친 것 같아요', '혼자만의 시간이 필요하고 앞으로 저와 자기자신을 위해 지금 헤어지는 게 가장 맞는 것 같다고 그러더라고요', '', '인티제가 다시 연락 올까요?', '너무 절망스러워요..']"
INTJ,"['내 바운더리 안에 들어온 친구나 연인한테는 많은 기회를 줌. 특히 연인한테는 훨씬 많이 관용을 베푸는데 마지막까지 개선이 안되거나 달라지는게 없으면 아예 포기하게 됨.', '', '근래 장거리 연인과 많이 다퉈서.. 다툼이 있을 때마다 개선점을 찾고, 해결하고 싶은 마음에 ""대화""를 하려고 혼자 노력해보니 참 많이 지쳐버림.', '혼자 끙끙 앓다가 객관적인 의견을 묻고 싶어서 친구한테 대략 보여줬는데, 그 친구 하는 말이 화 한 번 안 내고 넌 너무 차분하고 연인은 너무 격분한다고 대화 내용만 봐선 둘 성향이 너무 다르다고 여태 어떻게 만났냐 함.', '뭘 어떻게 만나.. 나만 존중하고 나만 배려하고 나만 희생하니 상대는 아주 편하게 만났다 생각함.', '기회 줄만큼 줬으니 이제 악순환을 끊어내려고요.', '', '내가 꽂히는 사람, 특별히 이상형을 정해 놓지않고 만났는데 이번 연애를 통해서 배운건 많아요.', '사람 보는 판단능력이 아주 날카롭게 날이 서서 잘 걸러낼 수 있을거 같아요. 덕분에 이상형도 생겼고..그냥 딱 나같은 사람이 이상형이네요.', '']"
INTJ,"['안녕하세요,', '', '과거를 돌아보면, 첫번째 사귄 장기연애 남자친구도 S라고 생각되지만 그 이후 만난 S들과는', '연애나 대화도 막 순탄치는 않았고 특히 결혼생각이 든 적은 없었던 것 같아요', '현재는 다시 N과 만나는데 그 전에 S들만 줄줄이 만나다 보니 숨이 트이는 기분이랄까요 ?', '', 'S분들과 연애 및 결혼 잘 하고 계시는 인티제 분들 상대 유형 궁금하네요 ㅎ']"
ENTJ,"['15년전 잠시만난 전여친이자', '비즈니스 관계인 여성과', '섹스리스를 유지하며', '그녀를 이성으로 보지않고', '10년정도의 동거를 한', '인티제 남성을 아는데', '이런 드라마 같은일을', '인티제라서 해낼수 있는걸까', '어이없어서 헛웃음중;;;;;;;;;']"
ISTP,['서로 바쁨+ 장거리는 어떻게 극복하나요']
ESTP,"['인티제 전남친이 헤어진 날 불러줬던 노래인데', '평소 전남친이 좋아하던 노래고 제가 마지막으로 불러달라니까 자기 지금 이거 부르면 울것 같다고 안불러주더니 결국 불러줬는데 세상 애절하게 부르길래 제가 울뻔..', '', '', '']"
INTJ,['역시 연애질문은 제외하겠습니다.']
INTJ,"['하나가 해결되면 또 다음이 문제...', '이 회사 들어오기 전에는 합격할 수 있을까~ 걱정하고', '합격하고나서 잘 적응할 수 있을까~ 걱정하고', '적응하고나니 월급 받기 전까지 어떻게 버티지~ 걱정하고', '월급받고나서는 자격증 합격할 수 있을까~ 걱정하고', '시험 잘치고 나니 3개월 뒤에 계약 끝나면 난 이제 뭐하나~ 걱정하고', '남친은 요즘 왜케 소홀한 것 같나~ 싶다가도 다시 알콩달콩해지면 갑자기 개인적인 문제 생겨버림...', '이런게 인생이쥬?ㅋㅋㅋㅋ', '', '회사 계약기간 끝나면 실업급여 받으며 공부랑 유튜브 하고,, 그 뒤에 어떻게 할지 너무 고민이네요.', '그때가보면 또 새로운 길이 보이겠죠?', '긍정적인 마인드만 있다면 못할게 없을듯해요!']"
ESTP,"['인티제남이 먼저 대쉬해서 한달 썸타고 사귀게', '되었는데 중간에 인티제가 금전적으로 힘들어져서 서로 합의하에 헤어졌다가 이틀만에 술자리에서 보게되서 같이 술자리하고 다시 만나게 되었습니다', '근데 인티제남 상황은 갈수록 더 안좋아져만 갔고', '그 과정에서 동굴도 자주 들어가고 행동도 너무 변해서 제가 먼저 헤어지자고 했어요 그러고 나서 또 며칠만에 일주일도 안되서 술먹으러 나갔다가 우연히 길에서 한번 술집에서 한번 마주쳤어요', '그러더니 먼저 카톡으로 앞에 나와서 잠간 얘기 좀 할수 있냐길래 나갔는데 보고싶었다 자기가 노력하겠다 다시 잘해보고싶다 해서 그날 다시 만나게 되었습니다', '근데 대체 뭐를 노력하겠다는건지...전혀 변하게 없고 오히려 더 식어가는게 보이더라구요', '그러다가 며칠전 카톡으로 달랑 힘들게해서 미안해 그만하자 라고 오길래 제가 어떻게 카톡으로 달랑 보낼수 있냐고 전화했더니 전화도 받지 않더라구여? 그래서 여자 생겼냐니까 그건 아니고 다시 돌아봐도 저를 좋아하는 것 같지가 않대요;;이제 와서; 맘도 예전같지 않고 더이상 잘해줄수 없을 것 같다고 질질 끄는것 보단 헤어지는게 낫다고 하더라구요', '아니 누가 보면 제가 붙잡아서 다시 만난건줄 ...ㅋㅋ', '그래서 제가 화나서 그럼 그때 다시 붙잡지도 말았어야지 사람 마음가지고 장난치는 것도 아니고', '너 이렇게 무책임한 사람인줄 알았으면 만니지도 않았을거다라고 보냈더니 또 달랑 무책임해서 미안해라고 왔길래', '걍 읽씹했어요;;', '', '사귀기 전 저한테 자기는 연애를 신중하게 하는 편이라', '한번 사귀면 항상 장기연애만 했다 3년~5년 제일 짧은게 1년이다 자기는 마음이 잘 식지 않는다 그랬는데', '저 이남자랑 고작 100일 만났거든요...', '그래서 지금 너무 자존심 상해요...화도 많이 나고', '', '먼저 대쉬했건 것도 인티제고 저한테 푹 빠진것 같다는 둥', '또 전여친들 보다도 제가 더 매력이 넘친다는 둥', '그랬고 심지어 헤어지기 일주일전 만났을때 볼때마다 오늘이 제일 예쁘다 매번 볼때 더 예뻐진것 같다 그러고 제가 제주도 여행가자니까 좋다고 가서 호탕스도 하고 물놀이돌하자 하고 스킨쉽도 잘만 했어요', '또 저는 이 사람 만나는동안 정말 실수 하나 없이', '잘해주었어요 (인티제 남 지인들도 저랑 헤어졌을때 저만한 여자 없다 저 놓친 너가 ㅂㅅ이다 이런 소리 했다고 하더라구여)', '', '진짜 전 뭐 한게 없는데...인티제남은 자기가 상황이 안좋아지면 갑자기 마음이 식거나 할수가 있나요?', '이렇게 변덕 스러운 사람은 처음 봐요;']"
