mbti,text
INFJ,F와 T를 동시에 쓰는 유일한 유형
ENFJ,엥푸제님들!!! 애인들 mbti가 어떻게되시나요!?
INFP,인프제의 인간적 호의일까요?(펑했습니다+조언 너무 감사드립니다)
ENTP,인프제 남자 만나시는분들
ENTP,제가 만나는 INFJ는 이렇습니다.
INFJ,왜 사람들은 저를 제외하는걸까요?
ENFJ,엥푸제님들!!! 애인들 mbti가 어떻게되시나요!?
INFP,인프제의 인간적 호의일까요?(펑했습니다+조언 너무 감사드립니다)
ENTP,인프제 남자 만나시는분들
ENTP,제가 만나는 INFJ는 이렇습니다.
INFJ,왜 사람들은 저를 제외하는걸까요?
INFJ,INFJ 질문 받습니다!
INFJ,"INFJ 여자인데요, ESFP 랑 궁합… 괜찮을까요?"
ESTJ,완전한 이별이네요 ㅎㅎ
INFJ,INFJ는 다 ○○하다?
ISTJ,엔프제 여자 너무 헷갈리네요…
ESTJ,힘든 엔프제 ENFJ 어떻게 돕죠?
ENTP,엔프제는 한번 좋아하면 오래 가는 편인가요?
ESTJ,ENFJ 커플상담 다녀온 후기
INFJ,인프제분들께 질문
INTJ,엔프제 남자분
INFJ,엔팁수집가 인프제입니다 질문받습니다
INFJ,INFJ를 크게 4가지로 나눈다면
INTP,인프제 x 인팁
INTP,인프제 연애스타일 궁금해요
ISTP,엔프제가 삐지면 어떻게 풀어줘야해요?
INFJ,인프제가 인프제를 만났을 때
INFP,enfj 똥고집
INFJ,인프제가 외향적인 성격이 되려면 어떻게 해야 할까요?
ESTJ,ENFJ 분들 도와주세요 !!! 엔프제 재회 후 태도 변화(길어요)
INFJ,나에 대한 모순 몇 가지
ESTJ,인프제 남자분들 궁금한거 있는데요!..
ENFJ,"왜 안좋은건 한꺼번에 올가여,,"
INFJ,INFJ남과의 가능성 그리고 썸으로의 발전가능성?
ENFJ,애정이 생길때
ESFJ,불건강한(?)인프 특징은요?
INFJ,마음이 아픈 사람들을 돕고 싶지만 그럴 수 없어 슬퍼요.
INFJ,Infj사회생활힘들어요..
INTJ,"엔프제 카톡 텀,안읽씹"
INFJ,인프제에 대해 알고 싶으세요? 들어오세요
INFJ,인프제 INFJ 넋두리
ENTP,인프제와 사귀면서 느낀점
INFJ,요즘 부쩍 사교성이 엄청 늘은 INFJ인데 ENFJ가 된 걸까 하면 또 그건 아니라고 하고.. ENFJ와 INFJ의 차이가 뭘까요
ISFP,Enfj는 운명을 믿나요?
INFP,ENFJ는 자신이 속한 집단에 충성심이 높으신거 같아요
ESTJ,인프제 너무 따뜻해
INFJ,인프제 회사짝남
INFJ,연인과 연락문제…
ENFJ,엔프제 여성분들. 어떤 선물 좋아하세요?
INFJ,마음이 아파요....
ESFJ,인프제의 용기..?!!
INFJ,(제목 없음)
ESTJ,인프제 너무 따뜻해
INFJ,인프제 회사짝남
INFJ,연인과 연락문제…
ENFJ,엔프제 여성분들. 어떤 선물 좋아하세요?
INFJ,마음이 아파요....
ESFJ,인프제의 용기..?!!
INFJ,(제목 없음)
INFJ,"['', '유튜브 보다가 흥미가 생겨서 가져왔는데요', '인프제나 엔프제는 최악 아니면 좋다 밖에 없네요 ㅋㅋ']"
ENTJ,"['하하… 참', '누워있다가 이게 무슨일인가 싶네요', '친구로 지내지 말자고 제가 통보한지 3주 지난 시점이고', '요 며칠 인프제 감정이 좀 요동치더니 (블로그에 미련(?) 흔적 남기기, 염탐)', '', '괜히 핑계댈만한거 잡아서 전화한 건가?? 모르겠어요', '궁금한게 있어서 했다고 하긴 하는데', '끊고 생각해보니 굳이 인프제가 궁금해하는게', '지금은 인프제 본인에게 상관이 없는 일이고', '그걸 저한테 물어볼 수는 있으나 굳이 지금..필요한 정보는 아닌거 같은데 ..', '', '통화로 친구처럼 저를 대하기는 하나', '어떤 사이라고는 정의 못하는 뉘앙스이길래 (그런 류의 대화가 나옴)', '아직도 연기중인가… 이렇게 해서라도 나랑 연을 끊고 싶지 않은건가? 싶어요', '궁금한거 생기면 또 연락한다면서 괜찮냐길래', '제가 도움 줄 수 있는 부분이 있을 수도 있어서 일단 그러라고는 했어요 (사적인거 ㄴㄴ 공적인 일)', '', '그냥 요즘 인프제가 힘든가 싶어서', '요즘 어떻게 지내냐 물어봤더니 그냥저냥 사는거지..~', '하고는 저보고는 앞으로 뭐할거냐길래', '나 알아서 잘 할게 라고 했더니 좀 당황? 삐진?거 같길래', '외국에 나갈 수도 있다하니까', '자기 좀 데리고 나가래요 ㅋㅋㅋ..(? 응.?', '', '저한테 잘 놀러다니는 거 같다길래 제가 열받게 하지 말라고 장난치면서 바쁘다고 하고', '정적이 중간중간 있긴 했지만 뭐 굳이 나쁜 대화는 아니었어요', '그냥 좀.. 뭐랄까', '이쯤 되니 안쓰럽기도 하고 역시 친구로 지내는 것도 별로고', '', '머리가 아프네요 ㅎㅎ', '']"
ISFJ,"['https://youtube.com/watch?v=qlEueX0VFEA&si=sFWoC7KzsdtwtMvp', '', '', '알고리즘 타서 이런 영상을 보게 됐네요.', '댓글들은 봐선 아주 정확한 것 같아요.', '', '이 영상을 보고 엔프제와 데이트한 날을 되새겨 봤는데', '저는 여태 그의 행동에서 좋은 점을 찾으려고 애썼던 것 같아요..', '', '하지만 잘 생각해보면,', '이 지역에 처음 왔으니 여행왔다고 생각해라', '> 남녀의 데이트라고 생각하지 않은 듯', '카페와 식당에서 일어날 때', '> 생각보다 빨리 일어나서 나만 속으로 아쉬워한 점', '(데이트는 5시간도 채 걸리지 않았네요..)', '집까지 바래다 준 것', '>멀리서 와준 것에 대한 보답 정도..', '제일 중요한 그의 행동', '>연락이 오지 않는다....', '', '만나서 서로 공유한 인스타그램이 있는데', '보여주기만 했고 귀가한 뒤에 제가 선팔했더니', '맞팔은 해줬어요.', '근데 여기에 의미부여하지 않으려구요..', '마음 놓아야겠어요 슬프지만 이게 현실이네요', '슬퍼하기 싫지만 마음이 힘든..🥲', '']"
INFJ,"['제 이야기입니다.', '제가 생각해도 저는 변화무쌍한거같아요.', '3년전쯤 연애 시작한 남친은', '제가 크게 마음없이 시작한거라(그래도 두근거림은 있었어요)', '상대의 템포와 저의 템포가 달랐어요.', '그래서 남친이 저한테 서운해한게 많았고', '어디가면 간다고 얘기안하고', '연락은 없음서 SNS 접속은 한다고 뭐라했는데', '그당시엔 그게 왜 화가나지? 연락씹은것도 아니고? 싶었거든요.', '제 나름 남친이 속상하다 화난다하면 고치갔는데', '상대가 너무 집착하고 사랑확인방식이었는지 헤어지자고 수시로해서', '결국은 2년넘게 만나고 헤어졌어요.', '근데 남친은 못받아들여서 헤어지고도 저를 만나고싶어했고', '그러다 스토커로 신고하고 경찰조사까지 받았어요(스토커,재물손괴)', '', '그렇게 악연을 정리하고 저를 좋다고 하는 세상착한 남자를 만났는데', '그사람도 저에게 집착하고 너무 자유를 주지않아서', '100일쯤 헤어지게 되었고요.', '', '그 이후 깨달은게 내가 좋아서 죽는 연애를 하자했는데', '두번의 썸이 잘 이어지다가 쫑나고(두번다 다른이성에게 갔어요)', '그 이후 집착이 생긴건지', '현재 남친에게 제가 너무 신경이 집중되어있어요.', '저도 그러기 싫은데 스토커로 신고했던 예전남친처럼', '제가 행동하는것같고(상대에게 크게 티는 안내요)', '매일 10시쯤 잔다고 하고 SNS 접속하는(일주일에 5-6일) 남친이', '의심스럽고 (매일 자정쯤 퇴근하는 제가 보내는 카톡은 안읽씹)', '제가 점점 이상해져가는것 같아요.', '', '물론 남친도 노력하는거 알고', '제가 사랑한다고 하면', '처음엔 고맙다고 하다가', '이제는 ""나도 사랑해""하고 ""보고싶어""하는데', '이게 나를 의식해서 배려로 하는건가싶고..', '', '그래서 MBTI에 과몰입하게되요.', '너무나 궁금한 존재라서요.....', '', '이런 생각을 이제 그만하고싶은데', '멈춰지지가 않아요....', '저는 작은 거짓말도 용납이 안되는데', '두번의 썸이 다 다른여자에게 가서 그런가', '조금만 이상한 낌새가 있어도 캐치하려고 안달이 나고', '이게 자기방어 이겠죠/...내가 아프기싫어서...', '', '저같은 분 계실까요?', '어떻게 해야 이 생각들을 멈출수있을지 모르겠어요...', '', '그렇다고 SNS 접속하는거 안다(인스타 이런게 아니라 제가 본거 알면 진짜 집착...)', '자는척하고 내 카톡은 안읽씹하고 왜그러냐 물으면', '너무 상대방이 싫어할거같고', '어떻게 하는게 좋을까요??']"
INFJ,"['사람들 상대 할때 너무 힘든거 같아요', '', '주변 사람들하고 잘 지낼수있는 노하우들 있으실까요']"
ENFJ,"['내용 펑합니다.', '댓글들 감사합니다 :)']"
ENFJ,"['안녕하세요. 편안한남입니다~^^', '오랜만에 카페를 오면서 새로운 소식을 들고왔습니다ㅎㅎ', '최근 제가 MBTI 정식검사를 한 결과 제 유형이 바뀌었습니다!! 바로 ENFJ였어요ㅎㅎ 사실 정확하게 말하면 찐 mbti는 쉽게 바뀌지 않기 때문에 전 그동안 저답게 못살아왔던 거고, 진짜 저를 이제야 되찾은 거라고 보심 됩니다.', '', '결과 해석해주신 전문가분이 생각보다 우리나라에서 페르소나(가면쓴 나)를 자신이라고 착각하고, 실제 그게 본인이라고 잘못 인지하고 사는 사람들이 많다고 하더라구요.', '', '제 예전 MBTI가 ISFP였는데, 실제로 많이 억눌리고 참으며 살아온 사람들이 종종 잇프피가 나온다고 하더라구요.. ㅠ 즉, MBTI의 진짜 유형을 찾으려면 그렇게 살아왔다고 해서 그 유형이 아니고, 진짜 진정한 자신이 훨씬 편안하고 물흐르듯이 자연스러우며 선호하는 쪽이라고 합니다(혼자 있거나 정말 편한 사람들과 있을때 내 모습, 내가 자연스럽게 이미 하고 있고 움직이며, 그 방향에 가치를 두고 선호하는 쪽인거죠).', '', '생각해보면 전 ISFP라는 유형의 틀을 짜고 스스로 그 안에 들어가서 그렇게 살아온거지 전 그렇게 살고 싶지 않았거든요..항상 가슴 속엔 미래지향적 목표, 열정과 꿈, 추구하고자 하는 본질적 의미, 가치가 있었지만 자라오는 과정에서 여러 사정으로 어쩔 수 없이 그 모든걸 포기한 채로 무기력한 상태에 가까웠어요..', '', '그리고 실제 더 가치를 두고, 선호하는 방향도 E(외향), N(직관) , F(감정) , J(판단) 이 4가지가 확실합니다ㅎㅎ 그 편이 훨씬 편안하고 저답고 자연스럽거든요ㅋㅋ', '', '그래서 전 요즘 진정한 제 자신을 발견하고, 저답게 자연스럽게 건강하고 밝게 잘 살아가고 있습니다. 그리고 그 모습이 진짜 ENFJ성격 그대로더라구요ㅎㅎ 생각해보면 제 어릴적 꿈이 세상 모든 이들이 서로 사랑을 하며, 평화로웠음 좋겠고, 모두와 잘지내구 싶었어요ㅋㅋㅋ 이것만 봐도 굉장히 이상적이고 스케일이 크죠ㅎㅎ', '', '그리구 ISFP로 살아온 이유도 그렇게 억눌려 눈치보며 살수 밖에 없었던 환경에서 자라온 것도 있지만, 모든 유형이 가장 편안해하는 유형이 잇프피인지라 전 삶에 지쳐 힘든 모두가 저로 인하여 쉴 수 있고 편안해지길 바라는 이타적인 마음에서 선택한 것도 있었거든요ㅎㅎ', '', '제가 그간 카페활동을 하면서 수많은 카페회원님들의 고민상담도 해드린걸 보면, 많은이들에게 진심으로 도움이 되어드리고 싶다는 매우 엔프제스러운 모습인 것 같다고도 생각했어요ㅋㅋ', '', '그리구 제가 알기론 외향내향만 다르고 뒤에 3가지가 같으면 결이 비슷하다. 라고 알고 있는데, 제 주변에서 가장 잘 통하고 함께 있을때 편안한 유형이 그 진짜 깊게 친해지기 어렵다는 INFJ분들이십니다ㅎㅎ(실제 인프제분들이 먼저 따로 저와 일대일로 만남을 요청해서 깊은 대화를 나눌 정도로 신뢰관계가 두터워요ㅎㅎ) 가장 저랑 비슷하고 결이 닮았고, 함께 대화할 때도 말도 굉장히 잘 통하더라구요ㅎㅎ', '', '이처럼 진짜 본인답게 살아가는것이 이토록 행복한건지..처음 알았습니다. 그동안의 저의 삶은 타인을 행복하게 편안하게 해주기 위해 카멜레온처럼 잘 맞추어주며 살아왔었는데, 지금보니 그게 제 자신을 스스로 잘 챙기지 못했더라구요..ㅠ 이제는 진정한 저로 살아갈 수 있게 되어 마음이 훨씬 편안하고 행복하고 기쁩니다~:)', '', '사실 제 이전 글들은 다 지운 상태이고, ISFP분석글은 정말 지울지 말지 고민을 많이 했지만, 애초 오늘부터는 새롭게 태어난 ""편안한남 ENFJ""로 시작하자는 의미를 추구하기 위해 아쉽지만 모두 지웠습니다ㅎㅎ 그치만 이젠 달라진 새로운 저의 입장과 시선,관점에서 보는 분석글, 및 질문답변글 등이 새롭게 이어질 예정이니, 기대해주셔도 좋습니다~^^', '', '그럼 저의 생존신고 및 출생(?)신고를 이만', '마치겠습니다. 글 읽어주셔서 감사드리고, 좋은 하루되세요ㅎㅎ']"
INFJ,"['할일도 없는데 일나와서 너무 무료하게 시간만 때우고 있네요', '', '이럴때 여행 갔다오면 좋은데', '', '일 다 벗어던지고 떠나고 싶어요']"
ISFP,"['', '', '']"
ENTJ,"['친해진지 얼마 안된 인프제 남자가 있는데 첨부터 엄청 적극적으로 대하더라구요 ㅋㅋ', '너 귀엽다, 이쁘다, 너가 하면 다 좋다 ... 뭐 이런 직설적인 단어를 ..', '', '인프제 원래 안 이러지 않나요?ㅋㅋ', '', '어쨌든 만난지는 얼마 안됐지만 대화도 오래 나눠보고 취향도 비슷하더라구요!', '', '그러다가 인프제가 술에 취한건지 이런 문자(아래 첨부!) 가 와서 ㅋㅋㅋ', '(인프제 진짜 귀엽긴한듯 ㅎㅎ)', '-> 저 진심으로 좋아하는 걸까요..? 물론 호감은 있어보이는데 ㅋㅋ', '인프제가 직접 고백할 가능성도 있나 궁금하네요']"
INFJ,"['엄청 긴장해서 했던일이 조그만 문제가 있기도 했지만 거의 다 잘 진행되었는데', '', '4~5시간정도 지났는데', '뒷목도 좀 떙기는거 같고 입맛도 없고 불안해서 가만히 있지를 못하겠네요']"
ESFP,"['보라언니입니당ㅋㅋㅋ', '시즌 후기 기다리신다는분들 몇분 계셨지만', '후기아닌 보너스??ㅋㅋㅋ', '', '2틀전 저의 돌직구로 제가 좋아한다고 말하고', '또 상대한테도 좋아한다는 말을 들은뒤로', '아직 사귀는건 아니지만 그래도 서로의 맘을 확인한뒤로', '뭔가 엄청 표현이 달달해졌어요...🌝', '오히려 표현에 적극적인 제가 부끄러워서 아 몰라여!!라고 할만큼 인프제가 능글거리고 적극표현을 하고있어여...😏', '너무 조아여 완전...저 어쩌죠 이리 행복해도 되나여..?', '어제도 저녁11시에 자려고 누워서 톡하는데', '제가 보고싶다고하니까 지금 갈까?! 바로 갈수있는데! 이러더라구요 🌝🌝 저희는 서울과 경기거든요 좀 놀랐어요', '', '제가 앞에 썼던 게시물들 읽으셨으면 아실테지만', '저 정말 속앓이 엄청했거든요..접을까요?라고했었자나용', '때리고싶은 인프제였지만 버릴수없었고 갖고싶어서 맘아파했고..', ""'분명 저놈은 나를 좋아하는거같은데!! 하..아닌가..자뻑인가..오버인가..'하루에도 열두번 쑈를했어요 ㅋㅋ"", '그러다 여기에 글을 올렸고 많은분들의 조언을 듣고 용기를 받아 돌직구를 들이받았슴다 헤헤', '', '제가 말씀드리고싶은건 인프제에대해 잘 모르지만', '요즘 인프제분들로 고민게시글이 많더라구요', '저와 비슷한 상황으로 고민중인분들께 용기를 드리고싶어요', '인프제분들이 스트레스로 힘들어할땐 옆에서 그냥 묵묵히 다독여주세요..', '힘들때 옆에서 위로해주고 응원해주면 다 알더라구요', '또! 저놈이 나에게 맘이 있는거같다!!근데 나도 저놈에게 맘이있다!! 근데 저놈이 나에게 고백을 안한다?! 후.. 못기다려요..ㅠ 걍 나 너 좋아해 그거 알고있어?!하고 돌직구 갑시다!!', '귀여운 인프제..얼마나 귀여운데요 기다리지 맙시다!!']"
ESTJ,"['ㅋㅋㅋㅋ 에효 어제', '글썼던 사람이에용 ㅋㅋㅋ 안읽씹해서 돌직구 날린다는.. ㅋㅋ 진짜 돌직구로 제마음 표현 했는데', '읽씹으로 ㅋㅋㅋ 읽고 답장이 없어네요', '스토리는 올리면서 ㅋㅋㅋㅋ 나 참', '화도 안나요 그냥 웃음만 나오네요 ㅋㅋㅋ', '이러다가 혹여 답장이 올까요?ㅋㅋㅋ']"
INFJ,"['', '열심히 인스타 활동하다가 며칠 동안 아무 소식 없으면', '썸남썸녀가 조금이라도 궁금해 해 줄까 싶어서', '일시정지 하시는 분들 계실까요?', '', '', '일단 저요😔', '궁금해 해 줬으면... 연락해 줬으면 ㅋㅋ', '아니 근데 이게 효과는 있을까요... (삽질일지도)']"
ESFJ,"['전 ISFJ이구요..상대는 INFJ (T/F 49%/51%) 입니다.', '정말 스윗하세요.', '첫만남부터 꽃선물하고, 말도 너무 예쁘게 해줍니다.', '', '그리고 MBTI JJJJ 같을 정도로 계획형입니다.', '하루 데이트코스 밥집 카페리스트에 이 데이트에 고려한점등등..', '근데 저 역시 J지만 내용보니 숨이 턱 막히더라구요ㅠㅠ', '이걸 무조건 지켜야하고, 이걸 꼭 따라야만 하나 싶구요.', '', '추가로,', '지금 세번째 만남인데 저와 만나서 있었던 데이트와 대화내용을 메모장에 다 메모합니다.(스크롤 두번 내릴 정도로..)', 'INFJ들은 원래 이렇게 기억력이 좋은가요..?', '근데 좀 뭔가 이게 본인이 좋아서라기보다 보여주기 식같은데..', '예를들면', 'ex) 같이 카페를 갔다. 아00보고싶다 앗 무슨소리하는거야', '이런...?ㅋㅋㅋㅋㅋㅋ;;;; 근데 궁금하지도 않는데 캡쳐해서 보내주고...', '그리고 제가 좋아하는걸 다~메모하고 그러는데 전.. 좀 소름돋아요 무섭고 ㅠㅠㅠ', '', '인프제분들이 보셨을땐 저런 행동이 공감이 가시나요?', '다른 분 의견도 궁금하네요!', '', '구남친도 INFJ였는데 뭔가 초반에 엄청 들이대면서 감정이 확실해지기도 전에 보채서 만났다가 결국 며칠 못가서 헤어졌거든요..', '', '호감은 있고 천천히 알아가고 싶은데 너무 초반부터 이러니까 좀 부담되기도 하고 그래도 천천히 알아가보고는 싶은데...고민이에요 ㅠㅠ']"
ESTJ,"['소개받아서', '한달째 연락했습니다', '먼저 만나자고 해서만나거', '연락주고 받고 제가 만나자고 하면', '늘 만나주고', '남자가infj 인프제입니다', '남자집에가서 영화도 보고 술 도 먹고 다했어요', '그런데 어느 순간부터 연락 텀이 느려지고', '안읽씹하거 있네요....어제 10시40분에', '제가 카톡 보내고 지굼껏 안읽씹 하고있어요..', '서로 만나서 이야기 하면 연애에 대한 이야기는', '안했지만 저는 그래도 호감있느니', '만나고 술 먹고 남자집도 가고 잠도 잤다고 생각해요', '제 성격이 답답한거 잘 참는거 같기는 하는데', '한달이 지나도 뭔가 진전이 없는 답답함이', '미치겠어요 돌직구로 나 너한테 호감있고', '좋아한다 넌 어떡게 생각하니 라고', '물어보는게 나을 까요 아님 그냥 이대로 답오길', '기다리거나 여기서 끝인거라 생각해야 할까요?.', '인프제님들 도와주세요 ㅠㅠㅠ 안읽씹 하는데', '제가 톡으로 물어보는게 좋을까요?']"
ESFP,"['후😏', '안녕하세요 보라언니에용', '언제 말하지 때를 기다리다가', '드디어!!! 말했어요..허허', '돌직구를 날렸답니다', '이번에 회피하면 던져버리려고했어요', '저 혼자 짝사랑인듯', '제가 오빠 좋아하는거 아냐구 그냥 알고만있으라구했어요', '그니까 오빠가 만나서 대화를 해야겠구만!하는거에요', '', ""그래서 '나중에 만나요 제가 어느정도 마음의 정리가되면요'라고했더니"", ""인프제남이 '왜 정리해?'라고 하더군요"", ""그래서 제가 '저는 짝사랑 안해요. 제 마음으로 오빠랑 불편한 사이가 되고싶지도않구요'라고했더니"", '(오빠도 저한테 맘이 있는거 알지만 저는 오빠입으로 저를 좋아한다는 말을 들어야했거든요)', ""인프제남이 ' 누가 짝사랑이래? 나도 너 좋아 바보야. 나도 걱정할 부분이있고 고민할 부분이 있기때문에 너랑 얘기를 나눠보고싶은것뿐이야'래여"", '', '그러면서 좋아하니까 먼 너희동네까지 가고 연락하고하는거라며.. 자기는 원래 혼자있는거 좋아하고 개인시간이 소중해서 친구들이나 가족이랑도 연락 잘 안하고 표현도 잘 안하고 무뚝뚝해서 오해를 잘 받는편이래요', '걱정도 많고 생각도 많은 사람이라며..', '', '그래서 결론은 사귀는건 아닌데', '서로 좋아한다는 마음은 알게됬아요', '만나서 얘기하고싶다고하고 빨리 보러오고싶다하고 하는가보니 나쁜소식은 아닌거같은데..그러겠죠..?', '제가 명절전까지 일이 너무 바빠서 명절 지나서 보자했어요', '그동안 나 속앓이 시킨 벌이다!!', '그때 만나서 저 꼭 고백 받아낼게요!!', '', '인프제를 좋아해서 가슴앓이를 하고계신 여러분', '분명 상대도 나한테 마음이 있는데..고백을 안한다?', '여러분이 지르세요', '귀여운 인프제 잡으러 갑시다😏']"
ENFJ,"['내용 펑', '댓글 감사합니다.']"
ENFJ,"['내용 펑', '댓글 감사합니다']"
ENFP,['퇴사하고 좀 프리하게 놀고싶은데 남자친구는 계획있게 살아야해 이러고 뭔가 저한테 오늘은 뭐해? 하고 강박적으로 묻는게 부담스럽네오ㅠ 어떻게 말해야 상대방이 상처안받게 말할수있을까요? 참고로 남자친구는 ENFJ 에요']
ENFJ,"['어떤 성격이나 장점이 있고 단점이 있다고 생각합니다.', '여러분이 보시기에 엔프제의 단점은 무엇인가요??', '이거는 좀 고쳤으면 하는점이 있을까요??', '엔프제분들은 자신의 단점을 어떻게 극복하셨나요??']"
INFP,"['제가 인프제 남자한테 말실수를 해서 인프제가 화가 많이 났어요 ㅠ 그래서 인프제가 화났다고 말하는 글에 제가 진심을 담아서 사과를 했는데... 하루동안 읽씹하네요', '', '언제쯤 다시 연락하고 어떻게 사과하면 좋을까요 ㅠ 도와주세요 인프제님들....', '', '참고로 문제 생겨서 손절까지 갔다가 다시 화해했는데 그 문제 관련해서 제가 말실수 해서 그런거예요 🥲']"
ESTP,"['나 : 금요일 퇴근 후 치과 예약', '남자친구 : 저 따라서 금요일 퇴근 후 치과 간다고 함.', '같은 치과라서 진료 끝나고 근처 파스타집 가자고함.', '나 : 그래 좋아~', '', '', '남자친구가 저에게 먼저 금요일에 같이 치과갔다가 파스타집 가는 데이트를 제안해서 받아드렸어요.', '갑자기 본인이 목요일에 칼퇴할 수 있을거 같다고. 치과 일정 변경해도 될까? 물어봅니다.', '', '여기서 금요일에 약속한 부분에 대해 파스타집에 관한 얘기는 어떻게 되는건지를 피드백을 안줘요.', '매번 제가 물어봐야지 그제서야 생각하는 것 같아요..;', '', '연애 초중반에는 약속 관련해서 스무스하게 잘 만나고 그랬어요. 근데 사귄지 1년이 넘어가니 본인 스케줄 위주로 짜고 그러는 모습이 보이네요;; 제 약속은 소중하게 생각 안하는건가 ;;', '', '서서히 본모습이 나오면서 본인 위주만 생각해서 약속을 쉽게 변경하는 것 같은 느낌입니다.', '', '제가 알고있는 INFJ는 내뱉는 말에 대해 엄청 신중하고, 약속도 되도록 안깨려하고 하는걸로 알고있습니다..', '', '그런 INFJ 모습과 제 남자친구(INFJ) 모습에 서서히 괴리감을 느끼고 있어요', '', '애정이 식어서 내 약속만 그렇게 쉽게 생각하는건지..?', '진짜 모르겠어요', '']"
