mbti,text
INFP,이게 원래 잇팁의 본모습일까요?
INTJ,엣팁분들께 도움요청드립니다ㅠㅠ
ISTP,ISTP(잇팁) 궁금한점 받습니다.
ISTP,잇팁이에용. 이게 사랑일까 느끼는 포인트 다덜 궁금합니다
ENFJ,ISTP가 붙잡으면
ISTP,내가잇팁인데
ENTP,잇팁남
ENFP,잇팁분들 !
ESTP,엣팁이 상대방을 좋아할 때
INTJ,Estp이 호감이 있는 걸까요?
ESTP,엣팁이 누군가를 좋아하게 되면 생기는 현상
INTJ,Istp의 좋아한다는 말
ENFJ,엔프제와 잇팁의 소통
INFP,잇팁 심리 뭘까요?
ISTP,Istp 6w7/7w6
INFJ,istp분들 메타몽 같으신가요?
ISTP,저 오늘 ISTP랑 100일 입니다.
ISTP,잇팁이
ENFP,잇팁분들 궁금한게 있습니다!
ISFP,잇팁 남친에게 이별 통보 했어요.
ISTP,맨날 저만 잇팁한테 서운한 거 말해요.. 절 질려하진않을까요
INTP,스토리 숨기기 했다가 다시 푸는 이유
ISTP,😏istp에 대한 여러 생각들.
ISTP,여자잇팁과 남자잇팁 차이점
ESFJ,시간을 갖자는 ESTP 남자친구
ISFP,헤어지기로 한 잇팁 남친이 한 번만 더 보재요
ESTP,심심하니 질문받을게요!!
INFP,잇팁분들 영화 별로 안좋아해요?
ISFP,모텔 예약 = 암묵적 동의?
ESFJ,잇팁남자 사귀면 애교가 많아지나봐요
INFP,ESTP 남자친구와 헤어지려고 합니다
ISTP,"istp여자, 궁금하신점 답변해드릴께요"
ENFP,잇팁 호감에서 썸으로 넘어가는 전환점은 무엇이 있을까요?
ENFP,잇팁분들.. 정신이 번쩍 드는 순간이 언제세요?
ISTP,잇팁잇팁연애어때요??
ENFP,잇팁남 카톡의 ㅋㅋㅋㅋ 의미
INTP,본인 스토리는 숨기기 해놓고..
ISFJ,잇팁 이별후
ISTP,연인 간 위로와 서운함
ISTJ,지인 중 엣팁이 두사람 (제가 아는것만 둘 이라는 것)
ENFP,인스타 디엠
ISFP,잇팁 남친이 인스타로 서운해해요..
ISTP,어장남한테 당하고 이성 되찾는 잇팁입니다...
ESFJ,잇팁남자는 썸붕나면 다시 연락안오겠죠?
ENFJ,원래 헤어질 때 안 붙잡으시나요?
ISTP,잇팁분들
ISFJ,잇팁 이별후
ISTP,연인 간 위로와 서운함
ISTJ,지인 중 엣팁이 두사람 (제가 아는것만 둘 이라는 것)
ENFP,인스타 디엠
ISFP,잇팁 남친이 인스타로 서운해해요..
ISTP,어장남한테 당하고 이성 되찾는 잇팁입니다...
ESFJ,잇팁남자는 썸붕나면 다시 연락안오겠죠?
ENFJ,원래 헤어질 때 안 붙잡으시나요?
ISTP,잇팁분들
ESTP,무엇이든 물어보세요!(엣팁)
INTJ,잇팁남친과 결혼하고 싶은 이유
ESFJ,잇팁이 먼저연락해야하는거아닌가요?
ENFP,21살 잇팁 남친
INTJ,잇팁 남친 많이 피곤한 걸까요?ㅠㅠ
ESFJ,잇팁은 자기가 좋으면 어떤조건이여도 OK인가요?
ISTP,잇팁은 분석을 잘하는가?
ISTP,Istp 호감 잇을대 하는 행동 !
ISFJ,잇팁여자친구랑 톡방을 여자친구 사촌동생이
ESFJ,잇팁남자와 썸이 두달 다 되가는데 잇팁분들.....봐주셔용
INTJ,늦잠 잔 잇팁 남친 반응
ISTP,질투에 관해
ENTP,istp를 위로하는 방법?
ISTP,헤어질때 잇팁 공용어인가요?
INTP,잇팁남 심리
INFP,잇팁한테 순수하다 는 뜻은 어떤 의미인가요?
ESFJ,잇팁분들 일주일 데이트몇번?
ISFP,Istp분들 손절 잘하시나요??
ESTP,mbti 바뀌엇어용ㅋㅋㅋ
ESTP,ESTP들 잘 안슬픈가 원래..
ENFP,잇팁이 상대가 좋아한다고 깨달을 시기
ESTJ,잇팁은 자기 주관이 너무 쎄서
ESTP,30초 EsTP-A 남자 무엇이든 물어보세요
ESTP,어제 술먹은 엣팁 등장... 무엇이든 물어보세요
INTJ,잇팁과 끝났어요.
ISFJ,잇팁남 뭔가 나를 관찰하는 것 같아요 왜죠?
ISFJ,잇팁이 이성적으로 호감있을때와 무관심할때 어떻게 다른가요?
ENFP,오늘 잇팁이랑 놀았는데요!! 이건 재밌었다는 걸까요 아닐까요?
INFJ,[번역] ESTP 유형의 두뇌 활동
INTP,잇팁 겁나 헷갈리네
ISTJ,장난으로 결혼 얘기
ESTJ,잇팁분들 질문있습니다!
ISTP,펑) 잇팁남친 스킨십 2-으른들만 봐주세요
ENFJ,헤어지고 다시 연락한 잇팁 전여친의 심리가 너무 궁금합니다.
ENFP,잇팁의 취미!!
ENFP,내일 잇팁이랑 밥약이 있는데.. 도와주세요 ㅠ
ISFP,상황 이별 재회 가능성
ISTP,ISTP가 무음으로 하는 이유 저만 이런가요?
ESFJ,잇팁남자분들 깜짝선물 해줌어때요?
ISTP,잇팁으로 살면 좋은점
INTJ,잇팁 생각할 시간
ESTP,ESTP 화나게 하는 방법
ESTP,진짜 사랑에빠지면 나오는증상
ISTP,잇팁을좋아하시는분들
INFP,나를 차버린 ISTP 남자 ㅋㅋ
INFP,estp남자친구 무슨 생각인지 모르겠어요(글 길어요)
ENTP,istp남이 보는 entp여자
ESTP,istj남친이랑싸움
ISTP,잇팁분들이 좋아하다가도 이럴때 정떨어지나여??
INTP,짝남한테 연애상담했는데
ISTP,일찍일어나서 할거없는 ISTP-A 무물보 받아여..
ISFJ,잇팁 금사빠인가요..?
ISFP,엣팁 전남친
INTJ,설레는 잇팁 남친♡
ESTP,친구가 되는법...?
ESTP,잇팁남 결혼질문
ENTJ,ISTP 남도와주는거 좋아하는거 아녔어요? 왜ㅠㅠ
INFJ,[펑] 100일도 안된 istp 여친..
ESTP,엣팁 이상형
ENFP,안녕하세요 ISTP 짝사랑하고 있는 ENFP남자입니다.
ISTP,외모 이야기 나와서 ...
ISTP,잇팁님들 본인 생일 어떻게 보내시나요?
INFP,잇팁이 귀엽다는 말을 자주해요?
ISFP,잇팁…과 잇프피
ISTP,잇팁녀가 잇팁남 생각할때
ISTP,잇팁님들 문제해결력 좋아요?
ISFJ,잇팁은 애정표현 잘 안하나요
INFJ,잇팁을 운동시키려면 어떻게 해야 하나요...
ESTP,마라탕을 무슨맛이라고 물어볼때
ISFJ,잇팁 남편 때문에 너무 외로워요
ISTP,잇팁 성격 살기 비교적 편한 것 같아요
ESTJ,잇팁 빈말 잘하는 편? 말하는 것은 지키는 편?
ISTJ,ISTP 관한 질문이 있습니다...
ESFJ,ESTP녀를 포기해야할까요.
ESTP,f와 t의차이
ESFJ,잇팁은 헤어지고 전여친하고 아무렇지 않게 지낼 수 있나요...?
ESTP,눈눈이이 제일심한유형은뭘까요?
ISTP,회피형남친
ISTP,(유튜브) 잇팁에게 외로움이란 숏츠
ISTP,istp 결과 나왔는데
ISFP,잇팁과 인티제
INFP,잇팁에게 간택당했어요
ISFJ,엣팁 여자분들 좀 봐주세요!(펑)
ESTP,f와 t의차이
ESFJ,잇팁은 헤어지고 전여친하고 아무렇지 않게 지낼 수 있나요...?
ESTP,눈눈이이 제일심한유형은뭘까요?
ISTP,회피형남친
ISTP,(유튜브) 잇팁에게 외로움이란 숏츠
ISTP,istp 결과 나왔는데
ISFP,잇팁과 인티제
INFP,잇팁에게 간택당했어요
ISFJ,엣팁 여자분들 좀 봐주세요!(펑)
ENTP,ISTP와 결국 헤어짐
ISFP,잇팁 남자 친구의 생각이 궁금해요
ISTP,잇팁분들 연휴인데 뭐하실 건가요?
ESFJ,잇팁 또는 잇프피 남성분들이요
ISTP,Istp 분들 똑부러진단 소리 들어요??
ISTP,ISTP 입니다.
ENTP,엣팁 남자 카톡
ISTP,잇팁분들 질문 하나만 할게요!!!
ISTP,잇팁 사용설명서
ISTP,블랙핑크 지수가 잇팁이라니
ISFP,ISTP 재회
ISFJ,잇팁이 절 정말 많이 좋아한다고 느껴지는 모순적인 2가지의 면
INTJ,잇팁 남친 덕분에 우울하지 않아요 ㅎㅎ
ISTP,잇팁분들께
ISTJ,사랑해 라는 말에
INTJ,잇팁 남친이 제가 인생의 전부래요
ISTP,Istp & infp 커플 관계성
INFP,말로 애정표현 자주해줬으면 좋겠어요
ISFP,잇팁의 거울 치료 효과 있나요?
INTJ,잇팁분들과 즐겁게 얘기나누려면?
ISTP,불건강한 잇팁은 어떤가요? 예시는?
ISTP,Istp분들 지인들 상담 잘해주세요(?
INFJ,"잇팁 남자분들,, 도와주세요"
ISTP,밝게 빛나는 별이
ESTP,엣팁 여자 무물해볼까영~
INTP,선톡할건뎅
ISTP,잇팁입니당 무물~!
ISTJ,잇팁 남자친구도 인정한
ISTJ,잇팁남분들 인만추 어떠신가요?
ENFP,잇팁 친구로써 완전 최고!
ISTP,ENFJ ISTP 커플이 많은것같아요 손~?
ESTJ,덱스 잇팁보면 너무 매력적이에요
ENTJ,남자분들 생일선물 미리받기 vs 당일에 받기
ISFP,잇팁분들 질투 많나여??
ESTP,엣팁 남자 무물보
ESFJ,잇팁 전남친하고 같은 취미 생활을 합니다. 마주쳤을 땐 어떻게 해야할까요?
ISFP,ISTP 는 역시 ESTJ 하고 찰떡이네요
ESTJ,잇팁남자 후폭풍 오네요...
ESTJ,잇팁은 엠비티아이를 그렇게 신뢰하지 않나요?
ESTP,ESTP 남 무물
ESFJ,ESTP 여성분에 관심있는 ESFJ 남성
ENTP,딸이 지켜본 완젼 잇팁 그잡채인 어무니 특징
ISTJ,istp분들중에
ISTP,잇팁의 연락 ? 말투 ?
ISTP,다른 잇팁분도 생각을 할시간을 갖거나 권태기일때
ISFP,잇팁 최고에여
ISFP,허허허...저의 잇팁도 오늘 연락이 없군요
ISTP,잇팁= 공감을 책으로 배우는 중
ENTP,ESTP 엣팁은 자기한테 별 호응없는 이성어떠신가요?
INFP,estp 엣팁들은 남녀사이에 친구 있다고 생각해?
ISFP,"장기연애 후 첫 이별, 아닌 걸 아는데도 못 놓겠어요"
ENTP,잇팁은 많은데 엣팁은 적군요...
ISTP,카톡 확인 잘하는 잇팁
ESTJ,잇팁 남자친구 밀당인지 뭔지 후 ..
ISTP,근데 대체 어디서들 잇팁을 만나세요?
INFP,잇팁이랑 친해지는 법 ㅜㅜ
ISTP,잇팁아.. 톡좀 봐라...
ESTJ,"istp 분들,,"
ISTP,[역지사지] ISTP 님들 갑자기 궁금해요~!!!!! 연락 관련~!!
ISTP,대화할 때 진짜 재미없는 엠탸?
ISFP,잇팁 분명 부재중이 떠 있을텐데
ESFP,Istp 녀한테 놀자고 하면 거의 받아주는데 저한테 호감이 있는걸까요?
ESTP,T거의 맥스로나오는 엣팁남자 무엇이든 물어보세요...
ISFP,잇팁 남자 친구의 답장
INFP,잇팁 엣팁분들 연애성향에 대해서 궁금한점 몇가지 있어요!
INFJ,엣팁은 스스로 귀여운거 아나용?
ISFJ,잇팁 까분다는 말
INTP,상대방이 나한테 호감이 있다고 느껴지는 포인트
INFP,엣팁 결혼선물 골라주세요
ISFP,잇팁 외모 이상형 중요한 듯
ISTP,잇팁 발작버튼 어떻게 되세요들?
ISTP,엣팁남자
ESFP,Istp 녀한테 놀자고 하면 거의 받아주는데 저한테 호감이 있는걸까요?
ESTP,T거의 맥스로나오는 엣팁남자 무엇이든 물어보세요...
ISFP,잇팁 남자 친구의 답장
INFP,잇팁 엣팁분들 연애성향에 대해서 궁금한점 몇가지 있어요!
INFJ,엣팁은 스스로 귀여운거 아나용?
ISFJ,잇팁 까분다는 말
INTP,상대방이 나한테 호감이 있다고 느껴지는 포인트
INFP,엣팁 결혼선물 골라주세요
ENTP,Istp-intp왓다갔다 하는 남자
ISTP,철벽치던 잇팁의 마음이 돌아선 이유는?
ISTJ,자취방에 가 있으라는 잇팁
INTJ,잇팁 남친이랑 연애해서 좋은 점
ISTP,잇팁 엔프피 궁합 사례가 거의없던데...
INTJ,잇팁 남친이 제가 졸리거나 아플 때 엄청 다정해져요
ISTP,진짜 인간 너무 싫어서 다 끊고 혼자살고싶어요 ㅜ
INTJ,"istp, isfp 남자친구. 원래 고맙다는 말을 잘 안하나요?"
ESTP,ESTP 연애 궁합 경험칙 추천해주세요
ENTP,Istp-intp왓다갔다 하는 남자
ISTP,철벽치던 잇팁의 마음이 돌아선 이유는?
ISTJ,자취방에 가 있으라는 잇팁
INTJ,잇팁 남친이랑 연애해서 좋은 점
ISTP,잇팁 엔프피 궁합 사례가 거의없던데...
INTJ,잇팁 남친이 제가 졸리거나 아플 때 엄청 다정해져요
ISTP,진짜 인간 너무 싫어서 다 끊고 혼자살고싶어요 ㅜ
INTJ,"istp, isfp 남자친구. 원래 고맙다는 말을 잘 안하나요?"
ESTP,ESTP 연애 궁합 경험칙 추천해주세요
ISTP,"['잇팁 남친 반수하고있어서 수능 3개월 남았어요', '그래서 전 혼자있는 시간이 늘어나고 ..', '어쩔 수 없는거 알아서 묵묵히 기다리는게 맞는데', '그냥 외롭네요 ……………..', '저도 제 할 일 열심히 하고 바쁘게 사는데도', '외로운 감정은 숨길수가 없네요 ……….', '내색하기엔 애같아서 혼자 삼키는중인데', '외롭네요 ………..']"
ISTP,"['치킨시킬때 저처럼 순살시키나요 기차나서ㅋㅋ', '저는 순살시키거나 윙봉위주로시키는데..']"
ESTP,"['잠오는 금요일 빨리 퇴근하고 싶으니까', '', '무물받아요']"
ESTP,"['엣팁 여자 입니다.', '무물 받아요', '심심해요', '놀아줘요']"
ESFP,"['estp는 안 좋아해도 단둘이 만나자고 하면 만나나용..?', '일주일에 한 두번씩은 꼭 만나는거 같은데 막 본인 원래 약속 옮기면서까지 제가 되는 시간에 맞춰주면서..?']"
ENFP,"['남자 잇팁 남자들한테 인기많은거같아요..', '(여자분들한테도 인기많겠지만 제가 봤을때 남자들이 좋아하는 스타일..?)', '', '본인말로는 해준 것도 없는데 사람들이 만나자고 하고 뭐 갖다주고 그러더라구요..? 챙겨주고..', '', '솔직해서 그런거같기도해요 빈말안하고.. 근데 마음 따뜻하고!!']"
INTJ,['친구와 이성의 차이를 알 수 있을까요?']
ENTJ,"['전화를 먼저 걸어서 1시간 이상 한다든가', '아프면 뭔가 물질적으로 준다든가', '그런 것들이요', '']"
ISTP,"['서로가 서로를 좋아하고있는게 확신된 상황인데', '', '썸 끝내고 싶을때 어떻게 끝내세요?', '', '그만하자고 해요? 아님 걍 안읽씹?']"
ESTP,"['우울증 걸리기 힘든 유형이라 하던걸 어디서 읽어서요', '저만 이런건지, 페르소나로 쓴게 estp였는지.. 궁금해요', '평소 모습은 estp 그 자체인데 우울해지기 시작하면 아예 다른 사람이 되는것처럼 바뀌어요', '저같은 분 계실까요?']"
ESTJ,['헤어지고 계속 생각나고 다시 잡아보고 싶은 여자는 어떤 여자였나요?']
INFJ,"['잇팁남이 늦게 돌아다니지말라고 뜬금없이 연락 왔는데', '(서로 연락 잘 안 함)', '이거 호감..아니 적어도 절 본인 인간관계에 포함 시켜준걸까요..?🥹 잇팁남 행동이 넘 애매해서.. 접을까 할 때마다 귀신같이 툭툭 연락 와서 환장🤯']"
ISTP,"['주말에 카톡보기 귀찮네요ㅠㅠ', '약속있는 주말이면 일어나서 준비하고 약속나가서 카톡못보고', '집에있으면 넷플보거나 자느라 카톡따위 열어보기 귀찮고', '급한 용건은 전화가 오겠거니 ㅋㅋㅋㅋ', '', '평일은 일하면서 카톡자주보는데 ㅋㅋ', '주말만 되면 너무 귀찮네요 에너지도없고 ㅋㅋ', '', '물론 애인/썸 관계면 말도안되지만 (연인사이엔 연락잘함)', '그냥 용건없이 수다떠는 지인 카톡은 정말 귀찮음 ㅠㅠ', '', '월욜아침에 굿모닝 하고 카톡했더니', 'ㅋㅋㅋㅋㅋㅋㅋ 여태안읽씹하네요 삐진것같아요,,😅', '안읽씹인데 굳이 카톡보내서 설명하기도 웃기고 ㅋㅋ', '입장바꿔생각하면 그냥 바빴나보다 하고 아무생각없을것같은데', '서운한것도 이해하고', '', '카톡귀찮지않으신가요 잇팁분들 ?!?!ㅋㅋㅋㅋㅋ']"
