mbti,text
ENFP,Isfj 애인 애정표현 느나요????!!!
ENTP,표현이 어려운 isfj
ISFJ,잇프제의 공황장애 경험담
INTJ,잇프제의 이 행동은 쫌 화가나는데 어쩔까용
ISTP,폭스같은 isfj..
ISFJ,isfj의 결핍을 채워줄 mbti는?
ESFJ,넘넘 심심해서 무물 받아용
INFJ,엣프제가 관심있으면
ISTP,잇프제분에 대한 생각.
ESTP,엣프제 남자분들
INFJ,잇프제 분들 장거리일때 연락이랑 대화 어떻게해결하시나요?
ISFJ,잇프제분들 화나실 때 어찌 해결하시나용..
ESTP,잇프제님들
ENFP,잇프제가 사귈생각 없던 사람이랑 사귈 때 (긴글주의)
ESTJ,잇프제 남친 풀어주고 싶어요.. 조언 부탁드립니다!
ENFJ,엣프제 썸남
ISFJ,ISFJ인데 사소한거에 스트레스를 많이 받아요
ISFJ,"ISFJ, ESFJ 특"
ISTP,펑
ISFJ,심각하게 심심해서 isfj 무물!
INFJ,엣프제의 남사친
INFP,엣프제 남자 만나보신 분들
ISFJ,퇴사 결정에 있어서 이런 제가 잇프제가 맞는지 의심이 되기도 하네요
ESFP,엣프제남 너무 좋아여..
ISTP,잇프제 분들은 호감있어도 선톡 잘 안하나요?
ISFJ,좋아한다고 확신을 가졌을때?
ESFJ,잇프제분들은 연락텀이 어떻게되세요?
ISFJ,잇프제도 사랑꾼인데용@.@
ESFJ,저는 분명 엣프제인데
ISFJ,엣프제 이 남자 어떤지 봐주세여
INFJ,엣프제 호감표시인가요??
INFP,엣프제남 감정기복
ESTJ,잇프제 여러분
ISTP,잇프제 연애문의드려요
ISTP,잇프제는 청개구리인가요?
ESFJ,잇프제 어렵네용!
INFP,잇프제랑 무슨 대화를 해야 친해질까요?
ISTJ,ESFJ 남자 연락과 만남
ISFJ,잇프제는 SJ 유형중에서 개개인 마다 성격 편차가 가장 심한것 같아요.
ISFJ,[ISFJ 남교사] (특히 퇴근에) 철저한 계획형 ISFJ
ISFP,잇프제 남과 썸붕?
ENFP,IsfJ랑 친하게 지내고 싶어요
ENFP,"잇프제와의 9개월 연애 후기, 그리고 고찰"
ISTP,잇프제는 청개구리인가요?
ESFJ,잇프제 어렵네용!
INFP,잇프제랑 무슨 대화를 해야 친해질까요?
ISTJ,ESFJ 남자 연락과 만남
ISFJ,잇프제는 SJ 유형중에서 개개인 마다 성격 편차가 가장 심한것 같아요.
ISFJ,[ISFJ 남교사] (특히 퇴근에) 철저한 계획형 ISFJ
ISFP,잇프제 남과 썸붕?
ENFP,IsfJ랑 친하게 지내고 싶어요
ENFP,"잇프제와의 9개월 연애 후기, 그리고 고찰"
ISFP,엣프제가 저에 대해 어떻게 생각하고있는지 궁금해요!
ESTP,인프제? 잇프제 친구에게 사과하는 방법
INFP,estj와 esfj의 차이점 궁금해요
ISFJ,자책을 그만두는 법은 뭘까요
ENFP,잇프제는 거절을 못하나요?
ENFP,ISFJ 연락한다고 했어도 연락 안할 수도 있죠?
ISTP,ISFJ 카톡만 노잼이에요...
ENFP,EISFJ 남자 질문요!!!! ㅠㅠㅠ
ISFJ,잇프제 무물 받습니당!
ENFP,ESFJ가 안 읽씹해요. 이유가 뭘까요?/내용 펑예
ISFP,5살 아들램이 잇프제 같아요
ISFP,이미 충분히 스며들어있는 잇프제에게..
ISFJ,잇프제가 '일 못하는 사람'을 싫어하는 진짜 이유(#_물론 제 기준에서)
INFJ,Esfj분들께 물어봅니다 카톡프사 안올리는 이유가 뭘까요..
INFJ,잇프제 남자분들께 질문있어요
INFP,ESFJ 엣프제 연인의 장/단점 알려주세요
ISFJ,저같은 집돌이분들 계시나요?
ISFJ,어린이날 기념(?) 잇프제 무물
ISFP,제 꿈을 짓밟는 부모님..
ISFJ,잇프제 유형 특징중 본인에게 해당하지 않는 부분!
ISFJ,잇프제 질문 받아요!
ESTP,잇프제_ISFJ 는 둘 중 하나인듯
INFP,esfj와 연애중인 infp가 느낀 esfj의 장/단점
ISTP,-
INFP,ISFJ 또는 ESFJ 남성분들 알려 주세요 ㅠㅠ
ISFJ,엣프제는 건강과 불건강 차이가 굉장히 큰 것 같아요.
ISFJ,[ISFJ 남교사] 시골학교 학생과 ISFJ 남교사
ISTJ,도와주세요 잇프제남자가 연애할때 원하는 안정감
ISFJ,[ISFJ 남교사] ISFJ 운동 특징
ISFJ,[ ISFJ 남교사] 루틴로봇 ISFJ
ENTP,잇프제 ㅋㅋㅋ너무귀야워용
ISFJ,다른 잇프제 분들은 잔소리랑 참견 심하게 하시는 편인가요?
ISFJ,마음을 접어야 할까요?
ESFJ,아내와 남편은 삶이 다릅니다.
ISFJ,여러분이 생각하는 연인으로서 잇프제의 이미지는?(복수선택)
ESFP,isfj 손절 상담
ESFJ,ISFJ 아내 이해하는데 31년..
ISTP,ISFJ 호감 표현
ESFP,엣프제 남자 연애할때 단점 뭐가 있을까요!?!!
ENFP,잇프제 스며들다가 친구로 남아버리겠어요..^^
ENFP,잇프제 카톡 텀
ISTJ,ISFJ ESFJ 왔다갔다 하시는 여자 분들께 질문할게여!
ISFP,ISFJ 이거 호감이에요? 계산 중인가요??
INTP,ESFJ 남자분들 어디 가면 많이 있을까요? 너무너무 매력적이에요
ISTP,ISFJ는 재미와 거리가 먼가요?
ISFJ,잇프제 분들은 보통 잇티제랑 비슷한 구석이 많으신가요?(#_잇프제 분들 투표)
ENFP,잇프제 카톡 단답 ㅠㅠ
ESTJ,후.. 무슨 심리일까요
ENFP,잇프제의 사소한 챙겨줌.. 호의?! 호감?!!!🥹
INFP,엣프제분들 연인한테 의지 많이 하시나요?
ISFJ,엣프제분들 저만그런건가여? ㅋ
ESTP,잇프제 분들은 차단 잘 안하나요?
ENFP,잇프제 카톡 편한말투면 썸 가망 없나요?ㅠ
INFP,잇프제는 자신의 우선순위가 틀어지는걸 싫어하나요? (ㅍ)
ENFJ,잇프제님들 사랑꾼이세요~?
ENFP,잇프제 남자분들 이성친구랑 스킨쉽 어디까지 가능하세요?!
INFJ,엣프제 여성분들 오글거리는거 싫어하세요?
ENFP,잇프제 짝남 예쁘다는 칭찬
ESFJ,엣프제 무물받습니당
INFP,엣프제분들은
ESFJ,ESFP가 ESFJ가 되서 글을
ENFJ,잇프제 썸붕
ISTP,엣프제분들 조언 부탁드립니다
ESFJ,잇프제 친구 손절하려고 했는데요..
ESTP,잇프제 전남친 여사친이 저를 카톡친추했어요
ISFJ,잇프제(&잇티제) 무엇이든 물어보세요!
ISTP,잇프제 후폭풍
ESTP,차단했다가 하루만에 다시 푸는 심리가 뭘까요
INFP,통 크게 감동주는 엣프제 남자친구..
ENFP,본인잘못으로 헤어지면 어떠세요?
ESTP,잇프제분들 한번만 봐주세요 ㅜㅜ
ISFJ,갠적으로 생각하는 잇프제에 대한 흔한 착각
ESFJ,만약 Esfj가 이러면...
ESTP,잇프제 불안
ESFJ,ESFJ 회신 텀
ESTJ,잇엣프제 분들 의미부여 얼만큼 하시나요?
ESFJ,엣프제분들 얼마나 공감하시나요?
ISTP,ISFJ 공략법...
ENFP,잇프제 씀씀이가 적나요? 절약정신 강하나요?
ISFJ,잇프제인데 n성향 강한 잇프제...
ESTP,잇프제분들 한번만 봐주세요 ㅜㅜ
ISFJ,갠적으로 생각하는 잇프제에 대한 흔한 착각
ESFJ,만약 Esfj가 이러면...
ESTP,잇프제 불안
ESFJ,ESFJ 회신 텀
ESTJ,잇엣프제 분들 의미부여 얼만큼 하시나요?
ESFJ,엣프제분들 얼마나 공감하시나요?
ISTP,ISFJ 공략법...
ENFP,잇프제 씀씀이가 적나요? 절약정신 강하나요?
ISFJ,잇프제인데 n성향 강한 잇프제...
ISFP,"['15일이 썸남 생일인데 장거리라 제가 직접 주지는 못하고 기프티콘이라도 보낼려고 했는데 썸남이 4살연하한테 선물받기 미안하다고 가뜩이나 알바도 안하는데...라고 하더라구요 ㅠ 만나면 같이 케익이나 먹으러 가자!라고 썸남이 말했는데 그렇다고 생일날 선물을 아예 안챙기기는 좀 그래서 ㅠㅠ 그냥 만났을때 케익사줘도 괜찮은걸까요...?썸남은 esfj 24살입니당', '', '+연하랑 사귀고있으신분들께 질문이 있는데욥...정말 연하한테 선물받기 부담스러우신가요...?']"
ISTJ,"['같은 대학 같은 동아리인데 거의 유일하게 같은 학부여서 처음에 저를 반가워하더라고요.', '저는 n수생이라 그 동생보단 학번이 낮아서 @@학번 @@@입니다 라고 인사를 하는데', '처음부터 오 나도 @@학과야 반가워~ 라고 말을 놓자마자 제가 나이가 좀 있는 @@학번이에요 라고 하니 그제서야 아차 싶더니 말을 정정하더라고요.', '그러고 동아리에 제 또래인데 본인과 같은 학번이거나 위 학번이면 존댓말을 쓰고, 저는 분명 말을 놓으라고 한 적이 없는데 어느새 저한테 반말패치가 장착되어 있더라고요.', '언니라고 하긴 하지만 단한번도 존댓말을 들은적이 없는..?', '제가 말을 놓으라고 한 적도 없었고 저한테 말 놔도 괜찮을까요? 라고 물어본 적도 없었고요.', 'isfj들 대체로 예의바른 유형이라 좋은 이미지였는데 그 동생이 좀 독특한거겠죠?ㅠㅠ (esfj랑 반반이라 했어요!)', '첨엔 제가 이런 부분에 있어 꼰대마인드인가 생각했는데 저는 첨에 동생이라도 존댓말을 쓰고 나중에 만약 저보다 학번이 높거나 같은 학번 동생이면 편하게 말 놔도 된다~ 라고 하고 가까워지거든요.', '그리고 시도때도 없이 와서 안기려고 하고 다른 사람들이랑 좀 진지한 대화중이면 제가 있는걸 봐서 중간에 뭔 얘기해~? 하면서 눈치 한번 쓰윽 보고...', '저는 스킨쉽 많고 모든 일에 관심 가지려는 사람과 정반대인 istj다 보니ㅠㅠ 이런 부분도 쉽지 않네요ㅠㅠ', '', '그 동생은 휴학해서 1년간 볼 일 없는데 그냥 넘 신경 쓰지 않는게 좋겠죠?ㅠㅠ 에효...']"
ESFP,"['지난주에 잇프제남자분과 소개팅 했는데 살짝 편안하고 친구같은 장난치는 분위기? 였지만 재미있었고 한번더 만나보고 싶었는데 다음날 남자분 선톡이 없으셔서 제가 먼저 보냈는데 답텀이 길고 예의상 답하는 느낌이라 그냥 읽씹으로 (상대방이 ~ 재밌게하세요 마무리하는 듯한 톡에서 마지막으로 답장을 제가 안했어요) 마무리됐는데요,, 한번본거라 이사람이다! 확신은 당연히 아니긴한데 한번 만나기는 조금 아쉽고 맞는 점도 꽤 있는 것 같은데 일주일 지난 지금 제가 연락하면 별로일까요?연락받는 잇프제 입장에서요! 제가 넘 눈치없이 확률도 없는데 부담주는걸까봐..ㅜㅜ ㅎㅎㅎ 급작스런 이별 당한 전남친도 잇프제.. 그이후 첫소개팅남도 잇프제.. 잇프제 좋은데 어렵네요']"
INFJ,"['', '저는 다정하고 말도 이쁘게 하고 섬세하고 저랑 코드도 잘 맞는 ISFJ 분들을 너무 좋아합니다', '또 제 주변에도 제일 많은 유형이구요', '', '일부러 ISFJ 만 골라서 사귄 것도 아닌데 제가 좋아하고 또 잘 맞아서 관계를 오래 유지해온 사람들을 보면 다 ISFJ 더라구요', '', '그런데 유일하게 안 맞는달까 좀 서운함을 느끼는 포인트가 바로 연락이에요..ㅋㅋㅋㅋ', '주변 ISFJ 들 모두가 제가 먼저 연락 안하면 특별한 일이 없는 한 절대 먼저 연락 안하네요', '', '저도 연락 자주하고 선톡 자주 하는 타입은 아니지만 관계 유지를 위해 꼭 필요한 부분 중 하나가 연락이라고 생각해서 노력하는 건데 왠지 그 노력을 저만 하는 것 같아서 현타가 좀 오더라구요ㅠㅠ', '', '연락 스타일이 다른가 보다 하고 이해하려다가도 그럼 다른 친구들, 연인, 가족 등등의 사람들한테도 모두 이런 식으로 연락 안하나? 라는 의문점이 생기더라구요 그렇게 고민하다보니 절대 모든 사람한테 이렇지는 않을 것이다 라는 생각이 스멀스멀 올라오기 시작하면서 좀 서운하더라구요', '', '나만 진심인 것 같고 나만 놓으면 되는 관계인 것 같고ㅠㅠㅠㅠ', '주변 ISFJ 들한테 대놓고 물어보기는 좀 그래서 여기 계신 ISFJ 분들한테 여쭤봅니다', '', '다들 모든 사람한테 연락 자주 안하는 타입이신가요?', '']"
ENTP,"['오늘 잇프제 남자에게 일방적으로 갑자기 카톡 이별 통보 당하고 카톡, 전화, 문자 다 차단당했어요..', '', '아침에 일어나서 폰 봤는데 새벽 5시 반 경에 ""미안해..내가 누굴 만날 여유가 없는 것 같아 잘 지내"" 이렇게 달랑 카톡 한 줄 와있더라구요', '', '아마 이 카톡 보내고 바로 저 다 차단한 것 같아요..', '', '한달 정도 썸 탔고 사귄지는 2주 정도 돼서 크게 갈등이 있거나 계기가 있진 않았어요.', '', '다만 썸 때 제가 엄청 적극적으로 해서 사귄거긴 하고..', '', '연락 텀은 원래 엄청 느리긴 했지만..', '헤어지자고 하기 불과 하루이틀 전까지만 해도 엄청 애교부리고 전화하고 꼬박꼬박 자기 하루 일과 다 알려주고 컨디션 체크하고 뭐하는지 묻고 그랬는데 어떻게 사람이 하루아침에 이러나 싶고..', '', '그리고 이유가 뭐가 됐든 마지막으로 전하고 싶은 말이나 인사조차 할 기회도 주지 않고 본인 할 말만 하고 모든 걸 바로 다 차단하는게..', '', '당해보니 생각보다 너무 많이 아프네요', '', '아무리 다신 안 볼 사이라고 해도 이렇게까지 잔인하게 구는 이유도 모르겠고 이럴 필요까진 있나 싶고..', '이 정도로 내가 싫었으면 처음부터 사귀자고 하지를 말지..', '', '내가 그렇게 별로인 사람이었나 싶기도 하고..', '보통 차단은 정말 꼴도 보기 싫은 사람한테 하는거 아닌가요..?', '', '오늘 금요일인데..', '원래대로라면 오늘 만날 생각에 막 설레고 행복했을텐데..', '', '그래도 그 친구가 걱정되네요', '항상 본인의 지금 사회적 지위와 처한 현실에 대해 엄청 고민이 많았었고 이직 준비도 겹쳐서 많이 힘들어했는데..', '지금도 충분히 괜찮다고 잘 하고 있다고 너무 많이 안힘들었으면 좋겠다는 말도 못하게 하네요..', '', '시간이 약인 거 알지만 그냥 아직은 감정 정리가 쉽지 않고 이유도 모르겠고..답답해서 올려요..', '', '두서 없는 글 읽어주셔서 감사합니다.']"
ISFJ,['ㅋㅋ역시 밝게 살아야 행복']
ESTP,"['', '평소에 관심있던 여자애가 있어요', '나이차이는 두살 납니다', '', '같은교회 청년부에서 알게된 사이고 지금까지 단둘이서만 본적은 한번도 없었구요', '올해 상반기에는 같은 그룹이라 얘기하고 지내면서 친분을 텃고', '그 과정에서 관심있는 티는 좀 냈다고 생각합니다', '', '교회 안에서의 만남이다보니 관심있다고 얘기했다 까여버려도', '매주 어쩔수없이 봐야하는 사이라 그게 좀 무서워서 지금까지 직접적으로 말은 못했었는데요', '', '하반기 넘어가면서 그룹 개편하고 나서 다른 그룹이 되어서', '한번쯤은 너한테 관심있다고 얘기해봐야 후회는 안하겠다고 생각하던 차였습니다', '', '', '', '이번 주 화요일쯤 인스타 스토리에 아무생각없이 그냥 치즈돈까스 먹는걸 올렸는데', '스토리 답장으로 ""치즈롤 맛있겠다..."" 하는 내용의 DM이 왔어요', '', '그 이후로 DM 주고받으면서 치즈돈까스 좋아하냐고 물어보고 완전 좋아한다길래', '""돈까스 맛있는데 아는데 주중에 밥 한번 같이 먹을래?"" 하고 무작정 질러봤습니다', '바로 금요일에 시간 된다고 답장 오길래 내일 퇴근하고 보기로 했는데요', '', '', '저같으면 누군가 특별한 이유없이 단둘이 보자고 하는건 저한테 관심있다는 뜻으로 받아들일거 같고', '제가 그 상대한테 호감이 없으면 완곡하게 거절하거나 다른사람 끼워서 같이 보는건 어떠냐고 할거 같거든요?', '', '', '잇프제들은 누군가가 관심있는 티내고 같이 밥먹자고 할 때 호감없는 상대라면 어떻게 하시는지 궁금합니다', '그리고 상대한테 호감이 있다면 어떻게 다가오고 관심표현을 해야 부담이 안될지도 궁금해요', '', '', '상대방이 어떤 마음인지 잘 모르니까 자신감이 없어서 별의 별 생각을 다 하게 되네요 ㅠ', '']"
ISFJ,"['저는 막 사회생활 할 때 굳이 막 질문할 생각이 안들거든요?.. ㅋㅋㅋㅋ 저한테 물어보면 대답하고 좀 편해진 분들힌테만 좀 몇마디 주고받지', '', '막 밥먹을때도 이런거 저런거 물어볼것이 없어욬ㅋㅋ', '여자분들한테는 좀 몇마디 걸기는 쉬운데', '저는 남자분들은 말 걸기 어랴워요ㅠㅠ 항상 연애도 상대가 다가와서 시작해서 그런가,,?', '', '다른 잇프제 분들은 어떤가요..?ㅎㅎ', '제가 유독 소심한지ㅜㅜ']"
ESTJ,"['사내 직원인데 제가 슬쩍슬쩍 다가가서 최근에야 인간적으로 조금 친해진 상태고 이주 전에 처음으로 둘이 저녁 한 번 먹었어요!', '', '우연히 얼굴 보기는 힘든 구조라 제가 퇴근하고 맛있는 거 먹으러 가자고 해볼까 싶습니다 근데 거절당하면 ㅁ... 앞으로도 얼굴 보고 지내야 하니까 걱정이 되네요ㅠㅠㅠ', '', '그는 동료 간에 호의로 나왔던 건데 혼자 약간의 호감이라거 착각했을까봐 ㅎ........ㅎㅎㅎㅎㅎ']"
ESTJ,"['안녕하세요 저는 잇프제와 한달 조금 넘게 만났고 2주전에 이별통보받았습니다', '고마웠다는 장문을 받고, 그 주 주말에 처음 만난 곳에서 마주쳤는데 서로 모르는척했고,', '저번주 주말에는 안마주칠줄 알았는데 누가 뒤에서 툭툭쳐서 상대가 먼저 아는척했습니다', '', '너무 해맑게 웃으면서 아는척하길래 저도 편하게 얘기했고 몇마디 주고받고 상대가 제 볼만지고 그렇게 인사하고 끝냈는데 혹시 재회 가능성이 있을까요?ㅜㅜ..', '아니면 그냥 친구처럼 아는척한걸까요...', '', '작은 희망이라도 있을까싶어 여기에 문의드립니다!']"
ISFJ,"['저는 누워서 유튜브 보는게 제 인생의 즐거움.', '한달에 한번은 1박 2일은 꼭 놀러가기 정도...', '', '어떻게 다른 사람들은 퇴근하고 취미를 즐기는지 모르겠어여... 어떻게 퇴근하고 침대에 눕지 않고 다른걸 할 수 있지...', '', '혹시 다른 잇프제분들은 취미 있으세요?']"
ESFP,"['Isfj이시고 연애경험은 없지 않은편인데 자만추로 만나왔어서 소개팅으로 잘되는게 성격상 어렵다고 하셨어요 ㅎㅎ 그래도 어제 5시간정도 대화했고 계속 엄청 재밌었다고 하시고 분위기는 좋았는데 ㅎㅎ..', '', '어제 집앞에 데려다주셔서 제가 헤어지고 먼저 톡드렸는데 약간 매너톡 같고..(술을 좀 마시긴 했어요) 그다음날 아침에도 연락없어서 제가 먼저 했는데 관심없어보이죠..? ㅋㅋ 그냥 답 안하는게 낫겠죠..? 🥲']"
ISFJ,"['잇프제끼리나 아니면 잇프제랑 잇프피 같은 경우는', '서로 힘들겠어요ㅠ 서로 티 안 내고ㅋㅋㅋㅋ', '자기 전에 항상 생각나지만 선톡할 용기는 안 나는ㅋㅋㅋ', '썸 어케 타나요 진짜..ㅋㅋㅋㅋ', '이어진 경우 있나요?ㅋㅋㅋㅋㅋ']"
ESTP,"['사실 저는 지금 연락하고 있는 사람은 있지만 흐지 부지', '', '되고 있어서 마침 회사에서 친한 형이 소개팅을 해준다', '', '해서', '', '받았고 약속 날짜 잡고 장소는 서로 찾아보고 날짜 전날', '', '연락을 드린다고 카톡을 했어요.', '', '약속 전날 저는 리스트를 쫙 뽑아서 보내줬고', '', '상대는 자기가 고르는걸 힘들어해서 못찾았다? 라고 말씀을 하길래 좀 어이없었지만 여기 가자 여기 가자 말했고 상대도 좋다고 했어요', '', '처음 만났는데 끌리는건 없었고 약간..? 양아치 관상? 느낌이 났지만 최선을 다 해보자고 생각을 했어요', '', '하지만.. 식당 앉아서 메뉴도 못고르시길래 여기 베스트 메뉴 먹을까요? 하고 주문을 했고', '', '이야기를 했는데 제가 거의 8:2비율로 이야기를 했어요., 상대는 그냥 받아치는 느낌?', '', '이럴거면 왜 나왔지? 라고 생각이 들정도로....', '', '거기에다가 음식이 나오면 드셔보라는 말도 없이 자기', '', '혼자 덮석 먹고 음료는 흘리고 먹어서 제가 닦아주고', '', '알바분이 테이블 바꿔준다고 했는데 저는 그 알바생', '', '도와주면서 옮겨주고 쓰던 식탁에 물티슈도 버렸는데', '', '그 여성분은 그냥 자리로 쌩...물티슈도 그 자리 그대로', '', '버린 상태... 결국 상대 여성분이 2시간정도? 됐을때', '', '일어나자 했고 저는 솔직히 더치를 할거라고 생각을 했', '', '는데 제가 계산할때 그냥 가만히 있더라구요.', '', '여기서 2차 빡침이였지만 그냥 어린애 밥 사줬다고 생각하고', '', '차 타고 집에 와서 안보낼까 하다가 그래도 예의는 지키려고 3시간 뒤에', '', '조심히 들어갔냐 재밌었다 푹쉬어라고 답을 보내니깐', '', '좋은 사람인거 같은데 자기랑 안맞는거 같다 푹 쉬어리 라고 왔네요...', '', '', '왜이리 예의가 없는 사람이 많은걸까요 제가 예민한건가요', '']"
