mbti,text
INFJ,엥뿌삐분들은 대체 어디가면 볼 수 있어요??
INFP,유형변경
INTJ,인프피남 분들은 혹시 삐지시면 조금 오래가나요?..
INTJ,인티제 >> 인프피 로 변했습니다..ㅋㅋ
ISFJ,엔프피는 크게 3가지로 나뉘는것 같아요.
INFP,인프피
INFP,안녕하세요. 저는 인프피입니다.
ISFJ,인프피남 혹시 상담해주실분 계신가요?
ENFP,엔프피분들 있잖아요
ENFP,인프피남.. 호감인지 아닌지 잘 모르겠네요
INFP,인프피남 무물 입니다
INFP,좋겠다
INTJ,intj여자 enfp남자랑 소개팅할때
INTJ,Enfp 호감
INFP,인프피 무물 답변 가요!
INFP,우주에 인류 눈에 안 보이는 생명체가 있지 않을까요?
ENTP,.
ENFJ,읽씹 안읽씹 너무 싫어용..
ENFP,enfp 챙겨주는 걸 좋아하죠?
ISFP,ENFP 놀리기
INTJ,enfp분들께 질문 있습니다.
ENTP,엔프피는 헤어지고 언제 후회를 하나요?
INFP,뇌에 칩을 넣는 시대가 올까요?
ESFP,ENFP는 말과 행동이 다른 면이 있나여?
ENFP,enfp는 변덕이 심하고 의욕 실천력이 약한 편인가요?
INFP,인프피의 삼진아웃
ENFJ,인프피 남친과 갈수록 맞춰져가네요..
INFP,거절 잘 하는 것도 T/F 로 구분이 되나요?
ISFP,뼈를 갈아 얻은 감동
INTJ,불건강한? enfp 의 특징인가요?
ENFJ,인프피(INFP)가 건강한 행복습관을 갖추는 법(feat완벽주의자가 완벽해지는 법)
INTP,연애중인 엥뿌삐 분들...
INFP,"infp, isfp, entj 분들 중에 혼자 있을 때"
INTJ,ENFP 재회 가능성 있을까요?
INFP,말해봐야 부질없다.
INTP,엥뿌삐 이거 호감일 수도 있을까요? 아님 엠비티아이랑 상관 없나요...
INFP,몇주째 그알 유튜브 영상 못보는 중
INFP,인프피분들 어떤 유형에게 매력을 느끼시나요?
INFP,estj랑 infp 연인으로 왜 파국인가요?
INTJ,엔프피에게 해탈했습니다..
ISTP,흔들리고 있는 거 같아요..
ENFJ,인프피분들 좋아하냐고 직구 던지면 피할까요?
ISTJ,엔프피의 정신없음을 어떻게 컷하면 좋을까요
INFP,인프피는 먼가
INTP,T 높은 엔프피는 어떤 느낌인가요?
INFP,구경 잘 하고 왔어요
INFP,인프피 간단한거 다 물어보세요^^
ENFJ,인프피(INFP)가 사랑받을 수 있는 방법(feat귀여운 아기고양이 인프피)
ENFP,누가 infj랑 enfp 찰떡 궁합이라했나요
ENTP,난 인생의 슬럼프를 겪고있는데 주변ENFP분들 보면 항상 행복해있고 sns에 항상 좋은텐션이고 어떻게 사람이 저렇게 행복 할 수 있는거야..
ISFP,남친이 저랑 애착유형이 비슷해요(질문글 아닙니다!)
ENTJ,INFP 썸 포기?
ESTJ,infp 분들은(연애고민)
ISTP,잘 헤어졌습니다.
ENFP,인프피 친구랑 있을 때 기빨리는 거 같아요...
ENFP,제가 좀 마음에 여유가 없어서 그런건가
ISFJ,엔프피들은 E형 치고 내성적인것 같아요.(엔팁도 해당)
ENFJ,엔프피(ENFP)랑 친해지는 10가지 방법(feat겉바속촉)
INFP,엔프피남 머릿속이 궁금해요 (긴글주의)
ENFJ,인프피 오래된 남사친 호감 얻는 방법
ISTP,전 결국 내일 헤어짐을 고하려고 해요.
INFP,여러분은 트러블 생기면 카톡 vs 전화로 푸세요?
ISTP,나아질 기미...그리고 푸념..
ISTP,INFP 의 뚝딱 뚝딱 질문~!
ISFP,엔프피 이거 줘패도 되는 부분인가여
INFP,인프피 거울치료
ISTP,인프피 여러분 도와주세요..ㅠㅠ (스며드는 방법..)
ENFJ,INFP(인프피)가 감정이 극단적인 이유(feat인프피에게 중간감정을 기대하지 마라)
INTJ,내눈에 보이는 잉뿌삐 모습은
ENTP,INFP들 철학적인 주제에 관심 많아요?
INFJ,인프피 분들 대화할 때
ISFJ,인프피 썸남의 말.. 이정도면 이제 사귈수있나요?
ENFJ,"INFP(인프피)가 상대를 좋아할때,호감,플러팅하는 행동(인프피는 나를 좋아할까?)"
INFP,과거의 나와 현재의 나를 어떻게 하면 분리 시킬 수 있을까요
ENFJ,"인프피를 위한 시(제목: 다채로운 내 솜사탕, 해석추가본)"
ENFJ,INFP(인프피)를 위로하는 마음을 대변하는 시 한편 지어봤습니다
ESFJ,엔프피가 호감 가질 때
INFP,어휴 진짜..
ENFJ,착한 인프피와 못된 인프피 구분법(feat불건강을 알고 건강으로 나아가자)
ENFP,"인프피에서 엔프피로, 4w5에서 6w7로"
INFP,이제는 몇살인가보다는 몇년생인지를 물어보네요ㅋㅋ
ENTP,[]
ISTP,"['제 연애가 늘 IS__ , ES__ 위주로 만났는데', '', 'ENFP는 첨이에요...주위에 ENFP 여자들은 좀 있는데', '', '다 여동생같고 잼민이 같아서 이성으로 안보이더라구요', '', '엔프피 텐션에 호응해줄 에너지도 없고ㅎ', '', '엔프피 여성분들 중에 잇팁 남자 만나본적 있으신분', '', '경험좀 알려주시면 참고될거같아요!', '', '', '']"
ENTP,['꽃향기만 남기고 갔단다~']
ESTJ,"['썸을 두달정도 탄거같은데 만난것도 오프터 정도?', '매번 상대가 보러와줬고 초반에는 좋다 보고싶다 스킨십 할건 다햇네요 서로 확신을 주지 못해서 그랬는지', '점점 흐지부지되고 연락도 줄고 읽씹도 하고', '그러다 먼저 선톡하면 아무일 없었다는 듯이 다시 연락하다가 또 읽씹...', '', '그래서 결국 포기해야겠다싶어서 연락 그만하자 했더니', '연인사이도 아닌데 이정도 사이에 연락은 자주한편', '아니냐하더니 그럼 그만하자해서 썸붕 났어요.', '전 읽씹이 싫었던건데 ㅠㅠ', '', '엔프피분들은 상대가 먼저 썸붕내고 연락끊으면', '마음 남으면 다시 연락하기도 하나요?', '아니면 그냥끝?']"
INFP,"['평소에도 연락 잘 안받긴 하는데', '호감 있거나 관심있는 사람 연락을 잘 못 보겠어요..', '잘되고싶은 마음에 어떻게 답장을 해야할 지 모르겠고 이어나가기도 힘들고', '마음 있으면 온라인으로도 뚝딱거려요ㅠㅠㅠㅠㅠ', '그러다가 상대방도 마음 없는줄 알고 연락 끊겨요', '', '오히려 관심 없거나 막 별 생각없는 사람들은 연락 잘 이어나가요', '미치겠네요 ㅠㅠ 이걸 어떻게 해야할지...', '']"
INTJ,"['', '.']"
INFP,[]
ENFJ,['']
INFP,"['잘 맞는 친구 사귀규 싶어요', '저는 일단 질투도 잘 하고', '쿨한척 하고', '상대방한테 잘 보일려고 노력 하능거 같아요 본능이', '그러고 싶지 않지만오', '그리고 생각이 너무 많아요', '공감을 못해주면 실망하고 삐지고', '대화를좋아하고', '무뚝뚝하고 말 적은 사람은 불편하더라구요', '배려를 너무 잘해서 ㅠㅠ', '그냥 자동으로 배려가 되는거라', '그러고 싶지 않지만 짜증나요 성향이라']"
INTP,"['우선 일단 만나는 시점에선', '인프피 여친이 먼저 고백을해서 사귀게되었습니다', '좋아하는건 서로좋아했구요', '', '근데 연락에 있어서 먼저 연락을 잘안하드라구요', '현재 3달정도 되었는데 이문제로 3,4번 말한거같습니다', '중간중간 농담반진담반 연락좀 잘해줘라 했던거같구요', '', '평소에 제가 연락을 먼저 하지않으면 잘 안옵니다', '최근에는 한달가량 타지에 있어서 보기도 힘들었구요', '', '평소같이 어제까지 제가 연락을 하다가 피곤한거같아 쉬라고 했는데', '여자친구가 여느때던 하는말이 있습니다 ""응 내가 일어나서 전화할께"" 혹은 ""내가 이따가 전화할께""', '그러고서 연락이 안오고 카톡으로 이제 일어났다 라던지, 어제 피곤해서 바로잠들었었다 식으로', '연락이 오는게 끝입니다', '', '참다가 오늘 좀 안좋게 터졌는데', '서로가 좋아서 연락주고받고 하는거지않느냐, 나도 연락을 받아야 이사람도 날 보고싶어하는구나', '하고 느껴진다고 말했습니다 말하는과정에 있어 감정이섞여서 안좋게 나왔을수도 있는데', '어찌됐든 제 현재상태를 말했더니', '', '제 상황에 대해서 미안하다, 잘해보겠다 이런걸 원했는데', '그냥 대화하는게 아닌 그만만나는게 좋겠다 라고 하네요', '', '인프피분들 연락해달라는 요구가', '받는입장에서 힘든일인가요?', '']"
INFJ,"['', '진짜 너무 귀여운거 같아요😆', '주변에 한명밖에 못봤는데', '다들 어디계신건지', '보통 집에 있나여 밖에좀 돌아다녀주세여', '', '']"
ENFJ,"['제가 인프피 글들을 본 결과', '1. 선톡을 안한다', '2. 관심이 있어도 답장텀이 길다', '3. 대답 해주는것만으로도 그건 관심이다', '', '', '이게 전부 사실입니까.. ?']"
ESTP,"['여자 엣팁이 귀하다는디 네 제가 그 여성 엣팁입니다 요정 같은 인프피 남자친구와 연애중입니당', '인프피 남친 꼬신 법 무물보 받습니당']"
INTJ,"['댓글 너무너무 감사합니다...', '이 친구랑 잘 될 수 있을지는 잘 모르겠어요 ㅜ', '또다시 선톡을 안 하네요...', '무슨 맘이지']"
INFP,['성격이 어떻게 보면 뇌에서 작용해서 반응한 결과인데 외모 안에 뇌도 포함 되어 있으니 외모본다고 해도 괜찮겠죠?ㅋㅋㅋㅋ']
INFP,['']
ENTP,"['이분들 기질적으론 안맞을것 같은데', '', '감사하는 태고 긍정적인 태도때뭉인지 아니면', '', '속으로는 스트레스 많이받으실지 궁금']"
ENTP,"['infp남친과 2년연애중이구요', '', '일단저는 남친의 개인문제로인한 저에게 공감을', '요구할때', '이미 여러번의감정노동으로 지쳐있어요', '', '남자친구는 자신의개인문제지만 본인이 힘들때', '그감정을 공감을 못해주는것같다고 지쳐있습니다', '', '처음엔 저도 당연히', '그상황을을 이해하며 공감하고 격려도해주었어요', '그런데 이게 같은문제의 지속으로 요구할경우에는', '좀 많이 지치더라구요 흔히말하는 감정노동처럼요', '', '가장친한친구도 infp 이고 남자친구도infp라', '두사람의 공통점이라하면 딱 공감포인트거든요', '자신이힘들때 얼마나 공감을 잘해주느냐', '또 내가힘들때 자신에게 어디까지 말을해주고', '공감을 사갈것인가를 굉장히 큰 의미를 둬요', '', '그런데 친구는 애인이생기면 그런포인트를', '애인에게 중점을둬서 제가좀 편하구요..', '남친은 저에게 중점을두니 그럴때마다 좀 피하고싶어져요', '', 'mbti를떠나 정말 제가 공감능력이 떨어지는걸까요', '', '', '', '', '', '', '', '', '', '']"
ESTP,['이게 인프피가 좋아하는 사람이 생기면 하게 되는 행동이라는데 너무 귀엽지 않나오..? ㅋㅋㅋㅋㅋㅋ 진짜 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 출처는 인스타그램 infp__heaven 님 입니당']
INTJ,['펑']
INFP,['엔프피 인프피 상관 없이 물어보는거예요']
INFP,['보통 자기가 준비한 것만 발표하는데 저는 중간마다 사람들에게 질문하는식으로 했는데 사람들이 불편하는데 좀 이상한 방법일까요? 너무 일방적인 발표는 좀 탈피해야 한다고 생각하는데....']
ENFJ,"['', '인프피기준에수 많이 용기를 낸건가요?', '귀여워서요']"
INFP,"['기술이 점점 발달되고 뉴스보니까 인공지능에게 자의식을 넣는 시도를 하고 있다던데...', '이러다가 인공지능이 인류를 멸망시키려고 바이러스를 제조할 수도 있다는 망상이 드네요...']"
ISTP,"['남자친구 만나면서 여지껏 사랑해라는 말을 못해봤어요. (작년 8월부터 만남)', '', '얼마 전에 남자친구랑 부둥켜 운 뒤로, 곰곰히 생각해봤는데.', '이 사람이 떠나는 게 꺼이꺼이 울 정도면 이게 사랑인걸까? 생각했어요.', '', '어제 데이트 하던 중에 남자친구가', '""학위 마치면 7월쯤 될 건데.. 끝나고 빨리 한국으로 돌아 올거야!"" 라는거에요? (이전 글 참고..ㅎㅎ)', '그래서.. 아! 사랑을 말한다면 지금이겠다 싶어서', '', '남자친구 입을 대뜸 막았어요.', '내가 뭘 말할건데, 대답 안해줘도 돼. 그냥 내 기분 말하는 거니까. ""음.. 사랑해!""', '', '남자친구가 뭐라고 말 했는데 제가 입을 막아서 웅얼웅얼 거리는 소리밖에 못 들었어요.', '그리고 입에서 손을 뗐어요 ""난 말하면 안되는 거지? 근데 사실 이미 알고 있었어""', '', '뭐 이러면서 이미 제가 본인을 사랑한다고 추측했다는 거에요?!', '저번에 우리 같이 울었을 때가 너에게 터닝포인트였던 거 같다. 예전에 네가 우리 사이에 벽이 있다고 했는데.', '그 날 이후로 너가 많이 편해진 느낌이었다. 그래서 아마 네가 날 사랑하는 게 아닐까 생각했다.', '', '결국 그 날 전 사랑한다는 말을 듣지 못했으나, 제가 자초한 일이기에.. 할 말이 없고..', '오늘 그의 매우 뜸해진 연락과 회의 곧 한다고 했더니 재밌게해~ 라는 카톡에 킹받아서 주절 거려봅니다.', '', '그래서.. 나 사랑한다고.. 만다고...']"
ENTP,"['INFP 남자랑 두 달 썸 타고 한 달 사귀고, 성향 차이로 차였는데요..', '저는 ENTP & ESTP 번갈아가며 나오는 여자 사람입니다 !', '좋은 사람이라 잃기 싫다, 근데 마음은 커지지 않아 미안해서 이야기 하는 거다. 라고 이야기 하더라고요..', '계속 간간히 연락하며 지내자고 하는데 이 사람 심리가 대체 뭘까요?', '지난 번에 물건 받을 겸 만나서 식사 하는데 본인이 나중에 오히려 저를 쫓아다닐 수도 있지 않나 이런 얘기도 하더라고요..', '도대체 뭔 생각일까요 헝 ㅠㅠ', '저는 직설적으로 말 하는 편이고, 그리하여 빠꾸 없이 (?) 행동하는 부분에서 잘 안 맞는다고 느꼈다고 했어요 ..', '', '(남자분이 약간 금사빠,금사식,회피형 기질이 있는 것 같긴해요)']"
ISTP,['연인에게 질투를 많이 하시는 편인지.. ? 그걸 티내는 편인지!??? 궁금합니다 !']
ENTJ,"['무엇이든 물어보세용~', '불완전한 청소년기, 억압받고 눈치 봐야할 환경 속에서', '10년동안 인프피로 살았었습니다. 그래서 인프피의 마음과 행동패턴은 누구보다도 잘.... 알아요 정말 잘 알아요.', '', '엔티제에 대해 궁금한 점이나 어떻게 변화했는지 여쭤봐도 되구용 암거나 물어보세요~!']"
INFJ,"['INFP분들 정말 할말이 없거나', '귀찮으면 읽씹을 잘하는 편이세요? 호감이 있는 남자라도?', '궁금해요']"
INFP,[]
ISFP,"['엔프피님들 첫만남 이성에게 낯가림 있나요?', '제가 여태 만났던 여자남자 엔프피 지인들은 낯가림이 뭐에요? 먹는거에요? 했던거같은데..', '친하게 지내고 싶은사람한텐 굉장히 적극적인걸로 아는데', '보통 자기랑 안맞을거 같은 사람에게 낯을 가리는건가요?', '', '관심가는분이 엔프피 남자이신데 낯가림 심하시더라고요', '저한테 얘기도 직접 전달 안하고 친한사람한테 제 얘기하는식?', '흠 다가가는건 포기해야하나..', '', '', '']"
INFP,"['요새 챗GPT같이 인공지능이 점점 발달되는데 우리 인류는 그들과 공존하먼서 살아가려고 노력하겠죠.', '드레곤볼을 보신분들은 아시겠지만 어떠한 안경을 쓰면 그 사람의 능력치가 자 알 수 있는 시대가 온다고 생각합니다', '예전처럼 자소서로 채용하는 것은 끝나고 DNA로 사람을 인사배치 하는 시대가 올 거 같습니다.']"
ENFP,"['왜 엔프피 무물에는 댓글이 별로 안 달리는거됴?', '여러분 주변에 엔프피가 흔히 널려있나요? ㅠ', '저 심심하니까 궁금한거 물어봐주세요,,', '2n살 여성이고 주변에 다른 엠비티아이 골고루 있숨미다']"
ISTP,"['남자친구가 이제 3주 뒤면 학위 따러 영국으로 갑니당...', '항상 영국에 살고 싶어했어서 한국으로 돌아올지도 미지수에요..', '일단 영국에 일년 살아보고 맘에 안들면 다시 온다고 했는데...', '알거든용.. 진짜 어릴 때부터 거기서 살고 싶어 했다는 걸...', '', '그래서 아냐! 학위 끝나면 바로 다시 와 나랑 있어! 이런 말도 안해봤어요.', '그냥 여기 오면 좋겠지만, 난 너가 살고 싶은 곳에서 살길 바란다~ 응원해줬지여..', '', '이거 때문에 남자친구가 극초반에 헤어지자고 한 적도 있어요.', '어차피 나중에 헤어져야하는데.. 슬프다구요...', '여차저차해서 지금껏 만나게 되었는데..', '저번주부터.. 갑자기..카톡도 단답하고, 텀도 길어졌고...계속 피곤하대요..', '', '엊그제 주말에 만나서 꽃도 주고 엄청 많이 안아주고,', '기분 좋아보이길래 ""네가 기분 괜찮아보여서 나 이제 행복해""라고 말도하고 -> 그랬더니 황급히 말 돌림..', '꽃도 일부러 안 핀 꽃으로 줬어요. 물에 담아놓고 서서히 피어가는 거 보면서 기분 좋아지라고..', '그러다 남자친구가 기타 쳐주는거 멍하니 보고있다가.. 눈물날 거 같아서 혼자 화장실가서 찔끔찔끔 울었어여..', '돌아오니까 피아노 연주 듣자며 노래를 틀고 안아주더라고요.', '.... 품에 안겨서 대성통곡 해버렸어요.', '또 화장실로 도망가려고 했더니, 같이 울자면서 잡아서, 둘이 울었어요.', '', '너 앞에서 안울려고 했는데 미안하다 했더니..', '내가.. 떠나서 미안해..래요..', '그리고나서 더 우울해졌는지 더 단답에 더 텀이 길어졌어요.', '저도 슬프지만.. 남은 3주를 그래도 행복한 좋은 기억 많이 남기고 싶은데', '', '벌써 이별 준비를 한다고 거리두는 건지 뭔지.. ㅠ', '뭘 해줘야 인프피 기분이 나아질까요? ㅠ_ㅠ흐잉 어디가자니까 별로 안내켜해요..', '방금은 좋은 하루 보내래여.. 아무래도 이별 준비 하나봐여... ㅎ ㅏ아ㅏㅏㅏㅏㅏㅏ....', '나랑 헤어지고 가려고 그러냐고 물어볼까요?ㅠㅠㅠㅠㅠㅠㅠㅠ...']"
ENTJ,"['내용이 쫌 구체적이라 펑했습니다', '의견 감사합니다!!']"
INFP,"['저 사람이야 말로 찐프피 이다', '', '이런게 나오는거 같아요', '행동과 표정 이런데서 티가 나오는게 보여요 ㅎㅎ']"
ENFP,"['안뇽하세욥 이십오살 엔프피 여자 입니답.', '역시 출근 전 날 일요일은 마음이 싱숭생숭하네요!', '오랜만에 mbti카페에 방문하면서 이런저런 글을 읽다보니', '역시 다른 사람들 이야기 듣는 건 너무나 흥미롭고 즐거운 것 같아요~', '', '아쉬운 일요일 밤 심심한데, enfp관련해서 궁금한 것이나,', '여러분들의 평소 고민이 궁금해요!', '', '자유로운 주제로 댓글 달아주셔서 재미나게 이야기 나누면', '너무나 행복할 것 같아요!!', '', '']"
INTJ,['엔프피 남성분들은 예쁘다는 말 아무렇지 않게 쓰시나요? 예를 들어 머리 묶은 거와 푼 것 중 뭐가 더 낫냐는 질문에 둘 다 예쁘면? 이라는 답을 하는 건 아무 감정 없이도 할 수 있나요?']
INTJ,"['펑', '', '']"
ENFP,['엔프피 여자 입니다 궁금한거 있으면 물어보셔오']
INFP,[]
ENFP,"['왜냐구요', '심심하기 때문입니다']"
ENTJ,"['졸사를 찍는데 T와 F가 반반인 엔프피 남사친이 너 ○○컨셉인데 왤케 낯빛이 누루스름하냐고 팩폭을 하면서 지나가는데 손가락으로 제 볼을 콕 찌르고 가더라구요', '', '팩폭까지는 원래 남사친 성격이라 그냥 넘겼는데 볼을 찌르는 행동에서 왜? 도대체..? 라는 의문이 들어 글을 남깁니다', '', '저 혼자 생각해봤을 때는 제가 볼살이 쫌 있어서 남사친이 보기에 그냥 눌러보고 싶었던 것 같긴한데', '요런 흐름으로 남사친의 행동을 이해하는 것이 맞는지 다른 엔프피 분들은 어떤지 의견을 듣고 싶습니다', '', '']"
INFJ,['원래 인프피분들 대화할 때 질문이나 제가 한 말어 대답안하고 본인말만하나요?? 그것도 뭔가 대답해줘야 할 것 같은 혼잣말이요']
ENFJ,"['남자친구가 일을 바꾸려고 하고 있는데,', '인프피님들 의견 들으면 제가 좀 도움이 되지 않을까 해서요!!', '', '1. 현재 직업', '2. 하고 싶은 직업', '', '각각 어떻게 되시나요?? 만약 사업을 한다해도 무슨 사업인지 궁금합니다!!', '', '남자친구가 일머리가 정말 좋고 손재주가 진짜 좋고 빠릿빠릿한데, 학력이나 자격증 부분에서 부족함이 있기 때문에 괜찮은 회사에 취직하는 것이 쉽지 않네요ㅠㅠ']"
ISTJ,['펑']
ENFP,"['엔프피 특징으로 부각된다고 느끼는게 충동적이다 대책없다 이런거 잘나오는것 같은데 충동적이고 대책없는거에공감하시나요...? 사실저는 이거 특징으로 나올때마다 좀 공감하기도 힘들고...;;ㅠ enfp가 너무 생각없는 엠비티아이같아지는것같아서요ㅠㅠ;;', '엔프피들마다 다다르겠지만 어떠신가요??']"
ENTJ,"['싸운계기는 누구의 잘못도 아닌 제 3자의 개입으로 인한거였구요', '저는 불같은 면이 있어서 싸움이 일어나면 어떻게든 풀어야하는 사람인데', '인프피는 동굴속으로 들어가버리더라구요', '그 동굴에서 꺼내보려고 온갖 애원도 해보고 설득도 해봤는데 안되길래 포기하고 3년이 흘렀습니다.', '', '그런데 제 최측근으로부터, 자꾸 인프피가 요새 저에대한 이야기를 한다고 합니다.', '뭐하고 사는지, 잘지내는지, 잘지냈으면 좋겠다던지', '그때 싸우다가 관계가 틀어져버려서 찝찝하다라던지 등등', '', '이런 이야기를 하는 상황으로 봐서는', '제가 다시한번 연락을 해봐도 되는부분일까욤?']"
ISTP,"['안녕하세요..!', '저는 우울함(?)이 있는 INFP 남자친구가 있어요!', '', '근데 제게는 항상 밝고 웃긴 모습만 보여줘요..', '억지로 밝은 에너지 뿜느라 우울이 찾아오나 미안하기도 하고요..ㅠㅠ', '', '우연히 남자친구 트위터 계정을 알게 돼서 둘러봤는데', '3일 전에는 ""나는 엄청난 물 속으로 빨려들어가는 듯한 우울함이 있다."" 이런 글 리트윗 했던데..', '', '저는.. 우울이라는 걸 느껴본 적이 있나?.. 싶을 정도로 무던하거든요..?', '우울이 뭔지도 잘 모르겠고, 걱정도 잘 안해요.', '', '이번 일도 ""언제 우울했어? 왜 우울했어?"" 물어보고픈데.. 그럴 순 없고..', '그냥 다음에 만나면 꽉 안아줄거야! 라고 했는데..', '분명 들으면 열심히 이해는 할텐데.. 공감은 못하겠죠..?', '', '어떨 때 힘이되셨는지 조언 구해봅니당..', '']"
ENFP,"['급궁굼해서요ㅋㅋㅋㅋ', '어떤가요??ㅎㅎ 잘맞나요??', '']"
INFP,['환영 합니다!!']
ENTP,"['가장 N 스러운 사람들중 한명인데', '', '특유 친화력이 진짜 잘맞아러 그러는건지', '', '특유의 긍정고ㅓ 친화력으로 견디는건지 모르겠는데', '', '다른 N들읔', '', '한국사화의 부조리나 비효율 적인 면들에 대해 이야기와 비판이 쉽게 이야기 통하는데', '', '이 친구들은 그닥 그래보이진 않더라구요']"
INFP,"['저 : 이번주에 제가 원하는 곳에 면접을 보려 간다 응원부탁한다.', 'A : 계획이 너무 자주 바뀐다. 신중했으면 좋겠다.', '저 : 내 선택인데 존중하지 않는다면 응원 안 해도 된다.', 'A : 나랑 안 볼거면 그렇게 얘기하지 말라.', '', '그러더니 먼저 전화를 끊더라고요.... 이게 그렇게 서운한 말인가요?']"
ESFJ,['내용 펑 합니다']
INTP,"['친구들과의 모임으로 안지 한달 정도 되었는데 조금 친해졌어요. 근데 전 첫인상부터 너무 제 스타일이셔서 반한 느낌이었어요. 이젠 서로 장난도 치고 말도 놓은 정도이고 그 오빠랑 세살 차이인데, 오빠가 제 스토리에 하트를 누르셔서 저도 눌렀거든요? 그러니까 그 이후에 저에게 스토리 답장이 오셔서 첫 연락을 했어요.', '', '누가 저에게 이모티콘 선물한 내용이었는데 그 오빠가 “부럽다ㅠ 근데 저 이모티콘은 내 스타일 아니어서 덜 부럽넹” 이런식으로 왔어요. 그래서 제가 “오빠 기달려봐요” 하면서 이모티콘 선물을 했거든요? 저는 나름의 플러팅이었어요. 그 이후에도 제가 오빠 스토리에 좋아요를 한번 하트를 남겼고요.', '', '그리고 바로 다음날 모임때 만나서 제가 ”오빠 주말에도 일하신다면서요? 싫지 않으세요?“ 이러니까 ”좋지 돈벌고! 내가 여자친구도 없어서 연애하는 것도 아니니까 주말에 할게 없어 어차피“ 이러시는거예요... 그래제가 ”여자친구 사귀면 되죠!! 왜 안하세요?“ 하니까 여자가 없데요. 저는 저 첫멘트가 너무 유죄발언이라고 생각하거든요?!?! 전 관심 없는 사람한테 저렇게 말 안해요ㅠㅋㅋㅋ', '', '또 설렜던거는 모임 끝나고 잘가라고 하이파이브 하고... 은근 어깨 터치하면서 장난치고... 제가 고기쌈 막 볼빵빵하게 먹으니까 저 끝자리에서 볼에 바람 넣고 저 따라하면서 막 웃으시는거예요... 진짜 아빠미소여서 설레 뒤지는줄...', '', '이런 행동들 다 이성적 호감 없어도 할 수 있는 것들이죠...? 엔프피에겐...🥲🥲🥲']"
INTP,"['요즘 저 인팁 인티제 나오는거같은데', '엔프피가 이상형인거같아요']"
ENTP,['특히 궁금']
ENFJ,"['엔프피 남자분들은 원래 헤어진 전여친이랑 인스타 맞팔 하고 좋아요 눌러주고 연락하나요?', '아주 안좋게 헤어진 경우에도요.']"
INTJ,"['펑', '', '']"
