mbti,text
ENTP,ISFJ 분들한테 질문 있어요~ 본인이 잘못한 경우
INFP,엣프제 원래 이런가요..?
INFP,엣프제
ENTP,엣프제 남자분들 질문이요
ESFP,ESFJ분들!!!!
ENFJ,Isfj 질문 드립니다
ESFP,잇프제 분들 읽씹/안읽씹
ESFP,아뉘 ISFJ분들 웨 고백 안해요?!
ISTJ,esfj분들께 질문이요
INTJ,잇프제 남자가 먼저 대시하기도 하나요
ESFJ,ISFJ+ESFJ 무물
INFJ,"Esfj 질문,칭찬과 리액션에 대해"
ISTP,잇프제 여성분들 연인으로 잘 맞는 mbti 뭐였어요?
ENTP,잇프제와의 만남
ISFP,esfj남 질문이요
ESFP,잇프제 분들 이거 관심인가요!!
ISTJ,엣프제분들!! 여쭤보고싶은것
ESFP,잇프제 연락
ESFJ,ISFJ+ESFJ 무물
INFJ,"Esfj 질문,칭찬과 리액션에 대해"
ISTP,잇프제 여성분들 연인으로 잘 맞는 mbti 뭐였어요?
ENTP,잇프제와의 만남
ISFP,esfj남 질문이요
ESFP,잇프제 분들 이거 관심인가요!!
ISTJ,엣프제분들!! 여쭤보고싶은것
ESFP,잇프제 연락
ISFJ,본인이 생각하는 본인이 고쳐야 될 부분(#_ISFJ)
ISFJ,군대에서 느낀건데 우리 사회는 약자 혐오가 참 심한것 같아요.
ENTP,"잇프제 친함, 이성적호감 구분하는 법"
ESFJ,잇프제는 생각이 많은걸로 아는데 대략 어느정도 되시나요??
ESTP,잇프제남친한테 어제 이별 통보 받았는데
ESFP,엣프피랑 잇프제 어때요?
ISTJ,엣프제 프뮤
INFP,펑
ESTJ,ISFJ여성분 소개팅(펑)
INTJ,집들어가서 쉬라는 말
ISTJ,엣프제잇프제 반반 재회
ISFJ,잇프제인데 인프제도 가끔 나오는 남자는...
ISFJ,잇프제분들은 어떤 스타일의 잇프제인가요?(#_복수선택 가능)
ESFJ,잇프제 재회 가능성이 어느정도인지 궁금합니다…
ESFP,잇프제분들
ENFJ,잇프제의 화이트라이 (펑예)
ENTJ,만나면 안되는 최악의 남자 mbti
ESFJ,ESFJ 엣프제 질문받아요 뭐든 물어보세유
ISFJ,여러분이 isfj를 바라볼때 이해 안갔던 부분은 무엇인가요?
ESFJ,"잇프제는 애교,장난끼가 좀 많나요??"
ESTJ,ISFJ 여성분 고민이요
ESFJ,ESFJ 엣프제녀와 잘맞는 MBTI는 뭔가요~
ENTP,Isfj남자 재회?질문
ISFJ,내가 느끼는 ISFJ
ENFP,잇프제 남친에게 미안할 때...제발 조언 부탁드려요...
ISFJ,잇프제 남자분들 헤어지면 전여친 연락처 남겨놓으시나요?
ISFJ,심심한 잇프제의 무물보
INFJ,esfj는 어떤 데이트 좋아하나요?
ISFP,"야망있는 isfp, isfj 있으시나요??"
ISFJ,"심심해서 적는 본인이 생각하는 본인의 장단점, 특징"
ESFP,esfj 남자분들! 질문하나더요!
ESFP,ESFJ 남자분들 답변좀 부탁드려요.
ESFP,잇프제분들! 연애할 때
ESTP,이상한사람이네요ㅋ
INFJ,헤어진 ISFJ남에게 편지
INTJ,잇프제 남자친구와 이별했습니다
ISFJ,암울했던 24년을 흘려보내며
ESFJ,"잇프제 isfj 남자와 오랜 연애, 궁금한게 있어요 :)"
ISFJ,욕하는 잇프제
ESFJ,제가 어떤 사람인지 모르겠어요.(펑)
ENFP,Isfj 이별 후 이해안되는 행동. 심리가 뭔가요?
ISFJ,오늘 하루도 고생많으셨습니다
INFJ,ISFJ와 해어졌습니다
ISFJ,잇프제가 얘기하는 잇프제에게 점수 잘 따는법
ISFJ,남자 잇프제가 늘상하는 고민
ENTJ,ESFJ 남자 이게 도대체 뭔지?
ISFJ,Esfj분들!! 만나서 썸단계에서 그만하자는 말할수있나요
ENTP,잇프제님덜..
ESFJ,"엣프제 남 고민, 무물 받아요!!"
ENTP,썸 깨진것같아요
ISFJ,Isfj 남자분들 질문!!
ISFJ,잇프제 여자 궁금한거 질문해주세용
ESFJ,잇프제 남자분 호감이 아예 없어보이진않죵?
ESTP,ㅋㅋㅋㅋㅋ잇프제 포기하겠다던 저. 작심삼일.
ISFJ,잇프제 분들 공감 하시나요ㅎㅎ
ENFP,[Isfj 질문] 정말 많이 좋아했던 연인과 재회할 확률
ISFJ,잇프제이신 분들은 다른 mbti로 뭐 나오나요?
ESFJ,isfj
ISFJ,ISFJ가 생각하는 ISFJ 단점(#_ISFJ-T 기준)
ISFJ,isfj 여자...입니다....
INTP,엣프제 이럴땐 머라 답해줘야 하나요
ISFJ,카톡ㅍㅇ)진짜 인간관계ㅋㅋㅋㅋㅋㅋㅋㅠㅠ
ISFJ,펑
ESTP,잇프제남 번호따기
ESTP,잇프제 ... 포기하려구요 ... 하하
ISFP,esfj 장단점 알려주세요
ENTJ,ISFJ들은 먼저 표현해 주면 배로 돌려주나 봐요
ISFJ,ISFJ가 멀어지려는 이유(#_3가지 유형)
ENFP,엣프제분들 많은 의견 부탁드립니다ㅠ
ESFJ,인스타
ISFJ,잇프제 여자의 선톡은...
ENFP,Isfj 재회.. 너무 간절해요 도와주세요
ENTJ,ISFJ 남사친에게 장문의 새해 인사 톡
ISFP,esfj 금사빠 인가요...?
ESTP,잇프제 답답이!!!!
ENTP,잇프제 분들여
ISTJ,아마도 난 잇티제가 아닌가바
ISTJ,잇프제/잇티제 빈말 잘하지 않아요?
ESFP,잇프제가 도대체 날 뭘로 생각하는지
ESFJ,인스타
ISFJ,잇프제 여자의 선톡은...
ENFP,Isfj 재회.. 너무 간절해요 도와주세요
ENTJ,ISFJ 남사친에게 장문의 새해 인사 톡
ISFP,esfj 금사빠 인가요...?
ESTP,잇프제 답답이!!!!
ENTP,잇프제 분들여
ISTJ,아마도 난 잇티제가 아닌가바
ISTJ,잇프제/잇티제 빈말 잘하지 않아요?
ESFP,잇프제가 도대체 날 뭘로 생각하는지
ESFJ,🌸ESFJ 남자 카페에 없긴하네요(질문 받아요⭐️)
ISFJ,잇프제의 mbti 소개팅 후기
ESFP,잇프제들 서식지
ESTJ,잇프제는 호감이 없으면 여지 자체를 안 주나요?!
ISFJ,엣프제분들 ! 누군가에게 칭찬들었을때
ENFP,잇프제가 이렇게 말했다는건 철벽으로 봐도 되나요? isfj 분들 도움이 간절합니다ㅜㅜ
INFJ,ISFJ ESFJ 분들 대화가 잘 안 통하는 상대에겐 어떤 식으로 대하시나요?
ENFP,잇프제 자꾸 장난치는 거 뭔가요..ㅠㅠㅠ
ISTP,엣프제 남자분들 질문할게요!
ENFP,isfj 잇프제분들 도와주세요ㅠㅠㅠㅠ
ISFJ,귀여운 공격성?!
ISFJ,잇프제 여자 어떻게 생각하세요??
ISFJ,잇프제 무물받아용!
ESFJ,잇프제 결혼 이야기
ISFJ,썸 끝난 후 인스타 팔로우 한
ISFJ,잇프제인데 저만 이런 말투 싫나요?
ENFP,isfj 분들께 질문! (남녀관계)
ISTP,펑
ISFJ,esfj와 대화 재미있으세용?
ESTP,잇프제한테 고백 방법
INTP,ESFJ 분들은 누가 본인을 싫어하면
ISFJ,잇프제 남자 특징(#_본인 얘기)
ENTJ,4살 연상 엣프제를 좋아하게 됐어요
ISTP,잇프제 팔로워 정리
ESFJ,엣프제녀 입니당 무물ㄱㄱ
INFJ,엣프제녀 심리
ISFJ,에잉 엠비탸그림못찾았어요 1w9
ESFJ,일마치고 공부중인데 돌아버리겠어요 !!!!
ENTP,잇프제분들
ESFJ,잇프제(ISFJ) 소개팅 질문드려도 될까요..
ISFP,서울 가볼만한 곳 (나홀로 여행)
ISFJ,엣프제 남자 이상형이랑 관심있는 사람한테 다가가는 스타일 궁금해요!
ISFJ,엣프제 분들은 천천히 지켜보다 마음이 커지는 편이신가요? 아니면 빠르게 빠지시나요?
ESFJ,제 절친들은 다 i예요
ISFP,남자친구한테 정떼고 싶어요.
INTJ,잇프제 분들… 저를 도와주세요…
ESTP,잇뿌제..
ISTP,esfj 남 공략법 알려주세요
ISFJ,FJ 유형들은 확실히 남자들이 적은것 같네요!
INFP,엣프제한테서 잘지내? 라고 톡이 왔어요
INFJ,ISFJ(남) 인스타..충격
INFP,잇프제도 집돌이인가요????
ESTP,잇프제 짝..남..썸남?
ISFJ,사랑세포가 살아나려나봐여
ISTJ,사수한테 들었던 말들 ㅎ
INFJ,Isfj에게 먼저 사진찍어줄까? 라고 얘기하면 어때요?
ISTJ,연락
ISFP,엣프제 남친의 친절함이 고민이에요..
ISFJ,비도오고 그래서 잇프제 무엇이든 물어보살
ENTP,잇프제 밀당
ESFJ,ENTP(여)가 바라본 ESFJ(남)
ENFP,잇프제님들!!!!
INTP,잘가요 잇프제
INTJ,ISFJ분들 심리테스트 한번 봐주세요!
ISFJ,이젠 MBTI조차 날 설명할 수 없다…
ENTP,롸.. 엣프제남자 후폭풍 연락왓어요
ISFJ,마음이 안생기는 사람과 만났을때(장문주의)
ENTJ,잇프제분들!!
ISFJ,남자 잇프제 질문 받습니다 ㅎㅎ
ESFJ,엣프제남의 연애
ISFP,질투심이 너무 많아서 힘들어요...
INFP,ESFJ 엣프제 소개팅 남자 호감인가요?ㅠㅠ
ISFJ,ENFJ와 잇프제는 잘 맞는걸까요
ESFJ,esfj 이별로 오래 아프셨던 분들
ISFJ,호의일까요 호감일까요🫠
ISFJ,Isfj님들은 외로움 잘 타시는 편인가요?
INFJ,Isfj와 2년째 연애중
INFJ,엣프제녀
ISFJ,ISFJ 여성분들 37 문답 해주시면 감사할게요ㅜㅜ
ISFJ,ISFJ 여성분들 중에 개인주의적인 분 계신가용?
ESFP,잇프제 자랑이에요 ㅎㅎㅎ
ENFP,ISFJ님들 이성적 호감없이 스킨쉽 가능한가요?
ESFJ,ISFJ 잇프제 연애 티내기
ENFJ,ISFJ 친구가 잠수탄거 같아요 또.
ENTP,첫사랑 얘기하는 썸남 심리
ISTP,잇프제 후배 고백
ENFJ,isfj녀에게 카톡을 해도 될까요?
INFJ,엣프제녀
ISFJ,ISFJ 여성분들 37 문답 해주시면 감사할게요ㅜㅜ
ISFJ,ISFJ 여성분들 중에 개인주의적인 분 계신가용?
ESFP,잇프제 자랑이에요 ㅎㅎㅎ
ENFP,ISFJ님들 이성적 호감없이 스킨쉽 가능한가요?
ESFJ,ISFJ 잇프제 연애 티내기
ENFJ,ISFJ 친구가 잠수탄거 같아요 또.
ENTP,첫사랑 얘기하는 썸남 심리
ISTP,잇프제 후배 고백
ENFJ,isfj녀에게 카톡을 해도 될까요?
INTP,어떻게 섞이는가에 따른 큰 갭.
ISFJ,잇프제 무물!
INFP,isfj가
ENFJ,잇프제 남성분들 질문이 있습니다!
ESFJ,esfj는 어느 유형의 이성이랑 제일 잘 맞는것 같나요?
ISFJ,잇프제의 mbti 그래프☆
ISTP,잇프제스러운 카톡 이모티콘 뭐있나요??
INFP,잇프제 남성분 질문!
ESFP,ESFJ친구 화 풀어주는 방법 어떻게하면 풀릴까요?ㅜ
ESFP,더 이상의 가망은 없는걸까요? 제발 도와주세요
ISFJ,잇프제 30대 여자입니당 무물!
ISFJ,음..제가 예민한걸까요..?
INTP,"Sf,Nf 남자는 스킨십이~"
INTP,잇프제 잠수?
INFP,아래글 보다 생각난건데 참 다정했던 ESFJ
INFJ,떵강아지 esfj
INFJ,"엣프제,esfj와 소개팅 후, 뭘까요..?"
ENFP,간절히 조언 부탁드립니다
ENFJ,ESFJ 남자분들 연애 속도가
INTP,자신을 절대 보여주지 않는 잇프제남
ENFP,ISFJ와 ISTJ과 동시에 나오는 남자친구 조언부탁드립니다ㅠㅠ
INFP,ISFJ 방탈출 카페 좋아하나요!?!?!?!?!
INFJ,isfj는 질문으로 카톡 안하면
ESFJ,같은 잇프제 만나본 분들~
ENFP,찐 ISFJ 잇프제 남친 100일 선물 뭐가 좋을까요?
ISFP,isfj 여성분들 답좀 주세요..
ISFJ,ISFJ 남자 꼬시는법
ISTP,ISFJ 특유의 바른자세
ISTP,F 사람에겐 서운한 감정을 어떻게 표현하는게 좋나요?
INFJ,ISFJ 남자분 질문받아주세요!
ISFJ,Isfj->Istj
ENTP,도와주세요 잇프제 isfj 남자를 짝사랑하는 중인데요ㅠㅠㅠ 이게 좀 복잡하니당.
INTP,이프제에게 악마같은 인팁
INFP,esfj
ESFJ,30대 초반 isfj 남자분 계시나요??
INFP,isfj는 이틀만에 마음 정리 하기도 하나요
ISFJ,불금 퇴근기념 무물보!!
ENTP,"entp여자, esfj남자친구에게 효과적으로 사랑표현하는법이 궁금해요"
INTP,isfj친구가
ENTJ,잇프제 분들한테 질문 있어요 (고백 없이 사귀기)
ISTJ,잇프제 남성분들 도와주세요ㅜㅜ
INFP,잇프제 남친이 시간 갖자고 한 거면
ISFJ,ISFJ 이별 후 한번 뒤돌아서면 끝인가요? 안그런 ISFJ 계신가요?
ISTJ,ESFJ 마눌님 어떻게 대해야 하나요?
ISTJ,esfj 남자 소개팅 전에 연락
ISFJ,mbti별 플러팅??
ISFJ,잇프제의 매력??
ESFJ,여러분은 ESFJ에 대해 어떻게 생각하시나요??✨
ISFJ,평소 ISFJ 어떻게 생각하시나요??
INFP,S들이랑 말 안 끊기고 오래 이야기 하는 법....?
ESFP,잇프제분들은 이별 후
ENTP,isfj 남자친구 잔소리
ISFJ,뒷담화는 친밀감 형성의 필요충분조건?
INFJ,너무 간만에 올리네요 Isfj 남친과 2년가까이 연애중
ISFJ,잇프제 질문받아요오
ISFJ,잠수당하고
ISTJ,잇프제 남자가 좋아하는 칭찬
INFP,ES분들은 왜 이리 주절거리나요?
ISFJ,연락하다가 잠수당하는거
ISTJ,잇프제남
INFJ,잇프제 에게 선물 주기. 질문!?
ISFP,ESFJ 남자분들 봐주세요
ISFJ,잇프제 질문 받습니다!!
INFP,표현 잘 하는 ISFJ 남친과 연애 좋아요
ISTP,ISFJ 전남친 재회
ISFJ,ESFJ 남자분들 궁금해요!
INFJ,카톡 되자마자 esfj 전남친 톡바로옴
ISFJ,잇프제 남친의 미친사랑 ❤️
INFJ,esfj 헤어지고 의미없는 연락 왜하는거예요?
INFP,잇프제. 썸 끝낸후 친구하고있는데요
INFJ,엣프제인 전남친이 연락왔는데요
INFP,Esfj분들 원래 질문이 많은가요??
ENFP,잇프제 헤어진 후 친구발전 가능성
ISFJ,지금까지 페북에서 본 mbti분석 중 ISFJ관련은 젤 정확한거같아서 퍼왔어요
INFP,가까운 sfj들에게 눈치&센스 강요를 많이 받는데
INFP,"잇프제가 동굴 들어가면, 기다리면 나오나요?"
INFP,isfj에게. 에니어그램2유형에게.. 비폭력대화
ISFJ,isfj 남자 무물받습니다!
ISTJ,잇프제(+잇티제) 무엇이든 물어봐주세요!!
ISFJ,잠들기전 심심한 남 잇프제 무물받아용
INFP,남자친구 기념일 선물 추천해주세요~~
ISFJ,잇프제 남자의 마음
ISTJ,esfj랑 소개팅 했는데
ENFP,ISFJ 남자한테 소개팅 후 애프터 해도 되나요?
ISFJ,esfj 여자와 썸붕..
ESFJ,잇프제 전여친...재회?다시 친해지는법
ISFJ,잇프제남자분들 질문
ESFJ,Esfj분들 같은 f만나면 감성적인 공감이 채워지나요?
INFP,ISFJ 20대 후반 남자친구 생일선물 추천해주세요 :)
ISFJ,잠들기전 심심한 남 잇프제 무물받아용
INFP,남자친구 기념일 선물 추천해주세요~~
ISFJ,잇프제 남자의 마음
ISTJ,esfj랑 소개팅 했는데
ENFP,ISFJ 남자한테 소개팅 후 애프터 해도 되나요?
ISFJ,esfj 여자와 썸붕..
ESFJ,잇프제 전여친...재회?다시 친해지는법
ISFJ,잇프제남자분들 질문
ESFJ,Esfj분들 같은 f만나면 감성적인 공감이 채워지나요?
INFP,ISFJ 20대 후반 남자친구 생일선물 추천해주세요 :)
ISTJ,잇프제의 매력
ENTP,ISFJ 님들 저좀 도와주세요!!!
INFP,s들이랑 잘지내는 법 좀 알려주세요 ㅠ
INFP,잇엣프제님들 할말이 없으실땐 읽씹 / 안읽씹 어떻게 하시나요?
ESFP,esfj남자분들 헤어진분이랑 친구로 잘지낼수 있나요?
INFP,isfj와 50일 사귀면서 보고 느낀 점들
ESFJ,🌸ESFJ(엣프제) 꼬시는 법🌸
ENFJ,잇프제에게 연락이란
ISFJ,엣프제남 카톡
ENTP,불건강 f
ESTJ,엣프제님들 ㅠ.ㅠ
ENTP,헤어짐통보받았을때
ESFJ,유형이 바꼈어요
ESFJ,엣프제 분들 관종끼
ISFJ,엣프제 30대 남 속마음!!
ISFP,잇프제 19금농담
ENTP,(펑)entp 가 esfj 한테.. 그냥 아닌가요?
ESFJ,isfj분들 질문이요!!
INFJ,잇프제의 호감 구별법
INTP,intp가 느끼는 esfj (그림)
INFP,잇/엣프제 남자분들은 빈말 잘 안하나요?
INFJ,잇프제 남자 다시 꼬시기 작전 도와주세요
INFP,결국 반반잇프제 썸남이랑 서로 나중에 다시 연락하기로 했네요(펑)
ESFJ,엣프제 이제는 잇프제가 됬어요ㅋㅋㅋ
INFP,잇/엣프제 분들 연락을 잘하는 편이신가요?
INFP,엣/잇프제 남자분들 이건 마음이 없는건가요?(펑)
INTP,ISFJ분들 도와주세요. 특히 남자잇프제분들ㅠㅠ
ESFP,엣프제 썸남의 썸기간중 표현
ENFP,"ISFJ분들께 궁금합니다! 연인, 배우자에게 바라는 것은?"
ENTP,잇프제 전남친 연락이 왔는데요
ENFP,ESFJ 연락
INFP,엣프제 남자 연락이 왔는데요
ISTJ,잇프제랑 오래 연애하려면 이건 신경써라!!
ENFP,엣프제의 특급칭찬
ISFJ,다시 시작한(?) 관계
ESTJ,엣프제는 원래 말이 많나요?
ISFJ,어제 친해진 같은 isfj 친구가
INFP,기본적으로 상대에 대해 궁금한게 없나요?
ISFJ,잇프제 호감 펑
ISFJ,번아웃인지 너무 힘들어요
ESFJ,잇프제남의 애프터 가능성
ENFP,엣프제 남자분들!
ISFJ,엣프제 여행계획 타입말해주세요!
ENFJ,잇프제분들 갑자기 어색해하는 거(펑)
ESFP,저한테 호감있는지 헷갈려요ㅠㅠ펑
ENTJ,mbti 별 사랑에 빠지면이라는데
ENTJ,잇프제 재회 가능성
ISFJ,엣프제남 연락
ENTJ,헤어질라나요..?
ISTJ,잇프제님들 도와주세요
INFJ,ISFJ 잇프제 분들께 질문.....!
ISFJ,찐 잇프제남 무엇이든 물어보세요!
ISFJ,isfj 저도 질문 받아보고 싶어요 ㅎㅎ
ENTJ,잇프제 전화
ISFJ,esxj 여자
ISFJ,제가 좋아하는 여자애
ENTP,ㅇ
ISFJ,엣프제 연락 심리가 궁금해요~~
INFJ,[ESJF 남편] 삶을 공유 하는 범위 대상
ISTJ,Esfj 썸 기간
ISFJ,esfj/estj 여자 저한테 관심 없는거죠?
ENTP,시간을 갖자
ISTJ,잇프제님을 알고 더 좋은사람이 되고싶어졌어요!
ESFJ,isfj남 심리를 모르겠어요 어장?
ISFP,엣프제 남친 자랑해도 될까요 ㅎ
ISFJ,잇프제 여자 무물😀
ENFP,Esfj 아플때
ESTJ,엣프제이신 분들 도움좀 주세요
ISFJ,30대 isfj 여 입니다! 저도 무물 하고싶어요!
ENTJ,ISFJ 썸남 아플 때
ENTJ,잇프제 솔직함
ESFJ,회사 인간관계? 어떤게 현명한 대처방법일까요
ISFP,Esfj남자 프사음악
ISTJ,잇프제분들
ISFP,"2년 전과 현재 엠헬, 다르다고 느낀 점"
ENTJ,ISFJ 남사친의 이해하기 어려운 부분
INTP,잇프제와 10년 넘게 친구로 지냈는데 너무 조심스러워요
ISTJ,엣프제 친구가 있는데요
ENFJ,잇프제 도와주세요
ENFP,잇프제에게 호감을 표시했더니....반응이
INFP,어흑 잇프제분들은 애인에게 다들 이렇게 따듯하나요
ISTJ,잇프제분들
ISFP,"2년 전과 현재 엠헬, 다르다고 느낀 점"
ENTJ,ISFJ 남사친의 이해하기 어려운 부분
INTP,잇프제와 10년 넘게 친구로 지냈는데 너무 조심스러워요
ISTJ,엣프제 친구가 있는데요
ENFJ,잇프제 도와주세요
ENFP,잇프제에게 호감을 표시했더니....반응이
INFP,어흑 잇프제분들은 애인에게 다들 이렇게 따듯하나요
ESTJ,"['뭐 프로필 뮤직이든 프사 바꾸는거든 의미심장한 사진이든(과거 같이 갔던 장소나 했던 말들을 적은 사진들)', '전애인 기준으로 퍼센트로 알려주시면 감사하겠숩니다!', '', '그리고 새벽-남재 노래는 무슨 감정과 심리가 드시는지도 알려주시묜 감사하겠숩니더!!']"
ESFJ,['왼쪽은 최대 공감 기준 10입니다.']
ISTP,"['ISFJ 공략법..', '-ISFJ는 고백하면 만나보면서 상대방을 알아가려고 하는거 같음.', '', '', '1.참을성이 있어야함..', '급발진하면안됨', '난 남자니까 남자답게 들이대야지? 하면안됨', 'ISFJ님께 잘해주면', ""'아.. 누구에게나 다 잘해주시는가 보다' 라고생각함."", '저는 한달 반정도 걸린거같습니다 ㅎ', '', '2.예의바른 사람좋아함.', '-뭐 이건 당연한건데 당연해야되는거 같습니다..', '어떤MBTI든 당연 예의바른사람이 좋지용', '', '3.아재개그좋아함', '-아재개그 싫어하는사람 많은데 ISFJ는 유독 아재개그 좋아해옄ㅋㅋ', '', '', '4.신경써주는거 매우좋아함', '-다른분도 좋아하겠지요.', '받는거보단 남에게 희생정신이 높은 ISFJ는 여러번 이런상황을 격어보면', '한번쯤은 나도 받아보고싶다고 생각하는 ISFJ분이 계심 ( 지금 제가 만나는분은 그렇슴돠)', '(저는 상대방에게 해주는걸 좋아해여(속닥속닥)', '', '', '5.사소한거 기억해주는거 좋아함', 'ISFJ가 저는 어떤음식은 별로였어요', '저는 뭐가 좋아요', '이런식의 이야기를 귀 기울여 들었다가 기억해주면', '""기억하고 계시네요?"" 라는 소리들을거임', '', '', '6.애정표현을 잘못하고 어려워함', '-애정표한은 정말 잘 못하는거 같으심', '그럼 제가 좀 하죠.. 적당히 ㅎㅎ', '그러면 좋아하는거 같습니다', 'ISFJ가 애정표현 못한다고 서운해 하지마세요', '', '', '7.ISFJ는 눈치가 빠른거 같음', '-저도 눈치가 빨라서 ㅎㅎㅎㅎㅎ', '', '8.카톡', '-ISFJ가 상대방에게 감정이 없을때는 카톡답이 빠르거나', '선톡 잘 안해여', '', '하지면 자기사람이다 자기바운다리에 들어온 사람이다 하면', '톡 잘해요', '전화도 통화하면 아무말대잔치가 시작되는데', '1시간넘을때가 많아여', '', '', '더 궁금한건 댓글 ㄱ']"
ENFP,"['중년의 잇프제입니다', '', '자기 안 쓰는 물건을 막 줘요', '안 쓰는 자전거랑 머리 보호대, 안 쓰는 장갑,', '안 쓰는 신발...등등', '', '고맙기는 한데 ...ㅎ', '', '', '']"
ISFJ,"['잇프제들 대부분이 잇티제에 가깝고 n < s인데', '전 n =< s 에요.', '', '그래서 잇프제에 걸맞는 6w5라는 에니어그램을 가지고 있으면서도 가끔 검사하면 인프제도 나오는...', '', '엄마가 인프제여서 어느정도 환경의 영향(?)을 받았을까요?', '🤣', '']"
ESFJ,['학교 프로그램에서 Mbti 검사 한 번 해봤는데 엣티제 처음으로 나왔네요?? 원래 평소에 엣프제이거든요.']
