mbti,text
ISFJ,"['1) 세상에 그런 사람이 늘면 늘수록 착한 사람만 피보기 때문입니다.', '', '', '-> 자기가 그런 행동을 함으로써 다른 사람도 쟤도 저렇게 행동하니 나도 그렇게 해도 된다는 마인드를 가지게 됩니다.', ""그렇게 집단의 분위기가 '나 하나 쯤이야', '난 원래 이래'하는 분위기가 형성되고 집단의 질서를 망가트리는것 입니다."", '', '예컨데 직장에서 사원일때 간혹 직장 상사나 선배들의 선넘는 말로 인해 상처 받잖아요.', '그 선넘는 말하는 사람도 아마 그 생각을 무의식중에 가지고 했을겁니다.', '그렇게 가스라이팅 당하는것이고 그런 악습들이 당연시 되는겁니다.', '', '세상은 일 잘하고 똑똑한 사람만 있다고 굴러가는 단순한 공간이 아닙니다.', '능력의 건너편에는 인성이 있기 마련입니다.', '', '', '2) 무책임하기 때문입니다.', '', '', '-> 같은 말을 해도 어떻게 말하냐에 따라 받아들이는 이의 입장도 다릅니다.', '', '예컨데 ""너가 한게 뭔데?""랑 ""다음부턴 좀 더 잘해보자"" 벌써 느낌부터 다르지 않습니까?', '', '전자와 같이 말하는 사람들은 어차피 전달하고자 하는 의도는 똑같으니 자기 스스로 잘못이 없다고 생각합니다.', '허나 전 이런 행동 자체가 회피하는 행동이라 봅니다.', '그 순간에 할 수 있는 언행에 있어 그 사람이 최선을 다할 생각이 있었다면 그 말에 책임을 질 생각이 있었다면 그런식으로 말했을까 싶어요.', '', '말은 줏어 담을수 없는데 그거 하나 인지를 못했던거죠', '', '', '3) 그렇게 말하는 사람들 대부분이 자기 말이 무조건 옳은줄 압니다.', '(자기객관화가 안되는 사람이 상당히 많음)', '', '', ""-> '난 맞으니까' '난 사실을 얘기 했으니까' 라고 둘러대는 이들이 몇 있죠?"", '', '그런데 과연 그렇게 말하는 이들이 자기들이 한 행동이 정말 항상 보편타당하고 올바르냐에 대해 묻는다면 전 그건 아니라 봅니다.', '', '때로는 자기 자존심을 굽힐줄도 알아야 되는데 부딪히려는 선택만 하는게 옳은 행동도 아니고요.', '자기의 정체성을 때로는 타인을 위해 누를줄도 아는 이가 사회생활을 잘하는 것입니다.', '', '근데 그 사실을 모르는 사람이 자기는 무조건 옳다고 생각하는게 어찌보면 모순인거라 봅니다.', '', '', '', '']"
INFJ,"['연하가 처음이라 어려운걸까요...아님 엣프제라서...?', '', '전 남친이랑 헤어진지 3주됐고 4개월 이별준비?한거라...', '', '갑자기 다른사람 좋아하는거 예의가 아니겠죠...?', '', '(물론 모임에서 남들이 엮어서 좋아하게 된거라서...)', '', '그리고 주변에 저를 좋아하는 사람이 또 있으면(제생각인데...아니길바람....요새 엣프제에 대해 고민상담 해주는 놈) 엣프제 반응은 어떨까요,,,?', '', '그 사람에게 양보하나요...?아님 상대를 지켜보나요...?', '', '보통 엣프제들 어떤지 궁금하네요']"
ISFJ,"['친구든 연인이든 아무사이나 말씀해주세용😄', '']"
ISFP,"['20대 중후반 동갑 커플입니다!', '사귀기 전에도 잇프제 남자는 자기는 결혼식보면이제 결혼에대한 필요한것들이 보인다 그런말을 한 적이있고, 사귀고나선 그런주제에 대해 말한적은 없어요!', '', '지금은 아직 사귄지 한달된 커플입니다.', '저는 이사람이 괜찮게보이고, 좋은사람이란걸 알아서', '오래사귈 것을 예상해요.. (전 연애도 5년넘게 했습니다) 그래서 더 걱정인게, 20대 후반이라 오래사귀면 30대, 결혼에대한 얘기가 나올수 있을거라 생각하는데, 전 금전적으로 많이 모아놓지 못했어요. 그래서 , 이번주에 여행을 가는데 그 자리에서', '난 너가 좋은사람인걸 알아서, 미리 말할게! 나 아직2600모았구, 퇴직금까지하면 3600정도 있어. 앞으로 00이와의 미래를 생각하면 소비습관을 좀 바꾸려구해 ! 라고 장난반 앞으로의 미래를 반 (?) 말하려고하는데, 잇프제 남자분들이 듣기엔 어떨까요,, 이나이에', '한심해보여도,, 이사람을 위해서(?) 말을하는게 맞을것 같아서요 ㅠ', '']"
ISTJ,"['지금 연락하는 분이랑 모임으로 한달전쯤 알게된 사이거든요', '근데 첫만남에 서로호감도있었고 술에많이취해서', '진도를 너무 많이나가게된게 잘못이였을까요?', '그후로 제가 확실하게 호감표현했고', '여자분은 천천히 알아가고싶다고 하더라구요.', '', '근데 애초에 저한테 관심이 있는건지', '연락초반에 저에대한 개인적인 질문이 아예없어서', '제가 단도직입적으로 연락하는게 불편하면', '안해도된다고하니 본인은 다른사람이 본인얘기를 꺼내면', '거기에대한 질문을하는스타일이라고', '혹시 실례되거나 기분나쁠만한 질문을 할까봐', '그런걸 안물어본다고 하더라구요.', '제 개인적으론 밥먹었니 잠은잘잤니 주말인데 뭐하고보냈니', '이정도 질문은 충분히 할수있다고 생각했거든요', '여튼 그후로 이부분은 바뀌어서 질문을 하긴하더라구요.', '', '그후로 사적으로도 몇번 만났고', '본인이 먼저 만나자고는 안해도 제가 항상 먼저만나자고 하면 흔쾌히 만나서 놀고 했긴했는데', '이게 진짜 호감이 있어선지 사람만나는걸 좋아해선지', '모르겠어요.만날때마다 만나고 난후에도', '전 항상 호감표시를하는데 그냥 수많은친구중 하나인건지', '그런얘기하면 다른주제로 넘기더라구요.', '', '무엇보다 여성분이 취미활동도 많고', '친구와의 약속도 워낙많다보니 제가 들어갈자리가 있을지?', '굳이 저사람에게 남자친구란 존재가 필요한건지?', '지금 누굴만나고 싶어하는건지? 매일고민했었는데', '', '어제 퇴근후 친구랑 술을마신다고 하더니', '카톡온걸 보니까 많이 취한거같더라구요.', '그후로 곧 집가야지~하고 나서 그다음날 아침에', '연락이 왔거든요.어제 마지막 연락온시간이 저녁8시~9시', '그리고 모임 단체카톡은 분명 전부다읽었는데', '다음날 아침에 연락온것도 그렇고 관심이 없는게 맞겠죠?', '이게 제가 속이 좁은건지 제입장에선 진짜 이해가안되요', '전 최소한 집에잘도착했다라는 연락은 할줄알았거든요.', '그리고 첫만남에 그렇다보니 술을 저렇게 마시면', '신경쓰이고 그렇다고 남자랑 마시는지 물어보기도그렇고,,', '', '아침에 연락받은이후에 지금까지 답장을안했거든요.', '그래도 뭐 아무런 연락이 아직 없는거보니까', '괜히 저혼자만 신경쓰고있는기분이네요', '그냥 이대로 연락 그만두는게 맞을까요?']"
ENFJ,"['인서타 스토리 올리면', '항상 1빠따로 보는게 대부분 ISFJ 커여미들ㅋㅋㅋㅋㅋㅋㅋㅋ', '', '자기가 스토리 본 기록이 남겨지는데도', '크게 개의치 않나요..?', '', '너무 웃기고 귀여워욬ㅋㅋㅋㅋㅋㅋㅋㅋ']"
ISFJ,['심심한데 무물 받아봅니당']
ISFP,"['안녕하세용,, 잇프제랑 연애하고있는 잇프피입니당..', '아직 한달도 안된 20살중반 커플인데,', '', '잇프제 너무 어려워요!ᩚ!ᩚ!ᩚㅠㅠ', '', '그사람도 표현을 하는데, 제가 그사람을 너무 귀여워하다보니까 만나면 아고 귀여웡~~~❤️ 을 수십번하는데.. 너무 저만 그러는것 같아서 자제하고있거든요..', '최근엔 스킨쉽도 자제하려고 노력하고있어요..', '', '그사람이 부담스러워할까봐?ྀི, 또 이 사람은 이미 날 너무 좋아한다고 느낄까봐..?ྀི 나중에 질릴 수 있는 그런 걱정들이 있어요,', '', '1. 지금처럼 제가 자제하는게 맞을까요?', '', '', '( 10번중에 8번을 제가 다가가요^,,^제가 표현더 하구용..) 이런연애 처음이에요 잇프제,, 귀여운사람,. 만나면 또 귀여웡~ 못참겠지만 ㅠ.ૢ.ૢ', '', '뭐랄까 가까운듯하면서 마음의 거리가 있는?ྀི 상태처럼 느껴져요""ㅁ""', '', '2. 잇프제남자분들 연애초반 완전 다가가는 여자 어떤가요..', '', '어려웡 잇프제..']"
ENFP,"['평소 잘 알고 지내던 선후배 사이인데', '최근 이별한 시기가 비슷했어서', '자쥬 한번씩 만났었는데', '오늘 생일전날인데 뭐하냐고 연락이 오셨어요,,', '밥 사주겠다 만나자해서 망원동에셔 만나서 한강도 갔다가', '저녁 식사 겸 술 한잔 하는데 2-3주 고민했다고', '00이랑 만나면 서로 잘 맞고 재미있을것같다며', '진지하게 고백하더라구요..', '전애인과 다르게 불안함? 절대 안줄거라고 일주일뒤에 만나자고.,, 생일선물 보냈으니 나랑 만나고자하눈 마음이 있으면 그거 들고 나오고 아니면 부담가지지말아라,, 라며', '직진하시던데,, 혹시 엔프피와의 궁합이 어떤가요?', '저는 좀 갑작스러워서 놀라긴했어도 고백 들으니 자존감도 올라가고 설레더라구요']"
ISFJ,"['esfj 여자 저는 isfj 남자', '제가 처음으로 급해지는 썸을 타는것 같은데', '상대방도 호감이 있는듯 했는데 부담을 3번째 표현했네요.', '그러면서 점점더 알고 가까워 졌는데 3번째다보니', '무관심으로 선연락에 답변만하는게 좋을지', '표현만 안하고 전처럼 티키타카 장난 하는게 좋을지.. 완전히 마음을 접는게 좋을까요?']"
ISFJ,"['첫직장4년일하고 2년 쉬었다 재취업 일주일차입니다 :D', '', '괜찮다 괜찮다 다할수있다!실수해도 괜찮다!!난 신입이니 괜찮다!!!', '라고 일주일간 자기세뇌 했다가 금요일 퇴근할때 가벼운 핀잔받고 무너져 좌절중인 직딩입니다만..', '', '같은 잇프제로써 신입때 어떻게 극복하셨는지ㅠ 팁공유해주세요ㅠ', '', '시간이 약이지만 왤케 시간 안가나유..?', '']"
INFP,"['엣프제 엔프제 분들!!', '', '친하거나 조금 특별한데 마음은 없는 이성 동생한테도', '우리 잘생긴(예쁜) ㅇㅇ이 보고 싶어', '이런 멘트 기본적으로 하시는 편인가요!?', '', '맨정신으로도 하고', '술 먹고도 연락하는데', '무슨 뜻인지 알고 싶습니다..', '', 'ㅠㅡㅜ 답변 너무 다들 감사드립니다!!', '덧글 꾸준히 보고 있으니 많은 덧글 남겨주세요...']"
INFJ,"['회피형이라 그런가요?', '안지 4개월 넘었는데', '좋아하면서도 철벽칠수잇나요?']"
ESFJ,"['두구두구', '저는 위에항목 다맞는것같아요']"
ISFJ,['저메추도 가능😎']
