mbti,text
ESFJ,ISTJ .. 진짜 끝난거겠죠?
ISTJ,밑에 엣팁 뚠냥이글 보고... 잇티제는 뭘ㄲㅏ여
ISTP,"좋아해 사랑해 라고 하면 “나도.” 라고만 대답하는 이유,,"
ENFJ,잇티제 남자 연인에게 뚝딱이는 이유?!
ESFJ,ISTJ남 꼬시는법…
ISTP,잇티제님들 이건 노력하고 있는건가요
ENTP,질렀는데 슬프네여(긴글) 펑
ISFJ,엣티제분들 친해지면 연락 잘 안되나요?
ISFP,(약장문주의) 재회 톡 봐주세요 ㅠㅠ
ISTJ,ISTJ의 손절?
ISTP,ㅍ
ISFP,재회 시기
ISFP,김 빠지네요
ENTJ,변종 잇티제 남친.. 파악중인데
ENFJ,엣티제분들 여친이 너무 계획적이면
ENTJ,잇인티제분들 질문있어요 (내용펑)
ISTP,estj 남자 연락은 뜨문뜨문하다가
ISFP,식은거같은데요 알다가모를 잇티제😥
ENTJ,잇티제분 저에게 관심이 없는 걸까요 ..ㅜㅠㅁ (펑)
ENFJ,엣티제분들 질문이용..
ISFP,Nct dream ISTJ 노래 너무 좋아요.
ISFP,잇티제와 잇프제와 짝사랑에 관한 고민이 있어요
ENFP,이분 왜 이러실까요?(펑예)
ISFP,잇티제와 재회했어요☺️
ENFP,엣티제 마음을 돌릴수 있나요?
ISFP,잇티제남 다시 만났어요
ENFJ,엣티제분들 !
ENFJ,엣티제는 바로바로 말하나요?
ENFP,잇티제..
ENFJ,ESTJ(남자)가 저랑 정리하자고 했는데.. 다시 만나고 싶어요
ESTJ,ENFP -> 확신의 ESTJ 인데 질문 받습니다.
INFP,엣티제가 미련을 가질 확률은?
ISFJ,잇티제 선톡안하고 약속안잡는 심리..?!
ISFP,이거 재회신호에요.?(카톡사진추가)
ENFJ,"Istj 힘들다고 하면서 울었는데, 어떻게 도와줘야할까요..."
ESTJ,잇티제 짝사랑중인데 순간 설렜네요
ISFP,시간 갖자는 잇티제(댓글 부탁드려요 ㅠㅠ)
ENTP,보고싶어서 죽으면 어떡하냐는 말에 estj 남친 반응 2탄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ENTP,여친이 몸 아프다고 할때 estj 남친 반응 ㅋㅋㅋㅋ
ISTJ,"['지극히 제 경우이긴 하지만....', '', '1. 친목만을 위한 새 집단에 있는 경우는 없으므로, 그 집단의 본연의 목적(일, 스터디 등) 만 열심히 한다', '', '2. Istj는 사람들이 귀찮고 쓸데없는 사담 친목타임 아껴서 할일이나 하고 각자 집가면 좋겠다고 생각하는데,', '은근 사람들은(특히 여자들) istj를 좋아하고 친해지고 싶어한다 (아직도 의문임 왜??)', '', '3.그러나 istj의 그럴 시간에 일하자 태도 & 바싹 건조된 말투에 대부분 그냥 거리를 두고 지낸다', '', '4.오~래 보다보면 istj는 함께한 시간의 가치를 중시하는지라 조금씩 장벽이 허물어져 주변 사람들의 친목 분위기에 흡수된다. 근데 이러는 경우보단 5번이 더 많다', '', '5.3을 참지못한 ExFx에게 강제로 분양되어 친목 써클에 끌려간다. 3&5단계를 n번 반복한다', '6. 한번 장벽이 허물어지면 말랑한 속살이 슬슬 나오는 istj라 이젠 ‘내 사람들’이 된 그 집단/ 혹은 그 사람을 아끼고 챙기기 시작한다.', '', '7. “언니 첫인상은 무서웠는데 알고보니 귀엽다“ 를 n번째 듣는다. 끝.']"
ISTP,"['진짜 제가 잘못한 건지 궁금해서 여쭤봅니다', '1. 평소에 퇴근하고 항상 같은 시간대에 같이 게임함', '', '2. 남친이 게임에서 A라는 사람한테 간택 당해서 친추 당함', '', '3. 게임하는 중에 “나 게임 중에 A라는 사람한테 친추 와서 얘기했는데 게임 모드 중에 이런 것도 있다던데 같이 해볼래? A도 같이 하자해볼까” 라며 언급함', '여기까진 별 생각 없었음', '', '4. 며칠 뒤 게임하러 들어왔는데 A포함해서 여러 명이서 게임 중이었음 남친이 저보고 “A 그룹에 다른 사람들이랑 있는데 같이 할래?” 라고 물어봄. (원래 나랑 같이 하는 시간이었는데 같이 하자, 나갈게도 아니고 같이 할래?..)', '', '5. 결국 같이 하고 게임 끝났는데 A가 디코방 초대해줬음 (A는 여자인 거 대충 알고 있었는데 그 방이 다 A한테 간택 당한 사람들이 모여서 친목 다지고 노는 방이었음;; 근데 내 남자친구가? 그것도 모자라서 그냥 들어가있네)', '', '6. 그리고 며칠 뒤 퇴근하고 게임하러 들어왔는데 또 사람들이랑 같이 하고 있음 이번에도 “같이 할래?” 하길래 별로 안 하고 싶다 하니까 “..왜? ㅠ” 이래서 그냥 별로 다같이 하고 싶지 않다 하니까 아쉬워하고 같이 하고 싶어하는 거 같길래 같이 하게 됨', '', '7. 근데 갑자기 A가 머시기머시기 얘기하고 A가 방송한다던데? 하면서 궁금하지도 않은데 얘기함 ... 신기해서 얘기할 수 앗음. 아무런 나쁜 의도 없었다는 거 알지만 앞의 일들이 쌓여서 짜증남', '', '8. 기분 상해서 게임하는 1시간 동안 말 안 함', '', '', '물론 묵언한 거 잘못했죠 사과했어요 근데 이 부분에 대해 말하니까 자기는 뭐가 잘못인지 모르겠다고 왜 혼자 별 생각하면서 질투하냬요', '또 다투면 전화도 끊고 그냥 말없이 자러 가버리는 나쁜 습관을 가졌더라고요', '남친 말도 남친 입장에서 일리 잇고 납득가는데 저도 제 입장에서 기분 나빴거든요 근데 제 입장에서 왜 기분 나쁜건지 이해 못하더라고요', '', '제가 논리있게 말 안해서 그런걸까요 아님 애초에 잘못이 아닌걸까요']"
INFJ,"['불만을 속에 쌓아두기 힘들어서', '헤어지는 시뮬레이션 돌리고', '어렵게 얘기 꺼냈는데', '결국 싸움도 안되고', '조곤조곤 잇티제 남친의 상황설명에', '또 이해되고 서로 미안하다', '서로 이해한다하고 대화 마무리했어요', '', '잇티제는 현재', '너무 힘들어', '연애가 사치인가', '내가 누굴 책임질 상황인가 싶다면서', '하지만 그만큼 소중한 사람이라', '본인의 지금 상황과 마음을 설명해주는거라고', '이 나이에 만나고 헤어지고', '할 수 있다고 생각하는데', '자기는 내맘 알고싶어하고 그게 문제인거같으니', '설명해주는거라고', '다른사람이면 서로 다 알아야하는건 아니다', '모르고 넘어가는 부분도 있는거다하고', '말았을거라는데', '전', '그 말들에 또 맘을 몰라준게 미안해지기도 하고', '저도 헤어지는게 맞나', '계속 가는게 맞나', '아직도 잘 모르겠지만', '', '오늘도 싸움은 되질않고', '먼저 사랑한다고 말해주는 잇티제가 고맙네요..', '힘든거 털어놓아달라니깐', '잇티제는', '강해지려고만 했지 어릴때부터', '그런거 털어놓으면서 흐트러지고싶지않았다고', '저랑은 다른생각을 가진 잇티제이지만', '뭐 이렇게 얘기해주면', '다 이해가 되는데...', '', '이런 얘길 나누면서', '잇티제의 마음도 변화가 있겠지만', '저도 너무 애쓰지말자는 생각과', '그러려니하자는 생각이 공존하네요', '', '힘든 잇티제 반찬도 해다주고', '픽업도 해주고', '제가 많이 베풀다보니', '저도 사람인지라', '난 이정도 하는데', '이런 작은것도 못해주냐해서', '문제가 생긴거랍니다..', '알아듣게 말해주면 다 이해하는데', '잇티제는 힘든거 꺼내면', '꾹꾹 눌러놨던게 올라와서', '더 힘들어진다고 하네요', '털어놓음 낫던데 그렇지않더라고 합니다..', '', '인프제에게 잇티제는 너무 어려운 존재입니다']"
ISTP,"['잇티제남에게 호감이 있어서 차근차근 친해지려고 노력중인데요.. 이분이 성격도 성격이겠지만 본인이 편해하는 사람 외엔 잘 안어울릴려고 하는 성격이에요 (이것도 잇티제의 특징인가요?)', '저하고 잇티제남이랑 밀어주려는 조력자가 한분 계신데 저번에 조력자남하고 잇티제남과 둘이만나는자리에 저를 껴줘서 셋이서 같이 시간을 보낸적이 있었어요. 조력자남한테 듣기론 만나기전엔 매우 불편한데 막상 만나면 잘 논다는 얘기를 들었어서 처음 저랑 조력자남 잇티제남 셋이 만났을때도 같이 만나는거 좀 안편해했다고 하더라구용. 근데 그때 나름 잘 놀았고 저랑 좀 가까워진거같아서 좋았다는 말도 했었다고해서 전 약간 사이가 편해졌다고 생각했는데 제가 잘못생각했나봐요', '', '이번에도 같이 시간보낼 자리를 마련하려고 조력자남이 계획(?)을 짜는중에 당연히 셋이 만나겠거니 했는데 잇티제남이 조력자남한테 둘이보는거냐고 되물었고, 남 끼는거 피곤하다고 선을 확 그어버렸더라구요 .. (참고로 저한테 선그었다기보단 저 포함 그냥 제3자가 끼질 않았으면 하는 뉘앙스가 큰거)', '', '그래서 만나는 당일날에 제가 직접 연락해서 보는걸로 하면 거절못할거다, 그렇게해서 만나자고 하긴하는데....저는 또 성격이 남이 내켜하지않는데 내가 굳이 그래야하나..? 라는 성향이거든요. 제가 알기론 잇티제남한텐 이럴때 치대야한다는 말을 들었엇는데.. 이런상황에 제가 더 적극적으로 다가가야할까요 아님 일단 일보후퇴를 해야할까요...', '', '어렵네요 잇티제....']"
ESFP,"['보통 엣/잇티제분들 별명이 유교걸 유교보이잖아요? 제 썸남도 첫 소개팅날에 절대 안되는 여자로 타투있는여자, sns중독 관종여자, 이런거길래 저는 차라리 좋았거든요. 근데 최근 만났을땐 친구들이랑 클럽도 자주 가고 이태원도 자주 놀러갔대요(이성 동성 섞어서 친한 멤버가 있대요) 대신 클럽같은곳에서 다른 이성이 맘에 든다고 혼자 빠지거나 이런건 절대 자기 무리에선 용납이 안된다길래 그렇구나.. 했거든요.', '', '근데 제가 일하는 집단이 워낙 보수적이라 클럽도 잘 안가고 저도 대학 졸업하고 가봤는데 그닥 재미도 없었다 이런얘기 하다가 썸남이 이태원 자주 갔었다길래 제가 재밌긴 한가보네요! 저도 담에 친구랑 이태원 놀러가야겠어요 ㅎㅎ 했더니 저는 안좋아할거라면서 그러길래 제가 왜요? 저도 재밌게 잘 놀아요! ㅎㅎ이랬더니 저는 보수적인편이고 닫혀있는 사람이니까 가지말라고 막 그러는데 저는 이분이 저를 호감이 있다거 생각했거즌요? 심지어 밥 먹고나서 자기 동네 와줬으니 고맙다고 집까지 데려다 주면서 했던 대화였고 카톡 엄청 잘해주고 일상 공유 해주고.. 근데 저한테 닫혀있는 사람이라고 하니 제가듣기에는 제가 융통성 없고 꽉막힌 사람이라는 건가 싶더라고요… 저를 답답하다고 느끼는건지.. 호감이 아닌건지 ㅜㅜ', '', '어떤의미일까요?']"
INFJ,"['사귀기전에도 잇티제남친이', '저한테 깡이 있다? 독하다? 내공이 있다?', '이런식의 선입견을 갖고있었는데요', '', '사귀고도 그게 굳어졌는지', '저한테 가끔 못됐다고 해요', '오늘도 과거얘기들 하다가', '', '""거봐~자기 못됐다니깐""', '하길래', '""내가 못됐다고? 나만큼 잘하는 사람이 어딨어?""', '하니', '""인정!!나한테는 잘하지만', '다른 사람들한텐 못됐어""', '', '그래서 제가', '', '""자기한테 착하고 잘하는데', '다른 사람한테 못하면 최고아냐?', '넘 착하면 이 험한 세상 못살아~""', '하고 말았는데', '못됐다는 소리를 서너번은 들었어요', '', '계속 듣다보니 좋은 의미는 아닌거같고ㅠ', '', '여기서', '급 궁금해진것!!', 'ISTJ 님들', 'INFJ 보실때 어떤 느끼이신가요?', '', '대부분 순딩하게 보시지않나요?']"
ESTJ,"['1. 누가보면 화난거같이 이야기하는데 그게 평서문인 사람', '', '2.욕한마디없이 논리와 워딩만으로 상대를 무력화 시킬수있는사람', '', '3. 요점만 간단히', '', '4. 로맨스소설속 오만하고 성격 사나워보이는 차가운 느낌의 서브남주', '', '5. 적당한 오피스 비즈니스를 할줄아는 사람', '', '6.점심먹을때 트렌드나 관심사보다 일이야기를 꺼내는 사람', '', '7.남의 로맨스에는 세상 이성적인데', '정작 내로맨스는 세상 감성적인사람', '', '8.남들이 웃을때 왜웃지? 싶다가 나중에서야 이유를 알고 혼자웃는 타입', '', '9.이유는 묻지말고 그냥 내가 하자는대로 왔으면 하는 타입', '', '10. 같은성격이 둘이면 지향점이 같으면 정말친한데', '지향점이 다르면 세상 원수']"
ENTP,"['', '언젠가 한번 써보고 싶었던', '제주변에 유일한 ST유형!', '', '제가 정말 사랑하는', '여자 잇티제 친구', '에 대한 글입니다!', '이건 어디까지나 굉장히', '주관적인 글이니', '사바사가 있다는 점!', '고려해서 재미로만', '읽어주세요!\U0001faf6', '', '', '<타인에게 보이는 모습>', '', '성실하고 일 잘한다.', '', '책임감 있고 생활력 끝내준다.', '', '계획적이고 집 정리 잘한다.', '', '자기관리 잘한다.', '', '시간 약속 잘지킨다.', '', '일에 있어 엄청 깐깐하고 장인정신이 있다.', '', '추구하는 업무에 디테일에 집착한다.', '', '실수 싫어하고 완벽주의 기질이 엄청 강하다.', '', '동료들끼리 스몰톡 하는거 질색이다.', '', '도전보다는 안정성을 추구한다.', '', '음식 취향이 까다롭고 후각과 미각에 예민하며', '기본에 충실한것을 좋아한다.', '', '사람들한테 민폐 끼치는거 극혐한다.', '', '공중도덕 잘지키고 예의바른 사람 좋아한다.', '', '누군가한테 감정적으로 공감하는거 잘 못한다.', '', '안하는거기도 하지만 진짜 못하는거기도 하다.', '', '정말 원리 원칙주의자라 정말 융통성 없어보인다.', '', '제일 자주하는 말은 그래서 결론이 뭔데?', '', '<찐친들한테 보이는 모습>', '', '1.', '밖에서 보면 진짜 로봇 그 잡채지만..', '내사람 한정 F모먼트를 보인다.', '자기의 일상을 궁금해줬으면 하고', '그걸 관심과 애정을 받는다고 생각한다.', '안그러면 엄청 서운해한다.', '', '2.', '본인이 감정적 공감을 못하는거지', '싫어하는건 또 아니기 때문에 찐친들이', '감정적 공감해주는건 좋아한다.', '대신 너무 좋은말만 해주는것 같으면', '객관적이지 못한것 아니냐며 싫어한다.', '', '3.', '사랑하는 친구와 사람들한테는', '엄마처럼 잘 챙기고', '잔소리 엄청 심하다 진짜', '귀에서 피나올거 같음.', '근데 다 애정 기반 잔소리라서', '그러려니 한다.', '', '4.', '타인의 조언이나 비판은 잘 못받아들인다.', '그걸 자기 자신에 대한 비난이라고 생각한다.', '맞는말인건 알지만, 자기한테 잘못했다고', '얘기할때 순간적으로 수치심이 생겨서', '그 상황을 회피하고 싶어진다고 얘기한다.', '그래서 미안해 라는 정식 사과 하는 말보다는', '자꾸 아 그래? 글쿠나 이런 식으로 때운다고', '말한다.', '', '5.', '연애얘기 잘 안하는데 찐친한테는 털어놓는다.', '하지만 남친 얘기 하면서 뒷담화 안하고', '감정적으로 징징대는 소리 절대 안한다.', '', '', '6.', '무조건 자기가 좋아하는 사람 만나고 싶어한다.', '정말 엄청난 매력의 소유자가 아닌이상', '자기를 좋아해주는 사람한테는', '별로 흥미 못느낀다.', '', '7.', '누구한테 받는것 보다는 주는걸 더 좋아한다.', '남한테 호구처럼 막 퍼주는거를 좋아하는게 아니라', '남한테 무언가를 받으면 받은만큼 돌려줘야', '된다는 심리 때문에 본인이 남한테 받으면', '고마워는 하지만 굉장히 불편해한다.', '', '8.', '손절 머신이라고 하지만', '잇티제는 사람한테 일단 관심이 별로 없고', '생각보다 싸웠다고 감정상해서 손절해야지', '하는 루트를 잘 타지 않기 때문에 왠만하면', '길고 오래간다. 그리고 자기 사람(연인,친구)', '생각하는 사람한테는 어떻게든 품어볼려고', '애를 쓴다.', '', '9.', '근데 잇티제의 특성상 잇티제는 정말', '자신을 갈아 넣으면서 엄청 노력하는데', '타인의 감정과 요구와 필요를 알아차리는', '감정의 열등기능의 한계에 부딪혀', '상대를 이해할수 없어서 힘들어한다.', '그래서 나중에 깨닫고 잘해보려 하는데', '항상 F들과는 관계가 박살이 나고', 'NT들이랑도 말이 안통해 박살이 난다.', '옆에서 보고 있으면 정말 안타깝다.', '', '', '10.', '계획짜는거 엄청 좋아하는줄 알았는데', '알고보니 안그러면 불안해서 그러는거였다.', '그래서 1대1로 계획 짜는건 좋아하지만', '사람이 많아지면 고려해야할게 많아', '엔팁인 내가 짜서 컨펌 맡는다.', '', '11.', '엔팁만큼이나 인정욕구가 엄청', '강해서 일적으로 완벽해지려고 애쓰는데', '우리보다 더 이상한 디테일에 집착한다.', '그냥 그런가보다라고 생각한다.', '', '12.', '부모님을 좋아하면서도 어려워한다.', '왜 그렇게 까지 어려워 하는거야?', '라고 물어봤는데 잘 모르겠다고', '어렵다고 대답한다.', '', '13.', '제일 의외인거는', '맨날 효율,실용성,현실적', '얘기하면서 귀여운 인형', '좋아한다. 이 부분이', '알수 없는 포인트다.', '', '', '', '']"
ISTP,['처리했다고 한다']
ENFP,['펑']
ISTJ,"['이 때까지 파워 J형이라 생각했던 사람이었는데,', '요즘 삶을 되돌이켜보니 J형의 삶과는 정말 반대의 삶을 사네요.', '계획 세우기도 싫고, 즉흥적으로 살고 있어요.', '이렇게 J에서 P로 바뀔 수도 있나요?']"
ENTP,"['', '', '잇티제 직장동료이구요!', '', '오늘 그 친구네 부서에 일 맡길거 있어서 갔는데 혼자 일 하고 있더라구요. 전 먼저 말 안걸고 서류만 두고 나오려고 했는데 갑자기 말 검.', '', 'istj : 어우 너네 일 좀 그만 맡겨 ㅋㅋ (장난끼 가득)', '나 : ㅋㅋㅋㅋ너 고생 좀 시켜야지~ 이번것도 한가득이야~', 'istj : ㅋㅋㅋ 오늘도 운동 가?', '나 : 응응 나 오늘 피티 마지막 수업!', 'istj : 이제 이쪽으로 이사오면 그 헬스장권은 어떡해? 그냥 안쓰고 오는거? 이쪽 역 근처에도 헬스장 있던데 아직 안알아봤지?', '나 : 응 아직! 근데 대충 찾아보니까 집앞에 싸게 하는데 있길래 거기 다녀볼라구~', 'istj : 아 그래? 내가 다니는 곳은 일년에 얼만데. 근데 이따 비온다더라?', '나 : 아진짜? 나 우산 없는데 ㅋㅋ 너 있으면 너꺼 나 주라 ㅋㅋ (장난으로 던짐)', 'istj : ㅋㅋㅋ 나 우산 두갠데 하나 줄까?', '나 : 오? 응응 하나 주라', '', '요런 대화가 있었구요.', '그 뒤에 계속 바쁜지 안보이더니 퇴근시간 10분 전에 비닐도 안뜯은 우산이랑 점안액 2개를 주더라구요..?', '', '고마워서 카톡 좀 했더니만 말투는 새삼 시크함 ㅎㅎ;', '실제론 말투가 다정한데 카톡은 좀 너무 친구 바이브?랄까', '', '', '', '(카톡 펑)', '', '', '근데 님드라..', '왜 유죄라고 했냐면요.!!!!', '우산이랑 >>점안액<<을 같이 줬다구 했잖아요!!!?', '', '', '(카톡 펑)', '날짜를 보시면 이번주 월요일. 4일전에 제가 눈이 너무 뻑뻑해서 이 친구가 안경끼고 다니길래 혹시 점안액 있나 싶어서 물어봤거든요.', '', '저 잇티제남 가아끔 1~2주에 한번씩 약속 있는 날만 렌즈 끼고 옴!!', '', '근데 대답 보시면 ""렌즈낄때만 인공눈물 갖고다님"" 이라고 해놓고.. 오늘 안경쓰고 왔는데도 점안액 두개를 우산이랑 같이 주능거에요.....', '', '솔직히 이거 안설레면 좀 문제 있능거 아닌가요 😳', '갑자기 뇌가 뜨거워져오던데요. 뭐지??? 렌즈낀날만 점안액 챙겨온다더니?????????? 설마 나 주려고 가져온건가??? 싶은거죠.', '', '제가 괜한 의미부여 하는 걸까뇨?ㅋㅋㅋ', '', '솔직히 카톡은 너무 칭구 바이브라서.. 제가 요 며칠 마음 좀 다잡고 있었는데 갑자기 너무 들쑤시네요^^ 하아']"
ESFP,"['알게된 지 어언 4개월 째 ...', '연락 드문드문 하기는 하지만 꾸준히 해왔어요', '단 둘이 만남은 3번 있었고 처음엔 카톡만 알아서 카톡 연락만 하다가 드디어 먼저 연락처를 줬네요,,,', '원래 번호 자체를 잘 안주는 사람인데 준다고 하면서 알려주더라구요?', '(술 먹고 제가 팔짱끼고 껴안으며 앵겼는데 그 후에 번호를 줬어요 하하하,,)', '전 솔직히 잇티제 남을 좋아하지만 상대는 저를 친구로 생각하는 것 같기는 해요', '그래도 점점 더 가까워지고 있는 것 같은데 스며드는 작전 잘 하고 있는 거 맞죠?', '언젠가 꼬실 수 있었으면 좋겠어요 정말ㅠㅠㅠㅠㅠ', '가까워지는 속도가 저어어엉말 느린 것 같아요']"
ISTJ,"['제가 ST라 그런가 NF한테 공감 못해주는데 그들의 상상력에도 못 따라가요.', '인프피가 만약에 라는 질문 계속하는데 답변하기가 왜 이렇게 힘들죠? 그리고 저는 계속 현실적으로 대답하는데 인프피는 약간 환상? 꿈속에 잠겨 있는 사람 같아요.', '달달하고 친절하고 INFP 좋은데 대답하는 게 힘들어서 기빨리고 에너지 충전 하고 싶다는 생각이 들어요 ㅜㅜ']"
ENFJ,"['여자친구가 어땠으면 좋겠나요?', '성격이나 취향 뭐 다 통틀어서요!', '']"
ESTP,"['솔로라면 남소받을때 이것먼저 체크해본다! 하는조건', '', '남친이있으시다면 이런점이 좋다/아쉽다', '', '결혼하신분이면 이것때문에 결혼해도되겠다 싶었다', '', '의견남겨주십쇼!', '', '']"
ENFP,"['저는 잇티제와 결혼한 엔프피녀입니다ㅋㅋㅋ', '계획적인 사람인거 알고있었지만', '벌써부터 일요일날 저랑 어디갈지 생각해뒀다는데', '계획짜는거 넘 싫어하는 저로써 생각안해도 되서 편해서 넘 좋은데 한편으로는 나갈거라 생각도못했는데 미리 혼자 모든걸 다 계획해뒀다는 사실에 놀라우면서도 무섭기까지 한 느낌이랄까요', '저 콧바람 쐬주러 가자고 말해줘서 좋긴해여..ㅋㅋ', '( 본인이 찾아본 맛집에 가고싶어서, 취미생활 하는겸 이라는건 저는 압니다만 ㅋㅋㅋ귀여우니까 넘어가줍니다여ㅋ)', '', '아. 그리고 얼마전에', '드라이브 하다가 제가 막 뭐라고 몰아세우는 상황이 되서', '급 집으로 돌아 왔는데 기분이 많이 상했는지', '혼자 술 안먹던사람이 갑자기 소주를 사러가더라구여..', '저는 말로 이야기해줬음 싶은데.. 말로는 해결안될거같아서', '그런거겠죠?? 따라오지말라고 하던데 .. 너무 몰아세운거같아 미안해서 따라가긴했거든여(게다가 삼김까지 얻어먹음)', '미안하다고 사과해서 그런가', '하루지나고 나선 원래대로 돌아오긴했는데..', '원래 화를 잘안내나요??', '소주 한두잔마시고 냉장고보관중 ㅡ.ㅡ; 소', '심한 반항이였던걸까요..아니면 나 무지 빡침이런걸까요']"
ESTJ,"['1. 겉으로는 반반한데 말시키면 내면에 분노가 가득한 사람', '', ""2. 고민은 많아보이는데 물어보면 '별로 생각없는데?'하지만 거기서부터 고민이 시작되는 사람"", '', '3. 남한테 관심갖는듯한 말을 하지만 실제로 남에게 관심전혀 없는 사람', '', '4. 차가운 표정, 무뚝뚝한 시선, 미간의 약간의 주름', '', '5. 친절해보이려고 노력하지만 결정적인 말한마디에서 서늘함이 느껴지는 사람', '', '6. 분명 말은 많이 안하는데 눈과 표정으로 말을 하는 타입', '', '7. 싫은거 티는 안내지만 티가 많이나는 사람', '', '8. 일중독으로 보이지만 사실 일보다 쉬는게 더좋은 사람', '', '9. 제시간에 끝내야 하는 완벽주의자', '', '10. 자신들만의 틀에서 벗어나는걸 죽기보다 싫어하는 프레임안에 갇힌 사람']"
