mbti,text
INFP,내가 느낀 인프피의 의외인 점
ISTP,엔프피 분들은 상대를 시험하는걸 좋아하시는 편인가요?
INFJ,엔프피분들 화법에 대해서 질문이 있어요
INTJ,이건 긍정의 시그널 인가요?
ISTP,엔프피 분들은 상대방 잘못에 관대하신 편인가요?
ENFJ,"최종 수정본) INFP,INTP(인프피,인팁)가 좋아하는 사람과 이루어질 수 없는 이유(에니어그램4번 활용한 근본적인 해결책,이루어질 수 있는 방법)"
INFP,인프피 주변엔 항상 T가..
INFJ,엔프피와 문제해결
INFJ,엔프피와 썸타는 중인데 잘 되가는 중일까요??
ENFJ,인프피님들 저 질문이요!(상황이 좀 길어요)
INTP,고백 까인 후에도 계속 연락이 되는 심리는?
INTP,인프피남 알다가도 모르겠어요
ENFJ,INFP(인프피) 특징 10가지 2탄(feat고양이라고 생각하면 이해하기 쉬워)
ISFP,INFP 남자친구 연락
INTJ,infp 남사친은 왜 그럴까요 . . 우유부단 결정장애 ?!
ISFJ,INFP분들 아무리 상대방이 좋다한들 4시간동안 답장을 안할 수가 있나요?
INFJ,INFP 손절
ENFP,꿈에 과거에 상처준 사람들이 등장
ENFP,INFP가 인스타 스토리 좋아요 누르는거 의미부여 해도 되나요?
ENFJ,INFP(인프피) 특징 10가지 1탄(feat고양이라고 생각하면 이해하기 쉬워)
ISTJ,ENFP분들은 언제 안정감이 느껴지나요?
INFP,INFP입장에서 보는 반대 유헝 장단점
INFP,어떤 게 존중하는 의미라고 생각하세요?
ENFJ,인프피 카톡 내용이 이러면 그냥 인사에요?
INTP,infp 남자는 어떤 특징이 있나요?
ENFJ,인프피(INFP)가 흑화되는 과정(feat불건강한 인프피는 어떻게 행동할까?)
ENFJ,인프피 남성 분들은
INFP,인프피 연락
ISFJ,엣프제/엔프피?와 친구관계 유지가 힘들어요
ISFJ,ENFP 엔프피 여자분들에게 물어보고 싶어요!!
ENFP,ENFP 남자 무물받을게요!
INFP,저는 인프피입니다
ENFJ,인프피(INFP)가 흑화되는 과정(feat불건강한 인프피는 어떻게 행동할까?)
ENFJ,인프피 남성 분들은
INFP,인프피 연락
ISFJ,엣프제/엔프피?와 친구관계 유지가 힘들어요
ISFJ,ENFP 엔프피 여자분들에게 물어보고 싶어요!!
ENFP,ENFP 남자 무물받을게요!
INFP,저는 인프피입니다
ESTJ,[연애고민] 생각할 시간을 달라는 인프피
ENTP,야 ENFP!!!!!!
ISFP,인프피 맘 되돌리는 법
ISFP,이별 진짜 생각
ENFP,너왜이렇게바빠나랑도놀아줘 이문자를
ENFP,엥뿌님들 다들 그러신지 궁금해서
ENFJ,저는 인프피 포기하려구요ㅠㅠ
ENFP,INFP 심리 궁금합니다! (펑 예정)
ISFP,인프피 무슨 생각인지 궁금해요~! (펑예)
ENFJ,INFP 남자분 저 가망없는걸까요ㅜㅜ
ISTP,(긴 글) 결국 헤어지고.. 보내주기로 했어요..
INFP,너무 힘들고 지쳐요
INFP,인상 vs 인성
INFP,IN분들 화가 날 때 이러시나요?
ENFJ,인프피 생각하는거 너무 귀여워요..
INFJ,인프피는 한번 아니면 아닌거죠?
ISFP,인프피는
INFP,여러분은 식당 분위기를 체크하나요?
ENFP,INFP 여자 ENFP 남자 궁합 별로인가요..?
INFJ,INFP한테 고백했는데
ENTP,INFP분들 도와주세요 ㅠㅠ
ENFP,ENFP 무물합니다..!
INFP,우주도 구형모양일수도?
ENFP,엄마와 반대 엠비티아이로 형성되어버리는 사람
ENFP,INFP 여자 심리궁금합니다.. (펑)
ENTP,제 사주도 한번 봐주실수있나요?
ISTP,제가 ISTP 남자인데 ENFP여자 소개 받을 예정입니다.
ENTP,INFP와 ENTP의 대화
ESTJ,엔프피 남자분들 썸붕 이후 다시 연락해본사람?
INFP,저같은 인프피 있을까요? ㅜㅜ
INTJ,엔프피도 밀당이라는걸 하죠?
INFP,인프피 무엇물
ENFJ,"인프피한테 플러팅 강의 해줬더니,..."
INFP,Infp 잘 어울리는 MBTI 있나요?
INTP,인프피 여자친구문제
INFJ,인프피분들은
ENFJ,인프피와의 연락
ESTP,ESTP 와 INFP
INTJ,-
INFP,외모 vs 성격이라고 물을 때?
INFP,인프피 무물
ENTP,ENFP뷴들 한국이랑 잘 맞나요
ENTP,entp여자 infp남자 감정노동
ESTP,인프피 너무 귀여운 거 같아유..
INTJ,톡을 차단 안하는 심리가 뭘까요? enfp
ENTP,ENFP뷴들 한국이랑 잘 맞나요
ENTP,entp여자 infp남자 감정노동
ESTP,인프피 너무 귀여운 거 같아유..
INTJ,톡을 차단 안하는 심리가 뭘까요? enfp
ISFJ,"['인프피 남자분과 썸타고 있는 잇프제 여자입니다.', '인프피남이 카톡을 이어나갈 수 없게 ""오늘하루 화이팅!"" 이렇게 오는데', '또 제가 이어가려고 하면 대답은 하거든요,, 근데 금세 다시 이어나갈 수 없는 카톡을 합니다.', '원래 연락을 이렇게 하는건지 그분 특인지 궁금하네요..(제 주변 지인중에도 인프피가 없어서 답답..)', '', '소개팅으로 만났는데 두번 만났는데', '막상 만나면 직진남이예요 약간 눈치는 보면서도 할 말은 다 하는 것 같거든요.', '호감이 있다면서 사귀자고 까지 하는데.. 카톡은 왜 저렇게 하는지 모르겠어요', '인프피남자분들 왜 이러는 걸까요??']"
INFJ,"['긍정적인 말과 희망찬 말로 가득한 문자라도 부담을 느낀다면 피하게 되나요?', '문자를 보내고 이틀 뒤에 제게 문자를 보내면서 일상적인 대화를 하게 돼서 놀라긴 했어요.', '다만 서로가 서로에게 느끼는 온도가 다른 것 같아서.. 말을 신중하게 해야겠더라고요.', '저는 저대로 아무렇지 않게 예전처럼 대하고 있지만 과연… 잘은 모르겠네요.']"
INTJ,"['엔프피들 똑똑한 와중에 어딘가 허술한 면이 있는데 그게 너무 귀여움......', '노래 심취해서 듣다가 내려야 할 정거장 지나친다거나', '도장 찍을 때 도장에 잉크 안 묻었는데 덥석 쥐고 찍어본다거나', '허술하다고 해야하나? 약간 경계심 없는 듯한 태도가 늘 시선을 잡아챔', '사교성 좋고 밝고 긍정적인 골든 리트리버 댕댕이들 ㅇㅇ 귀여워어어어 말도 잘 통하고 재밌는 최고의 친구들']"
ENFJ,"['인프피 분들은 이성 인스타 게시물에 댓글달고 상대방이 스토리 올리면 선디엠도 잘하시나요?', '친하다고 생각하는 남사친 여사친이면 상관없이 가능한가요? 아니면 아무리 이성이여도 조심스러우신가요?']"
ENFP,"['1번.연애해도 혼자만의 시간이 필요해서 애인과 일주일에 두세번정도? 만난다', '', 'vs', '', '2번.혼자있는시간 필요없다 함께하는즐거움이 커서 애인이랑 매일만나도 좋다', '', '']"
ENFP,"['', '', '', '상담사분도 당황했던ㅋㄱㄱㄱㄱ ㄱㄱㄱ', '88%이상 나온사람 극히드물다며...', '그치만 이게 또 좋은건아니라고 하더라구요', '너무 극단적이라 불건강하다고ㅎㅎ', '', '', '테스트할때마다 벗어나본적 없는 엔프피...', '30대 중반이지만 분명하게 일관성있게 살고있나봐요', '친구가 이거보더니 진짜 희대의 언어살인마라고..', 'F에 토론지향사고는 웬말이냐며', '묘에 파뭇어도 묘밖으로 얘기할년이라고 하더라구욬ㅋㄱㄱㅋ🤣🤣🤣🤣', '', '줄이고 싶은데 입열면 텐션이 올라서', '진짜 TMI 끝판왕ㅠㅠ나를 좀 속이려 입닫아도', '표정이 말하는데 어떡하죠?ㅋㄱㄱㄱㄱㄱㅋㄱ']"
ENFJ,"['인프피 남자분과 어떻게 친해지는지 알아보는 시간입니다', '친해지는 방법이라기보다는 주의사항,,즉 이것만 안하면 자연스럽게 마음을 열고 다가올 것입니다', '감정선이 아무래도 섬세하다보니,, 투박하게 다가가지 않는게 포인트가 되겠네요', '', '첫째. 감정을 존중해주자', '뭔 남자가 그러냐면서,,', '남자는 쿨해야된다거나,, 가시나처럼 편협한 표현 등,, 이런 구시대적인 생각들이요', '뭔가 표현이.. 상대의 감정을 존중해주지 않는 말이 나오는 순간', '자신의 복잡한 감정과 생각을 표현하기를 그만둘 것입니다', '편입견과 선견(두마리의 개)을 갖다 버리세요!', '', '둘째. 강요하지 않으면 절반은 간다', '자신이 억압 압박 받는다고 느낀순간, 도리어 상대를 물어버리거나 도망가버립니다', '오히려 잘해주면서,, 부탁하는것이 좋은 방도가 될 수 있습니다', '', '셋째. 공통 관심사 취미에 어울리면 좋아', '인프피 친구중 축구를 좋아하는 친구가 있어요', '저번주에 같이 축구했는데,, 저를 보는 눈빛이 달라집니다', '다음날 소중하고 귀하다는 인프피가 먼저 다가옵니다;', '이처럼 공통된 분모가 있을때 인프피는 다른 유형보다 눈이 똘망똘망 해집니다', '', '또 저번주에 한 인프피 남자 동생은 볼링이 너무 좋다며 가자고해서,, 갔는데', '(저는 볼링을 안좋아하지만) 그후로 계속 볼링치자며 강제간택 당하는 예시 등..', '네.. 그렇습니다', '', '인프피라고 운동을 안좋아하고 집에만 있는것이 아닙니다 그건 편견입니다', '알고 계셨으면 다행이고요..', '', '아 또 먹는걸 좋아하는 인프피 남자는 맛집 탐방을 한번 다니니', '계속 부릅니다 이처럼 먹방을 좋아하는 친구도 있네요', '', '음식을 만드는걸 좋아하는 남자 인프피가 있어요', '그냥 만들어주면 맛있게 먹어주면 됩니다', '다 다른인물 입니다', '', '나중에 2탄 올리겠습니다']"
ENFP,"['', '', '뒤에 맘 드러냈던 구절은 빼고 선물 관련 해서만 적었네요 괜찮은가요?', '', '* 썸 탄지 일주일 , 손만 잡은 상태']"
ENFP,"['부담스러워서 맘 식을까요....?', '일본 여행 다녀와서 일본 과자랑 먹태깡 ( 먹고싶다고 말했었음) 주고 싶은디']"
ISTP,"['같은 모임 안에서 누군가 자신에게 호감이 있다는 이야기를 들으면 어떤 생각이 먼저 드시나요?', '']"
INFJ,"['처음에는 비슷한 점도 많고 결도 비슷한 것 같았는데, 서로가 서로에게 느끼는 온도가 다른 것 같아요.', '지난 2달 동안의 연락 중에 상대방 인프피녀가 호감 표현으로 보일 만한 표현을 많이 하긴 했지만… 지금 동굴에서 지내고 있어서 원점으로 돌아온 것 같은 기분이에요.', '저는 매순간 진지하지만 가볍지 못해서, 제 감정을 조절하지 못했고요. 너무 진지하기에 상대방 인프피녀에게 부담을 주는 건 아닐까 하는 생각도 들었어요.', '학교에서 만나자고 했으니 한 번은 만날 수 있다면 만나보겠지만, 그 이상으로 지속할 수 있을지 모르겠네요.', '상대방 인프피녀가 제게 자신의 속내를 털어놓는다는 것이 기쁘기도 했지만, 지금은 제가 제 속내를 말해도 상대방 인프피녀가 듣지 않는 것 같아서 좀 ‘뭐지?’ 싶더라고요.', '이젠… 제 머리와 마음만 타협하면 끝낼 수 있을 것 같아요.']"
INFP,"['ISFJ (9w1) 남자랑 600일간 연애중인', 'INFP (4w3) 여자인데', '개인적으로 궁합이 너무너무너무 좋다고 생각을 하거든여', '특히 성격이요', '근데 ISFJ(9w1) 같은 사람들 이랑', '안 맞는 사람이 있긴 할까요?', '그런 사람들이랑 안맞는건 말이 안되는거 같아요', '참 만날수록 신기합니다', '이토록 잘 맞는 사람은 처음 이거든여', 'FJ를 워낙 좋아했지만', '정말 지금 만나는 사람만큼 잘 맞는 사람은 처음이네요']"
ENFJ,"['저도 제가 의미부여하는 것 같긴 한데ㅋㅋㅋ', '참고로 저는 엔프제 여자이고 친구는 인프피 남 입니다.', '', '한동안 매일매일 안부묻고 카톡하던 친구인데(썸x, 연애감정x)', '또 한동안은 서로 거~~의 연락을 안하고 살았어요', '단톡방에서는 그래도 간간히 인사는 했구요ㅎㅎㅎ', '', '제가 생일이 20일 언저리 였는데', '어제 저녁에 뜬금없이 생일선물이라고', '깊티 보내주더라구요? 반갑기도 하고', '오랫만인지라 서로 카톡으로 주절주절 잘했는데', '', '제가 ""이런거 안줘도 괜찮아~ 축하만 해줘도 돼~""', '이랬는데 그 친구가 ""아이 우리00이는 그래도 줘야지~"" 이러는데', '조금 설레고 좋더라구요ㅎㅎㅎ', '', '', '왜 연락 뜸했냐고 물으니까 일이 너무 바빴다고 새벽 5,6시 출근에', '저녁 11시 12시 퇴근했다고 하더라구용.. 근데 뭐.. 그전에도', '연락은 자주 뜸해서 아무렇지 않았는데', '간만에 연락오니 왜이리 반가울까요ㅋㅋㅋㅋ', '저멘트도 넘 귀엽고... 저 설레해도 되나요ㅋㅋㅋㅋ']"
ENFP,['펑']
INFP,"['INF은 내향적이며 생각이 많고 감성적이잖아요.', '20대 후반으로써 제 성격을 잘 생각해보면 누군가에게 상처를 받을 때 오히려 강점이 발현이 나온다고 생각합니다.', '상처를 받으면 혼자서 곰곰히 생각하고 그게 나중에 창의력이나 생각깊이도 이어지는거죠', 'INF분들 힘들겠지만 상처를 많이 받이 받으세요 그리고 그걸 통해 깊이 생각하고 글이나 영상으로 표현해보세요', '그럼 다른 사람들이 생각하지 못 한 생각을 할 수 있습니다.', '참고로 철학자, 심리학자분들 중에 INF유형이 있습니다!!! 상처가 오히려 우리의 강점이 될 수 있습니다!!!']"
INFP,"['제가 얼마전에 사업에 대해서 얘기하니, 어느분께서', '', '비지니스를 인문학하는거냐고...', '', '이런말을 들었어요. 그런데 저는 아무리 생각해도 비지니스보다 인문학을 더 선호하는 것 같아요.^^;;', '', '', '그런데 이건 제 인프피 성향이 크게 작용할 것 같다는 생각이 들어서요.', '', '혹시 공감되시는 분들 계신가요?']"
INFJ,"['그래도 참아야죠…', '현실을 좀 직시하고.', '연락이 끊어진 상대 INFP가 어떤 마음을 갖고 있는지, 어떤 상황에 처했는지, 무엇 때문에 힘든 건지 알 길이 없지만, 참고 기다린 결과가 어떻든 받아들여야겠죠.', '이전과 같은 상황을 기대하는 건 금물.', '제게 필요한 건 인내와 경험하는 것.']"
INFP,"['잘못되고 오해한 부분에 대해서 적절하게 지적해준 것에 심각하게 빠져드는 제 자신이 싫어지는 순간이네요. 멘탈이 이렇게 약해서야... 사소한 것 하나하나를 심각하게 생각해버리면 누가 저한테 조언을 해줄 수 있겠어요.', '정당한 비판이라는 것을 알면서도 제 자신에 대한 공격이라고 느끼는 심리가 깔려 있어요.', ""심각하게 잘못한 게 아니라 가벼운 지적이었기 때문에 '아, 다음부터는 조심해야겠다.' 정도로 생각하고 넘어가면 될 일인데."", '', '타인의 비판과 조언을 건강하게 소화하는 방법을 익히지 못한 느낌이에요.', '쓸데없이 그 문제에 빠져들게 되고 무거워지는 마음을 어떻게하면 좋을까요?', '']"
INFP,['.']
ENFP,"['기본적으로 슬프면 눈물이 나는건 당연한데', '화나도 눈물나고 ㅂㄷㅂㄷ > 저게!!!!! 으아아아ㅏㅏ 엉엉 ㅠㅠ', '막 서운한 감정이 들어도 눈물이 와라라라락 > 엇.... 너무햇...... 또르르 또르르 ㅠㅠ', '나름 쎈켄데 눈물샘은 세상 연약한지 왜이렇게 눈물이 많은지 미치것어요!!!!!', '그래서 울기싫어서 눈물나는 상황을 입밖에 안내고 참고 참는데 생각만해도', '엇 또또 눈물샘 말랑거린다....ㅠㅠ', '다른 엔프피 분들도 이러시나요??']"
ENFP,['\U0001f979']
INFJ,"['물론.. 케바케이긴 하겠지만..', '보통 인프피분들이 상대방을 먼저 좋아하게 되었을때, 그 상대에 대한 마음이 길게 가는 편이신지 궁금해요.', '', '그리고 혹시 상대방을 좋아하면서 상대방은 딱히 아무것도 하지 않았는데 스스로 상대와 이어지는게 안될거라고', '선을 그어버리는?... 경향이 있으신지 궁금합니다\U0001fae0']"
ENFP,"['소세지두부김치에 혼술로 맥주한잔중이에요', '저는 엔프피이고', '요새 인간관계에 너무너무너무 환멸나서', 'infp로 가고있는중인것같아요ㅠ', '저는 진짜 화도 거의안내고', '다 맞춰주는데 그런것들이', '독이되었던 적도있었고', '그냥 이렇게 받아주고 참는게', '내자신이너무힘들어서요', '어제는 폰번호도 바꾸고', '그냥 잠수중이에요 번호도 안알리고요', '엔프피라 사람을좋아하지만', '어떤사람을 만날지모르고ㅜ', '그게 감정낭비,감정소모가 되는것같아서', '요새 부쩍 힘드네요', '나이는39이고', '수많은 인맥들이 지나갔지만', '오히려 인간관계는 나이먹을수록 힘든느낌이에요...', 'ㅜㅜ', '', '제 베프가 인프피인데', '그친구는 ,', '인프피는 맞춰주는 성향?이 타고나서', '화날것도 감정소모할것도 별로없다는데', '저는 아무래도 엔프피이다보니', '인간관계에서', '마찰없이 둥글게지내려고', '자기주장을 참고 맞추는게', '더스트레스를받는건가 싶기도해요ㅜ', '', '다른 엔프피,인프피분들의', '생각도궁금해요', '']"
INFJ,[]
INFJ,"['인프피는 호감 표시를 어떻게 하던가요?', '물론 mbti가 유동적인 것이라 인프피인 사람이라고 해도 사람마다 다른 건 압니다만 참고해보고 싶네요.', '냉정하게 알아보고 싶어요.', '제게 추천해주는 노래가 사랑 노래 위주라서 좀.. 헷갈려요. 분명 그냥 추천해주는 것일 텐데.']"
ISTP,"['연애 초엔 출근시간부터 전화하고 근무중에도 수시로 전화하더니', '', '한달 지나고 서서히 전화도 애정표현도 줄어서', '', '나한테 뭐 서운한거 있냐고 물어보니', '', '서운한거 없고 자기 맘이 좀 식었다고 하네요 ㅎㅎ', '', '시간가지잔말에 그냥 그만하자고 했습니다.', '', '두달정도 사귀었는데 잇팁으로서 최선을 다 했기에 후회 미련은 없네요', '', '상대가 뒤늦게 연락와서 미련보일까봐 전화 카톡 인스타 올 차단했네요']"
INFP,"['직장동료가 enfp남자분인데,', '저에게 관심있나하는 느낌이 많이 들었는데..언제부턴가 요근래 어려워하고 이전처럼 다가오거나 장난끼있는 모습이 안보여요. 그분을 좋아하는건 아녔는데..은근 관심받는 느낌과 챙겨주는 거에 저도 설레고 뭐지? 나한테 맘있나? 생각하던데 그분을 더 많이 떠올리고 생각하게 된 것도 같고요..ㅠ', '', '이전에 행동은 제가 뭐 들고있음 오버해서 들어주고 (굳이 들어줄 필요없는거 뺏어서, 다른사람한테 부탁한거 듣고서 와서 도와주고) 마치 기사도처럼 든든하고 남자다운 모습을 어필하듯 느껴지고', '', '은근 쑥스러워하고 긴장하는 듯한 느낌도 있었는데..(3자에게 말하면 관심있는게 맞는거 같다고 얘기듣긴했는데 근데 또 엔프피성향에선 어떨지 모르겠네여)', '', '예전에 에너지넘치고 활발했었는데 요샌 몬가 사람자체가 차분하고 가라앉은 듯한 느낌도 들고?', '관심도 관심인데 전보다 덜 친하고 거리있게 느껴져서 제가 말 더 걸고 그러는거 같네요..', '본인과 안 맞는 면을 느낀건지..그냥 제 착각인건지..', '', 'enfp분은 어떨때 관심보이다가 철수 또는 어려워하시나요? 아님 그냥 제 착각이거나 찔러본거려나요..', '', '외향적인 분이 요근래 저한테 낮가리고 내향처럼 느껴지고, 나름 친한 느낌이였는데 어색하고 거리있게 느껴지네요.']"
INTP,"['', '']"
INFP,"['거의 인프피지만 간혹 인프제가 나옵니당ㅋㅋㅋㅋ', '그리고 예전에는 인팁이었어요!', '여행사진 한장~', '']"
INFP,"['말 그대로 뭐든 질문 받습니당 꼭 질문이 아니어도 좋아요!!! ◠‿◠', '', '너무 심심해요.. 잠들기까지 2시간 남았는데 30분 전엔 책을 읽어야하는데.. 그전까지 너무 심심해요@@']"
ENTP,"['제가 너무 답답해서 인프피남을 끊어냈는데', '', '혹시 살살 구슬려서 속마음을 들을려면 방법이 있나요?', '', '그리고 자꾸 둘상황에 맞게 프로필 뮤직을 바꾸는데', '가사가 굉장히 고민되게 만들어서...', '', '이게 의미가 있는건가요?', '원래 상대 인프피가 노래를 자주 추천해주고', '저도 그쪽으로 취향이 잘맞았엇거든요', '', '일부러인가요..!??', '', '가사내용은', '어딜둘러봐도 니가 사라졌다', '제발 다시 돌아와달라는 내용입니다.']"
ISFP,"['3개월 동안 매일 연락하다가 인프피남이 좀 답답해서 제가 급발진 했더니 생각해보고 말해준다며 제 카톡을 한달 넘게 안읽던 인프피 썸남이 드디어 제 카톡을 읽었어욬ㅋㅋㅋ 답장은 없지만요.', '', '제가 최근에 카톡 프사를 바꾸고나서 카톡을 읽은 것 같고 그 뒤로 인스타에 회원님을 위한 추천으로 인프피남이 뜨더라구요. 원래 인스타를 안한다고 했어서 팔로워도 없고 그냥 염탐용? 같았어요.', '', '그러고 며칠 뒤 아이디 검색하니 안나와서 비활성화 했나보다 했고 제가 또 카톡 프사를 바꿨는데 그날 저녁 인스타 비활성화를 다시 풀었는지 뜨더라구욬ㅋㅋㅋㅋ', '', '프사를 바꾼날 아이디가 다시 활성화되니 얘가 그래도 나를 조금이라도 궁금해하는건가 싶더라구요', '뭐 타이밍이 그냥 그렇게 맞았던걸수도 있지만요~~', '스토리를 봤다거나 그런 흔적은 없었어요', '', '인프피남 이렇게 염탐하기도 하나요?ㅋㅋㅋ 한달이 좀 지난 시점이라 저도 잊고 있다가 이렇게 눈에 띄니까 생각도 나고 큰 기대는 없지만 한번쯤은 연락을 해줄까 싶은 생각도 드네요 요즘~ㅜ', '', '제가 먼저 연락을 시도하기에는 또 부담스러워할 것 같기도 하구용 그냥 가만히 있는게 좋은거겠죠??']"
ENFP,"['정식검사는 처음인데, 역시 엔프피로 나오네요!', 'E,F가 높게 나온건 조금 의외인것같지만 상황에 따라 다르게 나오는걸까요?🤔', '나중에 텀을 좀 두고 다시 검사해보고싶네요!!']"
INFP,"['나이에 비해 유난히 많은 연애횟수', '단 한 번도 제가 절 사랑하지 않아서 문제가 안 생겼던 적이 없네요', '', '남이 절 사랑해주는 걸로 자존감 채우고 나도 사랑 받을 가치가 있다고 느끼며 살았던 게 많이 후회가 되네요', '', '너는 자존감이 낮다', '내려치기 좀 하지 말아라', '', '상대방이 사랑해줘도 제가 절 깎는 말을 밥 먹듯 하면 얼마나 회의감이 컸을까요', '', '갑을 관계 싫다며 어른스러운 척 다 해놓고 상대가 조금이라도 실수하면 순식간에 갑으로 돌변해서 떵떵거리고...', '', '제 개인적인 성향이지만 이번엔 제 자신에게 너무 실망해서 바뀌어 보려고 해요', '', '일단은 운동부터 시작하려 합니다', '', '더 나아지면 외모도 더 열심히 가꾸어 보렵니다', '', '다른 사람들한테 싫은 얘기는 절대 못해서 너무 답답해 이렇게 제 기록 하나 남겨놔요', '', 'MBTI 관계없이 모두 자기 자신을 사랑하시는 게 제일 중요하단걸 잊지 마세요 화이팅 해보겠습니다!']"
