mbti,text
INFJ,엔팁 연애감정이 발전하는 과정 좀 알려주세요!
ISTP,인팁 남성분들 썸 기간
ENTP,NT랑 <불건강 SFP>랑 안맞는다고 느낀 부분.
INTP,Entj랑 연락문제( 이거 맞나요 ㅋㅋ)
ENFP,명언
INTP,"너 그 자체로도 충분하다는 말, 부족한 나를 있는 그대로 받아달라는 말"
ENTP,날씨가 너무 좋지 않나요?
INFJ,엔팁 연락 텀 같은거 정리해주실분..
ENTP,엔팁이 본 다른 유형들(제 경험😊😚)
ISFP,INTP 고민글 올렸던 사람입니다...오늘 헤어졌네요 ㅜㅜ
INTP,"Intp분들 사회성, 공감능력 어떻게 키우세요?"
ISTJ,선톡같은 능동적인 액션이 없으면 걍 거기까지인지...?
INFP,intp 뒤끝 얼마나 오래가나요?
ENTP,entp의 고찰(나에 대해서)
INTP,너무 바빴는데 이제 좀 한가해졌어요 ㅎ헤
ENFJ,"엔팁 진짜 사랑꾼 같아요,, （＾ν＾）"
ENFP,엔팁이랑 썸붕(열받아요..🥲)
INFJ,인팁 연락 궁금해요!
INFJ,인팁 엔팁님둘~
INTP,인팁 잇팁 궁금합니다.
ENTP,인팁들 이런 연애가치관 많나요? (깁니다)
ENTP,절친에 대한 소유욕?
ISFJ,인팁분들 이건 무슨 의도일까요?
ENFP,엔팁이랑 소개팅 했었는데 솔직히 썸붕 인 거 알거든요ㅠㅠ 저 좀 살려줘요 (?)
ISFJ,인팁은 대화 주제 휙휙 바뀌는거 좋아하나요?
INTP,챗 GPT 완전 신기해요
ENTP,엔팁 뇨자 무물해볼래여
ISFJ,인팁이 관심 떨어진 사람에게 다시 관심이 생길 확률
ISTJ,인팁분들께 질문 있어요
INFJ,인팁이 동굴로 들어갔는데
ISFJ,엔팁 직업군인 잘 어울릴까요?
ENTP,인프제 엔팁 커플 장점(인프제좋아♡)
ENTP,인팁남친에 대해 문득 깨달은 점
INTP,다른 인팁분들도 이러시나요?
ESTJ,이루어질 수 없는 인팁과 엣티제? 그 사이에 보여지는 인팁 매력들..
ISTP,INTP 남성분들
INTP,엠헬 정모 가보신분들
ENTP,남자친구랑 등산 다녀왔어요
ISFP,INTP 궁금
ENTP,I가 말 없다가 적극적으로 의사 표현하는거 귀엽네요ㅋㅋ
ENTP,엔팁과 엔팁 😁
ENFJ,인팁 남자가 궁금합니다!
ENFP,인팁 남자친구와 볼 영화 좀 추천해주세요~
ENTP,뼛속까지 ENTP 여자임. 무물 받아요
ENTP,인팁/인티제남 질문이요.
ISFP,엔팁 정때문에 못헤어지는 경우가 있나요?
ISTJ,이정도면 인팁이랑 꽤 친해졌다고 생각해요
ESTJ,"아는 오빠분이 자취 시작한다 했는데 선물 뭐 주는게 좋을까요?(인팁,인프피 도와주세요)"
INTP,인팁엔팁무물받아요
ESFJ,"검사결과는 인팁이라는데,, 잇프피같은 분 계시나요?"
INTP,똑똑하게 굴지 못하는 사람을 보면...(하소연)
ENTJ,엔팁한테 헤어지자고 하는 법
ISFJ,Isfj가 보는 intp
INFP,INTP은 알다가도 모르겠다
INFJ,엔팁 남자분들 도와주세용~!
INTP,으 집치우기 싫다
INTP,인팁 무물 받 아 요
INTP,인팁한테 손절 당하면
ENTP,인팁님들 애정표현 진심으로 우러나올때만 하나요?
ISFJ,엔팁이...이 친구 심리 뭔가요?
ISTP,인팁 남자친구 (긴 글 주의) 펑
INTP,ㅠㅠ.... 진짜 큰일날뻔..
INTP,INTP를 찾을 수 있는 곳
ENTP,인팁분들 엔팁분들
ENTP,수영장가자는거 데이트 편하게 하려고하는거 아니야? 어케생각해요?
INFP,인팁 남친 너무 좋아요
INTP,올레길 인연
ENTP,인팁 연락
ENTP,엔팁글 너무없다..ㅠ
ENFP,Intp 전화해봐도되나요?
INTP,짱구 엠비티아이
ENTP,연애할때 진짜 한결같은 분들 있나여?
ISTP,엔팁 남친 이거 뭔가요
INTP,엔팁 연애 연락스타일
ESTJ,인팁 포기하는게 맞을까요
ENTP,🎥 미드나 영화 추천 부탁드려요.
ISTP,엔팁남이랑 사귀기로 했는데..
INTP,여러분의 외적 이상형
ESTJ,인팁이들 잘삐지는 성격 아니죠?
ISTP,아래 이성적 호감 인간적 호감 글보구요 인팁분들
ENFP,알다가도 모를 인팁....🥺
ENTP,"엔팁 어장인지, 왜 연락 안하는지 궁금한 분들께."
ISFP,인팁 도전 마지막
INTP,바운더리 안에 있는 사람한텐 습관적으로 플러팅하는 버릇있는데
ENTP,엔팁 호감과 장난 구분하는 방법.
ENTP,기질테스트ㅋㅋ
ENTP,외향/내향 헷갈렸을때 점검한 부분.
INTP,말실수하고 자신감있게 말하는 행동
ENFP,인팁도 설렘을 느끼나요?
ISFP,펑예정 INTP 정말 모르겠어요...
ESTJ,인팁은 정말 어려워요 ㅜ ㅜ
ENTP,엔팁님들! 둘중 어떤 묘사에 더 가까우신 것 같으신가요?
INTJ,entp의 '왜?'를 거절하려면 어떻게 해야 하나요?
ISFP,인팁과 엔팁분들 연애 스타일?
ISFJ,인팁 남친 때문에 고민이 많아요~[4]
ESTP,엣팁(여) 엔팁(남) 커플
INFJ,아니 엔팁 남자분들
ISFJ,인팁 남친 때문에 고민이 많아요~[3]
ISFP,인팁 분들 이거 이해가요????
INFJ,엔팁 여러분!
ENTP,NTP와 관심사
ENFP,인팁이랑 친해지는중인데 제가 귀찮거나 할까요?
ISFJ,인팁
ENTJ,ENTP 남이 노빠꾸 직진해서 사귀는데
ENFJ,시간 갖자던 인팁 여자친구와의 재회 가능성 있을까요
ENTJ,펑
ENTP,엔팁님들 전애인한테 연락 오시나요?
INTP,"인팁, 골골대느라 무물"
ISTP,엔팁남자가 허락할 스킨쉽은 어디까지 인가요
ENTP,엔팁의 공감능력 일화
INTP,ENTP 직진은 어떻게 하나요?
ENTP,오늘 남자친구 놀러온다해서 꽃 사다놨어요
ISFP,짜증나는 엔팁
INFP,엔팁은 연락을 잘 안하나요?
ENTP,결혼한 엔팁 질문 받습니다.
ENTP,기버 기질이 부족한 거 같아요
ENTP,가치관차이가 큰 친구랑 대화할때 싸우기싫어서 그냥 넘기게되네요
ESFJ,인팁 너무 귀여워요....
ESTJ,인팁썸남의 마음이 어떤건지 도와주세요
ISTJ,INTP 남친 다정하게 말로 표현하는게 부족한데
ENTP,NTP와 확신
ISFP,인팁 썸인지 호감인지 어장인지 참 견 좀
ENTP,ENTP이 바라는 이상형
INTP,읽다가 공감한 인팁 관련글(짤)
ISTP,엔팁남 궁금해요
INFP,어느 착한 인팁
INTP,바쁠때 '카톡 읽씹 후 한참 후 답장' vs '좋아요'만
ENTP,ENTP는 한국과 일본중 어디에 더 잘 융화될가요?
ENTP,인팁이랑 엔팁 그냥 환상궁합 같아요ㅠ
INTP,묘한 사람 특징
ENTP,entp infj의 동거/4년 연애 infj에게 빠지는과정
ISFP,엔팁은?
ENTP,ENTP 원동력은 바로 바로
ENTP,남자친구가 아픈데 너무 속상해요ㅠ
ENTP,intp는 맘에드는 사람한테 카톡 어케 하는편인가요?!?
INFJ,주변 intp이들 특징
ENTP,한번씩 인간관계 다 끊고싶어요
INTP,"인팁, 졸려죽겠어서 무물"
ENTP,돈 쓸 때 즐거워!!
ENTP,엔팁인데
ENTP,ENFJ 남편이 보는 ENTP 아내 (feat.말 많음 주의)
ENFJ,인팁남자분들 답변부탁드려요~ㅎㅎ
INFP,entp 이야기 들어주세요ㅜㅜ
ESFJ,ESFJ남(me) INTP녀 썸중에 느낀점.. 장문주의!
INTP,MBTI 정확하게 아는 방법
ENTP,엔팁며느리 vs. isfj 시어머니 어떨거같아요?
INTJ,고백 거절 후 연락한 이유가 궁금해요
INFJ,ntp은 infj자석?!
INFJ,인팁의 이성친구
ISFP,인팁분들은 이성친구랑
ENFP,엔팁남 질문이요오
ENFP,인팁 전남친
ENTP,인팁분들은
ISTJ,엔팁 동료에게 심쿵당한 썰
ENTP,인팁분들 도와주세요ㅠ
ENFP,Entp 남자
INTP,"인팁이 바라보는 엔팁, 엔팁이 바라보는 인팁. 궁금해요!"
ENFP,야 인팁 엔팁들
ISTP,ISTP가 본 mbti 2편 INTP
ISFP,엔팁 남성분들 싸울때 져주기도 하나요?
ENTP,인팁이 갑자기 j처럼 됐어요.
ENFP,INTP 특히 Ti유저들 말할 때 장황하나요?
ENTP,남친 보고싶어요.
INTP,인팁인데 재밌는 사람이 되고싶은건 욕심이겠죠
ENTP,설레서 미치는줄 알았어요 (펑)
ENFP,인팁이랑 연애 시작했어요!!
ENFP,인팁 전남친 안읽씹의 심리가 궁금합니다…
ENTJ,"성취욕 강한 ENTP 주말마다 우울하다는데,,뭘하면 좋을까요?"
INFJ,인팁남에게 먼저 호감표현
INTP,차갑게 생긴 내향형 저만 그런가요 ㅋㅋ
INTP,엔팁이 군침싹 표정으로
ENFJ,인팁 여자분들 원래 선톡 잘 하시나요?!
INFJ,Entp 애인의 통보이별 후 읽씹..
ENTP,저는 절대 I가 될수 없다는걸 새삼 느끼네요.
ESFP,intp 남자분들은 연애 텀이 짧으신가요?
INTP,정떨어지는 순간
ISTP,엔팁님들 영화 '잠' 볼 만 한가요?
ISTP,엔팁 남친의 이 말은 무슨 의미인가요?
ESFJ,인팁 집착 싫어하지 않나요...?
ENTJ,엔팁 남자와 연애를 시작했어요. 근데 자꾸 다른여자를 염탐하네요
INTP,"['저는 챌린저스나 스터디 같은 거 만들어서 뭐랄까..', '할 수 밖에 없는 환경을 만드려고 노력하는데!', '본성이랑 안맞아서 좀 힘드네요 ㅋㅋㅋㅋㅋ', '', '지금은 취준생이라 몇 시까지 독서실 가기, 영양제 먹기, 일주일에 몇 시간 공부하기 요런 거나! 약간 충동적으로 중독적인 것도 많이하는 편이라 인스타, 유튜브 30분 이하 보기 이런 것도 하고 있네요,, 하루 계획짜서 실천하는 앱도 써봤는데 지속하는 게 쉽지 않아요~~', '', '그럼에도 불구하고 생활 자체가 늘어지는 느낌.. 무기력함..은 심한 느낌이에요! 특히 할 일 미루기.. 방 대청소 지금 마음만 먹고 6개월 이상 안하는 중 ㅋㅋㅋ', '', '이런 습관 어떻게 보완하는지 궁금해요, 특히 동족인 INTP 분!']"
ENTJ,"['인팁들은 필요없는 연락 안 하나요? 좋아하면 계속 연락을 어떻게든 이어가려고 하나요? 또는 짝사랑을 할 때 마음이 식으면 연락은 바로 끊나요? 질문이 줄어든다거나..', '', '궁금한게 너무 많네요ㅠㅠ']"
ENTJ,"['잠수탄거 같다고 올렸었는데 이틀 넘어가니 잠수이별이 맞는거 같네요..', '딱히 사건같은거 없었고, 지난 주말에 만나서 데이트 잘했어요 꽁냥꽁냥,,', '잘지내다가 날벼락 너무 힘들어요 정말 ㅋㅋ', '', '토요일부터 연락두절,, 어제 내 전화도 안받고', '인스타 게시물 올리고 댓글 달고 다니고 (방금전까지도..)', '언팔했는데도 연결되어있는 계정들이 있어서 자꾸 보이고,, 그냥 심적으로 너무 힘드네요', '', '일단 연락 안하고 기다리고 있는데', '다시 만나고 싶지는 않구요 이렇게 끝나는 것도 싫으네요..', '연락이 왔으면 좋겠어요 그 때 똑같이 잠수 타고 다 차단하게.....', '하 그냥 신세한탄 해봤습니다... 뒤통수를 뭐에 맞은듯 정신이 하나도 없네요', '퇴근하고 집에 어떻게 가쥐,,ㅎ']"
ESFJ,"['', '', '', '인팁은 진짜 단순해서 좋아요ㅋㅋㅋㅋㅋㅋㅋㅋ', '', '이상한 포인트에서 고집 센데', '저런건 또 고집도 안 부림..ㅋㅋㅋㅋㅋ', '그냥 입력값대로 출력']"
ENTP,"['사실 글에다가 장황하게 생각이나 정리해 적다 보니 답답할 때도 있어요.', '', '아마도 같은 엔팁이나 인팁 정도 되야만 받아줄 만한 뻘소리도 하고 싶고요.', '', '얼마나 스스로가 마음에 들고 자랑스러운지 떠벌이고도 싶고요.', '', '무거운 이야기는 다 집어치우고 하루종일 히히덕거리고도 싶어요.', '', '오늘 어린이날에 회사 행사가 겹쳐서 하루종일 거의 놀고 있는데 할 일이 없는 건 아니예요.', '', '근데 한 시간 정도면 처리할 수 있는 일 같아서 맘 편히 놀고 있습니다.', '', '무슨 일이 닥치든 다 해결할 수 있을 것 같은 느낌이 충만할 때', '', '엔팁이라 행복합니다.', '', '인팁/엔팁 들어오라는 글을 인프피/엔프피 게시판에 잘못 올려도 마냥 행복합니다.']"
ENTP,"['심심해서 들어온 분들 댓글로 본인 장점 적고 가세요!', '', '장점을 적기 싫으면 TMI 적고 가셔도 됩니다.', '', 'TMI도 싫으면 뻘소리 적고 가셔도 됩니다.', '', '그것도 싫으면 돼지꿈의 흉을 보고 가세요.']"
ENTP,"['', '사람들은 성향, 가치관이 다 다르죠', '외모만큼이나 제각각입니다', '성별 상관없이 사적인 인간관계를 만들 때', '(연인 포함)', '서로가 타협할 가치와 의지를 갖고 있느냐가 중요하다고 생각해요', '그게 저에게는 관계 시작의 필요조건입니다', '엔팁 입장에서는 효율 낭비를 많이 싫어합니다', '그래서 대부분 사람을 첫인상에서 많이 결정지어요', '이 사람을 알아가 보고 싶다는 결정이죠', '그러면 관찰도 하고 적극적으로 행동도 하는 겁니다', '흔히 엔팁이 꽂힌다고 표현하던데', '단어처럼 진짜 맞아요', '그렇게 꽂힌 사람은 정말 열정을 쏟아붓고 노력합니다', '근데 이렇게 엔팁이 꽂히는 사람이 몇 명이나 될까요?', '다른 유형분들도 한번 생각해 보세요 잘 없습니다', '암튼 이 내용은 핵심이 아니어서 여기까지 하고요', '', '보통은 서서히 알아가고 진행되는 인간관계에 놓이는 겁니다', '문제는 그 알아가는 모든 과정 중에 불협화음이 많이 일어나죠 일어날 수밖에 없어요', '그래서 제가 앞서 말했던 관계 시작의 필요조건을 갖춘 사람을 선호합니다', '그 사람은 갈림길에서 엔팁 바운더리 안으로 들어갈 수 있는 방향으로 제대로 들어선 거예요', '여기서 사람들이 엔팁에게 먼저 다가왔다가 혼자 떨어져 나가고 아님 엔팁이 떨어져 나가는 상황이 발생된다고 생각해요', '', '', '', '엔팁 유형이 나오는 한 사람의 개인적인 의견이니까요', '자유롭게 의견 나누셔도 되는데 너무 진지하게 받아들이지는 맙시다 감사합니다', '', '']"
INTP,"['20대초부터해서 용감하다/추진력있다는 소리를 은근 자주 들었는데요', ""그리고 차분+진지한 성격이라 매번 깜짝 놀라는 반응과 '의외'라는 말도 들어요. 어떤 신념이나 하고싶은게 있으면 바로 해야되는 편이라 주로 이런 상황에서 들은 거 같아요."", '', '- 혼자 어디든 잘 돌아다님 (ex. 장기간 해외여행, 해외 콘서트/페스티벌)', '- 완전히 다른 분야로 전공/직종 변경', '- 사람들 앞에 나서는 일(ex. 공연, 발표, 시위)을 그닥 안무서워함. 낯선 사람한테 말 거는거 잘함', '- 모임에서 리더 역할 많이함(답답한걸 싫어해서 어쩌다보면 총대매고 있음)', '- 다양한 일들을 거리낌없이 도전함', '', '여느 내향형의 이미지와 달리 용감하다/추진력있다 소리를 자주 듣는 거 같은데 사실 겁도 많고 사람 (친밀해지는거) 무서워하거든요 에너지도 적은 편이고 정식이든 약식이든 검사하면 항상 INTP 뜨고 제 생각에도 저는 인팁 그 자체인데요.', '', '근데 하고 싶은 게 강하거나 답답한게 있으면 재는 거 없이 실행하는 거 같아요.', ""이런 부분은 '생각만 많고 행동으로는 안 옮긴다'는 INTP 설명하고는 안 맞는 부분이라 어떤 요인 때문일지 궁금합니다."", '', '또', '', '1. 다른 INTP분들도 이런 경향이 있으신지 궁금하고', '2. 제가 E가 좀 높은 편인데 혹시 이런 면모가 e가 높은 intp 혹은 entp분들에게서 자주 보이는 부분일지도 궁금하네요', '', '', 'mbti잘 아시는 분들, intp분들 많으신 것 같아 질문 한번 올려봅니다', '', '', '']"
INTP,['아무거나 다 환영~']
ISTP,['보고 빵터졌네요. 새로운 사람 앞에서 기빨려서 집에 가고 싶어하는 모습 보면서 어찌나 공감 되던지 ㅋㅋㅋ']
ENTP,"['', '', '저는 사랑하는 사람말고', '', '친구나 지인들 중', '""내사람""', '이라고 생각되는', '사람들의 명확한 기준이 있는데요.', '', '(그사람만의 배울점 & 장점들)', '', '', '', '특히', '', '제 바운더리에', '들어온 사람들 중', '에서', '가장 코어에 위치한', '', '사람들 같은 경우에는', '', '<그 사람이 물질적 도움이 필요할때!!>', '(ex.돈 빌려줘!! 이런거 말구요!)', '', '돈을 돌려 받을 생각 안하고', '빌려줄수 있을것 같단 생각을 합니다.', '', '', '적게는 10만원.', '제가 벌이가 풍족할 경우에는', '최대 100만원 까지도요.', '', '개인적으로 시간과 돈을', '중요시 하는 편이라', '저는 이런식으로 기준을', '두고 내사람을 판별하는데', '', '저와 다른 엔팁분들은', '어떤식으로 내사람 기준을', '정하시는지 문득 궁금해져서요!', '', '[질문]', '', '1. 다들 어떤 기준으로', '""내사람""이라고 생각하시나요?', '(= 바운더리에 들여놓는 기준.)', '🤔', '', '2. 또 그사람에게 최대 얼만큼', '해주실수 있나요?', '', '', '', '', '', '']"
INFJ,"['인팁 후배랑 더 가까워지고 싶은 사람입니다!', '저는 대학생이고 상대는 저보다 어리고 연애를 한 번도 안 해본 친구입니다.', '저는 인티제 인프제 왔다갔다 하는데 제 엠비티아이가 크게 중요할 것 같지는 않고..', '저에 대한 첫인상은 나쁘지 않았다고 확신합니다.', '왜냐면 질문 폭탄에 tmi 남발하고 외적인 칭찬까지 막 해준 친구거든요.', '사실 제가 반했던게 제 눈을 계속 쳐다보면서 쫑알대는데 너무 귀엽더라구요! 눈이 예쁜 친구입니다.', '물론 그러고 학교에서는 아는척도 안 하더라구요. (저도 잘 못해서 그냥 살았습니다.)', '그러다가 어느 모임자리에서 제가 상대 근처 자리로 옮겼는데 정확하게 ""저 알지 않으세요? ~~때 만나서 얘기했었는데"" 이런 식으로 저한테 말을 걸더라구요.', '그 이후는 제가 좀 뚝딱였으니 넘어가고 암튼 그렇게 아는 사이가 됐습니다.', '그렇게 지내다가 제가 어떤 계기로 말도 걸고 연락도 좀 했구요 그러다가 이 친구가 좀 부담스러웠는지 까먹은건지', '안 읽더라구요.', '그게 이틀 갔는데 내용도 별거 아니었지만 그래도 저한테 관심 없다는 생각이 들어서 마음을 접으려 했습니다.', '학교에서도 딱히 말을 안걸고 (못 보는건지 못 하는건지 인사하기도 힘든 친구입니다) 그렇게 지내다가', '최근에 어떤 계기로 제가 말을 걸었는데 원래처럼 저한테 말도 잘하고 농담도 하더라구요.', '그래서 아~ 진짜 그냥 자연스래 끊긴거구나 내가 싫다거나 그런건 아니었구나 생각을 하고 좋았습니다.', '지금은 제가 막 좋고 그런게 아니어서 오히려 편하게 연락에 텀도 두고 굳이 귀찮게 질문하지 않고 적당히 관심사 겹치는거 공유나 하고 농담이나 하면서 편하게 연락하고 있고 만나도 전보다 덜 긴장하게 되고 좋습니다.', '그런데 제가 호감이 없는게 아니기 때문에 마냥 이렇게 지내고 싶지는 않은게 사실입니다.', '그래서 조금씩 가까워져 보고 저도 상대에 대해 더 알고 얘도 저에 대해 더 알게 만들고 싶어요.', '현재 상황은 아예 대화가 끊긴 상황에서는 제가 꺼내고 아닌 상황에서는 이 친구가 대답을 늦게라도 하면서 꾸준히 이어가고 이전 연락이랑 다르게 질문이나 선톡도 종종 합니다.', '본인 뭐하는지 꾸준히 찍어 보내고 (부탁한 적 없어요) 관심사에 대해서 말할 때는 엄청난 수다쟁이입니다.', '최근에는 제 걱정도 해주고 응원도 해주더라구요! 이런적 처음이었습니다.', '특히 툭툭 던지듯이 좋은 말 해주는데 마음이 찡한게 기분이 좋았습니다.', '암튼 그래서 이렇게 이 속도로 천천히 더 친해지고 싶은데 사람이 연락만 해서는 가까워지기 힘들다는 걸 요새 몸소 느끼고 있거든요.', '그렇다고 약속을 잡으려니 이전에 한 번 거절당한 적도 있고 딱히 핑곗거리가 없어서 망설여지네요..', '원래 이런 친구라고 보기에는 이전에도 몰랐던 다른 모습들을 보여줘서 마음을 좀 열었구나 싶긴 한데 인팁은 본인이 좋으면 먼저 막 뭐 하자고 하고 말도 건댔는데 그건 아니기도 하고..', '연애 경험이 없고 주변에 남자도 없는 사람이라서 본인이 어쩌고 싶은지, 제가 왜 연락하고 관심가지는지 이유도 못 깨달은게 아닌가 싶기도 하네요..', '그래서 제가 어떻게 가까워지면 좋을까 너무 고민이 됩니다.', '계속 이렇게 연락하고 학교에서 인사 정도 하고 지내면서 거리감을 줄여 나가는게 맞을까요?', '연락 할 때 관심사도 겹치고 유머코드도 맞아서 저한테 재밌다고 자주 말해주고 저도 이 친구가 툭툭 하는 말이 너무 웃깁니다.', '요즘 거의 INTJ로 나오는 제 성향 변화도 한 몫 하는지 이 친구랑 연락할 때 조급하거나 텀에 딱히 신경쓰지 않게 되더라구요. 그래서 연락하는게 심적으로 힘들지는 않습니다. 이 전에 할 때는 많이 기다렸거든요..', '그러고보니 요즘은 길어도 1시간 이내에는 답해주고 ㅋㅋㅋㅋㅋ나 이모티콘 남발이 아닌 대화다운 대화를 많이 하고 있네요.', '두서가 없었는데 사실 고민 얘기하면서 제 마음도 정리해보고 싶었습니다.', '잘 지내고 싶고 오래보고 싶지만 동시에 더 가까워지고 싶기도 한 사람이라 조심스럽게 생각하게 되네요.', '인팁 님들이나 인팁을 잘 아시는 분들은 어떻게 생각하시는지가 궁금하네요!', '이 친구가 저를 어떻게 보는 것 같은지, 어떻게 친해지면 좋을지, 가능성이 있긴 한건지...', '꼭 소중한 의견 남겨주시면 감사하겠습니다! 너무 고민이에요 ㅠㅠ', '', '']"
ENFJ,"['저는 개인적으로 편함을 가지려는 것보다 설렘을 추구하는 편인데', '인팁 분들은 어떠신가요? 호감 있는 사람에게 다가갈 때 먼저 가까워지고 편해지려고 하시면서 호감 있는 걸 그대로 표현하시나요 아니면 그냥 밀당 하며 말 그대로 어중간~한 썸을 타시는 편이신가요', '', '표현이 애매모호한데 그냥 썸 어케 타시나요.']"
