mbti,text
INTP,잇프제 이거 호감일까요.. 흑흑 저도 I라서 게다가 인팁이라서 제가 하면 호감표신데 봐주세요ㅜㅜ
ISFJ,isfj 내가 좋아하는사람
INFJ,며칠전 1000일 지난 잇프제 와의 인연은....
INTP,잇프제 이거 호감일까요.. 흑흑 저도 I라서 게다가 인팁이라서 제가 하면 호감표신데 봐주세요ㅜㅜ
ISFJ,isfj 내가 좋아하는사람
ESFP,isfj 동성친구...잘 모르겠어요
INFP,잇프제 남친(isfj)
INFP,ISFJ랑 친해지고 싶은데 어렵네요!
ISTJ,ISFJ 회피성향
ISFJ,"ISFJ 여자 , 저 ISFJ or ISTJ남입니다."
ESTJ,ISFJ 여성분들 궁금합니다.
ISFJ,isfj여자 질문
ISFJ,ISFJ분들 취미가 궁금해요
ENFP,잇프제 친구 위로
ENFJ,ESFJ 엣프제 분들 질문드려요!
ISFJ,1년이상 만나고 맘 식어서 이별통보하신 잇프제분들
ISTJ,엣프제 남자 인스타
ESTJ,ISFJ 여성분들 너무 궁금해요.
ISFJ,잇프제 여성분들!
ISTJ,엣프제남자는
ISFJ,Isfj-t
ENTJ,"펑) 엣프제 ESFJ 남 꼬셔버리고싶어요,,, 모임에서 어떤 플러팅을 날려볼까요?"
ENTP,엣프제 애정폭주기관차..?
ISFJ,직장 내 소외감.. 어떻게 극복할까요
ESFP,Isfj 님들께 질문 ㅠㅠㅠ
ENFJ,잇프제 다른이성과 연락
ISFJ,여러분이 생각하는 잇프제와 어울리는 동물은 뭔가요?
ISTJ,ISFJ 여성분들 어떻게 다가가야 할까여 ..
ISFJ,ISFJ 분들께 여쭤보아요
ESFJ,불건전한 ESFJ는 손절이다
ISFJ,정말 사랑했던 사람과 이별
ENFP,잇프제 원래 감정이 늦게 생기나요?
ESTJ,ISFJ 여자 심리
ESFJ,엣프제 무물이요~
ESTJ,직장 후배(ISFJ)랑 연락을 하는데 호의인지 썸인지 어렵네요?
ESTJ,ISFJ 여자 심리
ESFJ,엣프제 무물이요~
ESTJ,직장 후배(ISFJ)랑 연락을 하는데 호의인지 썸인지 어렵네요?
INFJ,"['같이 논의해봐야하는 공적인 일을 핑계로 같이 밥먹자고', '이번주중에 시간 되는지 물어봤었어요', '그랬더니', '너무나도 가고싶은데 매일 일이 있다고 요일별 스케줄을 쫙 이야기해주면서 저 퇴사할까요..?ㅠㅠ 이렇게 답이 왔어요 ㅋㅋ', '저희가 토요일에 모이는 모임이 있어서 그럼 걍 토요일 모임에서 이야기하자고 하니까', '좋긴 한데 그때 이야기할 시간이 있을지 모르겠다고 답이 왔습니다', '여기까지 이야기하고 밤이 넘 늦었길래 일단 자고 천천히 이야기하자고 제가 말하고 대화를 끊었어요~', '', '이 상황에서 제가 담주에 밥 먹을 날을 잡아보는 연락을 하는건 좀 에바일까요? 넘 들이대 부담을 주는건가 싶어서 망설여지네요..!']"
ISFJ,"['1) 세상에 그런 사람이 늘면 늘수록 착한 사람만 피보기 때문입니다.', '', '', '-> 자기가 그런 행동을 함으로써 다른 사람도 쟤도 저렇게 행동하니 나도 그렇게 해도 된다는 마인드를 가지게 됩니다.', ""그렇게 집단의 분위기가 '나 하나 쯤이야', '난 원래 이래'하는 분위기가 형성되고 집단의 질서를 망가트리는것 입니다."", '', '예컨데 직장에서 사원일때 간혹 직장 상사나 선배들의 선넘는 말로 인해 상처 받잖아요.', '그 선넘는 말하는 사람도 아마 그 생각을 무의식중에 가지고 했을겁니다.', '그렇게 가스라이팅 당하는것이고 그런 악습들이 당연시 되는겁니다.', '', '세상은 일 잘하고 똑똑한 사람만 있다고 굴러가는 단순한 공간이 아닙니다.', '능력의 건너편에는 인성이 있기 마련입니다.', '', '', '2) 무책임하기 때문입니다.', '', '', '-> 같은 말을 해도 어떻게 말하냐에 따라 받아들이는 이의 입장도 다릅니다.', '', '예컨데 ""너가 한게 뭔데?""랑 ""다음부턴 좀 더 잘해보자"" 벌써 느낌부터 다르지 않습니까?', '', '전자와 같이 말하는 사람들은 어차피 전달하고자 하는 의도는 똑같으니 자기 스스로 잘못이 없다고 생각합니다.', '허나 전 이런 행동 자체가 회피하는 행동이라 봅니다.', '그 순간에 할 수 있는 언행에 있어 그 사람이 최선을 다할 생각이 있었다면 그 말에 책임을 질 생각이 있었다면 그런식으로 말했을까 싶어요.', '', '말은 줏어 담을수 없는데 그거 하나 인지를 못했던거죠', '', '', '3) 그렇게 말하는 사람들 대부분이 자기 말이 무조건 옳은줄 압니다.', '(자기객관화가 안되는 사람이 상당히 많음)', '', '', ""-> '난 맞으니까' '난 사실을 얘기 했으니까' 라고 둘러대는 이들이 몇 있죠?"", '', '그런데 과연 그렇게 말하는 이들이 자기들이 한 행동이 정말 항상 보편타당하고 올바르냐에 대해 묻는다면 전 그건 아니라 봅니다.', '', '때로는 자기 자존심을 굽힐줄도 알아야 되는데 부딪히려는 선택만 하는게 옳은 행동도 아니고요.', '자기의 정체성을 때로는 타인을 위해 누를줄도 아는 이가 사회생활을 잘하는 것입니다.', '', '근데 그 사실을 모르는 사람이 자기는 무조건 옳다고 생각하는게 어찌보면 모순인거라 봅니다.', '', '', '', '']"
INFJ,"['연하가 처음이라 어려운걸까요...아님 엣프제라서...?', '', '전 남친이랑 헤어진지 3주됐고 4개월 이별준비?한거라...', '', '갑자기 다른사람 좋아하는거 예의가 아니겠죠...?', '', '(물론 모임에서 남들이 엮어서 좋아하게 된거라서...)', '', '그리고 주변에 저를 좋아하는 사람이 또 있으면(제생각인데...아니길바람....요새 엣프제에 대해 고민상담 해주는 놈) 엣프제 반응은 어떨까요,,,?', '', '그 사람에게 양보하나요...?아님 상대를 지켜보나요...?', '', '보통 엣프제들 어떤지 궁금하네요']"
ISFJ,"['친구든 연인이든 아무사이나 말씀해주세용😄', '']"
ISTJ,"['지금 연락하는 분이랑 모임으로 한달전쯤 알게된 사이거든요', '근데 첫만남에 서로호감도있었고 술에많이취해서', '진도를 너무 많이나가게된게 잘못이였을까요?', '그후로 제가 확실하게 호감표현했고', '여자분은 천천히 알아가고싶다고 하더라구요.', '', '근데 애초에 저한테 관심이 있는건지', '연락초반에 저에대한 개인적인 질문이 아예없어서', '제가 단도직입적으로 연락하는게 불편하면', '안해도된다고하니 본인은 다른사람이 본인얘기를 꺼내면', '거기에대한 질문을하는스타일이라고', '혹시 실례되거나 기분나쁠만한 질문을 할까봐', '그런걸 안물어본다고 하더라구요.', '제 개인적으론 밥먹었니 잠은잘잤니 주말인데 뭐하고보냈니', '이정도 질문은 충분히 할수있다고 생각했거든요', '여튼 그후로 이부분은 바뀌어서 질문을 하긴하더라구요.', '', '그후로 사적으로도 몇번 만났고', '본인이 먼저 만나자고는 안해도 제가 항상 먼저만나자고 하면 흔쾌히 만나서 놀고 했긴했는데', '이게 진짜 호감이 있어선지 사람만나는걸 좋아해선지', '모르겠어요.만날때마다 만나고 난후에도', '전 항상 호감표시를하는데 그냥 수많은친구중 하나인건지', '그런얘기하면 다른주제로 넘기더라구요.', '', '무엇보다 여성분이 취미활동도 많고', '친구와의 약속도 워낙많다보니 제가 들어갈자리가 있을지?', '굳이 저사람에게 남자친구란 존재가 필요한건지?', '지금 누굴만나고 싶어하는건지? 매일고민했었는데', '', '어제 퇴근후 친구랑 술을마신다고 하더니', '카톡온걸 보니까 많이 취한거같더라구요.', '그후로 곧 집가야지~하고 나서 그다음날 아침에', '연락이 왔거든요.어제 마지막 연락온시간이 저녁8시~9시', '그리고 모임 단체카톡은 분명 전부다읽었는데', '다음날 아침에 연락온것도 그렇고 관심이 없는게 맞겠죠?', '이게 제가 속이 좁은건지 제입장에선 진짜 이해가안되요', '전 최소한 집에잘도착했다라는 연락은 할줄알았거든요.', '그리고 첫만남에 그렇다보니 술을 저렇게 마시면', '신경쓰이고 그렇다고 남자랑 마시는지 물어보기도그렇고,,', '', '아침에 연락받은이후에 지금까지 답장을안했거든요.', '그래도 뭐 아무런 연락이 아직 없는거보니까', '괜히 저혼자만 신경쓰고있는기분이네요', '그냥 이대로 연락 그만두는게 맞을까요?']"
ISFJ,['심심한데 무물 받아봅니당']
ENFP,"['평소 잘 알고 지내던 선후배 사이인데', '최근 이별한 시기가 비슷했어서', '자쥬 한번씩 만났었는데', '오늘 생일전날인데 뭐하냐고 연락이 오셨어요,,', '밥 사주겠다 만나자해서 망원동에셔 만나서 한강도 갔다가', '저녁 식사 겸 술 한잔 하는데 2-3주 고민했다고', '00이랑 만나면 서로 잘 맞고 재미있을것같다며', '진지하게 고백하더라구요..', '전애인과 다르게 불안함? 절대 안줄거라고 일주일뒤에 만나자고.,, 생일선물 보냈으니 나랑 만나고자하눈 마음이 있으면 그거 들고 나오고 아니면 부담가지지말아라,, 라며', '직진하시던데,, 혹시 엔프피와의 궁합이 어떤가요?', '저는 좀 갑작스러워서 놀라긴했어도 고백 들으니 자존감도 올라가고 설레더라구요']"
ISFJ,"['첫직장4년일하고 2년 쉬었다 재취업 일주일차입니다 :D', '', '괜찮다 괜찮다 다할수있다!실수해도 괜찮다!!난 신입이니 괜찮다!!!', '라고 일주일간 자기세뇌 했다가 금요일 퇴근할때 가벼운 핀잔받고 무너져 좌절중인 직딩입니다만..', '', '같은 잇프제로써 신입때 어떻게 극복하셨는지ㅠ 팁공유해주세요ㅠ', '', '시간이 약이지만 왤케 시간 안가나유..?', '']"
INFP,"['엣프제 엔프제 분들!!', '', '친하거나 조금 특별한데 마음은 없는 이성 동생한테도', '우리 잘생긴(예쁜) ㅇㅇ이 보고 싶어', '이런 멘트 기본적으로 하시는 편인가요!?', '', '맨정신으로도 하고', '술 먹고도 연락하는데', '무슨 뜻인지 알고 싶습니다..', '', 'ㅠㅡㅜ 답변 너무 다들 감사드립니다!!', '덧글 꾸준히 보고 있으니 많은 덧글 남겨주세요...']"
INFJ,"['회피형이라 그런가요?', '안지 4개월 넘었는데', '좋아하면서도 철벽칠수잇나요?']"
ENTP,"['1. 고민, 걱정이 많다.', '', '2. 청소에 진심이다.', '', '3. 자신의 인간관계가 좁다고 생각하는데, 내가 보기엔 전혀 아니다.', '', '4. 스스로를 과소평가한다.', '', '5. 생각보다 일을 잘 미룬다. 단, 미뤄도 계획적으로 미루고 할 수 있는 상황이면 안 미룬다.', 'ex) 지금은 못하니 외출하고 와서 해야곘다.', '', '6. 머릿속에 온통 해야 할 일 뿐인 것 같다.', '→ 그래서 그 일들을 머릿속에서 치우기 전에는 딴 생각이 잘 안 흘러들어오는 것 같다.', '', '7. 보수적이다.', '', '8. 가족을 중시한다.', '', '9. 시간약속 잘 안 지키는 편이다. 좀 의외인 부분.', '', '10. 안 친한 사람에게는 관대하고, 오히려 친한 사람에게는 포용력이 덜 하다.', '', '11. 잔소리 많다.', '', '12. 관찰력이 매우 좋다.', '', ""13. 드라마나 영화의 내용 같은 '실생활과 별 관련없는' 부분에 대해서는 기억력이 별로고, 공과금 내는 시기와 방법 처럼 '실생활에 관련된' 부분은 기억을 잘한다."", '', '14. 바운더리에 사람 잘 안 들이는데, 한 번 바운더리에 들인 사람은 잘 못 내친다.', '', '15. 색깔에 민감하다. 이를 테면 영화 볼 때 미장센을 중요시한다거나', '', '16. 내가 볼 땐 사소한 것도 중요하게 생각한다.', '', '17. 하나마나한 고민을 왜 하냐고 말하면 항상 수긍하면서도 나중에는 또 그런 고민을 하면서 울상을 짓는다.', '', '18. 여행계획을 꼼꼼하게 세운다.', '', '19. 한달 뒤, 1년 뒤 계획은 없는데 오늘의 계획은 항상 있다.', '', '20. 쓰라면 100개도 쓸 수 있을 것 같은데 일단 여기까지 써야겠다.']"
ISFJ,"['1)', '부끄러워 하는거 티내면서 그 여자 주변에 항상 있는다.', '', '', '-> 부끄러워서 티 안내려고 그러지만 여자가 말걸면 바로 얼어버리는 모습까지 보여주는게 잇프제다.', '', '잇프제들은 여러분이 생각하는것 보다 내성적입니다.', '', '', '2) 나랑 그렇게 친하지도 않음에도 내가 뭘 좋아하는지 너무나도 잘 안다.', '', '', '-> 잇프제는 보통 그 바운더리 안에 있는 사람들에게만 잘해준단 인식이 있고 그것도 어느정도 맞는 말이다.', '', '하지만 그 안에 속해 있지 않음에도 너한테만 잘해준다면 그린라이트일 수도 있다.', '', '', '3) 좋아하면 의외로 부끄러워서 튕기는 성향을 보일 수도 있음', '', '-> 좋아하는데 마음의 준비가 필요한 잇프제는 이성을 받아들이는데 시간이 필요하다.', '', '그렇기에 1과 2처럼 평상시에 대하면서 가끔 3번 처럼 대하면 그건 싫어서가 아니라 오히려 좋아하는데 부담스러워서 그런거일 수도 있다.']"
ISTP,['여름이었다']
ISFJ,"['1) 예의 바르고 도덕적인 사람인걸 보이기', '(외모 < 인성)', '', '', '-> 보통 이런 유형일수록 인간대 인간으로서의 도덕적 행동, 예절에 관심이 많은데', '그런 모습을 적어도 밉보일 일이 없다.', '', '', '2) 세심한 모습 보이기', '', '', '-> 자기 자신의 소소한 부분 하나하나 기억 해주는거에 의외로 쉽게 감동함', '(겉으론 티는 내지 않아도 속으로는 생각함)', '', '', '3) 수동적인 유형보단 대체로 유연하고 능동적인 유형이 이 유형에게 더 유리할 수도 있음', '', '-> 처음에는 저도 뭐가 더 딱히 유리하다고 생각은 안했지만 엠헬보니 잇프제 사귄 mbti 유형 중 의외로 E 비중이 높았다.', '', '그렇게 보면 이런 수동적인 잇프제를 밖으로 꺼낼 수 있는 유형도 E가 아닌가 싶다.', '', '', '', '물론 인프제는 경우에 따라 3은 아닐 수도 있지만 잇프제는 이게 맞다고 봅니다.', '', '', '']"
ISFJ,"['(어제 글을 올렸으나 너무 글이 길어서 다시 정리해서 올립니다)', '', '안녕하세요 isfj 여자입니다', '제가 2~3달의 고민 끝에 친구 한 명과 지금 거리를 두고 있는 상태인데요,', '한편으로는 제가 너무 예민하게 생각한 건 아닌가 하는 생각이 들기도 합니다.', '', '그 친구는', '', '1. 거짓말이 좀 많습니다. 특히 성적으로 그것도 어차피 들킬 거짓말을 해요.', '내신 등급이 별로 안 좋으면 말 안해줘도 되는데 굳이 내신 2점대다 뭐다 하고 말해요. 근데 지금 걔가 인서울조차 하지 못한 것으로 봐서는 절대 그 정도 등급이 나올 수가 없습니다. (일반고로 내신따기 매우 어렵습니다 참고로 저희 둘 고등학교 동창) 수능성적으로도 구라친 적 있습니다. 걔가 서성한 어디 문닫컷이다 했는데 만났을때 그 거기보다 레벨 더 낮은 곳 인서울 갈거같다 했고 결국엔 인서울도 못함', '(사실 성적 말고도 다른 거짓말도 친적있지만 제게 너무 민감한 부분이라 여기에서 언급은 안하겠습니다)', '', '2. 2시 30분에 만나기로 했으면 전날에 12시에 만나자고 문자가 옵니다 그치만 당일은 아니니까 이해이해. 근데 약속 당일에 갑자기 10시에 보자고 하고 9시반쯤에 11시에 보자고 연락이 오고, 11시에 준비 다하고 신발신는데 12시 반에 보자고 연락옵니다. 장소도 항상 자기집 주변으로 정해요 근데 이건 어느정도 이해가 좀 가는게 걔네 집 주변이 더 볼거리도 놀거리도 많아요 그리고 걔 재수할때 걔네 학원 규정상 본인 집 주변 아니면 가지 말라고 해서 그런 적도 많았고요 이렇게 사정이 있었으면 이해하는데 뭐만하면 거의 자기집 근처로 정하니까 좀... (참고로 버스로 15분, 도보로 언덕 포함 20분 이상 소요)', '', '3. 민감한 부분을 먼저 언급합니다. 제가 공무원을 1년반 정도 준비했다가 지금은 아슬아슬하게 떨어지고 복학한 상태인데 작년 초시 때는 별일은 없었는데 올해 국가직 때 시험 끝난 당일에 잘봤냐고 연락이 왔습니다 시험 망쳤는데 합격컷 근처도 못갔는데 지방직 역시 망쳤습니다 근데 전공 한과목이 난이도 죽음이었어서 결과적으로 4문제 차이로 필기탈락 걔가 고생했다고 다음준비(면접, ...)할 때 연락 달라고해서 저는 필기부터 망해서 걔 종강하는 대로 보자고 했는데 걔가 장난식으로 우리의 급훈(?)은 절대 포기하지 말자 이거라고 해서 망했다고 말했는데도(사실 그만 말하라는 뜻) 버스 떠난 상황에서 눈치없게 늘어지는게 좀 그런데 여러분 생각은...', '', '아 글을 최대한 정리해서 쓴다고는 했는데 이렇게 길어질줄 몰랐네요 죄송합니다...', '제3자가 봤을 땐 어떤가요 제가 너무 예민했던 건 아닐까요...?']"
ISFJ,"['-> 전 인프제용!', '', '에니어도 6이랑 4가 높게 나오는 편이고요.', '그리고 스플 추정 mbti로 인프제 나오기도 했고 엄마도 인프제고']"
ISFJ,"['-> 전 6번이요.', '', '거꾸로 저도 잇프제 여자를 진입장벽이 높고 다른 이성과 달리 친해지기 편한단 느낌은 아니더라고요.', '(잇프제 끼리는 특히나 서로 말 안걸어서 서로 답답해요. -> 남녀 둘 다 좀 그런게 있는듯)']"
ESFP,"['확신 생기니 무한 직진에', '', '쏘스윗에', '', '표현 진짜 애교 장난 아니네요', '', '남자가 이래도 되나여 세상에나']"
INFJ,"['isfj도 바람이라는걸 피나요???', '', '기혼이든 미혼이든..특히 기혼이요.', '', '가정적이고 안정적인걸 추구하는걸로 아는데..', '', '외도는 mbti가 문제가 아닌 그냥 기질일까요??']"
ISFJ,"['', '가입인사때 했는데 이번이 두번째 무물이네여 ㅎㅎ']"
ISFJ,"['T와 F가 중간인 잇프제! (여자)', '월요일일 부터 심심해서', '무물보 해볼께요~ 많은 질문해주세요~~']"
ENFJ,"['안녕하세요!', '6개월 전부터 게임을 하다 친해진 남자분이 계신데, 호감이 있는 행동일지 궁금해서 글 남겨봐요!', '일단 장거리라서 자주 볼 수 있는 사이는 아니에요 ㅠㅠ (수도권-경상도권)', '저번 달에 처음 만나봤고, 다음 달에 한 번 더 만나서 놀기로 했어요', '', '일단 그 분이 하는 행동은', '', '- 매일 아침부터 저녁까지 카톡(바쁘지 않으면 항상 칼답) + 밤마다 새벽까지 전화', '- 잘 잤어? 점심 뭐 먹었어? 등등 상대방이 거의 질문하고 전 제 일상 얘기 많이 해요', '- 뭐 좋아한다던지, 먹고싶다던거 사소한 부분들 기억했다가 다시 언급해줌', '- 제가 답장 안 하고 먼저 잠들때가 있는데 항상 본인이 잘 때 잘거라고 알려주고 잘자~ 보내고 잠', '- 디스코드로 여럿이서 얘기할 때는 안 그런데 둘만 얘기할 땐 애교 섞인 말투로 이야기 함', '- 제가 뭐 하자고 하면 거의 다 받아줌(저랑 하는건 뭐든 좋다고 같이 하자고 해줘요)', '- 술 마시고 집 들어가는 길에 연락 안 되니 전화 걸어서 확인하는 등 걱정해줌', '', '일단 생각나는건 요정도인데...', '그 분도 인간적인 호의가 아니라 이성적 호감이 맞다면 다음 만남 때 좀 더 적극적으로 해보려구요 ㅎㅎ', '여러분의 의견이 궁금해요!']"
ISTJ,"['저는 istj, isfp 나와용']"
INFJ,"['싫어하는 행동들이 어떤건가요?', '좋다가 아닌 경우가 있을까요?', '잊는데 걸리는 시간은 얼마나되나요', '좋다가 아니였는데..계속 봐야하는경우는 어떻게 되나요?', '']"
ISFJ,['내일 시험 2과목인데 hsk준비반이랑 음악의이해라 딱히 할게 많지 않아서 쉬어갈겸 질문받아욤!']
