mbti,text
ISTJ,인티제의 입덕부정기?
INTJ,이세상에서 제일 공평한건 뭐라고 생각해요?
INFP,인티제 남친. 생각이 궁금합니다.
ENTP,INTJ의 깊은 생각과 단순한 해답
ENTJ,왜그러는걸까
ISTJ,인티제 남자 마음 질문
INFP,인티제랑 연애 시작했는데 외모가 많이 맘에 들면 금사빠 직진인가요?
INTJ,죽음을 밀어내는 인간들
ISFP,ENTJ 재회 관련 궁금해요
ESTP,인티제분들도 혹시 프사 의식해서 바꾸기도 하나요?
INTJ,ENTJ INTJ 구분법 있으신가요?
INTP,인티제 환상
ENFJ,인티제에 대해 궁금해요
INFP,잠 안자고 3시간 통화는 얼마나 찐사랑인가요?
INFJ,멍청이로 인해 피해를 보면?
INTJ,좀 일에 성취감 있고 자신이 인증 받는 느낌 좋아하며 일을 완벽?하게 잘하는걸 좋아해요.
ISTJ,INTJ의 집에가서 연락..
ENTJ,40대 여자 엔티제분들 있나요?
INTJ,10대들의 홍역
INTJ,인티제 무몰
INFP,엔티제님 t/f 질문 답변 그냥 왜?? 인가요??
ENTJ,확신의 엔티제 무물
ENTJ,인티제 마음 없는 사람이랑도
ESTP,예전에 글쓴적 있는데 이거 저보라고 올리는걸까요...? entj
INFJ,INTJ분들께 질문
INFJ,조금씩 변해가는 인티제
ENTP,INTJ의 인간에 대한 기대감의 상실
INTJ,퇴근 1시간 15분전.. 끄적끄적
INFP,영화관 좌석 후기를 미리 알아보는 인티제;;
ISFP,intj 와 entj 의 연애스타일? 플러팅법?
INTP,INTJ 분들
ISTP,엔티제 상사 밑에서 어떻게 해야 좋은 후임이 될까요
INTP,왜 INTJ는 사람이 타락했다고 믿는거죠?
ENTJ,"entj, entp 여러분 운동 뭐하세요?"
INTJ,요즘 출근/퇴근길에 하는 생각
INFP,INTJ/INTP 애인에 대한 주관적인 고찰
ESTP,지난 썸남은 entj 이번 썸남은 intj
ESTP,남성분들
INTJ,호시노 아이🤩
ENTJ,가족과 정말 친한 사람 한정 치와와처럼 이빨 드러내고 짖는 소리 내시는 분...?
INFJ,ENTJ - INFJ 병아리 고민
ENFP,엔티제 호의 호감?
ISTJ,INTJ 남자 이상형
INTJ,극단인티제 무물🦋
ISFJ,엔티제 여자는 이런거 딱 싫어할것 같아요.
INTJ,인티제 무몰
ESFP,엔티제남 금전적 상황이 안좋아지면...(썸)
ENFJ,엔티제남친 연락 심리(펑)
INFP,인티제 관심없을때
INTJ,INTJ랑 동물은 어쩌다가 엮이게 된거지요?
INTP,같은 NT 유형 xNTJ들에게 질문 한마디
INFP,Intj 남성과 소개팅중인 Infp 인데...
ESTP,인티제분들 헤어진 연인이랑 애매한사이로 지낼수 있나요?
INTJ,여러분은 좋아하는 나라가 있으신가요?
ESFJ,인티제여성분
INTJ,난 오늘도 개멋있고 간지나고 예쁘고 힙하다
ENFP,ENFP ENTJ 궁합 어떤가요 :)
INFJ,인티제 분들께 질문 3가지!
INTJ,인티제 대학원생
INTJ,인티제 분들 사주구성 궁금해요
ISFJ,INTJ의 스킨십과 애정표현 질문!
INTJ,오늘도 빛나는 나
INFP,intj 남자분들도 맘에들면 직진하나용..?
INTJ,자! 심심 소소한 그냥 대화요.ㅎㅎ
INTJ,제 이상형 까다로운가요?ㅠㅠ
ISTP,entj와의 재회 가능성은?
INTJ,오늘의 출근룩 쌀쌀해졌네요
INTJ,mbti 소개팅 보세요 ㅋㅋㅋ nt 는 시청필수~~
ISTP,엔티제 남자 생일
INFJ,남친이 엔티제인데 바쁘고 힘들고 지칠 때
INFP,Entj 잠수이별 심리 뭔가요?
INFP,엔티제 남친의 단답
ENFJ,인티제 인간적 호감인지 이성적호감인지 헷갈려요.
ESTP,인티제도 멍청할수가 있나요?
ENTJ,i#t#님들 진짜 연애 어떻게 하세요?
INTP,남자친구 엔티제인데
ENTJ,보기힘든 ENTJ 여자 무물받아요
INTJ,지금 책임질 수 없다면
ESTP,9살 차이 엔티제 마음이 궁금해요
ENTJ,오늘은 일하기 싫은 엔티제 여자 무물 받습니당
ESTP,엔티제가 보는 엣팁?
ENFJ,엔티제남이 급 날씨안부를 물으면
ESFJ,ENTJ 남자 이런말 하는 이유가 뭘까요 (카톡첨부)
INTJ,인트제 무물
ISTJ,.
ESTJ,엠헬분들 연인과 해어져야겠다는 생각이 들때는 언제이신가요?
ENTP,"연락중인 인티제, 도와주세요!"
INFJ,인티제분들 이성관계에서
INTJ,요즘 유행하는 현금 챌린지 후기
ISTP,요즘 엔티제의 카톡이 저를 귀찮아 진다는게 보이는데(내용펑)
ENTJ,엔티제의 계획성이란
ENFP,최근에 헤어지고 MBTI가 변했어요(+ENTJ가 궁금)
ISFP,Entj 분들께 질문. 얼마전 여행을 갔는데
ENTJ,며칠 사이 ENTJ 글이 많아졌네요. 궁금한 주제 있으신가요? + 무물
ESTP,상황이별 해보신 인티제 분들 계신가요?
ISTP,엔티제 남친과 끝냈어요
ISFP,엔티제 왜그러는걸까요
ENFJ,인티제와 연애하신분들
ISFP,인티제 남자 이럴땐 뭐라고 답장 해야할까요…???
ISTP,일중독 엔티제 남친 지치네용..^^
INTJ,골프 잘 아시는분 계실까요??
INTJ,죽어버린 남자친구
ISTP,이별 후
ENFP,인티제가 연인에게 서운할 때는
ENTJ,entj 번아웃 올 때
INFJ,ENTJ가 궁금해요!(펑)
ISTJ,ENTJ 남친이랑 헤어지고 넋두리..
ENTP,intj는 남에게 부탁을 잘 하나요?
ISFP,인티제 헤어진 연인 우연히 아픈걸 들으면요
INTJ,타인과의 치열함이 싫어요
INTP,같은 mbti지만 참 다른 intj 동료
INTJ,죽어버린 남자친구
ISTP,이별 후
ENFP,인티제가 연인에게 서운할 때는
ENTJ,entj 번아웃 올 때
INFJ,ENTJ가 궁금해요!(펑)
ISTJ,ENTJ 남친이랑 헤어지고 넋두리..
ENTP,intj는 남에게 부탁을 잘 하나요?
ISFP,인티제 헤어진 연인 우연히 아픈걸 들으면요
INTJ,타인과의 치열함이 싫어요
INTP,같은 mbti지만 참 다른 intj 동료
ENFJ,애매하게 구는 INTJ 남자한테 직구로 이렇게 묻는 거 어떤가요?
ISTJ,인티제 궁금해요!!
ISFJ,인티제 엔티제는 사귀는 사이에 마음 식었을 때 어떻게 행동하나요?
INFP,인티제에게 호감 표시하는 법~
ENTJ,인티제 이성적 호감과 인간적 호감?
INTJ,더욱 T다워지는 순간이랄까요 ㅋㅋ
ISTP,INTJ 회피 통제 잠수
INFJ,entj와 헤어지고 친구사이 가능할까요?
INFP,INTJ 이성적 호감의 가능성이 있을까요..?
INTJ,인티제 무몰 받아요
ENTJ,"글, 감정의 표현. (feat. 글을 쓰게 된 이유)"
ISTP,놀러간 동영상 8개 보내는 ent 뭐죠
ENTJ,극TJ 엔티제 질문 받습니다
INFJ,인티제분들께 질문!
ISFP,INTJ 재회 후 대화
ENFP,Intj썸남
INFJ,인티제분들은
ISFJ,펑
ENTP,인티제 인팁분들 아끼는 사람에 대한 질문드려요!
INTJ,제로사이다 음료수 충치생길까요?
ENTJ,엔티제한테 고민 상담좀 작작 했으면 좋겠어요
ESFJ,ESFJ인 저는 인트제 잘모르겠어요..
INFJ,Entj는 다 잘한다 잘한다 하는 환경에서 자랐을까요?
ESFJ,ENTJ 언어해석! 도와주세요
ENFJ,펑 했습니다
INTJ,삶의 낙이 무엇인가요?
ENTJ,심심해서 무물
ENTJ,"entj인 내가 힘들었던 인간, 사건 (긴글 주의)"
INTJ,나의 궁금증을 유발하는 사람 어디 없나
ENTJ,전 엔티제가 아닌걸까요?
INFP,INFP인데... 요새 만나는? 썸남이 ENTJ예요.
ESFP,인티제는 헤어지고 연락 안오면 끝이죠?
INTJ,자신감을 가져야 하는 이유
INTJ,요즘 지식인에 챗지피티 답변
ESTP,엔티제가 저한테 관심이 있는걸까요?
ENFJ,INTJ 분들에게 질문드립니당!
INFP,제가 뭘 잘못했을까요..
ENFP,인티제 남친
INTJ,F분들은 감정공유 하시는거 좋아하는편이신가요?
INTJ,남자친구 1주년 선물 - 전기면도기?
ENTJ,tj 와 fp 같이 살기 좀 버거워요.
ENFJ,인티제에게 엔프제는 어떤 생각이 드시나요?
INTJ,인티제가 인티제를 향한 조언
INFJ,intj 바운더리 멀리 튕긴 나..?
INTJ,과민성 대장 증후군....ㅠㅠ
INTJ,제가 이런걸까요? 인간이 원래 이런걸까요?
INTP,엔티제에게 호감을 느끼고 있는 사람입니다
INTP,entj 여성분 만나고 싶은데
ENFP,인티제님 이 말 들으시면 기분이 어떤가요?
ESTP,엔티제분들 고민상담 가능하신분 있으실까요?
ISTJ,인티제에게 불편한 점은 돌직구..!!
ENFP,entj분들 읽씹 vs 안읽씹 ﻿당했을 때 뭐가 더 신경쓰이시나요?
INTJ,INTJ 남자입니다. 궁금한거 물어보세요
INTJ,나가는 거 좋아하시는 i 분들 계신가요?
ISFJ,어려운 인티제남 ..ㅠㅠ도와주세요 (긴글주의)
ISFP,"인티제 남친 결국 이별통보 ,,,"
ENTJ,심리 상담 카페 가보신 분 계신가요?
ISTJ,엔티제 마음 궁금해요
INTJ,인티제(Intj) 여자입니당 심심해서 무물ㅎㅎ
INTJ,요리가 취미이신 인티제분 계신가요
ESTP,인티제 전남친 속마음을 모르겠어요(펑예)
ENFP,intj분들은 부부간 이런얘기를 들으면 어떤 느낌인가요?
INTJ,INTJ분들 휴식은 어떻게 취하시나요?
INTJ,INTJ분들 TCI 검사 해보셨나요?
INTJ,INTJ분들 사람 많이 만나는 일 하면
INTJ,고양이 자랑해주실분 계시나요?
INFJ,인티제분드을~..!
ISFJ,Entj의 연락
INTJ,아빠같은 남자 어때요?
ENFP,워커홀릭 찐 entj 남자분들 질문이요!
ISTJ,인티제가 감동을(?) ㅎㅎ
INTJ,인티제 무몰
INTJ,INTJ분들 사람 많이 만나는 일 하면
INTJ,고양이 자랑해주실분 계시나요?
INFJ,인티제분드을~..!
ISFJ,Entj의 연락
INTJ,아빠같은 남자 어때요?
ENFP,워커홀릭 찐 entj 남자분들 질문이요!
ISTJ,인티제가 감동을(?) ㅎㅎ
INTJ,인티제 무몰
INTJ,['편하게 하세요']
ISFJ,"['이제 막 호감가지기 시작한 단계에서요!', '', '아 그리고 상대가 너무 적극적으로 예를 들면 어디 같이 가자, 같이 뭐 하자 이런 말 할 경우 부담스러워하나요?']"
ENFP,"['만난지 얼마 안된 인티제, 잇티제 왔다갔다하는 오빠가 있는데', '', '파워P인 저도 당일약속 잡고싶어도 일단 상대방 스케쥴이나 컨디션 눈치부터 엄청 보거든용 ㅎㅎ', '', '그렇게 보고싶어서 눈치보는게 들키면(?) 특별한 일정 없으면 같이 밥먹을까? 놀러갈까? 하면서 만나주기도 하는데', '', '먼저 집근처 맛집 찾았다면서 가자고 할 때가 생각보다 많아서 의아해하는 중이에요 😳', '', '그것도 찾아놨으니 언제 가자가 아니라 당일에, 퇴근하기 전에 얘기해서 꽤 즉흥적으로 움직이니까', '', '이런 부분이 되게 신기해서 다른 인티제, 잇티제분들은 이렇게 P처럼 움직이기도 하시는지', '', '넘 궁금해져서 여쭤보아요 ㅎㅎ']"
INTJ,"['예전에 있었던 일인데 갑자기 떠올랐어요', '친구 두명과 셋이서 함께 타지로 1박2일 여행을 갔었어요', '그 중 한명은 매일 아침 5시에 일어나 산책을 한대요', '', '여행가서 첫날에 엄청 빡세게 뛰어놀았고 새벽 1시반쯤에 겨우 잠들었어요', '다음날 아침 일찍 시끄러워서 깼는데 친구가 5시쯤 일어나서 씻고 산책나가려고 부시럭부시럭 하고 있더라구요', '솔직히 좀 짜증났어요 다들 피곤하고 한방에서 자는데 여행온날까지 아침부터 이래야하나...', '근데 이해가 되기도 했어요 늘 하던 패턴대로 할 수도 있는건가? 싶기도 했거든요', '', '다른분들은 어떻게 생각하세요?', '']"
INTJ,"['NTJ는 고정으로 나오고 NT는 완전 극으로 나와요 J는 70프로정도', '', '사람들이랑 어울려서 노는거 좋음', '기빨린다 느낀적 없음', '발표 아무렇지 않음 의견제시 자주함', '질문있으신가요? 라는 질문 제일좋음', '', '그렇다고해서 사람들 사이에서 나대진 않아요', '사람들 성향이나 습관 특징같은 것들을 지켜보는 편이에요', '굳이 내가 나설 필요가 없거나 궁금한게 없거나 사람들이 멍청해 보이는게 아니면 그냥 가만히 있어요', '', '혼자 있는것도 나쁘지 않아요', '혼자 있는다고 해서 우울해지거나 무기력해지진 않고 대신 시간을 엄청 알차게 쓰려고 해요', '운동이나 자기개발 취미같은것들', '', '찐 E들이랑 있으면 저는 진짜 I같고', '거의 평생을 I처럼 살아왔는데', 'I인 주변 사람들이 너는 절대로 I가 아니래요ㅋㅋㅋㅋ', '최근에 한 검사에서는 E가 나왔구요', '', '친구들이나 직장동료들 사이에서는 제가 주도하는 편이고 주도하는 것도 재밌어요', '그렇다고해서 막 처음 본 사람들 앞에서 자의로 춤추고 노래하고 하진 않는데', '저는 뭘까요??', '', '']"
INTJ,"['최근 친해진 분은 f성향이 높습니다.(업무적으로도 근처에 있음)', '2년정도는 거의 교류가 없다가', '제가 크게 도움을 주면서 그분a이 저에게 고맙다고 해서', '친해졌는데요.', '', '살짝살짝 성격이 안맞다는 생각은 했지만 좋은분이라서...', '의존성향이 많이 높더라구요. 혼자 밥도 못먹고...', '', '', '어제 3명이서 얘기하다가', '어떤 소문에 대해서 얘기했는데', 'a만 모르고 저랑 다른사람은 그 소문을 알고있었어요.', '', '그런데 갑자기 a가 ....뭐야 이거 다 알고 있었어? 나만몰랐어? 나만왕따야?...이러는 거에요.', '', '사실 대화를 많이 해도', '내 뇌에 있는 모든 얘기를 다 하지 않는이상', '전달이 안된 얘기가 있을수 있는데', '', '저말을 듣는순간....뭐지?...이사람 너무 피곤하다.....', '', '사실 친해진 이후로 부쩍 너무 가까이 접근해서', '피로감이 있었거든요.', '좋은분이기는 한데...', '', '제가 t성향이 너무 많아서 그런지', '감정적이신 분이 어떨때는 무섭기까지 해요.']"
INTJ,"['딱 이 느낌 ㅋㅋㅋㅋㅋㅋ', '슬프고 우울하다가', '.......', '갑자기 좋았어!!! 하면서 벌떡 일어나서 괜찮아짐', '', '원래 계획대로 안 되면 엄청 스트레스 받고 불안했었는데 이제는 계획대로 안 돼도 ""오히려 좋아!!"" 하게 돼요 ㅋㅋ', '길을 잘못 들어서 더 오래 걸어야하면 ""오~ 운동하고 좋은데? 개꿀 ㅋㅋ"" 이러고', '초밥먹으려 했는데 문 닫아서 다른거 먹어야하면 ""나중에 먹으면 두배로 맛있겠지? 좀만 기다려라 ㅋㅋ"" 이래요']"
INTJ,"['아님 제가 공부를 못하는 걸까요 ㅋㅋ ㅠ', '뭔가 오래 앉아있기도하고, 한 번 집중하면 두시간 그냥 훅 지나가있는데요.', '아예 다른 분야에 대한 공부라 더 그런가.', '이 개념의 핵심이 뭔지, 그래서 뭐가 장단점인지, 어떤 체계에 머물러있는 개념인지. 공부해도 잘 모르겠어요.', '머릿속에서 목차가 안그려집니다. ㅠㅠ', '', '더불어 제가 암기(…)를 싫어해서요.', '그래서 그런지 영어 토킹도 항상 그 자리에 머무는 느낌 ㅠ', '시험은 항상 중상위권이었으니 결국 특출나진 않고, 공부를 못한다는 생각밖에 안드네요.', '', '하… 저 공부 못하네요..', '이렇게 애매한게 어려운 것 같아요 ㅠ', '이번에 시험봤는데 준비도 결과도 전부 만족스럽지 않아서 그만둬야하나ㅠ자괴감듭니다..', '']"
ISFJ,"['감기 걸렸을때 약이나 따뜻한 차..? 챙겨준다거나 그런거 어떻게 생각하세요??', '', '엄청 친하진 않고 조금씩 친해져가는 단계에요!']"
ENFJ,"['', '너무 사랑하지만 미래가 좀 힘들것 같다.', '(취향성향 다 잘맞는데, 크리티컬한 문제가 있다면)', '라고 생각되면 정리 하는 편이죠?', '', '이별한지 3일 지났는데 붙잡으면 잡힐까요?', '머리로는 헤어져야되는데, 마음이 놓치 못하고', '있다고 우는데…. 붙잡고 싶어요']"
ISFP,"['회사에 좋아하는 엔티제남이 있습니다..', '뒤에서 시선이 느껴지고 발걸음이 바로 떠나지 않고 서성거리는 거 같아서 뒤돌아 쳐다보면 열에 아홉번은 절 쳐다보고있습니다ㅋㅋㅋㅋㅋㅋㅋ;;', '근데 막상 제옆에 와서 가까이 보거나 밥먹을때면 눈을 못마주칩니다 .. 호감 있는 거 맞을까요? 아님 원래 사람 눈을 잘 안보는건지...?', '', '매일매일 제 자리로 놀러오고 와서 tmi를 늘어놓고 시비걸고 그러는데요ㅋㅋㅋㅋ 사실 엔티제남이 넘 제스타일이어서 바로 좋아져버렸습니다.. 참고로 전 잇프피고요..', '', '저한테 질문을 많이는 안하고 거의 본인 tmi를 늘어놓습니다.. 언제는 주말에 일하러 나와서 만났는데 바로 옆에 앉아서 30분넘게 혼자 말하는 놀라운 모습을 발견했습니다ㅋㅋ저는 들으면서 리액션 정도만 했는데,, 어떻게 그렇게 할 말이 많은지 대단합니다', '제가 반응을 잘해줘서 계속 찾아오는건지..듣고있으면 재밌어서 듣다가 저도 장난치고 시비걸고 그럽니다ㅎㅎ', '', '근데!! 요새는 tmi를 말하는게 줄었습니다.. 예전같았으면 물흐르듯이 막 이상한 소리도 하면서 말잘했는데 요즘엔 말이 끊깁니다(?) 중간에 버퍼링 걸린 느낌.. 그러다가 좀 어버버하다가 빨리 떠납니다', '', '그래서 그런가 아쉽고요,, 매번 먼저 다가와주다가 이제는 조금만 안보이면 금단현상이 생겨버려서 제가 먼저 용건없이 메신저 대화 걸고 하는데요,, 엔티제남이 어쩔때는 길게 대화 이어가는데 어쩔때는 그냥 ㅋㅋㅋ 만 치고 할말 없게 답해서 대화를 못이어나갑니다. 그리고 카톡도 지금까지 한번도 한적없고요 메신저도 거의 안하는데 하면 거의 저만 먼저 말겁니다,,', '', '엔티제는 좋아하면 불도저라는데........', '카톡이랑 메신저 등 거의 오지 않는데요ㅎ', '그러면 그냥 아무런 뭣도 아닌걸까요..ㅠㅠ', '그냥 포기하고 맘 접어야될까요.. 맘이 점점 커져가서 고민입니다 에휴... 포기해야할지 아니면 계속 선톡하면서 노력해야되는지.. ㅠㅠ 저에게는 먼저 말거는거 아주아주아주 큰용기여서 힘드네요', '', '엔티제분이 호감 있는 건지 아니면 걍 인간으로 좋아하는건지 그리고 본인은 선톡 안하는데 선톡오면 부담스러운지도 궁금합니다..........', '', '', '', '------------------------------', '+ 갠적으로 엔티제남 좋은점', '', '1. 나의 작은 친절에도 고맙다는 표현을 되게 잘해줌, 그래서 그런가 계속 뭔가를 더 주고싶음', '2. 처음엔 말이 많고 껄렁스러운 면이 있어서 선을 넘지 않을까 싶은데 선을 넘지 않고 말함(은근 세심)', '3. 업무적으로 물어봤을때 정말 바로 빠르게 해결해주고 도움이 많이 됨(일을 매우 잘함)', '4. 내가 별것도 아닌걸로 걱정하고 있으면 별일 아니라면서 안심시켜줌', '5. 항상 잘웃는데, 화낼땐 화내고 진지할땐 진지하고 자기 주관 뚜렷한 말을 할때 멋있음']"
ISTJ,"['한동안 인티제남이 저녁먹었냐는 질문을 하다가 안하더라구요. 그래서 제가 왜 요즘은 안묻냐 물어봐 줘야지!', '라고 말했더니 다시 비슷한 시간만 되면 저녁먹었냐고 물어봐줘요 ㅎㅎ', '', '이거 약간의 호감이 있는건가요... 아니면 정말 출력값이 좋은건가요?!']"
ISTP,"['어제 인티제한테 전화로 이별통보 받았습니다', '미국으로 돌아가기로 마음 먹었다구 당분간 돌아올 계획은 없어서 더이상 만나는게 힘들 것 같다면서 헤어졌어요', '그동안 저한테 했던 행동, 말 모두 진짜였고 정말 좋아했다고 이별이 너 때문이 아니니까 너무 마음쓰지 않았으면 좋겠다며 지금 하는 말도 모두 진심이라구 하면서 그럴 자격이 충분하니 꼭 행복했으면 좋겠다고 얘기하고 끊었는데', '저는 대답만하고 다른 말은 못했어요.. 그사람을 위해서 잡지는 않을거지만 좋은 마음으로 보내주고 싶은데 이게 너무 아쉬움이 남아요', '얼굴 보고 얘기하고 싶은데 얼굴 보고 얘기하면 울컥할거 같아서요.. 만나서 아무렇지 않게 저녁이라도 먹고 하고싶은 말 적은 편지 전해줄까하는데 괜찮을까요..?', '', '만약 만나자고 연락하게되면 얼굴보고 이야기했으면 좋겠다고 너의 선택 존중하니 내 마음도 존중해줬으면 한다는 내용으로 보내려는데 인티제가 나와줄지도 궁금합니다.. 도와주세요ㅠ']"
ENFJ,"['혹시 인티제들은 어떤 대화 주제에 흥미가 생기나요?', '제 썸남이 인티제인데 썸타면서 진짜 웬만하면 질문들은 다 해봤고 어느정도 그 분의 관한건 다 파악한 상태인데 만날 때 무슨말을 해야하나해서요..']"
ISTP,['제가 들이대고 잇는 1살 연하 엔티제남이 잇는데 혹시 애기라 부르면 엔티제들은 거부감 드나요 ? 그냥 귀여워서 애기잉~ 이렇게 부르고 싶은덱... 흡....']
INTJ,['뭐든 물어보면 답해 드려요. 그 대신 쪼끔 대답이 느릴 수 있어요']
ENFJ,['내용 펑']
ISFP,"['제가 좋아하는 남성분께서', '', '제 스토리에 종종 답장을 하시는데.... 의미부여 하지말아요? ㅜㅜ']"
ISTJ,"['24,35 11살차이', '35살은 24살을 어떻게 생각할까요?']"
INTJ,"['저는 30살까지 딱 1억 모으고 싶은데 가능할지 모르겠네요 ㅎㅎ', '하고싶은거 사고싶은거 꾹 참고 모으면 8천만원까진 될 것 같은데...', '즐기면서 살면 5천정도....', '역시 연봉을 올리거나 부업을 해야겠네요!!']"
INTJ,"['지금 생각해보면.... 그런 것 같아요', '만약 싫어하진 않더라도 좋아하지도 않는?ㅋㅋ', '저랑 동시에 들어온 인턴 언니 두명이 있어요', 'A언니는 29살 entj / B언니는 25살 isfp', '둘이 성격이 딱 불과 물 같았어요', '출근 첫날 근로계약서 작성을 위해 앉아있는데 저 혼자만 있었어요', '몇분뒤 둘이 떠들며 걸어들어왔어요 처음 본 사이인데 화장실을 같이 다녀왔대요', '전혀 신경 안 썼어요 그냥 내가 젤 늦게 왔구나! 싶었죠', '그뒤로도 둘이 더 자주 붙어다녔고 세명이서 나란히 복도를 걸으면 다른 사람 통행이 불편하니 두명 한명 이렇게 다녔는데 항상 제가 그 한명이었죠', '그리고 저희 셋은 각각 다른 과에서 일해요', '건물이 A,B동으로 이어져 있는데 A언니는 A동 2층, B언니는 B동 3층, 저는 B동 1층이었어요', '당연히 저랑 B언니가 더 가깝고 같은 동선인데 항상 언니 둘이서 A동으로 올라가더라구요', 'B언니는 그냥 A언니가 데려가는대로 끌려다닌 것 같아요', '밥먹을 때도 항상 언니 둘이서 앉고 얘기도 둘이서 하다가 제가 쳐다보면 그제서야 눈 한번씩 마주치고', '이미 둘이서 그러는데 제가 괜히 낑기기도 귀찮아서 비위만 맞추듯이 한 것 같아요', '그래도 항상 셋이 다니면서 정이 많이 들었었죠...', '저번주에 싸울 때도 그냥 저를 무례한 사람이라고 단정 짓고 비꼬고 깔보고.... (언니들 빼고 모든 사람들이 내 편이었음. 상사들도 그렇고...)', '제가 단지 어려서 그런걸까요? 제가보기엔 A언니가 29살 치고 가장 유치해보이는데..', '서운하거나 소외감 느낀 적은 없지만 이렇게 돌아보니 그냥 처음부터 나 혼자였구나 싶어요', '마음이 편하기도 하고... 꽤 씁쓸하기도 하네요', '그래도 저번 일로 정이 깔끔하게 다 떨어져서 아무런 미련이 없어요 그냥 빨리 인턴 끝나고 각자 삶으로 돌아가고 싶다! 이 생각 뿐.']"
ISFJ,"['요번에 고민글 올린 남자인데요.', '댓글 주신 분들 의견 들어보고 제 나름대로 확신을 갖고 직진해봤는데요.', '늦은 밤 아무도 없는 운동장에 별보러 가서', '제가 먼저 말할까 말까 언제 말하지 고민하고 있었는데 오히려 상대방이 먼저 고백해버리더라구요.', '', '결론은 지금 그 사람은 제 여자친구가 됐어요.', '댓글 달아주신 분들 감사드리구요! 자랑해보고 싶었어요!']"
ISFP,"['디엠하고있고요..', '1.00아 카톡아이좀 주라 ~(농담식)', '2.출근 잘했어?', '3.그냥 웃긴 밈이나 강아지 사진 보내면서 자연스레 말건다.']"
INFP,[]
