mbti,text
ENFJ,Istj잇티제 남친의 눈물은 뭘까요
ISTJ,일상 티키타카
ENTP,ISTJ ESTJ님들은 우리나라가 엄청 잘맞으세요?
ISTJ,Istj) 시절인연이라 생각하는데
ISFJ,"잇티제는 내숭, 선의의 거짓말, 밀당을 싫어하나요?"
ENFP,"잇티제, 엣티제 엔프피 잘 맞나요?"
ISFJ,잇티제 헤어지고 일주일만에 연락이 왔어요
ISTJ,성향이 쉽게 변하진 않나봐요.
INFJ,잇티제 남편이랑 싸웠어요 이게 이해하기 어렵나요?
ISTJ,istj 도전 안 하는 사람이었는데
ESTP,잇(인)티제 남친 후폭풍 오겠죠??
ESFJ,잇티제 남자
INTP,잇티제는 전 애인 흔적을 잘 안 지우나요?
ENTP,잇엣티제분들 명품선물 인식
INFJ,잇티제 원래 선 빠르게 잘 긋나요?
ESTP,엣티제 여성분들
ENFP,estj 엣티제…
INFP,앳티제 여성 분들… ㅠㅠ
ENFJ,엣티제 전남친 질문
ISFJ,잇티제와 결국 2년의 연애 끝에 헤어졌습니다.
ISTJ,10년째 본 istp 장점들. ㅎㅎㅎㅎ
ISTJ,j와 p의 차이인가요? ....사진 펑
ISTJ,다른 istj분들도 사람들이 어려워하나요?
ESTP,잇티제 남친이 만나자고를 안해요 ㅋㅋ
ISTJ,잇티제는 원래 이별 극복 잘 한다면서요
ESTJ,잇티제남자는 원래 여사친 많나요?
ISTJ,f부부랑 t부부는 다를것같아요. ㅋㅋ
INFP,왜 ESTJ들의 집단이 없을까요?
ISTJ,전남친이 생각나요
ISTP,여자 estj istp 남자 커플 있나요
ESTP,잇(인)티제 남친이 눈물을 보였어요...도와주세요
ESTJ,엣티제분들 인생영화 알려주세요~
ENFJ,ISTJ 님들...제발 도와주세요...이별의 아픔이 너무 크네요..(펑)
ESTJ,남자친구 엣티제
INFP,Istj 남자친구 너무 힘드네요 ㅜㅜ
ESTP,인(잇)티제 남친이랑 연애하는데 외로워요
ESTJ,“나중에 밥 한번 먹자”
ISFP,istj의 바운더리
ISFJ,잇티제 스킨십 궁굼
ESFP,잇/엣티제님들 어떨거같은지 봐주세요
ENTP,연락 잘안보는 엣티제 모여주세요!
ESFJ,잇티제분들은 카톡할때
ESTP,엣티제님들 소개팅
ENFJ,ISTJ가 먼저 밥 먹자고 하면(펑)
ENFP,잇티제 고백거절
ENFJ,Estj들한테 인기가 좀 많은데 이유가 뭘까요?
ESFJ,잇티제분들 이거 찐인가요??
ESTJ,짝사랑이 이제 고통스러워요
ENFJ,이 분 ISTJ 맞을까요??
ENFJ,엣티제 전남친 언팔
ISFJ,ISFJ가 보는 ESTJ 특징
ENFJ,ISTJ 남자친구와 결혼 꼭 하고싶은데 마음이 무거워요 휴
ISTJ,istj의 연애관
ENFJ,Estj 남자분들 답변 부탁드려요 ㅠ
ISTP,Estj 남사친
ISTJ,istj가 찐으로 사랑할 때
ENFP,잇티제 istj 와 상황이별 했는데 남자분들 의견이 궁금합니다
ENFJ,Estj 헌팅
ENFP,ESTJ 분들 알려주세요~~!
INFP,귀여운 ESTJ..
ISFJ,ISTJ 잇티제 엄마와의 갈등(장문주의)
INFP,ESTJ 남자친구와 재회했네여
INFP,새벽에 온 ESTJ의 카톡 (펑)
ISFJ,잇티제 칭찬 잘 못하는지..
INFP,ESTJ 어떤 마음일까요?(펑)
ESTP,펑
ESFP,잇티제 친구에서 이성
ESTJ,TJ분들 오마카세에 대해 어떻게 생각하시나요?
ESTJ,Estj-t 랑 istj-a 가 매번 번갈아서 나오네용
ESTP,펑
ESTJ,Istj 누구만나면 카톡 안하나요?
ENFP,엣티제 이별 후 재회
ISTJ,STJ 여자 어떻게 생각하시나용??
INTJ,잇티제 위로
ESTJ,ESTJ 분들에게
ISTJ,ISTJ는 스트레스 해소를 어떻게 해야하나요?
ENFP,엣티제estj 애인에게 이별 통보
ESTJ,Istj 누구만나면 카톡 안하나요?
ENFP,엣티제 이별 후 재회
ISTJ,STJ 여자 어떻게 생각하시나용??
INTJ,잇티제 위로
ESTJ,ESTJ 분들에게
ISTJ,ISTJ는 스트레스 해소를 어떻게 해야하나요?
ENFP,엣티제estj 애인에게 이별 통보
ISFJ,"['istj estj분들!!', 'isfj여자 여자친구로 어떤가요?', '이유도 말씀해주세요']"
ISFP,"['', '항상 다투거나이러면 잠수타고', '제가오히려 다시연락해서 푸는편이였어요', '', '저도 저중에 잘한건없고', '""그만연락했으면좋겠다""', '라고몇번 내뱉었고 나중에 알고보니', '잇티제친구가 저말에 상처를받았고', '', '최근에 싸울때도', '""이야기를 그만하고싶다""', '또 회피하길래 지금까지 너랑이야기해보려고', '기다린 나는 뭐냐 회피만이 답이아니다', '나와 더이상 연락하고싶지않으면', '차단하겠다해서 차단했고', '그친구도 저를차단했는데', '', '4일이지난 지금 보니 차단이풀어져있네요', '이럴경우', '다시이야기해보시나요 물론재회를바라는건', '아니에요 저도 못한말도있고 오해도있어서 그걸풀고싶은거일뿐입니다.']"
ENFJ,"['잇티제분들께 질문드려요..!!', '만약 본인이랑 평소에 일상적&약간의 장난식의 연락을 몇마디씩 나누는 여사친이 있다는걸 가정하에..', '(부랄친구는 아니고 그냥 친구?여사친?느낌 잘 안만남)', '', '(이 여사친이 평소 인스타 스토리에 자기 얼굴 올리는편)', '근데 갑자기 몇주뒤에 여사친 스타일이 확 바뀐 채로 인스스가 올라옴 그게 잇티제분들 스타일?이상형?에 가깝게 바뀌었다고 치면요', '', '이 바뀐 여사친이 만약에 잇티제분들께', '연락 더 자주하고 적극적으로 대시하면 어떨거 같나요?', '마음이 조금이라도 쏠리게 될거 같은지 궁금해요..', '', '', '']"
ENFJ,"['최근에 쨕남이 생겪어요', '짝남이 잇티제인데 .. 19살 저랑 동갑이에요.', '제가 선디엠하면 활중이면은 10분 안에는 보거든요', '읽씹도 당연하다는듯이 말하면서 가끔하고 (이건 그럴수있지 하고 말핶는데 잘한거 맞겎죠..?) ㅋㅋㅋㅋㅋㅋ ㅜ 연락도 제가먼저 하구 웃긴짤 보내면 ㅋㅋㅋ하면서 잘 웃어주지만은', '그냥 저를 친구로만 생각하는거 같아요. 뷸알친구는 아니여서 잘 접근하면 가능성이 있다고 생각은 하거든요 \U0001f979', '천천히 여유있게 답장 재촉하지 말고 은은하게 일상대화하는게 좋을까요? 호감을 어떻게 살지 알려주세용 ㅠㅠㅠ']"
ESTJ,['제가 먼저 어디를 가자고 해서 내일 본인이 시간이 될 거 같다고 해서 내일로 잡았습니다~ 오늘 시간을 정확히 잡으려고 하는데 잇티제가 기억을 못하는 느낌이라서... 그냥 내일 몇시에 만날까?이렇게 직설적으로 얘기하는게 좋을까요??아니면 우리 약속 기억하냐고 물어보는게 좋을까요?']
ENFJ,['그냥 제가 잔다고 하니까 더이상 뭐 말할게 없으니 읽씹한건가요 심리가 뭔지 모르겠어요 ㅜㅜ']
ISFJ,"['저는 지인 소개로 만난 잇티제와 N개월째', 'N번째(5번 이상) 만나구 있습니당', '저는 20대후반 여자고, 상대는 30대중반 남자에요(7살 차이)', '사는 곳이 좀 멀고(서울-경기 편도 2시간) 남자분이 매우 바쁘신 분이라 주말 중에 하루만, 서로 사는 곳 중간 지역에서 만나고 있는데용..!!', '', '나이차이 많이나는 분 만나는것도, 자만추 아닌 것도 처음이고, 찐 잇티제남은 또 첨이라..20대 또래 남자들이랑 썸타구 만나구 할때랑 상대 반응이 넘 달라서(??) 고민입니당..', '주선자분이 잇티제남이 워낙 신중하고 생각많은 성격이라 강조 또 강조해서이해해보려 노력하나..', '', '제가 궁금한건 이분 저한테 마음이 있는 걸까요?', '-먼저 만나자고는 잘 안함, 대신 시간되냐 제가 먼저 물으면 되는 시간 알려주고 만남에 흔쾌히 응하고, 제가 오기 편한 중간지 물어봐서 그주변 레스토랑 자기가 알아보고 예약함. 밥도 사줌 데이트장소는 주로 제가 선호하는 곳을 맞춰주는 편', '-만나선 티키타카가 될때도 있고 안될때도 있음. 사실 잇티제남이 워낙 말주변도 없고 회사-집만 하는 사람 이라', '제가 텐션이 높고 말이 많을 때는 분위기가 좋고 아닐때는 약간 어색어색함', '-연락은 잘 안함 다음약속장소 정하는 연락하고, 약속끝나고 잘들어갔냐 정도 연락만.제가 선톡하면 몇시간뒤에 자기 일상보고 답정도는 하는데 실제로 주선자한테 듣기로 일이 엄청 바쁘긴 함(평일에도 야근,회식 등)근데 저도 딱히 연락을 좋아하진 않아서 이부분 서운함은 없고 오히려 편하긴하네요', '-조금 발전(?)됐다 느낀건 저번에 만났을 때 한강뷰 레스토랑에서 잇티제남 제안으로 서로 사진찍어준거..그리고 또 다른 만남에선 헤어질때 저 버스타는 정류장까지 멀리 걸어서 버스올때까지 벤치에 앉아서 기다려준거? ㅠ 워낙 플러팅이라곤 1도없는 잇티제다보니 누순간 당연할 수 있는 이런거에 설레네요..ㅋㅋㅋ', '-중요한건 만나서 대화할 때 자꾸 저를 관찰하고, 몇번 만난 이후에는 일상적인 대화하면서 저를 가끔 놀리거나 그러는데, 그이외 뭐랄까...플러팅이나 꽁냥꽁냥함이라곤 1도 없네요ㅠㅠㅠㅠ 사진 서로 찍어주면서 웃은게 지금까지 있었던 최대 플러팅...?!!!', '', '여기 카페 정독해보면서 원래ㅜ잇티제남 성향이 그런가 하구 생각하다가도..이 관계가 과연 발전할 수 있을까 싶기도 하구..ㅋㅋ', '', '제가 적극적이어야 한다는 주선자 어른분 말이떠오르기도하고(제가 적극적이거나 텐션 업 되었을땐 실제로 데이트 분위기가 좋았어요) 근데 저도 잇프제(가끔 잇티제)라 기본 텐션이 높진 않아서..ㅋㅋㅋㅋ 언제까지 이렇게해야하나 싶기도 하고ㅠ', '', '요약)', '잇티제남이랑 발전 가능성이 보이는지,,', '얼마나 더(?) 기다려줘야하는지', '아니면 제가 더 적극성을 띄어야하는지..!!(지금은 먼저 만나자 정도만, 만나선 밥, 가끔 산책 정도..)', '잇티제는 사귀어도 계속 이런지..ㅋㅋ 아니면 제가아직 그 바운더리에 안들어간건지', '궁금합니다ㅠㅠ', '이 잇티제때문에 속썩다가 2023년 다가겠어용ㅋㅋㅋ']"
ESTJ,"['어떻게 친해져서 제가 먼저 카톡을 시작해서 계속 카톡(답장 텀 빠름)하고 있는데 원래 약속날 만나려고 했는데', '잇티제남이 아파서 죽이랑 약이랑 사다줬어요 그리고 지인들이랑 같이 술자리 가지고', '그 다음날 커피 배달시켜달라고 하니까 본인 어디 가는데 같이 갈래?해서 같이 다녀오고 카페다녀왔습니다', '그리고 이번주에 제가 어디 가자고 하니까 본인 좋다고 약속잡았는데 갑자기 내일 뭐하냐고 연락와서', 'a랑b랑 같이 영화볼건데 갈래?이래서 간다고 했죠...', '아마 잇티제남은 제가 본인한테 호감있는지 알 거 같은데... 그 사람이 호의인지 호감인지 알 수 있을까요??']"
INFJ,"['제 남친은 엣티제인데, 본인 말로는 질투가 아예 없대요. 그러면서 저한테 자기 전썸 얘기를 하길래 저도 열받아서 했는데 진짜 아무런 동요가 없더라고요..?', '근데 서로 진짜 별 제재를 안해서 제 카톡창에 남자랑 대화한게 좀 있었는데, 뒤에서 되게 조용히 ‘남자 되게 많네’ 이러더라고요.. 그래서 제가 뭐라고? 이랬는데 아니야 이러고 넘어가던데 이건 질투가 아닐까요..?', '그리고 정말로 엣티제는 질투가 거의 없나요? 전 질투대마왕이가든용ㅠ']"
ISTP,['펑']
ENFP,"['Istj 상대방이 답장텀은 빠르면 20분 느리면 2-3시간 평균 40분이에요', '근데 먼저 만나자고 했으면 호감은 맞을까요?']"
INFJ,"['(내용은 펑할게요 죄송합니다)', '', '', '']"
INFP,"['잇티제 짝꿍이랑 장거리 연애중인 인프피입니다..', '2시간정도 거리구용', '주말에 100일이라 만나기루 했는데', '저는 토요일에 오전근무가 있고 잇티제는 없어서', '잇티제가 금욜에 와서 그때부터 같이 놀기로했어요', '근데 제가 직장에서 신입이라 토욜근무가 이번이 처음이거든요', '그래서 직장 사람들이 토욜에 근무마치고 간단히 점심을 먹자고 하시더라구요...', '저빼고 다들 가능하다고 하시구 어쩌면 저를 챙겨주시려고 하는 자리라 못간다구 하기가 어려워서 먹게 될것 같아요ㅜㅜ', '그러면 잇티제가 제 오전 근무끝나고도 1시간 정도 더 기다려줘야하고 같이 점심도 못먹게 되니까 너무 미안해서 사정 말하구 사과했거든요...ㅠㅠ', '괜찮다고는 하는데 너무 마음이 불편해요...', '저라면 안괜찮을 것 같아서요....', '', '잇티제 정말 괜찮은 걸까요?? 만약 아니라면 어떻게 풀어줘야할까요ㅠㅠ 도와주세요ㅜㅜ.....']"
ISFJ,"['1. 제가 먼저 제안하는 거(만나자, 전화하자, 손 잡자, 선연락 등)는 웬만하면 다 받아줌', '- 일정 안되면 다른 날은 어때? 지금 뭐하고 있는데 이따 전화해도 돼? 이런 식으로 조정하면서까지 받아줌', '2. 잇티제남과 저는 1시간 거리 사는데, 저번에 저희 집 쪽 와서 놀고 감', '- 제가 막차 끊길 거 같으니 가라했는데, 끊기면 택시타고 가면 된다고 하면서 계속 시간 보내다 저 데려다주고 택시 타고 집 감, 알고보니 다음날 아침 7시에 운동 잡혀있었음', '3. 코노에서 노래 부르다 은근슬쩍 내 옆자리로 옮김', '4. 연애관,결혼관에 대해 엄청 질문함(어떤 스탈 좋아하냐, 그 스타일에 내가 부합하냐, 언제 결혼하고 싶냐 등)', '5. 근데 자기가 먼저 선만남 제안이나 선톡하지는 않음', '6. 카톡할 때 진짜 할말 없게 답장옴.... 예를 들어', '잇티제: ㅋㅋㅋㅋㅋㅋ닭갈비 진짜 맛있더라', '나: 나랑 먹어서 맛있는거야 ㅋㅋㅋ', '잇티제: 진짜 맛있었어 또 먹고 싶어', '', '질문입니당!', '어느 정도 호감처럼 보이나요? 호감 없는데 그저 선 긋는걸 잘 못해서 절 계속 받아주는 걸까요?']"
ESTP,"['노래 가사에 의미부여하시는 편인가요?', '', '아니면 멜로디좋으면 듣는다이신가요?']"
ISFJ,"['안녕하세요!!', '극 잇티제 남자분과 소개팅n프터 중인데ㅎㅎㅎ', '서로 그린라이트인건 맞는데 매번 밥-대화만 하다보니 조금더 진전이 있었으면 해서요ㅎㅎ', '', '매번 밥-대화만 해두 좋긴 한데', '둘다 내향적이라 솔직히 !!!상황!!!이 조금 더 로맨틱해야', '가까워지고 꽁냥꽁냥한(?) 분위기가 나는거 같더라구요!! 저도 좀더 텐션이 높아져서 애교도 많아지구요ㅎㅎㅎ n번의 데이트 중에서 상황에 따라 분위기가 많이 달랐어요...', '(Ex. 분위기가 엄청 좋고 뷰가 좋은 술집, 날씨 아주좋을때 공원 밤산책 은 성공적 분위기!!!)', '(비와서 갔던 롯데몰 안에 있는 쇼핑몰뷰 카페에선 실패적 분위기..그저그랬던 밥집에선 그저그런 분위기...)', '', '사실 밤산책이 사기이긴한데 요즘 날씨가 날씨인지라ㅠㅠㅠㅠ', '', '주로 만나는 곳이 잠실,강남,신사, 요쪽인데!!', '혹시 그주변 추천해주실만한 장소나(ex조금 어둡고 대화하기 좋고 뷰가 아주 좋거나 로맨틱한 밥집,술집', '등)', '혹은 꼭 그쪽 장소 아니어도 그냥 추천해줄만한 데이트 아이템? 데이트코스(ex공방)가 있을까요!!', '', '요즘 되게 바쁘고 내향적인 분이라 많은 활동을 요하는 놀이공원같은건 그분을 너무 지치게 할것같구..', '', '꽁냥대며 자연스럽게 친해질 장소나 코스가 더 있을까용 ㅎㅎㅎ', '', '제가 생각한 아이템?? 은', '분위기 좋은 향수공방에 가서 같이 향수만드는거,', '원데이 쿠킹 클래스.. 요정도입니당..!!! 요것들은 어떤가요ㅎㅎㅎ']"
ESFP,"['펑', '조언해주신 분들 감사합니다~~', '덕분에 마음 정리 빨리 했어요!!']"
ENFJ,"['<대낮에 한 이별>', '', '이 노래 엣티제 분들은 어떻게 해석하시나요?', '친구랑 이 노래 얘기가 나왔는데', '저는 생각보다 이별에 대해 이제 괜찮아졌고 미련이 없다', '라고 해석하고', '친구는 아직 미련이 있고 괜찮은척 하는거다 라고 해석합니다', '', '엣티제 분들은 어떻게 해석하세요?', '']"
ISFJ,['펑합니다']
INTP,"['', '', '엣티제남 호감없이 단순 마음에 드는 친구한테도 두달을 매일 연락하나요?', '(카톡텀 2-3시간 기본,만나자고 안함, 전화 안함)', '', '이성적 호감이 아니어도 그런 에너지가 있나요?', '인팁인 제 입장에서 도저히 귀찮고 힘들어서 안될 것 같은데… 지금 저는 호감이 있음에도 종종 현타오고 귀찮거든요 ㅠ', '', '그래서 두 달째 매일 카톡만 하다 현타와서 연락 접으려고 카톡 끊을 각 잡으면, 엣티제가 질문형으로 연달아 보내내요…. 씹지도 못하게ㅜ', '']"
ISTJ,"['최근에 istj분과 같이 일하고 있습니다', '저는 살다보니 mbti가 엄청 바뀌었거든요 ㅋㅋ', 'isfp였다가 esfj 였다가 estj였다가 istj였다가 최근엔 또 istp가 나오는데 같이 일하시는 분은 계속 istj만 나왔다더라구요!', '얘기하다가 자기관리 관련해서 얘기하는데 와 진짜 대화를 곱씹어볼수록 이 분은 자기가치를 어떻게 올리는지 잘 알고 실천할 줄 아는 사람이다라는 생각이 들었어요. 저도 나름 자기관리 열심히 하고있다고 생각했는데 반성하게 되네요ㅠ']"
ENFP,"['저는 ENFP이고 대화를 하면서 서로의 생각을 쌓아가는걸 관계에 있어서 큰 가치로 여기는데요!', '남편인 ISTJ는 굳이 그걸 큰 가치로 여기지 않는 느낌이랄까요!? 그런것보단 사랑하는 사람이 늘 한결같이 곁에 있어주고 / 현 상황이 잘 유지되는 것에 큰 가치를 여기는 느낌이더라구요.', '', ""그래서 '~~에 대해서 어떻게 생각해?' 이런 질문을 하면 '별 생각 없는데' 라던가 '잘 모르겠어' 라고 답변을 하고 굳이 생각을 안하려고 하는 느낌이 들어요~ 그러다가 제 생각을 말하면 '맞아 그럴 수 있지' 정도로 공감? 하고 대화가 끝납니당...!"", '', '그래서 ISTJ는 대화라는 행위에 대해서 어떤 가치관?을 가지고 있는지, 그리고 선호하는 대화스타일이나 주제는 무엇인지 궁금합니다!!', '', '', '', '']"
ESFJ,"['사람대사람으로 호감 열심히 쌓고 지금', '', '이제 조금씩 저에게 당겨보려 하는데요', '', '플러팅에 대해선 어떻게 생각하시는지 궁금해요', '', '아직은 부담스러울 직구 나너좋아해 라기보단', '', '이성적 호감있음을 직접적인', '플러팅 멘트로 처음', '', '카톡 대화 중에 던졌거든요 ?', '', '그랬더니 ㅋㅋㅋ웃으면서 뭐냐구 그러던데 ..,,', '', '들었을때 호였을지 불호였을지 현실표정이 궁금하네요 낼 또 마주치는데 괜찮을지 ㅜ', '', '읽어주셔서 감사하고 답해주실 분들에게 미리 감사드립니다.!']"
INTP,"['일단 먹고싶다는거 기프티콘 보내주고', '처방약 받은 것 복용방법이나 복용 시 유의사항 찾아보고 알려줬어요.', '병원 같이가주려고했는데 그건 실패..', '뭐 더 해줄 수 있는 게 없을까요?', '나으면 맛난거 사준다고 했는데ㅠ', '걱정담긴 연락 외에..(이건 한다고 안아파지는게 아니니)', '조언부탁드립니다.']"
ISTP,"['애매한 사이의 엣티제 남자,,, 이 사람 분석+꼬시고 싶은데 채팅 가능 하신분 댓글 부탁드립니다 ㅜㅜㅜ!!!!!']"
