mbti,text
ESTP,나 이정도까지 낯가려봤다 하는 분들 계신가요?ㅋㅋㅋ
ENTP,도와주세요!! 잇프피 여성에게 빠졌습니다. (긴글주의)
ENFJ,잇프피 남친이랑 헤어졌는데 진짜 너무 궁금한게 있어서 글 올려요...
ISTP,잇프피 전화
ENFP,Esfp 여성분들 남사친? 동료 기준이어케될까요?
ENFP,ESFP 남자 참 흥미로운 거 같아요 ㅋㅋ
ISFP,ESFP 분들
ESFP,엣프피분들 I한테 더 끌리나요?
ENFP,카톡 쌓이는거 어떤지 물어본 후기 !
ISFP,새벽 감성으로 작성 했어요
ISTP,ISFP는 왜 의견이 항상 중립일까요??
INFP,잇프피님들 도와주세용!!
ESTP,찌글이 성격테스트
ENFP,일 or 뭐 하느라 카톡 못 읽고 있는데 카톡 쌓이면 어떤가용?
ENFJ,"실천력, 행동력 없는 잇프피 남친..ㅜ"
INTJ,"isfp 분들 , 연인과 헤어지고 싶을 때 행동에 어떤 변화가 있으세요?"
ENFP,제가 착해서 좋다는 잇프피
ESFP,보고싶다
ENFJ,ISFP 남자분들 호감이요
ENFP,Isfp분들은
ENFP,ISFP 1살 연상녀
ENTP,도와주세요 ..제발
ISFP,"무물!) 역시 눈팅의 달인 잇프피들,, 글이 별로 없네요. 심심한 ISFPㅜ"
ISFP,재결합 했는데 다시 헤어질까 고민 돼요 (장문 주의)
ENFJ,잇프피가 원하는 연애
INFJ,잇프피 질문이요
ISFP,esfp 분들
INFJ,잇프피는 헤어지고 나서
ISTJ,엣프피 남자분들 궁금해요
ENTP,ISFP 에게 이상형
ISTJ,Esfp님들 연락 질문드려요
ENFP,isfp 남자친구 주에 몇 번을 봐야 할까요..? ㅠ
ISFP,심심한 isfp입니다. 질문받아요:)
ISTP,동생 얘기인데요. 불건강 ISFP인 건가요?
ISFP,잇뿌삐 무물해요☺️☺️☺️
ESFP,답장빠른 잇프피분 계신가요?
ISTP,잇프피는 인스타 하나요
INFP,isfp남 이거 전혀 가능성 없는거겠죠?
ENFP,잇프피 너무 담백한 것 아니냐며?!
INFJ,와.... ISFP가 이렇게 직진이 가능한가요?
ESFP,잇프피들 선톡 오다 안오면 어때요?
ISFP,엣프피분들은 재회 해보신적 있으신지 ..
ISFP,isfp 분들
ISTP,잇프피 이거 가볍게 던진 건가여
ENFP,연인의 애정표현 어떠십니까?
INFP,전썸남 새여친 생겼네요…근데도 잊혀지지가 않아요…조언 부탁드립니다…
INTJ,isfp 애인을 어떻게 이해해야 할까요? (카톡 O)
ESFP,잇프피/엣프피 다되는 무물받아요
INFJ,여즘 관심잇는 사람이 ISTP라고 하는데요.. ㅎㅎ
ESFP,잇프피 답장 속도
INFP,저에게 이성적 호감이 있는 걸까요(펑예)
INFP,잇프피분들 질문있어요
ENFP,잇프피분들..
ENTP,Isfp istp 분들 살려주세요
ISTJ,헤어진게 아닌것 같아요
ISTP,Isfp님들 도와주세요 결혼관련
ISFP,잇뿌삐 무물해용
ESTP,잇프피분들 질문 있어용
ISTJ,가족분위기 어떨것 같나요
INFJ,esfp엣프피분들 궁금해여..
ISFP,상처 잘 안받는 isfp분들 있으신가요
ESFJ,엣프피 분들 전애인이 스토리 못보게 차단 해두면 어떤 생각드세요?
INFJ,잇프피가 인스타 언팔했는데
ESTJ,ESFP 여자친구 헤어졌는데 안되는거겠죠...
ENTP,잇프피 이거 그냥 한 말이죠 펑
ISFP,잇프피&엣프피 무물
INFP,잇프피분들 편한 친구에서 이성으로 넘어가신 적 있으신가요
ISFP,아빠 외도로
ESTP,펑
ESTJ,"ISFP,J 데이트 빈도"
ISTP,잇프피 이상형 연예인 공통점 있나요 ㅋㅋㅋ
INFJ,잇프피 인스타
ENFJ,잇프피도 연락은 관심이죠?
INTJ,isfp 랑 다투는데 너무 힘드네요..
INFJ,잇프피분들 인스타 부계정
ENFP,요즘 잇프피한테 계속 서운한 중…
ESTJ,만나기 싫은걸까요?
ENFP,isfp 남자분들
ISFJ,Esfp 여성분 궁금합니다
ENTP,펑
ISFP,잇프피의 속마음 아는게 정말 어려운거 같아요.
ISTP,"ISFP가 저한테 얼마나 마음이 있는지 궁금한데,,"
INTJ,isfp 분들 장난 많이 치시나요??
ISTP,잇프피 지난 카톡창 보나용??
ISTP,잇프피는 과거 미화되나용???
INTJ,잇프피랑 만나면 뭘 해야될까요?
ESTJ,ISFP와 첫만남
ISFP,호감표현
ENFP,esfp 읽씹/안읽씹...? 잠수인가요...?
ESTP,esfp남 / estp 여자 궁합
ISTP,잇프피 소개팅 상대가 마음에 든다면??
INFP,S분들 의미부여를 잘 이해가 안 되시나요?
ISFP,잇프피가 궁금하시다면 꼭 보세요 도움 됩니다
ENFP,잇프피 남친..
ENFP,isfp 남자 고백
ENTP,잇프피는 어떤 사람을 좋아하나요?
INFP,잇프피 남 원래 고양이 같아요?
ESTJ,ESTJ 하면 어떤 이미지인가요???
ENFJ,잇프피 ISFP 호감..?
ISFP,심심한 잇프피 질문받아욤
ISTP,잇팁녀는 별로 못본거같은데 계시나요🖐
ISTJ,엣프피는 약간 숨기는 편인가요 드러내는 편인가요?
ENFJ,esfp 남자친구가 저랑노는게 세상에서 제일 재밌대요
ENTJ,잇프피 선물 추천 부탁드려요!
ESFJ,잇프피 남친 수동적인 성향 고민이에요
ENTP,엣팁 썸남 궁금해요ㅠㅠ
ENFJ,ISFP쿠봄 바디필로우 도착
ISFP,넘모 기여운 잇프피남자
INFJ,잇프피 남자분들께 질문
ISFP,잇프피와 엣프피 친구관계를 빙자한 인생상담 조언??
ISFP,잇프피 (isfp) 가 싫어하는 행동
ISTP,ISFP 간보는 중인가여
ISTP,esfp여자분들 질문
ESFJ,엣프피가 금사식이많나요??
ESFP,제 주변은 다 t인데
ISTP,Isfp 재회나 연락
ISFP,심심해서 하는 ISFP 무물보!
ISFJ,"['제 남친이 isfp인데 하도 본인 감정을 티를 안내다보니', '.. 남친은 일하는데 저 혼자 놀러가는데 저같으면 약간 서운할거같은데 남친은 아무생각도 없어보이고 질투도 해줬으면 좋겠는데 그런 표현을 하나도 안해요..', '왜그러는걸까요?', '그리구 평소에 애인한테 어떨 때 서운함을 느끼나요?']"
INFP,"['이틀까진 제가 스토리 안올려서 저랑 맞팔인걸 까먹었던건지 맞팔 상태였는데(저번에 썸붕 났을땐 언팔)', '이번엔 제가 스토리 올리자마자 차단 당했는데 아예 정이 떨어져버려서 차단을 한건가요?', '보통 엣프피는 언제 인스타 차단 카톡 차단 하나요?']"
ENTP,"['ESFP 남친이 저와의 이별을 생각하는 것 같은데', '만나서 이야기해보자고 하면 만나줄지 모르겠네요..', '', '붙잡을려고 하는거 아니라고', '부담없이 얼굴보고 이야기하자고 하면 나와줄까요?']"
ENTP,"['카톡? 만나서? 전화?', '이별 어떻게 하나요 보통?', '']"
ENTP,"['‘밝다’는 말은 있어도', '‘밝자’는 말은 없다.', '', '그럼에도 엣프피는', '‘밝자.’고', '자주 말한다.', '', '평균적으로 이들은 밝다.', '밝든, 밝아 보이든, 그렇다.', '', '편견 없이 뛰어들어 체험하는', '이들의 태도는 밝게 사는 게', '무엇인지', '몸소 보여준다.', '', '하지만 한낮의 밝기만 한 정오의 태양 아래서도', '짤막한 그림자는 생기듯, 가끔 어둠은 찾아온다.', '', '마음이 따랐던 일(Fi) 사이에', '마음잡아야 했던 일(Te)이 있고', '', '충실했던 현재(Se)의 이면에', '외면하던 미래(Ni)가 있다.', '', '그럼에도 길은 뚜렷하다.', '', '마음이 따르면', '마음잡지 않아도 괜찮다.', '', '현재에 충실하면', '미래는 다가온다.', '', '어둠을 피할 필요는 없다.', '언제든 내가 밝다면.', '', '다시 말해본다.', '', '“밝아지자.”', '', '여전히 엣프피는 밝다.']"
INTJ,"['상대가 눈이 진짜 높은건지 여자에 관심이 없는건지는 모르겠는데 모솔이라고 하더라고요. 근데 몇달 전까지는 복도에서 마주치면 저를 엄청 처다봐서 제가 일부로 못 본척하고 지나가고 그랬는데 이제는 오히려 제 눈을 더 피하더라고요. 왜 그러는 걸까요?', '약간 덧붙이자면 제가 상대를 좋아한지 일년 좀 넘긴 했는데 나름 티 안내고 좋아했다 생각했어요. 근데 우연한 계기로 저는 잘 모르는 잇프피 친구랑 잠깐 말할 기회가 있었는데 그 때 그 친구가 제가 잇프피 좋아하는걸 알고있다 하더라고요. 어떻게 알았냐니까 자기도 모르겠다는데 어떻게 안 걸까요? 그 친구랑은 말 한마디도 한 적이 없는데 말이죠...🙄']"
ESTP,"['isfp 남친이 지금 기붐이 안좋아보이는데 이유가 저때문은 아니고 다른거때문이거든요', '근데 isfp는 기분이 안좋으면 말투나 어투가 싹 변하더라고요(원래는 애교부리고 부드러운 말투였다면 지금은 딱딱하고 시니컬해짐) -> 이게 너무 눈에 띄게 보임', '이럴땐 그냥 냅둬야하나요 아니면 머 풀어줘야하나요 ? 보통 어떻게하세요? 저상태가 오래 지속되니까 저도 답답 해지고 이젠 저도 슬 짜증날라하거든요', '기분이 언제좋아지죠 이런경우.?', '', '도와주세용 ㅠ']"
ENFP,"['잇프피분들은 어떤 사람을 좋아하시나여 ?', '', '이성적으로욤!']"
ENTP,"['안녕하세요 고민입니다.', '2주전 제가 먼저 관심있어 연락을 했고.... (가끔 모임에서 마주치는 사이였습니다) 너무 적극적 이면 부담을 가질까 편안하게 톡을 주고 받았습니다. 누나가 매력있다던지, 자기를 챙겨주라 이런 카톡이 시그널이라고 느꼈는데 ㅠㅠ', '선톡은 2-3번 왔었고 그후는 제가 좀 먼저 했던거 같아요 (가벼운 이야기로요) 본인이 이제 모임을 나갈꺼다 우선 모른체 해달라라는 이야기를 듣고 좀 급발진이 되어 혹시 너는 나와 썸을 탈 마음이 있느냐는 말에 관심이 있던건 사실이나 지금 당장 답을 달라면 거절이다 라고', '답변을 들었습니다....', '', '그러면서 제가 가벼운 마음으로 연락을 했다 생각했고 본인도 대화를 해보니 맞지 않는 느낌이라 시작을 하지 않아야겠다고 느꼈답니다ㅠㅠ 그래서 저는 관심이 많았고 네가 그렇게 거절이면 나도 상처를 받지 않으려하니 모임에서 되도록 마주치지 않겠다 하니 그건 또 싫대요..', '제가 그정도의 마음인줄 몰랐으며 알았다면 좀 더 진지하게 임했을꺼다 저보고 정말 시그널을 주지 않았다며 추후에 본인의 마음이 더 좋아질지 그대로일지 모르기 때문에.... 지금 조금이 나마 오해하지 않도록 이야기를 하는게 옳다고 여겼다며 제 마음을 잘 몰랐었어 미안하다라고 하고 끝냈습니다.', '', '저도 썸이 끝난 부분은 알겠고ㅜㅜ 자꾸 여지를 남기는 부분이 제가 더 생각하게되어 힘듭니다... 만약 조금 더 친구처럼 기다린다면 기회는 있을까요? 모임에서 아무렇지 않게 만난다면요...']"
ISTJ,"['', '남친과 만나서 얘기했어요', '결론은 헤어지지 않았습니다!', '', '남친 엄마 응급실 간게 생각보다 좀 심각해서', '남친은 일까지 그만두고 자기가 엄마 옆을 지켜야한대요', '그래서 나한테 소홀해질거고 그게 미안해서 그만 만나자고', '말하려고 만나자한건 맞아요', '근데 저는 남친 하나만 보고 좋아하는 사람이기에', '이해하겠다 했어요..', '뭐 물론 나중에 지치는 사람, 서운한게 많이 쌓일 사람은', '저겠죠 알아요', '하지만 이것마저도 감수할만큼 남친을 많이 아끼고 좋아해요', '대화를 잘해서 남친도 그래주면 고맙겠다고 해서', '더 애틋한 사이가 됐어요', '저는 엄마를 일찍 잃어봐서 남친이 얼마나 힘든지 알아요', '엄마 살아계실때 좋은 곳, 좋은 음식 먹으러 자주 다니라고 했어요', '나이가 드니 철이 조금씩 드나봅니당', '남친도 미안하다 자기가 반성하겠다구 앞으로 함부로', '그런말 안하겠다고 해서..ㅋㅋ 마음이 좀 좋아졌어요', '걱정해주신분들 넘 감사합니당♡', '']"
ISTP,"['친여동생이 잇프피인데 제 스토리 일부러 안 읽는건지', '스토리 3개 연달아서 올리면 첫번째 스토리만 읽고 그 다음 스토리들은 안 읽고 또 한참 몇시간 후에 두번째 스토리 띡 읽고 그 다음 스토리는 안 읽고', '이거 보통 여러사람 스토리 주르륵 보다가 넘겨서 스토리 읽기 싫은 사람거 실수로 읽었을때 실수로 본 스토리만 보고 바로 나가버리는ㅋㅋㅋㅋㅋㅋ그거 아닌가요', '제 동생이지만 대체 무슨 심리인지 가늠도 안 가요', '잇프피들 친한 사람, 좋아하는 사람 스토리만 읽나요 보통', '제가 해외에 있어서 오래 떨어져있긴 한데 그래도 가족이고 같이 있으면 엄청 잘 지내는 편인데 왜 이러는거죠ㅋㅋ궁금하네요']"
INTP,"['선생님들..', '이전에 찐 대문자 I형인 잇프피에게 고백공격하려고 밥약을 제가 잡았었습니다', '그 후 밥을 제가 사고 더치페이를 안했어요', '일주일이 지나도 정산해달라는 말이 없어서 저도 기분 좋게 내가 샀군 이러고 있었습니다', '오늘 제가 연락을 하니 정산해달라고 해서 그냥 제가 다음에 다른거 사달라고 하니', '흔쾌히 다음에는 자신이 밥을 사겠다고 하네요...?', '', '진짜 별거 아니지만 잇프피의 이런 반응이 저는 처음이라 심장만 쿵쿵거리는데 김칫국인가요...?', '김칫국이라도 좋으니 다음 약속이 이렇게 다시 자연스럽게 잡혀서 너무 좋아요ㅠㅠ']"
ENFP,"['안녕하세요 enfp 여자입니다', '', '헤어짐을 앞뒀지만 이번주에 남자친구와 만나서 얘기나눠보기로 했습니다', '', '저는 남자친구가 자주 보고싶고, 전화통화도 자주 하면서 친밀감을 쌓고싶은 사람이었습니다.', '남자친구는 혼자만의시간도 중요하고, 올해 하반기부터 갑자기 일이많아 바빠져서 데이트를 못한지 1달이 넘었습니다.', '', '카카오톡으로 연락은 꾸준히 긴 텀없이 서로 주고받았습니다.', '그렇지만 저는 카카오톡보단 일주일에 한 번은 꼭 남자친구의 얼굴을 보고싶었고, 남자친구가 이번년도 하반기부터 바쁠때에는 못보는대신 전화통화라도 하며 보고싶은 마음을 참았습니다.', '하지만 남자친구는 전화를 별로 안좋아하는 사람이었습니다.', '', '이런 연락적 만남적 마찰때문에 2번정도 다툰적이 있었고, 서로 미안하다, 노력해보자, 그때마다 더 좋은 해결책을 찾아보자며 희망회로를 돌리며 넘어갔습니다.', '', '결론적으로는 엊그제, 제가 한 번 더 서운함을 내비쳤습니다.', '요즘 1달이상 데이트를 못한 것에 대해 서운해했고 외롭다고, 우리 관계에 나만 노력하는 것 같다고 단도직입적으로 얘기했습니다.', '', '지금 생각해보니, 취준하고있어서 바쁘고 버거운 남자친구의 상황을 제대로 이해해주지못한채 제 감정만 앞세운것같습니다.', '저는 서운함을 내비치는게 저만의 서투른 표현이었고, 남자친구가 더 노력해주길 바랬지만 남자친구는 그것을 공격으로 받아들인 것 같습니다. 현재 바쁜 본인의 상황과 반복되는 다툼에 지쳤다며, 앞으로도 이런일이 반복될 것 같다며 저희 관계를 마치고자 하는 것 같습니다.', '', '저는 남자친구를 많이 좋아합니다.', '고백은 남자친구가 했지만, 남자친구가 힘들때에도 옆에서 의지가 되어주고 싶었습니다. 결론적으로는 남자친구를 지치게 한 원인이 저인거 같아 괴롭습니다.', '', '제가 남자친구한테 오늘 연락으로,', '서로 현실가능한 타협점을 찾아보자,내가 너무 감정적으로만 대했고 현명하지 못했던거같다, 남자친구가 힘들때에도 옆에서 묵묵히 있어주겠다, 긍정적으로 생각해보자라고 여러번 붙잡았지만 남자친구는 나한테 앞으로도 상처주기 싫고,이미 지쳤고 반복되는 이런 상황이 싫다며 이미 헤어짐을 준비하고 있는것 같습니다.', '', '저는 헤어지기 싫습니다... 이기적인거알지만...', '이번주에 마지막으로 만날때도 붙잡아볼 예정입니다.', '남자친구와 더 만나고싶은데, 제가 너무 희망적인 말들만 계속하는것 같고 앞으로는 현명하게 대처하겠다고했는데 남자친구에겐 이것이 받아들여지지 않는 것 같습니다. 이런상황에서 만나기위한 현실적인 대안이 있을지 궁금합니다...', '', '긴 글 읽어주셔서 감사합니다', '', '']"
ISTJ,"['남친 엄마가 어제 응급실 실려가신 후', '다행히 오늘 건강히 퇴원하셨어요', '남친이랑 낮에 전화통화 했고', '오후 5시쯤 혼자 슬퍼하지말고 나한테 기대도 된다고 톡 보낸 후', '다 괜찮아졌다 근데 조금 정신이 없다', '그리고 할말이 있는데 조만간 만나서 얘기하자 더라구요..', '할말이 뭔지, 혹시 내가 생각하는 그런거냐니까', '전화로 할 얘긴 아니니까 나중에 만나서 얘기하자고...', '그래서 제가 내가 생각하는 그런 얘기면 하지말아달라 했어요', '아직 나 너랑 하고싶은거 많다구...', '오늘 시간되냐길래 된다고 해서 11시에 만나기로 했어요', '근데 집에 있기 힘들어서 남친 집 근처 야경보이는 곳에 와 있어요', '아마 헤어지자고 할 것 같아요', '엄마 일로 나에게 신경쓸여유가 없다고 하겠죠..?', '그전까진 진짜 너무 좋았거든요', '트러블도 없고..토요일이 제 생일이였는데', '태어나줘서 고맙다구 앞으로 잘하겠다고 했는데', '이틀만에 이런일이 생길줄..누가 알았을까요..', '잡고 싶어요 너무 좋아해요 남친을...', '헤어지자는 말을 들으려고 제가 직접 운전해서', '남친에게 간다는게..슬프네요']"
ENFP,"['처음보자마자 불도저였던 잇프피였어서', '잇프피 글들 보면 소극적이고 상처받기 싫어서?', '고백을 잘 못한다고 되어있는데', '궁금해서 잇프피에게 질문!', '', '엔프피: 쟈기야 내가 생각했을때는 쟈기가 처음보자마자', '불도저에', '엄청 적극적이었는데 왜 적극적이었어?.?', '', '잇프피: 귀여웠으니까~~ 무슨 심오한 이유가 필요해?.?', '', '엔프피: 아니 잇프피 글보면 되게 소극적이라던데', '쟈기는 원래부터 적극적인편이야?.?', '', '잇프피: 에이 쟈기 내성격몰라?.? 내가 적극적일꺼 같아?', '', '엔프피: 쟈기에 대해 난 모르지 난 적극적이었던 쟈기모습만 봤으니까', '', '잇프피: 아니지~ 귀엽고 마음에 들었으니까 그랬지', '', '그랬답니다!', '', '적극적일수 있는 잇프피분들도 있습니다!', '', '', '', '', '']"
INTJ,"['부끄럼이라는 노래를 듣다가 문득 궁금해졌습니다!', '잇프피분들은 짝사랑 할때 상대방을 잘 처다보나요?', '아니면 일부로 더 못 본척하거나 지나쳐가나요??', '인티제인 전 일단 후자입니당', '']"
ISTJ,"['댓글주신 잇프피님들', '감사합니다', '덕분에 마음이 놓여요^^']"
ISFJ,"['애인 생각나고 좋아도', '연락은 귀찮고 힘드신가요??', '생각나고 좋은데 왜 카톡이 힘든건지..?', '할말 없게 대화가 오고 가는것도 아닌데', '남자친구가 한번도 여자랑 사겨본적이 없어서', '그런건지..일주일정도 카톡텀이 너무 길어지네요.', '그래서 물어보니까,가을타는것 같고 나른나른하고 아무것도 하기 싫은 상태라고 하더리구요', '그래서 내가 너한테 귀찮은 대상이 된게 아니냐니깐,마음은 좋아하고 있고 생각은나는데,에너지가 없디고 그냥 뒹굴 거리고싶고 그렇다네요.', 'isfp는 자기 좋아하는 사람은 연락 잘하는걸로 아는뎅..가을타나?']"
ISTP,"['조금 달라지는 정도가 아니라 아예 정반대에서 다시 돌아왔다가 갑자기 E에서 I로 바뀌고 S이던 사람이 N이되고 F이던애가 T가 되며 P였던애가 J가 되고 너무 바뀌니깐 너 그거 너무 많이 하니깐 너 자체를 이젠 잘 모르겠는 수준아니냐라고 말했거든요', '', '왜냐면 바뀐 결과만큼 성향도 바껴버리니 이게 참..', 'E에서 I가 됐을때는 나 이제 밖에 나가는게 귀찮아 이러는데 그런거치곤 갑자기 서울에서 지방으로 놀러가있고', '술자리 참석 잘하고 은근 단체생활식이라 단합을 은근 신경쓰는 느낌이에요', '', 'F이던때는 그렇게 공감식으로 말하더니 T가 나왔을땐 그때의 내생각을 이젠 이해가 간다라면서 뭔가 말투도', '직설적으로 던지더라구요', '이게 아무리 T여도 사람따라 가려서 말을 하는데 어디서 본 T식 대화인지 자기는 이런게 이해가 안가고 공감이 안간다를 딱히 숨기지 않더라구요 (우습게 표현하자면 글로만 익힌 대화법이랄까)', '', '이런사람한테는 어떠한 말이 좋을까요', '일단 그 사람의 첫 MBTI가 여기고..그리고 제가 봤을때도 여기같아서 글 남깁니다. 좋은애인데..귀가 참 얇습니다..', '']"
INFJ,"['이별하고 10달 정도 연락 안 하고', '지났는데 혹시 잇프피들도 감성적인 말에 약한가요?']"
