mbti,text
ISTP,Istp 여와 ESFJ 남의 연애궁합
ESTP,잇팁님들 마음이 식은건지 안식은건지 어떻게 알 수 있나요?
ISFP,2주 만난 엣팁
ESTJ,"잇팁이랑 결국 썸 깨졌어요,,"
ISFP,잇팁은 헤어져도 인스타 안끊나요?
ISFJ,잇팁 태도 변화?
ISFP,잇팁이랑 결국 헤어졌어요..ㅠㅠㅠ
ISTP,14년지기 친구 손절해야할지 좀 봐주세요. (투표있음📊)
ISTP,잇 팁 좋 아
ESTP,아 ㅋㅋㅋㅋ오늘도 야근이라서 엣팁남 무물받읍니다
ISTP,잇팁남자분들 소개팅하고나서
INFP,펑ㅜ
ISFJ,엣팁남에게 질투유발하면 불같이 화내려나요...?
ISTP,잇팁여 무물합니다!
ESTP,istp 잇팁 남자
ESTJ,잇팁 연락 안 끊는 이유
ISTJ,"잇팁남과의 대화, 봐주실 수 있을까요(대화펑예)"
INFJ,잇팁 인스타 스토리
ENTP,엣팁 댕쿨한거 아니었냐구요🥹
ISTP,ISTP 여자 무물 받아요.
ENTP,8기능으로 알아보는 ESTP의 특징 열가지
ESTJ,잇팁남이랑 연락 중인데
INFP,잇팁의 이런 심리는 뭔가요?
ISTP,엣팁이랑 나눈 대화
ISTP,소름주의) 잇팁특
ESTP,개인적으로 생각하는 엣팁과 최악의 연인 궁합
ISTP,게임글 올렷엇던거 후기
ENTP,8기능으로 알아보는 ESTP의 특징 열가지
ESTJ,잇팁남이랑 연락 중인데
INFP,잇팁의 이런 심리는 뭔가요?
ISTP,엣팁이랑 나눈 대화
ISTP,소름주의) 잇팁특
ESTP,개인적으로 생각하는 엣팁과 최악의 연인 궁합
ISTP,게임글 올렷엇던거 후기
ESTJ,잇팁남이랑 연락 그만하려구요..
ISTP,잇팁..
ISTJ,남편 욕 좀 하겠습니다. ㅋㅋㅋㅋ ㅜㅜ
ISTP,잇팁여 엣팁남
ESTJ,잇팁 남친 궁금한점~
INTJ,설레는 잇팁 남친 ><
INFP,말랑콩떡 잇팁이 상처받으면 오래가나요?
ENTP,잇팁 변하나요 ?
ISTP,게임연락처 관해 추가글 입니다 의견 마구마구 달아주심 감사하겠습니다!
ISTP,게임친구 연락처 저장에관해
ISTP,잇팁분들 보세요 ㅋㅋ
ENTP,구냥 씹엇어여...잘근잘근
ENFJ,잇팁.... 들었다 놨다 하네요
ESTP,엣팁 점메추 무물
INFJ,ISTP 잇팁 연락? 밀당? 어려워라😣
ISTP,ISTP랑 잘맞는 유형 궁금해요!
ISTP,잇팁 남자분들 이게 빡치나요?
ESFJ,호감일 때
ISTP,잇팁분들 연애시작들어가면
ESTP,30대 초반 극 엣팁남자 연휴인데 일하면서 무물받습니다.
ENTP,istp 호감 표시
ENTJ,언제 정떨어지나요
INFJ,잇팁 연애하니 너무 귀여워요
ISFJ,잇팁남 애교에 깜짝 놀라는 요즘
ISTJ,남친이 아닌 잇팁남과 여행 다녀온 후기
ISTP,요즘 저한테 급직진하는분이
ISTP,잇팁 궁금하신분들 질문(멘탈약하신분들 빼고 팩폭해드려요)
ISTP,잇팁한테
INFP,엣잇팁
ISTJ,잇팁과 엔티제의 관계성 보고만 있어도 재밌음.
ISFP,불건강한듯한 istp 잇팁 남친 ㅠㅠ
INFJ,잇팁 여자 미련? 펑
ISFJ,istp은 사귀면 훨씬 잘 할 거라는 말 진짜였네요
ISTJ,엣팁은 잔소리쟁이!!!!!
ISFP,성병검사.. 같이 하자하면 기분 나빠할까요..?
ISTJ,잇팁분과 끝났는데 가망 없겠죠
ISTP,엣팁은 썸이란게 없는것같아요
ISTJ,잇팁과의 헤어짐
ESFJ,"잇팁과 이별한 엣프제의 하소연 ,,,,,,, (긴글)"
ESTP,아 왜 ㅏ꾸 야근? 무물 받아요
ISFJ,속뜻이 있었을까요? ㅋㅋ
ISTP,막말 욕구 충족시켜주는 어플(추천)
ISTP,엣팁 노빠꾸 직진 장난 아니네요
ISFP,오늘 엣팁이랑 소개팅 했는데요!
ISTP,잇팁 프뮤 의미부여
ESFJ,잇팁만의 플러팅 방법이 있나용?
INFP,엣팁 잇팁도 거절못해서 전화 세네시간씩 할수있나요
INFJ,잇팁과 썸? 타는 중 도와주세요 (펑)
ESTP,istp 님들 이런경우에는 그냥 답장하지말라는건가요?
INFP,E/Istp 반반 분들.. 마지막이라 생각하고 고백아닌 고백 햇는데 마음없는걸까요
ESTP,잇팁 원래 이렇게 고양이 같나요?
ENTP,Estp 좋아하는데
ESFJ,우울한 잇팁에게는
INFP,Estp 마음전하는 마지막연락 해보려는데 잠시 상담해주실분 계신가요
ESTP,물흐르듯이지내는관계는 뭘까요??
INTP,잇팁분들 사랑이라는 게 존재한다고 생각하시나요
ISTP,잇팁한테 고백하겠다던 고딩인데 썸붕됐어요..
ESTP,극엣팁인데 아무거나 다 물어보세영
ENTJ,Istp 전썸남 자기가 끝내고 연락오는 이유
ESTP,30대초반 극 엣팁 남자 무엇이든물어보세요
ESTP,궁금합니당 잇팁은! 한번아니면 아니다?
ISTP,회피형이랑 4일째 이별하는즁
ENFP,혹시 여기 계신 분들 상처 덜 받으시거나 멘탈이 강하신가요?
ISTP,잇팁분들 어떤 고백이 더 받고 싶으세요?
ISTJ,잇팁님들... 궁금해요
ESTP,estp끼리 연애해보신분 계신가요?
INFJ,잇팁 여자 이건 끝 난건가요?
ISTP,TJ가족들 사이에서 ISTP로 살아남기..
ENFJ,아 잇팁앞에서 뚝딱.....
ESTP,출근해서 일하기 싫으니까 무물 겸 노가리 타임
ESFJ,잇팁 전남친 왜구럴가여…
ESFP,헤어진지 3주만에 연락했음
ISFJ,ESTP 열등감이나 승부욕이 강한가요 ?
ESFP,엣팁님들
ISFJ,istp의 방치는 도대체 왜 일까요
ESTP,잇팁/엣팁과 잘 지내는 팁
ENTP,나의마음... 갈피좀잡아주실분...
ESTP,출근해서 일하기 싫으니까 무물 겸 노가리 타임
ESFJ,잇팁 전남친 왜구럴가여…
ESFP,헤어진지 3주만에 연락했음
ISFJ,ESTP 열등감이나 승부욕이 강한가요 ?
ESFP,엣팁님들
ISFJ,istp의 방치는 도대체 왜 일까요
ESTP,잇팁/엣팁과 잘 지내는 팁
ENTP,나의마음... 갈피좀잡아주실분...
ESTP,['무물???']
ISTP,"['잇팁과 엔프피가 잘 안맞는 이유가 뭐 때문인지 궁금해요!!', '', '++제가 기빨리고 멀어지고싶은 이유도요...', '오늘자 금성 직찍', '']"
ISTP,['\U0001fae0']
ESTP,['E75 S87 T75 P55 A65 입니당']
ESFP,"['잇팁 10달 넘게 남자를 만나고 있는데', '저는 대부분 전남자들이 F였었거든요', '애정표현도 많고 늘 전화 해주고 공주취급 해주는 남자들이요 ㅠㅠ', '이런 남자들만 만나다가 잇팁 남자를 만났는데', '애정표현이 하나도 없어요 .. 원래 그런가요?', '만나면서 사랑한다고 들어본적도 없고 .. 좋아한다 너가 너무 좋다 이런거 일도 없음', '아 그런데 애정표현은 없어서 한번 물어보았는데', '제가 넌 애정표현이 별로 없는것 같다 하니까', '자긴 최근에 너한테 애정표현을 엄청 한다러고 해서 (사람들 많운곳에서 그냥 껴안고 있기?... 남들 하는거 그냥 하는것 같은데 ㅋㅋㅋ)...', '이건 사람 마다 다른거니 어쩔수없다 치고 ...', '', '', '잇팁이 4조2교대를 하는데 초반엔 이렇게까지 자주 보지 않았는데', '요새는 주에 4- 5번은 보는것 같아요', '( 절 제외 자기 친구들은 한달에 한번씩 보는듯요 )', '쉬는날이면 하루빼고 늘 저를 만나고 항상 축제 찾아와서 전국 곳곳을 다녀요 야간 끝난 다음날에도 3시간 정도 자고 저랑 데이트 다녀주고 타지가서 놀아주고 ..', '주간할때도 같이 밥먹고 넷플 보자며 만나고..!', '여기까진 제 성격상 너무 자주 만나서 좋은데 !', '제가 젤 걱정인건 기분이 나쁘면 뒤도 안돌아보고', '혼자 있을라해요 상대방 말도 안들어볼라함', '그냥 무작정 혼자 들어봐도 아니라시전', '내가 기분나쁘다 시전... 이시간에 혼자 날 냅둬라 시전', '어제도 제가 잇팁남 집에서 일 끝나고 기다리고 있다가', '만난지 20분도 안되서 다퉜는데', '갑자기 한숨 엄청 쉬더니', '야 너 집에 계속 가 이러는거에요 (계속 집에 가라함 )', '(잇팁이 오해도 하고 참았던게 겹쳐서 기분나빠할 상황) 나중엔 3시간뒤에 @@아 짜증내서 미안해 이러고 상황종료 되었는데', '잇팁들은 싸우면 상대방 꼴도 보기 싫나요?.. 그냥 무작정 기다려줘야하나요?', '제 기분 따윈 신경 써주지 않고', '그만큼 제가 없어도 된다는 기분이 어제 너무 들어서 5시간동언 울었네요', '이러다가 그냥 무작정 차인후 폐인이 될 모습이 무서워요 ㅜㅜ 마음 정리 하게 되요 ㅠㅠㅠ']"
ENFP,"['자랑이라하긴 뭐하지만.. 결혼 하려면 자기 관리 해야된다고 운동하는거, 뭐 지 소개팅을 했었는데 상대방이 선생님이였다, 되게.. 뭐랄까나.. 이런식으로 으스대는 말(?) 이라해야하나 무슨 느낌인지 아시겠죠들', '', '암튼! 이런 엣팁이의 심리가 뭘까요?', '니랑은 급이달라~ 요런걸까요?']"
INFP,"['잇팁님들이 선호하는 이성의 연령대(?)가 어떻게 될까요?', '연상? 연하? 동갑?', '사람마다 다르겠지만 친구처럼 편한 연애를 선호하는 저(인프피)는 연하 > 동갑 >>>>> 연상순 입니다..', '연상의 남자들.. 넘 어려워요 ㅠㅠ', '물론 동성 언니들도 아무리 오래 만났어도 마냥 편하진 않네요.. 친구들,동생들이랑 칭구처럼 지내는게 더 좋은 잉쁘삐..']"
ISFJ,"['나: 너 왤케 사람 기억을 못해?', '잇팁: 나 내 옆자리(회사) 사람 이름도 몰라', '나: ???', '잇팁: (직급)님 이라 부르니까..', '나: 와... 왜저래 진짜', '', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ']"
ESFP,"['ㅋㅋㅋㅋㅋ세균맨이 좋은 잇팁이에여 😆', '귀여미잇팁 ㅋㅋㅋㅋㅋㅋ', '짤랑아 마음 접어라 ~ 일개빵은 젠틀맨 ㅋㅋㅋㅋㅋㅋ', '칭찬에 기분좋아서 이것 저것 보내주는 잇팁칭구', '너는 정말 귀여움 끝판왕이야!']"
ISFP,"['안녕하세요', 'ISTP 남자친구가 헤어지고 나서 제가 찍어준 사진들로 프사 변경하고, 인스타 사진도 변경하고', '다시 내리고 또 올리고를 3개월 가량 하고 있는데', '제가 사진을 졸라 잘 찍어줘서 그런거겠죠..?', '아니, 저랑 헤어진 이후에 새로운 사진도 많이 찍어서 인스타에 올리던데', '왜 제가 찍어준 사진과 제 소지품들을 들고 찍은 사진들로만 프사를 변경할까요..?']"
INFP,"['', '지난주에 잇팁이랑 얘기하다 다음주(이번주) 쯤 맥주나 마시러가자~~ 하길래', '이번주 내내 언제 만나나 학수고대 하다 오늘 먼저 물어봤는데', '어제도 일 때문에 술 와장창 마시고 내일도 술약속 있어서', '본인의 간을 지켜주면 감사하겠다며 거절 당했어요 😂', '오늘 제가 친구들이랑 맛집 간다고 했다니 그 얘기에만 겨우 대답하네요 똑땽 \U0001f979', '', '거절 할 것 같은 느낌이었는데 너무 예상대로라 마음에 스크래치가 조금 났네요', '맘에 없능 소리 안 한다더니 🥲 혼자 확대해석 했네요', '', '이제 안 물어봐야겠죠? 알면서도 더 빨리 직면하고 싶지 않은 지옥같은 현실...']"
INTJ,['상대방이 좋지도 싫지도 않은 상태에서 연애 시작했다가 마음이 커진적 있으세요?']
ESTP,['할거하다 심심해서 ㅎㅎ']
ISTP,"['', '어릴때부터 엄빠에게 혼나거나 잔소리들을때마다', '꼭 들었던 말 같은데ㅋㅋㅋㅋㅋㅋㅋㅋ', '전 항상 단호하게 얘기했던거 같아요', '""남이다. 나는나고 엄마는(아빠는) 엄마다.(아빠다.)""', '옆에서 잔소리 듣는 저를 보던 동생(잇팁)', '""맞지. 다 개인플레이하는거지.""', '덕분에 동생과 쌍으로 잔소리 들었습니다 항상ㅎㅎㅎㅎ']"
ESTP,"['본인 엣팁,,', '그 는 잇팁 1살 연하남 !! 이에요', '철없는 .. 철 들기싫은 31 30 커플이죵', '참고로 저희는 서울 - 대구 장거리 커플 !!!!!!', '대화하다 답없으면 서로 자연스레 잠들엇구나,, 생각ㅋㅋ', '자연스럽게 모닝 카톡으로 이어집니다 ㅋ ㅋ ㅋ', '점심시간인데 왜 톡이 없나싶어 연락햇는뎈ㅋㅋㅋㅋ', '보쌈먹고 왓다는 잇팁이 ㅋㅋ 맛없어서 50점이라는 줄 알았는데 50점 먹은거엿고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠ', '거진 30년 지기 친구 ㅠ ㅠ..', '말투는 무뚝뚝이지만 본인이 크림파스타 왕창 조아하는거 알고 유투브 찾아온거 너무 커엽지 않나요 ㅠ?? ㅋ ㅋ ㅋ ㅋ', '개쩌는 집돌이.. 싸돌아 다니는거 좋아하는 나,,', '가고싶다고 하면 바로 가자! 라고 해주는 잇팁이..', '항상 어디가자는 말은 제가 하지만 늘 가자! 하고 따라와주는 나의 고마운 짝꿍 훗', '잇팁과 엣팁 케미 나쁘지 않아요 ㅋㅋ ㅋ ㅋ ㅋ', '집에만 있으면 가시 돋는 저를위해 이렇게도 맞춰줍니다ㅠ', '(참고로 잇팁이 여자랑 여행간거 제가 처음, ㅠ 썸탈때 무작정 다 끌고 다녔어요) ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ', '맛있으면 담에 같이가자 라는데 얼마나 달달항가요 ㅠ', '잇팁은 정말 츤츤데레 ~~~', '', '잇팁엣팁 조아용 !!!!', '']"
ENTP,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '엣팁씨랑 예능인가 뭐 보다가', '거기에서 한결 같은 남자', '어쩌고 하는 얘기가 나오니깤ㅋㅋㅋ', '갑자기 엣팁씨가 욱하더닠ㅋㅋㅋㅋ', '티비에 삿대질하면섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '', '그럼 너는..! 너는 처음이랑', '얼굴이 왜 다른데!', '너도 처음이랑 다르게 못생겨졌잖아!!!', '', '뒤에서 쌩얼에 안경쓰고 야스오 머리하고', '마라탕 먹고 있다가 뜨끔', '', '', '']"
ISTP,['자신이 좋아하는 상대가 도움을 요청하면 기꺼이 해주나요? 금전적인 것은 아닙니다. 잇팁이 영어를 잘하는데 그런 부분을 배우고 싶어서 그래요.']
ISTP,"['무표정, 안물안궁이 디폴트인데', '솔직히 제가 확 꽂히지 않는 이상', '받는 호감들이 달갑지 않고 귀찮더라구요..', '', '첫 만남에야 예의상', '사회생활용 미소+밝음 장착인데', '', '두번째 데이트부터', '가면 쓰기도 에너지 소모이고', '무관심+무기력+말수도 줄으니..', '항상 깨지네여....ㅎ', '깨져도 아쉽지 않지만..', '', '이런 잇팁도 이해하는 사람이 언젠가 오겠쥬?', '', '', '']"
ISTP,"['칼답 하는 거 같아요', '웃기고 재미있으면요', '그런 상대가 아주 극소수라는 게 문제지만요..']"
ESTP,"['무엇이든 물어보세요 ~!', '']"
ENTP,"['잇팁이 하는 호감 표현은 어떤게 있나요', '잇팁 분들 궁금합니다ㅠ', '저는 엔팁이라', '상대방이 호감 표현을 한 건지 아닌 건지 잘 모르겠네요ㅠ']"
ESTP,"['잇팁 배우자와 본인.. 취향 지독스럽게 한결같음.', '', '잇팁이는 한평생 마른 여자를 좋아하고 엣팁본인은 못생긴 남자가 아무리 수십억 자산가여도 절대로 연애감정 못느낌. 나이 먹으면 좀 변할줄 알았더니 진짜 소름끼치게 똑같음.', '', '서로 취향이 뚜렷함을 알기에 각자 알아서 외모 관리를 하는 부분이 있어서 오히려 다행일지도...? 나는 퍼진 몸을 갖지 않으려 노력하고 잇팁이는 본인 젊을적의 외모를 나이먹어서도 잃지 않기 위해 나름대로 애씀.', '', '잊지마세요. 결혼하면 매일 아침 눈 떠서 처음 보는 게 배우자 얼굴입니다ㅋㅋㅋ']"
ISTP,"['조금이라도 말 거슬리게하면', '아무리 좋은 미사여구로 덮어서', '가스라이팅 하려고 해도', '그 거슬림 때문에', '어떤 칭찬이나 착한말도 좋게 안보임', '이미 속으론 엄청 재수없어 하고 있음', '앞에선 하하 네네 하고 있어도', '그게 찐 속마음이 아님 ㅋ', '저만 그런가여', '']"
