mbti,text
ESFJ,알아채지 못했어요
INTP,인프제님들ㅠㅠ 친구 마음을 좀 읽어주세요...!
ISFJ,인프제(?)남자에게 카톡할까요? 말까요?
INFP,인프제분들께 여쭤봐요!!!
INFP,내 인프제
ENTP,J들의 다이어트는 어떤가요?
ESFJ,의외로 팩폭러인 인프제
ESTP,infj 남자친구 애정표현 궁금해요
ESTP,infj 남자친구가 뭐든 우쭈쭈 오냐오냐 해주는 사람을 원하는거같아요
ENFP,엔프제 남친과 헤어진지 3주
ENFJ,인프제 연락과 만남
INFP,인프제를 좋아하는 인프피입니다
ENTP,인프제랑 급 카페가는거 가능한가요?
ISFJ,엔프제 남 고집
ENFJ,ENFJ 무물
ESTP,동굴행 인프제 친구의 연락
INTP,"놀라운 예술을 보여주는 팀 버튼, INFJ 일 가능성은 없을까요?"
ESTJ,엔프제분들 이거 마음 식은 건지
INFP,오늘도 궁금한 인프제 심리 뭘까요 대체
INFP,인프제가 좋아하는 성숙한 것들
ESFP,인프제..인프제..어렵네요
INFJ,저는 엔프제들의 다정함이 너무 좋아요
ISFP,enfj 호감 호의
ISFJ,펑
ISFP,인프제 질문읽씹
ISFJ,엔프제님들 이 말 호감인가요??
ISFP,엔프제 이거 썸..맞죠?
INFP,인프제는 참 어려운 거 같아요
INFJ,[고민] 일상공유 연락
INFJ,entj 남자 infj 여자 만나면 어떤가요?
INFP,이 경우에는 인프제한테 어떻게 했어야 가장 좋았을까요?
ENFP,그린라이트인지 친한 동생인지.(내용 펑)
INFJ,인프제 때문에 고민입니다ㅠ
ESFJ,20살 인프제 모솔분들 많으신가요?
ESTP,인프제 친구가 동굴에 들어갔네요 ㅋㅋㅋㅋ
ESFJ,엔프제 도대체 어쩌자는 걸까요 ???..;;;
ENFJ,여기에 엔프제 관련 글 올라오면 댓글 달아드리면서 많은 것을 느끼게 되네요
ESFP,엔프제남이 일적으로 힘들때 상대에게 바라는 점...
ESFJ,INFJ(인프제) 남친과 싸울때 화법이 왜이런거에요?
ESFJ,엔프제 남자친구 상황이별 재회 가능할까요..
ESFJ,인프제 남친의 직진표현
ISFJ,infj여자알수가 없군요
ENFJ,mbti 과몰입
ESTJ,엔프제의 이별 방식
ENFJ,사람 쳐내는 거 굉장히 에너지소모가 크네요
ESFJ,인프제 분들께 질문있어요!!ㅠㅠㅠㅠ
ESFJ,ENFJ 남자 헤어지고 왜이러는걸까요 ㅜ
INFP,ENFJ 여사친 문제
ENFJ,엔프제분들! 엔프제 애인을 만난다면 어떨거 같으세요?
ISFP,enfj 분들
ENTJ,"INFJ 남친과의 다툼,"
ISFJ,소개팅 후 연락 어떠세요?
ENFJ,[펑] enfj 썸
INFP,enfj남친 갈등상황 싫어하는 데
INFP,인프제 긴장할까요? 전여친이 남자들 만나는거 알면?
INFP,인프제남 이 말한 썸 기간
ESTP,Infj 잠수이별
INFJ,J 성향에 대한 생각
ENFP,거짓말한 상대방을 인프제는 용서할 수 있나요?
INFJ,"전 INFJ 남친 ESTP 극 반대,, 헤어졌어여 ㅎ"
ENFJ,엔프제는 사랑둥이
ENFP,INFJ 이성적 호감에 해당되는 것은?
ISFP,enfj 친구랑
INTJ,인프제에게 관계정의? 유도? 괜찮을까요
INFJ,F와 T를 동시에 쓰는 유일한 유형
INFJ,내일 스튜디오촬영이네요
ENTP,엔팁이랑 잘맞는 인프제 많은가요?
INFP,"어렵다,,엔프제"
ENFJ,엥푸제님들!!! 애인들 mbti가 어떻게되시나요!?
ENFJ,엔프제는
INFP,인프제의 인간적 호의일까요?(펑했습니다+조언 너무 감사드립니다)
ENTP,인프제 남자 만나시는분들
INFJ,왜 사람들은 저를 제외하는걸까요?
ENFJ,엥푸제님들!!! 애인들 mbti가 어떻게되시나요!?
ENFJ,엔프제는
INFP,인프제의 인간적 호의일까요?(펑했습니다+조언 너무 감사드립니다)
ENTP,인프제 남자 만나시는분들
INFJ,왜 사람들은 저를 제외하는걸까요?
INFJ,INFJ 질문 받습니다!
INFJ,"INFJ 여자인데요, ESFP 랑 궁합… 괜찮을까요?"
ESTJ,완전한 이별이네요 ㅎㅎ
INFJ,INFJ는 다 ○○하다?
ISTJ,엔프제 여자 너무 헷갈리네요…
ENTP,엔프제 잘 모르겠어요
ESTJ,힘든 엔프제 ENFJ 어떻게 돕죠?
ESFJ,인프제들은 상대방한테 서프라이즈 해주는거 좋아하나요?
ENTP,엔프제는 한번 좋아하면 오래 가는 편인가요?
ISFJ,Infj에게 호감 사고 꾸준히 연락하는 대화 내용 및 주제
ESTJ,ENFJ 커플상담 다녀온 후기
INFJ,인프제분들께 질문
INTJ,[INFJ]내 쪽 자주 쳐다보는거 다 느껴지는데
ESTJ,거의3주만에 다시만난 인프제 남친…데이트 뭐하죠?
INTJ,엔프제 남자분
ENFP,엔프제용 카톡 플러팅 질문
INFP,한달만에 만나는 인프제 도와주세요!
INFJ,INFJ를 크게 4가지로 나눈다면
INTP,인프제 x 인팁
INTP,인프제 연애스타일 궁금해요
ISTP,엔프제가 삐지면 어떻게 풀어줘야해요?
INFJ,인프제가 인프제를 만났을 때
INFP,enfj 똥고집
ISTP,엔프제 생각할 시간
ISFJ,인프제 카톡 말투나 대화의 흐름? 어떤가요
INFJ,인프제가 외향적인 성격이 되려면 어떻게 해야 할까요?
ENFP,엔프제에게 지나간 연애란
ESTJ,ENFJ 분들 도와주세요 !!! 엔프제 재회 후 태도 변화(길어요)
INFP,엔프제님들 답변해주세요ㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠ르흐흐흫
ESFJ,인프제의 불안함
ISTP,엔프제분들 조언 좀 해주세요
INFJ,나에 대한 모순 몇 가지
ESTJ,인프제 남자분들 궁금한거 있는데요!..
INTP,왜 그런거에요?
INFJ,5w4 인프제는 어떤 느낌인가요?
ISTJ,"Enfj 남 꼬시는 법 있나요,,,"
INFJ,인프제녀 무엇이든 물어보시오
ENFJ,"왜 안좋은건 한꺼번에 올가여,,"
INTJ,인프제가 환장하는게 ㅋㅋ
INFJ,INFJ남과의 가능성 그리고 썸으로의 발전가능성?
ENFJ,애정이 생길때
ESFJ,불건강한(?)인프 특징은요?
ENFP,(펑)엔프제?인프제?... 고민
INFJ,마음이 아픈 사람들을 돕고 싶지만 그럴 수 없어 슬퍼요.
INTJ,악 인프제랑 마지막 말이 ㅋㅋㅋ
ESTJ,인프제 의심
INFJ,인프제 님들 평소에 T 같다는 말 들을 때 많으신가요?
INTP,infj 연락
INTJ,매일 연락하는게 내용보다 의미가 있나요?
INTJ,infj에게 선물
ESTJ,기다리면 돌아올까요?ㅠㅠ
INTJ,INFJ를 짝사랑하는 사람들은
ISFJ,엔프제에대한 호감이 식어요
ISFJ,엔프제의 알수없는 행동
INTP,주기적으로 연락 끊었다가 뜬금없이 연락하는 친구 심리?
ENTJ,"인프제 친구에게 부담스럽게 들이대는 상황, 오지랖일까요?"
ISTP,엔프제랑 오늘 밤 약속 있는 거 깨고싶은데 뭐라 핑계댈지 고민이에요ㅠ
ESTJ,인프제 쉬고싶다 지쳤다...
INFJ,Infj사회생활힘들어요..
INTJ,"엔프제 카톡 텀,안읽씹"
ESTJ,대체 언제까지 쉬는건가요 인프제는(도어슬램..?)
INFJ,인프제에 대해 알고 싶으세요? 들어오세요
ESFJ,인프제 남자의 잘못된걸로 인해 헤어져서 상대방을계속잡다가 아니다싶을때 바로 칼같나요?
ESFJ,인프제 전남친...답좀주세요
INFJ,인프제 INFJ 넋두리
INFP,인프제 남친 답답하네요
ENTP,인프제와 사귀면서 느낀점
INFJ,요즘 부쩍 사교성이 엄청 늘은 INFJ인데 ENFJ가 된 걸까 하면 또 그건 아니라고 하고.. ENFJ와 INFJ의 차이가 뭘까요
INTJ,인프제는 우울무드를 언제 드러내나요?
ISFP,Enfj는 운명을 믿나요?
INFP,ENFJ는 자신이 속한 집단에 충성심이 높으신거 같아요
INTJ,나를 너무 헷갈리게 하는 INFJ
ISTP,엔프제가 외롭다는 건??
ESFJ,한두달 사이에 깊이가 깊을수있을까요…
ESTJ,인프제 너무 따뜻해
INFJ,인프제 회사짝남
INFP,infj와 멀어지려 했는데
INFJ,연인과 연락문제…
ENFJ,엔프제 여성분들. 어떤 선물 좋아하세요?
INFJ,마음이 아파요....
ESFJ,인프제의 용기..?!!
INFJ,(제목 없음)
ISFP,가족보다 편하다고 말하는 인프제
INTJ,인프제도 전여친이랑 친구되나요?
ESTJ,인프제 너무 따뜻해
INFJ,인프제 회사짝남
INFP,infj와 멀어지려 했는데
INFJ,연인과 연락문제…
ENFJ,엔프제 여성분들. 어떤 선물 좋아하세요?
INFJ,마음이 아파요....
ESFJ,인프제의 용기..?!!
INFJ,(제목 없음)
ISFP,가족보다 편하다고 말하는 인프제
INTJ,인프제도 전여친이랑 친구되나요?
ENTJ,"['', '', '첫 연애 후 상대 인프제가 제게 2년동안 미련이 있었고 3년 뒤에 다시 만났다가 서로 연애할 시기가 아니었어서 이별하게된 후 1년이 지났는데요', '마지막으로 헤어졌을 때 바로 카톡 차단이 되어있었는데 한 달 전쯤 다시 풀려있더라구요', '이젠 다 괜찮아져서 푼걸까요? 그리고 안부 인사쯤 하는 건 너무 염치 없는 걸까요 진짜 그 사람이 잘 됐으면 하는데 속으로만 응원하는게 나을까 모르겠네요', '잉뿌제 분들 입장 궁금합니다!!']"
ISTP,"['안녕하세요', '', '6살 연하의 인프제남을 짝사랑하는 잇팁녀입니다', '', '어제 인프제남의 온라인과 오프라인의 괴리감으로 괴로워하는 글을 썼는데요', '', '만나면 그냥 동네형1을 대하는 거 같아 뭐지??? 뭐지??? 의아했는데 그게 부끄러워 하는 행동이라는걸 알고 나니 더 귀엽게 느껴집니다', '', '여전히 톡은 본인이 폰을 확인할 수 있는 시간에서는 칼답이고 하트이모티콘도 마구 날리고 저더러 소중한 우리 예쁜 누나래요 예쁜 누나에서 수식어가 더 늘었어요..(..)', '', '이 귀여운 생명체에게 제가 더 다가가겠습니다', '', '이제 뒷걸음질도 안통합니다!!!', '', '설마…. 마음에도 없는데 단순한 호의로 소중한 우리 예쁜 누나라고는 안하겠죠??']"
INFJ,"['', '유튜브 보다가 흥미가 생겨서 가져왔는데요', '인프제나 엔프제는 최악 아니면 좋다 밖에 없네요 ㅋㅋ']"
ENTJ,"['하하… 참', '누워있다가 이게 무슨일인가 싶네요', '친구로 지내지 말자고 제가 통보한지 3주 지난 시점이고', '요 며칠 인프제 감정이 좀 요동치더니 (블로그에 미련(?) 흔적 남기기, 염탐)', '', '괜히 핑계댈만한거 잡아서 전화한 건가?? 모르겠어요', '궁금한게 있어서 했다고 하긴 하는데', '끊고 생각해보니 굳이 인프제가 궁금해하는게', '지금은 인프제 본인에게 상관이 없는 일이고', '그걸 저한테 물어볼 수는 있으나 굳이 지금..필요한 정보는 아닌거 같은데 ..', '', '통화로 친구처럼 저를 대하기는 하나', '어떤 사이라고는 정의 못하는 뉘앙스이길래 (그런 류의 대화가 나옴)', '아직도 연기중인가… 이렇게 해서라도 나랑 연을 끊고 싶지 않은건가? 싶어요', '궁금한거 생기면 또 연락한다면서 괜찮냐길래', '제가 도움 줄 수 있는 부분이 있을 수도 있어서 일단 그러라고는 했어요 (사적인거 ㄴㄴ 공적인 일)', '', '그냥 요즘 인프제가 힘든가 싶어서', '요즘 어떻게 지내냐 물어봤더니 그냥저냥 사는거지..~', '하고는 저보고는 앞으로 뭐할거냐길래', '나 알아서 잘 할게 라고 했더니 좀 당황? 삐진?거 같길래', '외국에 나갈 수도 있다하니까', '자기 좀 데리고 나가래요 ㅋㅋㅋ..(? 응.?', '', '저한테 잘 놀러다니는 거 같다길래 제가 열받게 하지 말라고 장난치면서 바쁘다고 하고', '정적이 중간중간 있긴 했지만 뭐 굳이 나쁜 대화는 아니었어요', '그냥 좀.. 뭐랄까', '이쯤 되니 안쓰럽기도 하고 역시 친구로 지내는 것도 별로고', '', '머리가 아프네요 ㅎㅎ', '']"
ISFJ,"['https://youtube.com/watch?v=qlEueX0VFEA&si=sFWoC7KzsdtwtMvp', '', '', '알고리즘 타서 이런 영상을 보게 됐네요.', '댓글들은 봐선 아주 정확한 것 같아요.', '', '이 영상을 보고 엔프제와 데이트한 날을 되새겨 봤는데', '저는 여태 그의 행동에서 좋은 점을 찾으려고 애썼던 것 같아요..', '', '하지만 잘 생각해보면,', '이 지역에 처음 왔으니 여행왔다고 생각해라', '> 남녀의 데이트라고 생각하지 않은 듯', '카페와 식당에서 일어날 때', '> 생각보다 빨리 일어나서 나만 속으로 아쉬워한 점', '(데이트는 5시간도 채 걸리지 않았네요..)', '집까지 바래다 준 것', '>멀리서 와준 것에 대한 보답 정도..', '제일 중요한 그의 행동', '>연락이 오지 않는다....', '', '만나서 서로 공유한 인스타그램이 있는데', '보여주기만 했고 귀가한 뒤에 제가 선팔했더니', '맞팔은 해줬어요.', '근데 여기에 의미부여하지 않으려구요..', '마음 놓아야겠어요 슬프지만 이게 현실이네요', '슬퍼하기 싫지만 마음이 힘든..🥲', '']"
ISTP,"['안녕하세요', '', '6살 연하 인프제남을 짝사랑하는 잇팁녀입니다', '', '하………….', '', '인프제씨 왜 이렇게 어려운거죠?', '', '톡으로는 보고싶다, 어여쁘다, 밥도 좋지만 누나가 좋은거다 등등 온갖 플러팅은 다 하면서', '', '만나면 왜 동성친구 대하듯 무심한건가요 ..', '', '온라인 오프라인 다른 태도 이거 당연한건가요?', '', '저 혼자 또 너무 급발진했나 봐요', '', '부담스러워서 후퇴중인가 ㅠㅠㅠㅠ', '', '']"
ESTJ,"['장문이지만 한 번만 읽어봐주세요 .. ㅜ', '', '안녕하세요 엔프제 남자랑 두 달 정도 연애하고있습니다.', '', '엔프제 남자가 일이 엄청 바빠요. 아침9시부터 오후3시엔 사무영업을 하고 오후 6시부터 새벽 3시까지는 본인 사업을 합니다.', '', '그래서 매 주 일요일에 저랑 데이트를 하는데 문제는 어제 평소처럼 데이트를 하고 엔프제 친구들과 함께 술 자리를 가졌어요.', '', '거기서 한 번의 다툼이 있었어요', '1. 열두시 넘어서 대학동기한테 연락 온 점', '', '다툼은 바로 풀었고 룸쏘가서 다같이 재밌게 놀았습니다.', '', '같이 외박하기로 한 날인데 새벽 네시가 넘어 각자 집에서 자고 아침에 일찍 만나자라며 보내더라고요.', '', '저번주는 제 일 때문에 못 만나 아쉬움에 징징대다가 컨디션이 안좋았다던 엔프제의 말을 듣고 집으로 갔어요.', '(저는 친구집, 엔프제는 동거인이 있습니다)', '', '들어오니 잘 들어갔냐고 전화가 오길래 씻고오겠다 하며 전화를 끊고 씻으려는데 또 전화가 와서 갑자기 여기까지만 하자고 하더군요.', '이유를 물어보니 너한테 너무 미안하다. 가게 일도 바쁘고 챙겨줄 시간이 없을거같다 라며 헤어짐을 고했는데 30분 가량 이야기 해도 단호하게 마음 바뀔 일은 없다며 내일 이야기 하자고 하더군요. 마지막에 좋은 생각으로 생각해보라하니 알겠다하며 끊었는데', '', '마음이 돌아오진 않을까요?', '', '']"
INFJ,"['제 이야기입니다.', '제가 생각해도 저는 변화무쌍한거같아요.', '3년전쯤 연애 시작한 남친은', '제가 크게 마음없이 시작한거라(그래도 두근거림은 있었어요)', '상대의 템포와 저의 템포가 달랐어요.', '그래서 남친이 저한테 서운해한게 많았고', '어디가면 간다고 얘기안하고', '연락은 없음서 SNS 접속은 한다고 뭐라했는데', '그당시엔 그게 왜 화가나지? 연락씹은것도 아니고? 싶었거든요.', '제 나름 남친이 속상하다 화난다하면 고치갔는데', '상대가 너무 집착하고 사랑확인방식이었는지 헤어지자고 수시로해서', '결국은 2년넘게 만나고 헤어졌어요.', '근데 남친은 못받아들여서 헤어지고도 저를 만나고싶어했고', '그러다 스토커로 신고하고 경찰조사까지 받았어요(스토커,재물손괴)', '', '그렇게 악연을 정리하고 저를 좋다고 하는 세상착한 남자를 만났는데', '그사람도 저에게 집착하고 너무 자유를 주지않아서', '100일쯤 헤어지게 되었고요.', '', '그 이후 깨달은게 내가 좋아서 죽는 연애를 하자했는데', '두번의 썸이 잘 이어지다가 쫑나고(두번다 다른이성에게 갔어요)', '그 이후 집착이 생긴건지', '현재 남친에게 제가 너무 신경이 집중되어있어요.', '저도 그러기 싫은데 스토커로 신고했던 예전남친처럼', '제가 행동하는것같고(상대에게 크게 티는 안내요)', '매일 10시쯤 잔다고 하고 SNS 접속하는(일주일에 5-6일) 남친이', '의심스럽고 (매일 자정쯤 퇴근하는 제가 보내는 카톡은 안읽씹)', '제가 점점 이상해져가는것 같아요.', '', '물론 남친도 노력하는거 알고', '제가 사랑한다고 하면', '처음엔 고맙다고 하다가', '이제는 ""나도 사랑해""하고 ""보고싶어""하는데', '이게 나를 의식해서 배려로 하는건가싶고..', '', '그래서 MBTI에 과몰입하게되요.', '너무나 궁금한 존재라서요.....', '', '이런 생각을 이제 그만하고싶은데', '멈춰지지가 않아요....', '저는 작은 거짓말도 용납이 안되는데', '두번의 썸이 다 다른여자에게 가서 그런가', '조금만 이상한 낌새가 있어도 캐치하려고 안달이 나고', '이게 자기방어 이겠죠/...내가 아프기싫어서...', '', '저같은 분 계실까요?', '어떻게 해야 이 생각들을 멈출수있을지 모르겠어요...', '', '그렇다고 SNS 접속하는거 안다(인스타 이런게 아니라 제가 본거 알면 진짜 집착...)', '자는척하고 내 카톡은 안읽씹하고 왜그러냐 물으면', '너무 상대방이 싫어할거같고', '어떻게 하는게 좋을까요??']"
ENTP,"['안녕하세요 6살 연상 중립적인..?(극단 적이지 않음!)인프제 남자를 좋아하고 있는 엔팁 여자 입니다.', '공적인 프로그램에서 사제관계로 만나 제가 좋아하게 되었고 인스타를 땄어요ㅠ', '', '프로그램이 끝난 후에 제가 먼저 연락을 했고 쭉 제가 먼저 연락 해오고 있어요', '연락 텀은..ㅎㅎ 기본 반나절에서 하루입니다ㅠㅜ 인프제가 워낙 바쁜 직업을 가지고 있어서 이해는 한다만..', '(거의 하루에 한디엠이 기본)', '한번 답 올때 정성이 들어간 느낌은 나는데 여전히 사제관계로 생각하고 있는게 잘 느껴집니다', '관심이 없는것같아요 저한테 하지만 친절한..', '', '얼마전에 디엠으로 생일도 챙겨줬는데 어떻게 알았냐 그러더라구요..ㅎㅎ 본인이 말해줬었는데..!!', '그래서 기억했다가 챙겨준거라구 했죠 (인프제들은 기억해주는거 좋아한담서요..)', '', '같은 지역에 있지만 구가 달라서 얼굴을 못봐요 근데짝사랑 특성상 보고싶잖아요ㅠㅜ', '그래서 프로그램때 밥 사준다고 했던걸 기억해서 이번 겨울에 제가 밥먹자고했어요 (이것도 인프제들에겐 부담이었늘까요ㅠ)', '사실 저는 돌직구로 표현하는걸 잘해서 좋아한단말이 목까지 차오르는걸 눌러담고', '밥먹자고 한것도 몇날몇일을 고민해 담백하게 말했어요..(인프제들은.. 스며드는걸 좋아한다고해서..)', '아직은 밥 약속만 잡아둔 상황인데 만나서 얘기좀 나누다가 네컷,, 찍으러가자고, 2차로 카페 가자고 해도될까요', '', '아직 제가 연애할 상황이 안되서 지금은 그냥 친해지고 싶어요 (연애는 상황상 일년뒤쯤 가능합니다..)', '먼저 사제관계 분위기를 어떻게 벗어나나요ㅠ', '아 맞다 근데 아직 여친있는지도 모릅니다,,,', '두번째로 밥먹을때 무슨 얘기가 주를 이뤄야 좋을까요', '(연애, 공적인 프로그램 비하인드?, 그동안 일상, 철학인문학적이야기..?)', '또 사제관계가 첫만남, 자주보기 힘듦, 둘다 바쁨 같은 여러 장애물이 놓인 상황에서 어떻게 인프제가 저한테 호감을 느끼게 할까요..', '정말 이분한테 도움도 많이 받고 놓치고싶지않아요', '', '인프제 남자분들 도움이 필요해요ㅜㅠㅠ', '', '', '']"
INTP,"['인프제남자분들은 호감이 있는 여성이랑', '', '앞으로 접점이 없어져 만날 수 없게된다면', '(이를테면 직장동료였는데 퇴사를 한다던가 등)', '', '포기를 하시나요? 고백을하시나요?']"
INFP,"['입 무거우신 편이신가요?', '혹은 누구와 했던 얘기(내용상 말하면 좀 그런 얘기들?)를 다른 분들에게 말하는 편이신가요?']"
INFJ,"['', '인프제가', '전화보다는 카톡좋아하고', '천천히 스며드는거 좋아한다고', '너무 집착하거나 부담주지 말라고하는데', '', '', '전반대에욬ㅋㅋㅋㅋㅋㅋㅋ', '전 카톡보다 전화좋아하고', '(카톡 백개보다 한통의 전화가 더 와닿는편)', '불도저 좋아하고', '약간의 집착과 부담은 연애할때 필수인거같아요', '']"
INFJ,"['사람들 상대 할때 너무 힘든거 같아요', '', '주변 사람들하고 잘 지낼수있는 노하우들 있으실까요']"
ENFJ,"['내용 펑합니다.', '댓글들 감사합니다 :)']"
